>,16-S-34:0.042504
1.179660e+05,3.11008569e-03
1.179910e+05,3.15688875e-03
1.180150e+05,3.21001688e-03
1.180400e+05,3.26977098e-03
1.180490e+05,3.29521374e-03
1.180640e+05,3.33761842e-03
1.180770e+05,3.37471467e-03
1.180890e+05,3.41410659e-03
1.181010e+05,3.45524543e-03
1.181130e+05,3.49895153e-03
1.181250e+05,3.54539066e-03
1.181370e+05,3.59472007e-03
1.181490e+05,3.64711404e-03
1.181610e+05,3.70274258e-03
1.181730e+05,3.76177996e-03
1.181850e+05,3.82382665e-03
1.181970e+05,3.89014926e-03
1.182090e+05,3.96036101e-03
1.182210e+05,4.03460641e-03
1.182330e+05,4.11228616e-03
1.182450e+05,4.19482414e-03
1.182570e+05,4.28160830e-03
1.182800e+05,4.46735452e-03
1.183060e+05,4.68275889e-03
1.183310e+05,4.91312520e-03
1.183820e+05,5.38640887e-03
1.184080e+05,5.60695201e-03
1.184210e+05,5.70661876e-03
1.184330e+05,5.79551113e-03
1.184460e+05,5.87233185e-03
1.184590e+05,5.93405082e-03
1.184720e+05,5.97990719e-03
1.184840e+05,6.00799723e-03
1.185000e+05,6.01679708e-03
1.185130e+05,6.00277347e-03
1.185260e+05,5.97019675e-03
1.185380e+05,5.91974743e-03
1.185510e+05,5.85296330e-03
1.185640e+05,5.77087763e-03
1.185770e+05,5.67672925e-03
1.185890e+05,5.57155996e-03
1.186020e+05,5.45865021e-03
1.186280e+05,5.21566324e-03
1.186330e+05,5.16538787e-03
1.186500e+05,4.99445171e-03
1.186530e+05,4.96438244e-03
1.186790e+05,4.71676526e-03
1.187040e+05,4.47955983e-03
1.187220e+05,4.32040091e-03
1.187400e+05,4.17148127e-03
1.187590e+05,4.03132355e-03
1.187770e+05,3.90136080e-03
1.187950e+05,3.78023044e-03
1.188130e+05,3.66905457e-03
1.188310e+05,3.56644756e-03
1.188490e+05,3.47181010e-03
1.188720e+05,3.36123400e-03
1.188960e+05,3.26143452e-03
1.189190e+05,3.17176626e-03
1.189420e+05,3.09078162e-03
1.189650e+05,3.01707371e-03
1.189880e+05,2.95041725e-03
1.190110e+05,2.88951162e-03
1.190340e+05,2.83414429e-03
1.190490e+05,2.80072883e-03
1.190640e+05,2.76913679e-03
1.190940e+05,2.71092147e-03
1.191240e+05,2.65853773e-03
1.191540e+05,2.61131401e-03
1.191840e+05,2.56829396e-03
1.192140e+05,2.52904871e-03
1.192170e+05,2.52545262e-03
1.192440e+05,2.49308799e-03
1.192740e+05,2.46007836e-03
1.193040e+05,2.42949233e-03
1.193340e+05,2.40111694e-03
1.193520e+05,2.38526177e-03
1.193640e+05,2.37497145e-03
1.193940e+05,2.35102744e-03
1.194240e+05,2.32855280e-03
1.194540e+05,2.30748931e-03
1.194840e+05,2.28759170e-03
1.195140e+05,2.26882301e-03
1.195600e+05,2.24170287e-03
1.196070e+05,2.21639812e-03
1.196530e+05,2.19307530e-03
1.196990e+05,2.17111645e-03
1.197460e+05,2.15018326e-03
1.197920e+05,2.13058339e-03
1.198010e+05,2.12693541e-03
1.198380e+05,2.11193858e-03
1.198850e+05,2.09391745e-03
1.199450e+05,2.07184463e-03
1.200040e+05,2.05103839e-03
1.200540e+05,2.03425953e-03
1.200640e+05,2.03113381e-03
1.201240e+05,2.01317265e-03
1.202440e+05,1.97914642e-03
1.203640e+05,1.94717401e-03
1.203850e+05,1.94185427e-03
1.204840e+05,1.91677691e-03
1.206040e+05,1.88761867e-03
1.207240e+05,1.85944314e-03
1.207570e+05,1.85191529e-03
1.208440e+05,1.83364208e-03
1.208630e+05,1.82979256e-03
1.210830e+05,1.78522271e-03
1.213230e+05,1.73839889e-03
1.213410e+05,1.73498008e-03
1.214590e+05,1.71257049e-03
1.215630e+05,1.69438891e-03
1.218030e+05,1.65333943e-03
1.218180e+05,1.65081531e-03
1.220420e+05,1.61312841e-03
1.221610e+05,1.59336415e-03
1.222820e+05,1.57517863e-03
1.222960e+05,1.57309711e-03
1.225220e+05,1.53950309e-03
1.225880e+05,1.52977691e-03
1.227620e+05,1.50414096e-03
1.228630e+05,1.48939055e-03
1.228800e+05,1.48710473e-03
1.231540e+05,1.45027432e-03
1.231720e+05,1.44787569e-03
1.234640e+05,1.40898050e-03
1.235460e+05,1.39806390e-03
1.235650e+05,1.39555046e-03
1.237560e+05,1.37239027e-03
1.239380e+05,1.35033922e-03
1.240480e+05,1.33708182e-03
1.242670e+05,1.31071692e-03
1.243310e+05,1.30368247e-03
1.243400e+05,1.30269797e-03
1.246320e+05,1.27081212e-03
1.248100e+05,1.25142510e-03
1.249240e+05,1.23905750e-03
1.249690e+05,1.23418888e-03
1.250700e+05,1.22450804e-03
1.252160e+05,1.21055263e-03
1.252900e+05,1.20350438e-03
1.253620e+05,1.19666917e-03
1.255080e+05,1.18287256e-03
1.256540e+05,1.16915927e-03
1.257690e+05,1.15844667e-03
1.258000e+05,1.15556653e-03
1.259460e+05,1.14216340e-03
1.260920e+05,1.12895632e-03
1.261650e+05,1.12246514e-03
1.262380e+05,1.11606873e-03
1.262490e+05,1.11512131e-03
1.263110e+05,1.10979725e-03
1.263470e+05,1.10676398e-03
1.263730e+05,1.10459144e-03
1.263840e+05,1.10382889e-03
1.264240e+05,1.10111344e-03
1.264640e+05,1.09845596e-03
1.265000e+05,1.09613416e-03
1.265370e+05,1.09379423e-03
1.265730e+05,1.09160909e-03
1.266100e+05,1.08942421e-03
1.266280e+05,1.08840863e-03
1.266460e+05,1.08741556e-03
1.266640e+05,1.08645212e-03
1.266830e+05,1.08543222e-03
1.267010e+05,1.08452833e-03
1.267190e+05,1.08365422e-03
1.267370e+05,1.08281484e-03
1.267550e+05,1.08201124e-03
1.267740e+05,1.08116994e-03
1.267920e+05,1.08045657e-03
1.268100e+05,1.07979098e-03
1.268290e+05,1.07908934e-03
1.268470e+05,1.07852929e-03
1.268650e+05,1.07802279e-03
1.268830e+05,1.07758514e-03
1.269020e+05,1.07712774e-03
1.269200e+05,1.07683223e-03
1.269380e+05,1.07660919e-03
1.269560e+05,1.07647870e-03
1.269750e+05,1.07635020e-03
1.269930e+05,1.07641083e-03
1.270110e+05,1.07656874e-03
1.270290e+05,1.07684000e-03
1.270470e+05,1.07723231e-03
1.270650e+05,1.07771974e-03
1.270830e+05,1.07832800e-03
1.270920e+05,1.07868385e-03
1.271010e+05,1.07907525e-03
1.271100e+05,1.07950326e-03
1.271190e+05,1.07996869e-03
1.271280e+05,1.08048663e-03
1.271370e+05,1.08102970e-03
1.271460e+05,1.08161252e-03
1.271540e+05,1.08231764e-03
1.271630e+05,1.08298110e-03
1.271640e+05,1.08305935e-03
1.271720e+05,1.08368721e-03
1.271900e+05,1.08522315e-03
1.271990e+05,1.08614237e-03
1.272090e+05,1.08702533e-03
1.272180e+05,1.08803486e-03
1.272280e+05,1.08898653e-03
1.272370e+05,1.09008089e-03
1.272460e+05,1.09121546e-03
1.272650e+05,1.09349154e-03
1.272840e+05,1.09590503e-03
1.273030e+05,1.09837560e-03
1.273210e+05,1.10098032e-03
1.273400e+05,1.10345284e-03
1.273600e+05,1.10600769e-03
1.273800e+05,1.10834202e-03
1.274200e+05,1.11189156e-03
1.274400e+05,1.11287275e-03
1.274600e+05,1.11318187e-03
1.274800e+05,1.11273717e-03
1.275000e+05,1.11148539e-03
1.275130e+05,1.11024314e-03
1.275250e+05,1.10876329e-03
1.275380e+05,1.10689023e-03
1.275500e+05,1.10480208e-03
1.275630e+05,1.10235370e-03
1.275750e+05,1.09973075e-03
1.275880e+05,1.09679558e-03
1.276000e+05,1.09373908e-03
1.276150e+05,1.08975718e-03
1.276300e+05,1.08556977e-03
1.276460e+05,1.08114590e-03
1.276610e+05,1.07671922e-03
1.276910e+05,1.06770383e-03
1.277210e+05,1.05873990e-03
1.277520e+05,1.04987524e-03
1.277770e+05,1.04290329e-03
1.277820e+05,1.04156815e-03
1.278430e+05,1.02686135e-03
1.278740e+05,1.02006764e-03
1.279050e+05,1.01374737e-03
1.279360e+05,1.00786568e-03
1.279670e+05,1.00239277e-03
1.279980e+05,9.97266628e-04
1.280290e+05,9.92459191e-04
1.280600e+05,9.87933932e-04
1.280800e+05,9.85179136e-04
1.280910e+05,9.83665691e-04
1.281220e+05,9.79612952e-04
1.281530e+05,9.75753282e-04
1.281850e+05,9.71993943e-04
1.282160e+05,9.68458606e-04
1.282470e+05,9.65051081e-04
1.282780e+05,9.61760643e-04
1.283090e+05,9.58573790e-04
1.283400e+05,9.55481822e-04
1.284020e+05,9.49528234e-04
1.284640e+05,9.43838147e-04
1.285260e+05,9.38355680e-04
1.285880e+05,9.33044831e-04
1.286450e+05,9.28295710e-04
1.287010e+05,9.23709887e-04
1.287580e+05,9.19133831e-04
1.288140e+05,9.14696507e-04
1.288710e+05,9.10248459e-04
1.289270e+05,9.05920654e-04
1.289950e+05,9.00744246e-04
1.290400e+05,8.97323476e-04
1.290540e+05,8.96276661e-04
1.291650e+05,8.88905950e-04
1.292890e+05,8.80786067e-04
1.294130e+05,8.72756658e-04
1.295380e+05,8.64736183e-04
1.296960e+05,8.54673190e-04
1.298540e+05,8.44677045e-04
1.299100e+05,8.41152546e-04
1.300120e+05,8.34741420e-04
1.301700e+05,8.24848902e-04
1.303300e+05,8.14871150e-04
1.304190e+05,8.09962484e-04
1.306670e+05,7.96337995e-04
1.309160e+05,7.82698738e-04
1.309570e+05,7.80457777e-04
1.311650e+05,7.69101888e-04
1.314130e+05,7.55584083e-04
1.316070e+05,7.45023300e-04
1.316620e+05,7.42365868e-04
1.320030e+05,7.25915188e-04
1.321590e+05,7.18396427e-04
1.326110e+05,6.96642248e-04
1.328830e+05,6.83562740e-04
1.329620e+05,6.80241320e-04
1.330630e+05,6.75997863e-04
1.335150e+05,6.57021838e-04
1.339210e+05,6.39985977e-04
1.339670e+05,6.38057383e-04
1.341600e+05,6.29969174e-04
1.344640e+05,6.18574813e-04
1.349610e+05,5.99953413e-04
1.354370e+05,5.82123823e-04
1.354580e+05,5.81417394e-04
1.358390e+05,5.68603868e-04
1.359550e+05,5.64706198e-04
1.366330e+05,5.41930050e-04
1.367130e+05,5.39243118e-04
1.373110e+05,5.21197689e-04
1.377570e+05,5.07741140e-04
1.379890e+05,5.00746029e-04
1.379900e+05,5.00715882e-04
1.386670e+05,4.82762071e-04
1.394580e+05,4.61787771e-04
1.396610e+05,4.56980643e-04
1.396750e+05,4.56649158e-04
1.406560e+05,4.33436807e-04
1.409260e+05,4.27048672e-04
1.416500e+05,4.12226495e-04
1.419420e+05,4.06248967e-04
1.423940e+05,3.97000718e-04
1.426440e+05,3.93495332e-04
1.438190e+05,3.77021617e-04
1.438610e+05,3.76432815e-04
1.442080e+05,3.79753923e-04
1.442760e+05,3.80405270e-04
1.444840e+05,3.92140245e-04
1.445880e+05,4.05419119e-04
1.446910e+05,4.29735063e-04
1.447590e+05,4.58854244e-04
1.448270e+05,5.09992409e-04
1.448610e+05,5.51149960e-04
1.448950e+05,6.09993567e-04
1.449290e+05,7.01305153e-04
1.449460e+05,7.66912267e-04
1.449630e+05,8.52492075e-04
1.449770e+05,9.45301431e-04
1.449900e+05,1.06542697e-03
1.449940e+05,1.11158847e-03
1.450040e+05,1.22699223e-03
1.450180e+05,1.44940467e-03
1.450250e+05,1.59623570e-03
1.450320e+05,1.77588906e-03
1.450390e+05,1.99905219e-03
1.450460e+05,2.27682104e-03
1.450530e+05,2.64091593e-03
1.450600e+05,3.12745567e-03
1.450670e+05,3.81126188e-03
1.450710e+05,4.27325383e-03
1.450740e+05,4.84498924e-03
1.450770e+05,5.35463298e-03
1.450790e+05,5.99009408e-03
1.450810e+05,6.80190275e-03
1.450840e+05,7.81282084e-03
1.450860e+05,9.21100443e-03
1.450880e+05,1.11030429e-02
1.450910e+05,1.36877892e-02
1.450930e+05,1.70597014e-02
1.450960e+05,2.18420712e-02
1.450980e+05,2.83359519e-02
1.451000e+05,3.70525360e-02
1.451030e+05,4.80325781e-02
1.451050e+05,6.28396751e-02
1.451070e+05,8.08163354e-02
1.451100e+05,1.04075348e-01
1.451120e+05,1.31064706e-01
1.451140e+05,1.58415062e-01
1.451160e+05,1.89315549e-01
1.451180e+05,2.23508719e-01
1.451200e+05,2.60511024e-01
1.451220e+05,2.99601418e-01
1.451240e+05,3.39828957e-01
1.451260e+05,3.80036545e-01
1.451280e+05,4.18906540e-01
1.451300e+05,4.53314409e-01
1.451320e+05,4.84028697e-01
1.451360e+05,5.32319793e-01
1.451390e+05,5.47372464e-01
1.451400e+05,5.49713251e-01
1.451410e+05,5.48671107e-01
1.451430e+05,5.39140757e-01
1.451450e+05,5.21214351e-01
1.451480e+05,4.94180343e-01
1.451500e+05,4.60128723e-01
1.451520e+05,4.20795130e-01
1.451540e+05,3.80044144e-01
1.451570e+05,3.25701580e-01
1.451590e+05,2.74017102e-01
1.451620e+05,2.23531518e-01
1.451650e+05,1.79709198e-01
1.451670e+05,1.40253056e-01
1.451700e+05,1.08456723e-01
1.451730e+05,8.25966242e-02
1.451750e+05,6.21676467e-02
1.451770e+05,5.08336363e-02
1.451790e+05,4.19651479e-02
1.451800e+05,3.46481914e-02
1.451820e+05,2.86625579e-02
1.451840e+05,2.35474047e-02
1.451860e+05,1.96749401e-02
1.451870e+05,1.65653214e-02
1.451890e+05,1.40756695e-02
1.451910e+05,1.19807404e-02
1.451920e+05,1.04076437e-02
1.451940e+05,9.14428328e-03
1.451960e+05,8.12426409e-03
1.451980e+05,7.25077214e-03
1.451990e+05,6.57728265e-03
1.452030e+05,5.54809596e-03
1.452060e+05,4.78553489e-03
1.452100e+05,4.22621572e-03
1.452130e+05,3.77274503e-03
1.452170e+05,3.41448280e-03
1.452230e+05,2.85413758e-03
1.452300e+05,2.44698853e-03
1.452390e+05,2.07570174e-03
1.452470e+05,1.79735298e-03
1.452550e+05,1.58285339e-03
1.452630e+05,1.41548305e-03
1.452800e+05,1.16687838e-03
1.452960e+05,9.96372835e-04
1.453130e+05,8.73136162e-04
1.453300e+05,7.82262018e-04
1.453460e+05,7.12891989e-04
1.453630e+05,6.58828252e-04
1.453860e+05,6.01654064e-04
1.454090e+05,5.58248154e-04
1.454540e+05,4.97877572e-04
1.455000e+05,4.58996800e-04
1.455460e+05,4.32497312e-04
1.456380e+05,3.99695230e-04
1.457300e+05,3.80003079e-04
1.459510e+05,3.55512721e-04
1.461710e+05,3.43161428e-04
1.464750e+05,3.33475945e-04
1.466120e+05,3.29111938e-04
1.473440e+05,3.14927949e-04
1.474940e+05,3.12021539e-04
1.487420e+05,2.94846406e-04
1.493330e+05,2.86715813e-04
1.498460e+05,2.79658590e-04
1.513220e+05,2.63271033e-04
1.521980e+05,2.53545445e-04
1.532750e+05,2.43465806e-04
1.533100e+05,2.43138415e-04
1.545500e+05,2.31539819e-04
1.552990e+05,2.26173898e-04
1.569020e+05,2.14690239e-04
1.578090e+05,2.11637104e-04
1.578300e+05,2.11566480e-04
1.578430e+05,2.11522762e-04
1.585480e+05,2.14737065e-04
1.589010e+05,2.22307332e-04
1.590780e+05,2.29959417e-04
1.592540e+05,2.43098679e-04
1.593790e+05,2.58508739e-04
1.595040e+05,2.83499498e-04
1.595660e+05,3.02156074e-04
1.596290e+05,3.26866961e-04
1.596910e+05,3.61971750e-04
1.597540e+05,4.13070648e-04
1.598130e+05,4.85964356e-04
1.598420e+05,5.36834512e-04
1.598710e+05,6.02165493e-04
1.599010e+05,6.87105313e-04
1.599300e+05,8.01782834e-04
1.599600e+05,9.62926503e-04
1.599740e+05,1.06872736e-03
1.599890e+05,1.19802159e-03
1.600030e+05,1.34747472e-03
1.600170e+05,1.53302766e-03
1.600300e+05,1.76692585e-03
1.600440e+05,2.06748518e-03
1.600580e+05,2.46454500e-03
1.600720e+05,3.00707756e-03
1.600790e+05,3.35659968e-03
1.600860e+05,3.77748542e-03
1.600930e+05,4.29102418e-03
1.600990e+05,4.91714685e-03
1.601060e+05,5.71817309e-03
1.601130e+05,6.75444659e-03
1.601200e+05,8.13971026e-03
1.601270e+05,1.00807305e-02
1.601300e+05,1.13965686e-02
1.601340e+05,1.29942701e-02
1.601370e+05,1.51012640e-02
1.601410e+05,1.77892748e-02
1.601440e+05,2.15113552e-02
1.601480e+05,2.64640591e-02
1.601510e+05,3.32943332e-02
1.601530e+05,3.76360953e-02
1.601540e+05,4.27375684e-02
1.601560e+05,4.91009199e-02
1.601580e+05,5.61552978e-02
1.601600e+05,6.43631596e-02
1.601610e+05,7.38636796e-02
1.601630e+05,8.54835434e-02
1.601650e+05,9.80654671e-02
1.601670e+05,1.12322992e-01
1.601680e+05,1.28341808e-01
1.601700e+05,1.47278058e-01
1.601720e+05,1.67037004e-01
1.601730e+05,1.88569591e-01
1.601750e+05,2.11766569e-01
1.601770e+05,2.37947481e-01
1.601790e+05,2.63941244e-01
1.601800e+05,2.90838452e-01
1.601820e+05,3.18244858e-01
1.601840e+05,3.47312805e-01
1.601860e+05,3.74276513e-01
1.601870e+05,4.00206627e-01
1.601890e+05,4.24536949e-01
1.601940e+05,4.80686403e-01
1.601960e+05,4.95668774e-01
1.601980e+05,5.05138324e-01
1.602000e+05,5.08766355e-01
1.602010e+05,5.07288163e-01
1.602030e+05,5.03297234e-01
1.602050e+05,4.93738384e-01
1.602060e+05,4.79770608e-01
1.602080e+05,4.61814752e-01
1.602100e+05,4.40395215e-01
1.602110e+05,4.21726863e-01
1.602130e+05,4.03109811e-01
1.602140e+05,3.81979072e-01
1.602150e+05,3.61623530e-01
1.602170e+05,3.39205548e-01
1.602180e+05,3.18184058e-01
1.602210e+05,2.76446028e-01
1.602230e+05,2.34902747e-01
1.602260e+05,1.96514399e-01
1.602290e+05,1.62169229e-01
1.602310e+05,1.33342581e-01
1.602340e+05,1.07899815e-01
1.602370e+05,8.75399971e-02
1.602390e+05,7.03111728e-02
1.602420e+05,5.70189377e-02
1.602450e+05,4.61056802e-02
1.602470e+05,3.76040799e-02
1.602500e+05,3.10222295e-02
1.602530e+05,2.61016354e-02
1.602550e+05,2.21231513e-02
1.602580e+05,1.90197076e-02
1.602610e+05,1.65732805e-02
1.602630e+05,1.46840254e-02
1.602660e+05,1.30871788e-02
1.602690e+05,1.17725757e-02
1.602740e+05,9.77426122e-03
1.602790e+05,8.29724696e-03
1.602850e+05,7.16095791e-03
1.602900e+05,6.18525601e-03
1.602960e+05,5.42108000e-03
1.603020e+05,4.79894723e-03
1.603080e+05,4.28467691e-03
1.603190e+05,3.48401155e-03
1.603300e+05,2.90595853e-03
1.603420e+05,2.46633877e-03
1.603530e+05,2.12846348e-03
1.603610e+05,1.94990871e-03
1.603650e+05,1.86063132e-03
1.603760e+05,1.64483039e-03
1.603880e+05,1.45730131e-03
1.604010e+05,1.30394354e-03
1.604250e+05,1.07052963e-03
1.604490e+05,9.04303162e-04
1.604740e+05,7.81134264e-04
1.604980e+05,6.86469022e-04
1.605230e+05,6.12604865e-04
1.605470e+05,5.53928284e-04
1.605710e+05,5.06528143e-04
1.606230e+05,4.31729032e-04
1.606750e+05,3.80264649e-04
1.607270e+05,3.43617338e-04
1.607790e+05,3.15841080e-04
1.608820e+05,2.77937577e-04
1.609860e+05,2.53865996e-04
1.611080e+05,2.35214980e-04
1.612300e+05,2.22754133e-04
1.614740e+05,2.06750040e-04
1.619620e+05,1.90982969e-04
1.626910e+05,1.80392640e-04
1.628160e+05,1.78576998e-04
1.636700e+05,1.71352848e-04
1.653780e+05,1.60915428e-04
1.654230e+05,1.60721219e-04
1.675730e+05,1.51442921e-04
1.687940e+05,1.46176194e-04
1.703550e+05,1.42404289e-04
1.711850e+05,1.44060794e-04
1.716000e+05,1.49477997e-04
1.718070e+05,1.56303403e-04
1.720140e+05,1.70895968e-04
1.721240e+05,1.86077674e-04
1.721790e+05,1.97681781e-04
1.722340e+05,2.13729965e-04
1.722890e+05,2.36783412e-04
1.723440e+05,2.71320398e-04
1.723710e+05,2.94920134e-04
1.723990e+05,3.25934579e-04
1.724260e+05,3.67242221e-04
1.724540e+05,4.23291884e-04
1.724730e+05,4.75204333e-04
1.724920e+05,5.41965203e-04
1.725110e+05,6.30046811e-04
1.725300e+05,7.50645798e-04
1.725490e+05,9.23967607e-04
1.725580e+05,1.03925519e-03
1.725680e+05,1.18215342e-03
1.725780e+05,1.36440045e-03
1.725870e+05,1.59683571e-03
1.725970e+05,1.90441558e-03
1.726060e+05,2.32677384e-03
1.726130e+05,2.74499013e-03
1.726200e+05,3.31320113e-03
1.726230e+05,3.68891464e-03
1.726270e+05,4.13830977e-03
1.726300e+05,4.70675828e-03
1.726340e+05,5.45154485e-03
1.726370e+05,6.50026332e-03
1.726400e+05,7.94501572e-03
1.726420e+05,8.89387072e-03
1.726440e+05,1.00434502e-02
1.726460e+05,1.14412728e-02
1.726470e+05,1.31446138e-02
1.726490e+05,1.53565822e-02
1.726510e+05,1.79152037e-02
1.726520e+05,2.10239674e-02
1.726540e+05,2.47871825e-02
1.726560e+05,2.93213187e-02
1.726580e+05,3.47527251e-02
1.726590e+05,4.12159211e-02
1.726610e+05,4.88499859e-02
1.726640e+05,6.49679810e-02
1.726670e+05,8.55268228e-02
1.726700e+05,1.10998659e-01
1.726720e+05,1.40434254e-01
1.726750e+05,1.75724668e-01
1.726780e+05,2.13763418e-01
1.726810e+05,2.56013495e-01
1.726840e+05,2.97844625e-01
1.726870e+05,3.37179168e-01
1.726890e+05,3.72144684e-01
1.726920e+05,4.03356770e-01
1.726940e+05,4.26675347e-01
1.726950e+05,4.32280318e-01
1.726970e+05,4.43481709e-01
1.727000e+05,4.48203184e-01
1.727010e+05,4.47012840e-01
1.727040e+05,4.38663334e-01
1.727060e+05,4.23570763e-01
1.727080e+05,4.03342520e-01
1.727100e+05,3.78360501e-01
1.727130e+05,3.49689652e-01
1.727150e+05,3.19936759e-01
1.727180e+05,2.76913385e-01
1.727200e+05,2.35347304e-01
1.727230e+05,1.95675513e-01
1.727260e+05,1.59331554e-01
1.727290e+05,1.26181479e-01
1.727320e+05,9.89574720e-02
1.727350e+05,7.64519005e-02
1.727370e+05,5.83700756e-02
1.727390e+05,4.88564457e-02
1.727410e+05,4.12220959e-02
1.727430e+05,3.44115817e-02
1.727440e+05,2.90359400e-02
1.727460e+05,2.43109499e-02
1.727480e+05,2.06297193e-02
1.727500e+05,1.75902103e-02
1.727510e+05,1.50892534e-02
1.727530e+05,1.29275398e-02
1.727550e+05,1.12629586e-02
1.727570e+05,9.82428615e-03
1.727580e+05,8.71298200e-03
1.727600e+05,7.74615308e-03
1.727620e+05,6.99184755e-03
1.727650e+05,5.82862617e-03
1.727690e+05,4.96575521e-03
1.727720e+05,4.32211459e-03
1.727760e+05,3.82296821e-03
1.727790e+05,3.43294776e-03
1.727860e+05,2.82984342e-03
1.727930e+05,2.38965373e-03
1.728030e+05,1.92850714e-03
1.728130e+05,1.59997986e-03
1.728230e+05,1.35622062e-03
1.728330e+05,1.17104758e-03
1.728430e+05,1.02383634e-03
1.728530e+05,9.06994544e-04
1.728630e+05,8.10969985e-04
1.728730e+05,7.32688482e-04
1.728930e+05,6.11770239e-04
1.729120e+05,5.25094566e-04
1.729320e+05,4.59409982e-04
1.729520e+05,4.08603270e-04
1.729820e+05,3.52512671e-04
1.730110e+05,3.11866141e-04
1.730410e+05,2.81447257e-04
1.730700e+05,2.58186586e-04
1.731290e+05,2.25747969e-04
1.731880e+05,2.03717497e-04
1.732470e+05,1.88423440e-04
1.733060e+05,1.77392010e-04
1.734240e+05,1.62807511e-04
1.736110e+05,1.50116249e-04
1.737980e+05,1.43034708e-04
1.741000e+05,1.37071526e-04
1.741720e+05,1.35649869e-04
1.749210e+05,1.29315438e-04
1.768070e+05,1.22847721e-04
1.773380e+05,1.21808292e-04
1.786930e+05,1.19157586e-04
1.801270e+05,1.17931000e-04
1.824640e+05,1.15934328e-04
1.851270e+05,1.17500135e-04
1.877890e+05,1.24107563e-04
1.885630e+05,1.27725267e-04
1.890090e+05,1.29810126e-04
1.900640e+05,1.36936879e-04
1.902290e+05,1.38051712e-04
1.914490e+05,1.49891403e-04
1.925400e+05,1.65225774e-04
1.926700e+05,1.67053011e-04
1.933770e+05,1.80765718e-04
1.940850e+05,1.97964911e-04
1.945280e+05,2.11832385e-04
1.947930e+05,2.20127910e-04
1.955010e+05,2.49287760e-04
1.960160e+05,2.76606760e-04
1.965170e+05,3.09833612e-04
1.965320e+05,3.10828434e-04
1.967900e+05,3.31127082e-04
1.970470e+05,3.54266210e-04
1.973050e+05,3.80556476e-04
1.975630e+05,4.10363623e-04
1.977500e+05,4.34908458e-04
1.979380e+05,4.62128483e-04
1.981250e+05,4.92403688e-04
1.982590e+05,5.16466517e-04
1.983130e+05,5.26163504e-04
1.985000e+05,5.63925710e-04
1.986880e+05,6.06339096e-04
1.988750e+05,6.54190249e-04
1.990630e+05,7.08289523e-04
1.991800e+05,7.45824360e-04
1.992970e+05,7.86516031e-04
1.994140e+05,8.30588733e-04
1.995310e+05,8.78463316e-04
1.996490e+05,9.30782930e-04
1.997660e+05,9.87779364e-04
1.998830e+05,1.04989057e-03
2.000000e+05,1.11768275e-03
2.000950e+05,1.17720055e-03
2.001890e+05,1.24115483e-03
2.002840e+05,1.31007758e-03
2.003780e+05,1.38432980e-03
2.004730e+05,1.46424400e-03
2.005670e+05,1.55034266e-03
2.006620e+05,1.64304379e-03
2.007560e+05,1.74267037e-03
2.008950e+05,1.90249844e-03
2.010340e+05,2.07951191e-03
2.011720e+05,2.27481278e-03
2.013110e+05,2.48752706e-03
2.014490e+05,2.71719875e-03
2.015140e+05,2.83179591e-03
2.015880e+05,2.96226042e-03
2.018650e+05,3.46602579e-03
2.020560e+05,3.79735694e-03
2.021520e+05,3.94484436e-03
2.022480e+05,4.07365489e-03
2.023430e+05,4.17898153e-03
2.024390e+05,4.25623582e-03
2.025340e+05,4.30208327e-03
2.026300e+05,4.31440541e-03
2.027080e+05,4.29869306e-03
2.027850e+05,4.26068432e-03
2.028630e+05,4.20258320e-03
2.029410e+05,4.12606167e-03
2.030190e+05,4.03238323e-03
2.030290e+05,4.01823825e-03
2.030960e+05,3.92346694e-03
2.032520e+05,3.67303057e-03
2.034070e+05,3.39721032e-03
2.035620e+05,3.11288762e-03
2.037180e+05,2.83594639e-03
2.038730e+05,2.57013909e-03
2.040200e+05,2.33897804e-03
2.041670e+05,2.12703539e-03
2.043140e+05,1.93608763e-03
2.043880e+05,1.84708322e-03
2.044610e+05,1.76377877e-03
2.045430e+05,1.67762357e-03
2.046080e+05,1.60932992e-03
