Fe-57(n,g) ENDFB-8.0
Energy(eV) XS(b)
26348.9 0.0184332
26428.7 0.0190798
26508.5 0.0197573
26588.3 0.0204668
26668.1 0.0212100
26747.8 0.0219887
26827.6 0.0228052
26907.4 0.0236629
26987.2 0.0245705
27067.0 0.0255639
27100.2 0.0260454
27116.7 0.0263314
27133.3 0.0266899
27141.6 0.0269241
27149.9 0.0272297
27158.2 0.0276680
27166.5 0.0283854
27174.8 0.0298038
27178.9 0.0311670
27183.1 0.0335997
27185.1 0.0356378
27187.2 0.0387160
27189.3 0.0437239
27190.3 0.0475249
27191.3 0.0527099
27192.4 0.0602084
27193.4 0.0713809
27193.9 0.0792867
27194.5 0.0895021
27195.0 0.103022
27195.5 0.121024
27196.0 0.146833
27196.3 0.163902
27196.5 0.184879
27196.8 0.211050
27197.0 0.244271
27197.3 0.287303
27197.6 0.341865
27197.8 0.418823
27197.9 0.468212
27198.1 0.527434
27198.2 0.599239
27198.3 0.687393
27198.5 0.797147
27198.6 0.935981
27198.7 1.11480
27198.9 1.34989
27199.0 1.66627
27199.1 2.10334
27199.2 2.40959
27199.2 2.72472
27199.3 3.16978
27199.4 3.63413
27199.4 4.29782
27199.5 4.99584
27199.6 5.83809
27199.6 6.97564
27199.7 7.82252
27199.7 8.91553
27199.8 11.0612
27199.9 12.2082
27199.9 13.1597
27200.0 13.7663
27200.0 13.9243
27200.0 13.8350
27200.1 13.6790
27200.1 12.9924
27200.2 11.9897
27200.2 11.0613
27200.3 8.91561
27200.3 7.82260
27200.4 6.97573
27200.4 6.15494
27200.5 5.53994
27200.5 4.87022
27200.6 4.40525
27200.6 3.55073
27200.7 2.96769
27200.8 2.45851
27200.9 2.06426
27201.0 1.75466
27201.1 1.53294
27201.2 1.32939
27201.3 1.16339
27201.4 0.924125
27201.6 0.743472
27201.8 0.618048
27202.0 0.517664
27202.1 0.444416
27202.3 0.383267
27202.5 0.336988
27202.7 0.297116
27202.8 0.266091
27203.2 0.218108
27203.5 0.182330
27203.9 0.155715
27204.2 0.135390
27204.6 0.119522
27204.9 0.106900
27205.3 0.0966963
27206.0 0.0815719
27206.7 0.0707642
27207.4 0.0628865
27208.1 0.0569692
27208.7 0.0524705
27210.1 0.0460385
27211.5 0.0417935
27212.9 0.0388304
27214.3 0.0367102
27217.1 0.0339268
27222.7 0.0311455
27228.2 0.0298767
27233.8 0.0292157
27245.0 0.0286257
27256.1 0.0284285
27267.2 0.0283879
27289.5 0.0284963
27334.1 0.0289621
27378.7 0.0295275
27467.8 0.0307574
27557.0 0.0320594
27646.2 0.0334162
27735.3 0.0348205
27824.5 0.0362665
27913.6 0.0377480
28091.9 0.0407837
28270.2 0.0438440
28359.4 0.0453535
28448.5 0.0468500
28493.1 0.0476246
28537.7 0.0485366
28560.0 0.0492098
28571.1 0.0497220
28576.7 0.0500706
28582.3 0.0505231
28587.8 0.0511410
28593.4 0.0520313
28596.2 0.0526406
28599.0 0.0534108
28601.8 0.0544156
28604.5 0.0557538
28605.9 0.0566060
28607.3 0.0576100
28608.7 0.0588134
28610.1 0.0602731
28611.5 0.0620817
28612.9 0.0643251
28614.3 0.0671755
28615.0 0.0689122
28615.7 0.0708725
28616.4 0.0731644
28617.1 0.0758269
28617.8 0.0789438
28618.5 0.0825669
28619.2 0.0869425
28619.9 0.0921309
28620.6 0.0985387
28621.3 0.106331
28622.0 0.116236
28622.7 0.128893
28623.0 0.136579
28623.4 0.145410
28623.7 0.155621
28624.0 0.167146
28624.4 0.181038
28624.7 0.197482
28625.1 0.217132
28625.4 0.240124
28625.8 0.268970
28626.1 0.304699
28626.5 0.349637
28626.8 0.405295
28627.0 0.445330
28627.2 0.492269
28627.4 0.547734
28627.6 0.613835
28627.8 0.693339
28628.0 0.789921
28628.2 0.908502
28628.4 1.04757
28628.6 1.23037
28628.8 1.46248
28629.0 1.76025
28629.2 2.14494
28629.3 2.37776
28629.4 2.64199
28629.5 2.94055
28629.6 3.27539
28629.7 3.64643
28629.8 4.05020
28629.9 4.26191
28629.9 4.47803
28630.0 4.87077
28630.1 5.08577
28630.1 5.29392
28630.2 5.49107
28630.2 5.67271
28630.3 5.83423
28630.3 5.97109
28630.4 6.07913
28630.4 6.15488
28630.5 6.20048
28630.6 6.10187
28630.7 5.87262
28630.8 5.71763
28630.8 5.54152
28630.9 5.34891
28630.9 5.14433
28631.0 4.93199
28631.0 4.71570
28631.1 4.49873
28631.1 4.28383
28631.2 4.07321
28631.2 3.86858
28631.3 3.48198
28631.4 3.12990
28631.5 2.81398
28631.6 2.55977
28631.7 2.30856
28631.8 2.08724
28632.0 1.72117
28632.2 1.43704
28632.4 1.21476
28632.6 1.03904
28632.8 0.898519
28633.0 0.784851
28633.2 0.696113
28633.4 0.615041
28633.6 0.550913
28633.8 0.494438
28634.0 0.448945
28634.2 0.408206
28634.4 0.374878
28634.8 0.320693
28635.2 0.278026
28635.6 0.244676
28636.0 0.218133
28636.4 0.197147
28636.9 0.179473
28637.3 0.164813
28637.7 0.152521
28638.1 0.142348
28638.5 0.133426
28638.9 0.125747
28639.3 0.119092
28639.7 0.113418
28640.5 0.103796
28641.3 0.0963149
28642.2 0.0902469
28643.0 0.0853704
28643.8 0.0812995
28644.6 0.0779447
28645.4 0.0751136
28646.2 0.0727025
28647.0 0.0706084
28647.8 0.0688206
28648.7 0.0672455
28649.5 0.0658831
28651.1 0.0636069
28652.7 0.0618076
28654.4 0.0603609
28656.0 0.0591807
28657.6 0.0582057
28659.2 0.0573960
28662.5 0.0561238
28665.8 0.0551904
28669.0 0.0544876
28672.3 0.0539489
28678.8 0.0531928
28685.3 0.0527089
28691.8 0.0523895
28698.3 0.0521765
28711.3 0.0519417
28737.4 0.0518457
28789.5 0.0521418
28841.6 0.0525961
28945.8 0.0535034
29050.0 0.0542348
29173.9 0.0547837
29297.9 0.0549404
29421.8 0.0546882
29545.8 0.0540331
29669.7 0.0530003
29793.6 0.0516312
29917.6 0.0499783
30041.5 0.0481007
30165.4 0.0460586
30289.4 0.0439099
30413.3 0.0417072
30537.3 0.0394956
30661.2 0.0373118
30723.2 0.0362397
30785.1 0.0351848
30847.1 0.0341497
30909.1 0.0331362
30971.0 0.0321462
31033.0 0.0311810
31089.7 0.0303210
31146.3 0.0294832
31203.0 0.0286680
31259.6 0.0278759
31316.3 0.0271070
31373.0 0.0263614
31429.6 0.0256395
31486.3 0.0249418
31542.9 0.0242687
31599.6 0.0236218
31656.2 0.0230048
31712.9 0.0224267
31769.6 0.0219143
31797.9 0.0217082
31826.2 0.0215781
31840.4 0.0215692
31854.5 0.0216325
31868.7 0.0218300
31882.9 0.0223086
31897.0 0.0234953
31904.1 0.0247474
31911.2 0.0270887
31914.7 0.0290854
31918.3 0.0321528
31921.8 0.0372009
31923.6 0.0410407
31925.4 0.0463593
31927.1 0.0540215
31928.0 0.0592178
31928.9 0.0656306
31929.8 0.0738705
31930.7 0.0844358
31931.6 0.0986399
31932.4 0.117869
31933.3 0.145497
31933.8 0.163688
31934.2 0.186137
31934.7 0.215000
31935.1 0.251136
31935.5 0.298293
31936.0 0.361427
31936.4 0.450960
31936.6 0.508023
31936.9 0.577116
31937.1 0.661840
31937.3 0.767227
31937.5 0.900485
31937.7 1.07220
31938.0 1.31030
31938.2 1.62038
31938.3 1.81784
31938.4 2.05295
31938.5 2.33552
31938.6 2.67857
31938.7 3.09959
31938.9 3.62237
31939.0 4.27943
31939.1 5.11546
31939.1 5.66796
31939.2 6.19152
31939.2 6.90786
31939.3 7.58902
31939.4 8.52252
31939.4 9.40949
31939.5 10.6196
31939.5 11.7827
31939.6 13.5583
31939.6 15.2767
31939.8 18.9789
31939.8 20.7387
31939.9 22.2100
31939.9 22.7756
31939.9 23.1976
31940.0 23.4585
31940.0 23.5469
31940.0 23.4588
31940.1 23.1983
31940.1 22.7765
31940.1 22.2112
31940.2 20.7403
31940.2 18.9807
31940.4 15.2784
31940.4 13.5599
31940.5 11.7842
31940.5 10.8390
31940.6 9.79571
31940.6 8.86582
31940.7 8.03990
31940.7 7.30753
31940.8 6.65833
31940.8 6.08250
31940.9 5.57107
31941.0 4.71031
31941.1 4.02287
31941.2 3.46839
31941.3 3.01657
31941.4 2.64471
31941.5 2.33574
31941.6 2.07670
31941.7 1.85770
31941.9 1.51096
31942.1 1.26362
31942.3 1.06343
31942.5 0.907411
31942.7 0.783600
31942.9 0.683782
31943.1 0.602185
31943.3 0.534658
31943.7 0.432642
31944.1 0.356444
31944.5 0.299485
31944.9 0.255812
31945.3 0.222366
31945.7 0.194928
31946.0 0.173206
31946.8 0.139976
31947.6 0.116223
31948.4 0.0990606
31949.2 0.0861035
31950.0 0.0760826
31950.8 0.0680843
31951.6 0.0617496
31953.2 0.0523178
31954.8 0.0457072
31956.4 0.0409232
31957.9 0.0373488
31959.5 0.0346224
31962.7 0.0307595
31965.9 0.0282172
31972.2 0.0251701
31978.6 0.0234755
31984.9 0.0224227
31991.2 0.0217173
32003.9 0.0208366
32016.6 0.0203048
32029.3 0.0199391
32042.0 0.0196627
32067.4 0.0192478
32092.8 0.0189248
32143.5 0.0183950
32194.3 0.0179349
32245.0 0.0175099
32295.8 0.0171080
32346.6 0.0167237
32397.3 0.0163544
32448.1 0.0159985
32498.8 0.0156549
32549.6 0.0153228
32600.4 0.0150017
32651.1 0.0146911
32701.9 0.0143904
32752.6 0.0140995
32803.4 0.0138177
32854.1 0.0135448
32904.9 0.0132806
32955.7 0.0130247
33006.4 0.0127768
33057.2 0.0125366
33107.9 0.0123040
33158.7 0.0120787
33209.5 0.0118603
33234.8 0.0117537
33260.2 0.0116488
33285.6 0.0115455
33311.0 0.0114438
33336.4 0.0113437
33361.7 0.0112452
33387.1 0.0111482
33412.5 0.0110527
33437.9 0.0109588
33463.3 0.0108663
33488.6 0.0107753
33514.0 0.0106856
33539.4 0.0105974
33564.8 0.0105107
33590.1 0.0104252
33615.5 0.0103411
33640.9 0.0102583
33666.3 0.0101768
33691.7 0.0100966
33717.0 0.0100177
33742.4 0.00993998
33767.8 0.00986353
33780.5 0.00982577
33793.2 0.00978830
33805.9 0.00975113
33818.6 0.00971427
33831.3 0.00967769
33843.9 0.00964142
33856.6 0.00960543
33869.3 0.00956973
33882.0 0.00953432
33894.7 0.00949920
33907.4 0.00946436
33920.1 0.00942981
33932.8 0.00939554
33945.5 0.00936154
33958.2 0.00932783
33970.8 0.00929442
33996.2 0.00922836
34021.6 0.00916339
34047.0 0.00909950
34072.4 0.00903667
34085.0 0.00900565
34097.7 0.00897490
34110.4 0.00894440
34123.1 0.00891417
34135.8 0.00888419
34148.5 0.00885448
34154.8 0.00883971
34161.2 0.00882502
34167.5 0.00881040
34173.9 0.00879584
34177.0 0.00878856
34180.2 0.00878133
34183.4 0.00877410
34186.6 0.00876690
34189.7 0.00875968
34192.9 0.00875251
34194.5 0.00874892
34196.1 0.00874535
34197.7 0.00874176
34199.2 0.00873821
34200.8 0.00873463
34201.6 0.00873283
34202.4 0.00873106
34203.2 0.00872926
34204.0 0.00872749
34204.8 0.00872572
34205.2 0.00872482
34205.6 0.00872395
34206.0 0.00872305
34206.4 0.00872215
34206.8 0.00872126
34207.2 0.00872039
34207.6 0.00871949
34208.0 0.00871862
34208.2 0.00871817
34208.4 0.00871772
34208.6 0.00871728
34208.8 0.00871685
34209.0 0.00871640
34209.2 0.00871596
34209.6 0.00871506
34210.0 0.00871417
34210.4 0.00871330
34210.8 0.00871240
34211.1 0.00871153
34211.5 0.00871064
34211.9 0.00870977
34212.7 0.00870799
34213.5 0.00870623
34214.3 0.00870444
34215.1 0.00870269
34215.9 0.00870091
34216.7 0.00869915
34218.3 0.00869564
34219.9 0.00869211
34221.5 0.00868861
34223.0 0.00868509
34224.6 0.00868159
34227.8 0.00867457
34231.0 0.00866758
34234.1 0.00866062
34237.3 0.00865366
34243.7 0.00863978
34250.0 0.00862599
34256.4 0.00861224
34262.7 0.00859857
34269.0 0.00858495
34275.4 0.00857140
34288.1 0.00854449
34300.8 0.00851783
34313.5 0.00849143
34326.1 0.00846527
34351.5 0.00841373
34376.9 0.00836324
34402.3 0.00831376
34427.7 0.00826533
34453.0 0.00821796
34478.4 0.00817169
34503.8 0.00812653
34529.2 0.00808254
34554.6 0.00803975
34579.9 0.00799822
34605.3 0.00795804
34630.7 0.00791929
34656.1 0.00788211
34681.5 0.00784664
34706.8 0.00781309
34732.2 0.00778170
34757.6 0.00775284
34783.0 0.00772695
34808.3 0.00770462
34833.7 0.00768671
34859.1 0.00767438
34884.5 0.00766932
34909.9 0.00767402
34935.2 0.00769226
34960.6 0.00773003
34986.0 0.00779724
35011.4 0.00791143
35036.8 0.00810569
35062.1 0.00844904
35087.5 0.00910570
35100.2 0.00967263
35112.9 0.0105505
35125.6 0.0120070
35131.9 0.0131233
35138.3 0.0146755
35144.6 0.0169300
35147.8 0.0184559
35151.0 0.0203690
35154.1 0.0228208
35157.3 0.0260114
35160.5 0.0302841
35163.7 0.0361888
35165.2 0.0400388
35166.8 0.0447069
35168.4 0.0504421
35170.0 0.0575454
35171.6 0.0666121
35173.2 0.0782747
35174.8 0.0938415
35176.3 0.114966
35177.1 0.128728
35177.9 0.145068
35178.7 0.164926
35179.5 0.189387
35180.3 0.220420
35181.1 0.259509
35181.9 0.310351
35182.3 0.342130
35182.7 0.378146
35183.1 0.421428
35183.5 0.472684
35183.9 0.533984
35184.3 0.606068
35184.7 0.696330
35185.1 0.805218
35185.5 0.945588
35185.7 1.02983
35185.9 1.12062
35186.1 1.22960
35186.3 1.35501
35186.5 1.50021
35186.7 1.66949
35186.9 1.86825
35187.1 2.10348
35187.3 2.38422
35187.4 2.70381
35187.5 2.89715
35187.6 3.11080
35187.7 3.34749
35187.8 3.61039
35187.9 3.90314
35188.0 4.22997
35188.1 4.59575
35188.2 4.96287
35188.3 5.41876
35188.4 5.93212
35188.5 6.51101
35188.6 7.16428
35188.7 7.90136
35188.8 8.73180
35188.9 9.66443
35189.0 10.6513
35189.1 11.3845
35189.2 12.1026
35189.2 12.8584
35189.3 13.6485
35189.4 15.3069
35189.5 17.0030
35189.6 17.9637
35189.6 18.7417
35189.7 19.4546
35189.8 20.0797
35189.8 20.5943
35189.9 20.9783
35189.9 21.2158
35190.0 21.2962
35190.0 21.2604
35190.1 21.1871
35190.1 20.9244
35190.2 20.5175
35190.3 19.9831
35190.3 19.3419
35190.4 18.6166
35190.4 17.8300
35190.5 17.0038
35190.6 15.3076
35190.7 13.6492
35190.8 12.8592
35190.9 12.1033
35190.9 11.3852
35191.0 10.6520
35191.0 10.0684
35191.1 9.47000
35191.2 8.91050
35191.2 8.38841
35191.3 7.90192
35191.3 7.44905
35191.4 6.69925
35191.6 5.98737
35191.7 5.37112
35191.8 4.83659
35191.9 4.40801
35192.0 3.99773
35192.2 3.63856
35192.3 3.32298
35192.4 3.06658
35192.5 2.81777
35192.6 2.59680
35192.7 2.39986
35192.9 2.23770
35193.0 2.07827
35193.1 1.93481
35193.3 1.69744
35193.6 1.49258
35193.8 1.32860
35194.0 1.18433
35194.3 1.06680
35194.5 0.965774
35194.7 0.878348
35195.0 0.799132
35195.2 0.732826
35195.7 0.620628
35196.1 0.532382
35196.6 0.463121
35197.1 0.405520
35197.5 0.358126
35198.0 0.318674
35198.5 0.286140
35198.9 0.257873
35199.4 0.233679
35200.3 0.195055
35201.3 0.165224
35202.2 0.142176
35203.1 0.123636
35204.1 0.108804
35205.0 0.0965095
35205.9 0.0864121
35207.8 0.0705953
35209.7 0.0591239
35211.6 0.0504970
35213.4 0.0438467
35215.3 0.0386123
35217.2 0.0344188
35220.9 0.0281948
35224.7 0.0238620
35228.4 0.0207399
35232.1 0.0184099
35235.9 0.0166247
35243.4 0.0141112
35250.8 0.0124632
35258.3 0.0113223
35265.8 0.0105011
35280.8 0.00942000
35295.7 0.00875789
35310.7 0.00832141
35325.7 0.00801640
35340.6 0.00779360
35355.6 0.00762477
35370.6 0.00749292
35385.5 0.00738709
35400.5 0.00730033
35430.4 0.00716594
35460.4 0.00706578
35490.3 0.00698728
35550.2 0.00686926
35610.0 0.00678163
35669.9 0.00671178
35729.8 0.00665363
35789.6 0.00660405
35849.5 0.00656124
35909.4 0.00652419
35969.2 0.00649230
36029.1 0.00646524
36089.0 0.00644287
36148.8 0.00642522
36208.7 0.00641244
36268.5 0.00640487
36328.4 0.00640304
36388.3 0.00640777
36508.0 0.00644255
36567.9 0.00647760
36627.7 0.00653053
36687.6 0.00661029
36717.5 0.00666499
36747.5 0.00673375
36777.4 0.00682160
36807.3 0.00693605
36837.3 0.00708906
36867.2 0.00730035
36882.2 0.00743778
36897.1 0.00760455
36912.1 0.00780980
36927.1 0.00806636
36942.0 0.00839363
36957.0 0.00881996
36972.0 0.00939113
36986.9 0.0101806
36994.4 0.0106950
37001.9 0.0113184
37009.4 0.0120862
37016.9 0.0130443
37024.4 0.0142648
37031.8 0.0158486
37035.6 0.0168247
37039.3 0.0179590
37043.1 0.0192879
37046.8 0.0208584
37050.5 0.0227384
37054.3 0.0250020
37058.0 0.0277685
37061.8 0.0311986
37063.6 0.0332309
37065.5 0.0355227
37067.4 0.0381201
37069.2 0.0410798
37071.1 0.0444723
37073.0 0.0483862
37074.9 0.0529336
37076.7 0.0582585
37078.6 0.0645847
37080.5 0.0720931
37082.3 0.0811456
37083.3 0.0864155
37084.2 0.0921940
37085.2 0.0986905
37086.1 0.105867
37087.0 0.113999
37088.0 0.123059
37088.9 0.133419
37089.8 0.145076
37090.8 0.158550
37091.7 0.173885
37092.6 0.191835
37093.6 0.212548
37094.0 0.224341
37094.5 0.237159
37095.0 0.251122
37095.4 0.266029
37095.9 0.282684
37096.4 0.300961
37096.8 0.321071
37097.3 0.342766
37097.8 0.367273
37098.2 0.394481
37098.7 0.424790
37099.2 0.457910
37099.6 0.495831
37100.1 0.538541
37100.6 0.586842
37101.0 0.640455
37101.3 0.671276
37101.5 0.702857
37101.8 0.738134
37102.0 0.774366
37102.2 0.814934
37102.5 0.856699
37102.7 0.901552
37102.9 0.949774
37103.2 1.00402
37103.4 1.06014
37103.6 1.12341
37103.9 1.18900
37104.1 1.26312
37104.3 1.34010
37104.6 1.42346
37104.8 1.51377
37105.0 1.61612
37105.3 1.72264
37105.5 1.84336
37105.7 1.96893
37106.0 2.11103
37106.2 2.25848
37106.4 2.41750
37106.7 2.58847
37106.9 2.75513
37107.1 2.93174
37107.3 3.11781
37107.5 3.31248
37107.9 3.72133
37108.3 4.13910
37108.5 4.34205
37108.8 4.53458
37109.0 4.71114
37109.2 4.86588
37109.4 4.99307
37109.6 5.08756
37109.8 5.14526
37110.0 5.16361
37110.2 5.14356
37110.4 5.08419
37110.6 4.98819
37110.8 4.85969
37111.1 4.70389
37111.3 4.52652
37111.5 4.33343
37111.7 4.13015
37112.1 3.71231
37112.5 3.30392
37112.7 3.10962
37112.9 2.92395
37113.2 2.74778
37113.4 2.58156
37113.6 2.43986
37113.7 2.30634
37113.9 2.18081
37114.1 2.06301
37114.3 1.95259
37114.5 1.84920
37114.7 1.75243
37114.9 1.66191
37115.1 1.57723
37115.3 1.49803
37115.5 1.42392
37115.6 1.35457
37115.8 1.28963
37116.0 1.22880
37116.2 1.17179
37116.4 1.11832
37116.6 1.06813
37116.8 1.02100
37117.0 0.976707
37117.2 0.935043
37117.5 0.858881
37117.9 0.791190
37118.3 0.730839
37118.7 0.676864
37119.1 0.628444
37119.4 0.585968
37119.8 0.546550
37120.2 0.510884
37120.6 0.478526
37121.0 0.449092
37121.3 0.422251
37121.7 0.397716
37122.1 0.375237
37122.5 0.355118
37122.8 0.336085
37123.2 0.318536
37123.6 0.302326
37124.0 0.287323
37124.7 0.260495
37125.5 0.237564
37126.3 0.217314
37127.0 0.199581
37127.8 0.183970
37128.5 0.170159
37129.3 0.157884
37130.1 0.146928
37130.8 0.137109
37131.6 0.128387
37132.3 0.120404
37133.1 0.113175
37133.8 0.106609
37134.6 0.100702
37136.1 0.0902197
37137.6 0.0814396
37139.1 0.0739195
37140.7 0.0674724
37142.2 0.0619040
37143.7 0.0570919
37145.2 0.0528522
37146.7 0.0491452
37148.2 0.0458439
37149.8 0.0429286
37152.8 0.0379604
37155.8 0.0339527
37158.9 0.0306630
37161.9 0.0279298
37164.9 0.0256274
37168.0 0.0236822
37171.0 0.0220188
37174.0 0.0205854
37177.1 0.0193376
37180.1 0.0182517
37186.1 0.0164554
37192.2 0.0150394
37198.3 0.0139071
37204.3 0.0129862
37210.4 0.0122275
37216.5 0.0115941
37222.5 0.0110616
37228.6 0.0106086
37234.7 0.0102212
37246.8 0.00959608
37258.9 0.00911966
37271.0 0.00874827
37283.2 0.00845392
37295.3 0.00821719
37307.4 0.00802455
37319.5 0.00786587
37331.7 0.00773410
37355.9 0.00753102
37380.2 0.00738568
37404.4 0.00728018
37428.7 0.00720305
37453.0 0.00714688
37501.5 0.00707856
37550.0 0.00705029
37598.5 0.00704958
37647.0 0.00707069
37695.5 0.00711356
37744.0 0.00718847
37768.3 0.00724953
37792.5 0.00734637
37816.8 0.00753071
37841.1 0.00801037
37853.2 0.00865359
37859.3 0.00928942
37865.3 0.0104419
37868.4 0.0114142
37871.4 0.0128926
37872.9 0.0139462
37874.4 0.0153117
37875.9 0.0171527
37877.4 0.0196809
37879.0 0.0233411
37879.7 0.0258074
37880.5 0.0288405
37881.2 0.0327387
37882.0 0.0377938
37882.8 0.0445129
37883.5 0.0535715
37883.9 0.0594746
37884.3 0.0665793
37884.6 0.0752348
37885.0 0.0859262
37885.4 0.0993435
37885.8 0.116495
37886.2 0.138899
37886.5 0.168013
37886.9 0.209166
37887.1 0.235886
37887.3 0.268230
37887.5 0.307877
37887.7 0.357171
37887.9 0.419467
37888.1 0.499677
37888.2 0.605217
37888.4 0.747646
37888.5 0.843327
37888.6 0.945646
37888.7 1.08205
37888.8 1.23066
37888.9 1.43282
37889.0 1.65782
37889.1 1.97086
37889.2 2.32725
37889.3 2.83391
37889.4 3.42095
37889.5 4.16804
37889.6 5.13315
37889.6 5.85573
37889.7 6.54524
37889.8 8.18840
37889.8 9.04368
37889.9 9.63935
37890.0 10.1120
37890.0 10.2412
37890.1 10.0502
37890.1 9.63033
37890.2 8.89713
37890.2 8.17541
37890.3 6.53280
37890.4 5.84428
37890.4 5.12301
37890.5 4.15997
37890.6 3.41461
37890.7 2.82894
37890.8 2.36824
37890.9 2.00348
37891.0 1.71206
37891.1 1.47688
37891.2 1.28512
37891.3 1.12720
37891.3 0.995895
37891.5 0.792567
37891.7 0.644919
37891.9 0.534675
37892.1 0.446279
37892.3 0.381322
37892.4 0.329647
37892.6 0.287897
37892.8 0.253703
37893.0 0.225357
37893.3 0.181515
37893.7 0.148868
37894.1 0.125147
37894.4 0.106907
37894.8 0.0925838
37895.2 0.0808500
37895.5 0.0716073
37896.2 0.0576637
37897.0 0.0476856
37897.7 0.0404856
37898.4 0.0349839
37899.1 0.0307944
37899.9 0.0274464
37900.6 0.0247982
37902.0 0.0208330
37903.5 0.0180757
37904.9 0.0160816
37906.4 0.0145932
37907.8 0.0134531
37910.7 0.0118490
37913.6 0.0108024
37916.5 0.0100779
37919.4 0.00955790
37925.2 0.00888004
37936.8 0.00820744
37960.0 0.00774334
37983.2 0.00760201
38006.4 0.00755561
38029.5 0.00754753
38075.9 0.00757960
38168.7 0.00771571
38261.4 0.00789335
38354.1 0.00809944
38446.9 0.00833261
38539.6 0.00859510
38632.3 0.00889153
38725.1 0.00923001
38817.8 0.00962482
38864.2 0.00985129
38910.5 0.0101044
38956.9 0.0103934
39003.3 0.0107334
39026.5 0.0109301
39049.6 0.0111506
39072.8 0.0114020
39096.0 0.0116938
39119.2 0.0120406
39142.4 0.0124634
39154.0 0.0127132
39165.6 0.0129959
39177.1 0.0133193
39188.7 0.0136932
39200.3 0.0141312
39211.9 0.0146506
39223.5 0.0152764
39235.1 0.0160434
39240.9 0.0164954
39246.7 0.0170034
39252.5 0.0175777
39258.3 0.0182301
39264.1 0.0189788
39269.9 0.0198414
39275.7 0.0208470
39281.5 0.0220258
39287.3 0.0234266
39293.1 0.0251071
39298.9 0.0271490
39304.7 0.0296607
39310.5 0.0328126
39316.3 0.0368293
39322.1 0.0420817
39327.8 0.0491095
39330.7 0.0535650
39333.6 0.0588532
39336.5 0.0651947
39339.4 0.0728591
39342.3 0.0823101
39343.8 0.0878689
39345.2 0.0941031
39346.7 0.101126
39348.1 0.109075
39349.6 0.118119
39351.0 0.128390
39352.5 0.140290
39353.9 0.154079
39355.4 0.170172
39356.1 0.179309
39356.8 0.189104
39357.6 0.199921
39358.3 0.211569
39359.0 0.224496
39359.7 0.238485
39360.5 0.254091
39361.2 0.271075
39361.9 0.289858
39362.6 0.310695
39363.3 0.334227
39364.1 0.360169
39364.8 0.389675
39365.5 0.422447
39365.9 0.440899
39366.2 0.460017
39366.6 0.480378
39367.0 0.502088
39367.3 0.525927
39367.7 0.550733
39368.1 0.577270
39368.4 0.605691
39368.8 0.637040
39369.1 0.669813
39369.5 0.705032
39369.9 0.742922
39370.2 0.784909
39370.6 0.829002
39371.0 0.876592
39371.3 0.928007
39371.7 0.985210
39372.0 1.04551
39372.4 1.11080
39372.8 1.18153
39373.1 1.25818
39373.5 1.34123
39373.8 1.43119
39374.2 1.52855
39374.4 1.58308
39374.6 1.63682
39374.9 1.75056
39375.3 1.87290
39375.7 2.00399
39376.0 2.14775
39376.4 2.29600
39376.7 2.45170
39377.1 2.61349
39377.5 2.78399
39377.8 2.95118
39378.2 3.11603
39378.6 3.27418
39378.7 3.35326
39378.9 3.42444
39379.1 3.49129
39379.3 3.55311
39379.4 3.58192
39379.5 3.60922
39379.6 3.63493
39379.6 3.65897
39379.7 3.68126
39379.8 3.70175
39379.9 3.72035
39380.0 3.73702
39380.1 3.74542
39380.1 3.75320
39380.2 3.76560
39380.3 3.77591
39380.4 3.78410
39380.5 3.79013
39380.6 3.79400
39380.6 3.79567
39380.7 3.79515
39380.9 3.78755
39381.1 3.77131
39381.3 3.74663
39381.5 3.71385
39381.6 3.67095
39381.8 3.62298
39382.0 3.56849
39382.2 3.50810
39382.4 3.44250
39382.5 3.37239
39382.9 3.22136
39383.3 3.05580
39383.6 2.88959
39384.0 2.72245
39384.4 2.55768
39384.7 2.39339
