Mn-55(n,tot) ENDFB-8.0
93857.3 6.00510
93858.8 6.48754
93860.3 7.02225
93861.8 7.59919
93862.9 8.03374
93864.0 8.48110
93866.1 9.41452
93868.3 10.3591
93870.4 11.2636
93871.5 11.6696
93872.5 12.0424
93873.5 12.3796
93874.6 12.6752
93875.6 12.9260
93876.6 13.1223
93877.7 13.2630
93878.7 13.3455
93879.3 13.3665
93880.4 13.3518
93881.4 13.2772
93882.4 13.1429
93883.5 12.9542
93884.5 12.7115
93885.5 12.4240
93886.6 12.0953
93887.6 11.7314
93889.6 10.9684
93891.5 10.1457
93895.4 8.48024
93896.7 7.95815
93898.0 7.46168
93899.3 6.99508
93900.6 6.56111
93901.9 6.16112
93903.1 5.79536
93904.4 5.46314
93905.7 5.16303
93906.7 4.94725
93907.8 4.75113
93908.8 4.56964
93909.8 4.40517
93910.8 4.25325
93911.8 4.11573
93912.8 3.98994
93913.8 3.87484
93915.9 3.67194
93917.9 3.50200
93919.9 3.35746
93921.9 3.23491
93924.0 3.12925
93926.0 3.03797
93928.0 2.95858
93930.0 2.88938
93932.1 2.82808
93934.1 2.77401
93938.1 2.68244
93942.2 2.60836
93946.2 2.54747
93950.3 2.49670
93954.3 2.45385
93959.1 2.41114
93963.9 2.37520
93973.5 2.31816
93983.1 2.27507
93992.7 2.24149
94002.2 2.21453
94011.8 2.19241
94031.0 2.15769
94054.5 2.12606
94078.1 2.10174
94125.3 2.06488
94219.5 2.01080
94431.7 1.91493
94643.9 1.82512
94915.0 1.70703
95050.5 1.64458
95186.1 1.57926
95250.9 1.54815
95283.3 1.53447
95299.5 1.52937
95315.7 1.52703
95328.2 1.52927
95334.5 1.53295
95340.8 1.53952
95347.0 1.55075
95353.3 1.57004
95356.4 1.58480
95359.5 1.60512
95362.7 1.63404
95365.8 1.67693
95368.6 1.73403
95370.0 1.77252
95371.3 1.82004
95372.7 1.87890
95374.1 1.95180
95375.5 2.04192
95376.9 2.15282
95378.2 2.28947
95379.6 2.45390
95381.0 2.65086
95382.4 2.88369
95383.8 3.15483
95385.1 3.46535
95386.5 3.81442
95387.9 4.19890
95388.8 4.47215
95389.7 4.75623
95391.6 5.34448
95393.4 5.93393
95394.3 6.21803
95395.3 6.48864
95396.4 6.79022
95397.5 7.05671
95398.6 7.28038
95399.7 7.45457
95400.3 7.52933
95401.0 7.58492
95401.6 7.62214
95402.2 7.64064
95403.2 7.63072
95404.2 7.57217
95405.2 7.46666
95406.2 7.31877
95407.5 7.07199
95408.7 6.77304
95410.0 6.42875
95411.2 6.05682
95413.8 5.26783
95415.0 4.87319
95416.3 4.49521
95417.6 4.13517
95418.8 3.80403
95420.1 3.49999
95421.4 3.22952
95422.8 2.96040
95424.2 2.73153
95425.6 2.53684
95427.1 2.37538
95428.5 2.24080
95429.9 2.13087
95431.3 2.04070
95432.8 1.96679
95434.2 1.90569
95435.6 1.85567
95438.4 1.77930
95441.3 1.72453
95444.1 1.68391
95446.4 1.65790
95448.7 1.63637
95453.3 1.60237
95457.9 1.57660
95462.5 1.55627
95471.7 1.52582
95480.8 1.50369
95499.2 1.47214
95517.5 1.44917
95549.1 1.41850
95580.8 1.39273
95644.0 1.34625
95770.5 1.25569
95866.6 1.18277
95962.8 1.10366
96010.8 1.06117
96058.9 1.01637
96107.0 0.969151
96155.0 0.919116
96225.9 0.840062
96296.7 0.754899
96367.6 0.666327
96403.0 0.622976
96420.7 0.602462
96438.4 0.583299
96456.1 0.565996
96473.8 0.551419
96482.7 0.545566
96491.5 0.540881
96500.4 0.537558
96509.2 0.535848
96520.0 0.536353
96530.7 0.540274
96541.5 0.548365
96552.2 0.561536
96563.0 0.580870
96568.4 0.593245
96573.8 0.607684
96579.1 0.624500
96584.5 0.643900
96589.9 0.666238
96595.3 0.691733
96602.2 0.730106
96609.2 0.775305
96616.1 0.828342
96623.1 0.890296
96630.0 0.962701
96633.5 1.00327
96637.0 1.04705
96640.5 1.09425
96644.0 1.14515
96647.4 1.20000
96650.9 1.25892
96656.0 1.35304
96661.0 1.45781
96666.1 1.57436
96671.2 1.70391
96676.2 1.84784
96678.7 1.92567
96681.3 2.00767
96683.8 2.09406
96686.3 2.18505
96688.9 2.28085
96691.4 2.38168
96695.0 2.53647
96698.7 2.70286
96702.3 2.88154
96706.0 3.07320
96709.6 3.27851
96713.3 3.49810
96716.9 3.73258
96720.6 3.98176
96723.8 4.21675
96727.1 4.46435
96730.3 4.72461
96733.5 4.99657
96736.8 5.28169
96740.0 5.57782
96746.5 6.20426
96752.9 6.86882
96759.4 7.56054
96772.4 8.96115
96777.8 9.52687
96783.3 10.0585
96788.7 10.5427
96794.2 10.9670
96797.6 11.1974
96801.0 11.3979
96804.4 11.5678
96807.8 11.7061
96811.2 11.8129
96814.6 11.8875
96818.0 11.9310
96821.4 11.9445
96825.6 11.9220
96829.8 11.8596
96834.0 11.7613
96838.1 11.6313
96842.3 11.4736
96846.5 11.2933
96854.9 10.8807
96871.7 9.94497
96888.4 8.99667
96897.1 8.53109
96905.8 8.09164
96914.5 7.68092
96923.2 7.30000
96931.9 6.94742
96940.6 6.62268
96949.3 6.32327
96957.9 6.04798
96966.6 5.79421
96975.3 5.56065
96984.0 5.34495
96992.7 5.14594
97001.4 4.96161
97010.0 4.79101
97018.7 4.63246
97027.4 4.48519
97036.9 4.33583
97046.4 4.19743
97055.8 4.06866
97065.3 3.94885
97084.3 3.73249
97103.2 3.54282
97120.6 3.38789
97138.0 3.24870
97155.3 3.12292
97172.7 3.00867
97190.1 2.90439
97207.4 2.80877
97224.8 2.72071
97242.2 2.63929
97262.7 2.55052
97283.2 2.46881
97303.8 2.39325
97324.3 2.32305
97365.4 2.19651
97406.4 2.08437
97438.0 2.00610
97469.6 1.93363
97501.2 1.86599
97532.7 1.80247
97595.9 1.68538
97659.1 1.57844
97712.8 1.49335
97766.5 1.41214
97873.8 1.25707
98088.6 0.952601
98154.9 0.854749
98221.3 0.753053
98287.6 0.647018
98320.8 0.592836
98353.9 0.539089
98371.3 0.512164
98388.7 0.487490
98397.3 0.476667
98406.0 0.467536
98414.7 0.461051
98423.4 0.458838
98429.1 0.460985
98434.8 0.467467
98440.6 0.480468
98446.3 0.503728
98449.2 0.521319
98452.0 0.544612
98454.9 0.575875
98457.7 0.618507
98460.6 0.677830
98462.0 0.716200
98463.5 0.762183
98464.9 0.817529
98466.3 0.884370
98467.8 0.965251
98469.2 1.06315
98471.0 1.21398
98472.7 1.40380
98473.6 1.51576
98474.5 1.64040
98475.4 1.77864
98476.3 1.92955
98477.2 2.09731
98478.1 2.28087
98479.0 2.48064
98479.8 2.69426
98480.7 2.92645
98481.6 3.17442
98482.5 3.43732
98483.4 3.71073
98484.3 4.01572
98485.3 4.33164
98487.2 4.98346
98489.0 5.63580
98490.0 5.95085
98490.9 6.24882
98492.3 6.64982
98492.9 6.83078
98493.6 6.99635
98494.3 7.14488
98495.0 7.27488
98495.7 7.38500
98496.3 7.47410
98497.4 7.56767
98498.4 7.60755
98499.0 7.60598
98499.6 7.58567
98500.2 7.54682
98500.8 7.49088
98501.5 7.41648
98502.1 7.32506
98503.3 7.09666
98504.0 6.93837
98504.7 6.76562
98506.1 6.37455
98507.4 5.93891
98508.8 5.47471
98511.3 4.64036
98512.5 4.22937
98513.7 3.83681
98514.9 3.46186
98516.1 3.11476
98517.3 2.79245
98518.6 2.50162
98520.1 2.17724
98521.6 1.89703
98523.1 1.65792
98524.6 1.45584
98526.2 1.28626
98527.7 1.14457
98529.2 1.02638
98530.7 0.928300
98532.2 0.845560
98533.7 0.775898
98535.3 0.716845
98536.8 0.666384
98539.8 0.585066
98542.9 0.522710
98546.7 0.460848
98550.6 0.412727
98554.5 0.373995
98558.4 0.341990
98562.3 0.314988
98566.2 0.291821
98574.0 0.253971
98581.7 0.224176
98589.5 0.200360
98597.3 0.181326
98605.1 0.166543
98612.8 0.155772
98620.6 0.149076
98628.4 0.146778
98635.7 0.149079
98643.0 0.156304
98650.3 0.169227
98657.6 0.188862
98664.8 0.216568
98672.1 0.254086
98675.8 0.277198
98679.4 0.303514
98683.1 0.333518
98686.7 0.367422
98692.1 0.425375
98697.4 0.494396
98702.8 0.576310
98705.4 0.622668
98708.1 0.673066
98710.8 0.728042
98713.5 0.787535
98716.1 0.852119
98718.8 0.922200
98721.5 0.998509
98724.1 1.08095
98726.8 1.17028
98729.5 1.26706
98732.6 1.39200
98735.8 1.52920
98739.0 1.67974
98742.1 1.84426
98745.3 2.02499
98748.4 2.22204
98751.6 2.43791
98754.7 2.67246
98757.4 2.88646
98760.0 3.11486
98762.7 3.35902
98765.3 3.61944
98768.0 3.89646
98770.6 4.19027
98773.3 4.50085
98775.9 4.82791
98778.6 5.17224
98781.3 5.53036
98783.9 5.90231
98786.6 6.28649
98791.9 7.08470
98797.2 7.90132
98802.5 8.71301
98807.8 9.48646
98810.4 9.84963
98813.1 10.1921
98815.7 10.5103
98818.4 10.8012
98821.3 11.0853
98824.2 11.3310
98827.1 11.5366
98830.0 11.7008
98832.9 11.8248
98835.8 11.9088
98838.7 11.9549
98841.5 11.9651
98844.5 11.9418
98847.4 11.8878
98853.3 11.7020
98859.2 11.4372
98865.1 11.1219
98876.9 10.4281
98888.7 9.75458
98894.4 9.45935
98900.1 9.19004
98905.8 8.94798
98911.5 8.73521
98917.1 8.55142
98922.8 8.39729
98928.5 8.27210
98934.2 8.17603
98940.4 8.10392
98946.6 8.06594
98954.9 8.06882
98963.1 8.13440
98968.8 8.21740
98974.5 8.33263
98980.2 8.48234
98985.9 8.66829
98991.6 8.89399
98997.2 9.16206
99002.9 9.47692
99008.6 9.84336
99013.0 10.1631
99017.3 10.5183
99021.7 10.9126
99026.0 11.3490
99030.4 11.8311
99034.7 12.3592
99039.1 12.9352
99043.4 13.5584
99049.5 14.5008
99055.6 15.4946
99061.7 16.4728
99064.7 16.9221
99067.8 17.3172
99070.8 17.6360
99073.9 17.8519
99075.4 17.9126
99076.9 17.9372
99078.4 17.9226
99079.9 17.8656
99082.3 17.6841
99084.7 17.3837
99087.1 16.9602
99089.5 16.4139
99091.9 15.7501
99094.3 14.9792
99096.7 14.1166
99099.1 13.1854
99103.0 11.5586
99106.9 9.90336
99108.8 9.09533
99110.8 8.32114
99112.7 7.58267
99114.7 6.89549
99116.0 6.47326
99117.2 6.07852
99118.5 5.70606
99119.8 5.36239
99121.1 5.04251
99122.3 4.75155
99123.6 4.48682
99124.9 4.24801
99126.3 4.01891
99127.6 3.81995
99129.0 3.64727
99130.3 3.50228
99131.7 3.38167
99133.1 3.28597
99134.4 3.21246
99135.8 3.16094
99136.9 3.13346
99138.1 3.11911
99139.2 3.11721
99140.3 3.12691
99141.4 3.14772
99142.6 3.17867
99143.7 3.21967
99144.8 3.26944
99147.1 3.39473
99149.3 3.55044
99151.6 3.73298
99153.8 3.93911
99156.4 4.19878
99158.9 4.48174
99161.5 4.78486
99164.0 5.10418
99166.6 5.43989
99169.2 5.78735
99174.3 6.51601
99179.4 7.27808
99184.5 8.06337
99194.7 9.66811
99203.7 11.0762
99212.7 12.4331
99217.2 13.0804
99221.7 13.6998
99226.2 14.2864
99230.7 14.8348
99235.2 15.3433
99239.7 15.8076
99244.2 16.2249
99248.7 16.5925
99253.2 16.9109
99257.7 17.1780
99262.2 17.3954
99266.7 17.5629
99273.2 17.7218
99279.7 17.7858
99284.7 17.7759
99289.7 17.7200
99294.7 17.6224
99299.7 17.4877
99309.6 17.1248
99319.6 16.6655
99329.5 16.1405
99339.5 15.5755
99359.4 14.4025
99364.8 14.0879
99370.2 13.7776
99372.8 13.6247
99374.2 13.5496
99375.5 13.4752
99376.9 13.4018
99378.2 13.3296
99379.5 13.2587
99380.9 13.1895
99382.0 13.1355
99383.0 13.0834
99384.1 13.0326
99385.1 12.9833
99387.3 12.8888
99389.4 12.8006
99393.6 12.6371
99395.8 12.5576
99397.9 12.4752
99399.2 12.4203
99401.2 12.3320
99402.2 12.2874
99402.7 12.2636
99402.7 12.2616
99402.8 12.2567
99402.9 12.2518
99403.1 12.2418
99403.5 12.2216
99404.9 12.1488
99406.9 12.0391
99408.8 11.9236
99414.4 11.5842
99417.1 11.4193
99418.5 11.3398
99419.9 11.2634
99421.3 11.1889
99422.7 11.1175
99424.1 11.0480
99425.4 10.9811
99426.8 10.9156
99428.2 10.8523
99429.6 10.7904
99431.0 10.7297
99433.3 10.6293
99435.6 10.5316
99440.3 10.3419
99449.6 9.98027
99459.0 9.64021
99468.3 9.32005
99487.0 8.73398
99505.6 8.21360
99518.4 7.88925
99531.3 7.58942
99544.1 7.31183
99556.9 7.05461
99569.7 6.81548
99582.6 6.59298
99595.4 6.38559
99608.2 6.19210
99629.2 5.90186
99650.2 5.64133
99671.2 5.40532
99692.2 5.19082
99713.2 4.99525
99734.2 4.81638
99755.1 4.65220
99776.1 4.50108
99801.8 4.33177
99827.4 4.17748
99853.1 4.03618
99878.7 3.90638
99904.4 3.78661
99930.1 3.67581
99981.4 3.47710
100000 3.41138
100030 3.31271
100067 3.19890
100076 3.17201
100081 3.15869
100086 3.14608
100088 3.13990
100090 3.13448
100092 3.13196
100093 3.12991
100094 3.12802
100095 3.12667
100096 3.12573
100097 3.12541
100099 3.12585
100100 3.12698
100101 3.12911
100102 3.13194
100104 3.14067
100106 3.15065
100110 3.17725
100114 3.20226
100116 3.20932
100117 3.21331
100119 3.21381
100120 3.21252
100121 3.20958
100122 3.20224
100125 3.17916
100126 3.16584
100130 3.12526
100133 3.09360
100135 3.06412
100137 3.05126
100138 3.03976
100140 3.02959
100141 3.02067
100142 3.01287
100144 3.00649
100145 3.00040
100146 2.99498
100148 2.99008
100149 2.98589
100151 2.98169
100152 2.97772
100155 2.97050
100160 2.95672
100166 2.94344
100177 2.91758
100205 2.85394
100233 2.79406
100290 2.68328
100346 2.58261
100403 2.49057
100431 2.44730
100491 2.36074
100521 2.31989
100529 2.30989
100532 2.30488
100536 2.30015
100538 2.29785
100540 2.29573
100542 2.29391
100544 2.29265
100545 2.29222
100545 2.29204
100546 2.29214
100547 2.29255
100548 2.29340
100549 2.29460
100550 2.29627
100551 2.29845
100552 2.30121
100553 2.30460
100555 2.31288
100556 2.32450
100558 2.33816
100560 2.35928
100562 2.38187
100567 2.42598
100568 2.44050
100570 2.44978
100571 2.45349
100572 2.45429
100572 2.45377
100573 2.45276
100574 2.44959
100576 2.43903
100576 2.43750
100577 2.43338
100577 2.42888
100578 2.41987
100580 2.40277
100581 2.37864
100586 2.31574
100588 2.30112
100589 2.28789
100590 2.27615
100592 2.26589
100593 2.25707
100594 2.24957
100595 2.24323
100597 2.23829
100598 2.23375
100599 2.22991
100601 2.22664
100602 2.22401
100603 2.22149
100604 2.21923
100607 2.21538
100609 2.21178
100612 2.20852
100617 2.20215
100627 2.18982
100651 2.16190
100675 2.13493
100723 2.08312
100818 1.98665
100914 1.89816
101009 1.81579
101134 1.71622
101258 1.62383
101321 1.57993
101445 1.49567
101570 1.41549
101653 1.36421
101900 1.21699
102148 1.07633
102643 0.801821
102869 0.674429
103096 0.543464
103210 0.476140
103323 0.407356
103437 0.337161
103550 0.266057
103638 0.211313
103682 0.184586
103725 0.158927
103769 0.134757
103791 0.123707
103813 0.113554
103835 0.104553
103857 0.0970403
103879 0.0914596
103901 0.0883932
103921 0.0883816
103936 0.0904788
103950 0.0948148
103964 0.101780
103978 0.111844
103992 0.125859
104006 0.144667
104014 0.156217
104021 0.169420
104028 0.184473
104035 0.201343
104044 0.226690
104053 0.256098
104062 0.290486
104071 0.330753
104080 0.378642
104089 0.434415
104093 0.465900
104098 0.500073
104102 0.537184
104107 0.577511
104114 0.648443
104121 0.729565
104125 0.775110
104128 0.822543
104132 0.874837
104135 0.929363
104139 0.989551
104142 1.05239
104146 1.12184
104150 1.19443
104153 1.27477
104157 1.35885
104160 1.45204
104164 1.54975
104167 1.65822
104171 1.77216
104174 1.89887
104178 2.03215
104182 2.18057
104185 2.33687
104189 2.50607
104192 2.68930
104194 2.81221
104196 2.93547
104198 3.06480
104201 3.20053
104203 3.34296
104205 3.49241
104207 3.64921
104209 3.81368
104211 3.99458
104213 4.17580
104215 4.36571
104217 4.56462
104220 4.77284
104222 4.99067
104226 5.45623
104229 5.78945
104231 6.12848
104234 6.48503
104237 6.85902
104239 7.25008
104242 7.65755
104248 8.51716
104253 9.42431
104258 10.3576
104264 11.2873
104269 12.1762
104274 12.9260
104277 13.2634
104279 13.5700
104282 13.8422
104284 14.0764
104287 14.2697
104289 14.4147
104293 14.5648
104297 14.5989
104300 14.5551
104303 14.4626
104305 14.3236
104308 14.1420
104311 13.9131
104313 13.6579
104319 13.0654
104324 12.3819
104330 11.6675
104341 10.2200
104345 9.61377
104350 9.03369
104355 8.48438
104359 7.97890
104364 7.49611
104369 7.04704
104373 6.63061
104378 6.25312
104383 5.89632
104387 5.56673
104392 5.26231
104397 4.98683
104401 4.72641
104406 4.48550
104411 4.26240
104415 4.05982
104421 3.83233
104426 3.62738
104432 3.43563
104438 3.26229
104443 3.09953
104449 2.95181
104454 2.81488
104460 2.68769
104464 2.58603
104469 2.49032
104474 2.40013
104478 2.31680
104488 2.16025
104497 2.02138
104506 1.89499
104516 1.78194
104525 1.67825
104534 1.58481
104544 1.49850
104553 1.41941
104563 1.34673
104572 1.28042
104581 1.21846
104591 1.16165
104600 1.10832
104609 1.05924
104618 1.01731
104626 0.977938
104635 0.940843
104643 0.905814
104652 0.872728
104660 0.841461
104677 0.783893
104694 0.732218
104711 0.685706
104728 0.643763
104745 0.605908
104756 0.584791
104766 0.565143
104776 0.546692
104786 0.529383
104796 0.513171
104807 0.498020
104827 0.470781
104842 0.452847
104858 0.437235
104873 0.423832
104888 0.412690
104904 0.403903
104919 0.397627
104934 0.394084
104950 0.393578
104963 0.396041
104977 0.401614
104990 0.410807
105004 0.424242
105018 0.442654
105024 0.454089
105031 0.467283
105038 0.482436
105045 0.499759
105052 0.519507
105058 0.541987
105067 0.576561
105076 0.617071
105085 0.665072
105090 0.692656
105094 0.722060
105099 0.754868
105103 0.790725
105108 0.829941
105112 0.871867
105117 0.918791
105121 0.969053
105125 1.02545
105130 1.08604
105135 1.15744
105139 1.23660
105144 1.32450
105149 1.42004
105153 1.52862
105158 1.64971
105163 1.78498
105167 1.93292
105170 2.01689
105172 2.10210
105174 2.19629
105177 2.29195
105179 2.39775
105181 2.50527
105184 2.61916
105186 2.73983
105188 2.87343
105191 3.00931
105193 3.15980
105195 3.31286
105198 3.48238
105200 3.65478
105202 3.83748
105205 4.03102
105207 4.26359
105210 4.51156
105212 4.77574
105215 5.04576
105218 5.34392
105220 5.64789
105223 5.98249
105225 6.32235
105228 6.69487
105230 7.07140
105233 7.48177
105235 7.89385
105240 8.78362
105246 9.72819
105254 11.3669
105258 12.1714
105262 12.9453
105267 13.6831
105271 14.3276
105275 14.8767
105279 15.3138
105282 15.5371
105285 15.7038
105288 15.8133
105291 15.8661
105293 15.8632
105296 15.8049
105299 15.6952
105302 15.5392
105305 15.3422
105308 15.1102
105314 14.5740
105319 13.9553
105325 13.3008
105337 12.0059
105345 11.1767
105353 10.4227
105357 10.0721
105360 9.75066
105364 9.44141
105368 9.15924
105373 8.81782
105378 8.51174
105383 8.23209
105388 7.97694
105394 7.73989
105399 7.52833
105404 7.33566
105409 7.16029
105414 6.99173
105419 6.83956
105424 6.70243
105430 6.58135
105440 6.37358
105443 6.32771
105445 6.28660
105448 6.24883
105451 6.21494
105452 6.19519
105454 6.17762
105456 6.16000
105458 6.14652
105460 6.13625
105462 6.12901
105469 6.11625
105471 6.11196
105473 6.10515
105474 6.09767
105475 6.09314
105476 6.08493
105478 6.07065
105478 6.06869
105478 6.06463
105479 6.06149
105479 6.05719
105480 6.04466
105481 6.03502
105482 6.02629
105482 6.01604
105483 6.00692
105485 5.98715
105486 5.96884
105489 5.93433
105492 5.90455
105493 5.89184
105494 5.88063
105496 5.87088
105497 5.86249
105499 5.85536
105500 5.84935
105501 5.84433
105503 5.84017
105506 5.83398
105509 5.82996
105511 5.82789
105517 5.82806
105528 5.84308
105540 5.87567
105551 5.92376
105562 5.98653
105573 6.06241
105596 6.24950
105617 6.46423
105638 6.71135
105659 6.98824
105680 7.29203
105701 7.61607
105722 7.95754
105764 8.67351
105812 9.50007
105836 9.89279
105860 10.2576
105880 10.5363
105900 10.7836
105921 10.9949
105941 11.1654
105961 11.2931
105981 11.3755
106001 11.4134
106021 11.4065
106042 11.3559
106062 11.2651
106082 11.1376
106102 10.9766
106122 10.7851
106142 10.5696
106182 10.0798
106263 8.97285
106343 7.84039
106380 7.34729
106417 6.87513
106453 6.42647
106490 6.00347
106526 5.60350
106563 5.22720
106599 4.87324
106636 4.54094
106669 4.25458
106702 3.98370
106736 3.72540
106769 3.48009
106819 3.13194
106869 2.80537
106919 2.49745
106968 2.20764
106997 2.05116
107025 1.90291
107039 1.83335
107053 1.76968
107067 1.71577
107075 1.69502
107082 1.68156
107088 1.67899
107092 1.68487
107096 1.69929
107100 1.72642
107102 1.74684
107104 1.77200
107106 1.80632
107108 1.85112
107110 1.90976
107112 1.98234
107114 2.08212
107116 2.21319
107117 2.29324
107118 2.38465
107119 2.48881
107120 2.59464
107122 2.82974
107122 2.97485
107123 3.11692
107124 3.29231
107125 3.46269
107126 3.64718
107127 3.84611
107127 4.08738
107128 4.31734
107129 4.56165
107130 4.81981
107131 5.12587
107132 5.41066
107133 6.01036
107137 7.39265
107138 8.08450
107139 8.41037
107140 8.68370
107141 9.08649
107143 9.42667
107143 9.57976
107144 9.69263
107145 9.80171
107145 9.87501
107146 9.94875
107147 9.97694
107148 9.97242
107148 9.94690
107150 9.83691
107150 9.73760
107151 9.63281
107152 9.37223
107153 9.05034
107154 8.70938
107156 8.29694
107157 7.89076
107161 6.16294
107162 5.74137
107163 5.33555
107164 4.94954
107165 4.58639
107167 4.24817
107168 3.93604
107169 3.65038
107170 3.39088
107171 3.15671
107172 2.94659
107173 2.75898
107174 2.59211
107175 2.44414
107176 2.31320
107178 2.19744
107179 2.09513
107180 2.00464
107181 1.92446
107183 1.78985
107185 1.70934
107186 1.64033
107189 1.53142
107193 1.44352
107196 1.37450
107199 1.31491
107202 1.26540
107205 1.22062
107208 1.18195
107215 1.11380
107221 1.05551
107227 1.00397
107233 0.957301
107242 0.899939
107250 0.847913
107259 0.799365
107267 0.753499
107276 0.709760
107284 0.667838
107292 0.627561
107301 0.588807
107316 0.522336
107331 0.460891
107346 0.404216
107361 0.352755
107369 0.329029
107376 0.306888
107384 0.286428
107392 0.267995
107399 0.251272
107407 0.236924
107414 0.224775
107422 0.215324
107432 0.206942
107442 0.204092
107451 0.206942
107460 0.215520
107470 0.230671
107479 0.252785
107488 0.283147
107497 0.321983
107502 0.345507
107507 0.371115
107511 0.399412
107516 0.430540
107521 0.464644
107525 0.501876
107530 0.542392
107534 0.585362
107539 0.632860
107543 0.682988
107548 0.738150
107552 0.796124
107557 0.859670
107562 0.926207
107566 0.998882
107571 1.07472
107575 1.15728
107580 1.24316
107584 1.33638
107589 1.43308
107593 1.52376
107597 1.61902
107601 1.71896
107605 1.82103
107609 1.93055
107613 2.04507
107617 2.16467
107621 2.28623
107625 2.41606
107629 2.55116
107637 2.83352
107645 3.14048
107652 3.46406
107659 3.74951
107666 4.04349
107672 4.34941
107679 4.66609
107692 5.32544
107705 6.00798
107731 7.37551
107744 8.02146
107757 8.61622
107768 9.08999
107780 9.50035
107791 9.84119
107803 10.1076
107814 10.3046
107826 10.4314
107838 10.4955
107849 10.5022
107864 10.4384
107879 10.3078
107894 10.1258
107909 9.90800
107938 9.40309
107968 8.86926
107984 8.58792
108000 8.32402
108008 8.20147
108016 8.09161
108024 7.99882
108028 7.96368
108032 7.94083
108036 7.93481
108039 7.95305
108042 7.98758
108044 8.04852
108047 8.14655
108050 8.28892
108051 8.38668
108052 8.50377
108053 8.64263
108055 8.80562
108056 8.99492
108057 9.21231
108059 9.45898
108060 9.71301
108061 10.0162
108062 10.3204
108065 10.9879
108070 12.4520
108071 12.8982
108073 13.2960
108074 13.6262
108076 13.8592
108078 14.0130
108079 14.0608
108081 14.0055
108082 13.8560
108084 13.5995
108085 13.2791
108087 12.8948
108088 12.4621
108091 11.5156
108095 10.4070
108097 9.88035
108098 9.42527
108100 8.99436
108102 8.63727
108103 8.32741
108105 8.06156
108107 7.79907
108109 7.58309
108111 7.40540
108113 7.25845
108115 7.13577
108117 7.03200
108121 6.86887
108125 6.73756
108129 6.63168
108133 6.53808
108137 6.45703
108146 6.28864
108156 6.14406
108165 6.01408
108174 5.89414
108193 5.67541
108212 5.47796
108236 5.24809
108259 5.03819
108283 4.84339
108307 4.66323
108331 4.49409
108354 4.33631
108378 4.18745
108402 4.04781
108449 3.79058
108497 3.56007
108552 3.31687
108608 3.09756
108663 2.89789
108718 2.71465
108770 2.55675
108821 2.40910
108873 2.27028
108924 2.13989
108955 2.06610
108986 1.99647
109001 1.96399
109016 1.93471
109024 1.92191
109032 1.91133
109039 1.90385
109047 1.90196
109051 1.90486
109055 1.91244
109060 1.92758
109062 1.93960
109064 1.95598
109066 1.97836
109068 2.00900
109070 2.05097
109072 2.10835
109074 2.18628
109076 2.29088
109078 2.42891
109081 2.60701
109082 2.79576
109084 3.00652
109086 3.24867
109087 3.51967
109089 3.83214
109091 4.14259
109093 4.45650
109094 4.76029
109096 5.02352
109097 5.23877
109099 5.42348
109101 5.54580
109102 5.60392
109103 5.62433
109104 5.60399
109106 5.53944
109107 5.43339
109108 5.28978
109109 5.14272
109110 4.97611
109112 4.61826
109117 3.84432
109118 3.59586
109119 3.36139
109121 3.14446
109122 2.94733
109124 2.77105
109125 2.61565
109126 2.48038
109128 2.36387
109129 2.26442
109131 2.18011
109132 2.10896
109133 2.04907
109135 1.99867
109136 1.95617
109139 1.89158
109141 1.85477
109143 1.82468
109147 1.77933
109151 1.74451
109155 1.71749
109159 1.69439
109163 1.67495
109170 1.64214
109178 1.61417
109186 1.58948
109202 1.54606
109222 1.49758
109241 1.45245
109281 1.36757
109359 1.20823
109443 1.04552
109527 0.888387
109569 0.812072
109611 0.737782
109653 0.666280
109695 0.598627
109714 0.569998
109733 0.542758
109742 0.529748
109745 0.526660
109747 0.523928
109749 0.521575
109752 0.519839
109753 0.519286
109754 0.519049
109755 0.519194
109756 0.519722
109758 0.520796
109759 0.522457
109760 0.524771
109761 0.527509
109763 0.535644
109766 0.546146
109770 0.572486
109773 0.587338
109775 0.597899
109778 0.604250
109779 0.605497
109780 0.605150
109781 0.604069
109782 0.600108
109784 0.591704
109786 0.580787
109790 0.546133
109795 0.511878
109797 0.496790
109799 0.484807
109801 0.475200
109803 0.471209
109804 0.467697
109805 0.464353
109806 0.461676
109808 0.457229
109810 0.453688
109813 0.450761
109817 0.445871
109821 0.441802
109839 0.428659
109856 0.419122
109873 0.413565
109890 0.412594
109904 0.415623
109918 0.422480
109931 0.433774
109945 0.449890
109959 0.471604
109966 0.484781
109973 0.499462
109980 0.516190
109986 0.534579
109993 0.555284
110000 0.577826
110006 0.599953
110012 0.623566
110018 0.649113
110024 0.676701
110030 0.706959
110036 0.739013
110042 0.773463
110048 0.810436
110054 0.850746
110060 0.893213
110066 0.938618
110072 0.987111
110078 1.03885
110084 1.09398
110090 1.15269
110096 1.21514
110102 1.27809
110108 1.34352
110113 1.41267
110119 1.48568
110124 1.56270
110130 1.64387
110136 1.72936
110141 1.81933
110147 1.91394
110152 2.01336
110158 2.11774
110164 2.22723
110169 2.34195
110175 2.46204
110180 2.58762
110186 2.71880
110193 2.88325
110199 3.05600
110206 3.23715
110213 3.42676
110220 3.62484
110226 3.83136
110233 4.04630
110240 4.26957
110253 4.73985
110266 5.23775
110280 5.75894
110293 6.29815
110332 7.87058
