Fe-54(n,tot) ENDFB-8.0
863746 4.67150
863781 4.59642
863816 4.52399
863851 4.45439
863921 4.32204
863991 4.19805
864061 4.08144
864131 3.97143
864201 3.86741
864271 3.76883
864341 3.67526
864411 3.58629
864482 3.50157
864552 3.42090
864604 3.36303
864656 3.30718
864658 3.30550
864663 3.30036
864667 3.29523
864677 3.28513
864697 3.26501
864736 3.22560
864813 3.14954
864891 3.07685
864969 3.00747
865047 2.94099
865125 2.87737
865203 2.81627
865280 2.75767
865358 2.70125
865436 2.64702
865592 2.54431
865748 2.44858
865903 2.35902
866059 2.27494
866215 2.19576
866370 2.12095
866526 2.05010
866682 1.98281
866837 1.91877
866993 1.85771
867149 1.79938
867277 1.75326
867405 1.70877
867533 1.66583
867662 1.62438
867790 1.58436
867918 1.54574
868046 1.50851
868174 1.47266
868303 1.43821
868431 1.40520
868559 1.37369
868687 1.34378
868815 1.31559
868944 1.28932
869072 1.26520
869200 1.24359
869299 1.22899
869397 1.21653
869496 1.20679
869545 1.20322
869594 1.20079
869644 1.19984
869693 1.20092
869718 1.20254
869742 1.20511
869767 1.20900
869792 1.21465
869816 1.22294
869829 1.22846
869841 1.23524
869853 1.24374
869866 1.25439
869878 1.26809
869890 1.28612
869903 1.31084
869909 1.32673
869915 1.34553
869921 1.36882
869927 1.39720
869933 1.43360
869940 1.47983
869946 1.54214
869949 1.58135
869952 1.62610
869955 1.68121
869958 1.74787
869961 1.82958
869964 1.92766
869967 2.05552
869970 2.22065
869973 2.43873
869976 2.72306
869978 2.91558
869980 3.12992
869981 3.40350
869983 3.71233
869984 4.11139
869986 4.56594
869987 5.11467
869989 5.77755
869991 7.00860
869993 8.37749
869994 9.05018
869995 9.63539
869997 10.0569
869998 10.2447
869999 10.1372
870000 9.71599
870002 8.79707
870003 7.69252
870005 6.60315
870006 5.58866
870008 4.97126
870009 4.44714
870010 4.00238
870011 3.62653
870013 3.28503
870014 3.02031
870016 2.60445
870019 2.28951
870021 2.06569
870024 1.89587
870026 1.76482
870028 1.65835
870031 1.57748
870033 1.51237
870036 1.45934
870041 1.37810
870045 1.32258
870050 1.28182
870055 1.25190
870060 1.22948
870065 1.21270
870070 1.19943
870075 1.18924
870084 1.17457
870094 1.16508
870104 1.15898
870113 1.15501
870123 1.15249
870133 1.15096
870143 1.15015
870162 1.14996
870181 1.15099
870201 1.15276
870220 1.15503
870240 1.15766
870279 1.16375
870317 1.17072
870356 1.17854
870395 1.18720
870473 1.20719
870551 1.23120
870628 1.25975
870706 1.29348
870784 1.33292
870861 1.37875
870939 1.43166
871017 1.49243
871095 1.56159
871172 1.63993
871250 1.72807
871310 1.80281
871369 1.88372
871429 1.97105
871489 2.06484
871548 2.16503
871608 2.27142
871667 2.38367
871727 2.50126
871846 2.74966
871965 3.00817
872025 3.13797
872085 3.26602
872204 3.50993
872255 3.60557
872267 3.62812
872280 3.64952
872286 3.65939
872290 3.66384
872293 3.66755
872294 3.66910
872296 3.67023
872297 3.67058
872298 3.67072
872298 3.67060
872299 3.67021
872300 3.66931
872300 3.66862
872301 3.66773
872301 3.66658
872301 3.66511
872302 3.66323
872302 3.66081
872302 3.65935
872303 3.65768
872303 3.65577
872303 3.65356
872303 3.65101
872303 3.64805
872304 3.64458
872304 3.64051
872304 3.63572
872304 3.63301
872304 3.63008
872304 3.62692
872304 3.62354
872305 3.61999
872305 3.61637
872305 3.61289
872305 3.60999
872305 3.60902
872305 3.60858
872305 3.60896
872305 3.61054
872305 3.61390
872305 3.61989
872305 3.62982
872305 3.64561
872305 3.66551
872305 3.69326
872305 3.73235
872305 3.78663
872305 3.89978
872305 4.05929
872306 4.24580
872306 4.33046
872306 4.39890
872306 4.44580
872306 4.46574
872306 4.44119
872306 4.36690
872306 4.28215
872306 4.22420
872306 4.17327
872306 4.12839
872306 4.08928
872306 4.04849
872306 4.01413
872306 3.98506
872306 3.96031
872306 3.93909
872306 3.92078
872306 3.90486
872306 3.89092
872307 3.86779
872307 3.84944
872307 3.83460
872307 3.82239
872307 3.81221
872307 3.80359
872307 3.79623
872307 3.78987
872307 3.78433
872308 3.77519
872308 3.77138
872308 3.76491
872308 3.75739
872308 3.75343
872309 3.74863
872309 3.74601
872309 3.74276
872309 3.74095
872310 3.73799
872310 3.73522
872311 3.73320
872311 3.73170
872312 3.73061
872312 3.72982
872313 3.72928
872314 3.72874
872315 3.72864
872316 3.72891
872318 3.73010
872320 3.73195
872321 3.73406
872325 3.73903
872329 3.74449
872337 3.75593
872353 3.77989
872368 3.80365
872430 3.89318
872492 3.97103
872554 4.03576
872617 4.08717
872679 4.12508
872741 4.14995
872803 4.16239
872865 4.16328
872927 4.15365
873052 4.10743
873176 4.03340
873300 3.94106
873410 3.85101
873520 3.75877
873629 3.66952
873684 3.62781
873739 3.58941
873794 3.55549
873849 3.52809
873904 3.51016
873931 3.50628
873958 3.50701
873986 3.51381
874013 3.52870
874041 3.55480
874068 3.59701
874082 3.62674
874096 3.66374
874109 3.71015
874123 3.76869
874137 3.84303
874150 3.93837
874164 4.06196
874178 4.22401
874185 4.33380
874193 4.45997
874200 4.60645
874207 4.77532
874215 4.96978
874222 5.18124
874230 5.40131
874237 5.60660
874245 5.75853
874248 5.79586
874252 5.79905
874256 5.76258
874259 5.68334
874263 5.56161
874267 5.40141
874274 4.99127
874282 4.54155
874289 4.11660
874297 3.75494
874301 3.56723
874306 3.40692
874310 3.27148
874315 3.15785
874324 2.98379
874333 2.86402
874342 2.77952
874352 2.72027
874361 2.67832
874370 2.64860
874379 2.62683
874388 2.61091
874407 2.59030
874425 2.57815
874443 2.57025
874462 2.56438
874480 2.55944
874498 2.55473
874517 2.54996
874553 2.53955
874590 2.52772
874637 2.51060
874683 2.49156
874685 2.49088
874750 2.46159
874815 2.43005
874880 2.39676
874945 2.36197
875010 2.32571
875075 2.28781
875140 2.24785
875205 2.20523
875270 2.15872
875336 2.10668
875401 2.04637
875433 2.01185
875466 1.97334
875498 1.92959
875531 1.87933
875563 1.82013
875580 1.78638
875596 1.74951
875612 1.70860
875628 1.66333
875645 1.61325
875661 1.55851
875677 1.49891
875685 1.46821
875693 1.43749
875702 1.40739
875710 1.38028
875718 1.35843
875726 1.34611
875733 1.34858
875740 1.37077
875747 1.42411
875751 1.46796
875754 1.52759
875758 1.60765
875761 1.71466
875765 1.85812
875768 2.05282
875770 2.18039
875772 2.32364
875773 2.50620
875775 2.71673
875777 2.99427
875779 3.32807
875779 3.54277
875780 3.79136
875781 4.08168
875782 4.38281
875783 4.83011
875784 5.31624
875785 5.89996
875786 6.64160
875787 7.72715
875788 9.02979
875789 10.2625
875790 10.6975
875791 10.9095
875791 10.8443
875792 10.4946
875792 9.90687
875793 9.16487
875794 7.56896
875795 6.24727
875797 5.11832
875797 4.69478
875798 4.40280
875799 4.13041
875799 3.91778
875801 3.64222
875802 3.46674
875803 3.37763
875805 3.33387
875806 3.32574
875807 3.34032
875809 3.36838
875811 3.45219
875814 3.55083
875817 3.64673
875819 3.73982
875822 3.82217
875827 3.94616
875833 4.02100
875838 4.05081
875846 4.03356
875855 3.96871
875863 3.88023
875871 3.78297
875879 3.68421
875888 3.59075
875896 3.50339
875904 3.42283
875912 3.34819
875920 3.28092
875937 3.16355
875953 3.06491
875970 2.98227
875986 2.91145
876003 2.85082
876019 2.79773
876036 2.75133
876068 2.67297
876101 2.60921
876134 2.55525
876167 2.50829
876184 2.48666
876200 2.46615
876216 2.44647
876233 2.42755
876249 2.40936
876266 2.39256
876274 2.38488
876282 2.37819
876290 2.37291
876299 2.36989
876307 2.37063
876315 2.37779
876319 2.38520
876323 2.39639
876327 2.41281
876331 2.43653
876336 2.47070
876340 2.52013
876344 2.59236
876348 2.69964
876350 2.77432
876352 2.86241
876354 2.97774
876356 3.11556
876358 3.29835
876360 3.51932
876362 3.81493
876364 4.18329
876366 4.52531
876367 4.91557
876370 5.87720
876373 6.99918
876375 7.53492
876376 7.97951
876378 8.27618
876379 8.38857
876381 8.31359
876382 8.08023
876384 7.73621
876385 7.33169
876388 6.48064
876391 5.86705
876393 5.35900
876396 4.92483
876398 4.58621
876401 4.29942
876403 4.07442
876405 3.88832
876408 3.73306
876410 3.59739
876413 3.48716
876415 3.38913
876418 3.30813
876423 3.17356
876427 3.07147
876432 2.98881
876437 2.92207
876442 2.86721
876447 2.82226
876452 2.78337
876457 2.75006
876466 2.69653
876476 2.65451
876486 2.62125
876496 2.59373
876505 2.57097
876515 2.55143
876525 2.53477
876544 2.50728
876564 2.48557
876583 2.46791
876603 2.45321
876622 2.44076
876661 2.42085
876700 2.40573
876739 2.39399
876778 2.38486
876856 2.37250
876934 2.36589
876954 2.36475
876973 2.36342
876983 2.36236
876988 2.36156
876993 2.36042
876995 2.35958
876998 2.35850
877000 2.35702
877001 2.35603
877002 2.35482
877004 2.35313
877005 2.35105
877006 2.34975
877006 2.34820
877007 2.34634
877007 2.34405
877008 2.34117
877008 2.33944
877009 2.33745
877009 2.33514
877009 2.33244
877009 2.32923
877010 2.32536
877010 2.32061
877010 2.31679
877010 2.31464
877011 2.30973
877011 2.30692
877011 2.30042
877011 2.29662
877011 2.29239
877011 2.28765
877011 2.28230
877011 2.27625
877011 2.26938
877012 2.26154
877012 2.25263
877012 2.24774
877012 2.24258
877012 2.23717
877012 2.23157
877012 2.22591
877012 2.22041
877012 2.21545
877012 2.21168
877012 2.21030
877012 2.21071
877012 2.21379
877012 2.22078
877012 2.23472
877012 2.25795
877012 2.34465
877012 2.43313
877012 2.53826
877012 2.59031
877012 2.63759
877013 2.70797
877013 2.74565
877013 2.72614
877013 2.70912
877013 2.69056
877013 2.67183
877013 2.65373
877013 2.63034
877013 2.60931
877013 2.59063
877013 2.57411
877013 2.55952
877013 2.54659
877013 2.53512
877013 2.52489
877013 2.50750
877013 2.49336
877014 2.48167
877014 2.47188
877014 2.46357
877014 2.45644
877014 2.45026
877014 2.44486
877014 2.43588
877014 2.42872
877015 2.42288
877015 2.42036
877015 2.41397
877015 2.40893
877016 2.40612
877016 2.40367
877016 2.40050
877016 2.39784
877017 2.39557
877017 2.39300
877017 2.39136
877018 2.38863
877019 2.38613
877019 2.38440
877020 2.38275
877021 2.38156
877022 2.37952
877023 2.37799
877025 2.37673
877026 2.37580
877028 2.37442
877031 2.37346
877034 2.37276
877039 2.37183
877044 2.37130
877055 2.37084
877096 2.37208
877180 2.38015
877250 2.39065
877319 2.40433
877388 2.42118
877458 2.44124
877527 2.46468
877596 2.49164
877666 2.52232
877735 2.55691
877805 2.59579
877874 2.63925
877943 2.68765
878013 2.74135
878082 2.80097
878151 2.86688
878221 2.93987
878290 3.02037
878344 3.08897
878398 3.16298
878452 3.24279
878506 3.32858
878560 3.42102
878614 3.52007
878669 3.62636
878723 3.73961
878777 3.86023
878831 3.98773
878885 4.12151
878939 4.26025
879047 4.54627
879155 4.82302
879224 4.97912
879294 5.10382
879329 5.15033
879363 5.18428
879398 5.20446
879433 5.20999
879467 5.20047
879502 5.17594
879537 5.13703
879571 5.08491
879606 5.02124
879641 4.94810
879675 4.86787
879710 4.78333
879783 4.60267
879855 4.43472
879891 4.36094
879928 4.29644
879964 4.24212
880000 4.19919
880019 4.18139
880057 4.15598
880095 4.14421
880132 4.14620
880170 4.16203
880208 4.19178
880246 4.23524
880283 4.29256
880321 4.36336
880359 4.44794
880397 4.54582
880434 4.65747
880472 4.78228
880510 4.92090
880548 5.07256
880585 5.23804
880623 5.41637
880673 5.67253
880723 5.95044
880773 6.24950
880822 6.56802
880922 7.25262
881022 7.97162
881121 8.67291
881171 8.99418
881221 9.28247
881271 9.52730
881320 9.71888
881370 9.84892
881420 9.91146
881470 9.90342
881520 9.82511
881570 9.68009
881619 9.47470
881669 9.21747
881719 8.91822
881769 8.58730
881819 8.23479
882018 6.77525
882068 6.42871
882117 6.09705
882167 5.78218
882217 5.48522
882229 5.41812
882255 5.27319
882280 5.13378
882332 4.86918
882384 4.62386
882435 4.39749
882487 4.18831
882539 3.99581
882591 3.81896
882642 3.65705
882694 3.50847
882746 3.37259
882797 3.24853
882849 3.13567
882901 3.03280
882952 2.93961
883004 2.85511
883055 2.77904
883107 2.71059
883159 2.64942
883211 2.59512
883262 2.54741
883314 2.50575
883365 2.47003
883417 2.43984
883469 2.41508
883520 2.39547
883572 2.38088
883624 2.37120
883675 2.36629
883779 2.37044
883882 2.39281
883975 2.42827
884068 2.47806
884161 2.54217
884254 2.62030
884347 2.71227
884440 2.81725
884533 2.93438
884626 3.06169
884753 3.24780
884880 3.43885
885007 3.62172
885071 3.70518
885134 3.78029
885212 3.85833
885290 3.91703
885369 3.95343
885447 3.96557
885525 3.95274
885603 3.91549
885681 3.85562
885760 3.77601
885799 3.72975
885838 3.67983
885877 3.62668
885916 3.57074
885994 3.45209
886072 3.32647
886111 3.26155
886151 3.19536
886190 3.12806
886209 3.09409
886229 3.06039
886248 3.02713
886268 2.99569
886287 2.96801
886297 2.95705
886307 2.94946
886317 2.94686
886327 2.95226
886336 2.97054
886346 3.00961
886351 3.04161
886356 3.08548
886361 3.14536
886366 3.22518
886370 3.33650
886375 3.49016
886380 3.70423
886385 3.99847
886389 4.37363
886394 4.87779
886396 5.20417
886398 5.58674
886400 6.03308
886402 6.52956
886405 7.22606
886408 7.99339
886413 9.69550
886415 10.5169
886418 11.2076
886420 11.6822
886423 11.8852
886425 11.8102
886428 11.4980
886430 11.0174
886433 10.4415
886438 9.22955
886440 8.66226
886443 8.12642
886446 7.58623
886449 7.10254
886452 6.68456
886455 6.32405
886458 6.01279
886461 5.74328
886467 5.30447
886473 4.96682
886479 4.70194
886485 4.49027
886491 4.31821
886497 4.17617
886503 4.05728
886509 3.95650
886515 3.87014
886527 3.73005
886538 3.62229
886550 3.53561
886562 3.46491
886574 3.40613
886586 3.35686
886610 3.27748
886634 3.21724
886658 3.16987
886682 3.13232
886706 3.10206
886730 3.07793
886754 3.05872
886778 3.04391
886826 3.02543
886874 3.01998
886922 3.02625
886970 3.04357
887017 3.07169
887065 3.11056
887113 3.16033
887161 3.22128
887209 3.29373
887267 3.39745
887320 3.50793
887373 3.63390
887426 3.77608
887478 3.93484
887531 4.11036
887584 4.30249
887637 4.51064
887690 4.73364
887742 4.97001
887795 5.21604
887901 5.72182
887954 5.97053
888006 6.20736
888059 6.42459
888112 6.61424
888165 6.76868
888218 6.88116
888270 6.94718
888323 6.96369
888376 6.93040
888429 6.84947
888481 6.72470
888534 6.56231
888587 6.36841
888640 6.15082
888745 5.67038
888851 5.16881
888903 4.92103
888956 4.67999
889021 4.39309
889087 4.12155
889152 3.86674
889217 3.62945
889282 3.40881
889348 3.20491
889413 3.01626
889478 2.84246
889543 2.68193
889609 2.53410
889674 2.39748
889739 2.27152
889804 2.15492
889870 2.04717
889935 1.94718
890000 1.85454
890056 1.78035
890112 1.71061
890168 1.64498
890224 1.58315
890280 1.52483
890336 1.46976
890447 1.36847
890559 1.27761
890671 1.19577
890783 1.12179
890894 1.05475
891006 0.993679
891118 0.937951
891230 0.886969
891342 0.840269
891453 0.797342
891565 0.757872
891677 0.721553
891789 0.688163
891900 0.657430
892012 0.629216
892124 0.603389
892236 0.579868
892348 0.558546
892459 0.539414
892571 0.522472
892683 0.507774
892795 0.495370
892906 0.485402
893018 0.478050
893130 0.473560
893242 0.472250
893354 0.474558
893465 0.481048
893577 0.492462
893636 0.500732
893694 0.510808
893753 0.522908
893811 0.537295
893870 0.554291
893928 0.574291
893987 0.597793
894045 0.625435
894104 0.658054
894162 0.696776
894221 0.743164
894279 0.799469
894308 0.832394
894338 0.869073
894367 0.910491
894396 0.957308
894425 1.01108
894455 1.07308
894484 1.14595
894513 1.23223
894531 1.29436
894549 1.36424
894567 1.44429
894585 1.53566
894603 1.64195
894621 1.76513
894639 1.91043
894657 2.08074
894669 2.20754
894681 2.34725
894692 2.50184
894704 2.67161
894716 2.85576
894727 3.05156
894750 3.45219
894762 3.63383
894774 3.78061
894779 3.83481
894785 3.87311
894791 3.89356
894797 3.89475
894803 3.87592
894808 3.83714
894814 3.77923
894820 3.70382
894832 3.50983
894843 3.27730
894866 2.78491
894878 2.55735
894890 2.35385
894901 2.17708
894913 2.02677
894924 1.90098
894936 1.79703
894948 1.71208
894959 1.64340
894971 1.58856
894982 1.54542
894994 1.51220
895006 1.48737
895029 1.45807
895052 1.44985
895075 1.45748
895098 1.47729
895122 1.50680
895145 1.54427
895168 1.58851
895191 1.63867
895214 1.69418
895238 1.75465
895261 1.81981
895284 1.88951
895307 1.96364
895330 2.04217
895354 2.12512
895377 2.21250
895400 2.30438
895425 2.40635
895449 2.51349
895484 2.67617
895519 2.84986
895554 3.03471
895589 3.23016
895624 3.43716
895659 3.65414
895695 3.88161
895730 4.11714
895800 4.60879
895870 5.10770
895940 5.58369
895975 5.80077
896010 5.99532
896048 6.17544
896086 6.31403
896105 6.36583
896124 6.40459
896144 6.43006
896163 6.44141
896182 6.43836
896201 6.42053
896220 6.38780
896239 6.34050
896258 6.27832
896277 6.20226
896296 6.11201
896315 6.00914
896353 5.76588
896391 5.48078
896429 5.16134
896468 4.81602
896506 4.45222
896544 4.07969
896620 3.33291
896657 2.98496
896693 2.64882
896730 2.32767
896766 2.02425
896784 1.87956
896803 1.74095
896821 1.60719
896839 1.48000
896857 1.35826
896876 1.24358
896894 1.13500
896912 1.03400
896930 0.939801
896949 0.853783
896967 0.775369
896985 0.705809
897003 0.644765
897022 0.593351
897040 0.551484
897058 0.520124
897076 0.499459
897095 0.490261
897113 0.492994
897131 0.508199
897149 0.536612
897168 0.578473
897186 0.634769
897204 0.705361
897219 0.776277
897235 0.857405
897250 0.949318
897265 1.05139
897280 1.16497
897295 1.28852
897310 1.42349
897325 1.56788
897341 1.72322
897356 1.88701
897371 2.06084
897386 2.24171
897401 2.43120
897416 2.62590
897447 3.03184
897477 3.44891
897507 3.86981
897537 4.28277
897568 4.67784
897598 5.04498
897628 5.37944
897659 5.67471
897689 5.92762
897719 6.13643
897751 6.31216
897783 6.44190
897816 6.52937
897848 6.57904
897880 6.59576
897912 6.58439
897944 6.54958
897977 6.49580
898009 6.42654
898041 6.34531
898073 6.25501
898105 6.15806
898138 6.05654
898170 5.95211
898234 5.74016
898289 5.55939
898344 5.38327
898400 5.21390
898455 5.05258
898510 4.90000
898565 4.75648
898620 4.62205
898676 4.49682
898731 4.38010
898786 4.27185
898841 4.17176
898896 4.07952
898952 3.99484
899007 3.91744
899062 3.84709
899117 3.78369
899172 3.72684
899227 3.67656
899283 3.63275
899338 3.59540
899393 3.56454
899448 3.54024
899503 3.52264
899559 3.51197
899614 3.50845
899669 3.51248
899724 3.52450
899779 3.54503
899835 3.57475
899890 3.61441
899945 3.66495
900000 3.72731
900034 3.77185
900067 3.82163
900101 3.87702
900135 3.93839
900169 4.00617
900202 4.08082
900236 4.16284
900270 4.25277
900303 4.35119
900337 4.45874
900371 4.57606
900404 4.70387
900438 4.84289
900472 4.99391
900506 5.15770
900522 5.24493
900531 5.28967
900535 5.31254
900536 5.31866
900537 5.32438
900538 5.32798
900538 5.32989
900538 5.33124
900538 5.33270
900539 5.33349
900539 5.33434
900539 5.33527
900539 5.33632
900539 5.33753
900539 5.33823
900539 5.33902
900539 5.33990
900539 5.34091
900539 5.34179
900539 5.34278
900539 5.34390
900539 5.34513
900539 5.34630
900539 5.34752
900539 5.34994
900539 5.35148
900539 5.35143
900540 5.35064
900540 5.34912
900540 5.34720
900540 5.34329
900540 5.34045
900540 5.33951
900540 5.33882
900540 5.33827
900540 5.33793
900540 5.33777
900540 5.33772
900540 5.33777
900540 5.33791
900540 5.33811
900540 5.33835
900540 5.33890
900540 5.33950
900540 5.34011
900541 5.34073
900541 5.34135
900541 5.34257
900541 5.34437
900541 5.34615
900542 5.34905
900543 5.35531
900544 5.36094
900548 5.38502
900557 5.43306
900574 5.53178
900608 5.74133
900642 5.96684
900676 6.20805
900714 6.49572
900752 6.80297
900789 7.13074
900827 7.47581
900903 8.21034
900978 8.97153
901016 9.34549
901054 9.70182
901091 10.0322
901129 10.3242
901167 10.5691
901205 10.7565
901242 10.8802
901280 10.9353
901318 10.9207
901356 10.8385
901393 10.6932
901431 10.4927
901469 10.2448
901507 9.96045
901582 9.31752
901658 8.63220
901733 7.95505
901771 7.62961
901809 7.31754
901846 7.01874
901884 6.73571
901914 6.52004
901944 6.31490
901974 6.11946
902005 5.93351
902035 5.75622
902065 5.58843
902095 5.42920
902125 5.27815
902155 5.13443
902185 4.99862
902215 4.86983
902246 4.74770
902276 4.63148
902306 4.52160
902336 4.41731
902366 4.31832
902396 4.22400
902426 4.13469
902487 3.96909
902547 3.81899
902607 3.68314
902667 3.55958
902728 3.44739
902788 3.34504
902848 3.25189
902908 3.16677
902969 3.08926
903029 3.01851
903089 2.95428
903149 2.89602
903210 2.84374
903270 2.79725
903330 2.75696
903390 2.72336
903451 2.69781
903481 2.68870
903511 2.68268
903541 2.68036
903571 2.68272
903601 2.69122
903631 2.70792
903661 2.73623
903692 2.78161
903707 2.81353
903722 2.85379
903737 2.90481
903752 2.96946
903767 3.05327
903782 3.16169
903797 3.30551
903805 3.39374
903812 3.49564
903820 3.62357
903828 3.77083
903836 3.94127
903844 4.13615
903852 4.35406
903860 4.58856
903868 4.82501
903876 5.03791
903884 5.19298
903888 5.23480
903892 5.24810
903896 5.23036
903900 5.18087
903904 5.10096
903908 4.99383
903916 4.71767
903924 4.39714
903932 4.07329
903940 3.77353
903950 3.46926
903959 3.22015
903968 3.02083
903978 2.86429
903987 2.73879
903997 2.63898
904006 2.55907
904015 2.49517
904034 2.39919
904053 2.33342
904072 2.28619
904090 2.25145
904109 2.22477
904128 2.20388
904147 2.18687
904165 2.17283
904203 2.15045
904240 2.13301
904278 2.11846
904315 2.10580
904390 2.08391
904465 2.06477
904540 2.04740
904685 2.01714
904849 1.98713
905013 1.96079
905176 1.93766
905340 1.91740
905504 1.89973
905668 1.88441
905831 1.87122
905995 1.85995
906159 1.85043
906322 1.84252
906486 1.83607
906650 1.83095
906814 1.82705
906977 1.82424
907141 1.82244
907305 1.82153
907469 1.82141
907632 1.82196
907960 1.82457
908287 1.82813
908451 1.82969
908615 1.83067
908778 1.83056
908942 1.82866
909106 1.82395
909188 1.82011
909269 1.81501
909351 1.80846
909433 1.80039
909474 1.79588
909515 1.79126
909556 1.78682
909597 1.78316
909638 1.78141
909679 1.78381
909699 1.78781
909720 1.79476
909740 1.80604
909761 1.82352
909781 1.85036
909802 1.89114
909822 1.95325
909832 1.99558
909843 2.04815
909853 2.11442
909863 2.19669
909873 2.30018
909883 2.43096
909894 2.59874
909904 2.81044
909914 3.08011
909919 3.24126
909924 3.42262
909933 3.76152
909941 4.15943
909949 4.62335
909957 5.14925
909965 5.72102
909973 6.30632
909981 6.85616
909985 7.10231
909989 7.31200
909995 7.53677
910000 7.68516
910003 7.73717
910007 7.75732
910010 7.74687
910014 7.70791
910020 7.55594
910027 7.33125
910034 7.05386
910041 6.75502
910054 6.14322
910063 5.75687
910072 5.40892
910081 5.09796
910090 4.82303
910099 4.57875
910108 4.36685
910117 4.18081
910126 4.01716
910135 3.87132
910144 3.74379
910153 3.63056
910162 3.52966
910180 3.35841
910198 3.21950
910217 3.10476
910235 3.00987
910253 2.92964
910271 2.86189
910289 2.80352
910307 2.75339
910325 2.70977
910343 2.67158
910379 2.60799
910415 2.55775
910451 2.51740
910487 2.48466
910523 2.45766
910559 2.43528
910595 2.41662
910631 2.40102
910704 2.37682
910776 2.35976
910848 2.34787
910920 2.33991
910992 2.33499
911064 2.33248
911136 2.33194
911209 2.33302
911353 2.33906
911497 2.34914
911641 2.36231
911786 2.37785
911930 2.39511
912002 2.40408
912074 2.41294
912110 2.41719
912147 2.42115
912183 2.42460
912201 2.42601
912219 2.42710
912237 2.42773
912246 2.42782
912255 2.42770
912264 2.42732
912273 2.42662
912282 2.42550
912291 2.42385
912295 2.42273
912300 2.42142
912304 2.41986
912309 2.41801
912313 2.41580
912318 2.41317
912322 2.41003
912327 2.40630
912329 2.40413
912331 2.40187
912334 2.39933
912336 2.39672
912338 2.39385
912340 2.39104
912343 2.38819
912345 2.38587
912346 2.38496
912347 2.38452
912348 2.38464
912349 2.38558
912351 2.38803
912352 2.39224
912353 2.39935
912354 2.41091
912355 2.43176
912356 2.44709
912356 2.46343
912357 2.48871
912357 2.51603
912358 2.55906
912358 2.60658
912359 2.68342
912360 2.79169
912360 2.94781
912361 3.13359
912361 3.27991
912361 3.46139
912362 3.87069
912362 4.20360
912362 4.62460
912363 5.15571
912363 5.75526
912363 6.92280
912364 8.21583
912364 9.16363
912364 9.68669
912365 10.0552
912365 10.2275
912365 10.0995
912365 9.79396
912366 8.87224
912366 7.83825
912366 6.84838
912367 6.31038
912367 5.80984
912367 5.39158
912368 5.15213
912368 4.66508
912369 4.30002
912369 4.02160
912370 3.80529
912370 3.63422
912371 3.49668
912371 3.38443
912372 3.29157
912372 3.21381
912373 3.14800
912374 3.04322
912375 2.96410
912376 2.89729
912377 2.84953
912378 2.81075
912379 2.77875
912380 2.75196
912381 2.72925
912382 2.70980
912383 2.69299
912385 2.66423
912387 2.64294
912389 2.62588
912391 2.61195
912393 2.59986
912395 2.59023
912397 2.58202
912399 2.57497
912403 2.56327
912407 2.55448
912411 2.54738
912415 2.54183
912419 2.53720
912423 2.53348
912427 2.53032
912431 2.52774
912439 2.52371
912447 2.52084
912456 2.51881
912464 2.51740
912472 2.51645
912480 2.51588
912496 2.51556
912512 2.51602
912528 2.51703
912561 2.52015
912593 2.52425
912625 2.52896
912690 2.53964
912755 2.55139
912884 2.57698
913014 2.60468
913143 2.63410
913273 2.66518
913402 2.69785
913532 2.73219
913661 2.76826
913790 2.80626
913920 2.84641
913985 2.86750
914049 2.88937
914114 2.91232
914146 2.92437
914179 2.93692
914211 2.95029
914244 2.96488
914260 2.97288
914276 2.98160
914292 2.99134
914308 3.00253
914324 3.01613
914333 3.02425
914341 3.03361
914349 3.04462
914357 3.05790
914365 3.07431
914373 3.09492
914381 3.12236
914389 3.15992
914393 3.18457
914397 3.21367
914401 3.25029
914405 3.29479
914409 3.35258
914413 3.42534
914418 3.52361
914422 3.65283
914426 3.83599
914428 3.95147
914430 4.08967
914432 4.25610
914434 4.45768
914436 4.70289
914438 5.00505
914441 5.64119
914444 6.49246
914448 7.51263
914449 8.03484
914451 8.45814
914453 8.77074
914454 8.88792
914456 8.80576
914457 8.55460
914459 8.15544
914461 7.71206
914464 6.78269
914466 6.29478
914468 5.87284
914470 5.51186
914472 5.20642
914474 4.93676
914476 4.72197
914477 4.54061
914479 4.38686
914483 4.13833
914487 3.95970
914491 3.82459
914495 3.72043
914499 3.63683
914502 3.57216
914506 3.51873
914510 3.47634
914514 3.44054
914518 3.41160
914525 3.36693
914533 3.33457
914541 3.31120
914548 3.29427
914556 3.28224
914564 3.27366
914571 3.26795
914587 3.26307
914602 3.26475
914617 3.27159
914633 3.28309
914648 3.29908
914664 3.32024
914679 3.34732
914694 3.38225
914709 3.42806
914719 3.46372
914728 3.50725
914738 3.56141
914747 3.62953
914756 3.71948
914761 3.77543
914766 3.84106
914770 3.91879
914775 4.01180
914780 4.12426
914784 4.25835
914788 4.37268
914791 4.50513
914794 4.65837
914798 4.82885
914801 5.02756
914804 5.23912
914811 5.67186
914814 5.83172
914817 5.88769
914820 5.79633
914824 5.55970
914827 5.20294
914830 4.81262
914833 4.42587
914837 4.10070
914840 3.79242
914844 3.56225
914848 3.39476
914852 3.27423
914856 3.18784
914859 3.12599
914863 3.08175
914867 3.05089
914871 3.02834
914875 3.01259
914882 2.99494
914890 2.98837
914897 2.98824
914905 2.99178
914912 2.99736
914920 3.00420
914927 3.01156
914942 3.02701
914958 3.04233
914973 3.05700
914988 3.07091
