Si-30(n,g) ENDFB-8.0
Energy(eV) XS(b)
3.88835E+06 0.000559116
3.89152E+06 0.000558852
3.89469E+06 0.000558588
3.89690E+06 0.000558404
3.89786E+06 0.000558324
3.90104E+06 0.000558059
3.90423E+06 0.000557795
3.90742E+06 0.000557530
3.91061E+06 0.000557266
3.91380E+06 0.000557002
3.91550E+06 0.000556862
3.91700E+06 0.000556738
3.92021E+06 0.000556473
3.92341E+06 0.000556209
3.92663E+06 0.000555945
3.92984E+06 0.000555681
3.93306E+06 0.000555417
3.93628E+06 0.000555153
3.93951E+06 0.000554888
3.94274E+06 0.000554624
3.94598E+06 0.000554360
3.94922E+06 0.000554096
3.95246E+06 0.000553832
3.95571E+06 0.000553568
3.95896E+06 0.000553304
3.96222E+06 0.000553039
3.96547E+06 0.000552776
3.96874E+06 0.000552512
3.97201E+06 0.000552247
3.97528E+06 0.000551984
3.97855E+06 0.000551720
3.98183E+06 0.000551456
3.98512E+06 0.000551192
3.98840E+06 0.000550928
3.99170E+06 0.000550664
3.99499E+06 0.000550400
3.99829E+06 0.000550137
4.00000E+06 0.000550000
4.00160E+06 0.000549734
4.00490E+06 0.000549187
4.00822E+06 0.000548637
4.01153E+06 0.000548090
4.01485E+06 0.000547543
4.01818E+06 0.000546994
4.02151E+06 0.000546447
4.02484E+06 0.000545901
4.02818E+06 0.000545354
4.03152E+06 0.000544808
4.03486E+06 0.000544263
4.03821E+06 0.000543717
4.04157E+06 0.000543171
4.04493E+06 0.000542626
4.04829E+06 0.000542082
4.05165E+06 0.000541538
4.05502E+06 0.000540994
4.05840E+06 0.000540450
4.06178E+06 0.000539907
4.06460E+06 0.000539454
4.06686E+06 0.000539092
4.06911E+06 0.000538731
4.07138E+06 0.000538369
4.07364E+06 0.000538008
4.07590E+06 0.000537647
4.07817E+06 0.000537285
4.08044E+06 0.000536924
4.08271E+06 0.000536564
4.08498E+06 0.000536203
4.08783E+06 0.000535751
4.09124E+06 0.000535212
4.09466E+06 0.000534672
4.09809E+06 0.000534131
4.10152E+06 0.000533591
4.10438E+06 0.000533142
4.10667E+06 0.000532783
4.10896E+06 0.000532424
4.11125E+06 0.000532065
4.11355E+06 0.000531706
4.11585E+06 0.000531347
4.11815E+06 0.000530988
4.12045E+06 0.000530630
4.12276E+06 0.000530271
4.12506E+06 0.000529914
4.12795E+06 0.000529465
4.13141E+06 0.000528929
4.13489E+06 0.000528392
4.13836E+06 0.000527856
4.14184E+06 0.000527320
4.14532E+06 0.000526785
4.14881E+06 0.000526250
4.15231E+06 0.000525714
4.15522E+06 0.000525269
4.15755E+06 0.000524913
4.15989E+06 0.000524556
4.16223E+06 0.000524200
4.16457E+06 0.000523844
4.16691E+06 0.000523489
4.16925E+06 0.000523134
4.17160E+06 0.000522778
4.17394E+06 0.000522423
4.17629E+06 0.000522068
4.17864E+06 0.000521713
4.18100E+06 0.000521357
4.18335E+06 0.000521004
4.18571E+06 0.000520649
4.18807E+06 0.000520294
4.19043E+06 0.000519940
4.19279E+06 0.000519586
4.19516E+06 0.000519232
4.19753E+06 0.000518877
4.19990E+06 0.000518524
4.20227E+06 0.000518170
4.20464E+06 0.000517817
4.20702E+06 0.000517463
4.20939E+06 0.000517111
4.21177E+06 0.000516758
4.21415E+06 0.000516405
4.21654E+06 0.000516052
4.21892E+06 0.000515700
4.22131E+06 0.000515347
4.22370E+06 0.000514995
4.22609E+06 0.000514643
4.22849E+06 0.000514290
4.23088E+06 0.000513939
4.23328E+06 0.000513587
4.23568E+06 0.000513235
4.23868E+06 0.000512796
4.24229E+06 0.000512269
4.24590E+06 0.000511742
4.24952E+06 0.000511216
4.25314E+06 0.000510690
4.25676E+06 0.000510165
4.26039E+06 0.000509640
4.26403E+06 0.000509114
4.26767E+06 0.000508589
4.27131E+06 0.000508066
4.27496E+06 0.000507541
4.27862E+06 0.000507017
4.28228E+06 0.000506493
4.28594E+06 0.000505971
4.28961E+06 0.000505447
4.29328E+06 0.000504925
4.29696E+06 0.000504403
4.30064E+06 0.000503881
4.30433E+06 0.000503359
4.30802E+06 0.000502838
4.31171E+06 0.000502318
4.31541E+06 0.000501798
4.31912E+06 0.000501277
4.32283E+06 0.000500757
4.32655E+06 0.000500237
4.33027E+06 0.000499718
4.33399E+06 0.000499199
4.33772E+06 0.000498681
4.34146E+06 0.000498162
4.34150E+06 0.000498156
4.34155E+06 0.000498150
4.34520E+06 0.000497643
4.34894E+06 0.000497126
4.35269E+06 0.000496609
4.35582E+06 0.000496178
4.35832E+06 0.000495834
4.36083E+06 0.000495489
4.36334E+06 0.000495144
4.36648E+06 0.000494714
4.37025E+06 0.000494198
4.37403E+06 0.000493682
4.37781E+06 0.000493167
4.38160E+06 0.000492652
4.38539E+06 0.000492137
4.38919E+06 0.000491622
4.39299E+06 0.000491109
4.39679E+06 0.000490596
4.40061E+06 0.000490081
4.40442E+06 0.000489569
4.40824E+06 0.000489056
4.41207E+06 0.000488543
4.41590E+06 0.000488031
4.41974E+06 0.000487519
4.42358E+06 0.000487007
4.42743E+06 0.000486496
4.43128E+06 0.000485985
4.43513E+06 0.000485475
4.43900E+06 0.000484964
4.44286E+06 0.000484455
4.44673E+06 0.000483945
4.45061E+06 0.000483435
4.45449E+06 0.000482926
4.45838E+06 0.000482417
4.46227E+06 0.000481909
4.46617E+06 0.000481401
4.47007E+06 0.000480893
4.47398E+06 0.000480385
4.47789E+06 0.000479878
4.48181E+06 0.000479371
4.48573E+06 0.000478865
4.48966E+06 0.000478358
4.49359E+06 0.000477853
4.49753E+06 0.000477347
4.50000E+06 0.000477031
4.50148E+06 0.000476841
4.50542E+06 0.000476337
4.50938E+06 0.000475832
4.51268E+06 0.000475411
4.51532E+06 0.000475075
4.51796E+06 0.000474740
4.52061E+06 0.000474404
4.52326E+06 0.000474068
4.52591E+06 0.000473732
4.52856E+06 0.000473397
4.53122E+06 0.000473061
4.53388E+06 0.000472726
4.53654E+06 0.000472391
4.53920E+06 0.000472057
4.54187E+06 0.000471721
4.54453E+06 0.000471388
4.54720E+06 0.000471053
4.54988E+06 0.000470718
4.55255E+06 0.000470384
4.55523E+06 0.000470050
4.55791E+06 0.000469716
4.56059E+06 0.000469382
4.56327E+06 0.000469049
4.56596E+06 0.000468715
4.56865E+06 0.000468382
4.57134E+06 0.000468049
4.57403E+06 0.000467716
4.57673E+06 0.000467383
4.57943E+06 0.000467050
4.58213E+06 0.000466717
4.58551E+06 0.000466301
4.58957E+06 0.000465803
4.59363E+06 0.000465305
4.59770E+06 0.000464808
4.60178E+06 0.000464310
4.60586E+06 0.000463813
4.60995E+06 0.000463316
4.61404E+06 0.000462819
4.61814E+06 0.000462323
4.62224E+06 0.000461827
4.62635E+06 0.000461331
4.63047E+06 0.000460835
4.63459E+06 0.000460340
4.63871E+06 0.000459846
4.64285E+06 0.000459351
4.64698E+06 0.000458858
4.65112E+06 0.000458364
4.65527E+06 0.000457870
4.65943E+06 0.000457376
4.66359E+06 0.000456883
4.66775E+06 0.000456391
4.67192E+06 0.000455899
4.67610E+06 0.000455407
4.68028E+06 0.000454915
4.68446E+06 0.000454425
4.68866E+06 0.000453933
4.69216E+06 0.000453524
4.69496E+06 0.000453197
4.69776E+06 0.000452870
4.70057E+06 0.000452543
4.70338E+06 0.000452216
4.70619E+06 0.000451890
4.70900E+06 0.000451564
4.71182E+06 0.000451238
4.71464E+06 0.000450912
4.71746E+06 0.000450586
4.72028E+06 0.000450261
4.72311E+06 0.000449935
4.72594E+06 0.000449609
4.72877E+06 0.000449284
4.73160E+06 0.000448959
4.73444E+06 0.000448634
4.73728E+06 0.000448309
4.74012E+06 0.000447984
4.74297E+06 0.000447659
4.74653E+06 0.000447253
4.75080E+06 0.000446767
4.75509E+06 0.000446280
4.75937E+06 0.000445795
4.76367E+06 0.000445309
4.76797E+06 0.000444824
4.77227E+06 0.000444340
4.77658E+06 0.000443855
4.78090E+06 0.000443370
4.78523E+06 0.000442886
4.78955E+06 0.000442403
4.79317E+06 0.000441999
4.79606E+06 0.000441677
4.79895E+06 0.000441356
4.80185E+06 0.000441034
4.80475E+06 0.000440712
4.80766E+06 0.000440390
4.81056E+06 0.000440069
4.81347E+06 0.000439747
4.81638E+06 0.000439426
4.81929E+06 0.000439106
4.82221E+06 0.000438784
4.82513E+06 0.000438464
4.82805E+06 0.000438143
4.83098E+06 0.000437822
4.83390E+06 0.000437502
4.83683E+06 0.000437182
4.83977E+06 0.000436861
4.84270E+06 0.000436542
4.84564E+06 0.000436222
4.84858E+06 0.000435902
4.85152E+06 0.000435583
4.85447E+06 0.000435263
4.85741E+06 0.000434945
4.86037E+06 0.000434625
4.86332E+06 0.000434306
4.86628E+06 0.000433987
4.86924E+06 0.000433668
4.87220E+06 0.000433350
4.87516E+06 0.000433032
4.87813E+06 0.000432713
4.88110E+06 0.000432395
4.88407E+06 0.000432077
4.88705E+06 0.000431759
4.89077E+06 0.000431362
4.89524E+06 0.000430886
4.89972E+06 0.000430410
4.90346E+06 0.000430013
4.90646E+06 0.000429696
4.90945E+06 0.000429379
4.91245E+06 0.000429063
4.91545E+06 0.000428746
4.91846E+06 0.000428429
4.92146E+06 0.000428113
4.92447E+06 0.000427797
4.92749E+06 0.000427480
4.93050E+06 0.000427165
4.93427E+06 0.000426771
4.93881E+06 0.000426297
4.94335E+06 0.000425824
4.94789E+06 0.000425351
4.95245E+06 0.000424878
4.95700E+06 0.000424407
4.96157E+06 0.000423935
4.96614E+06 0.000423463
4.97072E+06 0.000422992
4.97080E+06 0.000422983
4.97083E+06 0.000422980
4.97530E+06 0.000422521
4.97989E+06 0.000422051
4.98449E+06 0.000421580
4.98909E+06 0.000421110
4.99250E+06 0.000420763
4.99254E+06 0.000420759
4.99370E+06 0.000420640
4.99832E+06 0.000420171
5.00000E+06 0.000420000
5.00294E+06 0.000420123
5.00757E+06 0.000420317
5.01220E+06 0.000420511
5.01685E+06 0.000420706
5.02149E+06 0.000420900
5.02615E+06 0.000421095
5.03081E+06 0.000421289
5.03470E+06 0.000421452
5.03781E+06 0.000421582
5.04093E+06 0.000421712
5.04405E+06 0.000421842
5.04717E+06 0.000421972
5.05030E+06 0.000422103
5.05343E+06 0.000422233
5.05656E+06 0.000422364
5.05970E+06 0.000422495
5.06283E+06 0.000422625
5.06598E+06 0.000422756
5.06912E+06 0.000422887
5.07227E+06 0.000423018
5.07542E+06 0.000423149
5.07857E+06 0.000423280
5.08172E+06 0.000423411
5.08488E+06 0.000423543
5.08883E+06 0.000423707
5.09358E+06 0.000423904
5.09834E+06 0.000424102
5.10310E+06 0.000424299
5.10787E+06 0.000424497
5.11264E+06 0.000424695
5.11743E+06 0.000424893
5.12222E+06 0.000425092
5.12701E+06 0.000425290
5.13101E+06 0.000425455
5.13422E+06 0.000425588
5.13743E+06 0.000425721
5.14064E+06 0.000425854
5.14385E+06 0.000425986
5.14707E+06 0.000426119
5.15029E+06 0.000426252
5.15351E+06 0.000426385
5.15674E+06 0.000426519
5.15996E+06 0.000426652
5.16320E+06 0.000426785
5.16643E+06 0.000426918
5.16830E+06 0.000426995
5.16967E+06 0.000427052
5.17291E+06 0.000427185
5.17697E+06 0.000427353
5.18184E+06 0.000427553
5.18672E+06 0.000427754
5.19161E+06 0.000427955
5.19650E+06 0.000428156
5.20140E+06 0.000428358
5.20631E+06 0.000428560
5.21122E+06 0.000428761
5.21614E+06 0.000428963
5.22107E+06 0.000429165
5.22601E+06 0.000429368
5.23095E+06 0.000429570
5.23590E+06 0.000429773
5.24086E+06 0.000429976
5.24582E+06 0.000430179
5.25079E+06 0.000430383
5.25577E+06 0.000430586
5.26076E+06 0.000430790
5.26575E+06 0.000430994
5.27075E+06 0.000431198
5.27575E+06 0.000431402
5.28077E+06 0.000431607
5.28579E+06 0.000431812
5.29082E+06 0.000432017
5.29585E+06 0.000432221
5.30089E+06 0.000432427
5.30594E+06 0.000432632
5.31100E+06 0.000432838
5.31606E+06 0.000433044
5.32114E+06 0.000433250
5.32621E+06 0.000433456
5.33130E+06 0.000433663
5.33639E+06 0.000433869
5.34149E+06 0.000434076
5.34660E+06 0.000434283
5.35172E+06 0.000434491
5.35684E+06 0.000434698
5.35970E+06 0.000434814
5.36197E+06 0.000434906
5.36711E+06 0.000435114
5.37225E+06 0.000435321
5.37741E+06 0.000435530
5.38256E+06 0.000435738
5.38773E+06 0.000435947
5.39291E+06 0.000436156
5.39809E+06 0.000436365
5.40328E+06 0.000436574
5.40847E+06 0.000436783
5.41368E+06 0.000436993
5.41889E+06 0.000437203
5.42411E+06 0.000437413
5.42847E+06 0.000437589
5.43195E+06 0.000437729
5.43545E+06 0.000437869
5.43894E+06 0.000438010
5.44244E+06 0.000438150
5.44594E+06 0.000438291
5.44945E+06 0.000438432
5.45295E+06 0.000438572
5.45647E+06 0.000438713
5.45998E+06 0.000438854
5.46350E+06 0.000438995
5.46702E+06 0.000439136
5.47055E+06 0.000439278
5.47408E+06 0.000439419
5.47761E+06 0.000439561
5.48115E+06 0.000439702
5.48469E+06 0.000439844
5.48823E+06 0.000439986
5.49177E+06 0.000440127
5.49532E+06 0.000440269
5.49888E+06 0.000440411
5.50000E+06 0.000440456
5.50243E+06 0.000440553
5.50599E+06 0.000440696
5.50956E+06 0.000440838
5.51312E+06 0.000440980
5.51669E+06 0.000441123
5.52027E+06 0.000441265
5.52385E+06 0.000441408
5.52832E+06 0.000441586
5.53370E+06 0.000441801
5.53909E+06 0.000442015
5.54448E+06 0.000442230
5.54988E+06 0.000442445
5.55530E+06 0.000442660
5.56071E+06 0.000442875
5.56614E+06 0.000443091
5.57158E+06 0.000443307
5.57702E+06 0.000443523
5.58247E+06 0.000443739
5.58793E+06 0.000443956
5.59339E+06 0.000444172
5.59887E+06 0.000444389
5.60435E+06 0.000444606
5.60984E+06 0.000444824
5.61534E+06 0.000445041
5.62085E+06 0.000445259
5.62636E+06 0.000445477
5.63189E+06 0.000445695
5.63742E+06 0.000445913
5.64296E+06 0.000446132
5.64851E+06 0.000446351
5.65406E+06 0.000446570
5.65963E+06 0.000446789
5.66520E+06 0.000447008
5.67078E+06 0.000447228
5.67637E+06 0.000447448
5.68197E+06 0.000447668
5.68757E+06 0.000447888
5.69319E+06 0.000448109
5.69881E+06 0.000448330
5.70444E+06 0.000448551
5.71008E+06 0.000448772
5.71572E+06 0.000448993
5.72138E+06 0.000449215
5.72705E+06 0.000449437
5.73272E+06 0.000449659
5.73840E+06 0.000449881
5.74409E+06 0.000450104
5.74979E+06 0.000450326
5.75549E+06 0.000450549
5.76121E+06 0.000450772
5.76693E+06 0.000450996
5.77266E+06 0.000451219
5.77841E+06 0.000451443
5.78415E+06 0.000451667
5.78991E+06 0.000451892
5.79568E+06 0.000452116
5.80146E+06 0.000452341
5.80724E+06 0.000452566
5.81303E+06 0.000452791
5.81883E+06 0.000453016
5.82464E+06 0.000453242
5.83046E+06 0.000453468
5.83629E+06 0.000453694
5.84213E+06 0.000453921
5.84797E+06 0.000454147
5.85285E+06 0.000454336
5.85676E+06 0.000454487
5.86067E+06 0.000454639
5.86458E+06 0.000454790
5.86850E+06 0.000454942
5.87242E+06 0.000455093
5.87635E+06 0.000455245
5.88028E+06 0.000455397
5.88421E+06 0.000455549
5.88815E+06 0.000455701
5.89209E+06 0.000455853
5.89604E+06 0.000456006
5.89999E+06 0.000456158
5.90394E+06 0.000456311
5.90790E+06 0.000456463
5.91186E+06 0.000456616
5.91583E+06 0.000456769
5.91980E+06 0.000456922
5.92377E+06 0.000457075
5.92775E+06 0.000457228
5.93173E+06 0.000457381
5.93572E+06 0.000457534
5.93971E+06 0.000457688
5.94370E+06 0.000457841
5.94770E+06 0.000457995
5.95170E+06 0.000458149
5.95571E+06 0.000458303
5.95972E+06 0.000458457
5.96373E+06 0.000458610
5.96876E+06 0.000458803
5.97479E+06 0.000459035
5.98084E+06 0.000459267
5.98690E+06 0.000459499
5.99296E+06 0.000459731
5.99903E+06 0.000459963
6.00000E+06 0.000460000
6.00512E+06 0.000459644
6.01121E+06 0.000459222
6.01731E+06 0.000458800
6.02342E+06 0.000458378
6.02954E+06 0.000457956
6.03567E+06 0.000457535
6.04181E+06 0.000457113
6.04796E+06 0.000456692
6.05412E+06 0.000456270
6.06028E+06 0.000455850
6.06646E+06 0.000455429
6.07265E+06 0.000455008
6.07884E+06 0.000454588
6.08505E+06 0.000454167
6.09126E+06 0.000453747
6.09670E+06 0.000453380
6.09749E+06 0.000453327
6.10372E+06 0.000452907
6.10996E+06 0.000452488
6.11622E+06 0.000452068
6.12248E+06 0.000451649
6.12875E+06 0.000451230
6.13503E+06 0.000450811
6.14133E+06 0.000450392
6.14763E+06 0.000449973
6.15394E+06 0.000449555
6.16026E+06 0.000449137
6.16765E+06 0.000448649
6.17610E+06 0.000448092
6.18458E+06 0.000447535
6.19307E+06 0.000446979
6.20159E+06 0.000446422
6.21011E+06 0.000445867
6.21866E+06 0.000445311
6.22722E+06 0.000444756
6.23581E+06 0.000444200
6.24441E+06 0.000443646
6.25302E+06 0.000443092
6.26166E+06 0.000442537
6.27031E+06 0.000441984
6.27898E+06 0.000441431
6.28550E+06 0.000441015
6.28985E+06 0.000440739
6.29420E+06 0.000440463
6.29856E+06 0.000440186
6.30292E+06 0.000439910
6.30729E+06 0.000439634
6.31166E+06 0.000439358
6.31604E+06 0.000439082
6.32042E+06 0.000438806
6.32480E+06 0.000438530
6.32919E+06 0.000438254
6.33359E+06 0.000437978
6.33799E+06 0.000437703
6.34239E+06 0.000437427
6.34680E+06 0.000437152
6.34683E+06 0.000437150
6.35121E+06 0.000436877
6.35563E+06 0.000436601
6.36005E+06 0.000436326
6.36448E+06 0.000436051
6.36891E+06 0.000435776
6.37335E+06 0.000435500
6.37779E+06 0.000435225
6.38224E+06 0.000434950
6.38669E+06 0.000434675
6.39114E+06 0.000434401
6.39560E+06 0.000434126
6.40007E+06 0.000433852
6.40453E+06 0.000433578
6.40901E+06 0.000433303
6.41349E+06 0.000433028
6.41797E+06 0.000432754
6.42246E+06 0.000432480
6.42695E+06 0.000432206
6.43145E+06 0.000431932
6.43595E+06 0.000431658
6.44046E+06 0.000431384
6.44497E+06 0.000431110
6.44948E+06 0.000430837
6.45401E+06 0.000430563
6.45853E+06 0.000430290
6.46306E+06 0.000430016
6.46987E+06 0.000429606
6.47896E+06 0.000429059
6.48807E+06 0.000428513
6.49720E+06 0.000427967
6.50000E+06 0.000427800
6.50634E+06 0.000427422
6.51551E+06 0.000426876
6.52470E+06 0.000426331
6.53390E+06 0.000425787
6.54313E+06 0.000425242
6.55238E+06 0.000424698
6.56164E+06 0.000424155
6.57093E+06 0.000423611
6.58023E+06 0.000423068
6.58955E+06 0.000422525
6.59890E+06 0.000421983
6.60826E+06 0.000421441
6.61765E+06 0.000420898
6.62705E+06 0.000420357
6.63648E+06 0.000419815
6.64592E+06 0.000419275
6.65302E+06 0.000418869
6.65776E+06 0.000418599
6.66250E+06 0.000418329
6.66725E+06 0.000418058
6.67200E+06 0.000417789
6.67676E+06 0.000417519
6.68152E+06 0.000417249
6.68629E+06 0.000416979
6.69106E+06 0.000416709
6.69584E+06 0.000416440
6.70063E+06 0.000416170
6.70541E+06 0.000415901
6.71021E+06 0.000415631
6.71501E+06 0.000415362
6.71981E+06 0.000415093
6.72462E+06 0.000414824
6.72944E+06 0.000414554
6.73425E+06 0.000414286
6.73908E+06 0.000414016
6.74391E+06 0.000413748
6.74995E+06 0.000413412
6.75722E+06 0.000413009
6.76450E+06 0.000412606
6.77178E+06 0.000412203
6.77909E+06 0.000411800
6.78640E+06 0.000411398
6.79372E+06 0.000410996
6.80106E+06 0.000410594
6.80840E+06 0.000410193
6.81576E+06 0.000409791
6.82314E+06 0.000409389
6.83052E+06 0.000408988
6.83792E+06 0.000408587
6.84532E+06 0.000408186
6.85274E+06 0.000407786
6.86018E+06 0.000407385
6.86762E+06 0.000406984
6.87508E+06 0.000406584
6.88254E+06 0.000406184
6.89003E+06 0.000405784
6.89752E+06 0.000405385
6.90502E+06 0.000404985
6.91254E+06 0.000404586
6.92007E+06 0.000404187
6.92761E+06 0.000403788
6.93517E+06 0.000403389
6.94274E+06 0.000402990
6.95032E+06 0.000402591
6.95791E+06 0.000402193
6.96551E+06 0.000401795
6.97313E+06 0.000401397
6.98076E+06 0.000400999
6.98840E+06 0.000400602
6.99606E+06 0.000400204
7.00000E+06 0.000400000
7.00372E+06 0.000400039
7.01140E+06 0.000400120
7.01910E+06 0.000400202
7.02680E+06 0.000400283
7.03452E+06 0.000400364
7.04225E+06 0.000400445
7.04999E+06 0.000400527
7.05775E+06 0.000400608
7.06682E+06 0.000400703
7.07720E+06 0.000400812
7.08760E+06 0.000400921
7.09803E+06 0.000401030
7.10848E+06 0.000401139
7.11896E+06 0.000401248
7.12946E+06 0.000401358
7.13998E+06 0.000401467
7.15052E+06 0.000401577
7.16109E+06 0.000401687
7.17168E+06 0.000401796
7.18230E+06 0.000401906
7.19293E+06 0.000402016
7.20360E+06 0.000402126
7.21428E+06 0.000402237
7.22499E+06 0.000402347
7.23573E+06 0.000402457
7.24514E+06 0.000402554
7.25322E+06 0.000402637
7.26132E+06 0.000402720
7.26943E+06 0.000402803
7.27755E+06 0.000402887
7.28569E+06 0.000402970
7.29384E+06 0.000403053
7.30200E+06 0.000403137
7.31018E+06 0.000403220
7.31837E+06 0.000403304
7.32658E+06 0.000403387
7.33480E+06 0.000403471
7.34303E+06 0.000403554
7.35128E+06 0.000403638
7.35954E+06 0.000403722
7.36781E+06 0.000403806
7.37610E+06 0.000403890
7.38441E+06 0.000403974
7.39272E+06 0.000404058
7.40105E+06 0.000404142
7.40940E+06 0.000404227
7.41776E+06 0.000404311
7.42613E+06 0.000404395
7.43452E+06 0.000404480
7.44292E+06 0.000404564
7.45134E+06 0.000404649
7.46259E+06 0.000404762
7.47668E+06 0.000404903
7.49081E+06 0.000405044
7.50000E+06 0.000405136
7.50498E+06 0.000405186
7.51919E+06 0.000405327
7.53345E+06 0.000405470
7.54774E+06 0.000405612
7.55520E+06 0.000405686
7.56208E+06 0.000405754
7.57645E+06 0.000405897
7.59087E+06 0.000406039
7.60533E+06 0.000406182
7.61983E+06 0.000406325
7.63437E+06 0.000406469
7.64895E+06 0.000406612
7.66358E+06 0.000406756
7.67825E+06 0.000406900
7.69296E+06 0.000407044
7.70771E+06 0.000407188
7.72250E+06 0.000407332
7.73734E+06 0.000407477
7.75222E+06 0.000407622
7.76715E+06 0.000407767
7.78211E+06 0.000407912
7.79712E+06 0.000408057
7.81218E+06 0.000408203
7.83484E+06 0.000408421
7.86522E+06 0.000408714
7.88390E+06 0.000408893
7.89577E+06 0.000409007
7.92650E+06 0.000409301
7.93450E+06 0.000409377
7.93452E+06 0.000409377
7.94380E+06 0.000409466
7.94382E+06 0.000409466
7.95741E+06 0.000409596
7.98850E+06 0.000409891
8.00000E+06 0.000410000
8.01250E+06 0.000409443
8.01978E+06 0.000409119
8.02240E+06 0.000409002
8.05124E+06 0.000407725
8.08288E+06 0.000406334
8.11472E+06 0.000404944
8.14674E+06 0.000403556
8.17895E+06 0.000402171
8.21136E+06 0.000400787
8.22810E+06 0.000400076
8.24396E+06 0.000399405
8.25490E+06 0.000398944
8.25495E+06 0.000398942
8.27090E+06 0.000398271
8.27676E+06 0.000398025
8.30975E+06 0.000396648
8.34294E+06 0.000395272
8.35620E+06 0.000394725
8.35625E+06 0.000394723
8.37633E+06 0.000393899
8.40993E+06 0.000392527
8.44372E+06 0.000391157
8.47620E+06 0.000389851
8.47773E+06 0.000389789
8.50000E+06 0.000388899
8.51193E+06 0.000388424
8.54635E+06 0.000387060
8.58098E+06 0.000385698
8.61582E+06 0.000384339
8.65087E+06 0.000382981
8.68614E+06 0.000381625
8.72162E+06 0.000380272
8.72980E+06 0.000379961
8.72981E+06 0.000379961
8.75733E+06 0.000378920
8.79325E+06 0.000377571
8.82940E+06 0.000376223
8.86577E+06 0.000374878
8.90237E+06 0.000373534
8.93919E+06 0.000372193
8.97625E+06 0.000370853
9.00000E+06 0.000370000
9.01354E+06 0.000369707
9.04610E+06 0.000369004
9.04611E+06 0.000369004
9.05106E+06 0.000368898
9.08882E+06 0.000368089
9.12681E+06 0.000367280
9.16505E+06 0.000366471
9.18560E+06 0.000366038
9.18565E+06 0.000366037
9.20353E+06 0.000365662
9.24225E+06 0.000364853
9.28122E+06 0.000364044
9.31690E+06 0.000363308
9.31693E+06 0.000363308
9.32043E+06 0.000363236
9.35001E+06 0.000362629
9.36980E+06 0.000362225
9.38966E+06 0.000361821
9.40959E+06 0.000361416
9.42957E+06 0.000361012
9.45960E+06 0.000360407
9.45967E+06 0.000360406
9.50000E+06 0.000359598
9.50003E+06 0.000359597
9.54065E+06 0.000358789
9.58153E+06 0.000357981
9.62268E+06 0.000357173
9.66409E+06 0.000356365
9.70577E+06 0.000355557
9.74773E+06 0.000354749
9.78996E+06 0.000353941
9.83246E+06 0.000353133
9.87525E+06 0.000352325
9.93995E+06 0.000351114
1.00000E+07 0.000350000
1.00272E+07 0.000350000
1.01157E+07 0.000350000
1.02053E+07 0.000350000
1.02961E+07 0.000350000
1.03881E+07 0.000350000
1.04814E+07 0.000350000
1.05760E+07 0.000350000
1.06718E+07 0.000350000
1.07690E+07 0.000350000
1.08675E+07 0.000350000
1.09670E+07 0.000350000
1.09671E+07 0.000350000
1.09674E+07 0.000350000
1.10000E+07 0.000350000
1.10020E+07 0.000350116
1.10022E+07 0.000350127
1.10686E+07 0.000353979
1.11713E+07 0.000359974
1.12754E+07 0.000366097
1.13810E+07 0.000372356
1.14881E+07 0.000378753
1.15967E+07 0.000385288
1.17069E+07 0.000391972
1.18187E+07 0.000398806
1.19321E+07 0.000405791
1.20000E+07 0.000410000
1.20471E+07 0.000411872
1.21638E+07 0.000416516
1.22823E+07 0.000421239
1.24024E+07 0.000426033
1.25244E+07 0.000430911
1.26482E+07 0.000435869
1.27738E+07 0.000440907
1.29014E+07 0.000446033
1.30000E+07 0.000450000
1.30308E+07 0.000454153
1.31623E+07 0.000472204
1.32957E+07 0.000491056
1.34313E+07 0.000510785
1.35689E+07 0.000531400
1.37086E+07 0.000552955
1.38506E+07 0.000575524
1.39630E+07 0.000593868
1.39947E+07 0.000599119
1.40000E+07 0.000600000
1.41412E+07 0.000606991
1.42899E+07 0.000614366
1.44411E+07 0.000621876
1.45000E+07 0.000624805
1.45947E+07 0.000629518
1.47507E+07 0.000637292
1.49094E+07 0.000645214
1.50705E+07 0.000653269
1.52344E+07 0.000661478
1.54009E+07 0.000669831
1.55703E+07 0.000678343
1.57424E+07 0.000687006
1.59175E+07 0.000695835
1.60000E+07 0.000700000
1.60955E+07 0.000721330
1.62765E+07 0.000763184
1.64606E+07 0.000807730
1.66479E+07 0.000855166
1.68385E+07 0.000905705
1.70324E+07 0.000959548
1.72296E+07 0.00101691
1.74304E+07 0.00107811
1.75000E+07 0.00110000
1.76347E+07 0.00117559
1.77387E+07 0.00123704
1.78426E+07 0.00130130
1.79485E+07 0.00136976
1.80543E+07 0.00144139
1.81621E+07 0.00151768
1.82698E+07 0.00159753
1.83795E+07 0.00168261
1.84892E+07 0.00177168
1.86010E+07 0.00186668
1.87127E+07 0.00196616
1.88265E+07 0.00207225
1.89403E+07 0.00218338
1.90562E+07 0.00230189
1.91720E+07 0.00242606
1.92901E+07 0.00255864
1.94081E+07 0.00269759
1.95284E+07 0.00284602
1.96487E+07 0.00300163
1.98244E+07 0.00324236
2.00000E+07 0.00349999
2.00000E+07 0.00000
2.09617E+07 0.00000
2.10000E+07 0.00000
2.19715E+07 0.00000
2.20000E+07 0.00000
2.24686E+07 0.00000
2.25004E+07 0.00000
2.29329E+07 0.00000
2.30000E+07 0.00000
2.33220E+07 0.00000
