Hg-201(n,g) ENDFB-8.0
33418.4 0.228130
34475.3 0.222546
35628.0 0.216796
36589.0 0.212251
38125.0 0.205417
40226.0 0.196831
40816.4 0.194561
43750.0 0.184104
44824.0 0.180585
45043.8 0.179883
47157.5 0.173436
49271.2 0.167487
51645.6 0.161329
54020.0 0.155659
55000.0 0.153448
57726.0 0.147652
60471.0 0.142292
63216.0 0.137352
66180.8 0.132431
66250.0 0.132321
69062.5 0.128014
71875.0 0.124011
74687.5 0.120279
77500.0 0.116792
81608.0 0.112088
83090.4 0.110494
88750.0 0.104848
94375.0 0.0998428
100000 0.0953464
106250 0.0918391
112500 0.0886506
118750 0.0857365
125000 0.0830605
131250 0.0805926
137500 0.0783079
150000 0.0742069
160000 0.0713045
168341 0.0690444
168705 0.0689498
169070 0.0688556
169798 0.0686682
171256 0.0682973
172713 0.0679315
174170 0.0675707
177085 0.0668636
180000 0.0661752
185000 0.0651272
190000 0.0641231
195000 0.0631599
200000 0.0622351
206250 0.0613613
212500 0.0605253
225000 0.0589564
237500 0.0575097
250000 0.0561701
262500 0.0549248
275000 0.0537632
287500 0.0526761
300000 0.0516560
321633 0.0491108
343265 0.0468448
364898 0.0448127
386530 0.0429783
386530 0.0429783
387372 0.0429105
388214 0.0428430
389898 0.0427086
393265 0.0424429
396633 0.0421811
400000 0.0419231
404145 0.0416106
408290 0.0413037
416580 0.0407055
416581 0.0407055
416600 0.0407041
427025 0.0399805
437450 0.0392868
450000 0.0384886
458300 0.0379815
466731 0.0374824
467771 0.0374219
468810 0.0373617
470890 0.0372419
475048 0.0370050
479207 0.0367717
483366 0.0365418
491683 0.0360922
500000 0.0356555
522863 0.0340563
545725 0.0325929
545725 0.0325928
547886 0.0324609
550047 0.0323300
551479 0.0322439
552911 0.0321582
555775 0.0319881
555776 0.0319881
557939 0.0318608
560102 0.0317345
564428 0.0314849
568755 0.0312391
573081 0.0309971
581734 0.0305240
590388 0.0300649
599041 0.0296193
607694 0.0291865
625000 0.0283574
636820 0.0278173
648639 0.0272972
648639 0.0272972
650968 0.0271970
653296 0.0270975
657952 0.0269007
662608 0.0267068
667265 0.0265155
676577 0.0261410
685890 0.0257768
695203 0.0254225
704516 0.0250776
723141 0.0244149
736679 0.0239546
738344 0.0238991
740009 0.0238439
743340 0.0237343
750000 0.0235180
769845 0.0229040
770046 0.0228979
771843 0.0228439
773639 0.0227902
777232 0.0226835
784418 0.0224730
791604 0.0222663
798790 0.0220634
813162 0.0216684
824648 0.0213627
827535 0.0212873
841907 0.0209192
856279 0.0205635
870651 0.0202197
885023 0.0198871
913767 0.0192535
942512 0.0186588
971256 0.0180995
1.00000E+06 0.0175726
1.01563E+06 0.0173945
1.03125E+06 0.0172208
1.06250E+06 0.0168863
1.09375E+06 0.0165676
1.12500E+06 0.0162637
1.15625E+06 0.0159735
1.18750E+06 0.0156960
1.21875E+06 0.0154303
1.25000E+06 0.0151757
1.31250E+06 0.0146968
1.37500E+06 0.0142543
1.43750E+06 0.0138439
1.50000E+06 0.0134621
1.56250E+06 0.0131058
1.62500E+06 0.0127723
1.68750E+06 0.0124594
1.75000E+06 0.0121651
1.87500E+06 0.0116259
2.00000E+06 0.0111431
2.12500E+06 0.0105143
2.25000E+06 0.00995394
2.37500E+06 0.00945142
2.50000E+06 0.00899815
2.62500E+06 0.00858719
2.75000E+06 0.00821285
2.87500E+06 0.00787040
3.00000E+06 0.00755592
3.12500E+06 0.00709005
3.25000E+06 0.00666953
3.37500E+06 0.00628845
3.50000E+06 0.00594185
3.62500E+06 0.00562553
3.75000E+06 0.00533593
3.87500E+06 0.00507003
4.00000E+06 0.00482520
4.09024E+06 0.00454474
4.18048E+06 0.00428618
4.27071E+06 0.00404739
4.36095E+06 0.00382649
4.45119E+06 0.00362181
4.54143E+06 0.00343186
4.63166E+06 0.00325532
4.72190E+06 0.00309101
4.79143E+06 0.00297209
4.86095E+06 0.00285935
5.00000E+06 0.00265088
5.08285E+06 0.00253648
5.17309E+06 0.00241945
5.26333E+06 0.00230971
5.35356E+06 0.00220669
5.44380E+06 0.00210987
5.50410E+06 0.00204840
5.58285E+06 0.00197176
5.72190E+06 0.00184576
5.79143E+06 0.00178688
5.86095E+06 0.00173055
5.93048E+06 0.00167663
6.00000E+06 0.00162499
6.06398E+06 0.00153028
6.12797E+06 0.00144200
6.19195E+06 0.00135965
6.25593E+06 0.00128278
6.25593E+06 0.00128278
6.34491E+06 0.00118421
6.43389E+06 0.00109443
6.52286E+06 0.00101256
6.61184E+06 0.000937797
6.62568E+06 0.000926761
6.70082E+06 0.000869446
6.78980E+06 0.000806882
6.87877E+06 0.000749548
6.96775E+06 0.000696948
7.05673E+06 0.000648638
7.14571E+06 0.000604220
7.23468E+06 0.000563338
7.32366E+06 0.000525673
7.41264E+06 0.000490935
7.50162E+06 0.000458868
7.59059E+06 0.000429236
7.67957E+06 0.000401831
7.73987E+06 0.000384427
7.75968E+06 0.000378904
7.83979E+06 0.000357501
7.91989E+06 0.000337507
8.00000E+06 0.000318815
8.06250E+06 0.000294017
8.12500E+06 0.000271318
8.18750E+06 0.000250525
8.25000E+06 0.000231466
8.31250E+06 0.000213985
8.37500E+06 0.000197940
8.43750E+06 0.000183205
8.50000E+06 0.000169663
8.56250E+06 0.000157211
8.62500E+06 0.000145753
8.68750E+06 0.000135205
8.75000E+06 0.000125487
8.81250E+06 0.000116530
8.87500E+06 0.000108268
8.93750E+06 0.000100645
9.00000E+06 9.36052E-05
9.06250E+06 8.71019E-05
9.12500E+06 8.10906E-05
9.18750E+06 7.55310E-05
9.25000E+06 7.03865E-05
9.31250E+06 6.56235E-05
9.37500E+06 6.12115E-05
9.43750E+06 5.71226E-05
9.50000E+06 5.33311E-05
9.56250E+06 4.98137E-05
9.62500E+06 4.65490E-05
9.68750E+06 4.35173E-05
9.75000E+06 4.07007E-05
9.81250E+06 3.80827E-05
9.87500E+06 3.56482E-05
9.93750E+06 3.33831E-05
1.00000E+07 3.12749E-05
1.00625E+07 2.89538E-05
1.01250E+07 2.68177E-05
1.01875E+07 2.48509E-05
1.02500E+07 2.30391E-05
1.03125E+07 2.13693E-05
1.03750E+07 1.98294E-05
1.04375E+07 1.84088E-05
1.05000E+07 1.70976E-05
1.05625E+07 1.58867E-05
1.06250E+07 1.47680E-05
1.06875E+07 1.37339E-05
1.07500E+07 1.27777E-05
1.08125E+07 1.18930E-05
1.08750E+07 1.10741E-05
1.09375E+07 1.03158E-05
1.10000E+07 9.61338E-06
1.10625E+07 8.96234E-06
1.11250E+07 8.35868E-06
1.11875E+07 7.79873E-06
1.12500E+07 7.27911E-06
1.13125E+07 6.79670E-06
1.13750E+07 6.34866E-06
1.14375E+07 5.93237E-06
1.15000E+07 5.54543E-06
1.15625E+07 5.18562E-06
1.16250E+07 4.85091E-06
1.16875E+07 4.53943E-06
1.17500E+07 4.24945E-06
1.18125E+07 3.97939E-06
1.18750E+07 3.72779E-06
1.19375E+07 3.49329E-06
1.20000E+07 3.27465E-06
1.20625E+07 3.05604E-06
1.21250E+07 2.85305E-06
1.21875E+07 2.66448E-06
1.22500E+07 2.48924E-06
1.23125E+07 2.32633E-06
1.23750E+07 2.17483E-06
1.24375E+07 2.03389E-06
1.25000E+07 1.90272E-06
1.25625E+07 1.78060E-06
1.26250E+07 1.66687E-06
1.26875E+07 1.56091E-06
1.27500E+07 1.46215E-06
1.28125E+07 1.37009E-06
1.28750E+07 1.28422E-06
1.29375E+07 1.20412E-06
1.30000E+07 1.12936E-06
1.30625E+07 1.05957E-06
1.31250E+07 9.94395E-07
1.31875E+07 9.33510E-07
1.32500E+07 8.76615E-07
1.33125E+07 8.23432E-07
1.33750E+07 7.73701E-07
1.34375E+07 7.27186E-07
1.35000E+07 6.83663E-07
1.35625E+07 6.42929E-07
1.36250E+07 6.04792E-07
1.36875E+07 5.69077E-07
1.37500E+07 5.35619E-07
1.38125E+07 5.04267E-07
1.38750E+07 4.74880E-07
1.39375E+07 4.47326E-07
1.40000E+07 4.21483E-07
1.40812E+07 3.89934E-07
1.41625E+07 3.60912E-07
1.42437E+07 3.34194E-07
1.43249E+07 3.09592E-07
1.43250E+07 3.09578E-07
1.43773E+07 2.94758E-07
1.44297E+07 2.80697E-07
1.44820E+07 2.67354E-07
1.44841E+07 2.66834E-07
1.45343E+07 2.54693E-07
1.45867E+07 2.42672E-07
1.46390E+07 2.31260E-07
1.46914E+07 2.20420E-07
1.47437E+07 2.10127E-07
1.47961E+07 2.00346E-07
1.48484E+07 1.91055E-07
1.49008E+07 1.82223E-07
1.49531E+07 1.73830E-07
1.50055E+07 1.65849E-07
1.50578E+07 1.58262E-07
1.51101E+07 1.51045E-07
1.51625E+07 1.44182E-07
1.52148E+07 1.37652E-07
1.52672E+07 1.31439E-07
1.53195E+07 1.25526E-07
1.53719E+07 1.19898E-07
1.54242E+07 1.14540E-07
1.54766E+07 1.09439E-07
1.55289E+07 1.04580E-07
1.55812E+07 9.99533E-08
1.56336E+07 9.55449E-08
1.56859E+07 9.13454E-08
1.57383E+07 8.73429E-08
1.57906E+07 8.35289E-08
1.58430E+07 7.98925E-08
1.58953E+07 7.64264E-08
1.59477E+07 7.31206E-08
1.60000E+07 6.99686E-08
1.61250E+07 6.52313E-08
1.62500E+07 6.08478E-08
1.63750E+07 5.67890E-08
1.65000E+07 5.30288E-08
1.66250E+07 4.95432E-08
1.67500E+07 4.63103E-08
1.68750E+07 4.33101E-08
1.70000E+07 4.05243E-08
1.71250E+07 3.79361E-08
1.72500E+07 3.55303E-08
1.73750E+07 3.32928E-08
1.75000E+07 3.12107E-08
1.76250E+07 2.92724E-08
1.77500E+07 2.74668E-08
1.78750E+07 2.57841E-08
1.80000E+07 2.42152E-08
1.82500E+07 2.26106E-08
1.85000E+07 2.11321E-08
1.87500E+07 1.97681E-08
1.90000E+07 1.85086E-08
1.92500E+07 1.73442E-08
1.95000E+07 1.62667E-08
1.97500E+07 1.52686E-08
2.00000E+07 1.43432E-08
2.00000E+07 0.00000
2.10000E+07 0.00000
2.10281E+07 0.00000
2.20000E+07 0.00000
2.30000E+07 0.00000
2.40000E+07 0.00000
2.50000E+07 0.00000
2.59599E+07 0.00000
2.60000E+07 0.00000
2.64949E+07 0.00000
2.70000E+07 0.00000
2.77533E+07 0.00000
2.80000E+07 0.00000
2.80515E+07 0.00000
2.90000E+07 0.00000
2.95551E+07 0.00000
3.00000E+07 0.00000
3.10000E+07 0.00000
3.19121E+07 0.00000
3.20000E+07 0.00000
3.27254E+07 0.00000
3.30000E+07 0.00000
3.40000E+07 0.00000
3.43383E+07 0.00000
3.44300E+07 0.00000
3.50000E+07 0.00000
3.60000E+07 0.00000
3.63746E+07 0.00000
3.70000E+07 0.00000
3.80000E+07 0.00000
3.80302E+07 0.00000
3.90000E+07 0.00000
3.99416E+07 0.00000
4.00000E+07 0.00000
4.08423E+07 0.00000
4.10000E+07 0.00000
4.20000E+07 0.00000
4.28424E+07 0.00000
4.30000E+07 0.00000
4.30552E+07 0.00000
4.40000E+07 0.00000
4.50000E+07 0.00000
4.52724E+07 0.00000
4.60000E+07 0.00000
4.70000E+07 0.00000
4.71934E+07 0.00000
4.80000E+07 0.00000
4.90000E+07 0.00000
4.95289E+07 0.00000
4.95895E+07 0.00000
5.00000E+07 0.00000
5.10000E+07 0.00000
5.20000E+07 0.00000
5.21934E+07 0.00000
5.30000E+07 0.00000
5.40000E+07 0.00000
5.50000E+07 0.00000
5.54349E+07 0.00000
5.60000E+07 0.00000
5.70000E+07 0.00000
5.80000E+07 0.00000
5.84850E+07 0.00000
5.85717E+07 0.00000
5.90000E+07 0.00000
6.00000E+07 0.00000
6.10000E+07 0.00000
6.16207E+07 0.00000
6.20000E+07 0.00000
6.30000E+07 0.00000
6.40000E+07 0.00000
6.50000E+07 0.00000
6.55952E+07 0.00000
6.60000E+07 0.00000
6.70000E+07 0.00000
6.80000E+07 0.00000
6.88221E+07 0.00000
6.90000E+07 0.00000
7.00000E+07 0.00000
7.10000E+07 0.00000
7.20000E+07 0.00000
7.30000E+07 0.00000
7.40000E+07 0.00000
7.46930E+07 0.00000
7.50000E+07 0.00000
7.60000E+07 0.00000
7.70000E+07 0.00000
7.80000E+07 0.00000
7.81018E+07 0.00000
7.90000E+07 0.00000
8.00000E+07 0.00000
8.10000E+07 0.00000
8.20000E+07 0.00000
8.30000E+07 0.00000
8.40000E+07 0.00000
8.50000E+07 0.00000
8.60000E+07 0.00000
8.70000E+07 0.00000
8.80000E+07 0.00000
8.90000E+07 0.00000
9.00000E+07 0.00000
9.10000E+07 0.00000
9.20000E+07 0.00000
9.30000E+07 0.00000
9.40000E+07 0.00000
9.50000E+07 0.00000
9.60000E+07 0.00000
9.70000E+07 0.00000
9.80000E+07 0.00000
9.90000E+07 0.00000
1.00000E+08 0.00000
1.02000E+08 0.00000
1.04000E+08 0.00000
1.06000E+08 0.00000
1.08000E+08 0.00000
1.10000E+08 0.00000
1.12000E+08 0.00000
1.14000E+08 0.00000
1.16000E+08 0.00000
1.18000E+08 0.00000
1.20000E+08 0.00000
1.22000E+08 0.00000
1.24000E+08 0.00000
1.26000E+08 0.00000
1.28000E+08 0.00000
1.30000E+08 0.00000
1.32000E+08 0.00000
1.34000E+08 0.00000
1.36000E+08 0.00000
1.38000E+08 0.00000
1.40000E+08 0.00000
1.42000E+08 0.00000
1.44000E+08 0.00000
1.46000E+08 0.00000
1.48000E+08 0.00000
1.50000E+08 0.00000
