Ni-58(n,tot) ENDFB-8.0
333006 4.87575
333016 4.87372
333021 4.87282
333026 4.87205
333029 4.87174
333032 4.87152
333034 4.87142
333037 4.87148
333039 4.87177
333040 4.87204
333042 4.87237
333043 4.87284
333044 4.87339
333045 4.87414
333047 4.87497
333048 4.87607
333049 4.87738
333050 4.87894
333052 4.88062
333054 4.88498
333057 4.89067
333059 4.89787
333062 4.90674
333064 4.91738
333067 4.92977
333071 4.95289
333075 4.97881
333083 5.02930
333086 5.04530
333089 5.05515
333092 5.05819
333093 5.05785
333094 5.05741
333094 5.05730
333094 5.05693
333095 5.05650
333095 5.05566
333097 5.05213
333100 5.03799
333105 5.01181
333109 4.97972
333115 4.93442
333118 4.91376
333121 4.89547
333124 4.87992
333127 4.86720
333130 4.85715
333132 4.85303
333133 4.84946
333135 4.84545
333137 4.84219
333139 4.83957
333141 4.83747
333143 4.83580
333145 4.83446
333147 4.83338
333149 4.83250
333151 4.83177
333153 4.83115
333155 4.83060
333157 4.83011
333159 4.82965
333161 4.82922
333165 4.82839
333173 4.82676
333181 4.82509
333197 4.82163
333223 4.81589
333248 4.81006
333312 4.79547
333376 4.78116
333504 4.75440
333632 4.73199
333760 4.71706
333856 4.71392
333952 4.72179
334048 4.74675
334144 4.80019
334202 4.85333
334259 4.93003
334317 5.04004
334346 5.11179
334375 5.19846
334410 5.32919
334445 5.49463
334463 5.59354
334480 5.70537
334498 5.83207
334515 5.97590
334533 6.13955
334551 6.32614
334568 6.53936
334586 6.78354
334603 7.06373
334621 7.38578
334639 7.75645
334656 8.18334
334673 8.66292
334682 8.92845
334691 9.20911
334699 9.51251
334708 9.83639
334716 10.1816
334725 10.5443
334733 10.9337
334742 11.3460
334759 12.2324
334776 13.2054
334793 14.2307
334819 15.7659
334831 16.4974
334844 17.1610
334856 17.7335
334863 17.9731
334869 18.1767
334875 18.3409
334882 18.4629
334888 18.5404
334894 18.5718
334902 18.5482
334909 18.4561
334917 18.2969
334924 18.0734
334932 17.7897
334940 17.4510
334947 17.0631
334955 16.6325
334970 15.6694
334985 14.6129
335016 12.3972
335037 10.8729
335047 10.1410
335058 9.43481
335068 8.75535
335079 8.12500
335084 7.82702
335089 7.55056
335095 7.28751
335100 7.05070
335104 6.86918
335109 6.70724
335113 6.56719
335117 6.45146
335122 6.36252
335126 6.30278
335131 6.27450
335135 6.27962
335138 6.30099
335140 6.33526
335143 6.38308
335146 6.44451
335149 6.51945
335151 6.60770
335157 6.82263
335162 7.08490
335167 7.38797
335173 7.72337
335178 8.08117
335192 8.98892
335198 9.42249
335205 9.81201
335212 10.1575
335218 10.4416
335225 10.6674
335231 10.8357
335236 10.9241
335241 10.9862
335251 11.0408
335257 11.0339
335263 10.9993
335276 10.8690
335289 10.6832
335302 10.4701
335314 10.2428
335327 10.0153
335340 9.79016
335353 9.57485
335368 9.31946
335384 9.08107
335400 8.85970
335416 8.65466
335448 8.28924
335480 7.97645
335517 7.66096
335555 7.39331
335592 7.16446
335630 6.96634
335687 6.70879
335745 6.49688
335803 6.31943
335832 6.24103
335861 6.16887
335885 6.11149
335897 6.08418
335910 6.05800
335922 6.03261
335928 6.02033
335931 6.01440
335934 6.00887
335937 6.00345
335940 5.99850
335942 5.99620
335944 5.99426
335945 5.99255
335947 5.99114
335948 5.99003
335950 5.98942
335951 5.98932
335953 5.98982
335954 5.99111
335956 5.99314
335957 5.99610
335959 6.00010
335960 6.00565
335962 6.01218
335963 6.02072
335965 6.03030
335968 6.05535
335971 6.08669
335974 6.12636
335977 6.17261
335983 6.27520
335988 6.35675
335993 6.41842
335997 6.44260
336000 6.44546
336000 6.44478
336002 6.43867
336005 6.41299
336009 6.35803
336011 6.33454
336013 6.28434
336024 6.07825
336026 6.03117
336029 5.99034
336031 5.95300
336034 5.92209
336037 5.89305
336039 5.87012
336041 5.85728
336043 5.84614
336045 5.83649
336046 5.82812
336048 5.82084
336050 5.81447
336052 5.80886
336054 5.80386
336055 5.79935
336057 5.79524
336059 5.79144
336061 5.78789
336063 5.78453
336064 5.78132
336068 5.77538
336072 5.76957
336075 5.76393
336082 5.75314
336089 5.74248
336097 5.73219
336111 5.71185
336125 5.69227
336154 5.65475
336211 5.58549
336268 5.52256
336383 5.41269
336498 5.31953
336612 5.23917
336830 5.11165
336940 5.05735
337049 5.00787
337103 4.98458
337158 4.96228
337185 4.95144
337212 4.94086
337240 4.93055
337253 4.92554
337267 4.92063
337278 4.91680
337289 4.91310
337300 4.90959
337311 4.90640
337316 4.90499
337321 4.90386
337327 4.90315
337330 4.90309
337332 4.90335
337335 4.90410
337338 4.90553
337341 4.90795
337343 4.91183
337345 4.91460
337346 4.91803
337347 4.92223
337349 4.92694
337350 4.93302
337351 4.93976
337353 4.94836
337354 4.95776
337356 4.97241
337357 4.98896
337359 5.00854
337361 5.03151
337362 5.06000
337364 5.09100
337367 5.16623
337370 5.26337
337374 5.37637
337380 5.65075
337386 5.91026
337389 6.02721
337392 6.12535
337394 6.19158
337397 6.23195
337399 6.24718
337403 6.22320
337406 6.17138
337408 6.09414
337411 5.98051
337414 5.85324
337420 5.58168
337424 5.44816
337427 5.33087
337430 5.22848
337433 5.14232
337434 5.09839
337436 5.06003
337438 5.02689
337440 4.99854
337442 4.96623
337445 4.94185
337447 4.92353
337449 4.90921
337452 4.89809
337454 4.88979
337456 4.88300
337458 4.87790
337461 4.87364
337463 4.87035
337465 4.86750
337467 4.86510
337472 4.86128
337476 4.85817
337481 4.85547
337490 4.85073
337499 4.84658
337508 4.84270
337517 4.83909
337536 4.83184
337555 4.82538
337573 4.81919
337609 4.80730
337645 4.79580
337681 4.78463
337754 4.76306
337826 4.74215
337875 4.72860
337899 4.72191
337923 4.71530
337939 4.71086
337947 4.70869
337952 4.70766
337954 4.70718
337956 4.70673
337958 4.70629
337960 4.70594
337962 4.70564
337964 4.70546
337966 4.70542
337968 4.70556
337970 4.70592
337972 4.70659
337974 4.70767
337976 4.70917
337978 4.71134
337980 4.71406
337982 4.71773
337984 4.72210
337986 4.72741
337988 4.73374
337991 4.74315
337993 4.75375
337998 4.77911
338007 4.83705
338011 4.85662
338015 4.87032
338018 4.87628
338019 4.87725
338020 4.87735
338021 4.87677
338023 4.87430
338025 4.87025
338028 4.85669
338032 4.83826
338041 4.77835
338046 4.74993
338048 4.73774
338050 4.72688
338053 4.71819
338055 4.71097
338057 4.70446
338059 4.69919
338061 4.69454
338063 4.69086
338065 4.68766
338067 4.68514
338069 4.68296
338071 4.68125
338073 4.67974
338075 4.67854
338077 4.67745
338079 4.67654
338081 4.67570
338083 4.67496
338085 4.67425
338087 4.67361
338091 4.67238
338096 4.67121
338100 4.67007
338108 4.66786
338116 4.66571
338140 4.65950
338175 4.65057
338210 4.64179
338281 4.62457
338421 4.59124
338702 4.52793
339265 4.41015
339621 4.33955
339977 4.27059
340333 4.20236
340511 4.16831
340600 4.15131
340689 4.13435
340775 4.11800
340818 4.10993
340861 4.10201
340884 4.09789
340907 4.09390
340930 4.09008
340953 4.08651
340976 4.08331
340999 4.08078
341010 4.07990
341022 4.07942
341033 4.07949
341045 4.08036
341054 4.08198
341063 4.08476
341073 4.08935
341078 4.09265
341082 4.09693
341087 4.10269
341092 4.11029
341096 4.12082
341101 4.13600
341104 4.14641
341106 4.15872
341108 4.17471
341111 4.19386
341113 4.21895
341115 4.24914
341118 4.28866
341120 4.33598
341122 4.38070
341124 4.43325
341127 4.56175
341131 4.73678
341134 4.95510
341138 5.23297
341141 5.55381
341145 5.92803
341148 6.31968
341152 6.68300
341155 7.02975
341158 7.33692
341161 7.58200
341163 7.68012
341165 7.75290
341166 7.79864
341168 7.81626
341170 7.80047
341172 7.74943
341174 7.65951
341176 7.54239
341178 7.39784
341179 7.23930
341183 6.87499
341190 6.05972
341194 5.66778
341198 5.32767
341201 5.03099
341205 4.79637
341209 4.60761
341210 4.53301
341212 4.46838
341214 4.41272
341216 4.36500
341218 4.32426
341219 4.28957
341222 4.24844
341225 4.21591
341227 4.19011
341230 4.17022
341232 4.15347
341235 4.14028
341240 4.11967
341245 4.10468
341250 4.09319
341255 4.08401
341260 4.07644
341265 4.07005
341271 4.06454
341281 4.05545
341291 4.04814
341301 4.04204
341310 4.03747
341319 4.03342
341336 4.02637
341348 4.02219
341359 4.01837
341383 4.01134
341406 4.00495
341429 3.99899
341453 3.99331
341499 3.98250
341546 3.97217
341593 3.96207
341639 3.95217
341733 3.93263
341826 3.91330
341954 3.88699
342082 3.86112
342147 3.84846
342211 3.83626
342275 3.82472
342339 3.81437
342364 3.81088
342389 3.80786
342413 3.80546
342438 3.80392
342463 3.80363
342488 3.80520
342500 3.80706
342513 3.80995
342525 3.81420
342537 3.82029
342548 3.82729
342558 3.83682
342568 3.85002
342573 3.85856
342578 3.86888
342583 3.88152
342588 3.89728
342593 3.91744
342599 3.94412
342604 3.98092
342606 4.00544
342609 4.03408
342611 4.07064
342614 4.11413
342616 4.17039
342619 4.23785
342621 4.30339
342623 4.37697
342625 4.46331
342627 4.56422
342629 4.68820
342631 4.82477
342632 4.98138
342634 5.15954
342636 5.37160
342638 5.59706
342640 5.84595
342642 6.11759
342646 6.72191
342650 7.38597
342653 7.98065
342656 8.53949
342659 9.05937
342661 9.27904
342663 9.47171
342665 9.66013
342666 9.79951
342668 9.88559
342670 9.91561
342671 9.91322
342673 9.86413
342675 9.76006
342677 9.59325
342679 9.38498
342682 8.95643
342685 8.44447
342691 7.30363
342695 6.66660
342698 6.07903
342702 5.56291
342705 5.12878
342709 4.77746
342712 4.50271
342716 4.29411
342719 4.13956
342721 4.07088
342723 4.01388
342725 3.96673
342727 3.92954
342731 3.87136
342735 3.83089
342739 3.80157
342743 3.78083
342747 3.76523
342750 3.75313
342754 3.74326
342758 3.73541
342766 3.72332
342774 3.71442
342782 3.70759
342792 3.70086
342802 3.69560
342811 3.69132
342821 3.68774
342841 3.68196
342861 3.67740
342887 3.67245
342914 3.66836
342947 3.66427
342980 3.66134
343013 3.65984
343046 3.65961
343108 3.66564
343171 3.68560
343203 3.70435
343234 3.73217
343265 3.77309
343297 3.83434
343311 3.87149
343325 3.91622
343339 3.97073
343353 4.03756
343367 4.12076
343381 4.22395
343395 4.35447
343402 4.43279
343409 4.52174
343417 4.64347
343425 4.78449
343434 4.95280
343442 5.15001
343446 5.26516
343450 5.38818
343454 5.52289
343458 5.67061
343462 5.83701
343467 6.01585
343471 6.21279
343475 6.42988
343479 6.70025
343484 6.99535
343488 7.33193
343493 7.69899
343498 8.11658
343502 8.56995
343507 9.07049
343511 9.62009
343516 10.3167
343521 11.0767
343527 11.8925
343532 12.7506
343542 14.5064
343547 15.3445
343553 16.1084
343557 16.7154
343562 17.1911
343565 17.3815
343567 17.5280
343569 17.6414
343572 17.7112
343575 17.7443
343578 17.7121
343580 17.6243
343583 17.4829
343586 17.2991
343589 17.0629
343591 16.7851
343597 16.1379
343603 15.3769
343608 14.5710
343619 12.9268
343626 11.8809
343630 11.3911
343634 10.9391
343637 10.5010
343641 10.1010
343645 9.71665
343648 9.36797
343652 9.04325
343656 8.74131
343659 8.46081
343663 8.20037
343666 7.95859
343670 7.73412
343677 7.33712
343684 6.98865
343691 6.68635
343699 6.42307
343706 6.19582
343711 6.04423
343716 5.90862
343727 5.67094
343737 5.46869
343748 5.29838
343758 5.15101
343768 5.02502
343779 4.91460
343789 4.81919
343800 4.73478
343810 4.66123
343831 4.53824
343852 4.44164
343873 4.36567
343899 4.29405
343925 4.24325
343951 4.21038
343977 4.19457
344011 4.20011
344028 4.21519
344045 4.24018
344062 4.27685
344079 4.32756
344096 4.39574
344113 4.48568
344124 4.55562
344134 4.63805
344145 4.73730
344155 4.85501
344166 4.99818
344176 5.17035
344181 5.27228
344186 5.38329
344192 5.50667
344197 5.64417
344203 5.84222
344210 6.06757
344216 6.32890
344223 6.63348
344226 6.80747
344230 6.99625
344233 7.20137
344236 7.41747
344239 7.65988
344243 7.91582
344246 8.20347
344249 8.50766
344253 8.88256
344256 9.29547
344260 9.75007
344263 10.2500
344267 10.7989
344271 11.3997
344274 12.0549
344278 12.7453
344282 13.6655
344286 14.6371
344290 15.6723
344295 16.7567
344303 19.0115
344307 20.0943
344312 21.1073
344314 21.6820
344317 22.2049
344319 22.6672
344322 23.0602
344325 23.3766
344327 23.6101
344330 23.7562
344332 23.8120
344335 23.7878
344337 23.7039
344339 23.5619
344341 23.3636
344343 23.1116
344345 22.8093
344349 22.0691
344354 21.1557
344358 20.1515
344366 17.9692
344372 16.3678
344378 14.8674
344381 14.1381
344384 13.4674
344387 12.8337
344390 12.2379
344395 11.3982
344400 10.6453
344404 9.97395
344409 9.37730
344413 8.84793
344418 8.37843
344423 7.96176
344427 7.59904
344433 7.20145
344438 6.85502
344444 6.55200
344449 6.28585
344455 6.05112
344461 5.84322
344466 5.65832
344472 5.49321
344478 5.34267
344483 5.20967
344489 5.08952
344494 4.98059
344506 4.79113
344517 4.63261
344528 4.49746
344539 4.38318
344550 4.28475
344562 4.19931
344583 4.06416
344604 3.95638
344626 3.86858
344647 3.79580
344669 3.73445
344690 3.68194
344733 3.59632
344778 3.52610
344823 3.46866
344868 3.42011
344912 3.37802
344957 3.34043
345002 3.30635
345092 3.24531
345182 3.19017
345271 3.13873
345361 3.08946
345451 3.04144
345630 2.94623
345809 2.84976
345928 2.78419
346046 2.71634
346105 2.68135
346164 2.64571
346194 2.62749
346223 2.60912
346253 2.59046
346283 2.57165
346297 2.56248
346311 2.55331
346325 2.54418
346340 2.53521
346347 2.53076
346354 2.52645
346361 2.52223
346368 2.51829
346375 2.51464
346383 2.51162
346386 2.51048
346390 2.50977
346393 2.50967
346397 2.51056
346399 2.51208
346402 2.51456
346404 2.51840
346406 2.52408
346409 2.53267
346411 2.54430
346414 2.56030
346416 2.58189
346419 2.61188
346421 2.64957
346423 2.69775
346426 2.75822
346428 2.83610
346431 2.92663
346433 3.03359
346436 3.15725
346440 3.40490
346444 3.68873
346452 4.26902
346456 4.51159
346460 4.67438
346462 4.72434
346464 4.74321
346467 4.72883
346469 4.68026
346473 4.53659
346476 4.32725
346480 4.04592
346485 3.74481
346489 3.45365
346493 3.19430
346495 3.06768
346497 2.95593
346500 2.85910
346502 2.77996
346504 2.71034
346506 2.65287
346509 2.60613
346511 2.57013
346513 2.54031
346516 2.51731
346518 2.50019
346520 2.48868
346522 2.48134
346525 2.47871
346527 2.48099
346529 2.48828
346531 2.49845
346533 2.51204
346534 2.53002
346536 2.55299
346538 2.58344
346540 2.61870
346541 2.66095
346543 2.71086
346546 2.81524
346549 2.94071
346551 3.09106
346554 3.26516
346557 3.45970
346560 3.66899
346565 4.09788
346570 4.38022
346572 4.50115
346574 4.59601
346576 4.67362
346578 4.71876
346579 4.73115
346582 4.72265
346584 4.67075
346587 4.58400
346590 4.44328
346592 4.26907
346598 3.86416
346602 3.54610
346607 3.25607
346609 3.12499
346611 3.01254
346613 2.90845
346615 2.82205
346617 2.74447
346619 2.68186
346622 2.62703
346624 2.58376
346626 2.54658
346628 2.51766
346630 2.49305
346632 2.47401
346634 2.45980
346636 2.44792
346638 2.43791
346640 2.42941
346644 2.41577
346647 2.40545
346651 2.39678
346655 2.38955
346662 2.37711
346670 2.36645
346677 2.35686
346692 2.33970
346708 2.32409
346723 2.30959
346753 2.28234
346781 2.25805
346808 2.23436
346864 2.18757
346920 2.14076
346976 2.09335
347087 1.99586
347199 1.89390
347294 1.80339
347388 1.70887
347483 1.61001
347577 1.50667
347671 1.39869
347766 1.28607
347860 1.16876
347955 1.04738
348032 0.945141
348109 0.840896
348264 0.629574
348341 0.524860
348380 0.473396
348419 0.423037
348457 0.373677
348496 0.326339
348534 0.281153
348573 0.238592
348606 0.204998
348638 0.174059
348671 0.146189
348704 0.121909
348736 0.101570
348769 0.0857919
348802 0.0750303
348818 0.0718283
348834 0.0701572
348855 0.0703731
348876 0.0733716
348897 0.0793373
348917 0.0884643
348938 0.100957
348959 0.117023
348979 0.136877
349000 0.160735
349028 0.199300
349055 0.245764
349083 0.300772
349111 0.364800
349138 0.438384
349152 0.478719
349166 0.521692
349180 0.567334
349193 0.615647
349207 0.666653
349221 0.720389
349242 0.806611
349263 0.898740
349283 0.997241
349304 1.10214
349325 1.21401
349345 1.33182
349366 1.45609
349387 1.58638
349404 1.69973
349421 1.81709
349456 2.06264
349490 2.32229
349525 2.59432
349560 2.87810
349594 3.16865
349663 3.76203
349739 4.41524
349777 4.73356
349815 5.04166
349853 5.33684
349891 5.61760
349929 5.88109
349967 6.12535
350005 6.35186
350043 6.55848
350081 6.74487
350119 6.91255
350157 7.06133
350195 7.19139
350233 7.30481
350271 7.40208
350315 7.49550
350358 7.57080
350446 7.67468
350534 7.72604
350621 7.73696
350732 7.70821
350843 7.64715
351066 7.46773
351288 7.25749
351510 7.04469
351714 6.85832
351918 6.68437
352122 6.52368
352325 6.37621
352585 6.20615
352844 6.05370
353103 5.91695
353363 5.79294
353918 5.56410
354474 5.37334
354770 5.28392
354919 5.24156
354993 5.22105
355067 5.20092
355104 5.19097
355122 5.18605
355141 5.18116
355159 5.17628
355178 5.17148
355187 5.16912
355196 5.16682
355206 5.16459
355210 5.16355
355215 5.16262
355218 5.16213
355220 5.16177
355223 5.16156
355226 5.16161
355227 5.16177
355229 5.16204
355230 5.16246
355231 5.16301
355233 5.16380
355234 5.16485
355236 5.16620
355237 5.16778
355238 5.16988
355240 5.17247
355241 5.17563
355242 5.17915
355244 5.18366
355245 5.18902
355247 5.19533
355248 5.20214
355249 5.21061
355251 5.22036
355253 5.24318
355256 5.27305
355259 5.30833
355261 5.34519
355264 5.38519
355268 5.47691
355277 5.67597
355281 5.74500
355285 5.79358
355288 5.81628
355290 5.82027
355292 5.81621
355296 5.78116
355300 5.73466
355303 5.67703
355312 5.48239
355316 5.38968
355321 5.31322
355323 5.27197
355326 5.23802
355329 5.21089
355331 5.19926
355332 5.18975
355334 5.18086
355335 5.17366
355337 5.16700
355338 5.16165
355339 5.15673
355341 5.15281
355342 5.14922
355344 5.14636
355345 5.14375
355347 5.14166
355348 5.13974
355350 5.13819
355351 5.13675
355352 5.13557
355355 5.13353
355358 5.13188
355361 5.13049
355364 5.12926
355367 5.12815
355371 5.12673
355375 5.12543
355383 5.12296
355391 5.12063
355399 5.11838
355414 5.11405
355430 5.10989
355446 5.10579
355462 5.10177
355493 5.09389
355552 5.07947
355611 5.06539
355729 5.03805
355964 4.98574
356183 4.94044
356402 4.89863
356621 4.86252
356840 4.83713
356949 4.83248
357059 4.83773
357168 4.86208
357223 4.88656
357277 4.92423
357311 4.95688
357345 4.99976
357362 5.02621
357370 5.04086
357374 5.04867
357378 5.05690
357380 5.06123
357383 5.06575
357385 5.07049
357387 5.07552
357389 5.08091
357391 5.08677
357393 5.09321
357395 5.10038
357397 5.10847
357399 5.11768
357401 5.12824
357404 5.14042
357406 5.15448
357408 5.17071
357410 5.18937
357412 5.21069
357415 5.24355
357418 5.28163
357420 5.32477
357423 5.37059
357434 5.57335
357438 5.63242
357441 5.67722
357444 5.70038
357445 5.70799
357446 5.71149
357447 5.71484
357449 5.71667
357453 5.70693
357453 5.70433
357455 5.69493
357456 5.68334
357459 5.65598
357465 5.59090
357470 5.53829
357475 5.49601
357477 5.48027
357479 5.46845
357482 5.46051
357484 5.45628
357487 5.45545
357489 5.45766
357491 5.46252
357494 5.46964
357496 5.47865
357499 5.48925
357501 5.50116
357503 5.51416
357506 5.53047
357509 5.54782
357512 5.56607
357515 5.58512
357520 5.62544
357526 5.66783
357537 5.76218
357548 5.86966
357559 5.99244
357570 6.13321
357581 6.29525
357592 6.48256
357601 6.64809
357609 6.83437
357618 7.04449
357627 7.28207
357635 7.55136
357644 7.85728
357652 8.20548
357661 8.60228
357667 8.89001
357672 9.19736
357678 9.53748
357683 9.90004
357689 10.3000
357694 10.7245
357700 11.1899
357705 11.6800
357714 12.4801
357722 13.3355
357738 15.1844
357747 16.1204
357755 16.9947
357763 17.7785
357767 18.1121
357771 18.4024
357775 18.6281
357779 18.8085
357783 18.9409
357787 19.0231
357792 19.0532
357796 19.0034
357801 18.8877
357805 18.7044
357810 18.4668
357814 18.1704
357818 17.8352
357827 17.0507
357863 13.4910
357868 12.9722
357874 12.4794
357880 12.0143
357885 11.5850
357891 11.1759
357896 10.8009
357902 10.4454
357907 10.1207
357916 9.64321
357925 9.21937
357934 8.84303
357943 8.51195
357952 8.21347
357961 7.94702
357970 7.70859
357978 7.49696
357989 7.26371
358000 7.05975
358011 6.87730
358022 6.71644
358033 6.57140
358043 6.44253
358065 6.22179
358086 6.04660
358107 5.90020
358127 5.77595
358148 5.66962
358169 5.57784
358189 5.49798
358231 5.36617
358264 5.28032
358298 5.20851
358365 5.09521
358432 5.00952
358499 4.94253
358578 4.87999
358656 4.82984
358814 4.75362
358940 4.70763
359067 4.67113
359193 4.64290
359256 4.63214
359319 4.62418
359402 4.61923
359443 4.62034
359484 4.62491
359526 4.63434
359567 4.65094
359609 4.67822
359629 4.69799
359650 4.72358
359682 4.77887
359697 4.81683
359713 4.86412
359729 4.92455
359745 5.00287
359760 5.10662
359768 5.17140
359776 5.24629
359784 5.33576
359792 5.44228
359800 5.57032
359808 5.72589
359816 5.91721
359820 6.03116
359824 6.15556
359828 6.29893
359831 6.45647
359835 6.63429
359839 6.83553
359844 7.11426
359849 7.43928
359853 7.81839
359856 8.03546
359858 8.25972
359860 8.51162
359863 8.77101
359865 9.06116
359867 9.35840
359870 9.68881
359872 10.0248
359877 10.7512
359880 11.2954
359883 11.8653
359889 13.0305
359896 14.1969
359899 14.7377
359902 15.2145
359906 15.7373
359908 15.9514
359910 16.1216
359912 16.2633
359914 16.3602
359916 16.4210
359918 16.4388
359921 16.3798
359924 16.2111
359927 15.9388
359931 15.5727
359934 15.1258
359937 14.6130
359940 14.0507
359943 13.4552
359951 12.0927
359954 11.4343
359958 10.8026
359961 10.1903
359965 9.63752
359968 9.12981
359972 8.66800
359974 8.33102
359977 8.02176
359980 7.73877
359983 7.48039
359986 7.24479
359988 7.03013
359991 6.83457
359994 6.65637
359997 6.49384
360000 6.34545
360005 6.08552
360011 5.86670
360016 5.68406
360023 5.48838
360030 5.32500
360037 5.18659
360044 5.06759
360051 4.96389
360058 4.87284
360065 4.79412
360069 4.76052
360072 4.73307
360076 4.70929
360081 4.70230
360083 4.70770
360085 4.72078
360087 4.74310
360089 4.77450
360091 4.81989
360093 4.87982
360095 4.95615
360097 5.05056
360099 5.16447
360102 5.29890
360104 5.45430
360106 5.62158
360108 5.82621
360110 6.05024
360114 6.54171
360119 7.05557
360123 7.52787
360125 7.72206
360127 7.88490
360129 8.02264
360131 8.13197
360132 8.18521
360133 8.20364
360134 8.23622
360135 8.25624
360137 8.26827
360139 8.24022
360141 8.17794
360143 8.08909
360145 7.98103
360148 7.69937
360152 7.36271
360156 7.00165
360162 6.42279
360165 6.16738
360168 5.93919
360171 5.73424
360174 5.56553
360177 5.42404
360180 5.30683
360183 5.20758
360186 5.12913
360189 5.06471
360192 5.01150
360195 4.96711
360198 4.92962
360204 4.86965
360208 4.83390
360213 4.80422
360222 4.75572
360230 4.71702
360239 4.68494
360257 4.63386
360274 4.59428
360292 4.56211
360310 4.53547
360345 4.49276
360375 4.46408
360404 4.44063
360419 4.43084
360434 4.42269
360449 4.41649
360464 4.41294
360476 4.41291
360489 4.41688
360501 4.42705
360514 4.44707
360520 4.46297
360526 4.48456
360533 4.51393
360539 4.55348
360545 4.60925
360551 4.68678
360558 4.80043
360561 4.87460
360564 4.96467
360568 5.11866
360572 5.31959
360577 5.58050
360579 5.73791
360581 5.90679
360583 6.10569
360585 6.32828
360587 6.57589
360589 6.83587
360591 7.13470
360593 7.45992
360595 7.81071
360597 8.16707
360600 8.65909
360602 9.17717
360608 10.2321
360613 11.2780
360615 11.7538
360618 12.1630
360620 12.4995
360623 12.7711
360625 12.9700
360627 13.0874
360628 13.1154
360631 13.1270
360633 13.0750
360635 12.9567
360637 12.7867
360639 12.5544
360641 12.2871
360643 11.9823
360645 11.6472
360648 11.1664
360651 10.6806
360656 9.68256
360659 9.19511
360662 8.75017
360665 8.32084
360667 7.94127
360670 7.56089
360673 7.23433
360676 6.94641
360679 6.69432
360682 6.46764
360685 6.27770
360688 6.11282
360691 5.96956
360694 5.84082
360697 5.73234
360703 5.55327
360708 5.41277
360714 5.30030
360721 5.19720
360727 5.11478
360734 5.04651
360740 4.98906
360753 4.89775
360766 4.82843
360779 4.77367
360792 4.72998
360805 4.69408
360818 4.66404
360840 4.62277
360862 4.58993
360884 4.56311
360906 4.54081
360928 4.52174
360950 4.50540
360994 4.47798
361038 4.45550
361082 4.43665
361126 4.42035
361170 4.40593
361236 4.38688
361302 4.37031
361433 4.34106
361565 4.31584
361697 4.29300
361960 4.25198
362224 4.21415
362454 4.18275
362685 4.15213
362800 4.13701
362915 4.12198
362973 4.11451
363031 4.10713
363088 4.09990
363146 4.09298
363169 4.09035
363193 4.08791
363216 4.08574
363239 4.08398
363263 4.08288
363286 4.08289
363298 4.08358
363309 4.08495
363321 4.08730
363333 4.09104
363342 4.09568
363352 4.10242
363361 4.11236
363366 4.11911
363371 4.12755
363376 4.13828
363381 4.15222
363385 4.17081
363390 4.19636
363395 4.23264
363397 4.25656
363400 4.28560
363402 4.32102
363405 4.36431
363407 4.41721
363409 4.48176
363413 4.62146
363417 4.81136
363421 5.06305
363425 5.37695
363429 5.77345
363433 6.22904
363437 6.75245
363441 7.29163
363444 7.74353
363448 8.16415
363451 8.52630
363454 8.79758
363457 8.96724
363460 9.03321
363462 9.01757
363465 8.94838
363467 8.82826
363469 8.67007
363471 8.48456
363473 8.27027
363477 7.77845
363485 6.70537
363487 6.38608
363490 6.09869
363492 5.83405
363495 5.59460
363497 5.37302
363500 5.18687
363502 5.02560
363504 4.88745
363507 4.76576
363509 4.66778
363512 4.58579
363514 4.51745
363516 4.46060
363519 4.41328
363521 4.37382
363524 4.34078
363527 4.30567
363530 4.27722
363533 4.25384
363536 4.23436
363542 4.20378
363548 4.18082
363555 4.16289
363561 4.14845
363567 4.13654
363573 4.12670
363586 4.11076
363598 4.09864
363610 4.08890
363623 4.08094
363638 4.07284
363653 4.06610
363668 4.06030
363683 4.05520
363713 4.04649
363743 4.03906
363773 4.03247
363803 4.02647
363863 4.01563
363919 4.00629
363976 3.99749
364018 3.99121
364060 3.98521
364086 3.98179
364112 3.97858
364137 3.97566
364163 3.97317
364188 3.97139
364201 3.97094
364214 3.97091
364227 3.97149
364240 3.97292
364252 3.97563
364265 3.98041
364273 3.98505
364281 3.99159
364289 4.00130
364293 4.00794
364297 4.01614
364301 4.02705
364305 4.04169
364309 4.06194
364313 4.08992
364315 4.10872
364317 4.13146
364319 4.15904
364321 4.19067
364323 4.23083
364325 4.27941
364327 4.33794
364329 4.40429
364331 4.47825
364332 4.56437
364336 4.77172
364339 5.03924
364343 5.37333
364346 5.78805
364350 6.25467
364353 6.76931
364357 7.30821
364360 7.78016
364363 8.21990
364366 8.60013
364369 8.89520
364372 9.07536
364375 9.14999
364376 9.15260
364377 9.13890
364379 9.09197
364380 9.01277
364382 8.91064
364384 8.69584
364387 8.42621
364389 8.11305
364391 7.78357
364398 6.76293
364401 6.28049
364405 5.84010
364408 5.44325
364411 5.11867
364415 4.85328
364418 4.64242
364420 4.54305
364422 4.45787
364424 4.38531
364426 4.32383
364427 4.27195
364429 4.22830
364431 4.19164
364433 4.16086
364435 4.13500
364437 4.11322
364441 4.07917
364445 4.05431
364448 4.03564
364452 4.02117
364456 4.00960
364464 3.99210
364471 3.97930
364479 3.96938
364490 3.95832
364501 3.94985
364512 3.94300
364522 3.93726
364533 3.93227
364544 3.92790
364566 3.92038
364588 3.91393
364610 3.90819
364632 3.90285
