Pr-141(n,tot) ENDFB-8.0
232.635 124.911
232.677 130.539
232.718 136.482
232.760 142.763
232.801 149.390
232.843 156.423
232.884 163.855
232.926 171.756
232.967 180.121
233.003 187.796
233.039 195.868
233.075 204.385
233.110 213.381
233.146 222.890
233.182 232.949
233.218 243.600
233.254 254.888
233.289 266.896
233.325 279.613
233.361 293.129
233.397 307.509
233.433 322.825
233.468 339.156
233.504 356.587
233.540 375.214
233.582 398.443
233.623 423.601
233.665 450.892
233.706 480.471
233.747 512.733
233.789 547.808
233.830 586.183
233.872 628.026
233.913 673.932
233.955 724.237
233.996 779.419
234.038 839.843
234.079 906.359
234.121 979.236
234.162 1059.45
234.203 1147.25
234.245 1243.69
234.286 1349.20
234.328 1464.34
234.369 1589.28
234.411 1725.00
234.452 1871.05
234.494 2028.10
234.535 2195.14
234.577 2372.80
234.618 2558.90
234.660 2752.50
234.701 2951.84
234.784 3359.08
234.867 3757.48
234.909 3945.72
234.951 4121.55
234.992 4281.37
235.034 4421.77
235.075 4539.62
235.117 4632.27
235.159 4697.60
235.200 4734.14
235.230 4742.32
235.255 4737.44
235.280 4722.33
235.304 4697.19
235.329 4662.44
235.378 4564.90
235.427 4433.83
235.476 4273.39
235.525 4089.55
235.574 3887.24
235.624 3672.97
235.706 3298.54
235.789 2926.83
235.831 2747.56
235.872 2574.88
235.913 2409.96
235.955 2253.62
235.996 2106.38
236.037 1968.80
236.079 1840.21
236.120 1721.09
236.162 1610.54
236.203 1508.69
236.244 1414.59
236.286 1328.15
236.327 1248.45
236.368 1175.16
236.410 1107.75
236.451 1045.88
236.492 988.775
236.534 936.274
236.575 887.718
236.616 842.971
236.656 803.314
236.695 766.455
236.735 732.150
236.774 700.257
236.814 670.414
236.853 642.524
236.893 616.424
236.932 592.026
236.972 569.073
237.011 547.508
237.051 527.221
237.090 508.161
237.130 490.141
237.169 473.171
237.209 457.090
237.248 441.913
237.289 426.827
237.331 412.594
237.372 399.085
237.413 386.313
237.496 362.659
237.579 341.288
237.661 321.909
237.744 304.278
237.827 288.186
237.910 273.455
237.966 264.111
238.022 255.285
238.079 246.940
238.135 239.039
238.192 231.552
238.248 224.448
238.361 211.299
238.473 199.380
238.586 188.555
238.699 178.671
238.812 169.635
238.894 163.482
238.977 157.696
239.060 152.247
239.142 147.109
239.225 142.259
239.308 137.673
239.391 133.333
239.473 129.221
239.556 125.320
239.639 121.615
239.804 114.743
239.969 108.508
240.135 102.831
240.300 97.6452
240.466 92.8924
240.631 88.5238
240.796 84.4973
240.962 80.7769
241.127 77.3315
241.293 74.1341
241.458 71.1600
241.623 68.3865
241.789 65.7938
241.954 63.3650
242.120 61.0864
242.285 58.9456
242.450 56.9315
242.616 55.0339
242.781 53.2435
242.947 51.5519
243.112 49.9515
243.277 48.4356
243.443 46.9979
243.608 45.6328
243.774 44.3353
244.104 41.9245
244.435 39.7331
244.766 37.7335
245.097 35.9028
245.428 34.2212
245.758 32.6722
246.089 31.2411
246.420 29.9156
246.751 28.6850
247.022 27.7419
247.292 26.8521
247.563 26.0118
247.833 25.2176
248.104 24.4635
248.375 23.7465
248.645 23.0644
248.916 22.4158
249.457 21.2090
249.999 20.1104
250.540 19.1066
251.081 18.1862
251.412 17.6605
251.743 17.1605
252.405 16.2306
253.066 15.3840
253.728 14.6104
254.389 13.9010
255.051 13.2484
255.713 12.6463
256.374 12.0893
256.885 11.6867
257.397 11.3063
257.908 10.9463
258.419 10.6054
258.930 10.2839
259.442 9.97758
259.953 9.68474
260.464 9.40632
261.486 8.88737
262.509 8.41414
263.531 7.98089
264.554 7.58292
265.215 7.34248
265.877 7.11387
266.539 6.89620
267.200 6.68930
268.523 6.30346
269.847 5.95156
271.170 5.62876
272.493 5.33198
273.816 5.05799
275.139 4.80403
276.042 4.64136
276.944 4.48640
277.846 4.33858
278.748 4.19741
280.552 3.93304
281.455 3.80909
282.357 3.69128
284.161 3.46651
285.965 3.25807
287.770 3.06400
289.574 2.88260
291.499 2.70133
293.423 2.53121
295.348 2.37089
297.273 2.21926
299.197 2.07535
301.122 1.93834
303.047 1.80749
304.971 1.68221
307.136 1.54733
309.302 1.41835
310.384 1.35582
311.467 1.29479
312.550 1.23476
313.632 1.17642
314.715 1.11895
315.797 1.06322
316.880 1.00855
317.963 0.955457
319.045 0.903552
320.128 0.853548
321.210 0.805324
322.293 0.759070
323.316 0.717406
324.338 0.677958
325.361 0.641030
326.383 0.606997
327.405 0.576301
328.428 0.549271
328.939 0.537492
329.450 0.526973
329.962 0.517800
330.473 0.510092
330.834 0.505604
331.195 0.501964
331.555 0.499226
331.916 0.497451
332.277 0.496701
332.638 0.497048
332.999 0.498564
333.360 0.501332
333.781 0.506260
334.202 0.513155
334.623 0.522144
335.044 0.533410
335.465 0.547244
335.886 0.563858
336.307 0.583467
336.728 0.606336
337.059 0.626788
337.389 0.649597
337.720 0.674935
338.051 0.702991
338.382 0.733969
338.713 0.768092
339.043 0.805601
339.374 0.846762
339.705 0.891863
340.036 0.941221
340.367 0.995183
340.697 1.05413
341.028 1.11848
341.359 1.18869
341.690 1.26526
342.021 1.34873
342.351 1.43978
342.682 1.53905
343.013 1.64730
343.344 1.76538
343.675 1.89423
344.005 2.03489
344.336 2.18853
344.667 2.35647
344.998 2.54017
345.329 2.74129
345.659 2.96171
345.825 3.07981
345.990 3.20354
346.156 3.33322
346.321 3.46918
346.486 3.61176
346.652 3.76136
346.817 3.91836
346.983 4.08319
347.148 4.25633
347.313 4.43815
347.479 4.62952
347.644 4.83066
347.810 5.04231
347.975 5.26512
348.140 5.49980
348.306 5.74711
348.471 6.00787
348.637 6.28299
348.802 6.57341
348.967 6.88017
349.133 7.20442
349.298 7.54737
349.464 7.91035
349.629 8.29481
349.794 8.70233
349.960 9.13462
350.215 9.85611
350.471 10.6488
350.727 11.5218
350.854 11.9915
350.982 12.4852
351.110 13.0044
351.238 13.5507
351.366 14.1260
351.493 14.7324
351.621 15.3722
351.749 16.0478
351.877 16.7617
352.005 17.5168
352.170 18.5599
352.335 19.6840
352.501 20.8970
352.666 22.2082
352.832 23.6278
352.997 25.1673
353.162 26.8401
353.328 28.6611
353.493 30.6477
353.659 32.8195
353.824 35.1993
353.989 37.8134
354.155 40.6922
354.320 43.8713
354.403 45.5862
354.486 47.3922
354.568 49.2958
354.651 51.3039
354.734 53.4240
354.816 55.6643
354.899 58.0337
354.982 60.5421
355.065 63.2002
355.147 66.0197
355.230 69.0136
355.313 72.1959
355.395 75.5824
355.478 79.1903
355.561 83.0387
355.643 87.1487
355.726 91.5439
355.809 96.2506
355.892 101.298
355.974 106.713
356.064 113.104
356.155 120.031
356.245 127.564
356.335 135.775
356.425 144.756
356.516 154.580
356.606 165.366
356.696 177.241
356.779 189.209
356.861 202.347
356.944 216.807
357.027 232.767
357.109 250.435
357.151 259.996
357.192 270.054
357.234 280.696
357.275 291.910
357.316 303.795
357.358 316.340
357.399 329.660
357.440 343.744
357.482 358.724
357.523 374.594
357.564 391.503
357.606 409.450
357.647 428.607
357.688 448.977
357.730 470.759
357.771 493.959
357.812 518.809
357.854 545.319
357.895 573.757
357.936 604.133
357.978 636.674
358.019 671.547
358.068 716.097
358.117 764.476
358.166 817.005
358.215 873.892
358.263 935.698
358.312 1002.63
358.361 1074.99
358.410 1152.86
358.451 1223.53
358.493 1298.32
358.534 1377.65
358.575 1461.12
358.617 1549.05
358.658 1640.86
358.700 1736.76
358.741 1835.95
358.801 1985.41
358.861 2139.64
358.981 2452.90
359.041 2606.47
359.101 2753.27
359.161 2890.24
359.221 3013.33
359.256 3077.57
359.290 3135.17
359.325 3185.89
359.360 3228.91
359.395 3264.03
359.430 3290.69
359.465 3308.71
359.500 3317.93
359.533 3318.52
359.565 3311.42
359.598 3296.71
359.630 3274.64
359.662 3245.30
359.695 3209.17
359.760 3117.64
359.825 3003.49
359.890 2870.80
359.954 2723.95
360.019 2567.39
360.214 2079.37
360.263 1960.86
360.312 1845.97
360.361 1735.45
360.410 1630.09
360.447 1553.17
360.484 1479.46
360.521 1409.03
360.558 1341.89
360.596 1278.04
360.633 1217.44
360.670 1160.01
360.707 1105.80
360.744 1054.43
360.781 1005.91
360.819 960.143
360.856 916.981
360.893 876.296
360.930 837.955
360.967 801.828
361.005 767.873
361.042 735.783
361.079 705.532
361.116 677.005
361.153 650.093
361.191 624.691
361.228 600.703
361.265 578.036
361.302 556.603
361.339 536.325
361.377 517.127
361.414 498.937
361.451 481.692
361.525 449.794
361.600 421.033
361.674 394.957
361.748 371.283
361.823 349.728
361.897 330.078
361.972 312.070
362.046 295.549
362.120 280.356
362.195 266.372
362.262 254.560
362.330 243.569
362.398 233.308
362.465 223.713
362.533 214.715
362.600 206.288
362.668 198.374
362.736 190.932
362.803 183.913
362.871 177.306
362.939 171.070
363.006 165.176
363.074 159.601
363.141 154.321
363.277 144.566
363.351 139.613
363.425 134.929
363.500 130.492
363.574 126.293
363.723 118.513
363.872 111.486
364.020 105.108
364.169 99.3086
364.318 94.0112
364.467 89.1650
364.561 86.2887
364.656 83.5621
364.845 78.5203
365.035 73.9615
365.224 69.8291
365.413 66.0660
365.603 62.6307
365.792 59.4828
365.981 56.5901
366.130 54.4774
366.279 52.4953
366.428 50.6306
366.576 48.8763
366.725 47.2214
366.874 45.6605
367.023 44.1844
367.171 42.7887
367.320 41.4657
367.469 40.2120
367.766 37.8901
368.064 35.7894
368.361 33.8817
368.659 32.1425
368.956 30.5530
369.254 29.0953
369.551 27.7545
369.849 26.5180
370.146 25.3747
370.444 24.3154
370.741 23.3323
371.025 22.4580
371.309 21.6394
371.593 20.8709
371.877 20.1483
372.161 19.4682
372.445 18.8274
372.729 18.2226
373.013 17.6512
373.297 17.1102
373.581 16.5973
373.865 16.1106
374.149 15.6480
374.433 15.2077
374.717 14.7882
375.285 14.0058
375.583 13.6230
375.880 13.2574
376.178 12.9075
376.475 12.5723
377.070 11.9418
377.665 11.3584
377.963 11.0822
378.260 10.8156
378.558 10.5576
378.855 10.3076
379.153 10.0651
379.450 9.82934
379.748 9.59975
380.045 9.37575
380.397 9.11742
380.749 8.86506
381.100 8.61775
381.452 8.37460
381.628 8.25427
381.803 8.13456
381.979 8.01535
382.155 7.89646
382.331 7.77775
382.507 7.65907
382.682 7.54023
382.858 7.42106
383.034 7.30132
383.210 7.18094
383.386 7.05965
383.561 6.93723
383.737 6.81345
383.913 6.68809
384.001 6.62475
384.089 6.56094
384.177 6.49662
384.265 6.43178
384.400 6.33091
384.535 6.22878
384.603 6.17720
384.670 6.12529
384.738 6.07305
384.806 6.02049
384.873 5.96756
384.941 5.91442
385.008 5.86106
385.076 5.80750
385.144 5.75382
385.211 5.70010
385.279 5.64644
385.346 5.59298
385.421 5.53459
385.495 5.47695
385.570 5.42046
385.644 5.36563
385.718 5.31317
385.756 5.28811
385.793 5.26401
385.830 5.24105
385.867 5.21944
385.904 5.19942
385.942 5.18132
385.977 5.16610
386.013 5.15330
386.048 5.14340
386.084 5.13698
386.119 5.13475
386.155 5.13762
386.190 5.14674
386.226 5.16353
386.261 5.18984
386.297 5.22797
386.332 5.28088
386.350 5.31412
386.368 5.35232
386.385 5.39656
386.403 5.44703
386.421 5.50510
386.439 5.57100
386.456 5.64646
386.474 5.73175
386.492 5.82905
386.510 5.93866
386.528 6.06932
386.547 6.21776
386.565 6.38618
386.584 6.57698
386.603 6.79286
386.621 7.03678
386.640 7.31200
386.658 7.62211
386.677 7.97104
386.696 8.36309
386.714 8.80293
386.733 9.29564
386.751 9.84670
386.770 10.4620
386.789 11.1480
386.807 11.9071
386.816 12.3198
386.826 12.7547
386.835 13.2126
386.844 13.6946
386.854 14.2017
386.863 14.7349
386.872 15.2954
386.881 15.8842
386.891 16.5025
386.900 17.1514
386.909 17.8321
386.919 18.5457
386.928 19.2936
386.937 20.0769
386.947 20.8969
386.956 21.7549
386.965 22.6520
386.974 23.5897
386.984 24.5691
386.993 25.5917
387.002 26.6586
387.012 27.7712
387.021 28.9308
387.030 30.1387
387.040 31.3962
387.049 32.7044
387.067 35.4785
387.086 38.4706
387.105 41.6721
387.123 45.1265
387.142 48.8250
387.160 52.7747
387.179 56.9819
387.198 61.4515
387.216 66.1871
387.235 71.1909
387.253 76.4635
387.267 80.4881
387.280 84.6235
387.307 93.3065
387.326 99.5990
387.345 106.135
387.363 112.901
387.382 119.847
387.400 127.030
387.419 134.395
387.456 149.540
387.493 165.206
387.531 181.034
387.568 196.800
387.605 212.175
387.634 223.679
387.662 234.611
387.700 247.762
387.737 259.492
387.774 269.529
387.811 277.617
387.831 281.113
387.851 283.970
387.876 286.574
387.900 288.166
387.908 288.470
387.935 288.664
387.961 287.651
387.998 284.272
388.035 278.823
388.066 272.539
388.097 264.911
388.134 254.570
388.170 242.857
388.206 230.040
388.242 216.432
388.279 202.234
388.315 187.789
388.351 173.269
388.387 158.981
388.424 145.046
388.460 131.672
388.478 125.222
388.496 118.996
388.514 112.969
388.533 107.151
388.561 98.5517
388.589 90.5228
388.603 86.7142
388.617 83.0434
388.631 79.5106
388.645 76.1151
388.659 72.8558
388.673 69.7315
388.687 66.7402
388.701 63.8798
388.715 61.1479
388.729 58.5416
388.743 56.0580
388.757 53.6939
388.775 50.7936
388.793 48.0960
388.811 45.5633
388.829 43.2149
388.847 41.0164
388.866 38.9836
388.884 37.0954
388.902 35.3435
388.920 33.7110
388.938 32.2079
388.956 30.8169
388.974 29.5306
388.992 28.3353
389.011 27.2372
389.029 26.2229
389.047 25.2860
389.058 24.7614
389.068 24.2655
389.079 23.7924
389.090 23.3408
389.100 22.9097
389.111 22.4981
389.132 21.7298
389.154 21.0253
389.175 20.3846
389.197 19.7983
389.218 19.2607
389.240 18.7647
389.261 18.3105
389.282 17.8915
389.304 17.5042
389.325 17.1436
389.347 16.8103
389.368 16.4999
389.390 16.2100
389.408 15.9781
389.426 15.7597
389.444 15.5513
389.462 15.3543
389.498 14.9868
389.535 14.6525
389.571 14.3447
389.607 14.0615
389.643 13.7981
389.680 13.5536
389.716 13.3243
389.752 13.1098
389.788 12.9074
389.825 12.7170
389.861 12.5365
389.897 12.3658
389.933 12.2033
389.970 12.0491
390.006 11.9017
390.042 11.7611
390.115 11.4985
390.187 11.2575
390.260 11.0352
390.332 10.8295
390.405 10.6383
390.477 10.4602
390.550 10.2935
390.619 10.1440
390.688 10.0032
390.757 9.87020
390.827 9.74428
390.896 9.62465
390.965 9.51112
391.034 9.40303
391.104 9.29996
391.173 9.20137
391.242 9.10722
391.311 9.01705
391.380 8.93056
391.519 8.76769
391.657 8.61683
391.743 8.52879
391.829 8.44447
391.914 8.36363
392.000 8.28599
392.171 8.13951
392.343 8.00347
392.514 7.87659
392.686 7.75777
392.857 7.64607
393.028 7.54077
393.173 7.45603
393.318 7.37507
393.464 7.29748
393.609 7.22309
393.754 7.15156
393.899 7.08277
394.189 6.95253
394.479 6.83091
394.769 6.71691
395.059 6.60954
395.349 6.50813
395.599 6.42484
395.850 6.34517
396.100 6.26879
396.351 6.19538
396.601 6.12467
396.852 6.05648
397.353 5.92699
397.854 5.80573
398.355 5.69167
398.856 5.58397
399.357 5.48193
399.805 5.39495
400.253 5.31168
400.702 5.23181
401.150 5.15517
401.598 5.08158
402.047 5.01057
402.943 4.87552
403.840 4.74916
404.736 4.63053
405.633 4.51877
406.529 4.41318
407.584 4.29605
408.639 4.18590
409.166 4.13323
409.693 4.08207
410.221 4.03235
410.748 3.98427
411.091 3.95389
411.434 3.92424
411.777 3.89539
412.119 3.86751
412.291 3.85403
412.462 3.84092
412.634 3.82830
412.805 3.81629
412.976 3.80513
413.148 3.79527
413.233 3.79113
413.319 3.78785
413.405 3.78592
413.491 3.78626
413.540 3.78808
413.589 3.79162
413.639 3.79753
413.688 3.80663
413.738 3.82005
413.787 3.83916
413.812 3.85144
413.837 3.86580
413.861 3.88257
413.886 3.90205
413.911 3.92468
413.936 3.95066
413.960 3.98044
413.985 4.01445
414.010 4.05328
414.035 4.09709
414.059 4.14648
414.084 4.20192
414.109 4.26416
414.133 4.33317
414.158 4.40963
414.183 4.49399
414.208 4.58662
414.232 4.68790
414.257 4.79810
414.282 4.91745
414.308 5.05529
414.334 5.20379
414.361 5.36286
414.387 5.53160
414.420 5.75719
414.453 5.99631
414.486 6.24877
414.519 6.51091
414.651 7.60764
414.685 7.88963
414.720 8.15891
414.755 8.41136
414.789 8.64214
414.826 8.85591
414.862 9.03538
414.883 9.12429
414.905 9.19875
414.938 9.28452
414.956 9.31645
414.975 9.33825
415.000 9.34660
415.002 9.34634
415.009 9.34448
415.016 9.34105
415.029 9.32963
415.048 9.30222
415.067 9.26427
415.100 9.16638
415.110 9.12981
415.127 9.06245
415.147 8.96991
415.184 8.77178
415.221 8.54074
415.258 8.28082
415.295 7.99833
415.331 7.69923
415.368 7.38944
415.432 6.84623
415.496 6.31500
415.528 6.06051
415.559 5.81746
415.591 5.58607
415.623 5.36912
415.645 5.22879
415.667 5.09555
415.689 4.96950
415.710 4.85071
415.732 4.73916
415.754 4.63477
415.776 4.53742
415.798 4.44694
415.819 4.36311
415.841 4.28569
415.863 4.21441
415.885 4.14897
415.907 4.08907
415.928 4.03438
415.950 3.98458
415.972 3.93954
415.994 3.89853
416.015 3.86144
416.037 3.82797
416.059 3.79781
416.081 3.77069
416.103 3.74632
416.124 3.72446
416.146 3.70495
416.190 3.67163
416.233 3.64488
416.277 3.62334
416.320 3.60592
416.354 3.59467
416.388 3.58499
416.455 3.56912
416.522 3.55658
416.589 3.54625
416.656 3.53733
416.723 3.52938
416.857 3.51524
416.991 3.50252
417.125 3.49065
417.259 3.47938
417.393 3.46853
417.662 3.44779
417.930 3.42795
418.198 3.40876
418.466 3.39006
418.788 3.36812
419.110 3.34664
419.754 3.30484
420.397 3.26438
421.041 3.22497
421.685 3.18650
422.329 3.14895
423.616 3.07644
424.903 3.00707
426.191 2.94032
427.478 2.87597
428.766 2.81400
430.912 2.71569
433.057 2.62280
435.203 2.53464
437.349 2.45086
439.495 2.37109
441.640 2.29490
443.786 2.22187
445.932 2.15182
447.970 2.08786
450.009 2.02618
452.047 1.96662
454.086 1.90904
456.124 1.85339
458.163 1.79965
459.182 1.77350
460.201 1.74775
461.220 1.72261
462.239 1.69806
462.830 1.68417
463.420 1.67055
464.010 1.65724
464.600 1.64437
465.190 1.63211
465.485 1.62628
465.780 1.62072
466.075 1.61551
466.370 1.61076
466.665 1.60665
466.960 1.60346
467.148 1.60209
467.336 1.60145
467.523 1.60180
467.711 1.60354
467.805 1.60515
467.899 1.60742
467.993 1.61056
468.087 1.61492
468.181 1.62110
468.274 1.63014
468.321 1.63630
468.368 1.64399
468.415 1.65372
468.462 1.66613
468.506 1.68084
468.549 1.69951
468.593 1.72328
468.637 1.75356
468.680 1.79212
468.702 1.81515
468.724 1.84108
468.746 1.87024
468.767 1.90300
468.789 1.93974
468.811 1.98068
468.833 2.02666
468.854 2.07797
468.876 2.13512
468.898 2.19864
468.920 2.26911
468.942 2.34709
468.963 2.43320
468.985 2.52805
469.007 2.63227
469.029 2.74651
469.051 2.87138
469.072 3.00752
469.094 3.15554
469.116 3.31602
469.138 3.48952
469.160 3.67565
469.180 3.86134
469.200 4.05834
469.220 4.26776
469.240 4.48982
469.260 4.72582
469.280 4.97346
469.300 5.23384
469.321 5.50683
469.341 5.79364
469.361 6.09108
469.381 6.40011
469.401 6.72017
469.441 7.39053
469.481 8.09534
469.525 8.88854
469.569 9.69851
469.656 11.3043
469.710 12.2329
469.736 12.6653
469.763 13.0712
469.800 13.5789
469.837 14.0169
469.877 14.4065
469.914 14.6743
469.941 14.8113
469.959 14.8764
469.987 14.9287
470.000 14.9345
470.027 14.9070
470.049 14.8467
470.069 14.7614
470.095 14.6123
470.115 14.4638
470.135 14.2899
470.159 14.0519
470.182 13.7824
470.223 13.2576
470.263 12.6592
470.294 12.1545
470.325 11.6210
470.387 10.4951
470.490 8.59037
470.541 7.67153
470.566 7.22976
470.592 6.80260
470.616 6.42012
470.640 6.05293
470.663 5.70197
470.687 5.36934
470.711 5.05270
470.735 4.75383
470.759 4.47282
470.782 4.21072
470.806 3.96509
470.830 3.73676
470.854 3.52527
470.877 3.33085
470.901 3.15124
470.925 2.98724
470.949 2.83673
470.972 2.70018
470.998 2.56622
471.024 2.44636
471.049 2.33905
471.075 2.24327
471.100 2.15804
471.126 2.08241
471.152 2.01548
471.177 1.95640
471.203 1.90436
471.228 1.85862
471.254 1.81848
471.280 1.78331
471.305 1.75252
471.331 1.72559
471.356 1.70204
471.382 1.68146
471.408 1.66338
471.433 1.64762
471.485 1.62165
471.536 1.60150
471.587 1.58566
471.638 1.57300
471.689 1.56270
471.741 1.55414
471.792 1.54687
471.854 1.53934
471.916 1.53286
472.041 1.52205
472.165 1.51317
472.289 1.50558
472.414 1.49891
472.538 1.49294
472.662 1.48751
472.787 1.48252
473.035 1.47352
473.284 1.46549
473.533 1.45817
473.782 1.45136
474.133 1.44239
474.484 1.43396
474.835 1.42595
475.186 1.41826
475.537 1.41082
475.888 1.40361
476.591 1.38971
477.176 1.37860
477.761 1.36787
478.932 1.34737
480.102 1.32812
481.273 1.31018
482.443 1.29365
483.614 1.27866
484.784 1.26541
485.954 1.25416
487.125 1.24520
488.295 1.23892
489.466 1.23578
490.636 1.23636
491.631 1.24031
492.626 1.24800
493.621 1.26010
494.616 1.27742
495.611 1.30091
496.108 1.31522
496.606 1.33147
497.103 1.35009
497.601 1.37123
498.098 1.39510
498.596 1.42198
499.298 1.46570
500.000 1.51723
500.626 1.57077
501.252 1.63251
501.878 1.70383
502.504 1.78630
503.131 1.88167
503.444 1.93478
503.757 1.99197
504.070 2.05377
504.383 2.12059
504.696 2.19283
505.009 2.27098
505.414 2.38180
505.819 2.50482
506.224 2.64167
506.629 2.79425
507.034 2.96477
507.439 3.15585
507.844 3.37059
508.047 3.48799
508.250 3.61268
508.618 3.86023
508.802 3.99511
508.986 4.13802
509.170 4.28975
509.354 4.45079
509.539 4.62208
509.723 4.80423
509.907 4.99833
510.091 5.20514
510.275 5.42593
510.459 5.66163
510.644 5.91380
510.828 6.18367
511.012 6.47312
511.196 6.78407
511.398 7.15370
511.601 7.55495
511.804 7.99172
512.006 8.46762
512.209 8.98775
512.411 9.55696
512.614 10.1820
512.816 10.8695
513.019 11.6285
513.221 12.4686
513.424 13.4014
513.525 13.9067
513.627 14.4400
513.728 15.0045
513.829 15.6020
513.930 16.2350
514.032 16.9057
514.133 17.6184
514.234 18.3760
514.336 19.1821
514.437 20.0401
514.584 21.3934
514.731 22.8832
514.879 24.5291
515.026 26.3537
515.100 27.3418
515.173 28.3835
515.247 29.4858
