Os-187(n,tot) ENDFB-8.0
1150.92 10.4636
1153.10 10.3332
1155.29 10.1999
1156.75 10.1086
1158.21 10.0145
1159.67 9.91604
1160.40 9.86445
1161.13 9.81068
1161.86 9.75370
1162.59 9.69219
1162.96 9.65901
1163.32 9.62359
1163.69 9.58520
1164.05 9.54291
1164.23 9.51970
1164.42 9.49513
1164.60 9.46914
1164.69 9.45608
1164.78 9.44338
1164.87 9.43160
1164.96 9.42213
1165.01 9.41871
1165.05 9.41662
1165.10 9.41613
1165.15 9.41772
1165.19 9.42198
1165.24 9.42934
1165.28 9.44088
1165.33 9.45691
1165.37 9.47915
1165.42 9.50770
1165.46 9.54509
1165.51 9.59103
1165.56 9.65327
1165.61 9.72848
1165.66 9.82187
1165.70 9.93175
1165.73 9.99689
1165.75 10.0649
1165.78 10.1385
1165.80 10.2180
1165.83 10.3073
1165.85 10.3995
1165.87 10.4983
1165.90 10.6039
1165.92 10.7213
1165.95 10.8414
1165.97 10.9687
1165.99 11.1034
1166.02 11.2517
1166.04 11.4018
1166.07 11.5594
1166.09 11.7245
1166.12 11.9045
1166.14 12.0847
1166.19 12.4665
1166.24 12.8838
1166.29 13.3169
1166.37 14.1413
1166.46 14.9941
1166.54 15.8614
1166.59 16.2845
1166.63 16.6844
1166.67 17.0484
1166.71 17.3915
1166.75 17.7098
1166.79 17.9923
1166.82 18.2381
1166.86 18.4467
1166.91 18.6686
1166.94 18.7840
1166.95 18.8146
1166.97 18.8605
1166.99 18.9082
1167.00 18.9256
1167.02 18.9541
1167.04 18.9685
1167.07 18.9713
1167.09 18.9552
1167.14 18.8735
1167.19 18.7402
1167.23 18.5588
1167.28 18.3526
1167.32 18.1106
1167.36 17.8363
1167.40 17.5338
1167.44 17.1660
1167.49 16.7740
1167.58 15.9514
1167.67 15.0953
1167.72 14.6715
1167.76 14.2657
1167.82 13.8211
1167.87 13.4050
1167.89 13.2054
1167.92 13.0120
1167.94 12.8249
1167.97 12.6445
1167.99 12.4641
1168.02 12.2977
1168.04 12.1383
1168.07 11.9859
1168.09 11.8406
1168.12 11.7023
1168.14 11.5710
1168.17 11.4465
1168.19 11.3241
1168.22 11.2131
1168.24 11.1084
1168.27 11.0099
1168.29 10.9174
1168.32 10.8306
1168.34 10.7493
1168.37 10.6732
1168.42 10.5333
1168.47 10.4143
1168.52 10.3113
1168.57 10.2226
1168.62 10.1490
1168.66 10.0854
1168.71 10.0304
1168.76 9.98281
1168.81 9.94152
1168.86 9.90558
1168.90 9.87417
1168.95 9.84656
1169.00 9.82214
1169.05 9.80040
1169.14 9.76322
1169.24 9.73232
1169.34 9.70584
1169.43 9.68252
1169.53 9.66154
1169.72 9.62449
1169.91 9.59199
1170.10 9.56269
1170.53 9.50611
1170.95 9.45668
1171.37 9.41184
1171.79 9.37016
1172.63 9.29294
1173.47 9.22095
1174.20 9.16069
1174.93 9.10181
1176.39 8.98622
1178.00 8.85964
1179.61 8.73204
1181.22 8.60191
1182.82 8.46837
1184.43 8.33031
1186.04 8.18691
1187.65 8.03703
1189.26 7.87940
1190.94 7.70476
1191.78 7.61279
1192.62 7.51733
1193.46 7.41771
1194.30 7.31358
1195.14 7.20393
1195.98 7.08806
1196.79 6.96968
1197.59 6.84252
1197.99 6.77487
1198.39 6.70399
1198.80 6.62936
1199.20 6.55032
1199.60 6.46598
1200.00 6.37518
1200.20 6.32690
1200.40 6.27638
1200.61 6.22333
1200.81 6.16741
1200.99 6.11367
1201.17 6.05685
1201.36 5.99654
1201.54 5.93267
1201.72 5.86425
1201.81 5.82832
1201.90 5.79202
1202.00 5.75498
1202.09 5.71884
1202.18 5.68469
1202.27 5.65501
1202.32 5.64177
1202.37 5.63233
1202.42 5.62761
1202.47 5.62914
1202.52 5.63908
1202.57 5.65943
1202.62 5.69314
1202.67 5.74361
1202.70 5.77781
1202.72 5.81661
1202.75 5.86182
1202.77 5.91413
1202.80 5.97426
1202.82 6.04298
1202.85 6.12112
1202.87 6.20957
1202.90 6.31348
1202.92 6.42589
1202.95 6.55161
1202.97 6.69172
1203.00 6.84737
1203.02 7.01975
1203.05 7.21008
1203.07 7.41963
1203.09 7.58314
1203.11 7.74777
1203.12 7.92276
1203.14 8.10852
1203.16 8.31743
1203.18 8.52671
1203.19 8.74808
1203.21 8.98196
1203.23 9.24369
1203.25 9.50464
1203.26 9.77936
1203.28 10.0683
1203.30 10.3717
1203.31 10.6902
1203.33 11.0239
1203.35 11.3733
1203.37 11.7606
1203.38 12.1432
1203.42 12.9584
1203.45 13.8417
1203.48 14.7947
1203.52 15.8492
1203.55 16.9453
1203.59 18.1115
1203.62 19.3465
1203.66 20.7661
1203.69 22.2194
1203.73 23.7820
1203.77 25.3632
1203.80 27.0434
1203.84 28.7231
1203.91 32.2243
1204.01 36.8861
1204.06 39.1720
1204.11 41.3837
1204.16 43.5719
1204.21 45.6042
1204.25 47.1285
1204.29 48.5042
1204.30 48.9367
1204.34 50.0858
1204.38 51.0060
1204.41 51.5021
1204.43 51.8601
1204.45 52.1501
1204.47 52.3894
1204.49 52.6238
1204.50 52.6720
1204.51 52.7245
1204.54 52.8257
1204.57 52.8045
1204.60 52.6936
1204.63 52.3756
1204.69 51.6319
1204.74 50.5571
1204.79 49.2640
1204.84 47.7285
1204.88 46.4905
1204.91 45.1561
1204.98 42.2940
1205.04 40.0101
1205.09 37.6489
1205.19 32.9049
1205.24 30.7703
1205.29 28.6909
1205.34 26.6866
1205.39 24.7738
1205.41 23.8559
1205.43 22.9656
1205.46 22.1038
1205.48 21.2714
1205.51 20.4692
1205.53 19.6977
1205.55 18.9571
1205.58 18.2766
1205.61 17.3773
1205.64 16.5585
1205.67 15.7905
1205.70 15.0722
1205.73 14.4023
1205.75 14.0750
1205.76 13.7793
1205.78 13.4754
1205.79 13.2013
1205.81 12.9199
1205.83 12.6664
1205.84 12.4065
1205.86 12.1573
1205.89 11.7036
1205.92 11.2867
1205.95 10.9041
1205.98 10.5539
1206.01 10.2336
1206.04 9.94130
1206.07 9.67479
1206.10 9.46212
1206.13 9.27319
1206.15 9.09228
1206.18 8.93170
1206.21 8.77802
1206.23 8.64165
1206.26 8.51577
1206.29 8.39955
1206.31 8.28823
1206.34 8.18930
1206.39 8.00991
1206.44 7.85620
1206.50 7.72606
1206.55 7.61082
1206.60 7.51002
1206.66 7.42109
1206.71 7.34331
1206.76 7.27198
1206.81 7.20844
1206.92 7.09537
1207.01 7.00989
1207.10 6.93302
1207.19 6.86281
1207.28 6.79790
1207.46 6.68034
1207.65 6.57521
1207.83 6.47941
1208.01 6.39090
1208.19 6.30821
1208.37 6.23022
1208.58 6.14460
1208.80 6.06315
1209.01 5.98506
1209.22 5.91004
1209.64 5.76581
1210.06 5.62736
1210.52 5.48016
1210.98 5.33528
1211.44 5.19116
1211.90 5.04696
1212.36 4.90108
1212.82 4.75301
1213.28 4.60206
1213.74 4.44792
1214.16 4.30260
1214.58 4.15375
1215.00 4.00028
1215.42 3.84252
1215.84 3.67938
1216.27 3.51129
1216.69 3.33760
1217.11 3.15806
1217.43 3.01493
1217.76 2.86819
1218.09 2.71790
1218.41 2.56466
1218.74 2.40780
1219.06 2.24869
1219.22 2.16806
1219.39 2.08702
1219.55 2.00570
1219.71 1.92479
1219.92 1.81960
1220.13 1.71518
1220.35 1.61231
1220.56 1.51245
1220.77 1.41602
1220.87 1.36961
1220.98 1.32538
1221.08 1.28284
1221.19 1.24327
1221.29 1.20684
1221.40 1.17435
1221.53 1.14024
1221.60 1.12754
1221.67 1.11849
1221.73 1.11402
1221.80 1.11534
1221.87 1.12409
1221.94 1.14246
1222.00 1.17338
1222.07 1.22075
1222.10 1.25265
1222.14 1.28966
1222.17 1.33491
1222.20 1.38672
1222.24 1.44938
1222.27 1.52043
1222.30 1.60561
1222.34 1.70147
1222.37 1.81559
1222.40 1.94314
1222.44 2.09403
1222.47 2.26165
1222.50 2.44640
1222.53 2.64851
1222.57 2.87571
1222.60 3.13048
1222.63 3.41541
1222.66 3.73326
1222.69 4.08691
1222.72 4.47933
1222.74 4.74035
1222.76 5.01781
1222.78 5.28060
1222.79 5.55768
1222.81 5.84957
1222.83 6.13830
1222.84 6.46046
1222.86 6.79899
1222.88 7.15442
1222.89 7.50484
1222.91 8.01262
1222.94 8.55143
1222.96 9.12230
1222.98 9.69804
1223.00 10.3344
1223.02 10.9742
1223.04 11.6793
1223.07 12.3861
1223.09 13.1625
1223.11 13.9384
1223.13 14.7881
1223.15 15.6346
1223.17 16.5585
1223.19 17.4759
1223.22 18.4740
1223.24 19.4617
1223.28 21.3848
1223.31 23.3663
1223.35 25.4480
1223.39 27.6226
1223.43 29.9408
1223.47 32.2721
1223.54 37.0943
1223.65 43.9600
1223.70 47.3382
1223.75 50.5427
1223.81 53.6375
1223.86 56.4483
1223.91 58.7967
1223.96 60.8672
1224.01 62.9154
1224.07 64.3774
1224.11 65.1945
1224.13 65.5890
1224.16 65.8411
1224.20 65.9803
1224.24 65.8465
1224.27 65.6107
1224.29 65.2435
1224.33 64.5430
1224.37 63.6226
1224.41 62.1547
1224.45 60.7813
1224.49 59.2337
1224.54 56.9959
1224.58 54.5907
1224.66 50.4782
1224.73 46.1775
1224.83 40.4853
1224.88 37.0863
1224.94 33.8813
1224.97 32.3201
1225.00 30.8653
1225.03 29.4184
1225.05 28.0839
1225.08 26.9922
1225.10 25.9934
1225.13 25.0026
1225.15 24.1038
1225.17 23.2206
1225.20 22.4277
1225.22 21.6571
1225.24 20.9740
1225.26 20.4511
1225.28 19.9904
1225.30 19.5411
1225.32 19.1507
1225.34 18.7758
1225.35 18.4560
1225.37 18.1560
1225.39 17.9073
1225.41 17.6823
1225.43 17.5048
1225.45 17.3550
1225.46 17.2488
1225.48 17.1744
1225.50 17.1396
1225.52 17.1407
1225.54 17.1777
1225.56 17.2547
1225.58 17.3709
1225.60 17.5266
1225.61 17.7108
1225.63 17.9442
1225.65 18.2026
1225.67 18.5152
1225.69 18.8495
1225.71 19.2433
1225.72 19.6558
1225.74 20.1335
1225.76 20.6269
1225.78 21.1919
1225.80 21.7699
1225.82 22.4263
1225.84 23.0931
1225.85 23.8458
1225.87 24.6066
1225.89 25.4616
1225.91 26.3224
1225.93 27.2864
1225.95 28.2542
1225.97 29.3351
1225.98 30.4177
1226.00 31.6246
1226.02 32.8310
1226.04 34.1738
1226.06 35.5141
1226.08 37.0039
1226.09 38.4893
1226.11 40.1386
1226.13 41.7814
1226.15 43.6037
1226.17 45.4172
1226.19 47.4272
1226.21 49.4260
1226.22 51.6397
1226.24 53.8395
1226.26 56.2740
1226.28 58.6914
1226.30 61.3649
1226.32 64.0177
1226.34 66.9494
1226.35 69.8562
1226.37 73.0663
1226.39 76.2466
1226.41 79.7559
1226.43 83.2299
1226.45 87.0601
1226.47 91.0636
1226.50 99.3792
1226.54 108.418
1226.58 118.221
1226.61 128.833
1226.65 140.293
1226.69 152.640
1226.72 165.909
1226.76 180.132
1226.80 195.334
1226.84 211.536
1226.87 228.753
1226.91 246.989
1226.95 266.244
1226.98 286.504
1227.02 307.747
1227.06 329.328
1227.09 351.131
1227.13 374.351
1227.16 397.638
1227.23 446.736
1227.30 496.988
1227.45 605.310
1227.53 658.105
1227.60 708.178
1227.64 735.469
1227.68 760.521
1227.73 784.272
1227.77 805.384
1227.83 830.758
1227.89 851.311
1227.94 866.654
1228.00 876.384
1228.02 878.509
1228.08 880.781
1228.15 876.495
1228.21 865.697
1228.27 849.066
1228.31 833.905
1228.36 816.184
1228.40 796.135
1228.45 774.531
1228.53 728.140
1228.61 677.137
1228.76 578.524
1228.84 529.325
1228.91 481.394
1228.95 455.425
1229.00 430.826
1229.04 406.494
1229.08 383.665
1229.12 361.286
1229.16 340.466
1229.20 320.688
1229.24 301.964
1229.29 283.880
1229.33 266.896
1229.37 250.991
1229.41 236.478
1229.45 222.615
1229.49 210.023
1229.54 198.043
1229.58 187.200
1229.62 176.915
1229.66 167.628
1229.70 158.838
1229.74 150.913
1229.78 143.419
1229.83 136.666
1229.87 130.427
1229.91 124.661
1229.95 119.203
1229.99 114.277
1230.03 109.608
1230.07 105.386
1230.12 101.374
1230.16 97.7367
1230.20 94.3510
1230.24 91.1946
1230.28 88.1780
1230.32 85.4261
1230.36 82.7873
1230.40 80.3721
1230.45 78.0482
1230.49 75.9141
1230.53 73.8539
1230.57 71.9557
1230.61 70.1176
1230.65 68.4187
1230.70 66.7687
1230.74 65.2393
1230.82 62.3656
1230.90 59.7551
1230.97 57.8716
1231.03 56.1398
1231.10 54.5180
1231.16 52.9959
1231.22 51.5645
1231.29 50.2158
1231.35 48.9428
1231.42 47.7394
1231.48 46.5998
1231.54 45.5192
1231.61 44.4931
1231.67 43.5175
1231.74 42.5887
1231.80 41.7034
1231.93 40.0518
1232.01 39.0578
1232.09 38.1183
1232.18 37.2291
1232.26 36.3863
1232.34 35.5862
1232.43 34.8259
1232.51 34.1023
1232.59 33.4129
1232.67 32.7554
1232.76 32.1276
1232.92 30.9532
1233.09 29.8761
1233.25 28.8902
1233.35 28.3407
1233.45 27.8157
1233.65 26.8331
1233.84 25.9309
1234.04 25.0995
1234.23 24.3305
1234.43 23.6168
1234.63 22.9523
1234.82 22.3318
1234.99 21.8372
1235.15 21.3684
1235.32 20.9232
1235.49 20.4997
1235.65 20.0961
1235.82 19.7109
1235.98 19.3425
1236.15 18.9918
1236.48 18.3282
1236.81 17.7153
1237.14 17.1424
1237.48 16.6064
1237.84 16.0541
1238.20 15.5306
1238.38 15.2778
1238.56 15.0299
1238.74 14.7862
1238.92 14.5473
1239.15 14.2497
1239.38 13.9562
1239.60 13.6637
1239.83 13.3703
1240.05 13.0728
1240.28 12.7713
1240.39 12.6178
1240.51 12.4619
1240.62 12.3032
1240.73 12.1412
1240.84 11.9860
1240.94 11.8289
1241.05 11.6667
1241.15 11.5028
1241.26 11.3350
1241.31 11.2508
1241.37 11.1688
1241.42 11.0862
1241.47 11.0058
1241.52 10.9286
1241.58 10.8577
1241.62 10.8054
1241.66 10.7598
1241.70 10.7205
1241.74 10.6911
1241.78 10.6725
1241.83 10.6683
1241.87 10.6814
1241.91 10.7148
1241.95 10.7745
1241.99 10.8625
1242.01 10.9207
1242.03 10.9888
1242.05 11.0677
1242.07 11.1537
1242.10 11.2562
1242.12 11.3723
1242.14 11.5031
1242.16 11.6422
1242.18 11.8047
1242.20 11.9853
1242.22 12.1852
1242.24 12.3947
1242.27 12.7592
1242.30 13.1619
1242.33 13.6179
1242.35 13.8673
1242.36 14.1318
1242.38 14.4119
1242.39 14.7082
1242.41 15.0213
1242.42 15.3518
1242.45 16.0676
1242.48 16.8602
1242.51 17.7652
1242.54 18.7289
1242.57 19.7840
1242.60 20.9346
1242.63 22.1851
1242.66 23.5393
1242.69 25.0005
1242.72 26.5718
1242.74 27.7384
1242.76 28.9608
1242.81 31.5097
1242.85 34.3443
1242.89 37.3281
1242.93 40.6017
1242.97 44.0006
1243.01 47.6778
1243.05 51.4416
1243.10 55.7466
1243.14 60.2023
1243.19 64.7710
1243.23 69.4097
1243.31 77.6795
1243.39 85.6265
1243.43 89.5642
1243.48 93.3180
1243.49 94.6370
1243.54 99.1036
1243.59 102.719
1243.63 105.377
1243.67 107.303
1243.69 108.501
1243.72 109.561
1243.74 110.442
1243.77 111.332
1243.80 112.119
1243.81 112.318
1243.85 112.748
1243.88 112.829
1243.91 112.658
1243.96 111.735
1244.02 110.046
1244.05 108.685
1244.08 107.130
1244.14 103.961
1244.19 100.304
1244.25 96.1119
1244.30 91.5427
1244.36 86.9643
1244.41 82.2183
1244.51 72.5365
1244.57 67.4697
1244.62 62.5347
1244.68 57.7916
1244.70 55.4667
1244.73 53.2890
1244.77 50.1870
1244.81 47.2423
1244.85 44.4626
1244.89 41.9154
1244.91 40.6724
1244.93 39.4724
1244.95 38.3151
1244.97 37.2005
1244.99 36.1282
1245.01 35.0977
1245.03 34.1084
1245.05 33.2062
1245.08 31.9421
1245.10 30.7950
1245.13 29.6776
1245.16 28.6672
1245.19 27.6862
1245.21 26.8019
1245.24 25.9754
1245.27 25.2038
1245.30 24.4587
1245.32 23.7903
1245.35 23.1462
1245.38 22.5696
1245.41 22.0148
1245.43 21.5187
1245.46 21.0583
1245.49 20.6312
1245.51 20.3493
1245.53 20.0818
1245.56 19.5999
1245.60 19.1649
1245.64 18.7719
1245.67 18.4074
1245.71 18.0863
1245.75 17.7949
1245.79 17.5297
1245.82 17.2815
1245.86 17.0607
1245.90 16.8581
1245.93 16.6714
1245.97 16.4944
1246.01 16.3346
1246.05 16.1859
1246.08 16.0469
1246.14 15.8559
1246.19 15.6810
1246.25 15.5196
1246.30 15.3724
1246.41 15.1008
1246.52 14.8613
1246.63 14.6430
1246.74 14.4454
1246.85 14.2615
1246.96 14.0923
1247.15 13.8245
1247.34 13.5834
1247.53 13.3637
1247.72 13.1618
1247.90 12.9748
1248.09 12.8005
1248.28 12.6370
1248.47 12.4828
1248.77 12.2553
1249.07 12.0452
1249.37 11.8482
1249.67 11.6635
1249.96 11.4880
1250.26 11.3213
1250.56 11.1612
1250.86 11.0077
1251.18 10.8493
1251.50 10.6965
1252.13 10.4037
1252.77 10.1233
1253.41 9.85232
1253.88 9.65250
1254.36 9.45490
1254.84 9.25740
1255.32 9.05956
1255.79 8.85921
1256.27 8.65576
1256.75 8.44672
1257.23 8.23113
1257.48 8.11039
1257.74 7.98655
1258.00 7.85915
1258.26 7.72819
1258.52 7.59204
1258.78 7.45111
1259.04 7.30355
1259.29 7.14961
1259.47 7.03759
1259.65 6.92197
1259.83 6.80175
1260.01 6.67643
1260.19 6.54550
1260.37 6.40839
1260.55 6.26448
1260.73 6.11311
1260.84 6.01611
1260.95 5.91685
1261.06 5.81340
1261.17 5.70761
1261.28 5.59763
1261.38 5.48581
1261.49 5.37193
1261.60 5.25761
1261.66 5.20066
1261.71 5.14497
1261.77 5.09138
1261.82 5.04187
1261.88 4.99610
1261.93 4.95696
1261.99 4.92702
1262.04 4.90978
1262.10 4.90881
1262.15 4.92998
1262.18 4.95138
1262.21 4.98010
1262.23 5.01783
1262.26 5.06574
1262.29 5.12758
1262.31 5.20042
1262.34 5.28784
1262.37 5.39159
1262.40 5.51846
1262.42 5.66156
1262.45 5.82735
1262.48 6.01828
1262.51 6.28972
1262.54 6.59764
1262.58 6.96692
1262.61 7.38104
1262.62 7.62559
1262.64 7.87243
1262.66 8.13632
1262.67 8.41810
1262.69 8.71868
1262.70 9.03896
1262.72 9.37989
1262.74 9.74245
1262.75 10.1525
1262.77 10.5628
1262.79 10.9978
1262.80 11.4586
1262.82 11.9462
1262.83 12.4618
1262.85 13.0065
1262.87 13.5813
1262.88 14.2263
1262.90 14.8669
1262.91 15.5411
1262.93 16.2501
1262.95 16.9949
1262.96 17.7769
1262.98 18.5970
1262.99 19.4563
1263.02 20.8215
1263.04 22.2811
1263.07 23.8386
1263.09 25.4263
1263.11 27.1852
1263.14 29.0513
1263.16 31.0272
1263.18 33.0260
1263.21 35.2234
1263.23 37.5365
1263.26 39.9665
1263.28 42.4055
1263.30 45.0659
1263.33 47.7257
1263.35 50.6153
1263.37 53.4927
1263.40 56.6061
1263.42 59.8301
1263.47 66.4502
1263.52 73.4475
1263.56 80.7779
1263.61 87.8940
1263.65 95.3691
1263.75 112.186
1263.81 121.512
1263.86 130.630
1263.91 138.912
1263.96 146.723
1264.02 154.318
1264.07 160.963
1264.13 166.764
1264.18 171.469
1264.24 174.925
1264.29 177.161
1264.30 177.411
1264.31 177.604
1264.33 178.039
1264.36 178.179
1264.40 177.781
1264.44 176.732
1264.48 175.147
1264.51 173.072
1264.55 170.260
1264.59 166.989
1264.63 163.128
1264.67 158.919
1264.71 154.189
1264.75 149.231
1264.82 138.342
1264.90 126.682
1264.98 114.672
1265.04 105.321
1265.10 96.3054
1265.16 87.4563
1265.19 83.1886
1265.21 79.1778
1265.25 73.9777
1265.29 69.0162
1265.33 64.3070
1265.37 59.9704
1265.41 55.7835
1265.45 51.9632
1265.47 50.0550
1265.49 48.3072
1265.50 46.6221
1265.52 44.9992
1265.55 43.1165
1265.57 41.3220
1265.59 39.6137
1265.61 38.0586
1265.64 36.5130
1265.66 35.0471
1265.68 33.6584
1265.71 32.3999
1265.73 31.1547
1265.75 29.9788
1265.77 28.8696
1265.80 27.8684
1265.82 26.8816
1265.84 25.9533
1265.87 25.0809
1265.89 24.2963
1265.91 23.6233
1265.93 23.0181
1265.95 22.4154
1265.97 21.8740
1265.99 21.3355
1266.00 20.8525
1266.02 20.3961
1266.04 19.9651
1266.06 19.5378
1266.08 19.1559
1266.10 18.7962
1266.12 18.4580
1266.14 18.1241
1266.16 17.8272
1266.18 17.5492
1266.20 17.2895
1266.22 17.0352
1266.24 16.8111
1266.25 16.6034
1266.27 16.4118
1266.29 16.2270
1266.31 16.0670
1266.33 15.9220
1266.35 15.7916
1266.37 15.6700
1266.39 15.5691
1266.41 15.4824
1266.43 15.4098
1266.45 15.3486
1266.47 15.3049
1266.49 15.2753
1266.50 15.2599
1266.53 15.2634
1266.56 15.2985
1266.58 15.3407
1266.60 15.3946
1266.62 15.4664
1266.63 15.5489
1266.65 15.6514
1266.67 15.7634
1266.69 15.8903
1266.71 16.0322
1266.73 16.1987
1266.74 16.3725
1266.76 16.5732
1266.78 16.7801
1266.80 17.0163
1266.82 17.2573
1266.85 17.7907
1266.89 18.4117
1266.93 19.1081
1266.97 19.8810
1267.00 20.7070
1267.04 21.6320
1267.08 22.6331
1267.11 23.7088
1267.15 24.8245
1267.19 26.1062
1267.23 27.4232
1267.26 28.8382
1267.30 30.2713
1267.38 33.3030
1267.46 36.4339
1267.53 39.5633
1267.61 42.5796
1267.67 44.7762
1267.73 46.7466
1267.77 47.9214
1267.81 48.9533
1267.85 50.0377
1267.86 50.1017
1267.87 50.3091
1267.87 50.4877
1267.89 50.8212
1267.92 51.2461
1267.94 51.5260
1267.96 51.7533
1267.98 51.9333
1268.00 52.1256
1268.01 52.1938
1268.04 52.2918
1268.06 52.3074
1268.09 52.2600
1268.13 52.0494
1268.17 51.6531
1268.20 51.2380
1268.23 50.7451
1268.27 49.9550
1268.31 49.0229
1268.35 48.0165
1268.39 46.9038
1268.46 44.4091
1268.56 40.9578
1268.65 37.3282
1268.73 34.1745
1268.77 32.6212
1268.81 31.1362
1268.85 29.6529
1268.89 28.2535
1268.93 26.8729
1268.97 25.5858
1268.99 24.6690
1269.02 23.7879
1269.05 22.9436
1269.08 22.1368
1269.11 21.3676
1269.14 20.6364
1269.17 19.9428
1269.20 19.2864
1269.23 18.6667
1269.26 18.0829
1269.28 17.5340
1269.31 17.0190
1269.34 16.5366
1269.37 16.0856
1269.40 15.6647
1269.43 15.2854
1269.45 15.0301
1269.47 14.7873
1269.49 14.5565
1269.51 14.3371
1269.53 14.1289
1269.55 13.9312
1269.59 13.5742
1269.63 13.2445
1269.67 12.9481
1269.71 12.6818
1269.75 12.4480
1269.79 12.2319
1269.83 12.0373
1269.87 11.8616
1269.91 11.7063
1269.95 11.5617
1269.99 11.4300
1270.03 11.3097
1270.06 11.2020
1270.13 11.0310
1270.20 10.8805
1270.27 10.7463
1270.34 10.6268
1270.41 10.5159
1270.48 10.4134
1270.55 10.3178
1270.61 10.2293
1270.75 10.0636
1270.89 9.91355
1271.03 9.77489
1271.16 9.64550
1271.38 9.45604
1271.60 9.28206
1271.81 9.12062
1272.03 8.97024
1272.25 8.82785
1272.46 8.69288
1272.68 8.56427
1272.90 8.44172
1273.33 8.20931
1273.76 7.99239
1274.20 7.78677
1274.63 7.59094
1275.07 7.40205
1275.50 7.21944
1275.93 7.04108
1276.37 6.86683
1277.00 6.61585
1277.64 6.36886
1278.27 6.12403
1278.91 5.87986
1279.55 5.63503
1280.18 5.38839
1280.82 5.13890
1281.45 4.88565
1282.06 4.63965
1282.67 4.38878
1283.27 4.13245
1283.88 3.87019
1284.49 3.60164
1284.79 3.46472
1285.10 3.32664
1285.40 3.18650
1285.70 3.04529
1286.01 2.90213
1286.31 2.75808
1286.63 2.60558
1286.95 2.45196
1287.26 2.29754
1287.58 2.14276
1287.90 1.98816
1288.22 1.83444
1288.54 1.68251
1288.85 1.53352
1289.09 1.42750
1289.32 1.32495
1289.55 1.22624
1289.78 1.13237
1290.01 1.04416
1290.13 1.00279
1290.24 0.963846
1290.36 0.926875
1290.47 0.892767
1290.59 0.861205
1290.70 0.833035
1290.82 0.807312
1290.94 0.785909
1291.06 0.769044
1291.18 0.757217
1291.30 0.750955
1291.42 0.750986
1291.54 0.757922
1291.66 0.772533
1291.76 0.792483
1291.87 0.819734
1291.91 0.834486
1291.98 0.856145
1292.08 0.898658
1292.18 0.950161
1292.25 0.995372
1292.33 1.04658
1292.41 1.10423
1292.48 1.16881
1292.56 1.24083
1292.63 1.32085
1292.71 1.40951
1292.78 1.50610
1292.86 1.61990
1292.94 1.74571
1293.02 1.88456
1293.10 2.03556
1293.14 2.11764
1293.18 2.20373
1293.22 2.29400
1293.26 2.38620
1293.30 2.48525
1293.34 2.58905
1293.38 2.69780
1293.42 2.80881
1293.46 2.92800
1293.50 3.05284
1293.54 3.18358
1293.58 3.31700
1293.62 3.46021
1293.66 3.61019
1293.70 3.76725
1293.74 3.92751
1293.78 4.09956
1293.82 4.27974
1293.86 4.46847
1293.90 4.66110
1293.94 4.86795
1293.98 5.07913
1294.02 5.30596
1294.06 5.53761
1294.10 5.78649
1294.14 6.04743
1294.18 6.32105
1294.22 6.60069
1294.26 6.90140
1294.30 7.21695
1294.34 7.54818
1294.37 7.88705
1294.41 8.25187
1294.45 8.63515
1294.49 9.03800
1294.53 9.45070
1294.57 9.89564
1294.61 10.3638
1294.65 10.8567
1294.69 11.3625
1294.73 11.9088
1294.77 12.4847
1294.81 13.0923
1294.85 13.7170
1294.89 14.3932
1294.93 15.1078
1294.97 15.8634
1295.01 16.6424
1295.05 17.4878
1295.09 18.3836
1295.13 19.3336
1295.17 20.3160
1295.21 21.3855
1295.25 22.5224
1295.29 23.7323
1295.33 24.9877
1295.37 26.3593
1295.41 27.8229
1295.45 29.3862
1295.49 31.0146
1295.53 32.8007
1295.57 34.7143
1295.61 36.7665
1295.65 38.9126
1295.69 41.2757
1295.73 43.8175
1295.77 46.5540
1295.81 49.4262
1295.85 52.6001
1295.89 56.0255
1295.93 59.7248
1295.96 63.6186
1295.99 66.3840
1296.02 69.1791
1296.04 72.2354
1296.07 75.3254
1296.09 78.7048
1296.12 82.1221
1296.14 85.7123
1296.17 89.4844
1296.19 93.6098
1296.22 97.7810
1296.24 102.162
1296.27 106.764
1296.29 111.794
1296.32 116.876
1296.34 122.210
1296.37 127.807
1296.41 137.336
1296.45 147.610
1296.49 158.677
1296.53 170.273
1296.57 183.039
1296.61 196.730
1296.65 211.388
1296.69 226.649
1296.73 243.329
1296.77 261.080
1296.81 279.927
1296.85 299.375
1296.89 320.433
1296.93 342.617
1296.97 365.919
1297.01 389.699
1297.05 415.146
1297.09 441.622
1297.16 496.706
1297.24 555.748
1297.32 616.461
1297.48 741.601
1297.56 802.654
1297.64 861.029
1297.73 920.401
1297.77 947.253
1297.81 972.145
1297.86 994.864
1297.90 1015.21
1297.94 1033.00
1297.99 1048.09
1298.04 1063.93
1298.10 1074.23
1298.13 1077.43
1298.18 1079.65
1298.22 1078.22
1298.27 1073.18
1298.32 1064.84
1298.36 1052.96
1298.41 1037.86
1298.46 1019.74
1298.50 999.305
1298.57 963.630
1298.64 923.860
1298.71 880.465
1298.78 834.401
1298.91 741.511
1298.98 694.243
1299.05 648.267
1299.10 614.843
1299.14 582.241
1299.19 550.628
1299.24 520.747
1299.29 491.461
1299.34 464.043
1299.39 437.405
1299.44 412.669
1299.47 395.967
1299.50 380.408
1299.54 365.043
