Ir-193(n,tot) ENDFB-8.0
34.4259 32.7776
34.4352 34.7401
34.4444 36.9100
34.4536 39.2977
34.4629 41.9107
34.4721 44.7535
34.4813 47.8263
34.4906 51.1247
34.4998 54.6350
34.5136 60.2761
34.5275 66.2803
34.5413 72.5374
34.5551 78.9009
34.5721 86.5697
34.5890 93.7803
34.6013 98.5221
34.6099 101.493
34.6184 104.140
34.6270 106.426
34.6356 108.314
34.6418 109.431
34.6481 110.312
34.6543 110.954
34.6606 111.353
34.6692 111.503
34.6779 111.195
34.6865 110.440
34.6951 109.261
34.7056 107.293
34.7161 104.805
34.7266 101.871
34.7371 98.5771
34.7492 94.4612
34.7613 90.1299
34.7733 85.7154
34.7854 81.3443
34.7947 78.0651
34.8040 74.9296
34.8134 71.9741
34.8227 69.2317
34.8320 66.7270
34.8413 64.4864
34.8506 62.5224
34.8600 60.8458
34.8687 59.5364
34.8748 58.7875
34.8808 58.1649
34.8868 57.6672
34.8929 57.2944
34.8989 57.0460
34.9049 56.9227
34.9110 56.9239
34.9170 57.0496
34.9230 57.3010
34.9291 57.6778
34.9351 58.1818
34.9411 58.8146
34.9472 59.5788
34.9532 60.4775
34.9592 61.5146
34.9652 62.6947
34.9713 64.0258
34.9773 65.5101
34.9833 67.1573
34.9894 68.9759
34.9954 70.9757
35.0014 73.1677
35.0075 75.5637
35.0135 78.1772
35.0195 81.0274
35.0256 84.1207
35.0316 87.4784
35.0376 91.1185
35.0437 95.0602
35.0497 99.3238
35.0557 103.930
35.0617 108.902
35.0672 113.766
35.0727 118.958
35.0782 124.517
35.0837 130.441
35.0892 136.768
35.0947 143.493
35.1001 150.646
35.1056 158.244
35.1111 166.318
35.1166 174.855
35.1221 183.901
35.1276 193.435
35.1330 203.505
35.1385 214.084
35.1440 225.200
35.1495 236.857
35.1536 245.982
35.1577 255.393
35.1618 265.137
35.1659 275.166
35.1701 285.528
35.1742 296.169
35.1783 307.112
35.1824 318.354
35.1884 335.376
35.1945 353.012
35.2005 371.240
35.2065 390.036
35.2126 409.404
35.2186 429.250
35.2246 449.572
35.2306 470.335
35.2367 491.501
35.2427 513.035
35.2487 534.896
35.2548 557.047
35.2604 577.808
35.2659 598.717
35.2715 619.821
35.2771 641.017
35.2859 674.642
35.2947 708.424
35.3027 739.195
35.3107 769.958
35.3187 800.651
35.3267 831.216
35.3395 879.625
35.3523 927.237
35.3634 968.035
35.3746 1007.68
35.3934 1070.69
35.4109 1124.06
35.4197 1147.96
35.4285 1169.59
35.4425 1198.56
35.4565 1219.53
35.4670 1229.19
35.4774 1233.29
35.4878 1231.45
35.4982 1223.43
35.5051 1214.58
35.5120 1202.94
35.5233 1178.11
35.5345 1146.27
35.5458 1107.89
35.5570 1063.62
35.5675 1017.99
35.5779 968.792
35.5883 916.794
35.5988 862.829
35.6152 776.003
35.6316 689.503
35.6469 611.335
35.6545 573.817
35.6622 537.573
35.6698 502.749
35.6775 469.463
35.6851 437.804
35.6928 407.831
35.7013 376.335
35.7099 347.041
35.7184 319.892
35.7270 294.842
35.7355 271.823
35.7441 250.745
35.7484 240.893
35.7526 231.509
35.7569 222.537
35.7612 214.003
35.7675 202.179
35.7737 191.194
35.7800 180.982
35.7863 171.495
35.7925 162.687
35.7988 154.512
35.8051 146.928
35.8114 139.892
35.8176 133.353
35.8239 127.295
35.8302 121.671
35.8364 116.447
35.8427 111.591
35.8490 107.074
35.8553 102.868
35.8615 98.9482
35.8678 95.2855
35.8741 91.8698
35.8803 88.6755
35.8866 85.6842
35.8929 82.8796
35.8992 80.2463
35.9054 77.7707
35.9117 75.4401
35.9180 73.2397
35.9242 71.1659
35.9368 67.3508
35.9493 63.9251
35.9619 60.8339
35.9744 58.0300
35.9870 55.4798
35.9995 53.1494
36.0120 51.0122
36.0246 49.0442
36.0371 47.2296
36.0497 45.5501
36.0622 43.9919
36.0748 42.5417
36.0873 41.1911
36.0998 39.9297
36.1124 38.7495
36.1249 37.6423
36.1375 36.6037
36.1500 35.6271
36.1625 34.7074
36.1751 33.8395
36.1876 33.0208
36.2127 31.5138
36.2378 30.1614
36.2629 28.9436
36.2880 27.8421
36.3131 26.8439
36.3382 25.9361
36.3632 25.1094
36.3838 24.4869
36.4043 23.9090
36.4248 23.3719
36.4453 22.8730
36.4659 22.4092
36.4864 21.9788
36.5069 21.5798
36.5274 21.2107
36.5480 20.8703
36.5685 20.5581
36.5890 20.2737
36.6095 20.0175
36.6301 19.7901
36.6506 19.5931
36.6711 19.4290
36.6916 19.3014
36.7099 19.2232
36.7281 19.1838
36.7500 19.1986
36.7610 19.2366
36.7720 19.2990
36.7829 19.3894
36.7939 19.5118
36.8048 19.6713
36.8158 19.8736
36.8268 20.1256
36.8377 20.4344
36.8487 20.8085
36.8597 21.2570
36.8706 21.7904
36.8816 22.4181
36.8871 22.7708
36.8925 23.1511
36.8980 23.5604
36.9035 24.0000
36.9139 24.9233
36.9243 25.9678
36.9348 27.1393
36.9452 28.4420
36.9556 29.8773
36.9660 31.4436
36.9764 33.1355
36.9869 34.9419
36.9991 37.1932
37.0113 39.5528
37.0357 44.4365
37.0480 46.8587
37.0602 49.1898
37.0724 51.3674
37.0846 53.3288
37.0891 53.9761
37.0996 55.3475
37.1101 56.4659
37.1206 57.3059
37.1311 57.8447
37.1373 58.0170
37.1436 58.0758
37.1538 57.9286
37.1639 57.4843
37.1741 56.7529
37.1842 55.7520
37.1905 55.0109
37.1993 53.8115
37.2082 52.4553
37.2171 50.9640
37.2259 49.3605
37.2437 45.8937
37.2615 42.2611
37.2769 39.1181
37.2923 36.0784
37.3000 34.6201
37.3077 33.2158
37.3154 31.8678
37.3231 30.5844
37.3291 29.6321
37.3351 28.7212
37.3410 27.8522
37.3470 27.0270
37.3530 26.2427
37.3590 25.5018
37.3649 24.8011
37.3709 24.1421
37.3769 23.5218
37.3829 22.9399
37.3889 22.3951
37.3948 21.8869
37.4008 21.4120
37.4068 20.9703
37.4128 20.5587
37.4187 20.1771
37.4281 19.6345
37.4374 19.1532
37.4467 18.7271
37.4561 18.3510
37.4654 18.0188
37.4748 17.7262
37.4841 17.4688
37.4934 17.2429
37.5028 17.0445
37.5121 16.8708
37.5214 16.7192
37.5308 16.5873
37.5494 16.3751
37.5681 16.2215
37.5811 16.1449
37.5940 16.0906
37.6070 16.0574
37.6199 16.0446
37.6329 16.0522
37.6458 16.0806
37.6588 16.1309
37.6717 16.2044
37.6847 16.3030
37.6976 16.4291
37.7106 16.5851
37.7235 16.7741
37.7365 16.9992
37.7494 17.2633
37.7624 17.5694
37.7753 17.9196
37.7882 18.3160
37.8012 18.7593
37.8141 19.2492
37.8271 19.7834
37.8400 20.3594
37.8529 20.9718
37.8788 22.2770
37.9059 23.6963
37.9330 25.0831
37.9589 26.3115
37.9890 27.6044
38.0104 28.4733
38.0238 29.0329
38.0372 29.6361
38.0506 30.3185
38.0640 31.1222
38.0732 31.7674
38.0823 32.5090
38.0920 33.4194
38.1017 34.4824
38.1113 35.7243
38.1210 37.1720
38.1307 38.8550
38.1355 39.7932
38.1404 40.7984
38.1452 41.8784
38.1500 43.0323
38.1549 44.2683
38.1597 45.5848
38.1677 47.9597
38.1757 50.5861
38.1837 53.4767
38.1917 56.6429
38.1998 60.0935
38.2078 63.8349
38.2158 67.8700
38.2238 72.1928
38.2303 75.9408
38.2368 79.8702
38.2434 83.9862
38.2499 88.2669
38.2630 97.2994
38.2761 106.846
38.2879 115.842
38.2998 124.977
38.3117 134.090
38.3236 142.997
38.3378 153.145
38.3521 162.383
38.3600 166.987
38.3679 171.166
38.3758 174.878
38.3837 178.082
38.3907 180.509
38.3978 182.490
38.4049 184.012
38.4120 185.072
38.4246 185.830
38.4372 185.202
38.4460 184.011
38.4547 182.271
38.4635 180.053
38.4723 177.441
38.4870 172.415
38.5018 167.043
38.5153 162.281
38.5288 158.121
38.5356 156.401
38.5424 154.995
38.5491 153.951
38.5559 153.319
38.5620 153.142
38.5682 153.377
38.5743 154.056
38.5805 155.208
38.5873 157.054
38.5940 159.537
38.6008 162.682
38.6076 166.507
38.6143 171.039
38.6211 176.275
38.6279 182.237
38.6346 188.906
38.6414 196.293
38.6482 204.361
38.6549 213.113
38.6617 222.492
38.6685 232.489
38.6752 243.029
38.6820 254.089
38.6887 265.575
38.6986 282.943
38.7090 302.004
38.7195 321.347
38.7300 340.656
38.7404 359.519
38.7539 382.674
38.7675 403.622
38.7780 417.893
38.7885 429.982
38.7962 437.206
38.8038 443.032
38.8114 447.397
38.8190 450.228
38.8286 451.561
38.8382 450.361
38.8478 446.648
38.8573 440.581
38.8668 432.251
38.8762 421.795
38.8857 409.425
38.8938 397.469
38.9019 384.433
38.9100 370.465
38.9181 355.732
38.9262 340.401
38.9343 324.641
38.9505 292.476
38.9638 266.196
38.9770 240.594
38.9903 216.104
38.9969 204.402
39.0035 193.126
39.0116 179.928
39.0197 167.424
39.0278 155.639
39.0359 144.589
39.0440 134.274
39.0521 124.689
39.0602 115.817
39.0683 107.636
39.0735 102.772
39.0786 98.1773
39.0838 93.8261
39.0890 89.7258
39.0941 85.8509
39.0993 82.2066
39.1044 78.7690
39.1096 75.5414
39.1147 72.5014
39.1199 69.6508
39.1250 66.9690
39.1302 64.4569
39.1354 62.0954
39.1405 59.8847
39.1457 57.8076
39.1508 55.8639
39.1589 53.0458
39.1670 50.5023
39.1751 48.2030
39.1832 46.1233
39.1913 44.2410
39.1994 42.5360
39.2075 40.9903
39.2156 39.5879
39.2237 38.3145
39.2318 37.1575
39.2399 36.1060
39.2480 35.1503
39.2561 34.2821
39.2642 33.4943
39.2723 32.7807
39.2804 32.1364
39.2937 31.2204
39.3069 30.4654
39.3202 29.8629
39.3335 29.4096
39.3467 29.1057
39.3600 28.9565
39.3666 28.9423
39.3732 28.9704
39.3799 29.0423
39.3865 29.1596
39.3935 29.3353
39.4005 29.5666
39.4075 29.8561
39.4145 30.2062
39.4215 30.6205
39.4285 31.1010
39.4355 31.6516
39.4424 32.2736
39.4494 32.9712
39.4564 33.7460
39.4634 34.5999
39.4704 35.5331
39.4774 36.5491
39.4844 37.6455
39.4914 38.8251
39.4984 40.0835
39.5065 41.6397
39.5146 43.2966
39.5227 45.0477
39.5308 46.8846
39.5470 50.7722
39.5632 54.8523
39.5824 59.7340
39.6015 64.4219
39.6133 67.0816
39.6251 69.4866
39.6354 71.3321
39.6457 72.8906
39.6560 74.1268
39.6663 75.0109
39.6761 75.5041
39.6858 75.6546
39.6964 75.4257
39.7069 74.7939
39.7174 73.7717
39.7280 72.3838
39.7364 71.0271
39.7449 69.4739
39.7533 67.7456
39.7618 65.8680
39.7783 61.8424
39.7949 57.5222
39.8235 49.9042
39.8378 46.2401
39.8520 42.7838
39.8618 40.5703
39.8716 38.4979
39.8814 36.5772
39.8912 34.8172
39.9009 33.2182
39.9107 31.7845
39.9205 30.5118
39.9303 29.3994
39.9378 28.6472
39.9453 27.9845
39.9528 27.4068
39.9603 26.9106
39.9679 26.4918
39.9754 26.1473
39.9829 25.8725
39.9904 25.6631
40.0002 25.4815
40.0100 25.3934
40.0198 25.3886
40.0296 25.4569
40.0393 25.5878
40.0491 25.7706
40.0687 26.2483
40.0942 26.9761
40.1198 27.6477
40.1357 27.9631
40.1454 28.0988
40.1551 28.1846
40.1648 28.2163
40.1745 28.1909
40.1842 28.1065
40.1939 27.9632
40.2036 27.7622
40.2134 27.5062
40.2247 27.1416
40.2361 26.7153
40.2475 26.2366
40.2588 25.7166
40.2914 24.1020
40.3077 23.2855
40.3239 22.5019
40.3443 21.6033
40.3544 21.1972
40.3646 20.8242
40.3748 20.4853
40.3849 20.1818
40.3951 19.9141
40.4053 19.6821
40.4165 19.4667
40.4276 19.2920
40.4388 19.1557
40.4500 19.0559
40.4612 18.9902
40.4724 18.9564
40.4836 18.9523
40.4947 18.9760
40.5171 19.0993
40.5395 19.3145
40.5619 19.6138
40.5842 19.9931
40.6061 20.4401
40.6279 20.9655
40.6497 21.5744
40.6715 22.2743
40.6934 23.0766
40.7152 23.9941
40.7370 25.0453
40.7479 25.6273
40.7588 26.2514
40.7782 27.4722
40.7975 28.8617
40.8072 29.6297
40.8168 30.4515
40.8265 31.3330
40.8361 32.2804
40.8458 33.3015
40.8555 34.4020
40.8651 35.5932
40.8748 36.8831
40.8845 38.2861
40.8941 39.8132
40.9038 41.4817
40.9135 43.3099
40.9210 44.8638
40.9286 46.5400
40.9361 48.3514
40.9437 50.3128
40.9512 52.4404
40.9588 54.7526
40.9663 57.2697
40.9739 60.0144
40.9814 63.0118
40.9890 66.2899
40.9965 69.8793
41.0041 73.8136
41.0116 78.1297
41.0192 82.8676
41.0267 88.0706
41.0342 93.7774
41.0387 97.3966
41.0431 101.221
41.0476 105.260
41.0520 109.527
41.0564 114.032
41.0609 118.788
41.0653 123.807
41.0698 129.089
41.0746 135.252
41.0795 141.767
41.0844 148.678
41.0893 155.973
41.0942 163.699
41.0991 171.841
41.1040 180.448
41.1088 189.501
41.1137 199.052
41.1186 209.076
41.1235 219.627
41.1284 230.674
41.1333 242.273
41.1381 254.385
41.1430 267.068
41.1479 280.274
41.1532 295.330
41.1586 311.045
41.1639 327.419
41.1692 344.445
41.1746 362.112
41.1799 380.406
41.1852 399.309
41.1905 418.758
41.2003 455.895
41.2101 494.676
41.2199 534.826
41.2296 576.011
41.2394 617.846
41.2492 659.895
41.2687 742.649
41.2783 781.514
41.2878 818.614
41.2974 853.437
41.3069 885.487
41.3176 917.351
41.3282 944.573
41.3389 966.672
41.3495 983.228
41.3535 987.951
41.3575 991.834
41.3680 997.956
41.3784 998.173
41.3889 992.521
41.3994 981.142
41.4064 970.451
41.4133 957.429
41.4261 928.124
41.4388 892.354
41.4491 859.159
41.4595 822.916
41.4698 784.234
41.4801 743.770
41.4918 696.751
41.5034 649.022
41.5267 554.480
41.5386 507.811
41.5505 463.149
41.5625 420.849
41.5744 381.304
41.5814 359.286
41.5885 338.353
41.5955 318.463
41.6026 299.678
41.6096 281.944
41.6166 265.299
41.6237 249.678
41.6307 235.100
41.6367 223.515
41.6427 212.639
41.6486 202.428
41.6546 192.858
41.6606 183.887
41.6665 175.520
41.6725 167.711
41.6784 160.434
41.6844 153.648
41.6904 147.348
41.6963 141.493
41.7023 136.055
41.7082 131.007
41.7142 126.322
41.7202 121.974
41.7261 117.937
41.7348 112.572
41.7425 108.256
41.7502 104.322
41.7579 100.719
41.7656 97.4160
41.7733 94.3670
41.7810 91.5468
41.7887 88.9211
41.7964 86.4629
41.8094 82.6411
41.8231 78.9245
41.8368 75.4725
41.8506 72.2182
41.8643 69.1186
41.8896 63.7385
41.9149 58.7582
41.9270 56.5333
41.9390 54.4198
41.9511 52.4233
41.9631 50.5564
41.9752 48.8243
41.9873 47.2369
41.9993 45.7973
42.0114 44.5123
42.0206 43.6373
42.0298 42.8554
42.0390 42.1659
42.0482 41.5716
42.0574 41.0721
42.0666 40.6703
42.0758 40.3674
42.0850 40.1663
42.0924 40.0801
42.0999 40.0661
42.1074 40.1269
42.1148 40.2660
42.1223 40.4876
42.1298 40.7964
42.1373 41.1980
42.1447 41.6987
42.1522 42.3056
42.1597 43.0268
42.1671 43.8711
42.1746 44.8483
42.1821 45.9690
42.1895 47.2447
42.1970 48.6876
42.2045 50.3108
42.2108 51.8350
42.2171 53.5065
42.2234 55.3341
42.2298 57.3266
42.2361 59.4928
42.2424 61.8415
42.2487 64.3813
42.2550 67.1204
42.2614 70.0665
42.2677 73.2268
42.2740 76.6075
42.2803 80.2140
42.2866 84.0507
42.2930 88.1203
42.2993 92.4243
42.3056 96.9625
42.3119 101.741
42.3183 106.739
42.3309 117.394
42.3435 128.868
42.3562 141.026
42.3688 153.723
42.3815 166.768
42.3941 179.934
42.4067 192.969
42.4228 208.944
42.4355 220.666
42.4481 231.368
42.4583 239.107
42.4686 245.909
42.4812 252.906
42.4939 258.188
42.5034 260.986
42.5113 262.552
42.5193 263.426
42.5272 263.628
42.5351 263.185
42.5453 261.712
42.5556 259.310
42.5658 256.087
42.5760 252.164
42.5881 246.802
42.6002 240.843
42.6122 234.472
42.6243 227.871
42.6462 215.719
42.6704 202.699
42.6945 190.303
42.6978 188.666
42.7092 183.006
42.7206 177.400
42.7434 166.163
42.7467 164.539
42.7597 157.963
42.7728 151.228
42.7931 140.323
42.8135 129.018
42.8458 110.745
42.8605 102.561
42.8752 94.6341
42.8899 87.0763
42.9045 80.0063
42.9126 76.3546
42.9207 72.8892
42.9288 69.6205
42.9368 66.5603
42.9449 63.7070
42.9530 61.0719
42.9611 58.6504
42.9691 56.4489
42.9787 54.1219
42.9882 52.0936
42.9978 50.3523
43.0073 48.8917
43.0169 47.6969
43.0264 46.7567
43.0360 46.0546
43.0455 45.5738
43.0536 45.3266
43.0617 45.2140
43.0697 45.2239
43.0778 45.3436
43.0859 45.5604
43.0940 45.8609
43.1101 46.6572
43.1321 47.9899
43.1542 49.3479
43.1660 49.9934
43.1778 50.5301
43.1888 50.9007
43.1997 51.1278
43.2107 51.1939
43.2216 51.0865
43.2247 51.0229
43.2357 50.6812
43.2466 50.1560
43.2576 49.4518
43.2685 48.5783
43.2838 47.1068
43.2991 45.3845
43.3119 43.7874
43.3246 42.0932
43.3502 38.5604
43.3697 35.8868
43.3892 33.3439
43.3989 32.1471
43.4087 31.0101
43.4184 29.9382
43.4282 28.9353
43.4373 28.0552
43.4465 27.2389
43.4557 26.4861
43.4649 25.7966
43.4740 25.1669
43.4832 24.5956
43.4924 24.0799
43.5016 23.6172
43.5108 23.2034
43.5199 22.8355
43.5291 22.5105
43.5383 22.2252
43.5475 21.9760
43.5566 21.7606
43.5658 21.5756
43.5750 21.4190
43.5900 21.2178
43.6049 21.0771
43.6199 20.9898
43.6349 20.9502
43.6499 20.9542
43.6648 20.9988
43.6798 21.0821
43.6948 21.2030
43.7098 21.3618
43.7247 21.5587
43.7397 21.7955
43.7547 22.0743
43.7696 22.3984
43.7846 22.7713
43.7996 23.1982
43.8146 23.6852
43.8329 24.3734
43.8512 25.1803
43.8603 25.6351
43.8695 26.1287
43.8786 26.6649
43.8878 27.2482
43.8969 27.8838
43.9061 28.5776
43.9152 29.3365
43.9244 30.1682
43.9335 31.0816
43.9427 32.0872
43.9518 33.1966
43.9610 34.4232
43.9684 35.5254
43.9759 36.7258
43.9834 38.0349
43.9909 39.4624
43.9984 41.0247
44.0059 42.7341
44.0134 44.6057
44.0209 46.6533
44.0283 48.9003
44.0358 51.3634
44.0433 54.0634
44.0508 57.0181
44.0583 60.2587
44.0658 63.8009
44.0733 67.6795
44.0807 71.9102
44.0853 74.6882
44.0899 77.6096
44.0945 80.6932
44.0990 83.9317
44.1036 87.3452
44.1082 90.9246
44.1128 94.6913
44.1173 98.6343
44.1265 107.104
44.1356 116.371
44.1448 126.467
44.1539 137.414
44.1623 148.117
44.1706 159.535
44.1789 171.657
44.1872 184.447
44.1939 195.170
44.2005 206.272
44.2072 217.758
44.2138 229.563
44.2205 241.681
44.2271 254.034
44.2405 279.313
44.2496 296.945
44.2588 314.555
44.2771 349.028
44.2862 365.497
44.2954 381.184
44.3045 395.887
44.3137 409.397
44.3229 421.658
44.3321 432.358
44.3413 441.344
44.3506 448.492
44.3623 454.786
44.3741 457.807
44.3808 458.049
44.3875 457.226
44.3976 454.031
44.4076 448.576
44.4177 441.005
44.4277 431.502
44.4278 431.399
44.4282 430.993
44.4286 430.585
44.4294 429.762
44.4309 428.096
44.4340 424.636
44.4402 417.291
44.4527 401.072
44.4612 388.948
44.4698 376.249
44.4868 349.878
44.4981 332.408
44.5093 315.265
44.5205 298.800
44.5317 283.335
44.5438 268.024
44.5560 254.430
44.5620 248.339
44.5681 242.742
44.5741 237.650
44.5802 233.071
44.5912 226.059
44.6022 220.720
44.6083 218.474
44.6144 216.696
44.6204 215.366
44.6265 214.460
44.6386 213.808
44.6507 214.492
44.6606 215.851
44.6705 217.748
44.6804 220.017
44.6903 222.478
44.6998 224.848
44.7171 228.792
44.7345 231.517
44.7432 232.211
44.7519 232.358
44.7606 231.905
44.7693 230.811
44.7764 229.423
44.7835 227.580
44.7907 225.282
44.7978 222.538
44.8061 218.790
44.8143 214.472
44.8226 209.619
44.8309 204.273
44.8460 193.412
44.8611 181.413
44.8817 163.894
44.9023 145.896
44.9199 130.824
44.9287 123.534
44.9374 116.471
44.9462 109.673
44.9550 103.171
44.9638 96.9894
44.9726 91.1459
44.9782 87.5511
44.9839 84.1044
44.9896 80.8064
44.9953 77.6570
45.0010 74.6554
45.0066 71.7999
45.0123 69.0883
45.0180 66.5221
45.0237 64.0888
45.0293 61.7895
45.0350 59.6198
45.0407 57.5790
45.0464 55.6551
45.0521 53.8471
45.0577 52.1500
45.0634 50.5616
45.0706 48.7015
45.0777 46.9914
45.0849 45.4218
45.0920 43.9831
45.0992 42.6663
45.1063 41.4626
45.1135 40.3638
45.1206 39.3621
45.1278 38.4503
45.1349 37.6215
45.1421 36.8697
45.1492 36.1890
45.1564 35.5743
45.1635 35.0208
45.1707 34.5244
45.1778 34.0813
45.1856 33.6547
45.1934 33.2839
45.2012 32.9656
45.2090 32.6972
45.2168 32.4766
45.2246 32.3021
45.2402 32.0877
45.2558 32.0507
45.2636 32.0997
45.2714 32.1953
45.2792 32.3392
45.2870 32.5337
45.2948 32.7817
45.3026 33.0866
45.3104 33.4526
45.3182 33.8845
45.3260 34.3877
45.3338 34.9686
45.3416 35.6344
45.3494 36.3930
45.3572 37.2533
45.3650 38.2252
45.3722 39.2236
45.3793 40.3340
45.3865 41.5664
45.3936 42.9313
45.4008 44.4399
45.4079 46.1043
45.4151 47.9368
45.4222 49.9505
45.4294 52.1590
45.4365 54.5760
45.4437 57.2156
45.4508 60.0916
45.4580 63.2180
45.4651 66.6082
45.4723 70.2749
45.4794 74.2300
45.4872 78.8861
45.4950 83.9100
45.5028 89.3106
45.5106 95.0941
45.5184 101.263
45.5262 107.814
45.5340 114.743
45.5418 122.036
45.5490 129.027
45.5561 136.292
45.5633 143.810
45.5704 151.554
45.5776 159.493
45.5847 167.592
45.5919 175.812
45.5990 184.110
45.6075 193.950
45.6159 203.748
45.6244 213.415
45.6328 222.857
45.6471 238.052
45.6614 251.859
45.6732 261.871
45.6850 270.403
45.6953 276.514
45.7056 281.219
45.7168 284.614
45.7279 286.214
45.7351 286.279
45.7423 285.590
45.7494 284.156
45.7566 281.997
45.7663 277.983
45.7759 272.775
45.7856 266.470
45.7952 259.191
45.8064 249.666
45.8177 239.216
45.8289 228.049
45.8401 216.414
45.8513 204.518
45.8625 192.598
45.8737 180.833
45.8849 169.427
45.8931 161.435
45.9013 153.767
45.9094 146.470
45.9176 139.594
45.9257 133.157
45.9339 127.205
45.9420 121.747
45.9502 116.817
45.9573 112.938
45.9645 109.480
45.9716 106.451
45.9787 103.859
45.9859 101.704
45.9930 99.9961
46.0002 98.7365
46.0073 97.9342
46.0129 97.6267
46.0185 97.6080
46.0241 97.8815
46.0297 98.4500
46.0353 99.3198
46.0409 100.495
46.0465 101.980
46.0521 103.778
46.0578 105.901
46.0634 108.351
46.0690 111.135
46.0746 114.255
46.0802 117.727
46.0858 121.553
46.0914 125.739
46.0970 130.282
46.1062 138.535
46.1154 147.795
46.1245 158.095
46.1337 169.422
46.1429 181.795
46.1521 195.171
46.1612 209.550
46.1704 224.853
46.1816 244.759
46.1928 265.814
46.2041 287.817
46.2153 310.499
46.2265 333.610
46.2377 356.779
46.2601 401.896
46.2754 430.380
46.2831 443.560
46.2907 455.842
46.2983 467.111
46.3060 477.271
46.3136 486.221
46.3212 493.869
46.3297 500.736
46.3382 505.811
46.3466 509.027
46.3551 510.342
46.3619 510.015
46.3687 508.464
46.3788 503.870
46.3890 496.645
46.3991 486.924
46.4093 474.886
46.4191 461.356
46.4288 446.129
46.4385 429.431
46.4483 411.513
46.4580 392.634
46.4678 373.055
46.4872 332.822
46.5085 289.055
46.5191 267.843
46.5297 247.385
46.5395 229.410
46.5492 212.291
46.5589 196.104
46.5687 180.914
46.5784 166.720
46.5882 153.548
46.5979 141.389
46.6028 135.684
46.6076 130.234
46.6125 125.011
46.6174 120.023
46.6222 115.264
46.6271 110.727
46.6320 106.407
46.6368 102.295
46.6417 98.3852
46.6466 94.6704
46.6515 91.1430
46.6563 87.7958
46.6612 84.6211
46.6661 81.6116
46.6709 78.7598
46.6758 76.0586
46.6807 73.5008
46.6855 71.0792
46.6940 67.1941
46.7024 63.6661
46.7108 60.4583
46.7192 57.5409
46.7276 54.8860
46.7360 52.4678
46.7444 50.2630
46.7528 48.2499
46.7612 46.4091
46.7697 44.7230
46.7781 43.1759
46.7865 41.7535
46.7949 40.4431
46.8033 39.2336
46.8117 38.1148
46.8201 37.0779
46.8298 35.9712
46.8396 34.9528
46.8493 34.0135
46.8590 33.1453
46.8687 32.3414
46.8784 31.5959
46.8882 30.9037
46.8979 30.2612
46.9076 29.6633
46.9173 29.1078
46.9270 28.5918
46.9367 28.1139
46.9465 27.6713
46.9562 27.2631
46.9659 26.8881
46.9756 26.5461
46.9921 26.0378
47.0086 25.6206
47.0251 25.2935
47.0416 25.0572
47.0581 24.9113
47.0746 24.8549
47.0911 24.8853
47.1076 24.9970
47.1274 25.2267
47.1471 25.5399
47.1867 26.2937
47.2109 26.7308
47.2230 26.9126
47.2351 27.0572
47.2395 27.0988
47.2520 27.1812
47.2645 27.2042
47.2770 27.1621
47.2895 27.0510
47.3020 26.8695
47.3145 26.6183
47.3269 26.2996
47.3394 25.9188
47.3486 25.6012
47.3586 25.2261
47.3686 24.8237
47.3885 23.9544
47.4223 22.3850
47.4392 21.6022
47.4560 20.8463
47.4752 20.0382
47.4848 19.6594
47.4944 19.2991
47.5040 18.9580
47.5136 18.6367
47.5232 18.3350
47.5328 18.0530
47.5424 17.7901
47.5520 17.5457
47.5615 17.3189
47.5711 17.1088
47.5807 16.9145
47.5903 16.7348
47.5999 16.5687
47.6095 16.4150
47.6195 16.2672
47.6294 16.1308
47.6494 15.8872
47.6693 15.6766
47.6893 15.4925
47.7092 15.3297
47.7292 15.1843
47.7491 15.0529
47.7691 14.9333
47.7890 14.8237
47.8090 14.7227
47.8489 14.5428
47.8888 14.3884
47.9287 14.2570
47.9532 14.1870
47.9778 14.1255
48.0023 14.0726
48.0269 14.0289
48.0594 13.9867
48.0919 13.9652
48.1082 13.9637
48.1245 13.9695
48.1407 13.9839
48.1570 14.0083
48.1733 14.0446
48.1895 14.0954
48.2058 14.1639
48.2220 14.2540
48.2383 14.3710
48.2464 14.4414
48.2546 14.5209
48.2627 14.6105
48.2708 14.7113
48.2790 14.8245
48.2871 14.9513
48.2946 15.0816
48.3021 15.2256
48.3096 15.3846
48.3171 15.5598
48.3246 15.7526
48.3320 15.9642
48.3395 16.1961
48.3470 16.4494
48.3545 16.7259
48.3620 17.0261
48.3695 17.3516
48.3770 17.7036
48.3845 18.0830
48.3920 18.4907
48.3995 18.9273
48.4070 19.3935
48.4151 19.9365
48.4233 20.5141
48.4315 21.1273
48.4397 21.7735
48.4478 22.4529
48.4560 23.1617
48.4723 24.6587
48.4873 26.1044
48.5023 27.5889
48.5173 29.0794
48.5323 30.5343
48.5473 31.9115
48.5622 33.1673
48.5703 33.7739
48.5783 34.3273
48.5863 34.8217
48.5943 35.2519
48.6040 35.6817
48.6137 36.0031
48.6235 36.2112
48.6332 36.3027
48.6437 36.2690
48.6543 36.0987
48.6648 35.7955
48.6753 35.3659
48.6829 34.9827
48.6905 34.5423
48.7054 33.5204
48.7204 32.3315
48.7320 31.3244
48.7436 30.2635
48.7667 28.0571
48.7817 26.6249
48.7967 25.2312
48.8117 23.9047
48.8266 22.6674
48.8403 21.6334
48.8471 21.1514
48.8539 20.6936
48.8607 20.2603
48.8675 19.8517
48.8743 19.4678
