Sc-45(n,g) ENDFB-8.0
Energy(eV) XS(b)
3405.97 10.3420
3406.44 8.58264
3406.68 7.72105
3406.92 6.89825
3407.05 6.46643
3407.18 6.05371
3407.31 5.65499
3407.44 5.27743
3407.57 4.91591
3407.70 4.57647
3407.83 4.25410
3407.95 3.95379
3408.07 3.69390
3408.19 3.45020
3408.31 3.22232
3408.43 3.01154
3408.55 2.81374
3408.67 2.63167
3408.79 2.46160
3408.90 2.30573
3409.02 2.16071
3409.14 2.02721
3409.26 1.90452
3409.38 1.79281
3409.50 1.68952
3409.62 1.59569
3409.73 1.50909
3409.85 1.43054
3409.95 1.37044
3410.05 1.31519
3410.14 1.26387
3410.24 1.21619
3410.44 1.13072
3410.63 1.05684
3410.82 0.992533
3411.02 0.936966
3411.21 0.888511
3411.41 0.846077
3411.60 0.808557
3411.80 0.775553
3411.99 0.746205
3412.18 0.719967
3412.38 0.696383
3412.57 0.675072
3412.96 0.638057
3413.31 0.610093
3413.65 0.585911
3414.00 0.564645
3414.34 0.545873
3414.69 0.529068
3415.03 0.514005
3415.38 0.500377
3415.72 0.487980
3416.41 0.466204
3417.10 0.447718
3417.79 0.431746
3418.48 0.417813
3419.35 0.402623
3420.21 0.389441
3421.07 0.377836
3421.94 0.367499
3422.80 0.358183
3423.66 0.349731
3425.39 0.334856
3427.12 0.322074
3428.84 0.310893
3430.57 0.300932
3432.30 0.291904
3434.71 0.280499
3437.13 0.270266
3439.55 0.260974
3441.96 0.252453
3444.38 0.244577
3446.80 0.237251
3451.63 0.223985
3456.46 0.212304
3461.30 0.201758
3466.13 0.192234
3470.97 0.183599
3474.76 0.177362
3478.56 0.171548
3482.36 0.166118
3486.16 0.161053
3493.75 0.151874
3501.35 0.143830
3508.95 0.136774
3516.54 0.130622
3524.14 0.125321
3531.73 0.120883
3535.88 0.118869
3540.02 0.117193
3544.16 0.115888
3548.31 0.115161
3550.72 0.115089
3553.14 0.115364
3555.56 0.116093
3557.97 0.117458
3560.39 0.119785
3561.60 0.121458
3562.81 0.123589
3564.02 0.126311
3565.23 0.129801
3566.43 0.134327
3567.64 0.140293
3568.46 0.145473
3569.28 0.151898
3570.10 0.159991
3570.92 0.170389
3571.33 0.176749
3571.74 0.184114
3572.15 0.192735
3572.56 0.202957
3572.97 0.215277
3573.38 0.230419
3573.79 0.249464
3574.20 0.274031
3574.41 0.289102
3574.61 0.306542
3574.82 0.326837
3575.02 0.350570
3575.23 0.378434
3575.43 0.411249
3575.64 0.449974
3575.84 0.495715
3576.05 0.549732
3576.25 0.613441
3576.46 0.688408
3576.66 0.776327
3576.76 0.825954
3576.87 0.878999
3576.97 0.936739
3577.07 0.998286
3577.17 1.06508
3577.28 1.13606
3577.38 1.21283
3577.48 1.29411
3577.59 1.38611
3577.70 1.48442
3577.81 1.58923
3577.91 1.70072
3578.02 1.81901
3578.13 1.94420
3578.24 2.07634
3578.35 2.21544
3578.45 2.36145
3578.56 2.51428
3578.67 2.67376
3578.78 2.83967
3578.99 3.18954
3579.21 3.55897
3579.45 3.98737
3579.68 4.42720
3580.16 5.30995
3580.44 5.80731
3580.58 6.04035
3580.72 6.26039
3580.96 6.59806
3581.08 6.74690
3581.19 6.87969
3581.31 6.99572
3581.43 7.09446
3581.54 7.17616
3581.66 7.24015
3581.83 7.30108
3582.00 7.32129
3582.07 7.31780
3582.18 7.29792
3582.29 7.26058
3582.41 7.20608
3582.52 7.13554
3582.71 6.97158
3582.91 6.76262
3582.95 6.71963
3583.04 6.59454
3583.14 6.46135
3583.34 6.16841
3583.52 5.87746
3583.70 5.56801
3584.06 4.91357
3584.59 3.91367
3584.86 3.43445
3585.00 3.20592
3585.13 2.98553
3585.26 2.78646
3585.38 2.59734
3585.51 2.41557
3585.63 2.24431
3585.76 2.08102
3585.88 1.92837
3586.01 1.78502
3586.13 1.65085
3586.26 1.52476
3586.38 1.40849
3586.51 1.30073
3586.63 1.20115
3586.76 1.10868
3586.88 1.02439
3587.01 0.947114
3587.13 0.876430
3587.26 0.811419
3587.39 0.752689
3587.51 0.698873
3587.64 0.650418
3587.76 0.606148
3587.89 0.566385
3588.01 0.530404
3588.14 0.497866
3588.39 0.441668
3588.64 0.395786
3588.89 0.358257
3589.14 0.327553
3589.39 0.302085
3589.64 0.280900
3589.89 0.263125
3590.14 0.248125
3590.39 0.235241
3590.64 0.224154
3591.15 0.205935
3591.75 0.188909
3592.36 0.175682
3592.97 0.165094
3593.58 0.156441
3594.19 0.149222
3594.80 0.143134
3595.41 0.137923
3596.01 0.133431
3597.23 0.126071
3598.45 0.120331
3599.67 0.115744
3600.88 0.112007
3602.32 0.108415
3603.75 0.105481
3605.18 0.103040
3606.61 0.100977
3609.48 0.0976540
3612.34 0.0950886
3615.21 0.0930414
3618.07 0.0913669
3620.94 0.0899683
3623.80 0.0887541
3629.24 0.0868413
3634.69 0.0853086
3645.57 0.0829980
3656.46 0.0813013
3667.34 0.0800616
3678.23 0.0791671
3689.11 0.0785554
3700.00 0.0781916
3710.88 0.0780612
3732.65 0.0784266
3743.54 0.0788872
3754.42 0.0795394
3765.31 0.0803197
3776.19 0.0813497
3787.08 0.0824919
3797.96 0.0838499
3819.73 0.0870662
3841.50 0.0910778
3863.27 0.0958881
3874.16 0.0986360
3885.04 0.101626
3897.65 0.105418
3910.25 0.109572
3922.85 0.114125
3935.46 0.119124
3948.06 0.124581
3960.67 0.130568
3973.27 0.137124
3985.87 0.144289
3998.48 0.152164
4011.08 0.160782
4023.69 0.170239
4036.29 0.180644
4048.89 0.192046
4061.50 0.204610
4074.10 0.218432
4086.70 0.233613
4099.47 0.250593
4105.85 0.259681
4112.23 0.269252
4124.99 0.289801
4131.37 0.300822
4137.75 0.312402
4150.51 0.337107
4163.28 0.364139
4176.04 0.393458
4188.80 0.424996
4196.76 0.445789
4204.73 0.467326
4220.65 0.512309
4252.50 0.603255
4268.43 0.644945
4276.39 0.663470
4284.35 0.679792
4292.31 0.693557
4300.28 0.704494
4308.24 0.712306
4316.20 0.716624
4326.00 0.716905
4333.96 0.713021
4341.93 0.705584
4349.89 0.694929
4357.85 0.681342
4365.81 0.665067
4373.78 0.646457
4381.74 0.626004
4389.70 0.604208
4405.63 0.558095
4421.55 0.510838
4437.48 0.464908
4445.44 0.442404
4453.40 0.420898
4465.16 0.390739
4476.91 0.362562
4488.67 0.336326
4500.43 0.312146
4512.18 0.289916
4523.94 0.269499
4535.69 0.250826
4547.45 0.233713
4558.56 0.218907
4569.67 0.205285
4580.79 0.192761
4591.90 0.181254
4603.01 0.170645
4614.12 0.160881
4625.23 0.151876
4636.34 0.143554
4644.93 0.137562
4653.52 0.131921
4662.10 0.126605
4670.69 0.121593
4679.28 0.116899
4687.86 0.112462
4696.45 0.108218
4705.04 0.104229
4722.21 0.0968547
4739.38 0.0902326
4756.55 0.0842700
4773.73 0.0788882
4784.84 0.0757029
4795.95 0.0726932
4807.06 0.0698426
4818.17 0.0671932
4840.40 0.0623144
4851.51 0.0600892
4862.62 0.0579940
4873.73 0.0559939
4884.84 0.0541099
4907.07 0.0506451
4929.29 0.0475296
4951.51 0.0447087
4975.76 0.0419564
5000.00 0.0394678
5016.57 0.0379165
5033.13 0.0364714
5049.70 0.0351222
5066.27 0.0338760
5082.84 0.0326912
5099.40 0.0315932
5115.97 0.0305410
5132.54 0.0295855
5149.10 0.0286578
5165.67 0.0278148
5182.24 0.0270031
5198.80 0.0262498
5231.94 0.0248646
5265.07 0.0236402
5285.32 0.0229713
5305.57 0.0223434
5325.82 0.0217530
5346.07 0.0212168
5386.56 0.0202478
5406.81 0.0198202
5427.06 0.0194272
5447.31 0.0190594
5467.56 0.0187237
5508.05 0.0181415
5528.30 0.0178867
5548.55 0.0176646
5589.04 0.0172822
5618.50 0.0170678
5647.95 0.0169032
5677.40 0.0167885
5706.85 0.0167243
5731.70 0.0167123
5756.55 0.0167399
5781.40 0.0168083
5806.25 0.0169225
5831.11 0.0170919
5855.96 0.0173320
5868.38 0.0175012
5880.81 0.0177273
5893.23 0.0180492
5899.44 0.0182816
5905.66 0.0186111
5912.56 0.0191955
5916.01 0.0196525
5919.46 0.0203187
5922.91 0.0213628
5926.36 0.0231434
5928.09 0.0245797
5929.82 0.0267496
5931.54 0.0304151
5932.41 0.0334420
5933.27 0.0381509
5933.67 0.0413235
5934.07 0.0454330
5934.48 0.0508137
5934.88 0.0578833
5935.28 0.0672336
5935.68 0.0795381
5936.09 0.0956161
5936.49 0.116342
5936.89 0.142824
5937.30 0.176027
5937.70 0.216871
5938.10 0.265925
5938.50 0.323773
5938.91 0.389959
5939.31 0.463999
5939.71 0.543983
5940.69 0.748359
5940.93 0.797535
5941.18 0.843978
5941.42 0.886998
5941.67 0.925729
5941.87 0.953968
5942.07 0.978183
5942.27 0.998158
5942.47 1.01359
5942.74 1.02660
5943.00 1.03095
5943.20 1.02845
5943.49 1.01603
5943.78 0.993599
5944.05 0.964337
5944.32 0.927814
5944.59 0.885000
5944.86 0.837177
5945.19 0.772782
5945.52 0.704554
5946.19 0.565185
5946.52 0.497822
5946.85 0.434034
5947.18 0.374908
5947.51 0.321332
5947.80 0.278984
5948.09 0.241297
5948.39 0.207946
5948.68 0.178975
5948.97 0.153913
5949.26 0.132598
5949.55 0.114571
5949.84 0.0994500
5950.13 0.0868200
5950.42 0.0764075
5950.71 0.0678058
5951.00 0.0607734
5951.58 0.0502818
5952.16 0.0432366
5952.74 0.0384140
5953.32 0.0350269
5954.48 0.0307009
5955.64 0.0280664
5956.80 0.0262802
5958.96 0.0241324
5961.12 0.0228020
5963.28 0.0219220
5965.43 0.0213189
5969.75 0.0205600
5974.06 0.0201246
5982.69 0.0197331
5991.31 0.0196293
6000.61 0.0196664
6009.90 0.0197726
6028.48 0.0201198
6053.70 0.0207636
6078.91 0.0215550
6091.52 0.0219955
6104.13 0.0224876
6116.74 0.0230057
6129.35 0.0235732
6154.57 0.0248358
6179.79 0.0263156
6205.01 0.0280355
6217.62 0.0290067
6230.22 0.0300609
6244.83 0.0313988
6259.43 0.0328723
6274.03 0.0345026
6288.63 0.0363143
6303.23 0.0383247
6317.83 0.0405733
6325.13 0.0417933
6332.43 0.0430918
6339.73 0.0444645
6347.03 0.0459182
6358.97 0.0485043
6370.92 0.0513707
6376.89 0.0529177
6382.86 0.0545569
6388.84 0.0562758
6394.81 0.0581085
6400.78 0.0600297
6406.75 0.0620816
6412.73 0.0642434
6418.70 0.0665405
6424.67 0.0689575
6430.65 0.0715510
6436.62 0.0743137
6442.59 0.0772581
6449.89 0.0811283
6457.19 0.0853261
6464.49 0.0898890
6471.79 0.0948588
6479.09 0.100283
6486.39 0.106218
6493.69 0.112724
6500.99 0.119876
6508.29 0.127756
6515.59 0.136460
6522.89 0.146099
6526.54 0.151310
6530.19 0.156805
6533.84 0.162602
6537.49 0.168724
6541.14 0.175194
6544.79 0.182034
6548.44 0.189271
6552.09 0.196935
6555.74 0.205054
6559.39 0.213661
6563.04 0.222792
6566.69 0.232484
6570.34 0.242777
6573.99 0.253715
6577.64 0.265342
6581.29 0.277707
6584.94 0.290860
6588.59 0.304857
6592.24 0.319751
6595.89 0.335599
6599.54 0.352463
6603.19 0.370396
6606.84 0.389457
6610.49 0.409701
6614.14 0.431175
6617.79 0.453917
6621.35 0.477350
6624.91 0.501999
6628.48 0.527927
6632.04 0.555076
6635.60 0.583391
6639.16 0.612803
6646.28 0.674208
6660.53 0.799182
6664.09 0.828733
6667.65 0.856542
6671.21 0.882043
6674.78 0.904628
6679.08 0.927242
6683.39 0.943854
6687.69 0.953760
6692.00 0.956513
6695.50 0.953382
6699.00 0.945527
6702.50 0.933176
6706.00 0.916678
6709.50 0.896482
6712.99 0.873103
6716.49 0.847098
6719.99 0.819039
6726.99 0.758880
6733.99 0.696633
6740.99 0.635354
6747.98 0.576605
6752.72 0.539300
6757.45 0.504121
6762.19 0.471118
6766.92 0.440367
6771.65 0.411819
6776.39 0.385387
6781.12 0.360955
6785.86 0.338403
6791.32 0.314564
6796.77 0.292858
6802.23 0.273092
6807.69 0.255098
6813.15 0.238766
6818.61 0.223794
6824.07 0.210095
6829.53 0.197564
6833.82 0.188462
6838.11 0.179958
6842.40 0.172005
6846.69 0.164563
6850.98 0.157589
6855.26 0.151049
6859.55 0.144912
6863.84 0.139148
6868.13 0.133724
6872.42 0.128622
6876.71 0.123816
6881.00 0.119284
6885.29 0.115007
6889.58 0.110969
6898.16 0.103540
6906.74 0.0968817
6915.31 0.0908964
6923.89 0.0854992
6932.47 0.0806209
6941.05 0.0761976
6949.63 0.0721790
6958.21 0.0685187
6966.78 0.0651770
6972.63 0.0630638
6978.48 0.0610733
6984.33 0.0591968
6990.18 0.0574263
7001.88 0.0541742
7007.73 0.0526815
7013.58 0.0512848
7025.27 0.0486732
7036.97 0.0463247
7048.67 0.0442095
7060.37 0.0423010
7068.95 0.0410238
7077.52 0.0398323
7086.10 0.0387187
7094.68 0.0376899
7103.26 0.0367313
7111.84 0.0358328
7120.42 0.0350006
7128.99 0.0342272
7137.57 0.0335016
7146.15 0.0328283
7154.73 0.0322046
7163.31 0.0316205
7171.89 0.0310779
7180.47 0.0305778
7189.04 0.0301114
7197.62 0.0296788
7214.78 0.0289161
7223.36 0.0285776
7231.94 0.0282705
7249.09 0.0277345
7257.67 0.0275058
7266.25 0.0273023
7274.83 0.0271202
7283.41 0.0269620
7300.56 0.0267135
7309.14 0.0266206
7317.72 0.0265507
7326.30 0.0265002
7334.88 0.0264694
7350.48 0.0264684
7358.27 0.0264921
7366.07 0.0265344
7373.87 0.0265911
7381.67 0.0266666
7397.27 0.0268675
7405.07 0.0269961
7412.86 0.0271409
7420.66 0.0273041
7428.46 0.0274884
7436.26 0.0276894
7444.06 0.0279128
7451.86 0.0281575
7459.65 0.0284221
7469.01 0.0287736
7478.37 0.0291573
7487.73 0.0295862
7497.09 0.0300632
7506.45 0.0306009
7515.80 0.0312238
7525.16 0.0319944
7534.52 0.0330974
7539.79 0.0341266
7542.42 0.0349360
7545.05 0.0361810
7547.68 0.0385562
7549.00 0.0410263
7549.66 0.0430659
7550.31 0.0460751
7550.97 0.0505988
7551.63 0.0574225
7552.29 0.0676026
7552.95 0.0824436
7553.60 0.103384
7554.26 0.131760
7554.92 0.168452
7555.58 0.213447
7556.31 0.271521
7557.04 0.334149
7557.77 0.395113
7558.14 0.422666
7558.50 0.446882
7559.05 0.475398
7559.33 0.485283
7559.61 0.491886
7560.00 0.495413
7560.26 0.493842
7560.40 0.491872
7560.91 0.476914
7561.43 0.451410
7561.76 0.429937
7562.10 0.405471
7562.77 0.350565
7563.45 0.292696
7564.12 0.237145
7564.73 0.192315
7565.34 0.154119
7565.94 0.123112
7566.55 0.0990459
7567.16 0.0810194
7567.76 0.0680087
7568.37 0.0588468
7568.97 0.0525495
7569.58 0.0482596
7570.19 0.0453532
7571.40 0.0419705
7572.61 0.0402331
7573.83 0.0392237
7576.25 0.0381297
7578.68 0.0375976
7583.53 0.0372466
7590.72 0.0374354
7597.91 0.0379450
7605.10 0.0386111
7612.29 0.0393802
7619.48 0.0402300
7626.67 0.0411517
7633.85 0.0421423
7641.04 0.0432026
7648.95 0.0444520
7656.86 0.0457931
7664.77 0.0472324
7672.68 0.0487773
7680.58 0.0504365
7688.49 0.0522200
7696.40 0.0541390
7704.31 0.0562061
7712.21 0.0584363
7720.12 0.0608454
7728.03 0.0634520
7735.94 0.0662767
7739.89 0.0677783
7743.85 0.0693437
7747.80 0.0709764
7751.75 0.0726799
7755.71 0.0744584
7759.66 0.0763162
7763.62 0.0782576
7767.57 0.0802870
7771.52 0.0824109
7775.48 0.0846342
7779.43 0.0869628
7783.38 0.0894035
7787.34 0.0919630
7791.29 0.0946487
7795.25 0.0974689
7799.20 0.100432
7803.15 0.103547
7807.11 0.106825
7811.06 0.110276
7815.02 0.113912
7818.97 0.117745
7822.92 0.121790
7826.88 0.126060
7830.83 0.130570
7836.58 0.137601
7842.33 0.145237
7848.09 0.153545
7853.84 0.162597
7859.59 0.172448
7862.46 0.177705
7865.34 0.183214
7868.21 0.188986
7871.09 0.195025
7873.97 0.201349
7876.84 0.207970
7880.79 0.217591
7884.75 0.227850
7888.70 0.238793
7892.66 0.250470
7896.61 0.262929
7900.56 0.276225
7904.52 0.290410
7908.47 0.305539
7913.22 0.325024
7917.97 0.346024
7922.71 0.368614
7927.46 0.392867
7932.21 0.418804
7936.96 0.446339
7941.70 0.475421
7946.45 0.505897
7953.14 0.550714
7959.84 0.596613
7966.53 0.642037
7973.23 0.684646
7976.57 0.704090
7979.92 0.721824
7983.27 0.737495
7986.61 0.750768
7989.96 0.761341
7993.31 0.768961
7996.65 0.773439
8000.00 0.774662
8004.46 0.771185
8008.09 0.764161
8011.72 0.753589
8015.34 0.739766
8018.97 0.723069
8022.59 0.703912
8026.22 0.682748
8029.84 0.660029
8033.47 0.636194
8040.72 0.586740
8047.97 0.537323
8055.22 0.489338
8062.48 0.444471
8067.86 0.413513
8073.25 0.384682
8078.64 0.358016
8084.02 0.333461
8089.41 0.310912
8094.80 0.290257
8100.19 0.271360
8105.57 0.254085
8110.79 0.238761
8116.02 0.224716
8121.24 0.211836
8126.46 0.200018
8131.68 0.189167
8136.90 0.179193
8142.12 0.170017
8147.34 0.161568
8152.09 0.154467
8156.83 0.147903
8161.58 0.141764
8166.33 0.136034
8171.07 0.130683
8175.82 0.125697
8180.56 0.121038
8185.31 0.116680
8190.06 0.112607
8194.80 0.108790
8199.55 0.105214
8204.30 0.101862
8213.79 0.0957582
8223.28 0.0903673
8233.72 0.0851501
8244.16 0.0805750
8254.61 0.0765557
8265.05 0.0730213
8275.49 0.0699073
8285.93 0.0671651
8296.37 0.0647507
8306.81 0.0626268
8314.88 0.0611653
8322.95 0.0598466
8331.02 0.0586596
8339.09 0.0575951
8347.16 0.0566590
8355.22 0.0558233
8363.29 0.0550703
8371.36 0.0544185
8387.50 0.0533682
8403.64 0.0526389
8419.77 0.0522063
8435.91 0.0520553
8446.83 0.0521162
8457.74 0.0523030
8468.66 0.0526127
8479.57 0.0530771
8490.49 0.0537373
8501.41 0.0545845
8512.32 0.0558521
8517.78 0.0567283
8523.24 0.0578872
8529.17 0.0597703
8532.14 0.0611382
8535.11 0.0630275
8538.07 0.0658185
8539.56 0.0677735
8541.04 0.0703264
8542.52 0.0738077
8544.01 0.0788898
8544.75 0.0824830
8545.49 0.0872611
8546.23 0.0939319
8546.97 0.103639
8547.40 0.111394
8547.83 0.121294
8548.26 0.134018
8548.69 0.150383
8549.12 0.171385
8549.55 0.198189
8549.98 0.232126
8550.41 0.274644
8550.84 0.327387
8551.27 0.391581
8551.70 0.468639
8552.13 0.559543
8552.56 0.664782
8552.99 0.784176
8553.42 0.916715
8553.85 1.06044
8554.39 1.24994
8554.92 1.44425
8555.46 1.63361
8555.72 1.72302
8555.99 1.80674
8556.24 1.88014
8556.49 1.94606
8556.75 2.00376
8557.00 2.05230
8557.18 2.08062
8557.35 2.10362
8557.53 2.12127
8557.71 2.13342
8558.00 2.14120
8558.04 2.14107
8558.19 2.13802
8558.34 2.13098
8558.64 2.10499
8558.98 2.05694
8559.32 1.99063
8559.59 1.92553
8559.86 1.85146
8560.13 1.76958
8560.40 1.68130
8560.77 1.55615
8561.13 1.42582
8561.86 1.16295
8562.22 1.03623
8562.58 0.915790
8562.95 0.803360
8563.31 0.700153
8563.66 0.609568
8564.01 0.528598
8564.36 0.457169
8564.72 0.395096
8565.07 0.341471
8565.42 0.295782
8565.77 0.257241
8566.12 0.225106
8566.47 0.198374
8566.83 0.176357
8567.18 0.158326
8567.53 0.143658
8568.23 0.121985
8568.94 0.107627
8569.64 0.0979666
8570.34 0.0913054
8571.75 0.0829747
8573.16 0.0780252
8574.56 0.0747431
8576.92 0.0712048
8579.28 0.0690332
8581.64 0.0676290
8584.00 0.0667047
8588.72 0.0657205
8593.44 0.0654063
8599.97 0.0655404
8606.51 0.0660431
8613.04 0.0667836
8619.57 0.0677053
8632.64 0.0698709
8645.71 0.0724185
8658.78 0.0753099
8671.85 0.0785428
8684.91 0.0821337
8697.98 0.0861107
8705.60 0.0886284
8713.23 0.0912912
8720.85 0.0941077
8728.47 0.0971083
8736.10 0.100281
8743.72 0.103641
8751.34 0.107224
8758.97 0.111015
8766.59 0.115039
8774.21 0.119336
8781.83 0.123885
8789.46 0.128730
8797.08 0.133910
8804.70 0.139404
8812.33 0.145261
8819.95 0.151488
8827.94 0.158510
8835.92 0.166046
8843.91 0.174139
8851.89 0.182840
8859.88 0.192206
8867.87 0.202300
8875.85 0.213192
8883.84 0.224962
8892.49 0.238817
8901.15 0.253943
8909.81 0.270497
8918.46 0.288662
8927.12 0.308676
8935.77 0.330857
8944.43 0.355476
8948.76 0.368867
8953.08 0.383051
8958.78 0.403067
8964.47 0.424775
8970.17 0.448693
8975.86 0.475129
8981.56 0.504598
8987.25 0.537794
8990.10 0.556082
8992.95 0.575680
8995.80 0.596782
8998.64 0.619583
9001.97 0.648694
9005.29 0.680931
9008.61 0.716844
9011.93 0.757199
9015.26 0.803087
9016.92 0.828469
9018.58 0.855706
9020.24 0.884996
9021.90 0.916570
9023.56 0.950691
9025.22 0.987659
9027.48 1.04302
9029.73 1.10523
9031.99 1.17552
9033.11 1.21409
9034.24 1.25522
9035.37 1.29915
9036.50 1.34602
9037.62 1.39614
9038.75 1.44976
9039.88 1.50722
9041.00 1.56875
9042.13 1.63473
9043.26 1.70549
9044.61 1.79726
9045.96 1.89696
9047.32 2.00519
9048.67 2.12245
9050.02 2.24912
9051.37 2.38536
9052.72 2.53111
9054.08 2.68585
9055.92 2.91015
9057.77 3.14472
9061.47 3.61375
9063.32 3.82569
9064.24 3.91998
9065.17 4.00414
9066.09 4.07652
9067.02 4.13542
9067.94 4.17958
9068.86 4.20798
9070.00 4.22032
9071.25 4.20469
9072.50 4.15919
9073.44 4.10657
9074.38 4.03957
9075.31 3.95956
9076.25 3.86846
9078.13 3.66009
9080.00 3.42936
9083.71 2.95707
9085.56 2.73115
9087.42 2.51949
9089.27 2.32483
9090.20 2.23424
9091.13 2.14815
9092.05 2.06652
9092.98 1.98921
9093.91 1.91610
9094.83 1.84700
9096.49 1.73282
9098.15 1.62992
9099.81 1.53715
9101.47 1.45346
9103.13 1.37786
9104.78 1.30954
9106.44 1.24761
9108.10 1.19133
9109.62 1.14414
9111.14 1.10070
9112.66 1.06064
9114.18 1.02362
9115.70 0.989337
9117.22 0.957528
9118.74 0.927948
9120.26 0.900380
9123.30 0.850532
9126.34 0.806680
9129.38 0.767787
9132.42 0.733040
9135.18 0.704510
9137.95 0.678458
9140.71 0.654472
9143.47 0.632257
9146.24 0.611596
9149.00 0.592324
9154.53 0.557319
9160.06 0.526177
9165.58 0.498143
9171.11 0.472644
9176.64 0.449260
9181.40 0.430557
9186.16 0.413030
9190.93 0.396559
9195.69 0.381111
9205.21 0.352522
9214.74 0.326750
9224.26 0.303447
9233.79 0.282270
9243.31 0.263033
9252.84 0.245501
9263.44 0.227767
9274.05 0.211709
9284.65 0.197145
9295.25 0.183916
9305.86 0.171877
9316.46 0.160908
9327.07 0.150896
9337.67 0.141742
9348.28 0.133363
9358.88 0.125678
9369.49 0.118619
9380.09 0.112128
9390.69 0.106147
9401.30 0.100631
9411.90 0.0955354
9422.51 0.0908217
9432.63 0.0866760
9442.75 0.0827995
9452.87 0.0791951
9463.00 0.0758028
9473.12 0.0726634
9483.24 0.0697365
9493.36 0.0669796
9503.48 0.0644281
9513.61 0.0620436
9523.73 0.0598012
9533.85 0.0577318
9543.97 0.0558022
9554.10 0.0539994
9564.22 0.0523550
9574.34 0.0508425
9584.46 0.0494611
9597.96 0.0478714
9611.45 0.0465841
9624.95 0.0457164
9631.70 0.0454839
9638.45 0.0454295
9648.09 0.0457481
9652.91 0.0461581
9657.73 0.0468000
9662.55 0.0477385
9667.37 0.0490674
9672.19 0.0509320
9677.01 0.0535759
9680.62 0.0562822
9684.24 0.0598638
9687.85 0.0646823
9689.66 0.0677276
9691.47 0.0713279
9694.12 0.0779168
9696.77 0.0866382
9698.10 0.0920917
9699.42 0.0984919
9700.75 0.106083
9702.07 0.115169
9703.52 0.127310
9704.96 0.142559
9706.41 0.162128
9707.13 0.174092
9707.86 0.187936
9708.49 0.201953
9709.12 0.218149
9709.75 0.237047
9710.39 0.259298
9711.02 0.285901
9711.65 0.318016
9712.28 0.357428
9712.92 0.406261
9713.25 0.436678
9713.58 0.470926
9713.91 0.509806
9714.24 0.553748
9714.57 0.603764
9714.91 0.660375
9715.24 0.724616
9715.57 0.797444
9715.90 0.880140
9716.23 0.973256
9716.56 1.07842
9716.89 1.19605
9717.23 1.32783
9717.56 1.47386
9717.89 1.63523
9718.22 1.81245
9718.44 1.94270
9718.67 2.08045
9718.90 2.22561
9719.12 2.37801
9719.35 2.53737
9719.57 2.70332
9720.03 3.05294
9720.36 3.32229
9720.69 3.59848
9721.35 4.16067
9722.01 4.71078
9722.35 4.97042
9722.68 5.21265
9723.04 5.45569
9723.41 5.66705
9723.78 5.84146
9724.14 5.97413
9724.36 6.03155
9724.57 6.07291
9724.79 6.09783
9725.00 6.10607
9725.35 6.08369
9725.70 6.01754
9726.05 5.90924
9726.40 5.76190
9726.75 5.57934
9727.09 5.36604
9727.44 5.12549
9727.79 4.86420
9728.16 4.57039
9728.52 4.26476
9729.26 3.64170
9729.62 3.33490
9729.99 3.03731
9730.36 2.75252
9730.73 2.48336
9730.96 2.32088
9731.19 2.16662
9731.43 2.01951
9731.66 1.88097
9731.89 1.74987
9732.13 1.62730
9732.36 1.51210
9732.59 1.40507
