Sr-87(n,tot) ENDFB-8.0
Energy(eV) XS(b)
12716.3 19.0566
12717.2 18.5389
12718.9 17.6076
12720.6 16.8004
12722.0 16.2162
12723.4 15.6903
12724.8 15.2146
12726.2 14.7824
12727.6 14.3881
12729.0 14.0271
12731.8 13.3920
12733.5 13.0498
12735.2 12.7378
12738.6 12.1898
12742.0 11.7245
12745.4 11.3257
12749.2 10.9481
12752.9 10.6218
12756.6 10.3363
12760.4 10.0845
12767.2 9.69095
12774.1 9.36602
12780.9 9.09255
12787.7 8.85868
12794.6 8.65488
12801.4 8.47481
12808.2 8.31311
12815.1 8.16533
12823.8 7.98925
12828.1 7.90277
12832.5 7.81388
12835.9 7.73907
12839.3 7.65451
12841.0 7.60545
12842.7 7.54866
12843.6 7.51602
12844.0 7.49850
12844.5 7.48064
12844.9 7.46169
12845.3 7.44234
12845.7 7.42308
12846.2 7.40514
12846.5 7.39240
12846.8 7.38171
12847.2 7.37411
12847.5 7.37093
12847.8 7.37376
12848.1 7.38453
12848.5 7.40547
12848.8 7.43906
12849.1 7.48796
12849.5 7.55494
12849.8 7.64268
12850.1 7.75361
12850.5 7.88973
12850.8 8.05232
12851.1 8.24177
12851.4 8.45732
12852.0 8.86843
12852.5 9.31922
12853.1 9.79002
12853.3 10.0225
12853.6 10.2470
12854.0 10.5476
12854.4 10.8081
12854.5 10.8783
12854.8 11.0258
12855.0 11.0966
12855.0 11.1079
12855.1 11.1257
12855.2 11.1756
12855.5 11.2353
12855.8 11.2595
12856.1 11.2484
12856.4 11.1987
12856.6 11.1161
12856.9 10.9987
12857.2 10.8585
12857.9 10.4674
12858.5 10.0306
12858.9 9.80604
12859.2 9.58719
12859.5 9.37852
12859.9 9.18909
12860.3 8.97334
12860.7 8.78289
12861.1 8.61808
12861.5 8.47785
12861.9 8.36014
12862.1 8.30892
12862.3 8.26234
12862.5 8.22002
12862.7 8.18161
12862.9 8.14676
12863.0 8.11664
12863.2 8.08777
12863.4 8.06152
12863.6 8.03761
12863.8 8.01579
12864.2 7.97747
12864.6 7.94571
12865.0 7.91762
12865.4 7.89307
12865.8 7.87128
12866.2 7.85215
12866.7 7.83042
12867.2 7.81113
12868.2 7.77661
12870.1 7.71961
12872.0 7.67281
12874.0 7.63280
12877.8 7.56504
12881.7 7.50763
12890.6 7.39759
12899.4 7.30412
12917.1 7.14009
12932.6 7.00713
12948.1 6.87230
12954.8 6.81016
12961.4 6.74199
12968.0 6.66302
12971.4 6.61671
12974.7 6.56325
12977.6 6.50708
12979.0 6.47441
12980.5 6.43745
12981.9 6.39456
12983.4 6.34430
12984.1 6.31522
12984.8 6.28348
12985.6 6.24778
12985.9 6.22880
12986.3 6.20897
12986.7 6.18780
12987.0 6.16670
12987.4 6.14489
12987.7 6.12419
12988.1 6.10444
12988.5 6.08803
12988.8 6.07619
12989.2 6.07128
12989.6 6.07660
12989.9 6.09565
12990.3 6.13279
12990.6 6.19308
12991.0 6.28496
12991.4 6.40939
12991.7 6.57413
12992.1 6.78436
12992.4 7.03628
12992.8 7.32817
12993.1 7.67765
12993.5 8.06304
12993.8 8.50263
12994.2 8.96449
12994.5 9.46596
12994.9 9.96655
12995.2 10.4377
12995.5 10.8822
12995.8 11.3034
12996.1 11.6899
12996.2 11.7712
12996.4 12.0207
12996.6 12.2313
12996.8 12.3887
12997.0 12.5154
12997.0 12.5218
12997.0 12.5405
12997.1 12.5586
12997.2 12.6193
12997.3 12.6669
12997.6 12.7710
12997.9 12.7954
12998.1 12.7660
12998.4 12.6965
12998.6 12.5938
12998.8 12.4587
12999.1 12.2944
12999.5 11.8833
13000.0 11.4103
13000.4 11.0237
13000.7 10.6289
13001.1 10.2380
13001.4 9.87133
13001.7 9.51504
13002.1 9.18577
13002.4 8.88703
13002.8 8.62755
13003.2 8.35485
13003.6 8.12398
13004.0 7.93123
13004.4 7.77546
13004.6 7.70489
13004.8 7.64405
13005.0 7.58886
13005.2 7.53880
13005.4 7.49119
13005.6 7.45009
13006.0 7.37856
13006.4 7.31739
13006.8 7.26704
13007.3 7.22288
13007.7 7.18550
13008.1 7.15176
13008.5 7.12240
13009.3 7.07106
13010.1 7.02468
13011.0 6.98474
13012.8 6.91819
13014.5 6.86381
13016.2 6.81761
13018.0 6.77719
13019.7 6.74098
13023.2 6.67753
13026.9 6.61812
13030.6 6.56397
13038.0 6.46322
13045.0 6.37054
13051.9 6.27434
13058.9 6.16941
13065.8 6.05011
13070.7 5.95375
13075.6 5.84247
13080.4 5.71054
13082.9 5.63450
13085.3 5.54979
13087.9 5.44942
13090.4 5.33443
13093.0 5.20107
13095.5 5.04431
13096.8 4.95481
13098.1 4.85759
13099.3 4.75009
13100.6 4.63305
13101.9 4.50413
13103.2 4.36637
13103.8 4.29467
13104.4 4.22452
13105.1 4.15674
13105.7 4.09872
13106.3 4.05796
13106.7 4.04904
13107.0 4.05129
13107.3 4.06827
13107.6 4.10440
13107.9 4.16514
13108.3 4.25711
13108.4 4.31724
13108.6 4.38827
13108.7 4.47141
13108.9 4.56798
13109.1 4.67937
13109.2 4.80709
13109.4 4.95273
13109.5 5.11795
13109.7 5.30451
13109.9 5.51424
13110.0 5.74903
13110.2 6.01083
13110.3 6.30162
13110.5 6.62340
13110.7 6.97817
13110.8 7.34250
13110.9 7.71168
13111.1 8.11029
13111.2 8.53952
13111.4 8.96650
13111.5 9.45789
13111.6 9.98295
13111.8 10.5425
13111.9 11.0935
13112.0 11.7213
13112.2 12.3852
13112.3 13.0851
13112.5 13.7675
13112.6 14.5369
13112.7 15.3418
13113.0 16.9910
13113.2 18.0258
13113.3 19.1008
13113.6 21.3591
13114.0 23.7376
13114.3 26.1224
13114.6 28.8607
13115.0 31.5092
13115.3 33.9338
13115.6 36.2362
13116.0 38.5503
13116.3 40.5855
13116.5 41.5038
13116.7 42.2825
13116.8 43.0071
13117.0 43.5927
13117.2 44.1783
13117.4 44.6073
13117.6 44.8770
13117.8 44.9871
13118.1 44.9393
13118.3 44.7373
13118.5 44.3871
13118.7 43.8961
13118.9 43.2736
13119.1 42.5303
13119.3 41.6778
13119.5 40.7287
13119.7 39.6963
13120.1 37.4919
13120.6 35.1217
13120.9 32.8594
13121.3 30.6031
13121.7 28.4095
13122.1 26.3233
13122.5 24.1811
13122.7 23.1832
13122.9 22.2807
13123.1 21.3846
13123.3 20.5414
13123.5 19.7509
13123.7 19.0460
13124.1 17.9819
13124.4 17.0616
13124.7 16.2428
13125.0 15.5166
13125.3 14.8736
13125.7 14.3048
13126.0 13.8014
13126.3 13.3552
13126.7 12.8440
13127.1 12.4041
13127.6 12.0228
13128.0 11.6973
13128.4 11.4035
13128.8 11.1488
13129.2 10.9154
13129.6 10.7102
13130.3 10.4105
13131.0 10.1516
13131.7 9.92525
13132.4 9.72528
13133.7 9.38704
13135.1 9.11101
13136.7 8.83355
13138.4 8.60587
13140.1 8.41519
13141.7 8.25370
13144.6 8.02277
13147.5 7.83766
13150.4 7.68447
13153.2 7.55487
13156.6 7.42660
13159.9 7.31623
13163.2 7.21949
13166.6 7.13333
13171.4 7.02208
13176.2 6.92344
13185.9 6.75045
13195.6 6.59516
13205.3 6.44506
13210.1 6.36856
13215.0 6.28947
13219.8 6.20591
13224.7 6.11592
13229.2 6.02336
13233.7 5.92003
13238.3 5.80179
13240.6 5.73522
13242.8 5.66237
13246.2 5.54136
13247.8 5.47282
13249.5 5.39830
13251.2 5.31575
13252.8 5.22476
13254.5 5.12250
13256.1 5.00806
13257.8 4.87757
13258.6 4.80621
13259.5 4.73027
13260.3 4.64892
13261.1 4.56501
13262.0 4.48024
13262.8 4.40103
13263.5 4.34753
13264.2 4.32670
13264.6 4.33772
13265.0 4.37020
13265.3 4.43133
13265.5 4.47534
13265.7 4.52998
13265.9 4.59668
13266.0 4.67694
13266.2 4.77243
13266.4 4.88491
13266.6 5.01629
13266.8 5.16855
13266.9 5.34379
13267.1 5.54419
13267.3 5.77201
13267.5 6.02951
13267.7 6.31900
13267.8 6.64278
13268.0 7.00306
13268.2 7.40200
13268.4 7.84159
13268.6 8.29574
13268.7 8.72901
13268.9 9.19363
13269.0 9.69023
13269.2 10.2193
13269.4 11.0940
13269.6 12.0454
13269.8 13.0722
13270.1 14.1222
13270.3 15.2865
13270.5 16.5129
13270.8 17.7936
13271.0 19.0607
13271.5 21.9796
13271.7 23.4880
13272.0 24.9248
13272.3 27.0193
13272.5 28.0223
13272.7 28.9853
13272.9 30.0482
13273.1 30.9896
13273.2 31.6865
13273.4 32.3286
13273.6 32.9117
13273.7 33.4323
13274.0 34.1836
13274.2 34.5542
13274.4 34.8340
13274.5 35.0136
13274.7 35.1105
13274.9 35.1252
13275.0 35.0586
13275.2 34.9235
13275.5 34.4512
13275.9 33.7027
13276.2 32.7202
13276.6 31.3091
13277.0 29.6916
13277.3 28.2134
13277.6 26.6786
13278.0 25.1251
13278.3 23.5869
13278.5 22.6293
13278.7 21.6960
13278.9 20.7921
13279.1 19.9221
13279.3 19.0893
13279.5 18.2964
13279.8 17.5451
13280.0 16.8692
13280.3 15.8390
13280.6 14.9132
13280.9 14.0878
13281.3 13.3774
13281.6 12.7300
13281.9 12.1612
13282.3 11.6623
13282.6 11.2374
13282.8 10.9186
13283.1 10.6318
13283.4 10.3732
13283.7 10.1395
13284.2 9.73486
13284.7 9.39727
13285.3 9.11096
13285.8 8.86403
13286.4 8.64763
13286.9 8.45856
13287.5 8.24840
13288.2 8.06019
13289.5 7.73356
13290.8 7.44684
13292.1 7.18706
13293.0 7.01617
13293.9 6.84780
13294.8 6.68038
13295.3 6.59748
13295.7 6.51796
13296.2 6.43989
13296.6 6.36791
13297.1 6.30637
13297.5 6.26233
13298.0 6.24242
13298.4 6.25951
13298.9 6.32839
13299.1 6.38622
13299.3 6.46300
13299.5 6.55624
13299.7 6.67122
13299.9 6.81020
13300.2 6.97545
13300.4 7.16917
13300.6 7.39347
13300.8 7.65029
13301.0 7.94133
13301.2 8.26797
13301.4 8.63124
13301.6 9.03170
13301.8 9.46939
13302.0 9.94379
13302.3 10.4537
13302.5 10.9973
13302.7 11.5441
13302.9 12.1162
13303.1 12.6802
13303.4 13.8853
13303.8 15.1243
13304.0 15.7280
13304.2 16.3249
13304.4 16.9702
13304.6 17.5934
13304.8 18.1874
13305.1 18.7450
13305.3 19.2362
13305.4 19.6619
13305.6 19.9863
13305.8 20.2772
13306.0 20.6465
13306.2 20.8346
13306.4 21.0321
13306.6 21.1675
13306.7 21.2357
13306.9 21.2533
13307.1 21.2240
13307.3 21.1511
13307.4 21.0360
13307.6 20.8909
13307.8 20.5969
13308.1 20.2442
13308.3 19.8306
13308.6 19.3647
13308.9 18.6557
13309.2 17.8895
13309.5 17.0897
13309.9 16.2785
13310.2 15.4512
13310.5 14.6735
13310.9 13.9122
13311.2 13.2221
13311.6 12.5680
13311.9 11.9919
13312.2 11.4744
13312.5 11.0142
13312.8 10.6548
13313.1 10.3347
13313.4 10.0509
13313.7 9.80815
13314.0 9.58580
13314.3 9.38972
13314.6 9.21672
13314.8 9.06878
13315.1 8.93270
13315.4 8.81166
13316.0 8.60955
13316.6 8.44416
13317.1 8.30573
13317.6 8.20292
13318.1 8.11343
13319.1 7.95799
13320.0 7.82727
13321.0 7.71531
13322.0 7.61542
13322.9 7.52585
13324.9 7.37060
13326.7 7.24447
13328.5 7.13269
13330.3 7.03015
13332.1 6.93514
13335.8 6.75725
13339.4 6.58611
13341.3 6.49362
13344.2 6.34768
13347.1 6.18785
13348.6 6.09954
13350.0 6.00349
13351.5 5.89754
13352.9 5.77890
13354.6 5.61861
13355.5 5.52773
13356.3 5.42980
13357.2 5.32251
13358.0 5.20946
13358.4 5.15243
13358.9 5.09934
13359.3 5.05195
13359.7 5.01483
13360.0 4.99665
13360.4 4.99374
13360.7 5.01059
13361.0 5.05360
13361.4 5.13338
13361.5 5.18975
13361.7 5.25444
13361.9 5.33693
13362.0 5.42884
13362.2 5.54317
13362.4 5.66794
13362.5 5.82033
13362.7 5.99484
13362.9 6.19322
13363.0 6.40327
13363.2 6.65286
13363.4 6.91404
13363.5 7.22095
13363.7 7.53871
13363.9 7.90827
13364.0 8.31178
13364.2 8.75012
13364.4 9.19503
13364.5 9.70244
13364.7 10.2126
13364.9 10.7891
13365.0 11.3634
13365.3 12.3199
13365.5 13.3018
13365.8 14.3396
13366.0 15.4251
13366.3 16.8817
13366.6 18.3276
13366.9 19.7827
13367.2 21.2181
13367.5 22.7379
13367.9 24.1559
13368.2 25.5401
13368.5 26.5312
13368.7 27.0973
13368.9 27.5588
13369.0 27.7503
13369.1 27.9777
13369.4 28.3219
13369.6 28.5362
13369.8 28.6302
13369.9 28.6415
13370.1 28.5672
13370.3 28.4142
13370.5 28.1982
13370.7 27.9168
13370.9 27.5740
13371.1 27.1743
13371.3 26.6697
13371.5 26.1085
13371.8 24.8809
13372.2 23.6336
13372.6 22.3235
13372.9 20.9929
13373.3 19.7147
13373.5 18.7577
13373.8 17.8709
13374.1 17.0259
13374.3 16.2284
13374.6 15.4820
13374.8 14.7892
13375.1 14.1506
13375.4 13.5658
13375.7 12.8422
13376.1 12.2127
13376.4 11.6690
13376.8 11.2022
13377.2 10.8025
13377.5 10.4608
13377.9 10.1684
13378.2 9.91740
13378.6 9.70657
13378.9 9.52788
13379.3 9.37065
13379.6 9.23132
13380.3 8.99203
13381.0 8.79903
13381.7 8.63455
13382.4 8.49548
13383.7 8.26501
13384.8 8.11324
13385.9 7.98396
13387.1 7.87195
13388.2 7.77352
13390.4 7.60745
13392.6 7.47134
13395.7 7.31379
13398.9 7.18437
13402.0 7.07428
13405.2 6.97819
13409.9 6.85132
13414.6 6.73911
13419.3 6.63613
13424.0 6.53876
13431.3 6.39183
13438.6 6.24360
13445.9 6.08623
13453.2 5.91099
13457.4 5.79824
13461.6 5.67274
13465.8 5.53051
13470.0 5.36589
13472.8 5.23555
13475.7 5.08772
13478.6 4.91820
13480.0 4.82371
13481.5 4.72252
13482.9 4.61245
13484.3 4.49349
13485.8 4.36517
13487.2 4.22858
13488.7 4.08330
13490.1 3.93604
13490.8 3.86424
13491.5 3.79776
13492.2 3.74176
13493.0 3.70517
13493.4 3.69745
13493.9 3.70846
13494.3 3.74561
13494.6 3.77698
13494.8 3.81680
13495.0 3.87037
13495.2 3.93813
13495.5 4.02236
13495.7 4.12561
13495.9 4.25080
13496.2 4.40113
13496.4 4.58020
13496.6 4.78199
13496.8 4.97194
13497.0 5.17400
13497.1 5.40006
13497.3 5.65219
13497.5 5.94992
13497.7 6.26252
13497.8 6.60794
13498.0 6.98850
13498.2 7.43236
13498.3 7.89265
13498.5 8.39522
13498.7 8.94233
13498.9 9.53614
13499.0 10.1787
13499.2 10.8719
13499.4 11.6174
13499.5 12.4654
13499.7 13.3750
13499.9 14.3471
13500.1 15.3824
13500.3 16.4806
13500.4 17.6412
13500.6 18.8630
13500.8 20.0713
13501.1 22.1708
13501.4 24.3944
13501.6 26.7246
13501.9 29.1397
13502.3 32.3273
13502.6 35.4588
13503.0 38.6426
13503.3 41.7124
13503.6 43.8922
13503.9 45.8581
13504.1 47.7308
13504.4 49.3451
13504.7 50.9473
13505.0 52.2428
13505.3 53.2099
13505.6 53.8348
13505.9 54.1125
13506.2 54.0464
13506.5 53.6483
13506.8 53.0495
13507.0 52.2323
13507.3 51.2166
13507.5 50.0736
13507.8 48.7352
13508.0 47.3276
13508.6 44.1852
13509.2 40.2351
13509.5 38.2387
13509.8 36.2678
13510.3 33.0427
13510.5 31.4839
13510.8 30.0506
13511.0 28.6341
13511.3 27.3471
13511.5 26.1357
13511.8 25.0004
13512.0 23.8997
13512.3 22.9165
13512.6 21.9694
13512.8 21.1280
13513.1 20.3212
13513.3 19.6069
13513.6 18.9487
13513.8 18.3428
13514.2 17.4715
13514.6 16.7254
13515.0 16.0675
13515.4 15.4857
13515.8 14.9691
13516.2 14.5084
13516.6 14.0955
13516.9 13.7237
13517.5 13.2901
13518.0 12.9064
13518.5 12.5644
13519.0 12.2631
13519.5 11.9853
13520.0 11.7329
13521.0 11.2952
13521.7 11.0316
13522.4 10.7978
13523.8 10.3932
13525.2 10.0521
13526.5 9.76371
13528.6 9.40796
13530.6 9.11273
13532.6 8.86168
13534.7 8.64313
13536.5 8.46468
13538.4 8.30085
13540.2 8.14506
13541.1 8.06824
13542.0 7.99101
13543.0 7.91178
13543.4 7.87214
13543.9 7.83243
13544.3 7.79309
13544.8 7.75494
13545.0 7.73670
13545.3 7.71930
13545.5 7.70302
13545.7 7.68820
13546.0 7.67469
13546.2 7.66411
13546.4 7.65637
13546.7 7.65207
13546.9 7.65188
13547.1 7.65653
13547.3 7.66682
13547.6 7.68360
13548.0 7.74023
13548.5 7.83375
13549.0 7.97112
13549.4 8.15801
13549.8 8.33554
13550.1 8.54385
13550.5 8.78166
13550.8 9.03821
13551.5 9.61721
13551.8 9.92719
13552.2 10.2280
13552.5 10.4690
13552.7 10.6986
13553.0 10.9115
13553.3 11.0965
13553.4 11.1833
13553.8 11.3642
13554.0 11.4529
13554.0 11.4604
13554.1 11.4783
13554.3 11.5390
13554.5 11.5950
13554.8 11.6124
13555.1 11.5978
13555.4 11.5416
13555.7 11.4460
13556.0 11.3152
13556.3 11.1597
13556.7 10.9493
13557.0 10.7160
13557.7 10.2217
13558.0 9.96907
13558.4 9.73063
13558.7 9.49733
13559.1 9.28600
13559.5 9.06506
13559.9 8.86862
13560.2 8.69683
13560.6 8.54868
13561.0 8.42229
13561.4 8.31531
13561.8 8.22516
13562.2 8.15106
13562.6 8.08672
13563.0 8.03209
13563.4 7.98528
13563.7 7.94569
13564.1 7.90997
13564.5 7.87822
13564.9 7.84961
13565.3 7.82416
13566.1 7.77323
13567.0 7.72896
13568.7 7.65378
13570.4 7.58967
13572.1 7.53376
13575.6 7.43776
13579.0 7.35656
13585.2 7.23368
13591.4 7.13097
13597.6 7.04186
13603.8 6.96270
13614.9 6.83819
13626.0 6.72918
13637.2 6.63016
13648.3 6.53818
13663.9 6.41569
13682.2 6.27832
13700.5 6.14184
13718.8 6.00161
13737.1 5.85324
13751.5 5.72758
13765.9 5.59078
13780.2 5.43877
13794.6 5.26606
13809.0 5.06411
13816.2 4.94824
13823.4 4.81964
13829.2 4.70251
13835.1 4.57231
13841.0 4.42617
13846.9 4.26063
13850.5 4.14740
13854.1 4.02402
13857.7 3.88973
13861.3 3.74515
13864.5 3.60658
13866.2 3.53708
13867.8 3.46950
13869.4 3.40664
13871.1 3.35461
13872.7 3.32235
13873.5 3.31843
13874.3 3.32661
13875.0 3.34478
13875.6 3.37474
13876.2 3.41972
13876.8 3.48459
13877.1 3.52703
13877.4 3.57535
13877.7 3.63389
13878.0 3.70250
13878.3 3.78272
13878.6 3.87314
13879.0 3.98184
13879.3 4.10413
13879.6 4.25097
13879.9 4.41600
13880.1 4.54684
13880.3 4.68457
13880.5 4.84440
13880.7 5.01259
13880.9 5.20766
13881.1 5.41278
13881.3 5.65048
13881.5 5.90017
13881.7 6.18917
13881.9 6.49230
13882.1 6.84255
13882.3 7.20921
13882.5 7.63193
13882.7 8.07335
13882.9 8.55560
13883.1 9.08166
13883.4 9.74470
13883.6 10.4411
13883.8 11.2387
13884.0 12.0721
13884.3 13.0212
13884.5 14.0071
13884.7 15.1227
13884.9 16.2738
13885.2 17.5671
13885.4 18.8915
13885.6 20.3678
13885.8 21.8671
13886.1 23.5240
13886.3 25.1914
13886.5 26.9356
13886.7 28.7512
13887.1 31.9468
13887.5 35.2851
13888.2 42.0844
13888.6 46.2420
13889.1 50.2157
13889.5 53.8677
13889.8 55.5664
13890.0 57.0645
13890.3 58.6565
13890.5 59.9874
13890.8 61.1071
13891.0 62.0035
13891.3 62.7721
13891.5 63.1403
13891.8 63.2877
13892.0 63.2162
13892.3 62.9466
13892.5 62.4627
13892.7 61.8139
13893.0 60.9555
13893.2 59.9721
13893.6 58.0955
13893.9 55.9116
13894.3 53.4877
13894.7 50.8917
13895.4 45.4428
13896.2 40.0259
13896.6 37.0329
13897.0 34.2133
13897.4 31.5970
13897.9 29.2006
13898.1 27.8109
13898.4 26.5095
13898.7 25.2944
13898.9 24.2034
13899.2 23.1493
13899.5 22.2064
13899.7 21.2980
13900.0 20.4873
13900.4 19.4336
13900.7 18.4869
13901.1 17.6358
13901.5 16.8894
13901.8 16.1965
13902.2 15.5864
13902.6 15.0173
13902.9 14.5134
13903.5 13.8372
13904.0 13.2527
13904.5 12.7247
13905.1 12.2624
13905.6 11.8396
13906.1 11.4650
13906.7 11.1249
13907.2 10.8146
13907.9 10.4241
13908.7 10.0804
13909.4 9.76750
13910.1 9.48855
13910.9 9.23165
13911.6 9.00027
13913.1 8.59228
13914.2 8.31546
13915.3 8.07035
13916.5 7.84963
13917.6 7.64947
13918.7 7.46526
13919.9 7.29773
13922.1 6.99983
13923.9 6.79798
13925.6 6.61633
13927.3 6.45045
13929.1 6.29776
13932.5 6.02404
13936.0 5.78239
13938.1 5.64510
13944.0 5.30345
13949.9 4.99774
13955.7 4.71406
13961.6 4.44449
13967.4 4.18451
13973.3 3.93469
13979.2 3.69872
13982.1 3.58963
13985.0 3.48951
13988.0 3.40196
13990.9 3.33317
13992.4 3.30796
13993.8 3.29070
13995.3 3.28271
13996.8 3.28597
13998.2 3.30281
13999.7 3.33603
14001.2 3.38906
14002.6 3.46545
14003.4 3.51477
14004.1 3.57137
14004.8 3.63669
14005.6 3.71163
14006.3 3.79849
14007.0 3.89606
14007.8 4.00674
14008.5 4.13199
14009.2 4.27551
14010.0 4.43527
14010.7 4.61779
14011.4 4.82051
14012.2 5.05171
14012.9 5.30816
14013.6 5.59619
14014.4 5.91967
14015.1 6.28822
14015.8 6.69694
14016.6 7.15620
14016.9 7.41031
14017.3 7.67247
14017.7 7.95823
14018.0 8.26156
14018.4 8.58361
14018.8 8.91606
14019.1 9.27865
14019.5 9.65306
14019.9 10.0615
14020.2 10.4835
14020.6 10.9439
14021.0 11.4332
14021.3 11.9533
14021.7 12.4908
14022.1 13.0777
14022.4 13.6842
14022.8 14.3463
14023.2 15.0307
14023.5 15.7779
14023.9 16.5722
14024.3 17.4164
14024.6 18.2884
14025.0 19.2398
14025.4 20.2219
14025.7 21.2926
14026.1 22.3969
14026.5 23.6329
14026.8 24.9444
14027.2 26.3349
14027.6 27.7677
14028.0 29.3232
14028.3 30.9221
14028.7 32.6532
14029.1 34.4270
14029.5 36.3407
14029.9 38.3482
14030.2 40.4491
14030.6 42.5835
14031.4 47.1688
14032.1 52.0729
14032.9 57.5960
14033.7 63.2574
14034.5 69.0070
14035.3 74.7018
14036.1 80.1794
14036.9 85.2673
14037.6 89.7957
14038.0 91.8251
14038.4 93.6105
14039.0 95.8477
14039.4 97.2531
14039.9 98.3440
14040.3 99.1493
14040.7 99.6674
14041.2 99.9027
14041.6 99.8514
14042.0 99.5323
14042.5 98.9592
14042.9 98.1485
14043.3 97.1191
14044.2 94.4875
14045.1 91.1993
14045.9 87.5094
14046.8 83.5493
14047.6 79.4638
14048.3 76.1291
14049.0 72.8876
14049.7 69.6841
14050.4 66.6380
14051.1 63.6806
14051.8 60.9081
14052.5 58.2832
14053.2 55.8075
14053.9 53.4790
14054.6 51.3241
14055.2 49.3026
14055.9 47.4077
14056.6 45.6071
14057.3 43.9455
14058.0 42.3888
14058.6 40.9296
14059.7 38.8334
14060.8 36.9334
14061.8 35.2074
14062.9 33.6498
14063.9 32.2136
14065.0 30.9109
14066.0 29.7034
14067.1 28.6027
14068.5 27.2922
14069.8 26.1136
14071.2 25.0265
14072.6 24.0101
14073.9 22.9744
14074.6 22.4163
14075.3 21.8004
14076.0 21.0924
14076.7 20.2924
14077.3 19.3784
14078.0 18.3513
14078.5 17.5331
14079.0 16.6926
14080.0 14.9463
14080.0 8.87894
15000.0 8.87117
16000.0 8.86539
17000.0 8.86029
17750.0 8.85857
18500.0 8.85708
19250.0 8.85577
20000.0 8.85463
21250.0 8.85606
22500.0 8.85767
23750.0 8.85941
25000.0 8.86125
26250.0 8.86548
27500.0 8.86965
28750.0 8.87378
30000.0 8.87784
31250.0 8.88323
32500.0 8.88851
33750.0 8.89368
35000.0 8.89873
37500.0 8.91025
40000.0 8.92126
42500.0 8.93327
45000.0 8.94475
47500.0 8.95577
50000.0 8.96634
52500.0 8.97739
55000.0 8.98802
57500.0 8.99825
60000.0 9.00812
62500.0 9.01784
65000.0 9.02725
70000.0 9.04515
75000.0 9.06176
80000.0 9.07743
85000.0 9.09111
90000.0 9.10408
94999.9 9.11642
99999.9 9.12819
100000 9.14354
106250 9.16431
112500 9.18397
118750 9.20264
125000 9.22042
131250 9.23739
137500 9.25362
150000 9.28411
162500 9.28203
175000 9.28014
187500 9.27840
200000 9.27679
212500 9.25081
225000 9.22638
250000 9.18155
275000 9.10447
300000 9.03468
323202 8.93929
346404 8.85143
369605 8.77005
392807 8.69432
393645 8.69044
394482 8.68658
396157 8.67888
399507 8.66359
402856 8.64846
406206 8.63349
412906 8.60398
419605 8.57505
426305 8.54667
433004 8.51883
439704 8.49151
446404 8.46469
459803 8.41249
473202 8.36210
486601 8.31342
500000 8.26634
503125 8.25147
506250 8.23672
509375 8.22208
512500 8.20756
515625 8.19316
518750 8.17887
521875 8.16469
525000 8.15062
528125 8.13665
531250 8.12280
534375 8.10905
537500 8.09540
540625 8.08185
543750 8.06841
546875 8.05507
550000 8.04182
553125 8.02867
556250 8.01562
559375 8.00266
562500 7.98979
565625 7.97702
568750 7.96434
571875 7.95175
575000 7.93924
578125 7.92683
581250 7.91450
584375 7.90226
587500 7.89010
590625 7.87802
593750 7.86603
596875 7.85412
600000 7.84229
603125 7.83054
606250 7.81886
609375 7.80727
612500 7.79575
615625 7.78431
618750 7.77294
621875 7.76165
625000 7.75043
628125 7.73928
631250 7.72820
634375 7.71720
637500 7.70626
640625 7.69539
643750 7.68460
646875 7.67387
650000 7.66320
653125 7.65261
656250 7.64207
659375 7.63161
662500 7.62121
665625 7.61087
668750 7.60059
671875 7.59037
675000 7.58022
678125 7.57013
681250 7.56010
684375 7.55012
687500 7.54021
690625 7.53035
693750 7.52055
696875 7.51081
700000 7.50113
703125 7.48930
706250 7.47756
709375 7.46588
712500 7.45427
715625 7.44273
718750 7.43125
721875 7.41985
725000 7.40852
728125 7.39725
731250 7.38604
734375 7.37490
737500 7.36383
740625 7.35282
743750 7.34187
746875 7.33099
750000 7.32017
753125 7.30941
756250 7.29870
759375 7.28807
762500 7.27749
765625 7.26696
768750 7.25650
771875 7.24610
775000 7.23575
778125 7.22546
781250 7.21522
784375 7.20505
787500 7.19492
790625 7.18485
793750 7.17484
796875 7.16488
800000 7.15497
802598 7.14604
805196 7.13715
807794 7.12829
810392 7.11948
812989 7.11071
815587 7.10197
818185 7.09328
820783 7.08462
823381 7.07600
825979 7.06742
828577 7.05888
831175 7.05037
833772 7.04190
836370 7.03347
838968 7.02508
841566 7.01672
844164 7.00840
846762 7.00011
849360 6.99186
851958 6.98365
854555 6.97546
857153 6.96732
859751 6.95921
862349 6.95113
864947 6.94309
867545 6.93508
870143 6.92710
872741 6.91916
875338 6.91125
877936 6.90337
880534 6.89553
883132 6.88772
885241 6.88114
887349 6.87458
889458 6.86805
891566 6.86154
893675 6.85505
895783 6.84858
897892 6.84214
900000 6.83572
903125 6.82584
906250 6.81601
909375 6.80623
912500 6.79650
915625 6.78681
918750 6.77718
921875 6.76759
925000 6.75806
928125 6.74856
931250 6.73912
934375 6.72972
937500 6.72037
940625 6.71106
943750 6.70180
946875 6.69258
950000 6.68341
953125 6.67428
956250 6.66520
959375 6.65615
962500 6.64716
965625 6.63820
968750 6.62929
971875 6.62042
975000 6.61159
978125 6.60280
981250 6.59405
984375 6.58534
987500 6.57668
990625 6.56805
993750 6.55947
