>,08-O-18:0.002050
1.075000e+07,9.99069304e-05
1.076000e+07,9.99071242e-05
1.077000e+07,9.99073180e-05
1.078000e+07,9.99075118e-05
1.079000e+07,9.99077056e-05
1.080000e+07,9.99078993e-05
1.081000e+07,9.99080931e-05
1.082000e+07,9.99082869e-05
1.083000e+07,9.99084807e-05
1.084000e+07,9.99086745e-05
1.085000e+07,9.99088683e-05
1.086000e+07,9.99090621e-05
1.087000e+07,9.99092559e-05
1.088000e+07,9.99094497e-05
1.089000e+07,9.99096435e-05
1.090000e+07,9.99098373e-05
1.091000e+07,9.99100311e-05
1.092000e+07,9.99102249e-05
1.093000e+07,9.99104186e-05
1.094000e+07,9.99106152e-05
1.095000e+07,9.99108118e-05
1.096000e+07,9.99110084e-05
1.097000e+07,9.99112049e-05
1.098000e+07,9.99114015e-05
1.099000e+07,9.99115981e-05
1.100000e+07,9.99117947e-05
1.100700e+07,9.99119616e-05
1.100900e+07,9.99120093e-05
1.105000e+07,9.99129870e-05
1.110000e+07,9.99141793e-05
1.115000e+07,9.99153716e-05
1.120000e+07,9.99165639e-05
1.122000e+07,9.99170408e-05
1.125000e+07,9.99177562e-05
1.130000e+07,9.99189485e-05
1.135000e+07,9.99201408e-05
1.140000e+07,9.99213331e-05
1.144880e+07,9.99224968e-05
1.145000e+07,9.99225255e-05
1.148360e+07,9.99233268e-05
1.150000e+07,9.99237178e-05
1.152000e+07,9.99242369e-05
1.154000e+07,9.99247560e-05
1.155000e+07,9.99250155e-05
1.160000e+07,9.99263131e-05
1.164300e+07,9.99274291e-05
1.164800e+07,9.99275589e-05
1.165000e+07,9.99276108e-05
1.170000e+07,9.99289084e-05
1.173000e+07,9.99296870e-05
1.175000e+07,9.99302111e-05
1.177870e+07,9.99309630e-05
1.177900e+07,9.99309709e-05
1.179600e+07,9.99314163e-05
1.179700e+07,9.99314425e-05
1.180000e+07,9.99315211e-05
1.185000e+07,9.99328312e-05
1.190000e+07,9.99341413e-05
1.195000e+07,9.99354514e-05
1.197000e+07,9.99359754e-05
1.200000e+07,9.99367615e-05
1.200320e+07,9.99368503e-05
1.205000e+07,9.99381489e-05
1.206550e+07,9.99385790e-05
1.209930e+07,9.99395169e-05
1.210000e+07,9.99395363e-05
1.211000e+07,9.99398138e-05
1.215000e+07,9.99409237e-05
1.216100e+07,9.99412289e-05
1.220000e+07,9.99423111e-05
1.224120e+07,9.99434543e-05
1.224670e+07,9.99436075e-05
1.224700e+07,9.99436159e-05
1.224800e+07,9.99436437e-05
1.225000e+07,9.99436994e-05
1.230000e+07,9.99450918e-05
1.233170e+07,9.99459746e-05
1.233200e+07,9.99459829e-05
1.233300e+07,9.99460108e-05
1.235000e+07,9.99464842e-05
1.236300e+07,9.99468462e-05
1.237000e+07,9.99470411e-05
1.240000e+07,9.99478766e-05
1.245000e+07,9.99492690e-05
1.250000e+07,9.99506613e-05
1.255000e+07,9.99513638e-05
1.258000e+07,9.99517853e-05
1.260000e+07,9.99520663e-05
1.262000e+07,9.99523473e-05
1.265000e+07,9.99527687e-05
1.270000e+07,9.99534712e-05
1.275000e+07,9.99541736e-05
1.280000e+07,9.99548761e-05
1.280900e+07,9.99550026e-05
1.281300e+07,9.99550587e-05
1.285000e+07,9.99555786e-05
1.287000e+07,9.99558596e-05
1.289240e+07,9.99561743e-05
1.290000e+07,9.99562810e-05
1.295000e+07,9.99569835e-05
1.300000e+07,9.99576860e-05
1.305000e+07,9.99592268e-05
1.310000e+07,9.99607677e-05
1.315000e+07,9.99623085e-05
1.320000e+07,9.99638493e-05
1.322470e+07,9.99646105e-05
1.322500e+07,9.99646198e-05
1.322700e+07,9.99646814e-05
1.325000e+07,9.99653902e-05
1.330000e+07,9.99669310e-05
1.331000e+07,9.99672392e-05
1.331800e+07,9.99674857e-05
1.332000e+07,9.99675474e-05
1.332040e+07,9.99675597e-05
1.335000e+07,9.99684719e-05
1.340000e+07,9.99700127e-05
1.345000e+07,9.99715535e-05
1.350000e+07,9.99730944e-05
1.355000e+07,9.99745840e-05
1.360000e+07,9.99760737e-05
1.360200e+07,9.99761333e-05
1.360300e+07,9.99761631e-05
1.360320e+07,9.99761690e-05
1.361000e+07,9.99763716e-05
1.362000e+07,9.99766695e-05
1.363000e+07,9.99769675e-05
1.364000e+07,9.99772654e-05
1.365000e+07,9.99775633e-05
1.366000e+07,9.99778613e-05
1.367000e+07,9.99781592e-05
1.367440e+07,9.99782903e-05
1.368000e+07,9.99784571e-05
1.369000e+07,9.99787550e-05
1.370000e+07,9.99790530e-05
1.371000e+07,9.99793509e-05
1.372000e+07,9.99796488e-05
1.373000e+07,9.99799468e-05
1.374000e+07,9.99802447e-05
1.375000e+07,9.99805426e-05
1.376000e+07,9.99808406e-05
1.377000e+07,9.99811385e-05
1.378000e+07,9.99814364e-05
1.378500e+07,9.99815854e-05
1.378670e+07,9.99816360e-05
1.378700e+07,9.99816450e-05
1.379000e+07,9.99817343e-05
1.380000e+07,9.99820323e-05
1.381000e+07,9.99823302e-05
1.382000e+07,9.99826281e-05
1.383000e+07,9.99829261e-05
1.384000e+07,9.99832240e-05
1.384850e+07,9.99834772e-05
1.385000e+07,9.99835219e-05
1.386000e+07,9.99838199e-05
1.387000e+07,9.99841178e-05
1.388000e+07,9.99844157e-05
1.389000e+07,9.99847137e-05
1.390000e+07,9.99850116e-05
1.395000e+07,9.99865013e-05
1.396990e+07,9.99870943e-05
1.397900e+07,9.99873653e-05
1.400000e+07,9.99879909e-05
1.405000e+07,9.99895022e-05
1.409140e+07,9.99907535e-05
1.409150e+07,9.99907560e-05
1.410000e+07,9.99910130e-05
1.411000e+07,9.99913152e-05
1.415000e+07,9.99925230e-05
1.420000e+07,9.99940328e-05
1.425000e+07,9.99955426e-05
1.429800e+07,9.99969920e-05
1.430000e+07,9.99970524e-05
1.435000e+07,9.99985621e-05
1.440000e+07,1.00000072e-04
1.445000e+07,1.00001582e-04
1.446900e+07,1.00002155e-04
1.448600e+07,1.00002669e-04
1.450000e+07,1.00003091e-04
1.455000e+07,1.00004726e-04
1.459870e+07,1.00006318e-04
1.460000e+07,1.00006361e-04
1.461700e+07,1.00006916e-04
1.463740e+07,1.00007582e-04
1.465000e+07,1.00007993e-04
1.470000e+07,1.00009626e-04
1.475000e+07,1.00011259e-04
1.480000e+07,1.00012891e-04
1.485000e+07,1.00014524e-04
1.490000e+07,1.00016157e-04
1.493600e+07,1.00017332e-04
1.495000e+07,1.00017789e-04
1.500000e+07,1.00019420e-04
1.502000e+07,1.00020186e-04
1.504000e+07,1.00020952e-04
1.505000e+07,1.00021334e-04
1.510000e+07,1.00023248e-04
1.515000e+07,1.00025162e-04
1.520000e+07,1.00027076e-04
1.521110e+07,1.00027501e-04
1.525000e+07,1.00028990e-04
1.525500e+07,1.00029181e-04
1.530000e+07,1.00030904e-04
1.534720e+07,1.00032711e-04
1.535000e+07,1.00032818e-04
1.539210e+07,1.00034430e-04
1.540000e+07,1.00034732e-04
1.545000e+07,1.00036646e-04
1.550000e+07,1.00038560e-04
1.555000e+07,1.00040474e-04
1.557400e+07,1.00041392e-04
1.560000e+07,1.00042388e-04
1.565000e+07,1.00044302e-04
1.568060e+07,1.00045473e-04
1.570000e+07,1.00046216e-04
1.575000e+07,1.00048129e-04
1.580000e+07,1.00050042e-04
1.580750e+07,1.00050329e-04
1.585000e+07,1.00051955e-04
1.589300e+07,1.00053601e-04
1.590000e+07,1.00053869e-04
1.593690e+07,1.00055280e-04
1.595000e+07,1.00055782e-04
1.600000e+07,1.00057695e-04
1.610000e+07,1.00062097e-04
1.613000e+07,1.00063418e-04
1.616100e+07,1.00064783e-04
1.618240e+07,1.00065725e-04
1.620000e+07,1.00066500e-04
1.620500e+07,1.00066720e-04
1.621200e+07,1.00067028e-04
1.630000e+07,1.00070902e-04
1.640000e+07,1.00075304e-04
1.640410e+07,1.00075485e-04
1.641000e+07,1.00075745e-04
1.643920e+07,1.00077030e-04
1.649970e+07,1.00079692e-04
1.650000e+07,1.00079706e-04
1.653100e+07,1.00081071e-04
1.660000e+07,1.00084108e-04
1.660950e+07,1.00084526e-04
1.661500e+07,1.00084769e-04
1.665160e+07,1.00086380e-04
1.670000e+07,1.00088510e-04
1.676580e+07,1.00091407e-04
1.680000e+07,1.00092913e-04
1.682000e+07,1.00093793e-04
1.683520e+07,1.00094462e-04
1.683530e+07,1.00094465e-04
1.685000e+07,1.00095112e-04
1.690000e+07,1.00097313e-04
1.700000e+07,1.00101716e-04
1.702500e+07,1.00103356e-04
1.710000e+07,1.00108278e-04
1.715360e+07,1.00111795e-04
1.716800e+07,1.00112740e-04
1.716900e+07,1.00112805e-04
1.720000e+07,1.00114839e-04
1.723000e+07,1.00116808e-04
1.725020e+07,1.00118133e-04
1.729000e+07,1.00120745e-04
1.730000e+07,1.00121405e-04
1.740000e+07,1.00128005e-04
1.743500e+07,1.00130315e-04
1.748700e+07,1.00133747e-04
1.748800e+07,1.00133813e-04
1.750000e+07,1.00134605e-04
1.760000e+07,1.00141204e-04
1.764000e+07,1.00143844e-04
1.770000e+07,1.00147804e-04
1.779020e+07,1.00153757e-04
1.780000e+07,1.00154403e-04
1.780600e+07,1.00154800e-04
1.780700e+07,1.00154866e-04
1.784500e+07,1.00157374e-04
1.785000e+07,1.00157704e-04
1.785070e+07,1.00157750e-04
1.790000e+07,1.00161004e-04
1.800000e+07,1.00167604e-04
1.805000e+07,1.00172562e-04
1.808000e+07,1.00175537e-04
1.810000e+07,1.00177536e-04
1.812500e+07,1.00180035e-04
1.813380e+07,1.00180915e-04
1.820000e+07,1.00187533e-04
1.825500e+07,1.00193031e-04
1.828900e+07,1.00196429e-04
1.830000e+07,1.00197529e-04
1.840000e+07,1.00207525e-04
1.844400e+07,1.00211923e-04
1.846000e+07,1.00213523e-04
1.850000e+07,1.00217521e-04
1.857180e+07,1.00224699e-04
1.860000e+07,1.00227518e-04
1.866500e+07,1.00234016e-04
1.870000e+07,1.00237514e-04
1.872790e+07,1.00240303e-04
1.876300e+07,1.00243812e-04
1.878000e+07,1.00245511e-04
1.880000e+07,1.00247530e-04
1.887000e+07,1.00254595e-04
1.890000e+07,1.00257622e-04
1.900000e+07,1.00267715e-04
1.907500e+07,1.00274106e-04
1.908200e+07,1.00274702e-04
1.910000e+07,1.00276236e-04
1.920000e+07,1.00284757e-04
1.926010e+07,1.00289879e-04
1.928000e+07,1.00291574e-04
1.930000e+07,1.00293279e-04
1.936450e+07,1.00298776e-04
1.940000e+07,1.00301801e-04
1.940100e+07,1.00301887e-04
1.948500e+07,1.00309046e-04
1.950000e+07,1.00310324e-04
1.958910e+07,1.00317916e-04
1.958920e+07,1.00317925e-04
1.960000e+07,1.00318845e-04
1.963940e+07,1.00322203e-04
1.967000e+07,1.00324810e-04
1.969000e+07,1.00326562e-04
1.970000e+07,1.00327438e-04
1.972000e+07,1.00329190e-04
1.980000e+07,1.00336199e-04
1.989500e+07,1.00344521e-04
1.990000e+07,1.00344959e-04
