Zn-67(n,g) ENDFB-8.0
15566.2 0.0263491
15566.8 0.0227453
15567.4 0.0203105
15568.0 0.0187111
15569.2 0.0168417
15570.3 0.0158483
15571.5 0.0152343
15573.9 0.0144557
15578.5 0.0135991
15591.0 0.0126770
15603.5 0.0122914
15628.5 0.0119695
15643.5 0.0121023
15647.3 0.0123411
15649.2 0.0127772
15650.1 0.0133294
15651.0 0.0144082
15651.5 0.0152933
15652.0 0.0165142
15652.4 0.0181764
15652.9 0.0204061
15653.4 0.0233486
15653.8 0.0271645
15654.3 0.0320220
15654.8 0.0379439
15655.2 0.0453333
15655.7 0.0541885
15656.2 0.0645691
15656.6 0.0761922
15657.6 0.103924
15658.5 0.134714
15659.4 0.162371
15660.2 0.186098
15661.0 0.202915
15661.7 0.209706
15662.0 0.210456
15662.0 0.210453
15662.1 0.210417
15662.1 0.210360
15662.2 0.210140
15662.4 0.209321
15662.4 0.208937
15662.5 0.208497
15662.7 0.206307
15663.0 0.203338
15663.4 0.195429
15664.2 0.177284
15664.9 0.154982
15666.5 0.100435
15667.4 0.0761952
15668.2 0.0564958
15668.6 0.0481993
15669.0 0.0412507
15669.4 0.0353755
15669.8 0.0304855
15670.2 0.0264766
15670.7 0.0232379
15671.1 0.0206578
15671.5 0.0186295
15671.9 0.0170213
15672.3 0.0158210
15673.1 0.0142242
15673.9 0.0133321
15674.8 0.0128416
15676.4 0.0124116
15678.1 0.0122510
15684.6 0.0120511
15691.2 0.0120164
15705.8 0.0121095
15720.3 0.0123045
15749.4 0.0129150
15778.4 0.0138487
15793.0 0.0144667
15807.5 0.0152197
15823.9 0.0162808
15840.2 0.0176934
15848.4 0.0186299
15856.6 0.0198467
15864.7 0.0216336
15868.8 0.0229995
15872.9 0.0250218
15876.3 0.0277498
15878.0 0.0298646
15879.7 0.0330773
15880.6 0.0355736
15881.4 0.0391976
15882.3 0.0448997
15882.7 0.0490693
15883.1 0.0543611
15883.6 0.0614376
15884.0 0.0704763
15884.4 0.0825611
15884.8 0.0979048
15885.3 0.118194
15885.7 0.143565
15886.1 0.176487
15886.5 0.216772
15886.9 0.254969
15887.2 0.299668
15887.5 0.351528
15887.8 0.409232
15888.2 0.476901
15888.5 0.550819
15888.8 0.635855
15889.1 0.726914
15889.5 0.829528
15889.8 0.940560
15890.1 1.05929
15890.5 1.18082
15891.1 1.44165
15891.8 1.70950
15892.2 1.90567
15892.7 2.08427
15893.2 2.24153
15893.4 2.30980
15893.7 2.37003
15894.1 2.45053
15894.5 2.50278
15894.9 2.52704
15895.0 2.52916
15895.3 2.52010
15895.5 2.50376
15895.7 2.48070
15895.9 2.44714
15896.2 2.40536
15896.4 2.35580
15896.6 2.29901
15896.9 2.20787
15897.2 2.10887
15897.5 1.99737
15897.8 1.88253
15898.4 1.63606
15899.0 1.38510
15899.5 1.19735
15900.0 1.02009
15900.5 0.857081
15900.9 0.713725
15901.4 0.585039
15901.9 0.474544
15902.3 0.381601
15902.8 0.306407
15903.3 0.244033
15903.7 0.194379
15904.2 0.155486
15904.7 0.126032
15905.1 0.103040
15905.6 0.0860437
15906.1 0.0730394
15906.5 0.0635693
15907.0 0.0563883
15907.5 0.0510718
15907.9 0.0471149
15908.4 0.0441962
15909.3 0.0401506
15910.3 0.0376491
15912.1 0.0347180
15914.0 0.0330767
15917.7 0.0314261
15921.4 0.0308389
15924.5 0.0307796
15927.5 0.0309591
15930.6 0.0313093
15933.6 0.0317866
15936.6 0.0323697
15939.7 0.0330415
15942.7 0.0337960
15945.7 0.0346282
15948.3 0.0353928
15950.8 0.0362078
15953.4 0.0370806
15956.0 0.0380060
15958.5 0.0389935
15961.1 0.0400385
15963.7 0.0411529
15966.2 0.0423325
15968.8 0.0435920
15971.4 0.0449333
15972.7 0.0456399
15973.9 0.0463644
15975.2 0.0471136
15976.5 0.0478887
15977.8 0.0486978
15979.1 0.0495302
15980.4 0.0503938
15981.6 0.0512912
15982.9 0.0522324
15984.2 0.0532060
15985.5 0.0542229
15986.8 0.0552877
15988.9 0.0571535
15991.0 0.0591970
15993.1 0.0614688
15995.2 0.0640519
15997.3 0.0671032
15999.4 0.0710336
16000.4 0.0737269
16001.5 0.0775525
16002.5 0.0837689
16003.6 0.0950200
16004.1 0.104091
16004.6 0.116379
16005.1 0.133587
16005.7 0.156535
16006.2 0.187887
16006.7 0.228408
16007.2 0.281770
16007.8 0.347970
16008.3 0.431347
16008.8 0.529965
16009.3 0.648016
16009.9 0.780315
16010.4 0.929821
16010.9 1.08732
16012.0 1.41628
16012.4 1.55666
16012.9 1.68239
16013.4 1.79347
16013.8 1.88032
16014.2 1.93173
16014.6 1.96430
16014.9 1.97873
16015.0 1.97943
16015.3 1.97381
16015.7 1.94355
16016.0 1.90757
16016.3 1.86017
16016.6 1.80233
16016.9 1.73518
16017.2 1.66525
16017.5 1.58947
16017.9 1.46742
16018.3 1.33892
16019.2 1.08102
16019.6 0.955209
16020.0 0.836186
16020.4 0.725944
16020.8 0.628103
16021.2 0.538648
16021.7 0.460332
16022.1 0.392950
16022.5 0.337180
16022.9 0.289503
16023.3 0.250421
16023.8 0.218877
16024.2 0.194328
16024.5 0.176241
16024.9 0.162247
16025.7 0.142638
16026.6 0.128974
16027.5 0.122555
16028.4 0.120041
16029.4 0.119568
16031.2 0.121369
16033.1 0.124751
16034.9 0.129010
16036.8 0.133905
16038.7 0.139431
16040.5 0.145533
16042.2 0.151596
16043.8 0.158255
16045.5 0.165638
16047.2 0.174038
16048.9 0.184379
16049.7 0.191163
16050.5 0.200001
16051.4 0.212793
16052.2 0.232037
16053.0 0.262676
16053.5 0.284160
16053.9 0.310353
16054.5 0.365083
16054.8 0.400316
16055.2 0.440041
16055.5 0.487327
16055.8 0.539829
16056.1 0.601304
16056.5 0.668385
16056.8 0.745506
16057.1 0.828065
16057.4 0.921100
16057.8 1.01864
16058.1 1.12617
16058.4 1.23635
16059.1 1.47337
16059.7 1.72895
16060.4 1.97145
16060.8 2.08490
16061.1 2.18566
16061.4 2.27749
16061.8 2.35295
16062.1 2.41936
16062.5 2.46467
16062.8 2.48620
16063.0 2.49023
16063.3 2.48638
16063.6 2.46141
16063.9 2.43198
16064.1 2.39290
16064.4 2.33626
16064.7 2.27104
16065.0 2.19379
16065.3 2.11116
16065.8 1.92423
16066.4 1.72568
16067.3 1.40277
16067.8 1.24967
16068.2 1.11007
16068.6 0.980057
16069.1 0.866860
16069.5 0.765984
16070.0 0.681834
16070.3 0.632361
16070.6 0.590298
16071.2 0.520727
16071.7 0.469829
16072.3 0.434113
16072.9 0.410258
16073.5 0.395339
16074.1 0.386935
16074.7 0.383143
16075.9 0.384066
16077.1 0.390922
16079.4 0.410815
16081.8 0.433221
16084.1 0.455900
16086.5 0.478126
16088.8 0.499115
16090.4 0.512476
16091.9 0.526736
16092.7 0.535601
16093.5 0.546941
16094.2 0.562886
16095.0 0.586507
16095.8 0.622690
16096.2 0.647168
16096.6 0.676149
16096.9 0.712007
16097.3 0.753725
16097.7 0.804310
16098.1 0.861862
16098.5 0.929978
16098.9 1.00550
16099.3 1.09248
16099.6 1.18618
16100.0 1.29087
16100.4 1.40008
16101.2 1.63663
16101.8 1.84437
16102.5 2.03897
16102.8 2.12916
16103.1 2.21096
16103.5 2.28251
16103.8 2.34049
16104.2 2.39066
16104.5 2.42343
16104.8 2.43733
16105.0 2.43837
16105.0 2.43823
16105.1 2.43731
16105.2 2.43566
16105.3 2.43023
16105.7 2.40027
16106.0 2.36573
16106.3 2.32095
16106.5 2.28311
16106.9 2.18935
16107.3 2.08191
16107.7 1.96240
16108.1 1.83459
16108.9 1.56580
16109.3 1.43497
16109.8 1.30930
16110.2 1.17165
16110.7 1.04660
16111.2 0.935655
16111.7 0.841195
16112.1 0.758945
16112.6 0.690200
16113.1 0.633671
16113.6 0.588686
16114.1 0.551743
16114.5 0.522323
16115.0 0.498962
16115.5 0.480711
16116.4 0.453724
16117.4 0.434997
16118.3 0.420507
16119.3 0.408390
16121.2 0.386898
16123.1 0.367073
16125.0 0.348366
16127.1 0.328498
16129.3 0.309806
16131.4 0.292305
16133.5 0.275984
16135.7 0.260818
16137.8 0.246769
16139.9 0.233791
16142.1 0.221829
16145.2 0.205743
16148.4 0.191653
16151.6 0.179311
16154.7 0.168524
16157.9 0.159139
16161.1 0.151034
16164.3 0.144105
16167.4 0.138266
16171.5 0.132218
16175.6 0.127838
16179.7 0.125112
16183.8 0.124180
16188.0 0.125362
16192.1 0.129228
16194.1 0.132483
16196.2 0.136842
16198.2 0.142598
16200.3 0.150145
16202.1 0.159076
16204.0 0.170547
16206.1 0.187413
16207.1 0.198058
16208.1 0.210503
16209.1 0.225475
16210.2 0.243338
16211.2 0.265370
16212.2 0.292473
16213.2 0.327190
16214.3 0.372402
16214.8 0.400670
16215.3 0.432993
16215.8 0.470897
16216.3 0.515641
16216.8 0.564258
16217.3 0.621440
16217.7 0.688891
16218.2 0.766738
16218.7 0.860546
16219.1 0.968661
16219.6 1.09836
16220.0 1.24670
16220.3 1.34087
16220.6 1.44305
16220.8 1.55362
16221.1 1.66820
16221.3 1.79623
16221.6 1.92810
16221.8 2.07450
16222.1 2.22424
16222.4 2.38925
16222.6 2.55670
16222.9 2.73969
16223.1 2.92376
16223.4 3.12305
16223.6 3.32156
16224.1 3.74389
16224.9 4.39067
16225.6 5.02637
16226.1 5.44869
16226.7 5.82583
16227.0 6.06180
16227.4 6.26190
16227.7 6.42898
16228.1 6.55958
16228.4 6.65292
16228.8 6.70181
16229.0 6.71090
16229.4 6.68825
16229.7 6.62356
16230.1 6.51465
16230.4 6.36989
16230.7 6.20661
16231.1 6.02298
16231.4 5.81029
16231.7 5.58504
16232.0 5.34426
16232.3 5.09134
16232.9 4.57123
16233.6 3.99001
16233.9 3.70841
16234.2 3.43382
16234.6 3.18442
16234.9 2.94501
16235.2 2.71690
16235.5 2.50784
16235.8 2.30456
16236.1 2.11463
16236.4 1.93821
16236.7 1.78026
16237.0 1.65335
16237.2 1.53982
16237.5 1.43435
16237.7 1.33661
16238.0 1.24625
16238.2 1.16288
16238.5 1.08611
16238.7 1.01553
16239.2 0.891314
16239.7 0.787025
16240.2 0.699657
16240.7 0.626486
16241.4 0.546551
16242.1 0.482999
16242.7 0.434065
16243.3 0.394003
16244.0 0.360831
16244.6 0.333048
16245.3 0.309518
16245.9 0.289383
16247.2 0.256845
16248.5 0.231826
16249.7 0.212114
16251.0 0.196285
16252.3 0.183379
16253.5 0.173105
16254.8 0.164479
16257.2 0.151017
16259.7 0.141170
16262.1 0.133881
16264.6 0.128445
16267.0 0.124446
16269.5 0.121541
16271.9 0.119509
16274.6 0.118100
16277.3 0.117396
16282.2 0.117556
16287.1 0.119233
16292.0 0.122191
16294.4 0.124106
16296.9 0.126297
16299.3 0.128767
16301.8 0.131494
16304.2 0.134485
16306.7 0.137742
16309.1 0.141269
16311.6 0.145068
16314.0 0.149147
16316.5 0.153513
16319.0 0.158232
16321.4 0.163242
16323.9 0.168592
16326.4 0.174249
16328.9 0.180271
16331.3 0.186620
16333.8 0.193356
16336.3 0.200435
16338.8 0.207924
16341.2 0.215768
16343.7 0.224037
16346.2 0.232664
16348.7 0.241719
16351.1 0.251120
16353.6 0.260894
16356.1 0.271021
16358.6 0.281778
16361.1 0.292802
16366.2 0.315615
16371.3 0.338926
16376.4 0.361980
16381.4 0.383799
16386.5 0.403230
16389.0 0.411680
16391.6 0.419042
16394.1 0.425234
16396.6 0.430083
16400.3 0.434590
16404.0 0.435875
16406.8 0.434679
16409.5 0.431652
16412.3 0.426863
16415.1 0.420455
16418.1 0.411807
16421.1 0.401625
16424.1 0.390157
16427.1 0.377703
16430.1 0.364431
16433.1 0.350671
16439.0 0.322396
16445.0 0.294333
16451.0 0.267341
16457.0 0.242212
16460.0 0.230427
16463.0 0.219232
16468.1 0.201548
16473.1 0.185421
16478.2 0.170776
16483.2 0.157515
16488.3 0.145527
16493.4 0.134698
16498.4 0.124918
16503.5 0.116097
16508.5 0.108107
16513.6 0.100878
16518.7 0.0943330
16523.7 0.0884172
16528.8 0.0830500
16533.8 0.0782074
16538.9 0.0738390
16543.9 0.0699512
16548.5 0.0668391
16553.1 0.0642014
16557.7 0.0622275
16562.3 0.0614959
16565.1 0.0625112
16566.5 0.0642358
16567.8 0.0683002
16568.5 0.0721890
16569.2 0.0783234
16569.9 0.0879488
16570.6 0.102848
16570.9 0.113167
16571.3 0.125438
16571.6 0.140798
16572.0 0.158803
16572.3 0.180995
16572.7 0.206588
16573.0 0.236637
16573.3 0.271603
16573.9 0.335550
16574.4 0.413230
16574.9 0.505353
16575.4 0.609686
16575.9 0.729325
16576.5 0.860228
16577.0 0.999064
16577.5 1.13861
16578.0 1.27894
16578.5 1.41121
16579.0 1.52902
16579.6 1.62457
16580.0 1.68716
16580.4 1.72793
16580.7 1.74167
16580.9 1.74772
16581.0 1.74817
16581.4 1.74047
16581.7 1.72206
16581.9 1.69424
16582.3 1.64067
16582.7 1.57119
16583.1 1.48809
16583.5 1.39401
16584.1 1.24129
16584.7 1.08023
16585.3 0.919525
16585.9 0.769010
16586.5 0.628976
16587.1 0.505694
16587.7 0.400858
16588.2 0.315854
16588.7 0.259377
16589.2 0.213875
16589.6 0.176231
16590.1 0.146862
16590.6 0.123276
16591.0 0.105363
16591.5 0.0915722
16592.0 0.0810451
16592.4 0.0729059
16592.9 0.0668957
16593.8 0.0588719
16594.7 0.0540778
16595.7 0.0510888
16597.5 0.0474706
16599.4 0.0451794
16603.1 0.0420721
16608.2 0.0391272
16613.4 0.0369239
16623.8 0.0335123
16634.2 0.0308299
16644.5 0.0286146
16653.4 0.0269988
16662.3 0.0256398
16671.2 0.0246094
16680.1 0.0241408
16685.0 0.0244283
16690.0 0.0258338
16692.5 0.0278055
16693.7 0.0299058
16694.3 0.0316255
16694.9 0.0340870
16695.5 0.0378017
16696.2 0.0433873
16696.8 0.0517855
16697.1 0.0574323
16697.4 0.0640631
16697.7 0.0723455
16698.0 0.0823405
16698.3 0.0943389
16698.6 0.108158
16698.9 0.125054
16699.2 0.144969
16699.6 0.168282
16699.9 0.194441
16700.4 0.246842
16700.8 0.310088
16701.3 0.387932
16701.8 0.477949
16702.3 0.583864
16702.8 0.700674
16703.3 0.828669
16703.8 0.965154
16704.5 1.15577
16705.1 1.34077
16705.4 1.42959
16705.8 1.51026
16706.1 1.58614
16706.4 1.65112
16706.9 1.73109
16707.2 1.76166
16707.4 1.78396
16707.8 1.80506
16708.0 1.80788
16708.3 1.80236
16708.7 1.77339
16709.0 1.74379
16709.3 1.70728
16709.5 1.66165
16709.8 1.61090
16710.2 1.52386
16710.6 1.42870
16711.0 1.32316
16711.3 1.21538
16712.1 0.992586
16712.5 0.882349
16712.9 0.779276
16713.3 0.667246
16713.7 0.566902
16714.2 0.474635
16714.6 0.395102
16715.1 0.324588
16715.5 0.265887
16715.9 0.216587
16716.3 0.175807
16716.8 0.141869
16717.2 0.115273
16717.6 0.0941654
16718.1 0.0776105
16718.5 0.0645027
16718.9 0.0546852
16719.4 0.0471927
16719.8 0.0415040
16720.2 0.0371092
16720.7 0.0338654
16721.5 0.0294641
16722.4 0.0268236
16723.3 0.0251425
16725.0 0.0230664
16726.7 0.0217579
16729.4 0.0203756
16732.1 0.0194190
16737.5 0.0181415
16748.3 0.0166336
16759.1 0.0156762
16769.9 0.0150062
16782.2 0.0146729
16787.2 0.0148853
16789.7 0.0152210
16792.2 0.0160873
16793.5 0.0172470
16794.1 0.0183092
16794.7 0.0199234
16795.3 0.0224611
16796.0 0.0262939
16796.3 0.0289865
16796.6 0.0321849
16796.9 0.0360739
16797.2 0.0407752
16797.5 0.0466231
16797.8 0.0534029
16798.1 0.0614381
16798.5 0.0708931
16798.8 0.0823213
16799.1 0.0951810
16799.7 0.126824
16800.3 0.167994
16801.0 0.218064
16801.6 0.278625
16802.2 0.346787
16803.0 0.440063
16803.7 0.536889
16804.5 0.628820
16804.9 0.670492
16805.3 0.706373
16805.8 0.744071
16806.3 0.769972
16806.7 0.783659
16807.0 0.785703
16807.3 0.783133
16807.9 0.765425
16808.4 0.731999
16808.7 0.705262
16809.2 0.662023
16809.7 0.600929
16810.3 0.534031
16811.5 0.387872
16812.0 0.320189
16812.6 0.258929
16813.2 0.205457
16813.8 0.160335
16814.4 0.123451
16814.9 0.0941977
16815.5 0.0716503
16815.8 0.0625579
16816.1 0.0547358
16816.4 0.0480483
16816.7 0.0423651
16817.0 0.0375629
16817.3 0.0335270
16817.8 0.0273434
16818.4 0.0230928
16819.0 0.0202097
16819.6 0.0182689
16820.6 0.0162871
16821.6 0.0152455
16823.6 0.0142671
16827.5 0.0134725
16835.5 0.0129978
16841.3 0.0131913
16844.1 0.0135384
16847.0 0.0142400
16848.5 0.0149213
16849.9 0.0162747
16850.6 0.0175363
16851.3 0.0195717
16852.1 0.0229055
16852.4 0.0253011
16852.8 0.0282617
16853.1 0.0321173
16853.5 0.0369873
16853.8 0.0430987
16854.2 0.0507112
16854.6 0.0601167
16854.9 0.0716370
16855.3 0.0856177
16855.6 0.102421
16856.0 0.122413
16856.4 0.145951
16856.7 0.173366
16857.1 0.204940
16857.8 0.281323
16858.5 0.374113
16858.9 0.436592
16859.3 0.502197
16860.2 0.644486
16861.0 0.789081
16861.4 0.858290
16861.8 0.920543
16862.2 0.968027
16862.5 1.00800
16862.9 1.04179
16863.2 1.06664
16863.7 1.08744
16864.0 1.09099
16864.3 1.08812
16864.7 1.07076
16865.0 1.05000
16865.3 1.02254
16865.7 0.988949
16866.0 0.949896
16866.1 0.925014
16866.7 0.845727
16867.4 0.725680
16868.1 0.601355
16868.6 0.511225
16869.1 0.426766
16869.5 0.368126
16869.9 0.314582
16870.3 0.266492
16870.7 0.224977
16871.1 0.187841
16871.5 0.155992
16871.9 0.129087
16872.3 0.107212
16872.7 0.0887929
16873.1 0.0739746
16873.5 0.0623045
16873.9 0.0535632
16874.3 0.0469533
16874.7 0.0424429
16875.1 0.0398208
16875.5 0.0389586
16875.9 0.0397682
16876.3 0.0423339
16876.7 0.0467811
16877.1 0.0533173
16877.5 0.0622266
16877.9 0.0738608
16878.3 0.0886274
16878.7 0.106467
16879.1 0.128746
16879.5 0.155509
16879.9 0.187165
16880.3 0.223058
16880.7 0.265239
16881.1 0.312914
16881.5 0.365945
16881.9 0.422457
16882.6 0.543824
16883.4 0.672223
16884.1 0.799565
16884.5 0.860025
16884.9 0.914270
16885.2 0.957631
16885.5 0.995271
16885.9 1.02634
16886.2 1.05013
16886.7 1.07085
16887.0 1.07451
16887.3 1.07120
16887.8 1.05043
16888.4 1.00491
16888.9 0.940480
16889.1 0.923155
16889.3 0.884772
16889.6 0.843601
16890.1 0.756850
16890.9 0.620815
16891.6 0.502652
16892.3 0.394086
16893.0 0.299719
16893.7 0.221728
16894.1 0.188970
16894.4 0.160210
16894.8 0.135232
16895.1 0.113762
16895.5 0.0954940
16895.8 0.0801007
16896.2 0.0672510
16896.5 0.0568963
16896.9 0.0481261
16897.2 0.0409884
16897.6 0.0352223
16897.9 0.0305957
16898.3 0.0269054
16898.6 0.0239764
16899.0 0.0216604
16899.3 0.0198334
16900.0 0.0172567
16900.7 0.0156405
16901.4 0.0146000
16902.1 0.0139086
16903.8 0.0129103
16905.4 0.0123266
16908.8 0.0116029
16915.4 0.0108514
16928.7 0.0102468
16942.0 0.0100274
16955.3 0.00997366
16973.4 0.0100992
16991.5 0.0104585
17009.6 0.0111098
17027.7 0.0121913
17038.9 0.0131760
17050.1 0.0145148
17061.2 0.0163635
17072.4 0.0189707
17078.3 0.0207804
17084.1 0.0230119
17090.0 0.0258025
17095.8 0.0293493
17101.7 0.0339538
17107.6 0.0400636
17110.5 0.0438942
17113.4 0.0484047
17116.3 0.0537652
17119.3 0.0601780
17121.4 0.0657003
17123.5 0.0721034
17125.7 0.0795815
17127.8 0.0883875
17129.9 0.0988593
17132.0 0.111456
17134.2 0.126799
17135.2 0.135712
17136.3 0.145648
17137.1 0.153921
17137.9 0.162950
17138.7 0.172830
17139.5 0.183671
17140.2 0.194668
17141.0 0.206546
17141.7 0.219579
17142.4 0.233923
17143.2 0.249757
17143.9 0.267293
17144.3 0.276908
17144.6 0.286778
17145.0 0.297491
17145.3 0.308507
17145.9 0.328290
17146.2 0.338906
17146.5 0.350047
17146.8 0.361747
17147.1 0.374040
17147.4 0.386966
17147.7 0.400565
17148.0 0.414884
17148.3 0.429968
17148.6 0.445869
17148.9 0.462640
17149.2 0.480340
17149.5 0.499030
17149.8 0.518775
17150.1 0.538930
17150.5 0.566276
17150.9 0.595584
17151.2 0.627008
17151.6 0.659766
17152.0 0.695843
17152.3 0.733453
17152.7 0.774856
17153.1 0.817984
17153.4 0.865404
17153.8 0.916131
17154.2 0.970325
17154.5 1.02652
17154.9 1.08796
17155.3 1.15142
17155.6 1.22049
17156.0 1.29145
17156.4 1.36822
17156.7 1.44657
17157.1 1.53071
17157.5 1.61589
17157.8 1.70654
17158.2 1.79742
17158.6 1.89310
17158.9 1.98791
17159.3 2.10251
17159.8 2.21750
17160.6 2.44337
17161.1 2.55132
17161.5 2.65386
17161.9 2.74941
17162.4 2.83640
17162.7 2.89813
17163.0 2.95138
17163.4 2.99747
17163.7 3.03591
17164.0 3.06626
17164.3 3.08818
17164.7 3.10140
17165.0 3.10578
17165.5 3.09549
17166.0 3.06509
17166.5 3.01537
17167.0 2.94763
17167.5 2.86360
17168.0 2.76741
17168.5 2.65741
17169.0 2.54034
17169.5 2.41390
17170.0 2.28548
17170.5 2.15481
17171.0 2.02390
17171.9 1.76825
17172.4 1.64629
17172.9 1.52965
17173.4 1.41904
17173.9 1.31495
17174.4 1.21573
17174.9 1.12543
17175.4 1.04192
17175.9 0.964996
17176.4 0.894387
17176.8 0.829743
17177.3 0.770676
17177.8 0.716778
17178.3 0.666681
17178.8 0.621975
17179.3 0.581223
17179.8 0.544056
17180.3 0.510130
17180.8 0.479129
17181.3 0.450764
17181.8 0.424772
17182.7 0.382446
17183.5 0.346463
17184.4 0.314995
17185.3 0.287930
17186.2 0.263991
17187.1 0.243173
17188.0 0.224761
17188.9 0.208401
17189.9 0.192258
17190.9 0.178098
17191.9 0.165364
17192.8 0.154093
17193.8 0.143872
17194.8 0.134755
17196.8 0.118950
17198.1 0.109794
17199.5 0.101698
17200.8 0.0945060
17202.1 0.0880863
17204.8 0.0771522
17207.5 0.0682317
17209.5 0.0626817
17211.4 0.0578263
17213.4 0.0535546
17215.4 0.0497946
17219.3 0.0434359
17223.2 0.0383392
17227.9 0.0335023
17232.5 0.0296327
17237.2 0.0264906
17241.8 0.0238996
17249.7 0.0204411
17257.6 0.0178251
17265.5 0.0157986
17273.3 0.0141988
17284.8 0.0124074
17296.2 0.0110699
17307.7 0.0100379
17319.1 0.00923102
17336.3 0.00831864
17353.4 0.00765886
17370.6 0.00717676
17387.8 0.00683077
17410.6 0.00653126
17433.5 0.00640613
17449.3 0.00644085
17465.0 0.00663212
17480.8 0.00712964
17488.6 0.00762082
17496.5 0.00845511
17502.9 0.00962632
17506.1 0.0105267
17509.4 0.0117912
17512.6 0.0136493
17514.2 0.0149235
17515.8 0.0165456
17517.4 0.0186717
17519.0 0.0215765
17520.6 0.0258350
17521.4 0.0288390
17522.2 0.0328570
17522.8 0.0365811
17523.3 0.0414057
17523.9 0.0477817
17524.5 0.0563404
17525.0 0.0679469
17525.6 0.0837575
17526.1 0.105274
17526.7 0.133787
17527.3 0.172584
17527.8 0.223868
17528.1 0.255100
17528.4 0.290563
17528.7 0.330636
17528.9 0.375688
17529.2 0.426070
17529.5 0.482100
17529.8 0.544052
17530.1 0.612143
17530.3 0.686517
17530.6 0.767235
17530.9 0.854256
17531.2 0.943997
17531.5 1.07950
17531.9 1.22476
17532.3 1.37823
17532.7 1.53788
17533.4 1.86538
17533.8 2.02706
17534.2 2.18277
17534.5 2.31406
17534.9 2.43167
17535.2 2.54030
17535.5 2.63136
17535.9 2.70432
17536.2 2.75919
17536.4 2.78810
17536.6 2.80835
17537.0 2.82241
17537.4 2.80824
17537.8 2.77048
17538.1 2.71972
17538.4 2.65549
17538.7 2.58035
17538.9 2.49363
17539.2 2.39669
17539.5 2.29480
17539.8 2.16622
17540.2 2.03490
17540.8 1.76129
17541.5 1.48230
17542.1 1.22051
17542.6 1.04624
17543.0 0.886686
17543.5 0.743450
17543.9 0.619798
17544.4 0.510159
17544.8 0.416761
17545.3 0.338434
17545.8 0.274978
17546.2 0.221963
17546.7 0.179265
17547.1 0.145257
17547.6 0.118943
17548.0 0.0978260
17548.5 0.0817007
17549.0 0.0688724
17549.4 0.0591133
17549.8 0.0517856
17550.3 0.0460878
17550.7 0.0414097
17551.1 0.0377116
17552.0 0.0321023
17552.8 0.0281878
17553.6 0.0252406
17554.5 0.0229497
17556.2 0.0195952
17557.9 0.0172083
17559.6 0.0154448
17561.3 0.0140934
17563.0 0.0130356
17566.3 0.0115080
17569.7 0.0104919
17573.1 0.00980143
17576.5 0.00935201
17580.8 0.00906058
17585.2 0.00909961
17589.2 0.00962271
17591.3 0.0103587
17592.3 0.0111122
17593.3 0.0124884
17593.8 0.0136181
17594.3 0.0152156
17594.8 0.0174782
17595.3 0.0205987
17595.8 0.0250461
17596.3 0.0312145
17596.8 0.0396585
17597.3 0.0507873
17597.9 0.0658015
17598.4 0.0853582
17598.9 0.110347
17599.4 0.140960
17599.9 0.179180
17600.4 0.225034
17600.9 0.278795
17601.4 0.339040
17601.9 0.411768
17602.7 0.523121
17603.4 0.639002
17604.2 0.753873
17604.9 0.854703
17605.5 0.921390
17606.1 0.968013
17606.7 0.990496
17607.0 0.993182
17607.3 0.990056
17607.9 0.967899
17608.2 0.946157
17608.5 0.918357
17609.1 0.848246
17609.6 0.789571
17610.0 0.726786
17610.9 0.593079
17611.7 0.460739
17612.2 0.398871
17612.6 0.341334
17613.2 0.271808
17613.7 0.212353
17614.3 0.163061
17614.9 0.123375
17615.5 0.0923021
17615.8 0.0796146
17616.1 0.0686086
17616.4 0.0591200
17616.6 0.0509881
17616.9 0.0440587
17617.2 0.0381861
17617.5 0.0332349
17617.8 0.0290808
17618.1 0.0256110
17618.4 0.0227247
17618.7 0.0203321
17619.0 0.0183549
17619.5 0.0153828
17620.1 0.0133709
17620.7 0.0120052
17621.3 0.0110670
17621.9 0.0104085
17623.0 0.00957467
17624.2 0.00907122
17626.5 0.00846349
17631.1 0.00783695
17637.1 0.00747211
17643.1 0.00730996
17655.1 0.00725348
17661.4 0.00734458
17667.7 0.00762014
17669.3 0.00782760
17670.8 0.00833327
17671.6 0.00887036
17672.4 0.00977198
17673.2 0.0113033
17673.6 0.0123918
17674.0 0.0137692
17674.4 0.0155456
17674.8 0.0177008
17675.2 0.0203472
17675.5 0.0235606
17675.9 0.0275257
17676.3 0.0321192
17676.7 0.0374979
17677.1 0.0437156
17677.9 0.0590049
17678.7 0.0775732
17680.3 0.122515
17681.5 0.157331
17682.1 0.172204
17682.7 0.184051
17683.5 0.193938
17683.9 0.195623
17684.0 0.195718
17684.0 0.195716
17684.1 0.195686
17684.1 0.195639
17684.2 0.195455
17684.4 0.194768
17684.6 0.193732
17684.7 0.192690
17684.8 0.191844
17685.1 0.187897
17685.4 0.182691
17686.1 0.169228
17686.6 0.156019
17688.4 0.103493
17689.3 0.0784725
17690.2 0.0574459
17690.6 0.0485161
17691.1 0.0407647
17691.5 0.0341568
17692.0 0.0287330
17692.4 0.0241521
17692.9 0.0205116
17693.3 0.0175312
17693.8 0.0152328
17694.2 0.0134042
17694.7 0.0120049
17695.1 0.0109475
17695.5 0.0101726
17696.4 0.00915265
17697.3 0.00861339
17699.1 0.00816875
17700.9 0.00802593
17706.5 0.00793363
17718.4 0.00807696
17730.2 0.00834689
