Ge-73(n,g) ENDFB-8.0
4211.72 0.0830546
4212.44 0.0862558
4213.16 0.0896741
4213.87 0.0933186
4214.59 0.0972205
4215.31 0.101392
4216.03 0.105871
4216.74 0.110674
4217.46 0.115848
4218.18 0.121414
4218.90 0.127422
4219.61 0.133918
4220.33 0.140967
4221.05 0.148610
4221.77 0.156939
4222.48 0.166011
4223.20 0.175945
4223.92 0.186820
4224.64 0.198792
4225.35 0.211974
4226.07 0.226574
4226.79 0.242754
4227.51 0.260797
4227.87 0.270598
4228.22 0.280940
4228.58 0.291927
4228.94 0.303580
4229.30 0.315953
4229.66 0.329067
4230.02 0.343061
4230.38 0.357930
4230.73 0.373836
4231.09 0.390780
4231.45 0.408956
4231.81 0.428428
4232.17 0.449319
4232.53 0.471702
4232.89 0.495858
4233.25 0.521899
4233.60 0.550021
4233.96 0.580358
4234.32 0.613327
4234.68 0.649132
4235.04 0.688094
4235.40 0.730458
4235.76 0.776879
4236.11 0.827577
4236.47 0.883386
4236.83 0.944626
4237.01 0.977749
4237.19 1.01237
4237.37 1.04898
4237.55 1.08730
4237.73 1.12788
4237.91 1.17040
4238.09 1.21523
4238.27 1.26253
4238.45 1.31275
4238.63 1.36552
4238.81 1.42162
4238.98 1.48065
4239.16 1.54349
4239.34 1.60969
4239.52 1.67985
4239.70 1.75426
4239.88 1.83366
4240.06 1.91750
4240.24 2.00706
4240.42 2.10172
4240.60 2.20291
4240.78 2.30993
4240.96 2.42373
4241.14 2.54476
4241.32 2.67422
4241.50 2.81111
4241.67 2.95660
4241.85 3.11112
4242.03 3.27603
4242.21 3.44987
4242.39 3.63383
4242.57 3.82811
4242.79 4.07521
4243.00 4.33584
4243.21 4.61176
4243.43 4.89910
4243.64 5.19850
4243.86 5.50420
4244.29 6.12149
4244.50 6.42304
4244.71 6.70803
4244.93 6.97088
4245.14 7.20053
4245.36 7.39063
4245.57 7.53175
4245.79 7.61882
4246.00 7.64792
4246.22 7.61741
4246.43 7.52898
4246.64 7.38582
4246.86 7.19540
4247.07 6.96365
4247.29 6.70120
4247.50 6.41563
4247.72 6.11511
4248.14 5.49602
4248.57 4.89098
4248.79 4.60246
4249.00 4.32804
4249.22 4.06763
4249.43 3.82189
4249.63 3.60462
4249.83 3.40034
4250.03 3.20874
4250.23 3.03021
4250.43 2.86243
4250.63 2.70645
4250.84 2.56008
4251.04 2.42414
4251.24 2.29663
4251.44 2.17763
4251.64 2.06654
4251.84 1.96331
4252.04 1.86636
4252.24 1.77617
4252.44 1.69136
4252.64 1.61236
4252.84 1.53798
4253.04 1.46825
4253.24 1.40282
4253.44 1.34168
4253.64 1.28393
4253.84 1.22987
4254.05 1.17872
4254.25 1.13076
4254.45 1.08531
4254.65 1.04242
4254.85 1.00191
4255.05 0.963796
4255.25 0.927559
4255.45 0.893417
4255.85 0.830217
4256.25 0.773159
4256.65 0.721751
4257.05 0.675180
4257.46 0.632879
4257.86 0.594263
4258.26 0.559100
4258.66 0.526921
4259.06 0.497406
4259.46 0.470210
4259.86 0.445224
4260.26 0.422162
4260.67 0.400835
4261.07 0.381077
4261.47 0.362740
4261.87 0.345693
4262.27 0.329819
4262.67 0.314980
4263.07 0.301156
4263.47 0.288226
4263.87 0.276115
4264.28 0.264729
4264.68 0.254065
4265.08 0.244038
4265.48 0.234599
4265.88 0.225683
4266.28 0.217292
4266.68 0.209367
4267.08 0.201874
4267.89 0.188051
4268.69 0.175641
4269.49 0.164432
4270.29 0.154300
4271.10 0.145090
4271.90 0.136714
4272.70 0.129056
4273.50 0.122055
4274.31 0.115630
4275.11 0.109720
4275.91 0.104265
4276.71 0.0992318
4277.52 0.0945673
4278.32 0.0902472
4279.12 0.0862287
4279.92 0.0824937
4280.73 0.0790080
4281.53 0.0757579
4282.33 0.0727154
4283.13 0.0698704
4283.94 0.0671998
4284.74 0.0646958
4285.54 0.0623394
4286.34 0.0601247
4287.15 0.0580381
4287.95 0.0560702
4289.55 0.0524540
4291.16 0.0492181
4292.76 0.0463121
4294.37 0.0436951
4295.97 0.0413281
4297.58 0.0391826
4299.18 0.0372328
4300.79 0.0354576
4302.39 0.0338358
4304.00 0.0323520
4305.60 0.0309922
4307.21 0.0297438
4308.81 0.0285961
4310.42 0.0275394
4312.02 0.0265656
4313.62 0.0256678
4315.23 0.0248384
4316.83 0.0240721
4318.44 0.0233640
4320.04 0.0227094
4321.65 0.0221044
4323.25 0.0215453
4326.46 0.0205527
4329.67 0.0197091
4332.88 0.0189974
4336.09 0.0184039
4339.30 0.0179176
4342.51 0.0175297
4345.72 0.0172340
4348.93 0.0170258
4352.14 0.0169023
4355.35 0.0168619
4358.56 0.0169050
4361.77 0.0170331
4364.98 0.0172494
4371.40 0.0179691
4374.61 0.0184885
4377.82 0.0191290
4381.03 0.0199061
4382.63 0.0203516
4384.24 0.0208388
4385.84 0.0213707
4387.45 0.0219509
4389.05 0.0225836
4390.66 0.0232728
4392.26 0.0240243
4393.87 0.0248437
4395.47 0.0257375
4397.08 0.0267124
4398.68 0.0277783
4400.29 0.0289441
4401.89 0.0302211
4403.50 0.0316210
4405.10 0.0331605
4406.71 0.0348558
4408.31 0.0367269
4409.92 0.0387969
4411.52 0.0410933
4413.13 0.0436484
4414.73 0.0465006
4416.33 0.0496936
4417.94 0.0532864
4419.54 0.0573439
4420.35 0.0595731
4421.15 0.0619474
4421.95 0.0644859
4422.75 0.0671968
4423.56 0.0701033
4424.36 0.0732163
4425.16 0.0765641
4425.96 0.0801611
4426.77 0.0840425
4427.57 0.0882277
4428.37 0.0927547
4429.17 0.0976612
4429.98 0.102997
4430.78 0.108799
4431.58 0.115138
4432.38 0.122063
4433.19 0.129670
4433.99 0.138026
4434.79 0.147257
4435.59 0.157461
4436.40 0.168809
4437.20 0.181443
4437.60 0.188327
4438.00 0.195599
4438.40 0.203307
4438.80 0.211487
4439.21 0.220200
4439.61 0.229446
4440.01 0.239293
4440.41 0.249794
4440.81 0.261006
4441.21 0.272996
4441.61 0.285836
4442.01 0.299606
4442.41 0.314435
4442.82 0.330353
4443.22 0.347508
4443.62 0.366032
4444.02 0.386122
4444.42 0.407845
4444.82 0.431438
4445.22 0.457118
4445.62 0.485205
4446.03 0.515845
4446.23 0.532289
4446.43 0.549431
4446.63 0.567492
4446.83 0.586343
4447.03 0.606232
4447.23 0.627021
4447.43 0.648985
4447.63 0.671977
4447.83 0.696304
4448.03 0.721808
4448.23 0.748836
4448.43 0.777217
4448.63 0.807343
4448.83 0.839193
4449.03 0.872896
4449.23 0.908406
4449.44 0.946232
4449.64 0.986159
4449.84 1.02877
4450.04 1.07383
4450.24 1.12201
4450.44 1.17332
4450.64 1.22803
4450.84 1.28611
4451.04 1.34845
4451.24 1.41477
4451.44 1.48610
4451.64 1.56212
4451.84 1.64405
4452.04 1.73199
4452.24 1.82646
4452.44 1.92753
4452.65 2.03680
4452.85 2.15386
4453.05 2.28058
4453.25 2.41646
4453.45 2.56366
4453.65 2.72155
4453.85 2.89254
4454.05 3.07580
4454.25 3.27397
4454.45 3.48584
4454.65 3.71417
4454.85 3.95712
4455.05 4.21195
4455.24 4.48198
4455.44 4.76649
4455.64 5.06415
4455.84 5.37283
4456.03 5.68945
4456.43 6.32710
4456.62 6.63790
4456.82 6.93301
4457.02 7.20392
4457.21 7.44172
4457.41 7.63766
4457.61 7.78384
4457.80 7.87393
4458.00 7.90388
4458.20 7.87260
4458.39 7.78121
4458.59 7.63385
4458.79 7.43687
4458.99 7.19817
4459.18 6.92655
4459.38 6.63091
4459.58 6.32133
4459.97 5.68174
4460.36 5.05650
4460.56 4.75898
4460.76 4.47464
4460.95 4.20483
4461.15 3.95149
4461.34 3.72636
4461.52 3.51472
4461.71 3.31622
4461.89 3.13137
4462.07 2.95757
4462.26 2.79609
4462.44 2.64450
4462.63 2.50379
4462.81 2.37175
4463.00 2.24919
4463.18 2.13415
4463.37 2.02729
4463.55 1.92690
4463.73 1.83356
4463.92 1.74577
4464.10 1.66403
4464.29 1.58703
4464.47 1.51485
4464.66 1.44714
4464.84 1.38390
4465.03 1.32414
4465.21 1.26823
4465.40 1.21531
4465.58 1.16572
4465.77 1.11870
4465.95 1.07456
4466.13 1.03265
4466.32 0.993235
4466.50 0.955746
4466.69 0.920442
4467.06 0.855082
4467.43 0.796067
4467.80 0.742913
4468.16 0.694764
4468.53 0.651033
4468.90 0.611210
4469.27 0.574856
4469.64 0.541589
4470.01 0.511078
4470.38 0.482960
4470.75 0.457134
4471.12 0.433298
4471.49 0.411256
4471.86 0.390837
4472.22 0.371886
4472.59 0.354270
4472.96 0.337866
4473.33 0.322529
4473.70 0.308244
4474.07 0.294884
4474.44 0.282370
4474.81 0.270634
4475.18 0.259613
4475.55 0.249251
4475.92 0.239496
4476.29 0.230280
4476.65 0.221608
4477.02 0.213419
4477.39 0.205676
4478.13 0.191406
4478.87 0.178579
4479.61 0.166991
4480.35 0.156516
4481.08 0.147005
4481.82 0.138343
4482.56 0.130423
4483.30 0.123181
4484.04 0.116534
4484.77 0.110418
4485.51 0.104772
4486.25 0.0995616
4486.99 0.0947375
4487.73 0.0902624
4488.47 0.0860980
4489.20 0.0822266
4489.94 0.0786165
4490.68 0.0752447
4491.42 0.0720867
4492.16 0.0691325
4492.90 0.0663614
4493.63 0.0637584
4494.37 0.0613071
4495.11 0.0590020
4495.85 0.0568289
4496.59 0.0547777
4498.06 0.0510040
4499.54 0.0476234
4501.02 0.0445792
4502.49 0.0418316
4503.97 0.0393400
4505.45 0.0370765
4506.92 0.0350112
4508.40 0.0331242
4509.88 0.0313931
4511.35 0.0298033
4512.83 0.0283378
4514.30 0.0269858
4515.78 0.0257340
4517.26 0.0245743
4518.73 0.0234965
4520.21 0.0224943
4521.69 0.0215595
4523.16 0.0206873
4524.64 0.0198712
4526.12 0.0191074
4527.59 0.0183906
4529.07 0.0177179
4530.55 0.0170848
4532.02 0.0164891
4534.98 0.0153971
4537.93 0.0144223
4540.88 0.0135482
4543.83 0.0127615
4546.79 0.0120508
4549.74 0.0114066
4552.69 0.0108208
4555.65 0.0102867
4558.60 0.00979814
4561.55 0.00935016
4564.50 0.00893842
4567.46 0.00855914
4570.41 0.00820903
4573.36 0.00788518
4576.32 0.00758509
4579.27 0.00730653
4582.22 0.00704753
4585.18 0.00680637
4588.13 0.00658149
4591.08 0.00637153
4594.03 0.00617527
4596.99 0.00599161
4602.89 0.00565832
4608.80 0.00536486
4614.70 0.00510585
4620.61 0.00487685
4626.52 0.00467423
4632.42 0.00449501
4638.33 0.00433674
4644.23 0.00419742
4650.14 0.00407545
4656.05 0.00396949
4661.95 0.00387855
4667.86 0.00380190
4673.76 0.00373903
4679.67 0.00368969
4685.58 0.00365387
4691.48 0.00363182
4697.39 0.00362408
4709.20 0.00365534
4715.10 0.00369730
4721.01 0.00375972
4726.92 0.00384565
4732.82 0.00395918
4735.78 0.00402792
4738.73 0.00410572
4741.68 0.00419355
4744.63 0.00429249
4747.59 0.00440394
4750.54 0.00452940
4753.49 0.00467069
4756.45 0.00482995
4759.40 0.00500973
4762.35 0.00521309
4765.30 0.00544369
4768.26 0.00570597
4771.21 0.00600536
4774.16 0.00634853
4775.64 0.00653911
4777.12 0.00674375
4778.59 0.00696410
4780.07 0.00720139
4781.55 0.00745768
4783.02 0.00773457
4784.50 0.00803466
4785.98 0.00836009
4787.45 0.00871417
4788.93 0.00909974
4790.40 0.00952085
4791.88 0.00998190
4793.36 0.0104884
4794.83 0.0110455
4796.31 0.0116611
4797.79 0.0123425
4799.26 0.0131004
4800.74 0.0139454
4802.22 0.0148925
4803.69 0.0159574
4804.43 0.0165412
4805.17 0.0171618
4805.91 0.0178232
4806.65 0.0185291
4807.38 0.0192847
4808.12 0.0200924
4808.86 0.0209582
4809.60 0.0218879
4810.34 0.0228894
4811.08 0.0239671
4811.81 0.0251306
4812.55 0.0263892
4813.29 0.0277555
4814.03 0.0292379
4814.77 0.0308522
4815.50 0.0326144
4816.24 0.0345460
4816.98 0.0366634
4817.72 0.0389942
4818.46 0.0415683
4819.20 0.0444247
4819.93 0.0475972
4820.67 0.0511391
4821.41 0.0551099
4822.15 0.0595883
4822.89 0.0646500
4823.63 0.0704089
4824.36 0.0769988
4825.10 0.0845986
4825.84 0.0934002
4826.58 0.103685
4827.32 0.115805
4828.06 0.130246
4828.79 0.147587
4829.53 0.168689
4829.90 0.180999
4830.27 0.194721
4830.64 0.210122
4831.01 0.227390
4831.38 0.246891
4831.75 0.269027
4832.12 0.294292
4832.30 0.308325
4832.48 0.323303
4832.67 0.339493
4832.85 0.356834
4833.04 0.375644
4833.22 0.395869
4833.41 0.417894
4833.59 0.441808
4833.78 0.467831
4833.96 0.496057
4834.15 0.527084
4834.33 0.560911
4834.52 0.598298
4834.70 0.639295
4834.88 0.684887
4835.07 0.735209
4835.16 0.762763
4835.25 0.791559
4835.35 0.822003
4835.44 0.854220
4835.53 0.888731
4835.62 0.924946
4835.71 0.963395
4835.81 1.00426
4835.90 1.04824
4835.99 1.09460
4836.08 1.14407
4836.18 1.19691
4836.27 1.25408
4836.36 1.31468
4836.45 1.37969
4836.54 1.44955
4836.64 1.52559
4836.73 1.60672
4836.82 1.69433
4836.91 1.78912
4837.01 1.89302
4837.10 2.00471
4837.19 2.12626
4837.28 2.25881
4837.33 2.33120
4837.38 2.40534
4837.42 2.48295
4837.47 2.56422
4837.51 2.64938
4837.56 2.73868
4837.61 2.83236
4837.65 2.93071
4837.70 3.03633
4837.74 3.14505
4837.79 3.25941
4837.84 3.37978
4837.88 3.50655
4837.93 3.64017
4837.97 3.78109
4838.02 3.92981
4838.07 4.09039
4838.11 4.25658
4838.16 4.43233
4838.21 4.61832
4838.25 4.81528
4838.30 5.02398
4838.34 5.24527
4838.39 5.48005
4838.44 5.73486
4838.48 5.99993
4838.53 6.28160
4838.57 6.58107
4838.62 6.89956
4838.67 7.23839
4838.71 7.59892
4838.76 7.98258
4838.81 8.39999
4838.85 8.83490
4838.90 9.29738
4838.94 9.78888
4838.99 10.3108
4839.04 10.8642
4839.08 11.4502
4839.13 12.0694
4839.18 12.8537
4839.24 13.6852
4839.29 14.5616
4839.35 15.4618
4839.40 16.4124
4839.46 17.3698
4839.56 19.3205
4839.62 20.2775
4839.67 21.1696
4839.73 22.0038
4839.78 22.7229
4839.84 23.3265
4839.89 23.7690
4839.95 24.0473
4840.00 24.1390
4840.06 24.0431
4840.11 23.7608
4840.17 23.3050
4840.22 22.7079
4840.27 21.9718
4840.33 21.1500
4840.38 20.2394
4840.44 19.2986
4840.55 17.3475
4840.66 15.4403
4840.71 14.5246
4840.76 13.6653
4840.82 12.8348
4840.87 12.0653
4840.91 11.5382
4840.95 11.0351
4840.99 10.5556
4841.03 10.0991
4841.07 9.66498
4841.11 9.25247
4841.15 8.86073
4841.18 8.49817
4841.22 8.14484
4841.26 7.80963
4841.30 7.49162
4841.34 7.18994
4841.38 6.90373
4841.42 6.63216
4841.50 6.13586
4841.57 5.68222
4841.65 5.27261
4841.73 4.90214
4841.81 4.57059
4841.88 4.26555
4841.96 3.98815
4842.04 3.73538
4842.12 3.50745
4842.20 3.29612
4842.27 3.10244
4842.35 2.92460
4842.43 2.76302
4842.51 2.61210
4842.58 2.47277
4842.66 2.34393
4842.74 2.22605
4842.82 2.11521
4842.90 2.01221
4842.97 1.91635
4843.05 1.82812
4843.13 1.74466
4843.21 1.66763
4843.28 1.59457
4843.36 1.52696
4843.44 1.46267
4843.52 1.40229
4843.59 1.34550
4843.67 1.29270
4843.75 1.24227
4843.83 1.19469
4843.91 1.14975
4843.98 1.10780
4844.14 1.02945
4844.29 0.959468
4844.45 0.896310
4844.60 0.839130
4844.76 0.786885
4844.91 0.739624
4845.07 0.696199
4845.23 0.656708
4845.38 0.620240
4845.54 0.586918
4845.69 0.556198
4845.85 0.527818
4846.00 0.501384
4846.16 0.477033
4846.31 0.454269
4846.47 0.433223
4846.62 0.413482
4846.78 0.395172
4846.94 0.377944
4847.09 0.361918
4847.25 0.346797
4847.40 0.332692
4847.56 0.319348
4847.71 0.306870
4847.87 0.295037
4848.02 0.283946
4848.18 0.273470
4848.33 0.263565
4848.64 0.245253
4848.96 0.228791
4849.27 0.213940
4849.58 0.200538
4849.89 0.188326
4850.20 0.177203
4850.51 0.167045
4850.82 0.157771
4851.13 0.149228
4851.44 0.141368
4851.75 0.134119
4852.06 0.127419
4852.37 0.121215
4852.69 0.115459
4853.00 0.110109
4853.31 0.105142
4853.62 0.100495
4853.93 0.0961544
4854.24 0.0920935
4854.55 0.0883009
4854.86 0.0847311
4855.17 0.0813776
4855.48 0.0782233
4855.79 0.0752621
4856.10 0.0724609
4856.41 0.0698169
4856.73 0.0673185
4857.04 0.0649626
4857.66 0.0606033
4858.28 0.0566861
4858.90 0.0531424
4859.52 0.0499360
4860.14 0.0470165
4860.76 0.0443590
4861.39 0.0419254
4862.01 0.0396949
4862.63 0.0376455
4863.25 0.0357610
4863.87 0.0340188
4864.49 0.0324100
4865.12 0.0309165
4865.74 0.0295321
4866.36 0.0282423
4866.98 0.0270407
4867.60 0.0259193
4868.22 0.0248728
4868.85 0.0238916
4869.47 0.0229733
4870.09 0.0221099
4870.71 0.0212997
4871.33 0.0205360
4871.95 0.0198165
4873.20 0.0184980
4874.44 0.0173197
4875.68 0.0162626
4876.93 0.0153105
4878.17 0.0144500
4879.41 0.0136698
4880.66 0.0129603
4881.90 0.0123126
4883.14 0.0117208
4884.39 0.0111781
4885.63 0.0106795
4886.87 0.0102197
4888.12 0.00979576
4889.36 0.00940361
4890.60 0.00904020
4891.85 0.00870257
4893.09 0.00838884
4894.33 0.00809662
4895.57 0.00782400
4896.82 0.00756930
4898.06 0.00733100
4900.55 0.00689835
4903.03 0.00651662
4905.52 0.00617858
4908.01 0.00587774
4910.49 0.00560923
4912.98 0.00536857
4915.47 0.00515239
4917.95 0.00495756
4920.44 0.00478154
4922.92 0.00462211
4925.41 0.00447752
4927.90 0.00434606
4930.38 0.00422645
4932.87 0.00411741
4935.36 0.00401798
4937.84 0.00392720
4940.33 0.00384429
4945.30 0.00369929
4950.27 0.00357836
4955.25 0.00347786
4960.22 0.00339492
4965.19 0.00332723
4970.17 0.00327298
4975.14 0.00323072
4980.11 0.00319929
4985.08 0.00317778
4990.06 0.00316547
4995.03 0.00316181
5000.00 0.00316640
5008.68 0.00319346
5017.36 0.00324426
5026.04 0.00331915
5034.73 0.00341940
5039.07 0.00347971
5043.41 0.00354731
5047.75 0.00362266
5052.09 0.00370629
5056.43 0.00379891
5060.77 0.00390123
5065.11 0.00401421
5069.45 0.00413885
5073.80 0.00427665
5078.14 0.00442886
5082.49 0.00459722
5086.84 0.00478371
5091.18 0.00499081
5095.53 0.00522132
5099.88 0.00547878
5104.22 0.00576726
5108.57 0.00609194
5112.92 0.00645900
5115.09 0.00666080
5117.26 0.00687613
5119.44 0.00710632
5121.61 0.00735282
5123.78 0.00761733
5125.96 0.00790142
5128.13 0.00820727
5130.30 0.00853719
5132.48 0.00889401
5134.65 0.00928045
5136.82 0.00970016
5139.00 0.0101572
5141.17 0.0106564
5143.34 0.0112029
5145.52 0.0118034
5147.69 0.0124651
5149.86 0.0131972
5152.04 0.0140098
5154.21 0.0149158
5156.38 0.0159304
5157.47 0.0164844
5158.56 0.0170728
5159.64 0.0176986
5160.73 0.0183645
5161.82 0.0190754
5162.90 0.0198341
5163.99 0.0206465
5165.08 0.0215164
5166.16 0.0224511
5167.25 0.0234564
5168.34 0.0245398
5169.42 0.0257084
5170.51 0.0269741
5171.60 0.0283454
5172.68 0.0298374
5173.77 0.0314619
5174.86 0.0332384
5175.94 0.0351850
5177.03 0.0373244
5178.12 0.0396808
5179.20 0.0422899
5180.29 0.0451839
5181.38 0.0484124
5182.46 0.0520225
5183.55 0.0560848
5184.64 0.0606744
5185.72 0.0658870
5186.81 0.0718356
5187.90 0.0786792
5188.98 0.0865919
5190.07 0.0958273
5191.16 0.106677
5192.24 0.119565
5192.79 0.126940
5193.33 0.135023
5193.87 0.143943
5194.42 0.153781
5194.96 0.164689
5195.50 0.176826
5196.05 0.190411
5196.32 0.197808
5196.59 0.205624
5196.86 0.213951
5197.13 0.222768
5197.40 0.232185
5197.68 0.242183
5197.95 0.252889
5198.22 0.264329
5198.49 0.276573
5198.76 0.289645
5199.03 0.303729
5199.31 0.318817
5199.58 0.335127
5199.85 0.352663
5200.12 0.371691
5200.39 0.392309
5200.66 0.414697
5200.94 0.438967
5201.07 0.451959
5201.21 0.465537
5201.34 0.479735
5201.48 0.494593
5201.62 0.510151
5201.75 0.526453
5201.89 0.543547
5202.02 0.561350
5202.16 0.580181
5202.29 0.599971
5202.43 0.620786
5202.57 0.642697
5202.70 0.665781
5202.84 0.690122
5202.97 0.715812
5203.11 0.742745
5203.25 0.771430
5203.38 0.801791
5203.52 0.833960
5203.65 0.867822
5203.79 0.904034
5203.92 0.942529
5204.06 0.983496
5204.20 1.02682
5204.33 1.07337
5204.47 1.12309
5204.60 1.17628
5204.74 1.23325
5204.88 1.29437
5205.01 1.36002
5205.15 1.43067
5205.28 1.50621
5205.42 1.58834
5205.55 1.67714
5205.69 1.77333
5205.83 1.87690
5205.96 1.99030
5206.03 2.05073
5206.10 2.11382
5206.17 2.17974
5206.23 2.24864
5206.30 2.32068
5206.37 2.39493
5206.44 2.47380
5206.50 2.55639
5206.57 2.64295
5206.64 2.73370
5206.71 2.82891
5206.78 2.92883
5206.84 3.03377
5206.91 3.14403
5206.98 3.25994
5207.05 3.38185
5207.12 3.51015
5207.18 3.64523
5207.25 3.78752
5207.32 3.93748
5207.39 4.09559
5207.46 4.25984
5207.52 4.43567
5207.59 4.62128
5207.66 4.81726
5207.73 5.02425
5207.80 5.24290
5207.86 5.47391
5207.93 5.71797
5208.00 5.97192
5208.07 6.24407
5208.13 6.53145
5208.20 6.83477
5208.27 7.15474
5208.34 7.49196
5208.41 7.84701
5208.47 8.22033
5208.54 8.60631
5208.63 9.16583
5208.72 9.75240
5208.82 10.3704
5208.91 11.0169
5209.00 11.6949
5209.09 12.3828
5209.27 13.7718
5209.36 14.4545
5209.45 15.0955
5209.55 15.6840
5209.64 16.2006
5209.73 16.6266
5209.82 16.9447
5209.91 17.1413
5210.00 17.2076
5210.09 17.1390
5210.18 16.9402
5210.27 16.6200
5210.37 16.1923
5210.46 15.6681
5210.55 15.0778
5210.64 14.4355
5210.73 13.7595
5210.91 12.3625
5211.10 11.0047
5211.19 10.3585
5211.28 9.74099
5211.37 9.15491
5211.46 8.60179
5211.53 8.17665
5211.61 7.77877
5211.68 7.39685
5211.75 7.04060
5211.83 6.69954
5211.90 6.38205
5211.97 6.07855
5212.05 5.79634
5212.12 5.52674
5212.19 5.27613
5212.27 5.03675
5212.34 4.81419
5212.42 4.60153
5212.49 4.40372
5212.56 4.21457
5212.64 4.03848
5212.71 3.86996
5212.78 3.71294
5212.86 3.56250
5212.93 3.42216
5213.00 3.28756
5213.08 3.16185
5213.15 3.04114
5213.22 2.92826
5213.37 2.71814
5213.52 2.52864
5213.66 2.35733
5213.81 2.20309
5213.96 2.06197
5214.10 1.93346
5214.25 1.81619
5214.40 1.70893
5214.55 1.61060
5214.69 1.52029
5214.84 1.43717
5214.99 1.36052
5215.13 1.28971
5215.28 1.22416
5215.43 1.16340
5215.57 1.10697
5215.72 1.05448
5215.87 1.00558
5216.02 0.959951
5216.16 0.917603
5216.31 0.877700
5216.46 0.840317
5216.60 0.805248
5216.75 0.772310
5216.90 0.741337
5217.04 0.712176
5217.19 0.684693
5217.34 0.658762
5217.48 0.634269
5217.63 0.611113
5217.93 0.568438
5218.22 0.530076
5218.51 0.495583
5218.81 0.464253
5219.10 0.435811
5219.39 0.409916
5219.69 0.386274
5219.98 0.364634
5220.28 0.344778
5220.57 0.326515
5220.86 0.309737
5221.16 0.294185
5221.45 0.279791
5221.75 0.266444
5222.04 0.254045
5222.33 0.242508
5222.63 0.231755
5222.92 0.221716
5223.21 0.212362
5223.51 0.203572
5223.80 0.195332
5224.10 0.187596
5224.39 0.180324
5224.68 0.173480
5224.98 0.167031
5225.27 0.160948
5225.57 0.155223
5226.15 0.144652
5226.74 0.135169
5227.33 0.126631
5227.92 0.118929
5228.50 0.111935
5229.09 0.105587
5229.68 0.0997900
5230.27 0.0944993
5230.85 0.0896425
5231.44 0.0851815
5232.03 0.0810749
5232.62 0.0772929
5233.21 0.0737911
5233.79 0.0705485
5234.38 0.0675404
5234.97 0.0647500
5235.56 0.0621484
5236.14 0.0597235
5236.73 0.0574602
5237.32 0.0553482
5237.91 0.0533682
5238.49 0.0515159
5239.08 0.0497753
5239.67 0.0481433
5240.85 0.0451600
5242.02 0.0425153
5243.20 0.0401586
5244.37 0.0380557
5245.55 0.0361707
5246.72 0.0344799
5247.90 0.0329586
5249.07 0.0315875
5250.25 0.0303488
5251.42 0.0292304
5252.60 0.0282180
5253.77 0.0273027
5254.95 0.0264735
5256.13 0.0257239
5257.30 0.0250455
5258.48 0.0244333
5259.65 0.0238808
5260.83 0.0233842
5262.00 0.0229384
5263.18 0.0225406
5265.53 0.0218748
5267.88 0.0213652
5270.23 0.0209946
5272.58 0.0207504
5274.93 0.0206232
5277.28 0.0206059
5279.63 0.0206940
5281.98 0.0208850
5284.34 0.0211784
5286.69 0.0215752
5289.04 0.0220789
5291.39 0.0226942
5293.74 0.0234281
5296.09 0.0242896
5298.44 0.0252905
5300.79 0.0264451
5303.14 0.0277714
5305.49 0.0292906
5307.84 0.0310310
5310.19 0.0330251
5311.37 0.0341302
5312.55 0.0353138
5313.72 0.0365835
5314.90 0.0379466
5316.07 0.0394128
5317.25 0.0409890
5318.42 0.0426883
5319.60 0.0445197
5320.77 0.0464997
5321.95 0.0486402
5323.12 0.0509600
5324.30 0.0534790
5325.47 0.0562220
5326.65 0.0592103
5327.83 0.0624793
5329.00 0.0660579
5330.18 0.0699929
5331.35 0.0743250
5332.53 0.0791131
5333.70 0.0844231
5334.88 0.0903386
5336.05 0.0969438
5336.64 0.100544
5337.23 0.104363
5337.82 0.108418
5338.40 0.112722
5338.99 0.117311
5339.58 0.122203
5340.17 0.127425
5340.75 0.132999
5341.34 0.138976
5341.93 0.145376
5342.52 0.152263
5343.10 0.159663
5343.69 0.167654
5344.28 0.176290
5344.87 0.185639
5345.46 0.195767
5346.04 0.206802
5346.63 0.218833
5347.22 0.231987
5347.81 0.246382
5348.39 0.262235
5348.98 0.279722
5349.57 0.299074
5349.86 0.309534
5350.16 0.320530
5350.45 0.332177
5350.75 0.344488
5351.04 0.357513
5351.33 0.371260
5351.63 0.385884
5351.92 0.401408
5352.21 0.417907
5352.51 0.435401
5352.80 0.454102
5353.10 0.474053
5353.39 0.495367
5353.68 0.518169
5353.98 0.542599
5354.27 0.568813
5354.57 0.596986
5354.86 0.627207
5355.15 0.659901
5355.45 0.695218
5355.74 0.733438
5356.03 0.774876
5356.33 0.819890
5356.62 0.868889
5356.92 0.922334
5357.21 0.980544
5357.50 1.04452
5357.80 1.11475
5358.09 1.19202
5358.39 1.27724
5358.53 1.32314
5358.68 1.37143
5358.83 1.42224
5358.97 1.47575
5359.12 1.53212
5359.27 1.59155
5359.41 1.65422
5359.56 1.71988
5359.71 1.78964
5359.85 1.86332
5360.00 1.94114
5360.15 2.02336
5360.30 2.11027
5360.44 2.20213
5360.59 2.29924
5360.74 2.40117
5360.88 2.50962
5361.03 2.62422
5361.18 2.74526
5361.32 2.87302
5361.47 3.00776
5361.62 3.14972
5361.76 3.29908
5361.91 3.45486
5362.10 3.67340
5362.30 3.90369
5362.49 4.14622
5362.68 4.39985
5363.07 4.93248
5363.46 5.47705
5363.65 5.74331
5363.84 5.99499
5364.04 6.22637
5364.23 6.42997
5364.42 6.59846
5364.61 6.72523
