V-50(n,tot) ENDFB-8.0
26481.0 9.01696
26504.0 8.81577
26527.0 8.62647
26550.0 8.44786
26573.0 8.27890
26596.0 8.11866
26619.0 7.96633
26642.0 7.82119
26665.0 7.68262
26688.0 7.55003
26711.0 7.42293
26734.0 7.30086
26757.0 7.18341
26780.0 7.07022
26826.0 6.85533
26872.0 6.65386
26918.0 6.46393
26964.0 6.28392
27010.0 6.11250
27056.0 5.94852
27102.0 5.79098
27148.0 5.63903
27194.0 5.49193
27240.0 5.34901
27286.0 5.20969
27332.0 5.07345
27378.0 4.93982
27424.0 4.80838
27470.0 4.67874
27516.0 4.55056
27562.0 4.42350
27608.0 4.29729
27654.0 4.17165
27700.0 4.04635
27746.0 3.92120
27792.0 3.79603
27838.0 3.67072
27884.0 3.54521
27930.0 3.41952
27976.0 3.29376
28022.0 3.16819
28045.0 3.10561
28068.0 3.04326
28091.0 2.98125
28114.0 2.91969
28137.0 2.85873
28160.0 2.79856
28183.0 2.73940
28206.0 2.68151
28229.0 2.62524
28252.0 2.57096
28275.0 2.51918
28298.0 2.47048
28321.0 2.42556
28344.0 2.38530
28367.0 2.35076
28390.0 2.32325
28413.0 2.30436
28436.0 2.29606
28459.0 2.30080
28470.5 2.30898
28482.0 2.32160
28493.5 2.33918
28505.0 2.36226
28516.5 2.39147
28528.0 2.42752
28539.5 2.47119
28551.0 2.52338
28562.5 2.58508
28574.0 2.65743
28585.5 2.74171
28597.0 2.83937
28608.5 2.95206
28620.0 3.08164
28631.5 3.23023
28643.0 3.40026
28654.5 3.59447
28666.0 3.81602
28671.8 3.93815
28677.5 4.06849
28683.3 4.20759
28689.0 4.35600
28694.8 4.51434
28700.5 4.68324
28706.3 4.86341
28712.0 5.05559
28717.8 5.26056
28723.5 5.47919
28729.3 5.71237
28735.0 5.96107
28740.8 6.22633
28746.5 6.50926
28752.3 6.81102
28758.0 7.13288
28763.8 7.47617
28769.5 7.84231
28775.3 8.23281
28781.0 8.64925
28786.8 9.09334
28792.5 9.56684
28798.3 10.0716
28804.0 10.6096
28809.8 11.1830
28815.5 11.7937
28821.3 12.4440
28827.0 13.1361
28832.8 13.8724
28838.5 14.6550
28844.3 15.4863
28850.0 16.3685
28854.7 17.1272
28859.4 17.9223
28864.1 18.7546
28868.8 19.6233
28878.1 21.4815
28887.5 23.4962
28896.9 25.6709
28906.3 27.9947
28915.6 30.4593
28925.0 33.0374
28934.4 35.7031
28943.8 38.4088
28953.1 41.1082
28962.5 43.7349
28971.9 46.2279
28981.3 48.5135
28990.6 50.5312
29000.0 52.2205
29009.4 53.5418
29018.8 54.4664
29028.1 54.9889
29037.5 55.1190
29046.9 54.8837
29056.3 54.3219
29065.6 53.4787
29075.0 52.4058
29084.4 51.1507
29093.8 49.7627
29112.5 46.7456
29121.9 45.1833
29131.3 43.6222
29140.6 42.0784
29150.0 40.5699
29156.7 39.5257
29163.3 38.5081
29169.9 37.5178
29176.6 36.5561
29183.2 35.6240
29189.9 34.7222
29196.5 33.8507
29203.1 33.0095
29209.8 32.1983
29216.4 31.4165
29223.1 30.6637
29229.7 29.9390
29236.3 29.2416
29243.0 28.5706
29256.3 27.3044
29269.5 26.1321
29282.8 25.0481
29296.1 24.0442
29309.4 23.1138
29322.7 22.2505
29335.9 21.4484
29349.2 20.7023
29362.5 20.0073
29375.8 19.3585
29389.1 18.7527
29402.4 18.1860
29415.6 17.6550
29428.9 17.1567
29442.2 16.6885
29455.5 16.2479
29468.8 15.8327
29482.0 15.4406
29495.3 15.0705
29508.6 14.7203
29521.9 14.3886
29535.2 14.0740
29548.4 13.7753
29561.7 13.4914
29575.0 13.2211
29588.3 12.9635
29601.6 12.7180
29614.9 12.4836
29628.1 12.2596
29641.4 12.0454
29654.7 11.8402
29681.3 11.4551
29707.8 11.1000
29734.4 10.7719
29760.9 10.4676
29787.5 10.1845
29814.1 9.92034
29840.6 9.67342
29867.2 9.44192
29893.8 9.22436
29920.3 9.01938
29946.9 8.82597
29973.4 8.64303
30000.0 8.46967
30035.7 8.25040
30071.4 8.04524
30107.1 7.85272
30142.8 7.67159
30178.4 7.50064
30214.1 7.33892
30249.8 7.18558
30285.5 7.03988
30321.0 6.90183
30356.5 6.77008
30392.0 6.64403
30427.4 6.52327
30462.9 6.40731
30498.4 6.29585
30569.4 6.08492
30640.4 5.88809
30711.3 5.70343
30782.3 5.52928
30853.3 5.36432
30924.2 5.20735
30995.2 5.05741
31066.2 4.91368
31137.1 4.77545
31208.1 4.64210
31279.1 4.51313
31350.0 4.38809
31421.0 4.26664
31492.0 4.14841
31562.9 4.03319
31633.9 3.92079
31704.9 3.81106
31775.9 3.70393
31846.8 3.59938
31917.8 3.49748
31988.8 3.39836
32059.7 3.30223
32130.7 3.20943
32201.7 3.12043
32272.6 3.03584
32343.6 2.95650
32414.6 2.88348
32485.5 2.81817
32521.0 2.78895
32556.5 2.76237
32592.0 2.73873
32627.5 2.71839
32663.0 2.70175
32698.4 2.68925
32733.9 2.68143
32769.4 2.67886
32804.9 2.68222
32840.4 2.69229
32875.9 2.70995
32911.4 2.73622
32946.8 2.77228
32982.3 2.81946
33017.8 2.87934
33053.3 2.95368
33088.8 3.04459
33124.3 3.15447
33159.7 3.28618
33195.2 3.44289
33213.0 3.53185
33230.7 3.62850
33248.5 3.73345
33266.2 3.84733
33283.9 3.97087
33301.7 4.10466
33319.4 4.24955
33337.2 4.40639
33354.9 4.57617
33372.7 4.75969
33390.4 4.95810
33408.1 5.17255
33425.9 5.40439
33443.6 5.65470
33461.4 5.92500
33479.1 6.21683
33496.9 6.53199
33514.6 6.87187
33532.3 7.23850
33550.1 7.63382
33567.8 8.06016
33585.6 8.51922
33603.3 9.01350
33621.0 9.54535
33638.8 10.1172
33656.5 10.7314
33674.3 11.3906
33692.0 12.0969
33704.8 12.6351
33717.5 13.1997
33730.3 13.7914
33743.0 14.4108
33768.5 15.7349
33794.0 17.1747
33819.5 18.7297
33845.0 20.3953
33870.5 22.1621
33896.0 24.0142
33921.5 25.9286
33947.0 27.8750
33972.5 29.8154
33998.0 31.7057
34023.5 33.4974
34049.0 35.1406
34074.5 36.5880
34100.0 37.7986
34125.5 38.7414
34151.0 39.3976
34176.5 39.7623
34202.0 39.8436
34227.5 39.6609
34253.0 39.2422
34278.5 38.6213
34304.0 37.8342
34329.5 36.9167
34355.0 35.9027
34406.0 33.7021
34431.5 32.5636
34457.0 31.4247
34482.5 30.2991
34508.0 29.1975
34542.4 27.7612
34576.9 26.3950
34611.3 25.1047
34645.7 23.8928
34680.1 22.7584
34714.5 21.6997
34749.0 20.7128
34783.4 19.7935
34817.8 18.9369
34852.2 18.1389
34886.7 17.3949
34921.1 16.7004
34955.5 16.0514
34989.9 15.4442
35024.3 14.8752
35058.8 14.3413
35093.2 13.8393
35127.6 13.3669
35162.0 12.9215
35196.4 12.5009
35230.9 12.1031
35265.3 11.7263
35299.7 11.3689
35334.1 11.0294
35368.6 10.7064
35403.0 10.3988
35437.4 10.1055
35471.8 9.82549
35506.2 9.55796
35540.7 9.30212
35575.1 9.05732
35609.5 8.82298
35643.9 8.59854
35678.4 8.38376
35712.8 8.17824
35747.2 7.98177
35781.6 7.79418
35816.0 7.61555
35850.5 7.44593
35884.9 7.28553
35919.3 7.13466
35953.7 6.99394
35988.2 6.86402
36022.6 6.74583
36057.0 6.64056
36091.4 6.54970
36125.8 6.47513
36160.3 6.41918
36194.7 6.38474
36229.1 6.37542
36263.5 6.39564
36280.7 6.41849
36297.9 6.45089
36315.2 6.49374
36332.4 6.54801
36349.6 6.61481
36366.8 6.69539
36384.0 6.79113
36401.2 6.90357
36418.4 7.03442
36435.6 7.18559
36452.9 7.35934
36470.1 7.55784
36487.3 7.78384
36504.5 8.04029
36521.7 8.33048
36538.9 8.65804
36556.1 9.02703
36573.3 9.44189
36590.5 9.90752
36607.7 10.4293
36625.0 11.0130
36642.2 11.6650
36659.4 12.3920
36676.6 13.2009
36693.8 14.0991
36711.0 15.0940
36729.1 16.2503
36747.1 17.5276
36765.2 18.9330
36783.3 20.4703
36801.3 22.1416
36819.4 23.9419
36837.4 25.8633
36855.5 27.8905
36873.6 30.0014
36891.6 32.1621
36909.7 34.3336
36927.8 36.4684
36945.8 38.5144
36963.9 40.4142
36981.9 42.1153
37000.0 43.5703
37018.1 44.7424
37036.1 45.6062
37054.2 46.1530
37072.3 46.3880
37090.3 46.3292
37108.4 46.0047
37126.4 45.4495
37144.5 44.7017
37162.6 43.7996
37180.6 42.7809
37216.8 40.5224
37234.8 39.3360
37252.9 38.1410
37270.9 36.9529
37289.0 35.7840
37313.7 34.2343
37338.4 32.7541
37363.0 31.3517
37387.7 30.0312
37412.4 28.7926
37437.0 27.6352
37461.7 26.5551
37486.4 25.5482
37511.1 24.6095
37535.7 23.7350
37560.4 22.9196
37585.1 22.1589
37609.7 21.4483
37634.4 20.7840
37659.1 20.1620
37683.8 19.5791
37708.4 19.0317
37733.1 18.5174
37757.8 18.0334
37782.4 17.5772
37807.1 17.1463
37831.8 16.7393
37856.5 16.3540
37881.1 15.9888
37905.8 15.6421
37930.5 15.3127
37955.2 14.9992
37979.8 14.7006
38004.5 14.4156
38029.2 14.1435
38053.8 13.8832
38078.5 13.6340
38103.2 13.3950
38127.9 13.1658
38177.2 12.7338
38226.5 12.3334
38275.9 11.9609
38325.2 11.6130
38374.6 11.2868
38423.9 10.9798
38473.3 10.6901
38522.6 10.4155
38571.9 10.1547
38621.3 9.90595
38670.6 9.66820
38720.0 9.44018
38769.3 9.22095
38818.7 9.00956
38868.0 8.80519
38938.8 8.52291
39009.5 8.25162
39080.3 7.98966
39115.6 7.86170
39151.0 7.73560
39186.4 7.61114
39221.8 7.48825
39257.1 7.36677
39292.5 7.24667
39327.9 7.12779
39363.3 7.01014
39398.6 6.89364
39434.0 6.77832
39469.4 6.66415
39504.8 6.55125
39540.1 6.43965
39575.5 6.32957
39610.9 6.22116
39646.3 6.11478
39681.6 6.01074
39717.0 5.90962
39752.4 5.81199
39787.8 5.71877
39823.1 5.63095
39858.5 5.54994
39893.9 5.47743
39911.6 5.44504
39929.3 5.41566
39946.9 5.38963
39964.6 5.36740
39982.3 5.34943
40000.0 5.33628
40027.9 5.32679
40055.9 5.33368
40083.8 5.36042
40097.8 5.38253
40111.8 5.41125
40125.7 5.44731
40139.7 5.49145
40153.7 5.54452
40167.6 5.60746
40181.6 5.68131
40195.6 5.76722
40209.5 5.86650
40223.5 5.98049
40237.5 6.11094
40251.4 6.25954
40265.4 6.42825
40279.4 6.61927
40293.4 6.83499
40307.3 7.07808
40321.3 7.35151
40335.3 7.65827
40349.2 8.00236
40363.2 8.38746
40377.2 8.81780
40391.1 9.29794
40405.1 9.83274
40419.1 10.4274
40433.0 11.0872
40447.0 11.8172
40454.9 12.2642
40462.8 12.7367
40470.7 13.2355
40478.6 13.7609
40486.5 14.3149
40494.4 14.8970
40510.3 16.1504
40526.1 17.5251
40541.9 19.0191
40557.7 20.6286
40573.5 22.3437
40589.3 24.1490
40605.1 26.0182
40620.9 27.9211
40636.8 29.8194
40652.6 31.6702
40668.4 33.4241
40684.2 35.0355
40700.0 36.4613
40715.8 37.6667
40731.6 38.6246
40747.4 39.3227
40763.3 39.7597
40779.1 39.9460
40794.9 39.9007
40810.7 39.6498
40826.5 39.2230
40842.3 38.6510
40858.1 37.9647
40889.8 36.3576
40905.6 35.4830
40921.4 34.5871
40937.2 33.6841
40953.0 32.7856
40965.1 32.1073
40977.2 31.4400
40989.3 30.7862
41001.4 30.1482
41013.4 29.5264
41025.5 28.9228
41037.6 28.3370
41049.7 27.7703
41061.8 27.2219
41073.9 26.6923
41086.0 26.1811
41098.0 25.6886
41110.1 25.2134
41122.2 24.7560
41134.3 24.3150
41146.4 23.8907
41158.5 23.4817
41170.6 23.0879
41182.7 22.7086
41194.7 22.3436
41218.9 21.6531
41243.1 21.0118
41267.2 20.4157
41291.4 19.8609
41315.6 19.3438
41339.8 18.8612
41363.9 18.4100
41388.1 17.9878
41412.3 17.5920
41436.4 17.2204
41460.6 16.8709
41484.8 16.5420
41509.0 16.2318
41533.1 15.9390
41557.3 15.6619
41581.5 15.3998
41605.7 15.1512
41629.8 14.9153
41654.0 14.6911
41678.2 14.4778
41702.3 14.2746
41726.5 14.0809
41750.7 13.8958
41774.9 13.7191
41799.0 13.5500
41823.2 13.3881
41847.4 13.2329
41871.5 13.0841
41919.9 12.8040
41968.2 12.5448
42016.6 12.3045
42064.9 12.0808
42113.3 11.8722
42161.6 11.6769
42209.9 11.4939
42258.3 11.3219
42306.6 11.1598
42355.0 11.0069
42403.3 10.8622
42451.7 10.7252
42500.0 10.5952
42500.0 14.0464
44375.0 13.6009
46250.0 13.1871
48125.0 12.8016
50000.0 12.4415
51949.9 12.2246
55975.0 11.8124
60000.0 11.4413
62500.0 11.1675
65000.0 10.9106
70000.0 10.4412
75000.0 10.0213
80000.0 9.64379
85000.0 9.33300
90000.0 9.04916
95000.0 8.73897
100000 8.45453
105000 8.25191
105001 8.25189
110000 8.06325
115000 7.86092
120000 7.67196
125000 7.46985
130000 7.28068
140000 7.05348
150000 6.82628
160000 6.59908
170000 6.37187
180000 6.14467
190000 5.91747
200000 5.69027
215511 5.50740
225000 5.40459
230768 5.33868
230768 5.33868
230840 5.33780
230912 5.33693
231057 5.33517
231201 5.33343
231346 5.33167
231636 5.32816
231926 5.32466
232216 5.32117
232507 5.31767
233089 5.31069
233673 5.30372
234258 5.29676
235433 5.28286
236614 5.26900
237801 5.25517
240192 5.22764
242607 5.20025
245047 5.17299
247524 5.14524
250000 5.11892
262500 4.96943
275000 4.83324
287500 4.68475
300000 4.54756
313313 4.46439
326626 4.38661
328873 4.37181
331120 4.35719
333367 4.34274
335614 4.32847
337861 4.31435
340108 4.30040
342355 4.28661
344602 4.27298
346849 4.25951
349095 4.24618
351342 4.23301
353589 4.21998
355836 4.20710
358083 4.19435
360330 4.18175
362577 4.16929
362577 4.16929
368000 4.13452
373423 4.10061
379034 4.06619
384646 4.03263
390257 3.99988
395868 3.96791
396244 3.96579
397898 3.95575
400000 3.94308
425000 3.84480
450000 3.75533
475000 3.67352
500000 3.59839
525530 3.54342
551060 3.49261
570321 3.45599
600000 3.40261
623571 3.37648
647142 3.35204
660506 3.33851
700000 3.30035
725000 3.28883
750000 3.27820
775000 3.26839
800000 3.25934
800000 3.25934
800000 3.25934
826595 3.25907
853189 3.25920
893002 3.25909
898522 3.25907
899844 3.25907
900000 3.25907
928377 3.26653
928377 3.26648
928479 3.26656
928479 3.26656
953949 3.27186
979419 3.28008
1.00000E+06 3.28536
1.00738E+06 3.28900
1.00798E+06 3.28929
1.03482E+06 3.30209
1.06165E+06 3.31505
1.06206E+06 3.31524
1.10000E+06 3.33279
1.12235E+06 3.34369
1.14387E+06 3.35402
1.18295E+06 3.37237
1.18315E+06 3.37247
1.20000E+06 3.38022
1.20843E+06 3.38504
1.20897E+06 3.38534
1.23973E+06 3.40255
1.27048E+06 3.41968
1.30000E+06 3.43569
1.30000E+06 3.43569
1.30000E+06 3.43569
1.32768E+06 3.45105
1.32768E+06 3.45105
1.34909E+06 3.46295
1.35839E+06 3.46808
1.40000E+06 3.49117
1.41933E+06 3.50193
1.43021E+06 3.50793
1.43021E+06 3.50793
1.45125E+06 3.51975
1.47982E+06 3.53559
1.50000E+06 3.54664
1.50482E+06 3.54857
1.52550E+06 3.55679
1.52952E+06 3.55840
1.54906E+06 3.56616
1.54907E+06 3.56616
1.57981E+06 3.57844
1.59324E+06 3.58374
1.60000E+06 3.58643
1.62061E+06 3.59480
1.66031E+06 3.61057
1.70000E+06 3.62623
1.71107E+06 3.63063
1.71107E+06 3.63063
1.73453E+06 3.63997
1.73454E+06 3.63996
1.73454E+06 3.63996
1.73749E+06 3.64115
1.73749E+06 3.64115
1.75361E+06 3.64756
1.75361E+06 3.64756
1.75943E+06 3.64988
1.76004E+06 3.65012
1.76004E+06 3.65012
1.78687E+06 3.66080
1.78687E+06 3.66080
1.79707E+06 3.66486
1.79707E+06 3.66480
1.79789E+06 3.66518
1.80000E+06 3.66602
1.83889E+06 3.68152
1.84737E+06 3.68487
1.90000E+06 3.70582
1.92041E+06 3.71394
1.92042E+06 3.71394
1.93145E+06 3.71837
1.97510E+06 3.73570
1.97972E+06 3.73755
1.99197E+06 3.74242
1.99346E+06 3.74301
1.99346E+06 3.74301
2.00000E+06 3.74561
2.03958E+06 3.75175
2.07916E+06 3.75790
2.07917E+06 3.75790
2.11640E+06 3.76369
2.15363E+06 3.76946
2.15363E+06 3.76946
2.17608E+06 3.77295
2.18070E+06 3.77367
2.20566E+06 3.77754
2.20566E+06 3.77754
2.24301E+06 3.78335
2.24803E+06 3.78413
2.25000E+06 3.78443
2.30231E+06 3.79259
2.35461E+06 3.80067
2.35930E+06 3.80139
2.35930E+06 3.80139
2.39134E+06 3.80637
2.39596E+06 3.80709
2.44076E+06 3.81405
2.44745E+06 3.81508
2.46840E+06 3.81834
2.47295E+06 3.81904
2.47295E+06 3.81904
2.47397E+06 3.81920
2.47397E+06 3.81920
2.50000E+06 3.82324
2.50280E+06 3.82325
2.50458E+06 3.82325
2.52835E+06 3.82330
2.53314E+06 3.82331
2.53314E+06 3.82331
2.59184E+06 3.82344
2.61202E+06 3.82348
2.62449E+06 3.82350
2.62551E+06 3.82351
2.66529E+06 3.82359
2.69896E+06 3.82366
2.75000E+06 3.82376
2.76204E+06 3.82379
2.78466E+06 3.82384
2.83975E+06 3.82395
2.85607E+06 3.82399
2.86423E+06 3.82400
2.87597E+06 3.82403
2.90729E+06 3.82409
2.95095E+06 3.82418
3.00000E+06 3.82428
3.12500E+06 3.81425
3.25000E+06 3.80461
3.37500E+06 3.79532
3.50000E+06 3.78637
3.62500E+06 3.77161
3.75000E+06 3.75729
4.00000E+06 3.72984
4.25000E+06 3.69628
4.50000E+06 3.66461
5.00000E+06 3.59511
5.50000E+06 3.52284
5.74456E+06 3.48506
5.84282E+06 3.47044
6.00000E+06 3.44768
6.24500E+06 3.40811
6.50000E+06 3.36900
6.74537E+06 3.32755
7.00000E+06 3.28660
7.25249E+06 3.24244
7.41611E+06 3.21489
7.46082E+06 3.20751
7.48533E+06 3.20348
7.49852E+06 3.20132
7.50000E+06 3.20108
7.60109E+06 3.18283
7.64041E+06 3.17581
7.76604E+06 3.15374
7.76605E+06 3.15374
7.88513E+06 3.13326
7.88514E+06 3.13326
8.00000E+06 3.11390
8.11231E+06 3.09371
8.14978E+06 3.08706
8.36413E+06 3.04983
8.39783E+06 3.04409
8.39891E+06 3.04391
8.40694E+06 3.04255
8.41381E+06 3.04139
8.50000E+06 3.02691
8.56096E+06 3.01620
8.61836E+06 3.00622
8.61907E+06 3.00609
8.76945E+06 2.98039
8.88351E+06 2.96131
8.94286E+06 2.95152
8.94676E+06 2.95088
9.00000E+06 2.94218
9.08223E+06 2.92846
9.16937E+06 2.91412
9.19956E+06 2.90920
9.34034E+06 2.88656
9.36111E+06 2.88326
9.36111E+06 2.88326
9.36351E+06 2.88288
9.38186E+06 2.87998
9.42472E+06 2.87323
9.50000E+06 2.86148
9.52164E+06 2.85810
9.52446E+06 2.85766
9.52447E+06 2.85765
9.53433E+06 2.85612
9.55531E+06 2.85285
9.61999E+06 2.84286
9.66549E+06 2.83588
9.66855E+06 2.83542
9.70538E+06 2.82981
9.70700E+06 2.82957
9.73792E+06 2.82489
9.77567E+06 2.81920
9.83790E+06 2.80990
9.86514E+06 2.80586
9.88993E+06 2.80219
9.91339E+06 2.79874
1.00000E+07 2.78608
1.00891E+07 2.77388
1.01081E+07 2.77129
1.02360E+07 2.75410
1.02808E+07 2.74815
1.05000E+07 2.71957
1.08238E+07 2.67596
1.08899E+07 2.66730
1.10000E+07 2.65305
1.10551E+07 2.64674
1.10713E+07 2.64489
1.11666E+07 2.63411
1.11927E+07 2.63119
1.12050E+07 2.62981
1.13455E+07 2.61424
1.14559E+07 2.60220
1.14724E+07 2.60042
1.15000E+07 2.59744
1.15402E+07 2.59283
1.15520E+07 2.59149
1.15801E+07 2.58828
1.16249E+07 2.58321
1.16456E+07 2.58087
1.16958E+07 2.57523
1.16961E+07 2.57520
1.18193E+07 2.56151
1.18194E+07 2.56150
1.18827E+07 2.55455
1.18937E+07 2.55335
1.19229E+07 2.55017
1.19254E+07 2.54990
1.19509E+07 2.54713
1.19529E+07 2.54692
1.20000E+07 2.54183
1.20477E+07 2.53719
1.20563E+07 2.53636
1.20611E+07 2.53589
1.20768E+07 2.53438
1.21065E+07 2.53151
1.21641E+07 2.52599
1.22019E+07 2.52238
1.22151E+07 2.52113
1.22355E+07 2.51920
1.22423E+07 2.51855
1.22529E+07 2.51755
1.22590E+07 2.51697
1.22620E+07 2.51669
1.23135E+07 2.51184
1.23284E+07 2.51045
1.23875E+07 2.50494
1.24545E+07 2.49873
1.25000E+07 2.49455
1.29374E+07 2.45303
1.29850E+07 2.44865
1.30000E+07 2.44727
1.35000E+07 2.40613
1.40000E+07 2.36499
1.41496E+07 2.35405
1.41497E+07 2.35404
1.45000E+07 2.32917
1.47500E+07 2.31097
1.50000E+07 2.29334
1.52500E+07 2.27788
1.55000E+07 2.26285
1.57500E+07 2.24740
1.60000E+07 2.23236
1.64191E+07 2.21150
1.64191E+07 2.21150
1.65000E+07 2.20757
1.70000E+07 2.18278
1.75000E+07 2.16402
1.80000E+07 2.14526
1.82500E+07 2.13882
1.85000E+07 2.13246
1.87500E+07 2.12602
1.90000E+07 2.11965
1.92500E+07 2.11605
1.95000E+07 2.11247
1.97500E+07 2.10887
2.00000E+07 2.10529
