Cs-133(n,g) ENDFB-8.0
Energy(eV) XS(b)
47.3043 444.466
47.3119 471.150
47.3195 499.001
47.3272 528.031
47.3348 558.207
47.3424 589.528
47.3501 621.857
47.3653 689.379
47.3806 760.124
47.3959 833.204
47.4264 981.906
47.4416 1054.81
47.4569 1124.79
47.4722 1190.32
47.4874 1249.75
47.4973 1284.39
47.5073 1315.47
47.5172 1342.64
47.5271 1365.58
47.5378 1385.37
47.5485 1399.59
47.5593 1408.09
47.5700 1410.73
47.5743 1410.13
47.5883 1401.70
47.6022 1383.54
47.6162 1356.07
47.6301 1319.96
47.6427 1280.82
47.6552 1236.12
47.6677 1186.55
47.6802 1133.02
47.6929 1075.57
47.7056 1015.85
47.7310 892.939
47.7563 770.636
47.7690 711.465
47.7817 654.338
47.7926 606.945
47.8036 561.671
47.8146 518.605
47.8255 477.950
47.8365 439.707
47.8474 403.983
47.8584 370.739
47.8693 339.941
47.8757 323.178
47.8820 307.225
47.8883 292.040
47.8947 277.600
47.9010 263.886
47.9074 250.873
47.9137 238.539
47.9200 226.859
47.9264 215.791
47.9327 205.343
47.9391 195.472
47.9454 186.152
47.9518 177.357
47.9581 169.062
47.9644 161.241
47.9708 153.871
47.9777 146.312
47.9846 139.230
47.9915 132.597
47.9984 126.392
48.0054 120.571
48.0123 115.119
48.0192 110.010
48.0261 105.228
48.0330 100.737
48.0400 96.5247
48.0469 92.5713
48.0538 88.8639
48.0607 85.3747
48.0676 82.0935
48.0745 79.0056
48.0815 76.1013
48.0941 71.1921
48.1068 66.7767
48.1195 62.7866
48.1322 59.1747
48.1449 55.8893
48.1576 52.8960
48.1702 50.1577
48.1829 47.6449
48.1956 45.3305
48.2083 43.1962
48.2210 41.2210
48.2337 39.3883
48.2463 37.6827
48.2590 36.0942
48.2717 34.6104
48.2844 33.2218
48.2971 31.9189
48.3098 30.6961
48.3224 29.5459
48.3351 28.4623
48.3478 27.4391
48.3605 26.4732
48.3858 24.6942
48.4112 23.0944
48.4366 21.6508
48.4619 20.3420
48.4873 19.1522
48.5081 18.2563
48.5288 17.4238
48.5496 16.6481
48.5703 15.9245
48.5911 15.2479
48.6118 14.6147
48.6326 14.0209
48.6533 13.4633
48.6741 12.9386
48.6948 12.4448
48.7156 11.9793
48.7363 11.5397
48.7571 11.1242
48.7779 10.7312
48.8194 10.0060
48.8447 9.59886
48.8701 9.21642
48.8955 8.85671
48.9208 8.51809
48.9462 8.19867
48.9716 7.89726
48.9969 7.61230
49.0223 7.34281
49.0730 6.84544
49.1238 6.39770
49.1745 5.99309
49.2252 5.62621
49.2852 5.23504
49.3451 4.88395
49.4051 4.56757
49.4650 4.28155
49.5250 4.02204
49.5849 3.78590
49.6449 3.57030
49.7048 3.37288
49.7786 3.15188
49.8524 2.95223
49.9262 2.77129
50.0000 2.60681
50.0866 2.43222
50.1732 2.27504
50.2598 2.13302
50.3464 2.00428
50.4330 1.88719
50.5195 1.78039
50.6061 1.68271
50.6927 1.59314
50.7596 1.52894
50.8265 1.46871
50.8934 1.41215
50.9604 1.35897
51.0273 1.30890
51.0942 1.26168
51.2280 1.17488
51.3618 1.09710
51.4956 1.02718
51.6294 0.964131
51.7632 0.907078
51.8498 0.873004
51.9364 0.840956
52.0230 0.810776
52.1096 0.782327
52.2828 0.730098
52.4559 0.683376
52.6291 0.641411
52.8023 0.603585
52.9755 0.569368
53.1486 0.538321
53.2667 0.518772
53.3848 0.500416
53.5029 0.483156
53.6209 0.466909
53.8571 0.437170
54.0932 0.410737
54.3294 0.387010
54.5655 0.365633
54.8017 0.346357
55.0378 0.328928
55.2031 0.317708
55.3684 0.307221
55.5337 0.297408
55.6990 0.288221
56.0297 0.271545
56.3603 0.256896
56.6909 0.244063
57.0215 0.232942
57.1868 0.228044
57.3521 0.223658
57.5174 0.220040
57.6000 0.218991
57.6414 0.218967
57.6827 0.219553
57.7142 0.220597
57.7456 0.222335
57.7771 0.224930
57.8086 0.228519
57.8401 0.233166
57.8716 0.238823
57.9110 0.247000
57.9503 0.255683
57.9897 0.263774
58.0094 0.267208
58.0290 0.270031
58.0540 0.272534
58.0789 0.273654
58.0900 0.273678
58.1162 0.272568
58.1423 0.269890
58.1709 0.265413
58.1994 0.259689
58.2565 0.246373
58.2907 0.238419
58.3250 0.231253
58.3592 0.225242
58.3934 0.220530
58.4163 0.218101
58.4391 0.216198
58.4848 0.213758
58.5304 0.212757
58.5761 0.212811
58.6217 0.213661
58.6674 0.215187
58.7188 0.217700
58.7701 0.221178
58.8215 0.225889
58.8472 0.228842
58.8728 0.232302
58.8985 0.236390
58.9242 0.241270
58.9499 0.247175
58.9756 0.254445
58.9884 0.258737
59.0013 0.263570
59.0141 0.269041
59.0269 0.275265
59.0398 0.282385
59.0526 0.290566
59.0655 0.300009
59.0783 0.310950
59.0897 0.322165
59.1011 0.335000
59.1125 0.349739
59.1240 0.366650
59.1354 0.386096
59.1468 0.408418
59.1582 0.434047
59.1696 0.463440
59.1753 0.479718
59.1810 0.497130
59.1867 0.515745
59.1924 0.535599
59.1981 0.556835
59.2039 0.579497
59.2096 0.603661
59.2153 0.629361
59.2210 0.656768
59.2267 0.685921
59.2324 0.716903
59.2381 0.749740
59.2438 0.784629
59.2495 0.821533
59.2552 0.860663
59.2609 0.901963
59.2677 0.954113
59.2745 1.00967
59.2813 1.06876
59.2880 1.13150
59.2948 1.19798
59.3016 1.26832
59.3084 1.34259
59.3151 1.42075
59.3219 1.50307
59.3287 1.58948
59.3355 1.68000
59.3423 1.77447
59.3490 1.87315
59.3558 1.97586
59.3694 2.19281
59.3772 2.32533
59.3851 2.46256
59.4008 2.74964
59.4164 3.05107
59.4321 3.36285
59.4578 3.88248
59.4835 4.39132
59.4992 4.68491
59.5149 4.95684
59.5306 5.20084
59.5463 5.41036
59.5556 5.51586
59.5648 5.60631
59.5727 5.67053
59.5805 5.72301
59.5925 5.77976
59.6045 5.80730
59.6100 5.81002
59.6220 5.79425
59.6340 5.74907
59.6457 5.67742
59.6574 5.57975
59.6696 5.45075
59.6819 5.29682
59.6942 5.12052
59.7064 4.92483
59.7265 4.57019
59.7466 4.18561
59.7956 3.20468
59.8146 2.83902
59.8241 2.66334
59.8336 2.49353
59.8430 2.33026
59.8525 2.17409
59.8620 2.02547
59.8715 1.88474
59.8838 1.71466
59.8899 1.63476
59.8960 1.55846
59.9022 1.48552
59.9083 1.41615
59.9144 1.35021
59.9206 1.28765
59.9267 1.22833
59.9328 1.17238
59.9390 1.11955
59.9451 1.06994
59.9512 1.02330
59.9574 0.979690
59.9635 0.938942
59.9696 0.900958
59.9758 0.865582
59.9819 0.832826
59.9880 0.802478
59.9942 0.774530
60.0003 0.748783
60.0064 0.725214
60.0126 0.703672
60.0187 0.684051
60.0248 0.666218
60.0310 0.650127
60.0371 0.635645
60.0432 0.622671
60.0494 0.611088
60.0555 0.600840
60.0678 0.583908
60.0789 0.572130
60.0901 0.563291
60.1012 0.556893
60.1124 0.552497
60.1235 0.549674
60.1347 0.548041
60.1570 0.546944
60.2016 0.545439
60.2171 0.543103
60.2326 0.539171
60.2400 0.536671
60.2548 0.530354
60.2695 0.522233
60.2873 0.510038
60.3051 0.495371
60.3229 0.478481
60.3407 0.459749
60.3585 0.439584
60.3763 0.418478
60.4208 0.364617
60.4430 0.338701
60.4652 0.314356
60.4875 0.292040
60.4986 0.281748
60.5097 0.272061
60.5209 0.262988
60.5320 0.254531
60.5431 0.246685
60.5542 0.239437
60.5720 0.229028
60.5898 0.220003
60.6076 0.212230
60.6254 0.205586
60.6432 0.199927
60.6610 0.195125
60.6788 0.191051
60.6966 0.187591
60.7144 0.184641
60.7322 0.182114
60.7677 0.178033
60.7944 0.175599
60.8211 0.173545
60.8745 0.170205
60.9279 0.167518
60.9813 0.165240
61.0658 0.162181
61.1503 0.159588
61.3194 0.155318
61.4884 0.151868
61.6574 0.148972
61.9955 0.144225
62.3336 0.140362
62.6717 0.137111
63.0098 0.134317
63.6859 0.129746
64.1842 0.127022
64.6824 0.124767
65.1806 0.122921
65.6789 0.121444
66.1771 0.120311
66.6753 0.119504
67.1736 0.119014
67.6718 0.118840
68.3836 0.119142
69.0953 0.120109
69.8071 0.121778
70.5188 0.124234
71.2306 0.127598
71.5865 0.129655
71.9423 0.132019
72.2982 0.134676
72.6541 0.137694
73.0100 0.141059
73.3659 0.144915
73.7573 0.149751
74.1488 0.155302
74.5403 0.161693
74.9317 0.169080
75.3232 0.177663
75.5189 0.182480
75.7147 0.187698
75.9104 0.193360
76.1061 0.199517
76.3019 0.206229
76.4976 0.213558
76.7022 0.221947
76.9069 0.231184
77.1115 0.241451
77.3161 0.252897
77.5207 0.265708
77.7254 0.280165
77.8277 0.288175
77.9300 0.296990
78.0323 0.307398
78.0835 0.313748
78.1346 0.321319
78.1880 0.330923
78.2414 0.342515
78.2948 0.355953
78.3482 0.370510
78.4127 0.387692
78.4449 0.395279
78.4772 0.401755
78.5200 0.408255
78.5486 0.411165
78.5773 0.412970
78.6189 0.413905
78.6605 0.413426
78.6827 0.412861
78.7355 0.411487
78.7882 0.411123
78.8409 0.412596
78.8937 0.416162
78.9464 0.421668
78.9991 0.428758
79.0519 0.437063
79.1046 0.446294
79.2101 0.466904
79.3155 0.490164
79.3683 0.502982
79.4210 0.516899
79.4737 0.532374
79.5264 0.550137
79.5681 0.566453
79.6097 0.585441
79.6513 0.607703
79.6930 0.633678
79.7346 0.663441
79.7762 0.696520
79.8595 0.767406
79.9011 0.801237
79.9428 0.831043
79.9659 0.845166
79.9889 0.857292
80.0000 0.862363
80.0347 0.875163
80.0681 0.883364
80.1016 0.888198
80.1325 0.890576
80.1969 0.893366
80.2613 0.899882
80.2935 0.906384
80.3257 0.915565
80.3579 0.927541
80.3901 0.942262
80.4223 0.959577
80.4544 0.979269
80.5188 1.02495
80.5832 1.07794
80.6476 1.13759
80.7042 1.19560
80.7609 1.25909
80.8176 1.32863
80.8742 1.40488
80.9309 1.48875
80.9875 1.58122
81.0442 1.68355
81.1008 1.79715
81.1575 1.92383
81.1858 1.99270
81.2142 2.06566
81.2425 2.14304
81.2708 2.22521
81.2991 2.31258
81.3275 2.40558
81.3558 2.50479
81.3841 2.61074
81.4125 2.72407
81.4408 2.84547
81.4691 2.97584
81.4974 3.11606
81.5258 3.26718
81.5541 3.43034
81.5876 3.64076
81.6210 3.87270
81.6545 4.12936
81.6880 4.41458
81.7215 4.73304
81.7382 4.90648
81.7550 5.09048
81.7717 5.28598
81.7884 5.49405
81.8052 5.71588
81.8219 5.95267
81.8361 6.16617
81.8502 6.39249
81.8644 6.63313
81.8786 6.88911
81.8927 7.16228
81.9069 7.45398
81.9211 7.76658
81.9352 8.10185
81.9494 8.46281
81.9636 8.85187
81.9777 9.27290
81.9919 9.72913
82.0061 10.2256
82.0202 10.7667
82.0344 11.3584
82.0485 12.0075
82.0601 12.5867
82.0717 13.2140
82.0833 13.8947
82.0949 14.6345
82.1065 15.4398
82.1181 16.3177
82.1297 17.2759
82.1413 18.3220
82.1528 19.4672
82.1644 20.7208
82.1760 22.0936
82.1876 23.5975
82.1992 25.2452
82.2108 27.0503
82.2224 29.0270
82.2340 31.1884
82.2404 32.4769
82.2468 33.8306
82.2533 35.2525
82.2597 36.7452
82.2662 38.3119
82.2726 39.9552
82.2855 43.4810
82.2984 47.3515
82.3048 49.4221
82.3112 51.5833
82.3177 53.8445
82.3241 56.2051
82.3305 58.6674
82.3370 61.2300
82.3441 64.1787
82.3511 67.2547
82.3582 70.4646
82.3653 73.8105
82.3724 77.2992
82.3795 80.9223
82.3866 84.6857
82.3936 88.5897
82.4007 92.6404
82.4078 96.8258
82.4149 101.151
82.4220 105.613
82.4361 114.947
82.4503 124.791
82.4587 130.836
82.4670 137.040
82.4838 149.874
82.5005 163.186
82.5173 176.847
82.5314 188.572
82.5456 200.327
82.5739 223.493
82.5971 241.546
82.6203 258.166
82.6344 267.388
82.6486 275.740
82.6668 285.022
82.6850 292.476
82.6976 296.485
82.7102 299.483
82.7228 301.436
82.7354 302.321
82.7400 302.376
82.7538 301.687
82.7675 299.723
82.7813 296.516
82.7951 292.109
82.8088 286.564
82.8249 278.742
82.8410 269.612
82.8571 259.333
82.8731 248.084
82.8896 235.778
82.9060 222.854
82.9224 209.511
82.9389 195.943
82.9717 168.862
82.9881 155.659
83.0046 142.872
83.0165 133.886
83.0285 125.209
83.0404 116.870
83.0524 108.898
83.0643 101.298
83.0763 94.0871
83.0882 87.2733
83.1001 80.8638
83.1084 76.6819
83.1166 72.6911
83.1248 68.8795
83.1330 65.2531
83.1412 61.7996
83.1494 58.5233
83.1577 55.4115
83.1659 52.4669
83.1741 49.6771
83.1823 47.0433
83.1905 44.5533
83.1987 42.2074
83.2069 39.9938
83.2152 37.9120
83.2234 35.9532
83.2316 34.1115
83.2398 32.3788
83.2480 30.7536
83.2562 29.2262
83.2644 27.7948
83.2727 26.4506
83.2809 25.1917
83.2891 24.0112
83.2973 22.9045
83.3055 21.8657
83.3137 20.8929
83.3219 19.9796
83.3301 19.1240
83.3384 18.3204
83.3466 17.5671
83.3548 16.8597
83.3630 16.1951
83.3779 15.0862
83.3929 14.0939
83.4078 13.2026
83.4227 12.4009
83.4377 11.6767
83.4526 11.0215
83.4675 10.4260
83.4825 9.88374
83.4974 9.38778
83.5123 8.93332
83.5273 8.51507
83.5422 8.12953
83.5572 7.77265
83.5721 7.44187
83.5870 7.13428
83.6019 6.84757
83.6184 6.55380
83.6348 6.28054
83.6512 6.02577
83.6677 5.78786
83.6841 5.56498
83.7005 5.35591
83.7169 5.15946
83.7334 4.97467
83.7498 4.80037
83.7662 4.63585
83.7991 4.33325
83.8319 4.06149
83.8648 3.81652
83.8887 3.65303
83.9126 3.50072
83.9365 3.35844
83.9604 3.22542
83.9843 3.10074
84.0082 2.98380
84.0321 2.87387
84.0559 2.77048
84.0798 2.67302
84.1037 2.58112
84.1515 2.41220
84.1993 2.26085
84.2471 2.12469
84.2800 2.03883
84.3128 1.95866
84.3457 1.88368
84.3785 1.81347
84.4114 1.74760
84.4442 1.68576
84.4771 1.62759
84.5100 1.57284
84.5757 1.47254
84.6414 1.38306
84.7071 1.30291
84.7728 1.23088
84.8176 1.18587
84.8624 1.14387
84.9072 1.10461
84.9520 1.06789
84.9968 1.03349
85.0416 1.00122
85.1312 0.942458
85.2208 0.890426
85.3104 0.844189
85.4000 0.802960
85.4896 0.766111
85.5554 0.741552
85.6211 0.718880
85.6868 0.697928
85.7525 0.678553
85.8182 0.660625
85.8839 0.644028
86.0153 0.614426
86.1468 0.589040
86.2782 0.567301
86.4096 0.548746
86.5410 0.533005
86.6724 0.519781
86.8039 0.508828
86.9353 0.499918
87.0667 0.492858
87.1981 0.487519
87.3296 0.483827
87.4610 0.481733
87.5924 0.481222
87.7178 0.482234
87.8433 0.484797
87.9687 0.489140
88.0942 0.495839
88.1569 0.500523
88.2196 0.506733
88.2824 0.515667
88.3137 0.521872
88.3451 0.529879
88.3765 0.540412
88.4078 0.554427
88.4235 0.563118
88.4392 0.573166
88.4549 0.584774
88.4705 0.598155
88.4862 0.613542
88.5019 0.631177
88.5176 0.651307
88.5333 0.674183
88.5489 0.700049
88.5646 0.729136
88.5803 0.761652
88.5960 0.797771
88.6079 0.827801
88.6199 0.860038
88.6318 0.894497
88.6438 0.931139
88.6557 0.969989
88.6677 1.01095
88.6916 1.09876
88.7199 1.21184
88.7483 1.33158
88.8051 1.57392
88.8349 1.69170
88.8499 1.74528
88.8648 1.79420
88.8812 1.84179
88.8977 1.88193
88.9096 1.90603
88.9216 1.92552
88.9416 1.94739
88.9600 1.95510
88.9720 1.95364
88.9840 1.94709
88.9969 1.93450
89.0098 1.91632
89.0237 1.89068
89.0376 1.85926
89.0617 1.79268
89.0857 1.71317
89.1072 1.63372
89.1288 1.54902
89.1718 1.37349
89.1921 1.29211
89.2174 1.19463
89.2427 1.10404
89.2554 1.06188
89.2680 1.02202
89.2807 0.984542
89.2933 0.949525
89.3060 0.916994
89.3187 0.886942
89.3313 0.859337
89.3440 0.834122
89.3566 0.811220
89.3693 0.790533
89.3820 0.771955
89.3946 0.755380
89.4073 0.740655
89.4199 0.727665
89.4326 0.716282
89.4452 0.706374
89.4706 0.690484
89.4959 0.679040
89.5212 0.671187
89.5465 0.666188
89.5718 0.663427
89.5972 0.662403
89.6478 0.664063
89.6984 0.668970
89.7997 0.684127
89.9010 0.703422
90.0023 0.725653
90.1035 0.750521
90.2048 0.778002
90.3162 0.811374
90.4276 0.848278
90.5390 0.889049
90.6504 0.934106
90.7618 0.983959
90.8732 1.03922
90.9846 1.10060
91.0960 1.16898
91.2074 1.24540
91.3188 1.33109
91.3745 1.37787
91.4302 1.42756
91.4859 1.48039
91.5416 1.53663
91.5973 1.59658
91.6530 1.66056
91.7087 1.72893
91.7644 1.80210
91.8201 1.88051
91.8758 1.96467
91.9315 2.05516
91.9872 2.15263
92.0480 2.26781
92.1087 2.39328
92.1695 2.53036
92.2303 2.68051
92.2910 2.84549
92.3518 3.02728
92.4126 3.22829
92.4733 3.45135
92.5290 3.67806
92.5847 3.92924
92.6404 4.20857
92.6683 4.36015
92.6961 4.52050
92.7240 4.69032
92.7518 4.87039
92.7797 5.06157
92.8075 5.26481
92.8354 5.48116
92.8632 5.71182
92.8911 5.95809
92.9189 6.22147
92.9493 6.53036
92.9797 6.86396
93.0101 7.22521
93.0404 7.61738
93.0759 8.11919
93.1113 8.67544
93.1468 9.29477
93.1645 9.63121
93.1822 9.98754
93.2000 10.3657
93.2177 10.7672
93.2354 11.1944
93.2531 11.6498
93.2709 12.1363
93.2886 12.6566
93.3063 13.2145
93.3240 13.8143
93.3379 14.3181
93.3519 14.8530
93.3658 15.4227
93.3797 16.0296
93.3936 16.6785
93.4076 17.3727
93.4215 18.1181
93.4354 18.9192
93.4493 19.7835
93.4633 20.7167
93.4772 21.7286
93.4911 22.8269
93.5050 24.0236
93.5190 25.3292
93.5329 26.7589
93.5468 28.3262
93.5557 29.4049
93.5645 30.5504
93.5734 31.7692
93.5823 33.0668
93.5911 34.4495
93.6000 35.9235
93.6088 37.4960
93.6177 39.1744
93.6266 40.9685
93.6354 42.8828
93.6443 44.9281
93.6532 47.1137
93.6620 49.4495
93.6709 51.9460
93.6797 54.6139
93.6886 57.4647
93.6956 59.8435
93.7025 62.3451
93.7095 64.9826
93.7165 67.7547
93.7234 70.6759
93.7304 73.7441
93.7373 76.9700
93.7443 80.3603
93.7513 83.9269
93.7582 87.6662
93.7652 91.5901
93.7722 95.7052
93.7791 100.025
93.7861 104.542
93.7930 109.271
93.8000 114.217
93.8070 119.394
93.8139 124.792
93.8209 130.425
93.8279 136.298
93.8348 142.425
93.8418 148.792
93.8487 155.412
93.8557 162.288
93.8627 169.433
93.8696 176.830
93.8836 192.411
93.8975 209.056
93.9114 226.729
93.9209 239.374
93.9304 252.464
93.9399 266.010
93.9494 279.963
93.9684 309.046
93.9874 339.465
94.0152 385.825
94.0431 433.137
94.0709 479.907
94.0988 524.450
94.1127 545.338
94.1266 564.988
94.1405 583.197
94.1545 599.759
94.1689 615.031
94.1834 628.105
94.1979 638.826
94.2124 647.038
94.2312 653.799
94.2500 655.983
94.2547 655.806
94.2700 653.236
94.2853 647.657
94.3006 639.148
94.3159 627.849
94.3307 614.380
94.3455 598.640
94.3604 580.821
94.3752 561.182
94.3904 539.343
94.4057 516.121
94.4209 491.808
94.4361 466.714
94.4666 415.230
94.4971 363.810
94.5207 325.269
94.5442 288.546
94.5560 271.021
94.5678 254.144
94.5795 237.926
94.5913 222.426
94.6066 203.438
94.6218 185.698
94.6370 169.212
94.6523 153.971
94.6599 146.810
94.6675 139.948
94.6751 133.382
94.6828 127.105
94.6904 121.110
94.6980 115.390
94.7056 109.939
94.7132 104.747
94.7209 99.8077
94.7285 95.1115
94.7361 90.6504
94.7437 86.4155
94.7513 82.3982
94.7590 78.5897
94.7666 74.9812
94.7742 71.5641
94.7818 68.3298
94.7894 65.2699
94.7971 62.3760
94.8047 59.6401
94.8123 57.0543
94.8199 54.6108
94.8275 52.3023
94.8352 50.1216
94.8428 48.0617
94.8504 46.1159
94.8580 44.2779
94.8656 42.5416
94.8733 40.9010
94.8809 39.3506
94.8885 37.8851
94.8961 36.4995
94.9037 35.1888
94.9114 33.9486
94.9266 31.6628
94.9418 29.6105
94.9571 27.7637
94.9723 26.0977
94.9876 24.5907
95.0028 23.2236
95.0180 21.9799
95.0333 20.8450
95.0485 19.8063
95.0638 18.8526
95.0790 17.9752
95.0942 17.1645
95.1095 16.4138
95.1247 15.7170
95.1399 15.0685
95.1552 14.4635
95.1704 13.8980
95.1857 13.3682
95.2009 12.8709
95.2161 12.4032
95.2314 11.9626
95.2619 11.1542
95.2923 10.4305
95.3228 9.77918
95.3464 9.31904
95.3699 8.89256
95.3935 8.49620
95.4170 8.12704
95.4406 7.78242
95.4641 7.46037
95.4877 7.15876
95.5112 6.87585
95.5348 6.60994
95.5584 6.35988
95.5819 6.12429
95.6055 5.90204
95.6290 5.69212
95.6526 5.49361
95.6997 5.12755
95.7301 4.91049
95.7606 4.70740
95.7911 4.51708
95.8216 4.33846
95.8521 4.17060
95.8825 4.01263
95.9130 3.86378
95.9435 3.72335
95.9740 3.59071
96.0045 3.46529
96.0654 3.23408
96.1264 3.02608
96.1873 2.83828
96.2538 2.65338
96.3203 2.48672
96.3868 2.33594
96.4533 2.19909
96.5198 2.07449
96.5863 1.96072
96.6528 1.85653
96.7193 1.76087
96.7803 1.67988
96.8413 1.60466
96.9022 1.53468
96.9632 1.46944
97.0241 1.40855
97.0851 1.35162
97.1461 1.29831
97.2070 1.24835
97.2680 1.20143
97.3289 1.15733
97.3899 1.11582
97.4508 1.07671
97.5728 1.00497
97.6947 0.940844
97.8166 0.883296
97.9385 0.831462
98.0604 0.784611
98.1823 0.742133
98.3043 0.703499
98.4262 0.668270
98.5481 0.636073
98.6700 0.606585
98.8363 0.570202
99.0025 0.537632
99.1688 0.508350
99.3350 0.481955
99.5013 0.458100
99.6675 0.436482
99.8338 0.416837
100.000 0.398940
100.123 0.386730
100.246 0.375312
100.491 0.354581
100.736 0.336307
100.982 0.320141
101.227 0.305800
101.473 0.293064
101.718 0.281751
101.963 0.271624
102.188 0.263256
102.413 0.255698
102.638 0.248869
102.863 0.242704
103.088 0.237136
103.313 0.232118
103.538 0.227598
103.763 0.223538
104.213 0.216656
104.663 0.211231
105.113 0.207077
105.563 0.204050
106.053 0.201901
106.544 0.200850
106.974 0.200769
107.403 0.201432
107.833 0.202818
108.262 0.204918
108.691 0.207748
109.121 0.211364
109.550 0.216020
109.765 0.219346
109.819 0.220613
109.872 0.222325
109.926 0.224766
109.980 0.228329
110.016 0.231581
110.051 0.235717
110.087 0.240883
110.123 0.247190
110.159 0.254683
110.195 0.263314
110.230 0.272912
110.266 0.283148
110.348 0.306605
110.389 0.316669
110.409 0.320904
110.430 0.324448
110.458 0.328067
110.485 0.330126
110.500 0.330559
110.524 0.330300
110.547 0.328902
110.573 0.326074
110.599 0.322060
110.625 0.317031
110.651 0.311200
110.729 0.291177
110.768 0.281136
110.807 0.271869
110.842 0.264590
110.877 0.258379
110.919 0.252305
110.961 0.247794
111.003 0.244644
111.046 0.242605
111.088 0.241419
111.130 0.240860
111.215 0.240918
111.384 0.243055
111.553 0.246012
111.891 0.252822
112.230 0.260497
112.568 0.268986
112.906 0.278332
113.245 0.288627
113.583 0.300017
113.878 0.311085
114.025 0.317191
114.173 0.324075
114.246 0.328228
114.320 0.333507
114.357 0.336903
114.394 0.341063
114.431 0.346286
114.468 0.352878
114.504 0.361257
114.541 0.371805
114.578 0.384893
114.615 0.400756
114.652 0.419596
114.689 0.441192
114.726 0.465241
114.762 0.490858
114.832 0.539595
114.867 0.561769
114.901 0.580797
114.929 0.593141
114.958 0.602137
114.977 0.606187
114.996 0.608409
115.000 0.608617
115.008 0.608850
115.016 0.608767
115.032 0.607675
115.057 0.603509
115.082 0.596548
115.112 0.585085
115.142 0.570781
115.172 0.554402
115.201 0.536814
115.258 0.502216
115.297 0.480479
115.335 0.461085
115.362 0.448855
115.390 0.438272
115.417 0.429307
115.444 0.421910
115.472 0.415959
115.499 0.411361
115.527 0.407935
115.554 0.405518
115.609 0.403086
115.664 0.402961
115.719 0.404295
115.773 0.406519
115.883 0.412382
115.993 0.419174
116.212 0.434217
116.431 0.450815
116.651 0.469398
116.760 0.480317
116.815 0.486767
116.870 0.494448
116.925 0.504090
116.980 0.516629
117.007 0.524349
117.034 0.533236
117.062 0.543430
117.089 0.555045
117.113 0.566399
117.137 0.578859
117.185 0.607169
117.232 0.639238
117.280 0.673416
117.337 0.713993
117.356 0.726620
117.397 0.750562
117.437 0.769262
117.463 0.777838
117.489 0.783489
117.500 0.784973
117.534 0.786088
117.559 0.783628
117.584 0.778616
117.607 0.772057
117.630 0.763882
117.676 0.743991
117.749 0.707887
117.788 0.689475
117.827 0.673074
117.866 0.659376
117.905 0.648732
117.944 0.641103
117.982 0.636319
118.021 0.634002
118.060 0.633753
118.099 0.635155
118.138 0.637833
118.216 0.645818
118.371 0.667366
118.526 0.692633
118.682 0.720814
118.837 0.752658
118.915 0.770578
118.993 0.790740
119.064 0.812574
119.099 0.825605
119.135 0.840775
119.170 0.859086
119.205 0.881709
119.241 0.910414
119.259 0.927731
119.276 0.947463
119.294 0.970120
119.312 0.995862
119.329 1.02526
119.347 1.05878
119.365 1.09717
119.383 1.14052
119.400 1.18956
119.418 1.24481
119.436 1.30714
119.454 1.37633
119.471 1.45309
119.489 1.53776
119.507 1.63055
119.524 1.73156
119.542 1.84074
119.560 1.95787
119.583 2.12052
