Dy-156(n,g) ENDFB-8.0
70.1766 17.9466
70.2093 17.2087
70.2421 16.5162
70.2749 15.8654
70.3077 15.2533
70.3405 14.6765
70.3732 14.1324
70.4060 13.6186
70.4388 13.1329
70.5043 12.2373
70.5699 11.4319
70.6354 10.7046
70.7010 10.0458
70.7461 9.62821
70.7911 9.23663
70.8362 8.86899
70.8813 8.52339
70.9263 8.19808
70.9714 7.89152
71.0165 7.60230
71.0615 7.32917
71.1517 6.82639
71.2418 6.37510
71.3320 5.96850
71.4221 5.60092
71.5204 5.23869
71.6188 4.91189
71.7171 4.61604
71.8154 4.34740
71.9138 4.10283
72.0121 3.87962
72.1104 3.67532
72.2087 3.48773
72.2989 3.32884
72.3890 3.18125
72.4792 3.04397
72.5693 2.91613
72.6594 2.79689
72.7496 2.68551
72.8397 2.58135
72.9298 2.48380
73.0200 2.39233
73.1101 2.30645
73.2003 2.22573
73.2904 2.14978
73.4707 2.01080
73.6509 1.88705
73.8312 1.77645
74.0115 1.67734
74.1918 1.58824
74.3720 1.50798
74.5523 1.43552
74.7326 1.36998
74.9129 1.31063
75.0931 1.25691
75.2652 1.21042
75.4373 1.16798
75.6094 1.12914
75.7815 1.09370
75.9535 1.06144
76.1256 1.03210
76.2977 1.00548
76.4698 0.981382
76.6419 0.959658
76.8139 0.940162
76.9860 0.922775
77.1581 0.907395
77.3302 0.893935
77.5023 0.882323
77.6743 0.872504
77.8464 0.864432
78.0431 0.857312
78.2397 0.852412
78.4364 0.849732
78.6331 0.849293
78.9281 0.852943
79.2231 0.862011
79.5181 0.876917
79.8130 0.898269
79.9605 0.911615
80.1080 0.926906
80.2555 0.944264
80.4030 0.963804
80.5505 0.985762
80.6980 1.01051
80.8455 1.03834
80.9930 1.06953
81.1733 1.11278
81.3536 1.16245
81.5339 1.21963
81.7141 1.28563
81.8043 1.32244
81.8944 1.36211
81.9845 1.40492
82.0747 1.45118
82.1648 1.50126
82.2549 1.55554
82.3451 1.61449
82.4352 1.67861
82.5336 1.75519
82.6319 1.83965
82.7302 1.93318
82.8285 2.03713
82.9269 2.15313
83.0252 2.28304
83.1235 2.42922
83.1727 2.50929
83.2219 2.59453
83.3079 2.75766
83.3940 2.94109
83.4370 3.04151
83.4800 3.14841
83.5230 3.26237
83.5660 3.38405
83.6091 3.51415
83.6521 3.65350
83.6951 3.80301
83.7381 3.96373
83.7811 4.13683
83.8242 4.32368
83.8672 4.52581
83.9102 4.74502
83.9553 4.99522
84.0003 5.26915
84.0454 5.57002
84.0905 5.90157
84.1355 6.26827
84.1806 6.67543
84.2257 7.12941
84.2707 7.63782
84.2933 7.91547
84.3158 8.21034
84.3384 8.52420
84.3609 8.85851
84.3834 9.21547
84.4060 9.59693
84.4285 10.0057
84.4510 10.4441
84.4736 10.9157
84.4961 11.4237
84.5186 11.9727
84.5412 12.5671
84.5637 13.2128
84.5862 13.9161
84.6088 14.6849
84.6313 15.5286
84.6538 16.4590
84.6764 17.4892
84.6989 18.6372
84.7102 19.2618
84.7214 19.9237
84.7327 20.6277
84.7440 21.3774
84.7552 22.1773
84.7665 23.0320
84.7778 23.9490
84.7890 24.9336
84.7947 25.4548
84.8003 25.9953
84.8059 26.5570
84.8116 27.1412
84.8180 27.8353
84.8244 28.5612
84.8308 29.3221
84.8372 30.1204
84.8436 30.9601
84.8500 31.8413
84.8564 32.7683
84.8628 33.7443
84.8692 34.7744
84.8756 35.8591
84.8820 37.0039
84.8884 38.2130
84.8948 39.4912
84.9012 40.8431
84.9076 42.2741
84.9140 43.7898
84.9196 45.2002
84.9253 46.6826
84.9309 48.2439
84.9365 49.8888
84.9422 51.6255
84.9478 53.4532
84.9534 55.3803
84.9591 57.4129
84.9626 58.7667
84.9662 60.1675
84.9698 61.6169
84.9734 63.1125
84.9770 64.6644
84.9806 66.2657
84.9842 67.9273
84.9877 69.6418
84.9921 71.8104
84.9965 74.0655
85.0008 76.4214
85.0052 78.8709
85.0095 81.4293
85.0139 84.0889
85.0182 86.8596
85.0226 89.7456
85.0282 93.6661
85.0338 97.7898
85.0395 102.133
85.0451 106.707
85.0513 111.977
85.0574 117.537
85.0635 123.420
85.0697 129.620
85.0753 135.614
85.0810 141.895
85.0866 148.495
85.0922 155.402
85.0979 162.651
85.1035 170.227
85.1091 178.151
85.1148 186.436
85.1204 195.105
85.1260 204.137
85.1317 213.574
85.1373 223.389
85.1429 233.627
85.1486 244.257
85.1542 255.304
85.1598 266.774
85.1655 278.692
85.1711 291.021
85.1767 303.784
85.1824 316.982
85.1880 330.642
85.1936 344.714
85.2049 374.155
85.2162 405.328
85.2274 438.151
85.2387 472.543
85.2500 508.397
85.2612 545.576
85.2725 583.917
85.2838 623.228
85.2950 663.253
85.3176 744.576
85.3401 825.636
85.3626 903.883
85.3852 976.592
85.3975 1012.96
85.4097 1046.41
85.4210 1074.18
85.4323 1098.87
85.4446 1122.01
85.4569 1140.86
85.4661 1152.08
85.4754 1160.64
85.4846 1166.50
85.4938 1169.61
85.5000 1170.15
85.5062 1169.45
85.5162 1165.69
85.5262 1158.71
85.5362 1148.57
85.5462 1135.38
85.5607 1111.16
85.5751 1081.26
85.5893 1046.81
85.6035 1007.99
85.6145 975.349
85.6255 940.791
85.6474 867.104
85.6616 817.134
85.6758 766.172
85.7042 663.801
85.7184 613.501
85.7326 564.515
85.7468 517.224
85.7610 471.973
85.7746 430.919
85.7882 392.184
85.8017 355.835
85.8153 322.000
85.8220 306.013
85.8288 290.656
85.8356 275.924
85.8424 261.834
85.8492 248.336
85.8559 235.442
85.8627 223.142
85.8695 211.440
85.8766 199.759
85.8837 188.701
85.8908 178.230
85.8979 168.327
85.9050 158.972
85.9121 150.145
85.9192 141.824
85.9263 133.989
85.9334 126.618
85.9405 119.690
85.9476 113.184
85.9547 107.079
85.9618 101.353
85.9689 95.9875
85.9760 90.9621
85.9831 86.2576
85.9934 79.9480
86.0038 74.2239
86.0141 69.0336
86.0244 64.3330
86.0347 60.0679
86.0451 56.2011
86.0554 52.6939
86.0657 49.5138
86.0760 46.6221
86.0864 43.9925
86.0967 41.5981
86.1070 39.4167
86.1174 37.4221
86.1277 35.5968
86.1380 33.9234
86.1483 32.3873
86.1625 30.4687
86.1767 28.7501
86.1909 27.2031
86.2051 25.8045
86.2193 24.5348
86.2335 23.3775
86.2477 22.3185
86.2619 21.3459
86.2761 20.4495
86.2903 19.6207
86.3045 18.8522
86.3187 18.1375
86.3329 17.4713
86.3471 16.8488
86.3613 16.2659
86.3755 15.7191
86.3936 15.0699
86.4117 14.4688
86.4298 13.9102
86.4478 13.3906
86.4659 12.9056
86.4840 12.4528
86.5021 12.0287
86.5201 11.6314
86.5563 10.9077
86.5924 10.2667
86.6286 9.69642
86.6647 9.18707
86.6931 8.82403
86.7215 8.49034
86.7499 8.18297
86.7783 7.89940
86.8068 7.63734
86.8352 7.39503
86.8636 7.17065
86.8920 6.96269
86.9204 6.76972
86.9488 6.59068
87.0056 6.26997
87.0624 5.99312
87.1192 5.75419
87.1605 5.60138
87.2018 5.46451
87.2431 5.34216
87.2844 5.23314
87.3257 5.13642
87.3670 5.05106
87.4497 4.91134
87.5323 4.80873
87.6149 4.73931
87.6975 4.70019
87.7801 4.68933
87.8370 4.69754
87.8938 4.71818
87.9506 4.75109
88.0074 4.79623
88.0642 4.85369
88.1210 4.92362
88.1778 5.00633
88.2346 5.10224
88.2914 5.21190
88.3482 5.33593
88.4050 5.47517
88.4618 5.63050
88.5186 5.80309
88.5754 5.99416
88.6322 6.20525
88.6890 6.43811
88.7510 6.71945
88.8129 7.03233
88.8749 7.38046
88.9369 7.76814
88.9988 8.20059
89.0608 8.68380
89.1228 9.22495
89.1847 9.83254
89.2338 10.3676
89.2829 10.9569
89.3319 11.6077
89.3810 12.3285
89.4300 13.1293
89.4546 13.5633
89.4791 14.0221
89.5036 14.5075
89.5282 15.0216
89.5527 15.5666
89.5772 16.1449
89.5953 16.5944
89.6134 17.0647
89.6314 17.5575
89.6495 18.0737
89.6586 18.3414
89.6676 18.6155
89.6766 18.8965
89.6857 19.1841
89.6947 19.4792
89.7037 19.7815
89.7128 20.0918
89.7218 20.4098
89.7360 20.9270
89.7502 21.4654
89.7644 22.0266
89.7786 22.6121
89.7857 22.9143
89.7928 23.2231
89.7999 23.5388
89.8070 23.8614
89.8141 24.1913
89.8212 24.5286
89.8283 24.8736
89.8354 25.2265
89.8457 25.7541
89.8528 26.1281
89.8599 26.5105
89.8670 26.9019
89.8741 27.3029
89.8813 27.7142
89.8884 28.1350
89.8955 28.5663
89.9026 29.0084
89.9097 29.4618
89.9168 29.9267
89.9239 30.4038
89.9310 30.8933
89.9381 31.3958
89.9452 31.9118
89.9523 32.4417
89.9594 32.9862
89.9665 33.5458
89.9736 34.1211
89.9807 34.7127
89.9878 35.3214
89.9949 35.9479
90.0020 36.5928
90.0091 37.2571
90.0162 37.9416
90.0233 38.6472
90.0304 39.3748
90.0375 40.1256
90.0446 40.9005
90.0517 41.7007
90.0588 42.5276
90.0659 43.3824
90.0730 44.2665
90.0833 45.6084
90.0936 47.0207
90.1039 48.5091
90.1143 50.0784
90.1246 51.7383
90.1349 53.4952
90.1401 54.4136
90.1453 55.3577
90.1504 56.3305
90.1556 57.3333
90.1627 58.7666
90.1698 60.2612
90.1769 61.8229
90.1840 63.4562
90.1911 65.1659
90.1982 66.9569
90.2053 68.8349
90.2124 70.8056
90.2195 72.8755
90.2266 75.0514
90.2337 77.3407
90.2408 79.7512
90.2479 82.2915
90.2550 84.9706
90.2621 87.7984
90.2692 90.7853
90.2763 93.9426
90.2834 97.2821
90.2905 100.817
90.2976 104.560
90.3047 108.527
90.3118 112.732
90.3189 117.192
90.3260 121.924
90.3331 126.948
90.3402 132.281
90.3473 137.945
90.3544 143.961
90.3615 150.352
90.3686 157.141
90.3757 164.352
90.3828 172.013
90.3899 180.160
90.3970 188.799
90.4041 197.970
90.4112 207.702
90.4183 218.026
90.4254 228.972
90.4325 240.572
90.4396 252.857
90.4467 265.861
90.4538 279.615
90.4609 294.153
90.4680 309.506
90.4751 325.707
90.4822 342.787
90.4893 360.776
90.4964 379.703
90.5054 405.205
90.5145 432.328
90.5235 461.120
90.5325 491.588
90.5416 523.833
90.5506 557.850
90.5597 593.653
90.5687 631.204
90.5758 661.981
90.5829 693.848
90.5971 760.791
90.6113 831.849
90.6255 906.736
90.6397 985.062
90.6539 1066.33
90.6681 1149.93
90.6823 1235.14
90.7107 1407.10
90.7391 1574.49
90.7520 1646.79
90.7649 1715.55
90.7778 1779.92
90.7907 1839.04
90.8049 1897.21
90.8191 1947.11
90.8360 1994.53
90.8529 2027.90
90.8647 2042.35
90.8765 2049.28
90.8882 2048.59
90.9000 2040.24
90.9039 2035.75
90.9167 2015.40
90.9294 1986.42
90.9422 1949.12
90.9550 1904.03
90.9662 1858.10
90.9775 1807.01
90.9888 1751.14
91.0000 65.3776
100.000 61.7131
125.000 53.7747
150.000 47.9908
170.000 44.3540
200.000 40.0063
250.000 34.6679
300.000 30.7975
350.000 27.8376
400.000 25.4865
500.000 21.9606
600.000 19.4191
720.000 17.1519
850.000 15.3040
1000.00 13.6761
1250.00 11.7044
1500.00 10.2964
1700.00 9.42502
2000.00 8.39906
2500.00 7.16581
3000.00 6.29254
3500.00 5.63822
4000.00 5.12786
5000.00 4.37999
6000.00 3.85584
7000.00 3.46661
8000.00 3.16540
9000.00 2.92496
10000.0 2.72833
11000.0 2.56435
12000.0 2.42541
13000.0 2.30609
14000.0 2.20243
15000.0 2.11149
16000.0 2.03101
17000.0 1.95925
18000.0 1.89484
19000.0 1.83667
20000.0 1.78384
20000.0 1.78384
20000.0 1.78384
21000.0 1.73565
22000.0 1.69147
23000.0 1.65082
24000.0 1.61327
25000.0 1.57846
26000.0 1.54611
27000.0 1.51593
28000.0 1.48771
29000.0 1.46127
30000.0 1.43642
31000.0 1.41302
32000.0 1.39094
33000.0 1.37007
34000.0 1.35030
35000.0 1.33155
36000.0 1.31374
37000.0 1.29679
38000.0 1.28064
40000.0 1.25239
43000.0 1.21002
48000.0 1.15267
50000.0 1.13362
53000.0 1.10506
58000.0 1.06488
60000.0 1.05114
63000.0 1.03052
68000.0 1.00082
73000.0 0.974924
78000.0 0.952199
80000.0 0.944176
83000.0 0.932142
88000.0 0.914358
90000.0 0.908027
93000.0 0.898531
98000.0 0.884405
100000 0.879349
103000 0.871765
108000 0.860434
113000 0.850261
118000 0.841119
120000 0.837830
123000 0.832897
128000 0.825499
133000 0.818845
138000 0.812859
138722 0.812047
138722 0.811256
138722 0.811255
150000 0.779913
200000 0.665078
297000 0.595358
300000 0.593202
400000 0.561901
406795 0.561183
406795 0.561183
500000 0.551331
600000 0.556880
680262 0.558493
680262 0.558493
700000 0.558889
775565 0.562470
775565 0.562470
800000 0.563628
834071 0.554317
896552 0.537241
896553 0.537241
900000 0.536299
1.00000E+06 0.515394
1.02894E+06 0.514987
1.02894E+06 0.514987
1.09555E+06 0.514050
1.09555E+06 0.514050
1.10000E+06 0.513987
1.17623E+06 0.519691
1.17623E+06 0.519691
1.20000E+06 0.521470
1.22355E+06 0.523665
1.22356E+06 0.523665
1.30000E+06 0.530790
1.40000E+06 0.486794
1.50000E+06 0.458531
1.60000E+06 0.429038
1.70000E+06 0.399544
1.80000E+06 0.370700
1.90000E+06 0.320375
2.00000E+06 0.296578
2.50000E+06 0.203975
3.00000E+06 0.143261
3.50000E+06 0.0990779
4.00000E+06 0.0678881
5.00000E+06 0.0321322
6.00000E+06 0.0148577
6.60646E+06 0.0102998
6.87519E+06 0.00828010
7.00000E+06 0.00734207
8.00000E+06 0.00384641
9.00000E+06 0.00267361
9.50207E+06 0.00242131
9.50207E+06 0.00242131
1.00000E+07 0.00217109
1.10000E+07 0.00189534
1.20000E+07 0.00166701
1.30000E+07 0.00145153
1.40000E+07 0.00127224
1.45000E+07 0.00118478
1.50000E+07 0.00106902
1.58418E+07 0.000878234
1.60000E+07 0.000842380
1.63813E+07 0.000769459
1.63813E+07 0.000769457
1.70000E+07 0.000651132
1.80000E+07 0.000478917
1.90000E+07 0.000355744
2.00000E+07 0.000267095
