Pb-204(n,tot) ENDFB-8.0
43690.7 16.9301
43690.9 17.5219
43691.5 18.8459
43692.0 20.2861
43692.5 21.8725
43693.0 23.5072
43694.1 26.7997
43694.4 27.8164
43694.7 28.7713
43695.1 29.6452
43695.4 30.4195
43695.7 31.0243
43696.0 31.5068
43696.3 31.8793
43696.6 32.1353
43697.0 32.2840
43697.1 32.2897
43697.2 32.2862
43697.4 32.2518
43697.6 32.0986
43697.9 31.8227
43698.2 31.4476
43698.5 30.9907
43698.8 30.4690
43699.1 29.8754
43699.3 29.2184
43699.7 28.1199
43700.1 26.9295
43701.0 24.4059
43701.7 22.1920
43702.0 21.1314
43702.4 20.1467
43702.8 19.1910
43703.1 18.3002
43703.5 17.4787
43703.8 16.7482
43704.2 16.0134
43704.6 15.3756
43705.0 14.8111
43705.4 14.3151
43705.7 13.8712
43706.1 13.4960
43706.5 13.1712
43706.9 12.8906
43707.3 12.6429
43707.7 12.4352
43708.4 12.1012
43709.2 11.8473
43709.9 11.6562
43710.8 11.4968
43711.6 11.3719
43712.4 11.2715
43713.2 11.1900
43714.8 11.0628
43716.5 10.9686
43718.1 10.8955
43719.7 10.8377
43721.4 10.7904
43723.0 10.7510
43725.2 10.7081
43727.3 10.6728
43729.4 10.6431
43731.6 10.6176
43735.9 10.5753
43740.1 10.5414
43744.4 10.5131
43748.7 10.4888
43753.0 10.4673
43757.3 10.4478
43761.8 10.4290
43766.3 10.4116
43775.2 10.3798
43784.2 10.3508
43793.2 10.3239
43802.2 10.2982
43811.2 10.2735
43820.1 10.2496
43829.1 10.2262
43837.3 10.2053
43845.5 10.1846
43853.6 10.1640
43861.8 10.1433
43865.2 10.1345
43868.7 10.1256
43872.2 10.1167
43875.7 10.1078
43879.1 10.0989
43880.9 10.0946
43882.6 10.0903
43884.3 10.0862
43886.1 10.0823
43887.8 10.0789
43889.5 10.0763
43891.0 10.0751
43892.4 10.0757
43893.1 10.0771
43893.8 10.0799
43894.5 10.0847
43895.2 10.0930
43896.0 10.1071
43896.3 10.1175
43896.7 10.1304
43897.0 10.1474
43897.4 10.1693
43897.8 10.1971
43898.1 10.2312
43898.5 10.2753
43898.8 10.3305
43899.2 10.3987
43899.5 10.4801
43899.9 10.5816
43900.2 10.7002
43900.6 10.8453
43901.0 11.0114
43901.5 11.3081
43902.0 11.6616
43902.5 12.0794
43903.0 12.5597
43903.5 13.0961
43904.0 13.6764
43905.0 14.8933
43905.5 15.4023
43905.9 15.8654
43906.4 16.2861
43906.8 16.6286
43907.2 16.8686
43907.6 17.0296
43908.0 17.1201
43908.0 17.1228
43908.2 17.1244
43908.4 17.1130
43908.7 17.0503
43909.1 16.8529
43909.6 16.5444
43910.2 16.0095
43910.9 15.3641
43912.1 13.9420
43912.9 13.0773
43913.7 12.3218
43914.1 11.9916
43914.5 11.7056
43914.9 11.4547
43915.3 11.2376
43915.7 11.0475
43916.0 10.8911
43916.4 10.7571
43916.8 10.6489
43917.2 10.5578
43917.6 10.4851
43918.0 10.4258
43918.4 10.3775
43918.8 10.3354
43919.2 10.3021
43919.6 10.2750
43920.1 10.2527
43920.5 10.2338
43920.9 10.2183
43921.7 10.1935
43922.5 10.1743
43923.4 10.1591
43924.2 10.1464
43925.0 10.1354
43926.1 10.1229
43927.7 10.1072
43929.4 10.0941
43931.0 10.0830
43932.7 10.0732
43934.3 10.0645
43936.0 10.0566
43939.3 10.0426
43942.1 10.0318
43945.0 10.0219
43947.9 10.0127
43950.8 10.0041
43956.5 9.98806
43962.3 9.97321
43968.1 9.95909
43973.8 9.94552
43985.4 9.91956
43996.9 9.89466
44008.4 9.87053
44031.4 9.82342
44062.2 9.76238
44092.9 9.70207
44154.3 9.58189
44202.6 9.48575
44250.9 9.38620
44299.2 9.28126
44323.3 9.22593
44347.5 9.16824
44369.4 9.11323
44380.4 9.08460
44391.4 9.05514
44402.4 9.02471
44407.8 9.00911
44413.3 8.99326
44418.8 8.97714
44424.3 8.96075
44429.8 8.94409
44432.5 8.93572
44435.3 8.92736
44439.7 8.91412
44442.0 8.90728
44444.3 8.90079
44446.7 8.89485
44449.0 8.88986
44450.2 8.88794
44451.3 8.88660
44452.5 8.88610
44453.7 8.88681
44454.8 8.88938
44456.0 8.89499
44456.6 8.89975
44457.2 8.90634
44457.7 8.91565
44458.3 8.92891
44458.8 8.94413
44459.3 8.96470
44459.8 8.99257
44460.2 9.03025
44460.7 9.08102
44461.2 9.14898
44461.7 9.23912
44462.2 9.35734
44462.6 9.51035
44463.1 9.70541
44463.6 9.94997
44464.1 10.2511
44464.6 10.6147
44465.0 11.0448
44465.5 11.5423
44466.0 12.1045
44466.8 13.1072
44467.5 14.1823
44468.3 15.2743
44469.0 16.2514
44469.6 16.8703
44469.9 17.1192
44470.2 17.3212
44470.5 17.5013
44470.9 17.5982
44471.0 17.6107
44471.0 17.6133
44471.1 17.6151
44471.2 17.6116
44471.4 17.5884
44471.8 17.4826
44472.2 17.2474
44472.6 16.9154
44473.1 16.4186
44473.6 15.8294
44474.6 14.4903
44475.2 13.6306
44475.8 12.8081
44476.4 12.0571
44477.0 11.3994
44477.6 10.8444
44478.2 10.3914
44478.8 10.0324
44479.4 9.75917
44479.9 9.60450
44480.3 9.47854
44480.7 9.37661
44481.1 9.29614
44481.6 9.22963
44482.0 9.17598
44482.4 9.13253
44482.9 9.09782
44483.3 9.06847
44483.7 9.04402
44484.6 9.00606
44485.4 8.97740
44486.3 8.95467
44487.1 8.93570
44488.0 8.91973
44489.7 8.89334
44491.4 8.87205
44493.1 8.85422
44495.7 8.83150
44498.2 8.81224
44500.8 8.79524
44503.3 8.77978
44505.9 8.76541
44508.5 8.75181
44513.6 8.72622
44518.7 8.70203
44523.8 8.67859
44528.9 8.65550
44534.1 8.63258
44543.8 8.58880
44553.6 8.54430
44573.1 8.45139
44594.6 8.34055
44616.0 8.21776
44637.5 8.07973
44658.9 7.92245
44675.9 7.78082
44692.9 7.62032
44709.8 7.43653
44726.8 7.22269
44739.0 7.04558
44751.2 6.84463
44763.4 6.61419
44775.6 6.34745
44783.1 6.16197
44790.6 5.95665
44798.0 5.72782
44805.5 5.47126
44813.0 5.18134
44816.7 5.02226
44820.4 4.85241
44824.2 4.67026
44827.9 4.47561
44831.6 4.26675
44835.4 4.04229
44839.1 3.80010
44842.8 3.53996
44846.6 3.25976
44850.3 2.95820
44852.2 2.79871
44854.0 2.63360
44855.9 2.46296
44857.8 2.28793
44859.6 2.10696
44861.5 1.92257
44865.2 1.54354
44868.9 1.16380
44870.8 0.980631
44872.7 0.809835
44873.6 0.730115
44874.5 0.657144
44875.5 0.591464
44876.4 0.534760
44877.3 0.488614
44878.3 0.456418
44879.2 0.440462
44879.7 0.439627
44880.1 0.444129
44880.6 0.455889
44881.2 0.475499
44881.6 0.501235
44882.1 0.535049
44882.6 0.577715
44883.0 0.628853
44883.5 0.691589
44884.0 0.764204
44884.4 0.850923
44884.9 0.949182
44885.6 1.13530
44886.3 1.35975
44887.1 1.63064
44887.4 1.78551
44887.8 1.95450
44888.1 2.13856
44888.5 2.33868
44888.9 2.55591
44889.2 2.79135
44889.6 3.04615
44889.9 3.32153
44890.3 3.61874
44890.7 3.93908
44891.1 4.39439
44891.6 4.89457
44892.1 5.44283
44892.5 6.02916
44893.0 6.68229
44893.5 7.37761
44893.9 8.14854
44894.4 8.96525
44894.9 9.86614
44895.3 10.8368
44895.8 11.8795
44896.3 12.9961
44896.7 14.1878
44897.2 15.4551
44897.7 16.7979
44898.1 18.2149
44898.8 20.2928
44899.4 22.4645
44900.1 24.7480
44900.7 27.1262
44902.0 32.0782
44903.3 37.1062
44904.0 39.7590
44904.6 42.2810
44905.3 44.6711
44906.0 46.8917
44906.6 48.6835
44907.2 50.2976
44907.8 51.7182
44908.4 52.9339
44909.0 53.9378
44909.6 54.7274
44910.2 55.3049
44910.8 55.6762
44911.3 55.8349
44911.8 55.8647
44912.8 55.5832
44913.8 54.8985
44914.7 53.9018
44915.7 52.6506
44916.7 51.2414
44918.7 48.1514
44919.9 46.2403
44921.0 44.3601
44922.2 42.5465
44923.4 40.8214
44924.6 39.1967
44925.8 37.6768
44926.9 36.2613
44928.1 34.9468
44929.3 33.7279
44930.5 32.5984
44931.7 31.5517
44932.8 30.5813
44934.0 29.6808
44935.2 28.8442
44937.6 27.3411
44939.9 26.0332
44942.3 24.8883
44944.6 23.8801
44947.0 22.9872
44949.0 22.2948
44951.1 21.6658
44953.1 21.0921
44955.2 20.5671
44959.2 19.6409
44963.3 18.8528
44968.0 18.0735
44972.7 17.4090
44977.5 16.8361
44982.2 16.3382
44988.2 15.7894
44994.2 15.3188
45000.2 14.9108
45006.2 14.5535
45015.6 14.0728
45025.1 13.6702
45034.5 13.3277
45044.0 13.0325
45053.4 12.7751
45062.8 12.5482
45081.7 12.1657
45100.6 11.8529
45119.5 11.5898
45138.4 11.3626
45157.2 11.1614
45174.4 10.9944
45191.6 10.8375
45211.3 10.6627
45231.0 10.4866
45240.9 10.3947
45250.8 10.2979
45260.6 10.1939
45270.5 10.0791
45279.9 9.95414
45289.4 9.80777
45294.1 9.72332
45298.8 9.62888
45303.5 9.52183
45308.3 9.39874
45313.0 9.25432
45317.7 9.08083
45320.1 8.97991
45322.4 8.86710
45324.8 8.73991
45327.1 8.59515
45330.4 8.36149
45332.0 8.22487
45333.6 8.07170
45335.2 7.89857
45336.8 7.70109
45338.4 7.47361
45340.0 7.21056
45341.0 7.01948
45342.1 6.80694
45343.1 6.57018
45344.1 6.30727
45345.1 6.01900
45345.6 5.86725
45346.1 5.71277
45346.6 5.55867
45347.2 5.40950
45347.7 5.27170
45348.2 5.15397
45348.8 5.05794
45349.4 5.02679
45349.7 5.04464
45349.9 5.08865
45350.2 5.16625
45350.5 5.27672
45350.8 5.43249
45351.1 5.62786
45351.4 5.88118
45351.7 6.18010
45352.0 6.54967
45352.3 6.96906
45352.6 7.45273
45352.9 8.00313
45353.1 8.53240
45353.4 9.08867
45353.6 9.69199
45353.9 10.3416
45354.1 11.0662
45354.3 11.8056
45354.6 12.5854
45354.8 13.4023
45355.1 14.4695
45355.4 15.5419
45355.7 16.6836
45356.0 17.8076
45356.6 20.0697
45356.9 21.1836
45357.2 22.2695
45357.6 23.7676
45358.0 25.1462
45358.5 26.5348
45358.7 27.1427
45359.0 27.6875
45359.2 28.1848
45359.5 28.6080
45359.7 28.9555
45360.0 29.2174
45360.2 29.4157
45360.5 29.5394
45360.7 29.5904
45360.9 29.5738
45361.3 29.4410
45361.6 29.1988
45362.0 28.8459
45362.3 28.4163
45362.7 27.8997
45363.0 27.3399
45363.7 26.1040
45364.1 25.2596
45364.6 24.4079
45365.0 23.5681
45365.4 22.7734
45365.9 21.9980
45366.3 21.2685
45366.8 20.5894
45367.2 19.9763
45367.9 19.0963
45368.6 18.3469
45369.3 17.6935
45369.9 17.1409
45370.6 16.6581
45371.3 16.2464
45372.0 15.8823
45372.7 15.5672
45373.9 15.0774
45375.2 14.6759
45376.4 14.3399
45377.7 14.0540
45378.9 13.8073
45380.2 13.5920
45382.7 13.2349
45384.5 13.0136
45386.4 12.8246
45388.3 12.6605
45390.2 12.5163
45393.9 12.2744
45397.6 12.0788
45400.4 11.9570
45403.1 11.8504
45408.6 11.6707
45414.1 11.5250
45419.6 11.4044
45425.1 11.3019
45430.6 11.2133
45436.1 11.1358
45441.5 11.0673
45452.5 10.9510
45463.5 10.8549
45479.5 10.7404
45495.4 10.6468
45511.4 10.5674
45527.4 10.4986
45549.3 10.4167
45571.3 10.3458
45593.3 10.2831
45615.2 10.2266
45651.2 10.1448
45669.1 10.1077
45687.1 10.0728
45705.1 10.0399
45723.0 10.0090
45741.0 9.98018
45750.0 9.96674
45758.9 9.95422
45766.9 9.94400
45774.4 9.93544
45781.9 9.92821
45789.4 9.92283
45796.9 9.92004
45804.4 9.92103
45811.9 9.92839
45815.6 9.93557
45819.3 9.94603
45823.1 9.96083
45826.8 9.98144
45829.4 10.0006
45832.1 10.0251
45834.7 10.0563
45837.3 10.0965
45839.9 10.1489
45842.5 10.2178
45845.2 10.3102
45847.8 10.4371
45850.4 10.6169
45851.7 10.7357
45853.0 10.8815
45854.3 11.0626
45855.6 11.2914
45857.0 11.5859
45857.6 11.7673
45858.3 11.9735
45859.0 12.2287
45859.6 12.5297
45860.3 12.8873
45861.0 13.3083
45861.7 13.8217
45862.4 14.4321
45862.7 14.7941
45863.1 15.1812
45863.4 15.6066
45863.8 16.0738
45864.2 16.6978
45864.6 17.3762
45865.0 18.1490
45865.4 18.9837
45865.8 19.9269
45866.2 20.9362
45866.6 22.0642
45867.0 23.2560
45867.3 24.3712
45867.7 25.5163
45868.4 28.0076
45869.1 30.6730
45869.7 33.3862
45870.5 36.1927
45871.2 38.8283
45871.5 40.0495
45871.9 41.1367
45872.2 42.1332
45872.6 42.9669
45872.9 43.6702
45873.3 44.1917
45873.7 44.5515
45874.0 44.7235
45874.1 44.7408
45874.4 44.6911
45874.8 44.4936
45875.1 44.1519
45875.4 43.6719
45875.7 43.0614
45876.0 42.3301
45876.4 41.4892
45876.7 40.5511
45877.3 38.6469
45877.8 36.5514
45879.0 32.1141
45879.6 29.8805
45880.2 27.7433
45880.8 25.7449
45881.3 23.9429
45881.9 22.5027
45882.4 21.2005
45882.9 20.0337
45883.4 19.0152
45883.9 18.0955
45884.4 17.3009
45884.9 16.5885
45885.4 15.9757
45885.7 15.5916
45886.1 15.2504
45886.8 14.6429
45887.5 14.1320
45888.2 13.7001
45888.8 13.3325
45889.5 13.0174
45890.2 12.7454
45890.9 12.5089
45892.2 12.1444
45893.5 11.8535
45894.8 11.6172
45896.0 11.4221
45897.3 11.2588
45898.6 11.1206
45901.1 10.9009
45903.7 10.7337
45906.3 10.6037
45908.8 10.4994
45911.4 10.4149
45913.9 10.3448
45916.5 10.2862
45921.6 10.1932
45927.1 10.1176
45932.7 10.0594
45938.2 10.0132
45943.7 9.97549
45949.3 9.94391
45954.8 9.91708
45965.9 9.87285
45977.9 9.83476
45989.9 9.80342
46001.9 9.77652
46013.9 9.75275
46025.9 9.73125
46038.0 9.71159
46062.0 9.67543
46077.1 9.65442
46092.2 9.63436
46107.4 9.61508
46122.5 9.59652
46130.5 9.58702
46138.6 9.57788
46146.6 9.56927
46154.7 9.56151
46162.7 9.55514
46166.7 9.55274
46170.7 9.55112
46174.8 9.55069
46178.8 9.55190
46182.8 9.55544
46186.8 9.56239
46189.8 9.57070
46192.7 9.58277
46195.7 9.60034
46198.6 9.62601
46201.6 9.66427
46204.5 9.72203
46206.0 9.76215
46207.5 9.81297
46209.0 9.87838
46210.4 9.96358
46211.5 10.0433
46212.6 10.1426
46213.6 10.2701
46214.7 10.4379
46215.8 10.6686
46216.3 10.8156
46216.8 10.9917
46217.4 11.2050
46217.9 11.4655
46218.4 11.7857
46218.9 12.1816
46219.2 12.4184
46219.5 12.6826
46219.8 12.9776
46220.0 13.2937
46220.3 13.6588
46220.5 14.0495
46220.8 14.4995
46221.1 14.9794
46221.3 15.5300
46221.6 16.1380
46221.9 16.8074
46222.1 17.5135
46222.4 18.3141
46222.7 19.1527
46222.9 20.0962
46223.2 21.0765
46223.5 22.4232
46223.9 23.8381
46224.2 25.4071
46224.5 27.0295
46224.8 28.7979
46225.2 30.5937
46225.8 34.4231
46226.5 38.3584
46227.1 42.1956
46227.4 44.0325
46227.8 45.7026
46228.1 47.2349
46228.4 48.6023
46228.7 49.8136
46229.1 50.7992
46229.4 51.5395
46229.7 52.0090
46230.0 52.2191
46230.1 52.2381
46230.4 52.1545
46230.7 51.8470
46231.0 51.3217
46231.3 50.5883
46231.6 49.7278
46231.8 48.7496
46232.1 47.5959
46232.4 46.3646
46232.7 44.9306
46233.0 43.4014
46233.6 40.1414
46234.6 33.8917
46235.2 30.8489
46235.7 28.0462
46236.1 25.9910
46236.5 24.1442
46236.9 22.4635
46237.3 20.9508
46237.8 19.6030
46238.2 18.4127
46238.6 17.3698
46239.0 16.4621
46239.4 15.7479
46239.7 15.1388
46240.1 14.5914
46240.4 14.1264
46240.8 13.7093
46241.2 13.3551
46241.5 13.0451
46241.9 12.7731
46242.3 12.5277
46242.6 12.3174
46243.3 11.9657
46244.1 11.6818
46244.8 11.4550
46245.5 11.2655
46246.3 11.1069
46247.7 10.8581
46249.2 10.6706
46250.6 10.5243
46252.1 10.4065
46253.5 10.3109
46255.0 10.2315
46256.4 10.1646
46258.0 10.1038
46259.5 10.0520
46262.6 9.96839
46265.7 9.90413
46268.8 9.85320
46271.9 9.81175
46275.0 9.77737
46278.1 9.74840
46281.2 9.72364
46284.7 9.69971
46288.2 9.67907
46295.2 9.64531
46302.1 9.61828
46309.1 9.59594
46316.1 9.57698
46323.1 9.56057
46330.0 9.54606
46337.0 9.53303
46345.9 9.51815
46354.8 9.50459
46372.7 9.48061
46390.5 9.45953
46408.3 9.44046
46426.1 9.42282
46443.9 9.40623
46479.6 9.37538
46516.8 9.34546
46554.0 9.31704
46628.4 9.26346
46702.8 9.21265
46777.1 9.16360
46925.9 9.06834
47074.7 8.97425
47180.1 8.90689
47285.5 8.83791
47390.9 8.76634
47443.5 8.72911
47496.2 8.69060
47548.9 8.65044
47575.3 8.62958
47601.6 8.60809
47628.0 8.58581
47654.3 8.56270
47667.5 8.55068
47680.7 8.53836
47693.8 8.52570
47707.0 8.51269
47719.4 8.50017
47726.8 8.49263
47734.1 8.48509
47741.5 8.47765
47748.8 8.47051
47756.2 8.46405
47759.9 8.46128
47763.6 8.45898
47767.2 8.45734
47770.9 8.45664
47774.6 8.45743
47778.3 8.46044
47781.4 8.46551
47784.5 8.47405
47787.6 8.48778
47790.7 8.50947
47792.2 8.52471
47793.8 8.54407
47795.3 8.56891
47796.9 8.60114
47798.4 8.64355
47800.0 8.70039
47801.5 8.77846
47803.1 8.88961
47804.1 8.98520
47805.0 9.11151
47806.0 9.28380
47806.5 9.39575
47807.0 9.52719
47807.5 9.68931
47807.9 9.88253
47808.4 10.1239
47808.9 10.4143
47809.4 10.7790
47809.9 11.2184
47810.1 11.4739
47810.4 11.7563
47810.6 12.0680
47810.8 12.4116
47811.1 12.7896
47811.3 13.1866
47811.5 13.6199
47811.8 14.0917
47812.0 14.6042
47812.2 15.1594
47812.5 15.7592
47812.7 16.4053
47812.9 17.0989
47813.1 17.8411
47813.4 18.6325
47813.6 19.4733
47813.8 20.3631
47814.1 21.3011
47814.5 23.3148
47814.8 24.5756
47815.1 25.8878
47815.6 28.5837
47816.7 34.1811
47817.2 37.1366
47817.5 38.5259
47817.8 39.7880
47818.1 40.8755
47818.3 41.8687
47818.6 42.7558
47818.8 43.5261
47819.1 44.2359
47819.4 44.7775
47819.7 45.1428
47820.0 45.3262
47820.1 45.3456
47820.4 45.2874
47820.7 45.0460
47821.0 44.6262
47821.3 44.0352
47821.5 43.3960
47821.7 42.6770
47822.0 41.8629
47822.2 40.9625
47822.5 39.7727
47822.8 38.4883
47823.4 35.7586
47824.3 30.8238
47824.8 28.4046
47825.3 26.0826
47825.8 24.0347
47826.2 22.1797
47826.6 20.4863
47826.9 19.7030
47827.1 18.9624
47827.3 18.2644
47827.5 17.6084
47827.7 16.9938
47828.0 16.4193
47828.2 15.8837
47828.4 15.3855
47828.6 14.9231
47828.8 14.4947
47829.3 13.7647
47829.7 13.1393
47830.1 12.6056
47830.5 12.1612
47830.9 11.7733
47831.3 11.4434
47831.8 11.1623
47832.2 10.9274
47832.6 10.7205
47833.0 10.5421
47833.8 10.2552
47834.7 10.0309
47835.5 9.85532
47836.4 9.70491
47837.3 9.58150
47839.0 9.39074
47840.8 9.25003
47842.6 9.14203
47844.3 9.05666
47846.1 8.98766
47847.8 8.93082
47849.6 8.88351
47852.1 8.82845
47854.5 8.78374
47857.0 8.74643
47859.4 8.71507
47861.9 8.68813
47864.4 8.66490
47869.3 8.62661
47874.2 8.59623
47879.2 8.57115
47884.1 8.54992
47889.0 8.53169
47896.0 8.50937
47903.1 8.49028
47910.1 8.47359
47917.2 8.45875
47924.2 8.44498
47931.2 8.43229
47945.3 8.40914
47959.4 8.38808
47973.5 8.36843
48001.6 8.33161
48027.0 8.29997
48052.3 8.26895
48103.0 8.20701
48153.7 8.14352
48204.3 8.07716
48266.3 7.99056
48328.2 7.89637
48452.1 7.67743
48514.0 7.54735
48576.0 7.39893
48637.9 7.22738
48699.8 7.02576
48733.6 6.89985
48767.4 6.75994
48801.2 6.60351
48835.0 6.42739
48865.9 6.24499
48896.9 6.03838
48927.9 5.80234
48958.9 5.52995
48978.6 5.33356
48998.3 5.11642
49018.0 4.87407
49037.7 4.60277
49053.2 4.36568
49068.7 4.10466
49084.1 3.81596
49091.9 3.66023
49099.6 3.49616
49107.4 3.32303
49115.1 3.14075
49122.9 2.94861
49130.6 2.74618
49138.3 2.53311
49146.1 2.30926
49153.8 2.07475
49161.6 1.83022
49167.2 1.64644
49172.8 1.45924
49184.1 1.07951
49189.7 0.891438
49192.5 0.799183
49195.3 0.709416
49198.2 0.622246
49201.0 0.539163
49203.8 0.460627
49206.6 0.388444
49208.5 0.342899
49210.5 0.301475
49212.4 0.264780
49214.4 0.233668
49216.3 0.208652
49218.2 0.190940
49220.2 0.181404
49221.1 0.180101
49222.1 0.181288
49223.1 0.185155
49224.0 0.191879
49225.0 0.201649
49226.0 0.214516
49226.9 0.230960
49227.9 0.251093
49228.9 0.275158
49229.8 0.303100
49231.8 0.373203
49232.7 0.415697
49233.7 0.463065
49234.7 0.516641
49235.6 0.576332
49236.6 0.642534
49237.6 0.714875
49239.2 0.850792
49240.7 1.00757
49241.5 1.09593
49242.3 1.18952
49243.1 1.28971
49243.9 1.39684
49244.7 1.51278
49245.5 1.63499
49246.3 1.76527
49247.1 1.90404
49247.9 2.05172
49248.7 2.20879
49249.5 2.37570
49250.2 2.55295
49251.2 2.78548
49252.2 3.03536
49253.2 3.30361
49254.1 3.58824
49255.1 3.89631
49256.1 4.22610
49257.0 4.57886
49258.0 4.95182
49259.1 5.42728
49260.3 5.93552
49261.4 6.48271
49262.5 7.07107
49263.7 7.70861
49264.8 8.38639
49265.9 9.11198
49267.0 9.88753
49267.8 10.4087
49268.5 10.9437
49269.9 12.0786
49271.3 13.3025
49272.7 14.6177
49274.2 16.0359
49275.6 17.5377
49277.0 19.1311
49278.4 20.8132
49279.5 22.1739
49280.6 23.5812
49282.8 26.5183
49285.0 29.5815
49287.2 32.7009
49289.4 35.8381
49291.6 38.9037
49293.8 41.8182
49296.0 44.4934
49297.8 46.4960
49299.6 48.2554
49301.4 49.7599
49303.3 50.9954
49305.1 51.9567
49306.9 52.6473
49308.7 53.0782
49310.5 53.2665
49312.0 53.2540
49313.5 53.1051
49315.0 52.8345
49316.5 52.4568
49319.4 51.4373
49322.4 50.1541
49325.4 48.6946
49328.4 47.1437
49331.4 45.5543
49334.4 43.9685
49338.0 42.0939
49341.6 40.3057
49345.2 38.6124
49348.8 37.0316
49352.4 35.5559
49356.0 34.1909
49359.6 32.9270
49363.2 31.7580
49366.8 30.6740
49370.4 29.6741
49374.0 28.7457
49377.6 27.8877
49381.2 27.0893
49384.8 26.3494
49392.0 25.0189
49399.2 23.8578
49406.4 22.8397
49413.6 21.9416
49420.8 21.1459
49427.1 20.5278
49433.3 19.9671
49439.5 19.4533
49445.7 18.9832
49458.2 18.1524
49470.6 17.4434
49485.1 16.7416
49499.5 16.1429
49513.9 15.6262
49528.3 15.1759
49546.6 14.6803
49565.0 14.2550
49583.3 13.8867
49601.7 13.5632
49630.5 13.1288
49659.3 12.7653
49688.2 12.4564
49717.0 12.1907
49745.8 11.9595
49774.6 11.7563
49832.3 11.4154
49874.2 11.2098
49916.1 11.0311
49958.1 10.8740
49979.0 10.8023
49984.3 10.7850
49986.9 10.7767
49989.5 10.7715
49990.8 10.7746
49991.5 10.7798
49992.1 10.7889
49992.8 10.8038
49993.4 10.8259
49994.1 10.8581
49994.8 10.9017
49995.4 10.9603
49996.1 11.0339
49996.7 11.1257
49997.4 11.2330
49998.7 11.4945
50000.0 10.7344
50000.0 12.8500
54525.4 12.6997
58819.8 12.5572
59460.4 12.5359
60000.0 12.5180
62854.1 12.4335
63452.5 12.4158
67165.0 12.3059
67712.8 12.2897
70000.0 12.2220
70591.1 12.2060
70710.7 12.2028
71094.6 12.1924
74192.0 12.1088
74645.4 12.0966
77012.7 12.0326
77110.5 12.0300
77424.4 12.0215
79940.7 11.9536
80000.0 11.9520
82209.5 11.8967
82287.8 11.8948
86397.6 11.7921
87991.1 11.7522
89409.6 11.7168
90000.0 11.7020
90669.4 11.6864
100000 11.4690
109051 11.2754
117640 11.0918
118921 11.0644
121936 11.0000
125708 10.9244
128026 10.8780
135426 10.7386
141182 10.6301
141421 10.6256
149291 10.4774
150000 10.4640
154025 10.3975
154221 10.3943
164419 10.2259
164576 10.2233
172795 10.0876
181339 9.94661
200000 9.63870
221336 9.33752
238820 9.09079
244949 9.00429
250000 8.93301
257684 8.83664
267667 8.71145
282958 8.51972
300000 8.32010
301881 8.29860
322371 8.07389
330894 7.98041
340237 7.88417
346410 7.82059
350000 7.78362
354284 7.74315
359094 7.69772
368910 7.60501
376449 7.53381
397381 7.33610
400000 7.31290
408435 7.23930
411314 7.21477
415912 7.17560
421476 7.13058
422949 7.11867
431890 7.04632
439868 6.98177
441020 6.97245
447214 6.92234
447994 6.91603
450000 6.89979
454187 6.86766
455537 6.85729
459863 6.82506
460465 6.82058
465231 6.78507
469585 6.75263
471978 6.73480
479825 6.67968
482302 6.66229
500000 6.53800
523318 6.39067
541517 6.27569
547723 6.23648
550000 6.22209
555580 6.19145
560349 6.16528
570009 6.11225
577363 6.07187
600000 5.94760
623574 5.83576
641860 5.74901
648074 5.71953
650000 5.71039
655926 5.68631
660683 5.66698
670300 5.62789
677605 5.59821
700000 5.50720
711782 5.46655
722254 5.43042
723762 5.42521
740952 5.36591
742112 5.36190
748331 5.34045
750000 5.33469
755292 5.31941
760927 5.30313
766229 5.28782
770513 5.27545
782933 5.23959
800000 5.19030
811865 5.16206
822392 5.13700
823907 5.13340
833055 5.11162
841143 5.09237
842305 5.08961
848528 5.07479
849309 5.07293
850000 5.07129
855486 5.06078
856372 5.05908
861708 5.04886
866404 5.03986
870675 5.03168
877915 5.01781
880646 5.01258
883042 5.00799
900000 4.97550
903617 4.96941
903618 4.96941
911931 4.95706
924021 4.93919
933193 4.92563
948683 4.90284
949465 4.90169
950000 4.90090
961260 4.88838
961854 4.88772
980741 4.86682
1.00000E+06 4.84560
1.02305E+06 4.83192
1.04366E+06 4.81969
1.04664E+06 4.81792
1.06468E+06 4.80723
1.08072E+06 4.79773
1.08303E+06 4.79636
1.09545E+06 4.78901
1.09701E+06 4.78808
1.10000E+06 4.78631
1.10938E+06 4.78625
1.12070E+06 4.78618
1.12190E+06 4.78618
1.13137E+06 4.78613
1.14002E+06 4.78609
1.16029E+06 4.78599
1.16518E+06 4.78597
1.20000E+06 4.78580
1.22335E+06 4.79605
1.24715E+06 4.80655
1.26530E+06 4.81456
1.28030E+06 4.82121
1.28030E+06 4.82121
1.28372E+06 4.82345
1.29615E+06 4.83158
1.29771E+06 4.83260
1.30000E+06 4.83410
1.31185E+06 4.84370
1.32256E+06 4.85237
1.34060E+06 4.86701
1.35521E+06 4.87886
1.35785E+06 4.88100
1.35785E+06 4.88100
1.36073E+06 4.88385
1.40000E+06 4.92280
1.42356E+06 4.95137
1.44752E+06 4.98042
1.46576E+06 5.00255
1.48422E+06 5.02495
1.49666E+06 5.04005
1.49823E+06 5.04195
1.50000E+06 5.04411
1.51236E+06 5.06186
1.52185E+06 5.07549
1.52305E+06 5.07720
1.54103E+06 5.10303
1.55556E+06 5.12392
1.56105E+06 5.13180
1.57100E+06 5.14611
