Ru-98(n,tot) ENDFB-8.0
1.49375E+07 4.48764
1.49688E+07 4.48629
1.50000E+07 4.48498
1.50195E+07 4.48364
1.50390E+07 4.48230
1.50585E+07 4.48098
1.50780E+07 4.47967
1.50975E+07 4.47837
1.51170E+07 4.47709
1.51365E+07 4.47581
1.51560E+07 4.47455
1.51755E+07 4.47330
1.51950E+07 4.47206
1.52145E+07 4.47084
1.52340E+07 4.46963
1.52535E+07 4.46843
1.52730E+07 4.46724
1.52925E+07 4.46606
1.53120E+07 4.46490
1.53315E+07 4.46375
1.53510E+07 4.46261
1.53705E+07 4.46149
1.53900E+07 4.46037
1.54095E+07 4.45928
1.54290E+07 4.45819
1.54485E+07 4.45712
1.54680E+07 4.45606
1.54875E+07 4.45501
1.55070E+07 4.45398
1.55265E+07 4.45296
1.55460E+07 4.45195
1.55655E+07 4.45096
1.55850E+07 4.44998
1.56045E+07 4.44901
1.56240E+07 4.44806
1.56475E+07 4.44662
1.56710E+07 4.44519
1.56945E+07 4.44377
1.57180E+07 4.44237
1.57415E+07 4.44098
1.57650E+07 4.43961
1.57885E+07 4.43825
1.58120E+07 4.43690
1.58355E+07 4.43557
1.58590E+07 4.43426
1.58825E+07 4.43296
1.59060E+07 4.43167
1.59295E+07 4.43040
1.59530E+07 4.42914
1.59765E+07 4.42790
1.60000E+07 4.42667
1.60313E+07 4.42484
1.60625E+07 4.42303
1.60938E+07 4.42124
1.61250E+07 4.41947
1.61563E+07 4.41772
1.61875E+07 4.41599
1.62188E+07 4.41428
1.62500E+07 4.41259
1.62813E+07 4.41093
1.63125E+07 4.40929
1.63438E+07 4.40766
1.63750E+07 4.40606
1.64063E+07 4.40448
1.64375E+07 4.40292
1.64688E+07 4.40139
1.65000E+07 4.39987
1.65313E+07 4.39838
1.65625E+07 4.39691
1.65938E+07 4.39547
1.66250E+07 4.39404
1.66563E+07 4.39264
1.66875E+07 4.39126
1.67188E+07 4.38990
1.67500E+07 4.38857
1.67813E+07 4.38726
1.68125E+07 4.38597
1.68438E+07 4.38471
1.68750E+07 4.38347
1.69063E+07 4.38225
1.69375E+07 4.38106
1.69688E+07 4.37989
1.70000E+07 4.37875
1.70106E+07 4.37823
1.70213E+07 4.37771
1.70319E+07 4.37720
1.70426E+07 4.37668
1.70532E+07 4.37617
1.70638E+07 4.37566
1.70745E+07 4.37516
1.70851E+07 4.37465
1.70957E+07 4.37415
1.71064E+07 4.37365
1.71170E+07 4.37315
1.71277E+07 4.37266
1.71383E+07 4.37216
1.71489E+07 4.37167
1.71596E+07 4.37118
1.71702E+07 4.37069
1.71808E+07 4.37021
1.71915E+07 4.36972
1.72021E+07 4.36924
1.72128E+07 4.36876
1.72234E+07 4.36829
1.72340E+07 4.36781
1.72447E+07 4.36734
1.72553E+07 4.36687
1.72659E+07 4.36640
1.72766E+07 4.36594
1.72872E+07 4.36547
1.72979E+07 4.36501
1.73085E+07 4.36455
1.73191E+07 4.36410
1.73298E+07 4.36364
1.73404E+07 4.36319
1.73507E+07 4.36268
1.73610E+07 4.36218
1.73713E+07 4.36167
1.73816E+07 4.36117
1.73919E+07 4.36067
1.74022E+07 4.36017
1.74126E+07 4.35968
1.74229E+07 4.35918
1.74332E+07 4.35869
1.74435E+07 4.35819
1.74538E+07 4.35770
1.74641E+07 4.35721
1.74744E+07 4.35672
1.74847E+07 4.35624
1.74950E+07 4.35575
1.75053E+07 4.35527
1.75156E+07 4.35479
1.75259E+07 4.35431
1.75362E+07 4.35383
1.75465E+07 4.35336
1.75568E+07 4.35288
1.75671E+07 4.35241
1.75775E+07 4.35194
1.75878E+07 4.35147
1.75981E+07 4.35100
1.76084E+07 4.35053
1.76187E+07 4.35007
1.76290E+07 4.34960
1.76393E+07 4.34914
1.76496E+07 4.34868
1.76599E+07 4.34822
1.76702E+07 4.34777
1.76805E+07 4.34731
1.76908E+07 4.34686
1.77011E+07 4.34641
1.77114E+07 4.34596
1.77217E+07 4.34551
1.77320E+07 4.34506
1.77424E+07 4.34462
1.77527E+07 4.34417
1.77630E+07 4.34373
1.77733E+07 4.34329
1.77836E+07 4.34285
1.77939E+07 4.34242
1.78042E+07 4.34198
1.78145E+07 4.34155
1.78248E+07 4.34112
1.78351E+07 4.34069
1.78454E+07 4.34026
1.78557E+07 4.33983
1.78660E+07 4.33941
1.78763E+07 4.33898
1.78866E+07 4.33856
1.78969E+07 4.33814
1.79073E+07 4.33772
1.79176E+07 4.33731
1.79279E+07 4.33689
1.79382E+07 4.33648
1.79485E+07 4.33607
1.79588E+07 4.33566
1.79691E+07 4.33525
1.79794E+07 4.33484
1.79897E+07 4.33444
1.80000E+07 4.33404
1.80154E+07 4.33341
1.80307E+07 4.33278
1.80461E+07 4.33216
1.80615E+07 4.33154
1.80769E+07 4.33093
1.80922E+07 4.33032
1.81076E+07 4.32971
1.81230E+07 4.32910
1.81383E+07 4.32850
1.81537E+07 4.32790
1.81691E+07 4.32731
1.81844E+07 4.32672
1.81998E+07 4.32613
1.82152E+07 4.32555
1.82305E+07 4.32497
1.82459E+07 4.32439
1.82613E+07 4.32382
1.82766E+07 4.32325
1.82920E+07 4.32268
1.83074E+07 4.32212
1.83228E+07 4.32156
1.83381E+07 4.32100
1.83535E+07 4.32045
1.83689E+07 4.31990
1.83842E+07 4.31935
1.83996E+07 4.31881
1.84150E+07 4.31828
1.84303E+07 4.31774
1.84457E+07 4.31721
1.84611E+07 4.31668
1.84764E+07 4.31616
1.84918E+07 4.31564
1.85077E+07 4.31501
1.85236E+07 4.31438
1.85395E+07 4.31375
1.85553E+07 4.31313
1.85712E+07 4.31251
1.85871E+07 4.31190
1.86030E+07 4.31129
1.86189E+07 4.31068
1.86347E+07 4.31008
1.86506E+07 4.30948
1.86665E+07 4.30888
1.86824E+07 4.30829
1.86983E+07 4.30770
1.87141E+07 4.30711
1.87300E+07 4.30653
1.87459E+07 4.30595
1.87618E+07 4.30538
1.87777E+07 4.30481
1.87936E+07 4.30424
1.88094E+07 4.30368
1.88253E+07 4.30312
1.88412E+07 4.30256
1.88571E+07 4.30201
1.88730E+07 4.30146
1.88888E+07 4.30092
1.89047E+07 4.30038
1.89206E+07 4.29984
1.89365E+07 4.29931
1.89524E+07 4.29878
1.89682E+07 4.29826
1.89841E+07 4.29773
1.90000E+07 4.29722
1.90156E+07 4.29656
1.90313E+07 4.29591
1.90469E+07 4.29526
1.90625E+07 4.29462
1.90781E+07 4.29397
1.90938E+07 4.29334
1.91094E+07 4.29270
1.91250E+07 4.29207
1.91406E+07 4.29145
1.91563E+07 4.29082
1.91719E+07 4.29020
1.91875E+07 4.28959
1.92031E+07 4.28897
1.92188E+07 4.28836
1.92344E+07 4.28776
1.92500E+07 4.28716
1.92656E+07 4.28656
1.92813E+07 4.28596
1.92969E+07 4.28537
1.93125E+07 4.28478
1.93281E+07 4.28420
1.93438E+07 4.28362
1.93594E+07 4.28304
1.93750E+07 4.28247
1.93906E+07 4.28190
1.94063E+07 4.28133
1.94219E+07 4.28077
1.94375E+07 4.28021
1.94531E+07 4.27966
1.94688E+07 4.27910
1.94844E+07 4.27856
1.95000E+07 4.27801
1.95156E+07 4.27747
1.95313E+07 4.27693
1.95469E+07 4.27640
1.95625E+07 4.27587
1.95781E+07 4.27535
1.95938E+07 4.27482
1.96094E+07 4.27430
1.96250E+07 4.27379
1.96406E+07 4.27328
1.96563E+07 4.27277
1.96719E+07 4.27227
1.96875E+07 4.27177
1.97031E+07 4.27127
1.97188E+07 4.27078
1.97344E+07 4.27029
1.97500E+07 4.26981
1.97656E+07 4.26932
1.97813E+07 4.26885
1.97969E+07 4.26837
1.98125E+07 4.26790
1.98281E+07 4.26744
1.98438E+07 4.26698
1.98594E+07 4.26652
1.98750E+07 4.26606
1.98906E+07 4.26561
1.99063E+07 4.26517
1.99219E+07 4.26472
1.99375E+07 4.26429
1.99531E+07 4.26385
1.99688E+07 4.26342
1.99844E+07 4.26299
2.00000E+07 4.26257
