Pr-141(n,g) ENDFB-8.0
7410.70 0.0143574
7412.75 0.0134138
7414.24 0.0133416
7415.07 0.0135842
7415.91 0.0141422
7416.75 0.0153155
7417.17 0.0164243
7417.59 0.0183176
7417.80 0.0197802
7418.01 0.0217673
7418.22 0.0245120
7418.43 0.0282767
7418.64 0.0334837
7418.84 0.0405835
7419.05 0.0502851
7419.26 0.0632882
7419.47 0.0806825
7419.68 0.103430
7419.89 0.133041
7420.10 0.170641
7420.31 0.218074
7420.52 0.276351
7420.73 0.347006
7420.94 0.431121
7421.13 0.518359
7421.31 0.616484
7421.51 0.733017
7421.71 0.861008
7421.91 0.998740
7422.10 1.14376
7422.50 1.44230
7422.70 1.58772
7422.89 1.72384
7423.06 1.82672
7423.22 1.91805
7423.38 1.99550
7423.55 2.05668
7423.67 2.09159
7423.79 2.11577
7423.91 2.12875
7423.99 2.13196
7424.00 2.13199
7424.02 2.13182
7424.04 2.13132
7424.08 2.12939
7424.17 2.12133
7424.37 2.08157
7424.50 2.04127
7424.63 1.99020
7424.76 1.92922
7424.89 1.85993
7425.04 1.76398
7425.20 1.65864
7425.52 1.43003
7425.83 1.19208
7426.15 0.961306
7426.42 0.777132
7426.56 0.692845
7426.69 0.614165
7426.83 0.541381
7426.96 0.474636
7427.10 0.413947
7427.24 0.359215
7427.37 0.310251
7427.51 0.266787
7427.64 0.228496
7427.78 0.195013
7427.92 0.165942
7428.05 0.140878
7428.19 0.119413
7428.32 0.101151
7428.46 0.0856048
7428.60 0.0726419
7428.73 0.0618070
7428.87 0.0527977
7429.00 0.0453416
7429.14 0.0391970
7429.28 0.0341513
7429.41 0.0300198
7429.55 0.0266438
7429.68 0.0238882
7429.96 0.0198009
7430.23 0.0170566
7430.50 0.0151799
7430.77 0.0138540
7431.05 0.0128879
7431.59 0.0115626
7432.13 0.0106642
7432.68 0.00999058
7433.77 0.00901226
7434.86 0.00832371
7437.03 0.00740329
7439.21 0.00681585
7443.56 0.00612373
7447.92 0.00577824
7453.42 0.00569645
7457.31 0.00588612
7461.21 0.00640807
7463.16 0.00686815
7465.10 0.00754055
7467.05 0.00853763
7469.00 0.0100588
7469.86 0.0109870
7470.72 0.0121412
7471.58 0.0136033
7472.44 0.0154895
7473.30 0.0179952
7474.16 0.0214373
7474.59 0.0236844
7475.02 0.0264325
7475.45 0.0299027
7475.88 0.0344352
7476.13 0.0379252
7476.39 0.0422441
7476.65 0.0477098
7476.91 0.0547782
7477.17 0.0640944
7477.42 0.0765558
7477.68 0.0933829
7477.94 0.116091
7478.07 0.130354
7478.20 0.146928
7478.33 0.166153
7478.45 0.188399
7478.58 0.214064
7478.71 0.243576
7478.84 0.277385
7478.97 0.315637
7479.10 0.359401
7479.23 0.408871
7479.36 0.464506
7479.49 0.526743
7479.61 0.595973
7479.74 0.672533
7479.87 0.756682
7480.00 0.847846
7480.10 0.925210
7480.20 1.00650
7480.30 1.09239
7480.40 1.18273
7480.50 1.27830
7480.60 1.37695
7480.70 1.47929
7480.80 1.58493
7480.92 1.71762
7481.05 1.85358
7481.29 2.12974
7481.53 2.40559
7481.78 2.66735
7481.89 2.78322
7482.01 2.89127
7482.12 2.99215
7482.23 3.08291
7482.38 3.18211
7482.52 3.26324
7482.68 3.32995
7482.84 3.37241
7483.00 3.38549
7483.03 3.38492
7483.13 3.37570
7483.24 3.35532
7483.34 3.32505
7483.43 3.28476
7483.54 3.23373
7483.64 3.17381
7483.81 3.04983
7483.98 2.90313
7484.09 2.79983
7484.20 2.69105
7484.42 2.45766
7484.62 2.23233
7484.82 2.00324
7485.02 1.77647
7485.22 1.55837
7485.40 1.37810
7485.57 1.20987
7485.74 1.05417
7485.92 0.911963
7486.09 0.783030
7486.26 0.668861
7486.44 0.568308
7486.61 0.480706
7486.76 0.412495
7486.92 0.353229
7487.07 0.302110
7487.23 0.258317
7487.38 0.221034
7487.54 0.189471
7487.69 0.162881
7487.85 0.140575
7488.00 0.121924
7488.16 0.106365
7488.31 0.0934043
7488.47 0.0826091
7488.62 0.0736092
7488.78 0.0660894
7489.09 0.0544745
7489.34 0.0474097
7489.60 0.0419563
7489.86 0.0376224
7490.11 0.0341287
7490.62 0.0287953
7491.13 0.0248962
7491.64 0.0218845
7492.15 0.0194867
7493.17 0.0158977
7494.12 0.0135112
7495.07 0.0117159
7496.02 0.0103255
7496.97 0.00922467
7498.86 0.00760810
7500.76 0.00649191
7502.36 0.00579213
7503.97 0.00524595
7507.18 0.00445770
7510.39 0.00392389
7513.60 0.00354419
7519.43 0.00308830
7525.27 0.00281074
7531.11 0.00265313
7536.94 0.00261139
7540.88 0.00268469
7542.85 0.00277897
7544.82 0.00294133
7546.79 0.00322531
7547.77 0.00345052
7548.76 0.00377195
7549.74 0.00426159
7550.24 0.00462902
7550.73 0.00517464
7550.98 0.00557459
7551.22 0.00611722
7551.47 0.00688223
7551.71 0.00799025
7551.96 0.00962353
7552.08 0.0107170
7552.21 0.0120510
7552.33 0.0136778
7552.45 0.0156593
7552.57 0.0180682
7552.70 0.0209895
7552.84 0.0252583
7552.99 0.0305789
7553.14 0.0371732
7553.28 0.0452963
7553.43 0.0552370
7553.57 0.0673176
7553.72 0.0818922
7553.86 0.0992129
7554.02 0.121315
7554.17 0.147613
7554.33 0.178616
7554.48 0.214814
7554.64 0.256666
7554.79 0.304569
7554.95 0.358834
7555.10 0.419656
7555.26 0.487086
7555.41 0.561004
7555.57 0.641093
7555.72 0.726823
7556.03 0.911936
7556.34 1.10754
7556.60 1.26848
7556.86 1.41981
7557.11 1.55385
7557.24 1.61207
7557.37 1.66261
7557.55 1.72116
7557.73 1.76097
7557.89 1.77995
7557.98 1.78330
7558.00 1.78341
7558.06 1.78235
7558.15 1.77685
7558.26 1.76279
7558.37 1.74129
7558.49 1.71025
7558.61 1.67172
7558.73 1.62562
7558.85 1.57336
7559.01 1.49097
7559.18 1.39948
7559.51 1.19828
7559.84 0.987902
7560.18 0.785074
7560.34 0.693312
7560.49 0.607607
7560.65 0.528091
7560.81 0.455236
7560.97 0.389287
7561.13 0.330280
7561.29 0.278081
7561.45 0.232409
7561.66 0.180761
7561.87 0.139147
7562.09 0.106038
7562.30 0.0801460
7562.51 0.0601469
7562.62 0.0520783
7562.72 0.0450847
7562.83 0.0390449
7562.93 0.0338469
7563.04 0.0293882
7563.15 0.0255757
7563.25 0.0222969
7563.36 0.0195372
7563.47 0.0171963
7563.57 0.0152148
7563.78 0.0121276
7564.00 0.00993242
7564.21 0.00836583
7564.42 0.00725320
7564.63 0.00645017
7564.84 0.00586082
7565.27 0.00507575
7565.69 0.00458343
7566.54 0.00397163
7567.39 0.00357978
7568.24 0.00329976
7569.51 0.00300403
7570.79 0.00280051
7573.34 0.00254596
7575.88 0.00239424
7578.43 0.00230308
7583.52 0.00221330
7588.62 0.00217834
7596.68 0.00221363
7604.75 0.00232636
7612.82 0.00252775
7620.88 0.00285803
7625.55 0.00314450
7630.22 0.00354149
7634.89 0.00411300
7637.22 0.00449854
7639.56 0.00498088
7642.32 0.00572578
7645.08 0.00675510
7646.46 0.00742944
7647.84 0.00825280
7649.22 0.00927411
7650.60 0.0105643
7652.51 0.0130112
7653.46 0.0146549
7654.42 0.0167069
7655.37 0.0193218
7656.33 0.0227415
7657.28 0.0273669
7657.76 0.0303390
7658.24 0.0339164
7658.82 0.0394464
7659.41 0.0468895
7659.70 0.0517059
7659.99 0.0576014
7660.28 0.0650014
7660.57 0.0745062
7660.86 0.0871254
7661.16 0.104218
7661.30 0.115034
7661.45 0.127772
7661.59 0.142802
7661.74 0.160559
7661.89 0.181542
7662.03 0.206317
7662.18 0.235526
7662.32 0.269882
7662.47 0.310166
7662.62 0.357226
7662.76 0.411965
7662.91 0.474859
7663.01 0.527277
7663.12 0.584650
7663.23 0.647810
7663.33 0.717104
7663.44 0.792864
7663.54 0.875390
7663.65 0.964948
7663.76 1.06176
7663.86 1.16700
7663.97 1.27880
7664.08 1.39814
7664.18 1.52496
7664.29 1.65911
7664.39 1.80035
7664.50 1.94831
7664.61 2.10253
7664.73 2.29319
7664.86 2.49070
7664.98 2.69365
7665.11 2.90040
7665.36 3.31778
7665.61 3.72612
7665.74 3.92264
7665.87 4.10825
7665.99 4.28214
7666.12 4.44196
7666.26 4.60667
7666.41 4.74554
7666.50 4.81589
7666.58 4.87528
7666.73 4.95139
7666.83 4.98644
7666.93 5.00517
7667.00 5.00871
7667.04 5.00774
7667.15 4.99212
7667.26 4.95800
7667.40 4.88717
7667.50 4.81985
7667.60 4.73971
7667.73 4.60806
7667.87 4.45559
7667.97 4.33110
7668.07 4.19872
7668.27 3.90964
7668.41 3.69679
7668.54 3.47620
7668.82 3.02384
7669.05 2.63470
7669.29 2.26215
7669.41 2.08460
7669.53 1.91418
7669.64 1.75166
7669.76 1.59765
7669.95 1.37197
7670.04 1.26838
7670.13 1.17059
7670.23 1.07763
7670.32 0.991406
7670.41 0.910800
7670.51 0.835676
7670.60 0.765145
7670.69 0.700517
7670.79 0.640802
7670.88 0.585776
7670.97 0.534679
7671.07 0.488354
7671.16 0.445983
7671.25 0.407316
7671.39 0.356580
7671.53 0.312569
7671.66 0.274537
7671.80 0.241783
7671.94 0.213654
7672.08 0.189552
7672.21 0.168934
7672.35 0.151431
7672.49 0.136357
7672.62 0.123471
7672.76 0.112442
7672.90 0.103045
7673.17 0.0878690
7673.44 0.0765050
7673.70 0.0681017
7673.97 0.0614776
7674.23 0.0561233
7674.49 0.0517093
7675.01 0.0448405
7675.53 0.0397574
7676.06 0.0358473
7676.58 0.0327907
7677.62 0.0284594
7678.42 0.0263063
7679.21 0.0248962
7680.01 0.0241065
7680.80 0.0238807
7681.65 0.0242580
7682.50 0.0253398
7683.34 0.0272891
7684.19 0.0304242
7685.03 0.0354228
7685.46 0.0390593
7685.88 0.0439463
7686.30 0.0508207
7686.73 0.0610151
7686.94 0.0680597
7687.15 0.0768999
7687.36 0.0881271
7687.57 0.102458
7687.77 0.119623
7687.97 0.141267
7688.17 0.168489
7688.37 0.202570
7688.47 0.222738
7688.57 0.244968
7688.67 0.269916
7688.76 0.297297
7688.86 0.327883
7688.96 0.361286
7689.06 0.398406
7689.16 0.438720
7689.26 0.483263
7689.36 0.531349
7689.46 0.584147
7689.56 0.640777
7689.66 0.702542
7689.76 0.768333
7689.86 0.839578
7689.96 0.914914
7690.06 0.995881
7690.16 1.08083
7690.26 1.17141
7690.36 1.26567
7690.46 1.36531
7690.56 1.46811
7690.66 1.57581
7690.75 1.68588
7690.89 1.83603
7691.02 1.99023
7691.28 2.30383
7691.54 2.61502
7691.67 2.76574
7691.80 2.90913
7691.92 3.03334
7692.04 3.14838
7692.15 3.25394
7692.27 3.34874
7692.41 3.44373
7692.55 3.52047
7692.69 3.58288
7692.78 3.60881
7692.87 3.62600
7693.00 3.63515
7693.03 3.63451
7693.14 3.62446
7693.24 3.60232
7693.35 3.56560
7693.46 3.51580
7693.58 3.45226
7693.69 3.37654
7693.79 3.30170
7693.88 3.21989
7694.08 3.03603
7694.22 2.88500
7694.37 2.72445
7694.51 2.55699
7694.65 2.38642
7695.10 1.84708
7695.33 1.59050
7695.56 1.35238
7695.78 1.13468
7695.89 1.03472
7696.01 0.940936
7696.12 0.853395
7696.23 0.772084
7696.35 0.696923
7696.46 0.628356
7696.57 0.564965
7696.68 0.507152
7696.80 0.454645
7696.91 0.407149
7697.02 0.364350
7697.14 0.325923
7697.25 0.291542
7697.36 0.261135
7697.46 0.237281
7697.56 0.215991
7697.75 0.179418
7697.95 0.149982
7698.14 0.126407
7698.34 0.107584
7698.53 0.0925715
7698.73 0.0805843
7698.92 0.0710234
7699.12 0.0632740
7699.31 0.0569789
7699.70 0.0475295
7700.09 0.0408705
7700.48 0.0359526
7700.85 0.0323115
7701.22 0.0293706
7701.96 0.0248648
7702.70 0.0215585
7703.43 0.0190405
7704.17 0.0170642
7704.91 0.0154854
7706.39 0.0131437
7707.70 0.0116783
7709.01 0.0105948
7711.64 0.00915738
7714.27 0.00831405
7716.89 0.00783479
7719.52 0.00760657
7722.14 0.00756184
7726.74 0.00782924
7731.33 0.00850123
7735.93 0.00963195
7740.52 0.0113609
7744.46 0.0135295
7746.43 0.0149506
7748.40 0.0166725
7750.37 0.0187834
7752.34 0.0214137
7754.31 0.0247359
7756.28 0.0289216
7758.09 0.0338420
7758.99 0.0368374
7759.89 0.0402812
7760.79 0.0442743
7761.70 0.0489310
7762.15 0.0515570
7762.60 0.0544034
7763.05 0.0575023
7763.50 0.0608847
7764.00 0.0649492
7764.49 0.0694418
7764.98 0.0744467
7765.47 0.0800224
7765.72 0.0830693
7765.97 0.0862864
7766.21 0.0897005
7766.46 0.0933282
7766.70 0.0971880
7766.95 0.101300
7767.20 0.105688
7767.44 0.110376
7767.77 0.117167
7768.10 0.124601
7768.26 0.128596
7768.43 0.132792
7768.59 0.137203
7768.75 0.141845
7768.92 0.146766
7769.08 0.151923
7769.25 0.157367
7769.41 0.163118
7769.58 0.169202
7769.74 0.175645
7769.90 0.182476
7770.07 0.189727
7770.29 0.200475
7770.41 0.206207
7770.52 0.212197
7770.63 0.218459
7770.75 0.225013
7770.86 0.231874
7770.97 0.238999
7771.08 0.246536
7771.20 0.254444
7771.31 0.262749
7771.42 0.271398
7771.53 0.280573
7771.65 0.290229
7771.76 0.300400
7771.87 0.311023
7771.99 0.322325
7772.10 0.334255
7772.21 0.346856
7772.32 0.360175
7772.44 0.374261
7772.55 0.389168
7772.66 0.404951
7772.78 0.421519
7772.89 0.439230
7773.00 0.458007
7773.11 0.477920
7773.23 0.499043
7773.34 0.521452
7773.45 0.545228
7773.57 0.570452
7773.68 0.596965
7773.81 0.630782
7773.95 0.666740
7774.08 0.705524
7774.21 0.746698
7774.35 0.791018
7774.48 0.837954
7774.61 0.887945
7774.75 0.941098
7774.86 0.988808
7774.97 1.03891
7775.08 1.09143
7775.20 1.14588
7775.31 1.20325
7775.42 1.26302
7775.54 1.32517
7775.65 1.38905
7775.76 1.45570
7775.87 1.52447
7775.99 1.59521
7776.10 1.66710
7776.32 1.81676
7776.55 1.97023
7776.79 2.13552
7777.03 2.29923
7777.26 2.45835
7777.50 2.60892
7777.66 2.70384
7777.82 2.79119
7777.98 2.87084
7778.14 2.94068
7778.31 3.00055
7778.47 3.04881
7778.63 3.08532
7778.79 3.10906
7779.00 3.12064
7779.22 3.10878
7779.39 3.08214
7779.56 3.04077
7779.74 2.98543
7779.91 2.91712
7780.09 2.83702
7780.26 2.74652
7780.43 2.64710
7780.61 2.54096
7780.87 2.36587
7781.14 2.18361
7781.68 1.81583
7781.94 1.64100
7782.21 1.47598
7782.47 1.32221
7782.73 1.18099
7782.91 1.09178
7783.09 1.00925
7783.27 0.932804
7783.45 0.862286
7783.64 0.797116
7783.82 0.737725
7784.00 0.683419
7784.18 0.633854
7784.31 0.600071
7784.44 0.568772
7784.57 0.539557
7784.70 0.512292
7784.84 0.486661
7784.97 0.462924
7785.23 0.420066
7785.50 0.382507
7785.76 0.349758
7786.03 0.320994
7786.29 0.295638
7786.56 0.273119
7786.82 0.253190
7787.08 0.235346
7787.35 0.219428
7787.61 0.205062
7787.88 0.192148
7788.14 0.180451
7788.41 0.169822
7788.84 0.154372
7789.27 0.140995
7789.70 0.129331
7790.14 0.119117
7790.57 0.110079
7791.00 0.102076
7791.43 0.0949226
7791.87 0.0885293
7792.40 0.0815666
7792.92 0.0754166
7793.45 0.0699570
7793.98 0.0650963
7794.51 0.0607338
7795.04 0.0568108
7795.57 0.0532700
7796.10 0.0500692
7796.77 0.0464085
7797.44 0.0431536
7798.12 0.0402469
7798.79 0.0376407
7799.46 0.0352950
7800.13 0.0331763
7801.48 0.0295110
7802.54 0.0270734
7803.60 0.0249571
7804.65 0.0231072
7805.71 0.0214866
7806.77 0.0200594
7807.83 0.0188018
7809.94 0.0167091
7812.06 0.0150839
7814.17 0.0138569
7816.29 0.0130084
7818.40 0.0125963
7819.17 0.0125903
7821.00 0.0130776
7821.91 0.0138022
7822.37 0.0144370
7822.82 0.0154591
7823.28 0.0172871
7823.51 0.0187633
7823.74 0.0208428
7823.97 0.0238234
7824.20 0.0280690
7824.42 0.0341248
7824.65 0.0427075
7824.77 0.0482825
7824.88 0.0548168
7824.99 0.0625127
7825.11 0.0715456
7825.22 0.0821091
7825.34 0.0944151
7825.45 0.108694
7825.56 0.125192
7825.79 0.166120
7826.02 0.219104
7826.25 0.286673
7826.48 0.371167
7826.62 0.434685
7826.77 0.505836
7826.91 0.585370
7827.05 0.673492
7827.27 0.822558
7827.49 0.989697
7827.70 1.17376
7827.92 1.37174
7828.14 1.58033
7828.35 1.79209
7828.57 2.00149
7828.78 2.20131
7828.97 2.35589
7829.15 2.49335
7829.33 2.61056
7829.51 2.70392
7829.65 2.75944
7829.79 2.79667
7829.91 2.81265
7829.98 2.81651
7830.00 2.81667
7830.06 2.81483
7830.14 2.80791
7830.31 2.77280
7830.42 2.73658
7830.52 2.69014
7830.63 2.63402
7830.74 2.56889
7830.88 2.47755
7831.01 2.37523
7831.14 2.26361
7831.28 2.14536
7831.54 1.89265
7831.81 1.63113
7831.99 1.45444
7832.18 1.28313
7832.36 1.12012
7832.54 0.967690
7832.72 0.827497
7832.90 0.700572
7833.09 0.587382
7833.27 0.487897
7833.45 0.401676
7833.63 0.327960
7833.81 0.265761
7834.00 0.213945
7834.18 0.171310
7834.36 0.136646
7834.54 0.108784
7834.72 0.0866355
7834.92 0.0681220
7835.11 0.0540242
7835.31 0.0433327
7835.50 0.0352939
7835.70 0.0292654
7835.89 0.0248133
7836.08 0.0215141
7836.28 0.0190680
7836.47 0.0172390
7836.67 0.0158748
7837.05 0.0140401
7837.44 0.0129089
7837.83 0.0121523
7838.61 0.0111902
7839.38 0.0106039
7840.94 0.0100360
7842.15 0.00999056
7843.37 0.0102624
7844.58 0.0109030
7845.79 0.0120729
7846.40 0.0129717
7847.01 0.0142270
7847.61 0.0161471
7847.92 0.0175851
7848.22 0.0195891
7848.52 0.0225287
7848.83 0.0269645
7848.98 0.0300276
7849.13 0.0338510
7849.28 0.0386294
7849.43 0.0445561
7849.59 0.0519935
7849.74 0.0612464
7849.89 0.0727150
7850.04 0.0867619
7850.19 0.104104
7850.34 0.125109
7850.50 0.150725
7850.65 0.181341
7850.82 0.222951
7850.99 0.273256
7851.16 0.333469
7851.33 0.404793
7851.50 0.488371
7851.67 0.585223
7851.84 0.696174
7852.01 0.820989
7852.18 0.961345
7852.35 1.11632
7852.52 1.28517
7852.69 1.46554
7852.86 1.65769
7853.03 1.85814
7853.36 2.27002
7853.60 2.54736
7853.83 2.80953
7853.94 2.93189
7854.06 3.04520
7854.17 3.14921
7854.29 3.24267
7854.47 3.36624
7854.56 3.41580
7854.65 3.45665
7854.82 3.50835
7854.91 3.52211
7854.98 3.52732
7855.00 3.52761
7855.07 3.52481
7855.14 3.51618
7855.28 3.48231
7855.41 3.43274
7855.54 3.36610
7855.72 3.24382
7855.90 3.09399
7856.08 2.92069
7856.26 2.72916
7856.49 2.47023
7856.71 2.20236
7856.94 1.93632
7857.17 1.68187
7857.39 1.44733
7857.51 1.33922
7857.62 1.23938
7857.73 1.14662
7857.85 1.06301
7857.96 0.988078
7858.07 0.922085
7858.18 0.868002
7858.29 0.822185
7858.39 0.784661
7858.50 0.755402
7858.61 0.734329
7858.72 0.721312
7858.82 0.716181
7858.93 0.718659
7859.05 0.730369
7859.17 0.750923
7859.29 0.779901
7859.41 0.816762
7859.53 0.860905
7859.65 0.911673
7859.89 1.03016
7860.13 1.16639
7860.37 1.31199
7860.61 1.45965
7860.85 1.60123
7861.02 1.69548
7861.20 1.77894
7861.37 1.84993
7861.54 1.90539
7861.67 1.93424
7861.79 1.95422
7861.90 1.96521
7861.99 1.96757
7862.00 1.96754
7862.02 1.96727
7862.04 1.96672
7862.08 1.96482
7862.19 1.95459
7862.32 1.93390
7862.44 1.90385
7862.61 1.84865
7862.78 1.77885
7862.95 1.69548
7863.11 1.60165
7863.30 1.48594
7863.49 1.36344
7863.87 1.10959
7864.06 0.983679
7864.24 0.863038
7864.43 0.749042
7864.62 0.643249
7864.78 0.560982
7864.94 0.485740
7865.10 0.417691
7865.26 0.357172
7865.41 0.303231
7865.57 0.256235
7865.73 0.215175
7865.89 0.180085
7866.05 0.149995
7866.21 0.124596
7866.37 0.103341
7866.52 0.0857990
7866.68 0.0712511
7866.84 0.0594241
7867.00 0.0497516
7867.16 0.0419877
7867.32 0.0357094
7867.48 0.0306898
7867.64 0.0266894
7867.79 0.0235252
7867.95 0.0209916
7868.11 0.0189857
7868.43 0.0160842
7868.75 0.0141785
7869.06 0.0128840
7869.70 0.0112523
7870.65 0.00984362
7871.60 0.00895372
7872.55 0.00833846
7873.50 0.00790410
7875.41 0.00739193
7877.31 0.00719075
7878.98 0.00720760
7880.64 0.00739706
7882.31 0.00776626
7883.97 0.00834394
7885.64 0.00919138
7887.30 0.0104123
7888.97 0.0121882
7889.80 0.0133789
7890.63 0.0148528
7891.51 0.0168116
7892.38 0.0193543
7893.25 0.0227461
7894.12 0.0274372
7894.56 0.0305131
7894.99 0.0343042
7895.43 0.0391122
7895.87 0.0454498
7896.30 0.0542183
7896.52 0.0599745
7896.74 0.0670160
7896.96 0.0757317
7897.17 0.0866258
7897.39 0.100344
7897.61 0.117699
7897.73 0.129058
7897.85 0.141986
7897.97 0.156693
7898.09 0.173406
7898.21 0.192374
7898.32 0.213866
7898.44 0.238165
7898.56 0.265575
7898.68 0.296410
7898.80 0.330994
7898.92 0.369658
7899.04 0.412734
7899.16 0.460546
7899.28 0.513406
7899.40 0.571607
7899.51 0.635410
7899.61 0.693522
7899.71 0.755211
7899.81 0.821111
7899.91 0.891268
7900.01 0.965688
7900.11 1.04434
7900.21 1.12715
7900.31 1.21401
7900.41 1.30566
7900.51 1.40006
7900.61 1.49783
7900.70 1.59864
7900.90 1.80779
7901.10 2.02378
7901.46 2.41562
7901.64 2.60513
7901.81 2.78329
7902.03 2.98121
7902.14 3.06957
7902.25 3.14967
7902.36 3.22068
7902.47 3.28186
7902.58 3.33256
7902.69 3.37193
7902.80 3.40227
7902.92 3.41849
7903.00 3.42153
7903.04 3.42070
7903.17 3.40722
7903.30 3.37741
7903.45 3.31881
7903.58 3.25619
7903.70 3.18082
7903.86 3.07193
7904.01 2.94694
7904.14 2.82721
7904.27 2.69986
7904.40 2.56467
7904.53 2.42545
7904.73 2.21363
7904.92 2.00085
7905.11 1.78970
7905.31 1.58648
7905.46 1.43251
7905.61 1.28724
7905.76 1.15065
7905.92 1.02348
7906.07 0.906141
7906.22 0.798835
7906.37 0.701522
7906.52 0.613977
7906.67 0.538731
7906.82 0.472134
7906.96 0.413131
7907.11 0.361163
7907.25 0.315348
7907.40 0.275712
7907.54 0.241328
7907.69 0.211621
7907.83 0.185883
7907.98 0.163954
7908.12 0.145174
7908.27 0.129118
7908.41 0.115402
7908.56 0.103686
7908.70 0.0936714
7908.85 0.0850972
7909.11 0.0725134
7909.37 0.0628668
7909.64 0.0553568
7909.90 0.0494229
7910.42 0.0406335
7910.95 0.0344652
7911.48 0.0298497
7912.00 0.0262592
7912.53 0.0233766
7913.05 0.0210140
7913.94 0.0178803
7914.82 0.0155022
7915.71 0.0136497
7916.59 0.0121753
7918.36 0.00999834
7920.13 0.00849320
7921.79 0.00746798
7923.45 0.00669567
7925.11 0.00610198
7926.77 0.00563871
7930.09 0.00497800
7933.40 0.00455658
7937.83 0.00424071
7942.25 0.00414107
7945.79 0.00423978
7947.56 0.00437609
7949.33 0.00460276
7951.10 0.00501991
7951.99 0.00539147
7952.43 0.00568233
7952.87 0.00613428
7953.32 0.00693133
7953.54 0.00756788
7953.76 0.00846356
7953.98 0.00973963
7954.20 0.0115435
7954.42 0.0140943
7954.64 0.0176760
7954.75 0.0199755
7954.87 0.0226813
7954.98 0.0258551
7955.09 0.0295290
7955.20 0.0338444
7955.31 0.0388038
7955.53 0.0511779
7955.75 0.0674232
7955.97 0.0883921
7956.19 0.114983
7956.41 0.148091
7956.63 0.188738
7956.86 0.237222
7957.09 0.298291
7957.33 0.368684
7957.56 0.448116
7957.80 0.535391
7958.74 0.914257
7958.93 0.985128
7959.12 1.04815
7959.32 1.10161
7959.51 1.14366
7959.65 1.16602
7959.79 1.18117
7959.92 1.18878
7959.99 1.19013
7960.00 1.19013
7960.02 1.19007
7960.04 1.18989
7960.07 1.18917
7960.15 1.18600
7960.22 1.18073
7960.39 1.16057
7960.56 1.12980
7960.75 1.08341
7960.95 1.02658
7961.14 0.961023
7961.33 0.888847
7961.95 0.636487
7962.26 0.514259
7962.57 0.403509
7962.88 0.307253
7963.19 0.227510
7963.34 0.193847
7963.50 0.164150
7963.65 0.138208
7963.81 0.115895
7963.95 0.0984823
7964.09 0.0834274
7964.23 0.0705047
7964.36 0.0594901
7964.50 0.0501666
7964.64 0.0423275
7964.78 0.0357796
7964.92 0.0303805
7965.06 0.0258912
7965.20 0.0222099
7965.34 0.0192082
7965.47 0.0167893
7965.61 0.0148217
7965.75 0.0132412
7965.89 0.0119771
7966.03 0.0109763
7966.31 0.00954017
7966.59 0.00864270
7966.86 0.00808518
7967.14 0.00774116
7967.70 0.00740157
7968.25 0.00729652
7969.28 0.00738735
7970.30 0.00772632
7971.33 0.00831235
7972.35 0.00921643
7973.38 0.0106166
7973.89 0.0116386
7974.40 0.0130654
7974.66 0.0140424
7974.91 0.0152966
7975.17 0.0169690
7975.43 0.0192704
7975.68 0.0225345
7975.94 0.0272094
7976.07 0.0302834
7976.19 0.0339891
7976.32 0.0384561
7976.45 0.0438365
7976.65 0.0546850
7976.86 0.0691316
7977.06 0.0882162
7977.26 0.113186
7977.47 0.145497
7977.67 0.186807
7977.87 0.238939
7978.07 0.303831
7978.28 0.383446
7978.48 0.479667
7978.68 0.594150
7978.89 0.728165
7979.09 0.882417
7979.29 1.05687
7979.50 1.25057
7979.70 1.46046
7979.87 1.64926
7980.04 1.84563
7980.38 2.24846
7980.55 2.44742
7980.72 2.63920
7980.89 2.81939
7981.06 2.98272
7981.20 3.09764
7981.33 3.19764
7981.47 3.28256
7981.60 3.34971
7981.69 3.38690
7981.79 3.41427
7981.90 3.43344
7981.98 3.43843
7982.00 3.43877
7982.07 3.43585
7982.14 3.42714
7982.29 3.39290
7982.42 3.34274
7982.55 3.27586
7982.73 3.15317
7982.91 3.00285
7983.10 2.82791
7983.28 2.63535
7983.51 2.37303
7983.74 2.10164
7983.97 1.83014
7984.21 1.56734
7984.44 1.32038
7984.67 1.09453
7984.78 0.990214
7984.90 0.893165
7985.01 0.801844
7985.13 0.717871
7985.31 0.601279
7985.48 0.499577
7985.66 0.411956
7985.84 0.337368
7986.01 0.274608
7986.19 0.222390
7986.37 0.179409
7986.54 0.144573
7986.72 0.116294
7986.90 0.0936913
7987.08 0.0757788
7987.25 0.0617629
7987.43 0.0507443
7987.61 0.0421845
7987.78 0.0355621
7987.96 0.0304760
7988.14 0.0265264
7988.31 0.0234730
7988.49 0.0211018
7988.67 0.0192562
7989.02 0.0166151
7989.37 0.0148816
7989.73 0.0136629
7990.08 0.0127577
7990.79 0.0114730
7991.44 0.0106519
7992.09 0.0100489
7993.40 0.00926888
7994.70 0.00885898
7996.01 0.00870420
7997.31 0.00875980
7998.62 0.00902391
7999.93 0.00953982
8001.23 0.0104414
8001.88 0.0111573
8002.54 0.0122716
8002.86 0.0131376
8003.19 0.0143959
8003.52 0.0163284
8003.68 0.0176854
8003.84 0.0194095
8004.01 0.0216232
8004.17 0.0244352
8004.33 0.0280252
8004.49 0.0325988
8004.66 0.0384057
8004.82 0.0457441
8004.98 0.0549657
8005.15 0.0664794
8005.31 0.0808498
8005.47 0.0984300
8005.64 0.119879
8005.80 0.145823
