Sr-86(n,tot) ENDFB-8.0
6448.55 2.87362
6449.39 2.82328
6450.23 2.76719
6451.07 2.70434
6451.49 2.67019
6451.91 2.63409
6452.36 2.59243
6452.82 2.54886
6453.28 2.50401
6453.74 2.46008
6453.97 2.43958
6454.19 2.42117
6454.42 2.40607
6454.65 2.39601
6454.88 2.39315
6455.11 2.40062
6455.34 2.42239
6455.57 2.46341
6455.74 2.51100
6455.91 2.57614
6456.08 2.66349
6456.25 2.77652
6456.42 2.92168
6456.60 3.10303
6456.77 3.32912
6456.94 3.60430
6457.02 3.76404
6457.11 3.93939
6457.20 4.13136
6457.28 4.33847
6457.37 4.56663
6457.45 4.81457
6457.54 5.08337
6457.62 5.37057
6457.71 5.68399
6457.80 6.02138
6457.88 6.38375
6457.97 6.76738
6458.05 7.18219
6458.14 7.62465
6458.23 8.09553
6458.31 8.58951
6458.40 9.11878
6458.48 9.67817
6458.57 10.2680
6458.65 10.8885
6458.74 11.5397
6458.83 12.2216
6458.91 12.9337
6459.00 13.6670
6459.08 14.4379
6459.17 15.2373
6459.26 16.0641
6459.34 16.9070
6459.51 18.6847
6459.68 20.5358
6459.81 21.9207
6459.93 23.3329
6460.18 26.2049
6460.22 26.6469
6460.32 27.8657
6460.43 29.0643
6460.63 31.3329
6460.83 33.4879
6461.02 35.4072
6461.21 37.1424
6461.31 38.0133
6461.42 38.8070
6461.52 39.5336
6461.63 40.1748
6461.74 40.7829
6461.85 41.2837
6462.00 41.7776
6462.06 41.9357
6462.19 42.1445
6462.32 42.2168
6462.44 42.1530
6462.57 41.9573
6462.69 41.6300
6462.82 41.1769
6462.97 40.4873
6463.12 39.6426
6463.24 38.8107
6463.37 37.8935
6463.50 36.8951
6463.62 35.8259
6463.78 34.3739
6463.94 32.8565
6464.26 29.6773
6464.52 27.1443
6464.64 25.8910
6464.77 24.6570
6464.89 23.4495
6465.02 22.2746
6465.15 21.1377
6465.27 20.0430
6465.38 19.1740
6465.48 18.3457
6465.58 17.5510
6465.69 16.7905
6465.79 16.0581
6465.89 15.3680
6466.00 14.7131
6466.10 14.0930
6466.20 13.5019
6466.31 12.9503
6466.41 12.4316
6466.51 11.9449
6466.61 11.4889
6466.72 11.0626
6466.82 10.6647
6466.92 10.2938
6467.05 9.87171
6467.18 9.48898
6467.30 9.13961
6467.43 8.82112
6467.55 8.53107
6467.68 8.26710
6467.81 8.02697
6467.93 7.80854
6468.06 7.60982
6468.18 7.42891
6468.31 7.26410
6468.44 7.11377
6468.69 6.85083
6468.94 6.62986
6469.19 6.44179
6469.45 6.28139
6469.70 6.14250
6469.95 6.02092
6470.20 5.91299
6470.45 5.81699
6470.96 5.65194
6471.46 5.51385
6471.97 5.39624
6472.47 5.29422
6472.98 5.20462
6473.66 5.09833
6474.35 5.00684
6475.04 4.92715
6475.73 4.85715
6476.41 4.79497
6477.10 4.73940
6478.48 4.64427
6479.49 4.58525
6480.50 4.53344
6482.51 4.44678
6484.53 4.37705
6486.55 4.31976
6488.29 4.27788
6490.03 4.24157
6491.78 4.20971
6493.52 4.18154
6497.00 4.13396
6500.49 4.09530
6503.05 4.07113
6505.62 4.04986
6510.76 4.01416
6515.89 3.98534
6521.03 3.96142
6525.06 3.94532
6529.10 3.93109
6537.17 3.90706
6545.24 3.88746
6553.31 3.87107
6560.28 3.85891
6567.25 3.84821
6574.22 3.83864
6581.19 3.83002
6595.12 3.81506
6609.06 3.80238
6623.74 3.79087
6638.41 3.78074
6661.88 3.76668
6694.16 3.75031
6726.44 3.73619
6758.72 3.72357
6791.00 3.71199
6843.82 3.69458
6896.64 3.67840
7002.29 3.64807
7107.93 3.61910
7213.57 3.59054
7401.38 3.53939
7495.28 3.51322
7589.18 3.48645
7647.87 3.46937
7706.56 3.45200
7735.91 3.44320
7765.25 3.43432
7779.93 3.42986
7794.60 3.42539
7809.27 3.42090
7823.94 3.41641
7835.68 3.41282
7847.42 3.40924
7859.16 3.40569
7870.90 3.40219
7877.87 3.40014
7884.83 3.39814
7891.80 3.39621
7898.77 3.39438
7905.74 3.39269
7909.23 3.39194
7912.71 3.39126
7916.20 3.39067
7919.68 3.39021
7923.17 3.38994
7926.65 3.38993
7929.40 3.39018
7932.15 3.39073
7934.91 3.39172
7937.66 3.39331
7940.41 3.39582
7941.78 3.39758
7943.16 3.39981
7944.53 3.40263
7945.91 3.40623
7947.29 3.41091
7948.66 3.41704
7949.85 3.42403
7951.05 3.43324
7952.24 3.44572
7953.43 3.46335
7954.03 3.47515
7954.62 3.48999
7955.22 3.50947
7955.81 3.53668
7956.11 3.55496
7956.41 3.57794
7956.71 3.60745
7957.01 3.64607
7957.30 3.69736
7957.60 3.76618
7957.90 3.85904
7958.05 3.91705
7958.20 3.98444
7958.40 4.09634
7958.61 4.23277
7958.82 4.40005
7959.02 4.60219
7959.23 4.84742
7959.33 4.98728
7959.44 5.14017
7959.54 5.30701
7959.64 5.48874
7959.75 5.68631
7959.85 5.90068
7959.95 6.13515
7960.06 6.38618
7960.16 6.65685
7960.26 6.94807
7960.36 7.26071
7960.47 7.59558
7960.57 7.95343
7960.67 8.33493
7960.78 8.74473
7960.88 9.17543
7960.98 9.63122
7961.09 10.1123
7961.19 10.6189
7961.29 11.1507
7961.40 11.7077
7961.50 12.2893
7961.60 12.8651
7961.69 13.4558
7961.89 14.7022
7962.08 16.0197
7962.28 17.3965
7963.06 23.1593
7963.24 24.4871
7963.42 25.7546
7963.61 26.9488
7963.79 28.0496
7964.01 29.2125
7964.23 30.1857
7964.35 30.6514
7964.48 31.0408
7964.64 31.4200
7964.77 31.6255
7964.93 31.7610
7965.00 31.7766
7965.15 31.7141
7965.28 31.5717
7965.39 31.3698
7965.50 31.1012
7965.61 30.7680
7965.76 30.2536
7965.90 29.6445
7966.13 28.5146
7966.35 27.2066
7966.58 25.7376
7966.81 24.1636
7967.26 20.8341
7967.50 19.0696
7967.73 17.3480
7967.97 15.6927
7968.09 14.8979
7968.20 14.1286
7968.32 13.3871
7968.44 12.6749
7968.56 11.9937
7968.68 11.3445
7968.79 10.7281
7968.91 10.1448
7969.03 9.59474
7969.15 9.07789
7969.29 8.49149
7969.44 7.95274
7969.58 7.46010
7969.72 7.01167
7969.87 6.60531
7970.01 6.23865
7970.16 5.90920
7970.30 5.61631
7970.44 5.35330
7970.59 5.11972
7970.73 4.91302
7970.87 4.73072
7971.02 4.57046
7971.16 4.42999
7971.31 4.30720
7971.45 4.20082
7971.59 4.10757
7971.74 4.02658
7971.88 3.95633
7972.03 3.89549
7972.31 3.79722
7972.60 3.72376
7972.89 3.66824
7973.18 3.62622
7973.46 3.59377
7973.75 3.56848
7974.20 3.53848
7974.65 3.51639
7975.11 3.49932
7975.56 3.48560
7976.46 3.46457
7977.37 3.44903
7978.27 3.43700
7979.17 3.42742
7980.08 3.41963
7980.98 3.41318
7982.30 3.40557
7983.61 3.39951
7984.93 3.39458
7986.24 3.39050
7987.56 3.38706
7988.87 3.38413
7991.50 3.37935
7994.13 3.37556
7996.76 3.37247
7999.39 3.36987
8002.02 3.36762
8004.98 3.36541
8007.93 3.36344
8010.89 3.36166
8013.85 3.35999
8019.77 3.35697
8025.68 3.35422
8031.60 3.35166
8037.52 3.34922
8043.43 3.34686
8049.35 3.34457
8059.87 3.34060
8070.39 3.33671
8080.91 3.33288
8091.42 3.32907
8101.94 3.32528
8112.46 3.32150
8133.50 3.31394
8154.53 3.30637
8165.05 3.30258
8175.57 3.29880
8186.09 3.29502
8196.61 3.29125
8207.13 3.28751
8217.64 3.28383
8223.89 3.28169
8230.13 3.27961
8236.38 3.27760
8242.63 3.27572
8248.87 3.27402
8251.99 3.27328
8255.12 3.27263
8258.24 3.27211
8261.36 3.27175
8264.49 3.27163
8267.61 3.27185
8270.07 3.27235
8272.54 3.27327
8275.00 3.27475
8277.47 3.27703
8279.93 3.28055
8281.17 3.28300
8282.40 3.28607
8283.63 3.28996
8284.86 3.29493
8286.10 3.30139
8287.33 3.30992
8288.40 3.31971
8289.47 3.33275
8290.53 3.35076
8291.07 3.36262
8291.60 3.37736
8292.14 3.39645
8292.67 3.42241
8293.20 3.46011
8293.47 3.48593
8293.74 3.51855
8294.01 3.56026
8294.27 3.61407
8294.54 3.68391
8294.81 3.77484
8295.07 3.89316
8295.34 4.04671
8295.47 4.13995
8295.61 4.24492
8295.74 4.36466
8295.87 4.49894
8296.06 4.71437
8296.24 4.96743
8296.43 5.26314
8296.61 5.60673
8296.80 6.00358
8296.98 6.45908
8297.08 6.71188
8297.17 6.97847
8297.26 7.26528
8297.35 7.56669
8297.45 7.88980
8297.54 8.22814
8297.63 8.58950
8297.72 8.96650
8297.82 9.36763
8297.91 9.78450
8298.00 10.2263
8298.09 10.6836
8298.19 11.1664
8298.28 11.6640
8298.37 12.1871
8298.46 12.7240
8298.65 13.8601
8298.83 15.0602
8299.00 16.1898
8299.16 17.3555
8299.49 19.7894
8299.82 22.2810
8300.15 24.7248
8300.32 25.9747
8300.50 27.1582
8300.67 28.2717
8300.85 29.2861
8301.06 30.3930
8301.28 31.3061
8301.39 31.6987
8301.50 32.0265
8301.68 32.4112
8301.79 32.5744
8301.96 32.6908
8302.00 32.6955
8302.01 32.6954
8302.03 32.6937
8302.05 32.6899
8302.09 32.6752
8302.17 32.6195
8302.34 32.3846
8302.52 31.9673
8302.65 31.5874
8302.77 31.1337
8302.95 30.3422
8303.14 29.4197
8303.32 28.3719
8303.50 27.2214
8303.68 25.9870
8303.86 24.6953
8304.56 19.4877
8304.73 18.1957
8304.90 16.9427
8305.08 15.7318
8305.25 14.5719
8305.35 13.9022
8305.46 13.2608
8305.56 12.6424
8305.66 12.0477
8305.77 11.4720
8305.87 10.9267
8305.97 10.4064
8306.08 9.91140
8306.18 9.43705
8306.28 8.99234
8306.39 8.57225
8306.49 8.17637
8306.59 7.80066
8306.70 7.45171
8306.80 7.12511
8306.90 6.82008
8307.01 6.53314
8307.11 6.26896
8307.21 6.02377
8307.31 5.79667
8307.42 5.58477
8307.52 5.39121
8307.62 5.21295
8307.73 5.04905
8307.93 4.75953
8308.14 4.51849
8308.35 4.31703
8308.55 4.15115
8308.82 3.97998
8309.08 3.84769
8309.35 3.74500
8309.61 3.66596
8309.88 3.60454
8310.14 3.55692
8310.40 3.51954
8310.67 3.48986
8310.93 3.46589
8311.20 3.44637
8311.73 3.41643
8312.25 3.39435
8312.78 3.37723
8313.31 3.36335
8313.84 3.35182
8314.90 3.33359
8315.95 3.31981
8317.01 3.30905
8318.07 3.30043
8319.65 3.29033
8321.24 3.28260
8323.35 3.27472
8325.47 3.26867
8327.58 3.26386
8329.70 3.25993
8331.81 3.25663
8333.93 3.25380
8336.04 3.25135
8340.27 3.24717
8344.50 3.24366
8348.72 3.24061
8352.95 3.23787
8357.18 3.23535
8363.52 3.23185
8369.87 3.22860
8378.32 3.22449
8386.78 3.22055
8395.24 3.21672
8403.70 3.21296
8412.15 3.20925
8420.61 3.20556
8437.52 3.19824
8454.44 3.19092
8471.35 3.18360
8488.27 3.17624
8505.18 3.16883
8528.44 3.15854
8551.70 3.14813
8598.21 3.12689
8644.72 3.10504
8691.24 3.08250
8708.15 3.07412
8748.32 3.05380
8788.49 3.03287
8868.84 2.98907
8949.18 2.94229
9029.52 2.89209
9076.04 2.86121
9122.55 2.82887
9169.06 2.79493
9192.32 2.77730
9215.58 2.75923
9229.32 2.74832
9243.06 2.73724
9256.81 2.72601
9270.55 2.71464
9284.29 2.70311
9291.16 2.69730
9298.03 2.69147
9304.91 2.68564
9311.78 2.67983
9318.65 2.67405
9325.52 2.66837
9331.86 2.66329
9335.03 2.66084
9338.21 2.65848
9341.38 2.65625
9344.55 2.65420
9347.72 2.65238
9350.89 2.65089
9353.40 2.65005
9355.91 2.64967
9358.42 2.64991
9360.93 2.65108
9363.44 2.65368
9364.70 2.65576
9365.96 2.65855
9367.21 2.66231
9368.47 2.66738
9369.72 2.67430
9370.98 2.68391
9371.97 2.69430
9372.96 2.70842
9373.95 2.72859
9374.45 2.74241
9374.94 2.76020
9375.44 2.78417
9375.93 2.81780
9376.18 2.84003
9376.43 2.86720
9376.68 2.90064
9376.92 2.94185
9377.17 2.99323
9377.42 3.05718
9377.67 3.13678
9377.91 3.23523
9378.16 3.35761
9378.41 3.50848
9378.66 3.69342
9378.78 3.80057
9378.91 3.91758
9379.09 4.11209
9379.27 4.33456
9379.45 4.58778
9379.63 4.87287
9379.81 5.19569
9380.00 5.55732
9380.18 5.96010
9380.36 6.40345
9380.54 6.89383
9380.72 7.42994
9380.91 8.01217
9381.09 8.63659
9381.27 9.30890
9381.45 10.0197
9381.63 10.7736
9381.81 11.5584
9381.98 12.3044
9382.14 13.0662
9382.47 14.6283
9382.80 16.1995
9383.13 17.7219
9383.32 18.5180
9383.50 19.2697
9383.68 19.9663
9383.86 20.5946
9384.04 21.1520
9384.22 21.6241
9384.36 21.9123
9384.49 22.1506
9384.67 22.3936
9384.78 22.4929
9384.90 22.5520
9385.00 22.5705
9385.01 22.5705
9385.04 22.5687
9385.06 22.5646
9385.12 22.5490
9385.23 22.4891
9385.43 22.2790
9385.64 21.9356
9385.82 21.5416
9386.00 21.0624
9386.14 20.6271
9386.28 20.1468
9386.42 19.6260
9386.56 19.0731
9386.80 18.0388
9387.05 16.9365
9387.53 14.6339
9387.82 13.2982
9388.10 12.0052
9388.24 11.3790
9388.38 10.7717
9388.52 10.1856
9388.66 9.62651
9388.80 9.08807
9388.94 8.57557
9389.08 8.08989
9389.22 7.63471
9389.36 7.20379
9389.50 6.80319
9389.64 6.42692
9389.78 6.07980
9389.94 5.71453
9390.10 5.38353
9390.26 5.08117
9390.42 4.80958
9390.58 4.56358
9390.74 4.34441
9390.90 4.14743
9391.06 3.97324
9391.22 3.81779
9391.38 3.68124
9391.54 3.56013
9391.70 3.45434
9391.86 3.36100
9392.02 3.27983
9392.18 3.20892
9392.34 3.14704
9392.65 3.04583
9392.97 2.96910
9393.29 2.91078
9393.61 2.86617
9393.93 2.83169
9394.25 2.80465
9394.57 2.78308
9394.89 2.76560
9395.41 2.74285
9395.94 2.72535
9396.46 2.71127
9396.99 2.69962
9398.04 2.68122
9399.09 2.66723
9400.14 2.65616
9401.19 2.64718
9402.24 2.63972
9403.29 2.63342
9404.49 2.62728
9406.59 2.61850
9408.69 2.61143
9410.80 2.60552
9412.90 2.60042
9415.00 2.59591
9417.10 2.59184
9419.20 2.58811
9421.30 2.58463
9425.50 2.57823
9429.71 2.57232
9433.91 2.56672
9438.11 2.56136
9443.81 2.55430
9449.52 2.54742
9455.22 2.54064
9460.92 2.53391
9472.33 2.52049
9483.73 2.50702
9495.14 2.49342
9506.55 2.47963
9517.95 2.46562
9529.36 2.45136
9546.17 2.42982
9562.97 2.40763
9596.59 2.36105
9632.61 2.30738
9668.63 2.24907
9704.65 2.18542
9740.67 2.11555
9767.08 2.05931
9793.49 1.99820
9819.91 1.93140
9846.32 1.85784
9872.74 1.77615
9899.15 1.68461
9912.36 1.63454
9925.56 1.58105
9938.77 1.52381
9951.98 1.46251
9963.98 1.40266
9975.99 1.33838
9987.99 1.26921
10000.0 1.19459
10013.1 1.10627
10016.4 1.08295
10018.0 1.07114
10019.6 1.05944
10020.5 1.05375
10020.9 1.05105
10021.3 1.04851
10021.7 1.04623
10022.1 1.04431
10022.5 1.04289
10022.9 1.04215
10023.3 1.04226
10023.7 1.04343
10024.1 1.04587
10024.6 1.04974
10025.0 1.05511
10025.4 1.06195
10026.2 1.07898
10026.9 1.09479
10027.5 1.10861
10028.0 1.11525
10028.4 1.11871
10028.8 1.11871
10029.0 1.11756
10029.1 1.11706
10029.1 1.11648
10029.3 1.11484
10029.4 1.11280
10029.7 1.10649
10030.1 1.09821
10030.2 1.09358
10030.6 1.08016
10031.0 1.06513
10031.9 1.03365
10032.7 1.00367
10033.1 0.990488
10033.5 0.979055
10033.8 0.970222
10034.2 0.962432
10034.5 0.955592
10034.9 0.949586
10035.2 0.944287
10035.6 0.939569
10035.9 0.935312
10036.3 0.931413
10036.6 0.927785
10037.0 0.924354
10037.7 0.917876
10039.1 0.905588
10043.1 0.870469
10047.2 0.834678
10055.3 0.760060
10063.4 0.681163
10071.4 0.598151
10076.7 0.541587
10082.0 0.483576
10087.3 0.424360
10092.6 0.364397
10097.9 0.304408
10103.2 0.245408
10105.8 0.216678
10108.5 0.189009
10111.1 0.162610
10113.7 0.137878
10115.7 0.120966
10117.6 0.105539
10119.6 0.0916985
10121.5 0.0799085
10123.5 0.0704632
10124.4 0.0668092
10125.4 0.0639314
10126.4 0.0618808
10127.4 0.0607741
10128.3 0.0606691
10129.3 0.0616576
10130.5 0.0644481
10131.6 0.0691677
10132.8 0.0760256
10134.0 0.0851605
10135.1 0.0969804
10136.3 0.111561
10137.5 0.129473
10138.6 0.150764
10139.8 0.176201
10141.0 0.206067
10142.1 0.240873
10143.3 0.280833
10144.5 0.327302
10145.1 0.352865
10145.6 0.380236
10146.2 0.410045
10146.8 0.441398
10147.4 0.474905
10148.0 0.510694
10148.8 0.568258
10149.7 0.631635
10150.5 0.701365
10151.4 0.777116
10152.3 0.861332
10153.1 0.952777
10154.0 1.05442
10154.4 1.10897
10154.8 1.16480
10155.2 1.22471
10155.7 1.28754
10156.1 1.35343
10156.5 1.42254
10157.0 1.49504
10157.4 1.57110
10157.8 1.65091
10158.2 1.73268
10158.7 1.82051
10159.1 1.91272
10159.5 2.00954
10160.0 2.10881
10160.4 2.21553
10160.8 2.32767
10161.2 2.44553
10161.7 2.56650
10162.1 2.69668
10162.5 2.83362
10163.0 2.97773
10163.4 3.12581
10163.8 3.28537
10164.2 3.45345
10164.7 3.63058
10165.1 3.81287
10165.5 4.00957
10165.9 4.21712
10166.4 4.43621
10166.8 4.66206
10167.2 4.90621
10167.6 5.15814
10168.1 5.43076
10168.5 5.71234
10168.9 6.01737
10169.4 6.34051
10169.8 6.68303
10170.2 7.04631
10170.6 7.43186
10171.1 7.84131
10171.5 8.27641
10171.9 8.72802
10172.4 9.21969
10172.8 9.74329
10173.2 10.3013
10173.6 10.8822
10174.1 11.5166
10174.5 12.1944
10174.9 12.9191
10175.3 13.6761
10175.8 14.5057
10176.2 15.3952
10176.6 16.3498
10177.1 17.3752
10177.5 18.4779
10177.9 19.6648
10178.4 20.9435
10178.8 22.2892
10179.2 23.7752
10179.6 25.3807
10180.1 27.1170
10180.5 28.9511
10180.9 30.9834
10181.3 33.1868
10181.8 35.5773
10182.2 38.1094
10182.6 40.9223
10183.1 43.9780
10183.5 47.2978
10183.9 50.8168
10184.3 54.7251
10184.8 58.9659
10185.2 63.5622
10185.6 68.4164
10186.1 74.1690
10186.5 80.2574
10187.0 86.8161
10187.4 93.8521
10187.9 101.535
10188.3 109.516
10188.8 117.926
10189.2 126.722
10189.9 139.348
10190.5 152.351
10191.1 165.432
10191.7 178.230
10192.3 190.335
10192.6 195.994
10193.0 201.317
10193.3 206.254
10193.6 210.755
10193.9 214.773
10194.2 218.165
10194.6 221.952
10195.0 224.703
10195.4 226.406
10195.8 226.964
10196.2 226.605
10196.5 225.561
10196.8 223.798
10197.2 221.454
10197.5 218.433
10197.8 214.962
10198.2 210.887
10198.5 206.508
10199.2 196.571
10199.9 185.642
10201.2 162.583
10201.7 154.038
10202.2 145.870
10202.7 137.983
10203.2 130.432
10203.7 123.113
10204.2 116.340
10204.6 109.970
10205.1 104.003
10205.6 98.4286
10206.1 93.3356
10206.6 88.4935
10207.1 84.0803
10207.6 79.8910
10208.0 76.0756
10208.5 72.4539
10209.0 69.1539
10209.8 64.4440
10210.5 60.2211
10211.3 56.4263
10212.0 53.0506
10212.8 49.9579
10213.5 47.1564
10214.3 44.6118
10215.0 42.3237
10216.0 39.6183
10216.9 37.2027
10217.9 35.0371
10218.9 33.0880
10219.8 31.3272
10220.8 29.7309
10221.8 28.2788
10222.7 26.9668
10223.7 25.7529
10224.7 24.6387
10225.7 23.6132
10226.6 22.6670
10227.6 21.7919
10228.6 20.9806
10229.5 20.2270
10230.5 19.5325
10232.2 18.4260
10233.8 17.4452
10235.5 16.5655
10237.2 15.7727
10238.9 15.0552
10240.5 14.4034
10242.2 13.8092
10243.9 13.2657
10245.8 12.6901
10247.7 12.1669
10249.7 11.6898
10251.6 11.2551
10253.6 10.8538
10255.5 10.4859
10257.4 10.1442
10259.4 9.82921
10261.6 9.48433
10263.9 9.16726
10266.2 8.87487
10268.5 8.60454
10270.8 8.35409
10273.1 8.12144
10277.7 7.70148
10281.6 7.38645
10285.4 7.10391
10289.3 6.84853
10293.2 6.61658
10297.0 6.40447
10300.9 6.21073
10304.8 6.03262
10308.7 5.86830
10316.4 5.57469
10324.1 5.32061
10331.9 5.09786
10339.6 4.90126
10347.4 4.72606
10355.1 4.56854
10362.9 4.42611
10370.6 4.29699
10371.8 4.27886
10372.9 4.26130
10373.5 4.25263
10374.1 4.24442
10374.6 4.23670
10374.9 4.23304
10375.2 4.22973
10375.5 4.22658
10375.8 4.22379
10376.1 4.22140
10376.4 4.21955
10376.6 4.21816
10376.9 4.21739
10377.2 4.21724
10377.5 4.21774
10378.1 4.22090
10378.6 4.22660
10379.8 4.24248
10380.5 4.25116
10381.2 4.25499
10381.7 4.25324
10381.9 4.25044
10382.0 4.24963
10382.1 4.24765
10382.3 4.24555
10382.6 4.23715
10383.1 4.22209
10383.7 4.20355
10384.2 4.18275
10385.6 4.12241
10386.0 4.10904
10386.3 4.09670
10386.7 4.08546
10387.1 4.07528
10387.4 4.06612
10387.8 4.05786
10388.1 4.05039
10388.5 4.04357
10388.9 4.03729
10389.2 4.03144
10389.6 4.02593
10389.9 4.02066
10390.7 4.01051
10391.4 4.00092
10392.8 3.98235
10395.7 3.94631
10402.2 3.86932
10408.6 3.79684
10421.5 3.66307
10434.4 3.54200
10447.3 3.43154
10462.2 3.31433
10477.2 3.20670
10492.1 3.10683
10507.0 3.01332
10512.4 2.98066
10521.3 2.92892
10530.1 2.87881
10534.5 2.85427
10536.7 2.84217
10538.9 2.83027
10541.1 2.81850
10542.2 2.81274
10543.3 2.80708
10544.4 2.80155
10545.0 2.79893
10545.5 2.79646
10546.1 2.79425
10546.4 2.79328
10546.6 2.79251
10546.9 2.79192
10547.2 2.79162
10547.5 2.79169
10547.7 2.79223
10548.1 2.79380
10548.4 2.79668
10548.6 2.79874
10548.8 2.80130
10549.1 2.80821
10549.4 2.81806
10549.8 2.83157
10550.1 2.84955
10550.5 2.87208
10550.9 2.90816
10551.3 2.95309
10551.7 3.00842
10552.1 3.07429
10552.5 3.15206
10552.9 3.23622
10553.7 3.41716
10554.0 3.49276
10554.4 3.56325
10554.7 3.62548
10555.0 3.67649
10555.4 3.71195
10555.7 3.73352
10555.9 3.73993
10556.0 3.74012
10556.0 3.74006
10556.0 3.73981
10556.1 3.73957
10556.1 3.73870
10556.2 3.73583
10556.6 3.71508
10556.9 3.68333
10557.1 3.64181
10557.3 3.61311
10557.6 3.54965
10558.0 3.48055
10558.3 3.40899
10558.9 3.25919
10559.2 3.18529
10559.5 3.11742
10559.9 3.05252
10560.2 2.99548
10560.5 2.94008
10560.8 2.89360
10561.2 2.85301
10561.5 2.82022
10561.8 2.79854
10562.0 2.78080
10562.3 2.76575
10562.5 2.75307
10562.8 2.74204
10563.0 2.73321
10563.3 2.72584
10563.5 2.71969
10563.8 2.71433
10564.0 2.71001
10564.3 2.70633
10564.5 2.70316
10564.8 2.70040
10565.0 2.69795
10565.3 2.69575
10565.5 2.69374
10566.0 2.69006
10566.5 2.68680
10567.1 2.68369
10567.6 2.68076
10568.6 2.67506
10569.6 2.66957
10571.6 2.65874
10573.6 2.64818
10577.6 2.62740
10581.6 2.60687
10585.7 2.58651
10593.7 2.54626
10609.8 2.46670
10634.0 2.34847
10658.2 2.22953
10682.4 2.10760
10706.5 1.97997
10721.3 1.89760
10736.1 1.81069
10750.8 1.71784
10765.6 1.61721
10774.3 1.55309
10783.1 1.48476
10791.8 1.41122
10800.5 1.33144
10807.9 1.25802
10815.3 1.17818
10819.0 1.13531
10822.7 1.09040
10826.4 1.04312
10830.1 0.993246
10833.8 0.940351
10837.5 0.884440
10841.1 0.825069
10844.8 0.761933
10848.5 0.694559
10852.2 0.623105
10854.1 0.585660
10855.9 0.547369
10857.8 0.507873
10859.6 0.467702
10861.9 0.417178
10864.1 0.366075
10866.4 0.315214
10868.7 0.266103
10870.9 0.220426
10872.1 0.200078
10873.2 0.182097
10874.3 0.167153
10875.5 0.156536
10876.0 0.153175
10876.6 0.151438
10877.2 0.151500
10877.7 0.153625
10878.4 0.159401
10879.1 0.169108
10879.6 0.178683
10880.0 0.190579
10880.5 0.205286
10880.9 0.223157
10881.4 0.244595
10881.9 0.270063
10882.3 0.300089
10882.8 0.335284
10883.3 0.385145
10883.9 0.443651
10884.4 0.514651
10885.0 0.597542
10885.5 0.697859
10885.8 0.753872
10886.0 0.814893
10886.3 0.883966
10886.6 0.956695
10886.9 1.03603
10887.1 1.12262
10887.4 1.20627
10887.6 1.29289
10887.8 1.38640
10888.1 1.48742
10888.3 1.59665
10888.5 1.71485
10888.8 1.84290
10889.0 1.98175
10889.2 2.13933
10889.5 2.30377
10889.7 2.48274
10889.9 2.67779
10890.1 2.89064
10890.4 3.12327
10890.6 3.37790
10890.8 3.65702
10891.1 3.96348
10891.3 4.30045
10891.5 4.67156
10891.8 5.08086
10891.9 5.31107
10892.0 5.53292
10892.1 5.78745
10892.2 6.03288
10892.3 6.31462
10892.4 6.58646
10892.6 6.89868
10892.7 7.20007
10892.8 7.54638
10892.9 7.88081
10893.0 8.26522
10893.1 8.63653
10893.3 9.06344
10893.4 9.47586
10893.5 9.95008
10893.6 10.4082
10893.7 10.9350
10893.8 11.4438
10893.9 12.0288
10894.1 12.5937
10894.2 13.2428
10894.3 13.8694
10894.4 14.5891
10894.5 15.2834
10894.6 16.0803
10894.8 16.9202
10894.9 17.8050
10895.0 18.6571
10895.1 19.6332
10895.2 20.5721
10895.3 21.6464
10895.4 22.6786
10895.6 23.8578
10895.7 25.0943
10895.8 26.3898
10895.9 27.6304
10896.0 29.0431
10896.1 30.3936
10896.4 33.3926
10896.6 36.3425
10896.8 39.4977
10897.0 42.8590
10897.2 46.4247
10897.4 50.1900
10897.6 54.1472
10897.8 58.2852
10898.0 62.3805
10898.3 67.4708
10898.5 72.4997
10899.0 82.8530
10899.4 93.3092
10899.9 103.248
10900.1 107.464
10900.3 111.503
10900.5 115.328
10900.7 118.902
10900.9 122.192
10901.1 125.164
10901.3 127.791
10901.5 129.942
10901.7 132.386
10902.0 134.025
10902.3 134.961
10902.5 135.139
10902.7 134.822
10902.9 133.991
10903.1 132.736
10903.4 130.961
10903.6 128.854
10903.8 126.247
10904.0 123.413
10904.3 118.530
10904.6 113.086
10905.0 107.224
10905.3 101.085
10905.9 88.5017
10906.2 82.2873
10906.5 76.4367
10906.8 72.4239
10907.0 68.7217
10907.2 64.9922
10907.4 61.5850
10907.6 58.1835
10907.8 55.1018
10908.0 52.1833
10908.3 49.4281
10908.6 45.5390
10908.9 42.0113
10909.1 40.3772
10909.2 38.8260
10909.5 36.0449
10909.8 33.4637
10910.2 31.2191
10910.5 29.1405
10910.8 27.3341
10911.1 25.6600
10911.4 24.2020
10911.7 22.8463
10912.0 21.6608
10912.4 20.5531
10912.7 19.5792
10913.0 18.6641
10913.3 17.8547
10913.6 17.2280
10913.8 16.6439
10914.1 16.0987
10914.3 15.5886
10914.9 14.6617
10915.4 13.8568
10915.9 13.1254
10916.4 12.4825
10916.9 11.8919
10917.4 11.3674
10918.1 10.7840
10918.7 10.2615
10919.3 9.79113
10920.0 9.36563
10920.6 8.97901
10921.2 8.62629
10921.8 8.30330
10922.5 8.00651
10923.2 7.70800
10923.9 7.43400
