Tb-159(n,g) ENDFB-8.0
Energy(eV) XS(b)
20.8019 20.2371
20.8079 21.0198
20.8139 21.8555
20.8200 22.7494
20.8260 23.7069
20.8320 24.7346
20.8380 25.8413
20.8441 27.0311
20.8501 28.3146
20.8561 29.7014
20.8621 31.2021
20.8681 32.8285
20.8742 34.5938
20.8802 36.5120
20.8862 38.6024
20.8922 40.8751
20.8982 43.3519
20.9043 46.0526
20.9103 48.9986
20.9163 52.2125
20.9223 55.7183
20.9283 59.5414
20.9319 61.9622
20.9355 64.5086
20.9390 67.1863
20.9426 69.9930
20.9461 72.9501
20.9497 76.0557
20.9533 79.3156
20.9568 82.7254
20.9639 90.0655
20.9710 98.0976
20.9782 106.883
20.9853 116.431
20.9907 124.335
20.9962 132.707
21.0017 141.583
21.0072 150.933
21.0132 161.782
21.0192 173.206
21.0252 185.185
21.0312 197.690
21.0373 210.682
21.0433 224.114
21.0493 237.928
21.0553 252.056
21.0652 275.667
21.0750 299.490
21.0849 323.099
21.0947 345.995
21.1068 372.265
21.1128 384.389
21.1188 395.686
21.1270 409.555
21.1352 421.392
21.1434 430.978
21.1516 438.119
21.1608 443.034
21.1700 444.566
21.1777 443.227
21.1853 439.534
21.1946 432.057
21.2038 421.476
21.2130 408.059
21.2222 392.146
21.2310 374.965
21.2398 356.246
21.2486 336.350
21.2574 315.656
21.2662 294.506
21.2750 273.292
21.2926 231.817
21.3014 212.041
21.3102 193.209
21.3191 175.421
21.3279 158.820
21.3323 150.960
21.3367 143.429
21.3411 136.211
21.3455 129.307
21.3499 122.715
21.3543 116.431
21.3587 110.451
21.3631 104.770
21.3675 99.3674
21.3719 94.2611
21.3763 89.4293
21.3807 84.8629
21.3851 80.5520
21.3895 76.4863
21.3939 72.6555
21.3983 69.0489
21.4027 65.6483
21.4071 62.4586
21.4115 59.4612
21.4159 56.6457
21.4203 54.0021
21.4247 51.5205
21.4291 49.1912
21.4335 47.0051
21.4379 44.9488
21.4423 43.0231
21.4467 41.2152
21.4511 39.5173
21.4555 37.9223
21.4599 36.4233
21.4643 35.0137
21.4687 33.6875
21.4755 31.7863
21.4823 30.0543
21.4891 28.4712
21.4959 27.0215
21.5027 25.6894
21.5095 24.4664
21.5163 23.3394
21.5231 22.2987
21.5299 21.3343
21.5367 20.4413
21.5435 19.6114
21.5503 18.8388
21.5571 18.1179
21.5639 17.4442
21.5707 16.8133
21.5775 16.2217
21.5863 15.5079
21.5951 14.8487
21.6039 14.2377
21.6127 13.6701
21.6215 13.1411
21.6303 12.6483
21.6391 12.1878
21.6479 11.7567
21.6568 11.3522
21.6656 10.9728
21.6832 10.2803
21.7008 9.66462
21.7184 9.11540
21.7320 8.73013
21.7456 8.37556
21.7592 8.04807
21.7728 7.74545
21.7864 7.46488
21.8000 7.20470
21.8136 6.96286
21.8272 6.73773
21.8408 6.52772
21.8544 6.33185
21.8816 5.97746
21.9088 5.66674
21.9360 5.39343
21.9536 5.23389
21.9712 5.08661
21.9889 4.95053
22.0065 4.82478
22.0417 4.60070
22.0769 4.40870
22.1121 4.24418
22.1473 4.10353
22.1825 3.98369
22.2177 3.88217
22.2529 3.79688
22.2881 3.72610
22.3234 3.66838
22.3586 3.62257
22.3938 3.58772
22.4290 3.56308
22.4642 3.54804
22.4994 3.54209
22.5346 3.54485
22.5698 3.55603
22.6050 3.57540
22.6403 3.60284
22.6755 3.63829
22.7107 3.68178
22.7459 3.73339
22.7811 3.79330
22.8163 3.86172
22.8515 3.93897
22.8867 4.02542
22.9219 4.12156
22.9571 4.22792
22.9924 4.34515
23.0276 4.47401
23.0628 4.61535
23.1108 4.83006
23.1588 5.07273
23.2068 5.34701
23.2548 5.65716
23.3029 6.00879
23.3269 6.20217
23.3509 6.40842
23.3749 6.62877
23.3989 6.86430
23.4229 7.11630
23.4469 7.38609
23.4821 7.81770
23.5173 8.29718
23.5525 8.83152
23.5877 9.42908
23.6053 9.75474
23.6229 10.1000
23.6406 10.4667
23.6582 10.8563
23.6758 11.2713
23.6934 11.7132
23.7110 12.1850
23.7286 12.6888
23.7558 13.5384
23.7830 14.4854
23.7966 15.0004
23.8102 15.5454
23.8238 16.1237
23.8374 16.7372
23.8510 17.3899
23.8646 18.0841
23.8782 18.8247
23.8918 19.6147
23.9054 20.4601
23.9190 21.3648
23.9327 22.3363
23.9463 23.3797
23.9639 24.8515
23.9815 26.4763
23.9991 28.2792
24.0167 30.2857
24.0255 31.3772
24.0343 32.5318
24.0431 33.7561
24.0519 35.0562
24.0607 36.4386
24.0695 37.9110
24.0783 39.4818
24.0871 41.1605
24.0955 42.8755
24.1039 44.7074
24.1123 46.6724
24.1207 48.7796
24.1291 51.0496
24.1375 53.4946
24.1459 56.1378
24.1543 59.0022
24.1627 62.1185
24.1711 65.5101
24.1795 69.2158
24.1879 73.2763
24.1963 77.7439
24.2047 82.6615
24.2131 88.0954
24.2215 94.1156
24.2295 100.475
24.2375 107.508
24.2415 111.306
24.2455 115.308
24.2495 119.525
24.2535 123.971
24.2580 129.154
24.2624 134.637
24.2668 140.451
24.2712 146.618
24.2756 153.159
24.2800 160.096
24.2844 167.452
24.2888 175.252
24.2932 183.538
24.2976 192.298
24.3020 201.577
24.3064 211.399
24.3108 221.790
24.3152 232.776
24.3196 244.383
24.3240 256.635
24.3270 265.401
24.3300 274.457
24.3330 283.839
24.3360 293.555
24.3420 314.010
24.3480 335.872
24.3540 359.182
24.3600 383.969
24.3660 410.256
24.3720 438.052
24.3764 459.441
24.3808 481.583
24.3852 504.514
24.3896 528.218
24.3940 552.670
24.3984 577.843
24.4028 603.702
24.4072 630.207
24.4160 685.028
24.4248 741.734
24.4336 799.840
24.4424 858.703
24.4512 917.662
24.4600 975.778
24.4688 1032.26
24.4776 1086.21
24.4866 1137.59
24.4955 1184.45
24.5045 1225.90
24.5134 1261.07
24.5226 1289.83
24.5317 1310.67
24.5409 1323.18
24.5500 1327.06
24.5600 1321.37
24.5700 1305.46
24.5799 1279.79
24.5899 1245.01
24.5999 1202.06
24.6077 1163.40
24.6155 1121.01
24.6233 1075.44
24.6311 1027.34
24.6388 978.168
24.6464 927.741
24.6618 825.361
24.6736 746.939
24.6855 671.006
24.6973 598.793
24.7033 564.370
24.7092 531.274
24.7169 490.395
24.7245 451.876
24.7322 415.780
24.7399 382.171
24.7475 350.945
24.7552 322.100
24.7629 295.561
24.7705 271.264
24.7782 249.034
24.7820 238.655
24.7859 228.780
24.7897 219.342
24.7935 210.373
24.7974 201.810
24.8012 193.680
24.8050 185.924
24.8089 178.566
24.8127 171.551
24.8165 164.899
24.8242 152.551
24.8319 141.415
24.8385 132.651
24.8451 124.638
24.8517 117.296
24.8584 110.566
24.8650 104.381
24.8716 98.7101
24.8782 93.4953
24.8849 88.6937
24.8915 84.2600
24.8981 80.1719
24.9047 76.3905
24.9113 72.8870
24.9180 69.6306
24.9246 66.6077
24.9312 63.7923
24.9378 61.1657
24.9455 58.3363
24.9532 55.7143
24.9608 53.2793
24.9685 51.0132
24.9762 48.8998
24.9839 46.9252
24.9915 45.0768
24.9992 43.3456
25.0069 41.7173
25.0145 40.1855
25.0222 38.7422
25.0299 37.3821
25.0452 34.8781
25.0605 32.6334
25.0710 31.2310
25.0814 29.9223
25.0919 28.6986
25.1024 27.5538
25.1128 26.4788
25.1233 25.4699
25.1337 24.5197
25.1442 23.6255
25.1546 22.7811
25.1651 21.9837
25.1860 20.5165
25.2069 19.1990
25.2278 18.0110
25.2432 17.2122
25.2585 16.4684
25.2738 15.7747
25.2892 15.1270
25.3045 14.5206
25.3199 13.9524
25.3352 13.4192
25.3505 12.9185
25.3659 12.4473
25.3812 12.0034
25.3965 11.5848
25.4119 11.1899
25.4426 10.4633
25.4732 9.81220
25.5039 9.22626
25.5346 8.69761
25.5652 8.21908
25.5959 7.78476
25.6266 7.38951
25.6573 7.02926
25.6879 6.70015
25.7186 6.39894
25.7493 6.12272
25.7800 5.86923
25.8106 5.63616
25.8413 5.42184
25.8720 5.22452
25.9027 5.04295
25.9333 4.87585
25.9640 4.72217
25.9947 4.58092
26.0253 4.45137
26.0560 4.33276
26.0867 4.22447
26.1174 4.12594
26.1480 4.03679
26.1787 3.95663
26.2094 3.88515
26.2651 3.77678
26.3209 3.69577
26.3767 3.64223
26.4046 3.62603
26.4325 3.61716
26.4743 3.61822
26.5161 3.63774
26.5579 3.67756
26.5998 3.74017
26.6416 3.82896
26.6625 3.88449
26.6834 3.94833
26.7043 4.02131
26.7252 4.10424
26.7462 4.19821
26.7671 4.30444
26.7963 4.47652
26.8256 4.68019
26.8403 4.79568
26.8549 4.92144
26.8695 5.05848
26.8842 5.20796
26.8988 5.37121
26.9135 5.54977
26.9281 5.74538
26.9427 5.96011
26.9574 6.19634
26.9720 6.45690
26.9867 6.74509
27.0013 7.06490
27.0166 7.43912
27.0320 7.85997
27.0473 8.33572
27.0550 8.59731
27.0627 8.87630
27.0703 9.17515
27.0780 9.49543
27.0857 9.83931
27.0933 10.2088
27.1010 10.6076
27.1087 11.0385
27.1163 11.5050
27.1240 12.0105
27.1310 12.5095
27.1379 13.0483
27.1449 13.6321
27.1519 14.2655
27.1589 14.9542
27.1658 15.7041
27.1728 16.5219
27.1798 17.4150
27.1867 18.3930
27.1937 19.4621
27.2007 20.6333
27.2077 21.9172
27.2146 23.3252
27.2216 24.8694
27.2286 26.5629
27.2355 28.4194
27.2432 30.6677
27.2509 33.1506
27.2585 35.8882
27.2662 38.9010
27.2739 42.2092
27.2816 45.8322
27.2892 49.7883
27.2969 54.0881
27.3046 58.7566
27.3122 63.7990
27.3199 69.2219
27.3276 75.0194
27.3352 81.2029
27.3429 87.7553
27.3506 94.6598
27.3582 101.883
27.3694 112.923
27.3805 124.449
27.3917 136.314
27.4028 148.298
27.4168 163.121
27.4307 177.276
27.4385 184.695
27.4463 191.642
27.4541 198.039
27.4618 203.799
27.4707 209.478
27.4795 214.122
27.4883 217.650
27.4972 219.997
27.5036 220.935
27.5100 221.213
27.5188 220.515
27.5277 218.581
27.5365 215.444
27.5453 211.172
27.5539 206.020
27.5625 199.971
27.5710 193.114
27.5796 185.576
27.5879 177.684
27.5962 169.374
27.6129 151.925
27.6295 134.071
27.6461 116.595
27.6537 108.937
27.6613 101.538
27.6688 94.4168
27.6764 87.6221
27.6840 81.1588
27.6915 75.0598
27.6991 69.3185
27.7067 63.9537
27.7150 58.4676
27.7233 53.4248
27.7275 51.0630
27.7316 48.8049
27.7358 46.6480
27.7400 44.5899
27.7441 42.6232
27.7483 40.7544
27.7524 38.9757
27.7566 37.2840
27.7608 35.6761
27.7649 34.1489
27.7691 32.6992
27.7732 31.3236
27.7789 29.5595
27.7846 27.9225
27.7903 26.3990
27.7959 24.9867
27.8016 23.6732
27.8073 22.4561
27.8130 21.3243
27.8186 20.2754
27.8243 19.2996
27.8300 18.3947
27.8357 17.5521
27.8413 16.7697
27.8470 16.0403
27.8527 15.3619
27.8584 14.7293
27.8640 14.1388
27.8724 13.3407
27.8807 12.6173
27.8890 11.9590
27.8973 11.3585
27.9056 10.8092
27.9140 10.3054
27.9223 9.84193
27.9306 9.41456
27.9389 9.01897
27.9473 8.65278
27.9556 8.31256
27.9639 7.99577
27.9722 7.70015
27.9805 7.42373
27.9889 7.16476
27.9972 6.92170
28.0078 6.63294
28.0184 6.36556
28.0290 6.11714
28.0395 5.88582
28.0501 5.66996
28.0607 5.46815
28.0713 5.27912
28.0819 5.10175
28.1031 4.77801
28.1243 4.49053
28.1455 4.23372
28.1666 4.00320
28.1833 3.83805
28.1999 3.68551
28.2166 3.54411
28.2332 3.41290
28.2499 3.29075
28.2665 3.17695
28.2831 3.07065
28.2998 2.97120
28.3331 2.79047
28.3664 2.63077
28.3997 2.48888
28.4329 2.36220
28.4602 2.26828
28.4874 2.18208
28.5147 2.10275
28.5419 2.02957
28.5691 1.96184
28.5964 1.89906
28.6236 1.84069
28.6508 1.78634
28.7053 1.68822
28.7598 1.60223
28.8142 1.52643
28.8687 1.45926
28.9141 1.40894
28.9595 1.36312
29.0049 1.32128
29.0503 1.28299
29.0957 1.24788
29.1411 1.21563
29.2318 1.15859
29.3226 1.10990
29.4134 1.06811
29.5042 1.03221
29.5950 1.00140
29.7039 0.970223
29.8129 0.944544
29.9218 0.923685
30.0307 0.907141
30.1397 0.894538
30.2486 0.885612
30.3576 0.880190
30.4665 0.878182
30.5996 0.880345
30.7328 0.887706
30.8659 0.900553
30.9991 0.919360
31.1322 0.944821
31.1988 0.960336
31.2654 0.977899
31.3320 0.997690
31.3985 1.01991
31.4651 1.04479
31.5317 1.07259
31.6104 1.10964
31.6890 1.15178
31.7677 1.19979
31.8464 1.25468
31.9251 1.31759
32.0038 1.38988
32.0431 1.43005
32.0824 1.47323
32.1218 1.51969
32.1611 1.56976
32.2217 1.65467
32.2822 1.75048
32.3427 1.85903
32.3730 1.91878
32.4032 1.98260
32.4335 2.05087
32.4637 2.12397
32.4940 2.20236
32.5243 2.28656
32.5545 2.37716
32.5848 2.47482
32.6150 2.58030
32.6453 2.69446
32.6786 2.83127
32.7119 2.98130
32.7452 3.14629
32.7785 3.32825
32.8117 3.52970
32.8450 3.75347
32.8783 4.00300
32.9116 4.28234
32.9283 4.43485
32.9449 4.59671
32.9615 4.76892
32.9782 4.95217
32.9948 5.14768
33.0115 5.35633
33.0281 5.57949
33.0448 5.81857
33.0614 6.07530
33.0780 6.35119
33.0947 6.64842
33.1113 6.96932
33.1280 7.31679
33.1446 7.69350
33.1613 8.10320
33.1779 8.55005
33.1945 9.03922
33.2112 9.57586
33.2278 10.1674
33.2445 10.8214
33.2611 11.5484
33.2778 12.3597
33.2861 12.8022
33.2944 13.2712
33.3027 13.7696
33.3111 14.3004
33.3194 14.8671
33.3277 15.4720
33.3360 16.1198
33.3443 16.8148
33.3527 17.5621
33.3610 18.3677
33.3693 19.2380
33.3776 20.1805
33.3860 21.2051
33.3943 22.3190
33.4026 23.5343
33.4109 24.8637
33.4192 26.3211
33.4276 27.9227
33.4359 29.6863
33.4442 31.6321
33.4499 33.0766
33.4555 34.6215
33.4612 36.2805
33.4669 38.0568
33.4726 39.9661
33.4782 42.0118
33.4839 44.2119
33.4896 46.5698
33.4953 49.1058
33.5009 51.8233
33.5066 54.7448
33.5123 57.8733
33.5180 61.2339
33.5236 64.8285
33.5293 68.6774
33.5350 72.7950
33.5410 77.5011
33.5471 82.5472
33.5513 86.2320
33.5554 90.0824
33.5637 98.3269
33.5721 107.329
33.5804 117.122
33.5887 127.736
33.5970 139.191
33.6053 151.498
33.6137 164.658
33.6212 177.361
33.6288 190.741
33.6364 204.765
33.6439 219.374
33.6515 234.552
33.6591 250.194
33.6666 266.263
33.6742 282.627
33.6825 300.903
33.6908 319.265
33.7075 355.646
33.7241 390.344
33.7324 406.579
33.7408 421.810
33.7493 436.201
33.7578 449.126
33.7664 460.421
33.7749 469.925
33.7837 477.692
33.7924 483.293
33.8012 486.640
33.8100 487.681
33.8196 486.163
33.8292 481.910
33.8388 475.004
33.8483 465.575
33.8579 453.800
33.8651 443.625
33.8722 432.366
33.8793 420.133
33.8865 407.059
33.9004 379.462
33.9144 349.983
33.9264 323.684
33.9384 297.184
33.9505 270.980
33.9625 245.501
33.9765 217.355
33.9834 203.975
33.9904 191.106
33.9974 178.780
34.0043 167.022
34.0113 155.846
34.0183 145.264
34.0253 135.262
34.0322 125.868
34.0392 117.059
34.0462 108.820
34.0531 101.138
34.0601 93.9909
34.0671 87.3583
34.0741 81.2159
34.0810 75.5308
34.0880 70.2932
34.0950 65.4680
34.1019 61.0288
34.1089 56.9492
34.1159 53.2036
34.1229 49.7670
34.1298 46.6154
34.1368 43.7219
34.1438 41.0733
34.1507 38.6447
34.1577 36.4172
34.1647 34.3729
34.1717 32.4954
34.1786 30.7696
34.1856 29.1815
34.1926 27.7163
34.1995 26.3667
34.2065 25.1198
34.2135 23.9661
34.2205 22.8955
34.2274 21.9031
34.2344 20.9803
34.2414 20.1207
34.2484 19.3176
34.2553 18.5681
34.2623 17.8663
34.2693 17.2082
34.2762 16.5900
34.2832 16.0084
34.2971 14.9431
34.3079 14.1984
34.3187 13.5144
34.3295 12.8831
34.3402 12.3000
34.3510 11.7588
34.3618 11.2564
34.3726 10.7885
34.3833 10.3517
34.3941 9.94281
34.4049 9.56010
34.4157 9.20060
34.4264 8.86299
34.4372 8.54486
34.4480 8.24523
34.4695 7.69500
34.4835 7.36985
34.4974 7.06675
34.5114 6.78329
34.5253 6.51813
34.5393 6.26935
34.5532 6.03592
34.5671 5.81642
34.5811 5.60974
34.5950 5.41474
34.6090 5.23081
34.6368 4.89253
34.6647 4.58900
34.6926 4.31576
34.7116 4.14462
34.7306 3.98471
34.7497 3.83498
34.7687 3.69456
34.7877 3.56263
34.8067 3.43865
34.8257 3.32191
34.8447 3.21186
34.8827 3.00979
34.9208 2.82903
34.9588 2.66658
34.9968 2.52012
35.0247 2.42163
35.0526 2.32995
35.0805 2.24447
35.1084 2.16467
35.1363 2.09002
35.1641 2.02013
35.1920 1.95457
35.2199 1.89304
35.2757 1.78074
35.3314 1.68106
35.3872 1.59221
35.4430 1.51273
35.4861 1.45694
35.5292 1.40553
35.5723 1.35809
35.6154 1.31423
35.6585 1.27362
35.7016 1.23594
35.7447 1.20092
35.7878 1.16835
35.8740 1.10970
35.9601 1.05867
36.0463 1.01418
36.1325 0.975298
36.2441 0.932131
36.3556 0.895854
36.4672 0.865451
36.5787 0.840135
36.6902 0.819289
36.8018 0.802441
36.9133 0.789233
37.0249 0.779413
37.1466 0.772379
37.2682 0.769115
37.3747 0.769402
37.4812 0.772778
37.5877 0.779530
37.6941 0.790117
37.8006 0.805255
37.9071 0.826029
37.9603 0.839020
38.0135 0.854113
38.0668 0.871700
38.1200 0.892289
38.1682 0.914073
38.2164 0.939525
38.2645 0.969506
38.3127 1.00517
38.3368 1.02562
38.3609 1.04814
38.3849 1.07305
38.4090 1.10073
38.4331 1.13165
38.4572 1.16639
38.4813 1.20569
38.5053 1.25049
38.5320 1.30792
38.5453 1.34040
38.5586 1.37586
38.5719 1.41472
38.5852 1.45752
38.5985 1.50489
38.6118 1.55755
38.6251 1.61653
38.6384 1.68296
38.6517 1.75824
38.6651 1.84414
38.6784 1.94277
38.6850 1.99769
38.6917 2.05673
38.6983 2.12046
38.7050 2.18914
38.7116 2.26335
38.7183 2.34363
38.7253 2.43504
38.7322 2.53434
38.7392 2.64244
38.7462 2.76017
38.7531 2.88844
38.7601 3.02821
38.7671 3.18049
38.7741 3.34637
38.7810 3.52724
38.7880 3.72378
38.7950 3.93743
38.8019 4.16946
38.8089 4.42114
38.8159 4.69372
38.8229 4.98849
38.8298 5.30668
38.8346 5.53805
38.8393 5.78075
38.8441 6.03613
38.8488 6.30344
38.8584 6.87722
38.8679 7.50338
38.8774 8.18462
38.8869 8.92015
38.8964 9.71128
38.9059 10.5551
38.9129 11.2079
38.9198 11.8860
38.9338 13.3136
38.9477 14.8206
38.9616 16.3826
38.9832 18.8331
39.0047 21.2060
39.0187 22.6282
39.0326 23.9115
39.0352 24.1272
39.0425 24.7178
39.0499 25.2506
39.0573 25.7206
39.0647 26.1231
39.0735 26.5108
39.0823 26.7909
39.0912 26.9595
39.1000 27.0142
39.1096 26.9440
39.1191 26.7406
39.1287 26.4074
39.1383 25.9502
39.1471 25.4257
39.1553 24.8573
39.1635 24.2170
39.1716 23.5122
39.1798 22.7518
39.1962 21.0940
39.2125 19.3118
39.2541 14.6570
39.2705 12.9285
39.2787 12.1062
39.2868 11.3182
39.2950 10.5652
39.3032 9.85113
39.3114 9.17566
39.3195 8.54125
39.3251 8.13122
39.3307 7.74070
39.3363 7.36816
39.3418 7.01470
39.3474 6.67872
39.3530 6.36105
39.3585 6.06063
39.3641 5.77697
39.3697 5.50907
39.3753 5.25732
39.3808 5.02020
39.3864 4.79796
39.3920 4.58915
39.3976 4.39390
39.4031 4.21116
39.4087 4.04029
39.4176 3.78983
39.4265 3.56567
39.4355 3.36538
39.4444 3.18664
39.4533 3.02729
39.4622 2.88530
39.4711 2.75883
39.4801 2.64630
39.4890 2.54592
39.4979 2.45644
39.5068 2.37661
39.5157 2.30542
39.5246 2.24172
39.5336 2.18473
39.5425 2.13369
39.5514 2.08797
39.5618 2.04045
39.5722 1.99857
39.5826 1.96156
39.5930 1.92890
39.6138 1.87463
39.6346 1.83264
39.6554 1.80061
39.6762 1.77691
39.6971 1.76031
39.7179 1.74992
39.7506 1.74458
39.7833 1.75123
39.8160 1.76887
39.8487 1.79711
39.8814 1.83599
39.9141 1.88602
39.9468 1.94816
39.9795 2.02386
40.0092 2.10620
40.0389 2.20363
40.0538 2.25889
40.0686 2.31903
40.0835 2.38461
40.0984 2.45625
40.1132 2.53473
40.1281 2.62079
40.1430 2.71550
40.1578 2.82010
40.1727 2.93615
40.1875 3.06531
40.2024 3.20987
40.2173 3.37259
40.2254 3.47111
40.2336 3.57668
40.2418 3.69032
40.2500 3.81259
40.2581 3.94477
40.2663 4.08759
40.2745 4.24264
40.2827 4.41090
40.2908 4.59432
40.2990 4.79418
40.3072 5.01288
40.3154 5.25205
40.3235 5.51463
40.3317 5.80264
40.3399 6.11966
40.3481 6.46811
40.3548 6.77952
40.3614 7.11660
40.3681 7.48153
40.3748 7.87661
40.3815 8.30427
40.3882 8.76705
40.3949 9.26762
40.4016 9.80786
40.4083 10.3922
40.4150 11.0229
40.4216 11.7026
40.4283 12.4334
40.4350 13.2202
40.4417 14.0648
40.4484 14.9701
40.4551 15.9371
40.4633 17.2106
40.4714 18.5861
40.4796 20.0671
40.4878 21.6537
40.4960 23.3515
40.5041 25.1564
40.5123 27.0720
40.5205 29.0910
40.5287 31.2144
40.5368 33.4312
40.5450 35.7393
40.5532 38.1237
40.5695 43.0861
40.5859 48.2032
40.6022 53.3421
40.6186 58.3382
40.6305 61.7818
40.6424 64.9878
40.6506 67.0436
40.6589 68.9290
40.6672 70.6230
40.6755 72.1066
40.6842 73.4268
40.6930 74.4758
40.7017 75.2396
40.7105 75.7077
40.7200 75.8752
40.7296 75.6814
40.7391 75.1300
40.7486 74.2288
40.7582 72.9944
40.7662 71.7193
40.7741 70.2380
40.7821 68.5663
40.7901 66.7219
40.8052 62.8296
40.8203 58.5270
40.8395 52.6765
40.8587 46.6657
40.8737 41.9919
40.8888 37.4809
40.9039 33.2121
40.9114 31.1884
40.9190 29.2466
40.9265 27.3909
40.9341 25.6246
40.9416 23.9497
40.9491 22.3671
40.9567 20.8769
40.9642 19.4783
40.9718 18.1697
40.9793 16.9488
40.9868 15.8130
40.9944 14.7590
41.0019 13.7832
41.0095 12.8819
41.0170 12.0511
41.0245 11.2866
41.0321 10.5843
41.0396 9.94011
41.0472 9.34989
41.0547 8.80970
41.0622 8.31569
41.0698 7.86420
41.0773 7.45172
41.0849 7.07495
41.0924 6.73080
41.0999 6.41636
41.1095 6.05481
41.1191 5.73204
41.1287 5.44349
41.1383 5.18536
41.1479 4.95352
41.1575 4.74526
41.1671 4.55737
41.1767 4.38778
41.1863 4.23401
41.1959 4.09437
41.2055 3.96724
41.2151 3.85132
41.2247 3.74514
41.2343 3.64786
41.2535 3.47601
41.2699 3.34913
41.2864 3.23811
41.3028 3.14051
41.3193 3.05440
41.3357 2.97825
41.3522 2.91077
41.3686 2.85093
41.3851 2.79784
41.4180 2.70903
41.4509 2.63971
41.4838 2.58638
41.5167 2.54645
41.5606 2.51066
41.6044 2.49171
41.6346 2.48712
41.6648 2.48870
41.6949 2.49596
41.7251 2.50852
41.7854 2.54850
41.8457 2.60712
41.9061 2.68374
41.9664 2.77845
42.0267 2.89200
42.0870 3.02572
42.1473 3.18166
42.1775 3.26876
42.2077 3.36251
42.2378 3.46337
42.2680 3.57190
42.2981 3.68871
42.3283 3.81451
42.3585 3.95013
42.3886 4.09639
42.4188 4.25437
42.4490 4.42524
42.4791 4.61037
42.5093 4.81131
42.5394 5.02987
42.5696 5.26816
42.5998 5.52870
42.6299 5.81418
42.6601 6.12803
42.6902 6.47418
42.7204 6.85734
42.7506 7.28307
42.7807 7.75814
42.8109 8.29073
42.8260 8.58166
42.8410 8.89091
42.8561 9.22012
42.8712 9.57114
42.8863 9.94604
42.9014 10.3471
42.9164 10.7771
42.9315 11.2389
42.9466 11.7360
42.9617 12.2723
42.9768 12.8525
42.9918 13.4819
43.0069 14.1667
43.0220 14.9142
43.0371 15.7333
43.0522 16.6345
43.0686 17.7267
43.0851 18.9513
43.0933 19.6215
43.1015 20.3341
43.1098 21.0949
43.1180 21.9069
43.1262 22.7772
43.1344 23.7098
43.1427 24.7134
43.1509 25.7933
43.1591 26.9606
43.1673 28.2219
43.1756 29.5910
43.1838 31.0764
43.1913 32.5562
43.1989 34.1562
43.2064 35.8907
43.2139 37.7739
43.2215 39.8208
43.2290 42.0483
43.2366 44.4745
43.2441 47.1193
43.2516 50.0039
43.2592 53.1513
43.2667 56.5863
43.2743 60.3351
43.2818 64.4255
43.2893 68.8868
43.2969 73.7495
43.3044 79.0455
43.3099 83.1928
43.3154 87.5916
43.3209 92.2621
43.3264 97.2173
43.3308 101.469
43.3353 105.925
43.3397 110.591
43.3442 115.464
43.3486 120.570
43.3531 125.895
43.3576 131.467
43.3620 137.266
43.3665 143.326
43.3709 149.622
43.3754 156.187
43.3798 162.996
43.3843 170.083
43.3887 177.418
43.3932 185.037
43.3976 192.905
43.4052 206.846
43.4127 221.548
43.4203 236.999
43.4278 253.178
43.4353 270.054
43.4429 287.586
43.4504 305.726
43.4580 324.411
43.4669 347.123
43.4758 370.337
43.4847 393.921
43.4936 417.701
43.5087 457.850
43.5238 496.988
43.5389 534.018
43.5539 567.814
43.5617 583.623
43.5695 598.117
43.5773 611.201
43.5850 622.717
43.5939 633.794
43.6027 642.576
43.6115 648.971
43.6204 652.882
43.6300 654.269
43.6396 652.630
43.6493 647.989
43.6589 640.417
43.6686 630.032
43.6782 617.006
43.6919 594.242
43.7057 567.160
43.7172 541.549
43.7288 513.908
43.7404 484.745
43.7519 454.590
43.7641 422.388
43.7762 390.156
43.7883 358.346
43.8004 327.377
43.8125 297.603
43.8247 269.307
43.8368 242.707
43.8428 230.092
43.8489 217.951
43.8599 197.117
43.8654 187.309
43.8709 177.908
43.8764 168.911
43.8820 160.316
43.8875 152.116
43.8930 144.306
43.8985 136.877
43.9040 129.820
43.9095 123.126
43.9150 116.784
43.9205 110.781
43.9260 105.107
43.9315 99.7488
43.9370 94.7026
43.9431 89.4770
43.9492 84.5853
43.9552 80.0104
43.9613 75.7351
43.9673 71.7427
43.9734 68.0167
43.9795 64.5411
43.9855 61.3003
43.9916 58.2794
43.9976 55.4640
44.0037 52.8404
44.0098 50.3955
44.0158 48.1168
44.0219 45.9927
