Kr-84(n,g) ENDFB-8.0
Energy(eV) XS(b)
86005.0 0.00794304
86008.2 0.00807180
86011.3 0.00820301
86014.4 0.00833711
86017.6 0.00847412
86020.7 0.00861450
86023.8 0.00875736
86027.0 0.00890314
86030.1 0.00905183
86033.2 0.00920392
86036.4 0.00935842
86042.6 0.00967605
86048.9 0.0100049
86055.1 0.0103446
86058.6 0.0105384
86062.1 0.0107353
86069.1 0.0111376
86076.1 0.0115499
86083.0 0.0119697
86090.0 0.0123960
86097.0 0.0128255
86104.0 0.0132550
86111.0 0.0136803
86117.9 0.0140989
86124.9 0.0145065
86138.9 0.0152724
86152.8 0.0159469
86166.8 0.0165063
86173.8 0.0167396
86180.7 0.0169423
86187.7 0.0171167
86194.7 0.0172666
86201.7 0.0173982
86208.7 0.0175190
86215.6 0.0176389
86222.6 0.0177699
86230.9 0.0179598
86239.1 0.0182142
86247.4 0.0185714
86255.6 0.0190862
86272.1 0.0209088
86280.3 0.0224320
86288.6 0.0245938
86294.6 0.0267890
86300.6 0.0297255
86306.7 0.0337006
86309.7 0.0362105
86312.7 0.0391737
86316.2 0.0433153
86319.7 0.0484192
86323.2 0.0547683
86324.9 0.0585122
86326.6 0.0627150
86328.4 0.0674710
86330.1 0.0727998
86331.9 0.0788458
86333.6 0.0856293
86335.4 0.0933233
86337.1 0.101935
86338.9 0.111651
86340.6 0.122433
86342.0 0.132234
86343.5 0.142756
86344.9 0.154040
86346.3 0.166024
86347.8 0.178698
86349.2 0.191738
86352.1 0.218341
86355.1 0.244878
86356.5 0.256691
86358.0 0.267034
86359.5 0.275578
86361.0 0.281879
86362.5 0.285742
86364.0 0.287006
86365.0 0.286365
86366.6 0.282821
86368.2 0.276342
86369.9 0.267237
86371.5 0.255994
86373.1 0.242956
86374.7 0.228790
86377.9 0.198693
86380.8 0.172554
86383.6 0.148477
86385.0 0.137426
86386.4 0.127138
86387.9 0.117628
86389.3 0.108945
86390.7 0.100887
86392.1 0.0935415
86393.6 0.0868612
86395.0 0.0808347
86396.4 0.0753247
86397.8 0.0703576
86400.7 0.0617130
86402.2 0.0576293
86403.8 0.0539392
86406.9 0.0475858
86410.0 0.0423304
86413.1 0.0379440
86416.0 0.0345247
86418.8 0.0315933
86421.7 0.0290449
86424.6 0.0268308
86430.3 0.0231693
86436.0 0.0202970
86442.7 0.0176222
86449.5 0.0155208
86456.2 0.0138317
86462.9 0.0124529
86474.4 0.0106217
86485.8 0.00923873
86497.2 0.00816182
86508.6 0.00730216
86526.2 0.00627236
86543.9 0.00549254
86561.5 0.00488099
86579.2 0.00439064
86602.0 0.00388519
86624.8 0.00348516
86647.6 0.00316198
86670.5 0.00289689
86692.3 0.00268660
86714.0 0.00250774
86735.8 0.00235560
86757.6 0.00222560
86801.2 0.00201910
86844.8 0.00186904
86878.0 0.00178524
86911.2 0.00172444
86944.4 0.00168490
86977.6 0.00166614
87021.2 0.00167445
87064.7 0.00172545
87108.3 0.00183099
87151.9 0.00201291
87174.7 0.00215268
87197.6 0.00233553
87220.4 0.00257698
87243.2 0.00290100
87259.8 0.00321001
87276.4 0.00360595
87289.9 0.00401443
87303.4 0.00452979
87316.9 0.00519560
87330.4 0.00607448
87339.7 0.00685888
87349.1 0.00784342
87358.4 0.00910153
87363.1 0.00986643
87367.7 0.0107447
87373.4 0.0120137
87379.1 0.0135504
87384.9 0.0154346
87387.7 0.0165383
87390.6 0.0177736
87393.3 0.0191000
87396.0 0.0205835
87398.7 0.0222621
87401.5 0.0241557
87404.2 0.0263181
87406.9 0.0287815
87409.6 0.0316127
87412.3 0.0348843
87413.8 0.0368105
87415.2 0.0388981
87416.6 0.0411643
87418.1 0.0436097
87419.5 0.0462898
87420.9 0.0491897
87422.3 0.0523756
87423.8 0.0558303
87425.2 0.0596321
87426.6 0.0637899
87428.0 0.0683375
87429.5 0.0732732
87430.9 0.0787010
87432.3 0.0845777
87433.7 0.0910157
87435.2 0.0979483
87436.6 0.105652
87438.1 0.113942
87439.5 0.122802
87441.0 0.132126
87442.5 0.141979
87443.9 0.152199
87446.8 0.173106
87450.1 0.196064
87451.8 0.206434
87453.4 0.215520
87455.1 0.223075
87456.7 0.228722
87457.5 0.230759
87458.4 0.232211
87459.2 0.233089
87460.0 0.233383
87461.1 0.232855
87462.0 0.231645
87462.9 0.229776
87463.8 0.227233
87464.7 0.224106
87465.6 0.220364
87466.5 0.216140
87468.3 0.206336
87470.0 0.195038
87471.8 0.182845
87475.4 0.157274
87477.8 0.140100
87480.3 0.124074
87481.5 0.116532
87482.7 0.109446
87484.0 0.102766
87485.2 0.0964955
87486.2 0.0914246
87487.3 0.0866921
87488.3 0.0822397
87489.3 0.0780566
87490.4 0.0740942
87491.4 0.0704151
87492.5 0.0669671
87493.5 0.0637367
87495.6 0.0578494
87497.7 0.0527071
87499.8 0.0481864
87501.8 0.0442037
87503.9 0.0406701
87506.0 0.0375419
87508.1 0.0347641
87510.2 0.0323007
87512.3 0.0300882
87514.4 0.0281139
87516.5 0.0263299
87518.5 0.0247285
87521.0 0.0230236
87523.5 0.0215102
87525.9 0.0201563
87528.4 0.0189410
87530.9 0.0178424
87533.3 0.0168545
87538.2 0.0151471
87542.4 0.0139315
87546.6 0.0128882
87550.7 0.0119879
87554.9 0.0112073
87563.3 0.00993419
87571.6 0.00895806
87577.3 0.00842153
87583.0 0.00797033
87594.3 0.00727375
87605.7 0.00678763
87617.1 0.00646202
87629.2 0.00625737
87641.3 0.00617674
87658.0 0.00624472
87674.7 0.00651054
87691.4 0.00698626
87708.0 0.00770718
87714.1 0.00804247
87726.2 0.00885402
87738.4 0.00989469
87750.5 0.0112320
87756.6 0.0120426
87762.6 0.0129695
87771.0 0.0144737
87779.3 0.0163065
87783.5 0.0173745
87787.6 0.0185625
87791.8 0.0198882
87796.0 0.0213723
87800.1 0.0230396
87804.3 0.0249196
87808.5 0.0270477
87812.7 0.0294667
87816.8 0.0322279
87818.9 0.0337595
87821.0 0.0353934
87823.1 0.0371553
87825.2 0.0390392
87827.2 0.0410655
87829.3 0.0432476
87831.4 0.0456123
87833.5 0.0481660
87835.6 0.0509271
87837.7 0.0539006
87839.8 0.0571368
87841.8 0.0606281
87843.9 0.0644333
87846.0 0.0685431
87848.1 0.0730256
87850.2 0.0778676
87852.3 0.0831199
87854.3 0.0888122
87856.4 0.0950035
87858.5 0.101659
87860.6 0.108827
87862.7 0.116516
87864.0 0.121745
87865.3 0.127145
87868.0 0.138582
87870.7 0.150719
87873.4 0.163372
87876.0 0.176269
87878.7 0.189044
87881.4 0.201241
87884.0 0.212305
87886.8 0.222027
87888.1 0.226043
87889.5 0.229422
87890.9 0.232127
87892.3 0.234074
87893.6 0.235252
87895.0 0.235640
87896.8 0.234910
87898.7 0.232782
87900.2 0.230063
87901.7 0.226513
87903.1 0.222202
87904.6 0.217244
87906.1 0.211662
87907.6 0.205578
87910.6 0.192337
87913.6 0.178167
87916.5 0.163810
87922.5 0.136272
87925.2 0.124563
87928.0 0.113777
87930.8 0.103874
87933.5 0.0949150
87936.3 0.0867951
87939.1 0.0795141
87941.8 0.0729734
87944.6 0.0671031
87947.4 0.0617801
87950.2 0.0570051
87953.0 0.0527166
87955.7 0.0488722
87958.5 0.0453948
87961.3 0.0422551
87964.1 0.0394143
87966.9 0.0368473
87969.7 0.0345059
87972.5 0.0323736
87975.3 0.0304276
87978.0 0.0286540
87983.6 0.0255297
87989.2 0.0228852
87994.2 0.0208182
87999.3 0.0190185
88004.4 0.0174421
88009.5 0.0160541
88014.5 0.0148267
88019.6 0.0137364
88024.7 0.0127640
88029.7 0.0118950
88035.3 0.0110379
88040.9 0.0102738
88052.0 0.00897085
88063.2 0.00790843
88074.3 0.00703094
88089.5 0.00606081
88104.7 0.00528948
88119.9 0.00466419
88135.1 0.00414975
88157.4 0.00354645
88179.7 0.00307571
88202.0 0.00270115
88224.3 0.00239819
88254.7 0.00206976
88285.1 0.00181372
88315.5 0.00160906
88345.9 0.00144304
88390.5 0.00125099
88435.1 0.00110326
88479.7 0.000987162
88524.3 0.000894403
88593.2 0.000784179
88662.2 0.000702927
88731.1 0.000641606
88800.0 0.000595410
88881.1 0.000555888
88962.2 0.000528896
89043.2 0.000512657
89124.3 0.000505926
89213.5 0.000509542
89302.7 0.000525540
89347.3 0.000538761
89391.9 0.000556180
89436.5 0.000578308
89481.1 0.000605823
89537.8 0.000650692
89594.6 0.000708805
89623.0 0.000744381
89651.4 0.000785112
89679.7 0.000831849
89708.1 0.000885619
89732.4 0.000938324
89756.8 0.000998112
89781.1 0.00106625
89805.4 0.00114411
89854.1 0.00133901
89878.4 0.00145645
89902.7 0.00159569
89914.9 0.00167395
89927.0 0.00175844
89939.2 0.00185057
89945.3 0.00189965
89951.4 0.00195085
89957.4 0.00200429
89963.5 0.00206009
89969.6 0.00211877
89972.6 0.00215071
89975.7 0.00218944
89978.7 0.00225025
89980.2 0.00230018
89981.8 0.00237431
89983.3 0.00248567
89984.8 0.00265163
89986.3 0.00289391
89987.1 0.00305142
89987.8 0.00323756
89988.6 0.00345563
89989.4 0.00370883
89990.1 0.00400010
89990.9 0.00433198
89991.6 0.00470649
89992.4 0.00512500
89993.2 0.00558807
89993.9 0.00609534
89994.7 0.00664550
89995.4 0.00723616
89996.2 0.00786394
89997.0 0.00852439
89998.5 0.00992120
90000.0 0.0113752
90000.0 0.0203900
105000 0.0196347
120000 0.0190031
135000 0.0184629
150000 0.0179927
175000 0.0176273
200000 0.0173168
250000 0.0171033
300000 0.0170324
345666 0.0169774
391332 0.0169293
445666 0.0168791
500000 0.0168348
550000 0.0169162
600000 0.0169908
650000 0.0170597
700000 0.0171238
750000 0.0172557
800000 0.0173800
892602 0.0177285
894452 0.0169274
896301 0.0161640
898151 0.0154365
900000 0.0147431
912500 0.0139362
925000 0.0131835
937500 0.0124807
950000 0.0118240
962500 0.0112098
975000 0.0106348
987500 0.0100961
1.00000E+06 0.00959089
1.03125E+06 0.00940515
1.06250E+06 0.00922839
1.09375E+06 0.00905993
1.12500E+06 0.00889917
1.18750E+06 0.00859857
1.25000E+06 0.00832278
1.31250E+06 0.00840434
1.37500E+06 0.00848284
1.43750E+06 0.00855854
1.50000E+06 0.00863165
1.62500E+06 0.00904243
1.75000E+06 0.00944016
1.85605E+06 0.00987716
1.86023E+06 0.00988783
1.86440E+06 0.00989847
1.87275E+06 0.00991974
1.88945E+06 0.00996212
1.90614E+06 0.0100043
1.92284E+06 0.0100463
1.92766E+06 0.0100078
1.93249E+06 0.00996959
1.94213E+06 0.00989383
1.96142E+06 0.00974515
1.98071E+06 0.00960013
2.00000E+06 0.00945864
2.00694E+06 0.00944375
2.01388E+06 0.00942893
2.02083E+06 0.00941419
2.02777E+06 0.00939952
2.03471E+06 0.00938492
2.04165E+06 0.00937040
2.04859E+06 0.00935594
2.05554E+06 0.00934156
2.06248E+06 0.00932725
2.06942E+06 0.00931301
2.07636E+06 0.00929884
2.08330E+06 0.00928474
2.09025E+06 0.00927070
2.09719E+06 0.00925673
2.10413E+06 0.00924283
2.11107E+06 0.00922900
2.11108E+06 0.00922894
2.11901E+06 0.00914814
2.12695E+06 0.00906835
2.13489E+06 0.00898954
2.14283E+06 0.00891171
2.15076E+06 0.00883484
2.15870E+06 0.00875891
2.16664E+06 0.00868391
2.17458E+06 0.00860983
2.18251E+06 0.00853662
2.19045E+06 0.00846431
2.19839E+06 0.00839287
2.20633E+06 0.00832229
2.21427E+06 0.00825255
2.22220E+06 0.00818365
2.23014E+06 0.00811556
2.23808E+06 0.00804827
2.24602E+06 0.00798177
2.25396E+06 0.00791606
2.26190E+06 0.00785112
2.26983E+06 0.00778694
2.27777E+06 0.00772350
2.28571E+06 0.00766080
2.29365E+06 0.00759882
2.30159E+06 0.00753755
2.30952E+06 0.00747698
2.31746E+06 0.00741711
2.32540E+06 0.00735792
2.33334E+06 0.00729940
2.34128E+06 0.00724155
2.34921E+06 0.00718434
2.35715E+06 0.00712778
2.36509E+06 0.00707185
2.36509E+06 0.00707184
2.37423E+06 0.00704815
2.38337E+06 0.00702462
2.39251E+06 0.00700127
2.40165E+06 0.00697808
2.41079E+06 0.00695505
2.41993E+06 0.00693219
2.42907E+06 0.00690949
2.43821E+06 0.00688695
2.44735E+06 0.00686457
2.45649E+06 0.00684234
2.46563E+06 0.00682026
2.47477E+06 0.00679834
2.48391E+06 0.00677657
2.49305E+06 0.00675494
2.50219E+06 0.00673347
2.51133E+06 0.00671214
2.52047E+06 0.00669095
2.52961E+06 0.00666991
2.53875E+06 0.00664901
2.54789E+06 0.00662826
2.55703E+06 0.00660763
2.56617E+06 0.00658715
2.57531E+06 0.00656681
2.58445E+06 0.00654659
2.59359E+06 0.00652651
2.60273E+06 0.00650657
2.61187E+06 0.00648675
2.62101E+06 0.00646706
2.63015E+06 0.00644750
2.63929E+06 0.00642807
2.64843E+06 0.00640876
2.65757E+06 0.00638958
2.66756E+06 0.00636523
2.67756E+06 0.00634107
2.68755E+06 0.00631708
2.69755E+06 0.00629328
2.70754E+06 0.00626966
2.71753E+06 0.00624620
2.72753E+06 0.00622293
2.73752E+06 0.00619982
2.74435E+06 0.00616357
2.75118E+06 0.00612761
2.75801E+06 0.00609196
2.76484E+06 0.00605660
2.77167E+06 0.00602153
2.77850E+06 0.00598675
2.78533E+06 0.00595225
2.79216E+06 0.00591804
2.79217E+06 0.00591800
2.80026E+06 0.00586066
2.80836E+06 0.00580405
2.81435E+06 0.00577949
2.82034E+06 0.00575508
2.82633E+06 0.00573083
2.83232E+06 0.00570673
2.83830E+06 0.00568279
2.84429E+06 0.00565899
2.85028E+06 0.00563534
2.85627E+06 0.00561185
2.86226E+06 0.00558850
2.86825E+06 0.00556529
2.87424E+06 0.00554223
2.88023E+06 0.00551931
2.88621E+06 0.00549653
2.89220E+06 0.00547390
2.89819E+06 0.00545140
2.90418E+06 0.00542905
2.91017E+06 0.00540683
2.91616E+06 0.00538475
2.92215E+06 0.00536280
2.92814E+06 0.00534099
2.93412E+06 0.00531931
2.94011E+06 0.00529776
2.94610E+06 0.00527634
2.95209E+06 0.00525505
2.95808E+06 0.00523389
2.96407E+06 0.00521286
2.97006E+06 0.00519196
2.97605E+06 0.00517118
2.98203E+06 0.00515052
2.98802E+06 0.00512999
2.99401E+06 0.00510958
3.00000E+06 0.00508930
3.01058E+06 0.00507935
3.02116E+06 0.00506945
3.03174E+06 0.00505960
3.04232E+06 0.00504981
3.05290E+06 0.00504007
3.06348E+06 0.00503039
3.07406E+06 0.00502075
3.08464E+06 0.00501117
3.09584E+06 0.00500418
3.10703E+06 0.00499722
3.11823E+06 0.00499030
3.12942E+06 0.00498342
3.14062E+06 0.00497657
3.15181E+06 0.00496975
3.16301E+06 0.00496296
3.17421E+06 0.00495621
3.18540E+06 0.00494949
3.19660E+06 0.00494281
3.20779E+06 0.00493615
3.21899E+06 0.00492953
3.23018E+06 0.00492294
3.24138E+06 0.00491638
3.25258E+06 0.00490986
3.26377E+06 0.00490336
3.27073E+06 0.00490037
3.27769E+06 0.00489739
3.28464E+06 0.00489441
3.29160E+06 0.00489145
3.29856E+06 0.00488849
3.30552E+06 0.00488554
3.31247E+06 0.00488260
3.31943E+06 0.00487967
3.32639E+06 0.00487674
3.33335E+06 0.00487382
3.34030E+06 0.00487091
3.34726E+06 0.00486801
3.35422E+06 0.00486512
3.36118E+06 0.00486223
3.36813E+06 0.00485935
3.37509E+06 0.00485648
3.38407E+06 0.00485299
3.39305E+06 0.00484951
3.40204E+06 0.00484604
3.41102E+06 0.00484258
3.42000E+06 0.00483914
3.42898E+06 0.00483570
3.43796E+06 0.00483228
3.44695E+06 0.00482887
3.45593E+06 0.00482547
3.46491E+06 0.00482208
3.47389E+06 0.00481870
3.48287E+06 0.00481534
3.49186E+06 0.00481198
3.50084E+06 0.00480864
3.50982E+06 0.00480530
3.51880E+06 0.00480198
3.53056E+06 0.00480227
3.54233E+06 0.00480255
3.55409E+06 0.00480284
3.56586E+06 0.00480312
3.57762E+06 0.00480341
3.58938E+06 0.00480369
3.60115E+06 0.00480397
3.61291E+06 0.00480425
3.62303E+06 0.00479766
3.63315E+06 0.00479111
3.64327E+06 0.00478458
3.65340E+06 0.00477807
3.66352E+06 0.00477159
3.67364E+06 0.00476514
3.68376E+06 0.00475872
3.69388E+06 0.00475232
3.70286E+06 0.00473203
3.71184E+06 0.00471187
3.72082E+06 0.00469185
3.72981E+06 0.00467196
3.73879E+06 0.00465220
3.74777E+06 0.00463258
3.75675E+06 0.00461308
3.76573E+06 0.00459371
3.77509E+06 0.00457550
3.78445E+06 0.00455740
3.79381E+06 0.00453942
3.80318E+06 0.00452155
3.81254E+06 0.00450380
3.82190E+06 0.00448616
3.83126E+06 0.00446864
3.84062E+06 0.00445122
3.84666E+06 0.00444165
3.85269E+06 0.00443212
3.85873E+06 0.00442262
3.86477E+06 0.00441316
3.87080E+06 0.00440373
3.87684E+06 0.00439434
3.88287E+06 0.00438499
3.88891E+06 0.00437566
3.89495E+06 0.00436637
3.90098E+06 0.00435712
3.90702E+06 0.00434790
3.91306E+06 0.00433871
3.91909E+06 0.00432956
3.92513E+06 0.00432044
3.93116E+06 0.00431135
3.93720E+06 0.00430230
3.94505E+06 0.00429057
3.95290E+06 0.00427890
3.96075E+06 0.00426729
3.96860E+06 0.00425573
3.97645E+06 0.00424422
3.98430E+06 0.00423277
3.99215E+06 0.00422137
4.00000E+06 0.00421002
4.00781E+06 0.00419495
4.01563E+06 0.00417996
4.02344E+06 0.00416505
4.03125E+06 0.00415022
4.03906E+06 0.00413548
4.04688E+06 0.00412081
4.05469E+06 0.00410623
4.06250E+06 0.00409173
4.07031E+06 0.00407730
4.07813E+06 0.00406295
4.08594E+06 0.00404868
4.09375E+06 0.00403449
4.10156E+06 0.00402038
4.10938E+06 0.00400634
4.11719E+06 0.00399237
4.12500E+06 0.00397848
4.13281E+06 0.00396467
4.14063E+06 0.00395093
4.14844E+06 0.00393726
4.15625E+06 0.00392367
4.16406E+06 0.00391015
4.17188E+06 0.00389670
4.17969E+06 0.00388332
4.18750E+06 0.00387001
4.19531E+06 0.00385677
4.20313E+06 0.00384361
4.21094E+06 0.00383051
4.21875E+06 0.00381748
4.22656E+06 0.00380452
4.23438E+06 0.00379162
4.24219E+06 0.00377880
4.25000E+06 0.00376604
4.25781E+06 0.00375334
4.26563E+06 0.00374072
4.27344E+06 0.00372816
4.28125E+06 0.00371566
4.28906E+06 0.00370323
4.29688E+06 0.00369086
4.30469E+06 0.00367855
4.31250E+06 0.00366631
4.32031E+06 0.00365414
4.32813E+06 0.00364202
4.33594E+06 0.00362997
4.34375E+06 0.00361797
4.35156E+06 0.00360604
4.35938E+06 0.00359417
4.36719E+06 0.00358236
4.37500E+06 0.00357061
4.38281E+06 0.00355892
4.39063E+06 0.00354729
4.39844E+06 0.00353571
4.40625E+06 0.00352420
4.41406E+06 0.00351274
4.42188E+06 0.00350134
4.42969E+06 0.00349000
4.43750E+06 0.00347871
4.44531E+06 0.00346748
4.45313E+06 0.00345630
4.46094E+06 0.00344519
4.46875E+06 0.00343412
4.47656E+06 0.00342311
4.48438E+06 0.00341216
4.49219E+06 0.00340126
4.50000E+06 0.00339041
4.50781E+06 0.00337962
4.51563E+06 0.00336888
4.52344E+06 0.00335819
4.53125E+06 0.00334755
4.53906E+06 0.00333697
4.54688E+06 0.00332644
4.55469E+06 0.00331595
4.56250E+06 0.00330552
4.57031E+06 0.00329514
4.57813E+06 0.00328482
4.58594E+06 0.00327454
4.59375E+06 0.00326431
4.60156E+06 0.00325413
4.60938E+06 0.00324399
4.61719E+06 0.00323391
4.62500E+06 0.00322388
4.63281E+06 0.00321389
4.64063E+06 0.00320395
4.64844E+06 0.00319406
4.65625E+06 0.00318421
4.66406E+06 0.00317442
4.67188E+06 0.00316466
4.67969E+06 0.00315496
4.68750E+06 0.00314530
4.69531E+06 0.00313569
4.70313E+06 0.00312612
4.71094E+06 0.00311659
4.71875E+06 0.00310712
4.72656E+06 0.00309768
4.73438E+06 0.00308829
4.74219E+06 0.00307894
4.75000E+06 0.00306964
4.75781E+06 0.00306038
4.76563E+06 0.00305117
4.77344E+06 0.00304199
4.78125E+06 0.00303286
4.78906E+06 0.00302377
4.79688E+06 0.00301473
4.80469E+06 0.00300572
4.81250E+06 0.00299676
4.82031E+06 0.00298784
4.82813E+06 0.00297895
4.83594E+06 0.00297011
4.84375E+06 0.00296131
4.85156E+06 0.00295255
4.85938E+06 0.00294383
4.86719E+06 0.00293515
4.87500E+06 0.00292651
4.88281E+06 0.00291791
4.89063E+06 0.00290935
4.89844E+06 0.00290082
4.90625E+06 0.00289234
4.91406E+06 0.00288389
4.92188E+06 0.00287548
4.92969E+06 0.00286711
4.93750E+06 0.00285878
4.94531E+06 0.00285048
4.95313E+06 0.00284222
4.96094E+06 0.00283400
4.96875E+06 0.00282581
4.97656E+06 0.00281766
4.98438E+06 0.00280955
4.99219E+06 0.00280147
5.00000E+06 0.00279343
5.00391E+06 0.00278894
5.00781E+06 0.00278446
5.01172E+06 0.00277999
5.01563E+06 0.00277553
5.01953E+06 0.00277107
5.02344E+06 0.00276664
5.02734E+06 0.00276221
5.03125E+06 0.00275779
5.03516E+06 0.00275338
5.03906E+06 0.00274898
5.04297E+06 0.00274460
5.04688E+06 0.00274022
5.05078E+06 0.00273586
5.05469E+06 0.00273150
5.05859E+06 0.00272715
5.06250E+06 0.00272282
5.06641E+06 0.00271849
5.07031E+06 0.00271418
5.07422E+06 0.00270988
5.07813E+06 0.00270558
5.08203E+06 0.00270130
5.08594E+06 0.00269702
5.08984E+06 0.00269276
5.09375E+06 0.00268850
5.09766E+06 0.00268426
5.10156E+06 0.00268003
5.10547E+06 0.00267580
5.10938E+06 0.00267159
5.11328E+06 0.00266738
5.11719E+06 0.00266319
5.12109E+06 0.00265900
5.12500E+06 0.00265483
5.12891E+06 0.00265066
5.13281E+06 0.00264651
5.13672E+06 0.00264236
5.14063E+06 0.00263822
5.14453E+06 0.00263410
5.14844E+06 0.00262998
5.15234E+06 0.00262587
5.15625E+06 0.00262177
5.16016E+06 0.00261768
5.16406E+06 0.00261361
5.16797E+06 0.00260954
5.17188E+06 0.00260548
5.17578E+06 0.00260142
5.17969E+06 0.00259738
5.18359E+06 0.00259335
5.18750E+06 0.00258933
5.19141E+06 0.00258531
5.19531E+06 0.00258131
5.19922E+06 0.00257731
5.20313E+06 0.00257333
5.20703E+06 0.00256935
5.21094E+06 0.00256538
5.21484E+06 0.00256142
5.21875E+06 0.00255747
5.22266E+06 0.00255353
5.22656E+06 0.00254960
5.23047E+06 0.00254568
5.23438E+06 0.00254176
5.23828E+06 0.00253786
5.24219E+06 0.00253396
5.24609E+06 0.00253008
5.25000E+06 0.00252620
5.25391E+06 0.00252233
5.25781E+06 0.00251847
5.26172E+06 0.00251462
5.26563E+06 0.00251077
5.26953E+06 0.00250694
5.27344E+06 0.00250311
5.27734E+06 0.00249930
5.28125E+06 0.00249549
5.28516E+06 0.00249169
5.28906E+06 0.00248790
5.29297E+06 0.00248411
5.29688E+06 0.00248034
5.30078E+06 0.00247657
5.30469E+06 0.00247282
5.30859E+06 0.00246907
5.31250E+06 0.00246533
5.31641E+06 0.00246160
5.32031E+06 0.00245787
5.32422E+06 0.00245416
5.32813E+06 0.00245045
5.33203E+06 0.00244675
5.33594E+06 0.00244306
5.33984E+06 0.00243938
5.34375E+06 0.00243571
5.34766E+06 0.00243204
5.35156E+06 0.00242839
5.35547E+06 0.00242474
5.35938E+06 0.00242110
5.36328E+06 0.00241746
5.36719E+06 0.00241384
5.37109E+06 0.00241022
5.37500E+06 0.00240661
5.37891E+06 0.00240301
5.38281E+06 0.00239942
5.38672E+06 0.00239583
5.39063E+06 0.00239226
5.39453E+06 0.00238869
5.39844E+06 0.00238513
5.40234E+06 0.00238158
5.40625E+06 0.00237803
5.41016E+06 0.00237449
5.41406E+06 0.00237096
5.41797E+06 0.00236744
5.42188E+06 0.00236393
5.42578E+06 0.00236042
5.42969E+06 0.00235692
5.43359E+06 0.00235343
5.43750E+06 0.00234995
5.44141E+06 0.00234647
5.44531E+06 0.00234301
5.44922E+06 0.00233955
5.45313E+06 0.00233609
5.45703E+06 0.00233265
5.46094E+06 0.00232921
5.46484E+06 0.00232578
5.46875E+06 0.00232236
5.47266E+06 0.00231894
5.47656E+06 0.00231554
5.48047E+06 0.00231214
5.48438E+06 0.00230874
5.48828E+06 0.00230536
5.49219E+06 0.00230198
5.49609E+06 0.00229861
5.50000E+06 0.00229525
5.50391E+06 0.00229189
5.50781E+06 0.00228854
5.51172E+06 0.00228520
5.51563E+06 0.00228186
5.51953E+06 0.00227854
5.52344E+06 0.00227522
5.52734E+06 0.00227191
5.53125E+06 0.00226860
5.53516E+06 0.00226530
5.53906E+06 0.00226201
5.54297E+06 0.00225873
5.54688E+06 0.00225545
5.55078E+06 0.00225218
5.55469E+06 0.00224892
5.55859E+06 0.00224566
5.56250E+06 0.00224241
5.56641E+06 0.00223917
5.57031E+06 0.00223593
5.57422E+06 0.00223271
5.57813E+06 0.00222949
5.58203E+06 0.00222627
5.58594E+06 0.00222306
5.58984E+06 0.00221986
5.59375E+06 0.00221667
5.59766E+06 0.00221348
5.60156E+06 0.00221030
5.60547E+06 0.00220713
5.60938E+06 0.00220396
5.61328E+06 0.00220080
5.61719E+06 0.00219765
5.62109E+06 0.00219450
5.62500E+06 0.00219136
5.62891E+06 0.00218823
5.63281E+06 0.00218510
5.63672E+06 0.00218198
5.64063E+06 0.00217887
5.64453E+06 0.00217576
5.64844E+06 0.00217266
5.65234E+06 0.00216957
5.65625E+06 0.00216648
5.66016E+06 0.00216340
5.66406E+06 0.00216033
5.66797E+06 0.00215726
5.67188E+06 0.00215420
5.67578E+06 0.00215115
5.67969E+06 0.00214810
5.68359E+06 0.00214506
5.68750E+06 0.00214202
5.69141E+06 0.00213899
5.69531E+06 0.00213597
5.69922E+06 0.00213296
5.70313E+06 0.00212995
5.70703E+06 0.00212694
5.71094E+06 0.00212394
5.71484E+06 0.00212095
5.71875E+06 0.00211797
5.72266E+06 0.00211499
5.72656E+06 0.00211202
5.73047E+06 0.00210905
5.73438E+06 0.00210609
5.73828E+06 0.00210314
5.74219E+06 0.00210019
5.74609E+06 0.00209725
5.75000E+06 0.00209431
5.75391E+06 0.00209138
5.75781E+06 0.00208846
5.76172E+06 0.00208555
5.76563E+06 0.00208263
5.76953E+06 0.00207973
5.77344E+06 0.00207683
5.77734E+06 0.00207394
5.78125E+06 0.00207105
5.78516E+06 0.00206817
5.78906E+06 0.00206529
5.79297E+06 0.00206242
5.79688E+06 0.00205956
5.80078E+06 0.00205670
5.80469E+06 0.00205385
5.80859E+06 0.00205101
5.81250E+06 0.00204817
5.81641E+06 0.00204533
5.82031E+06 0.00204251
5.82422E+06 0.00203968
5.82813E+06 0.00203687
5.83203E+06 0.00203406
5.83594E+06 0.00203125
5.83984E+06 0.00202845
5.84375E+06 0.00202566
5.84766E+06 0.00202287
5.85156E+06 0.00202009
5.85547E+06 0.00201731
5.85938E+06 0.00201454
5.86328E+06 0.00201178
5.86719E+06 0.00200902
5.87109E+06 0.00200626
5.87500E+06 0.00200351
5.87891E+06 0.00200077
5.88281E+06 0.00199803
5.88672E+06 0.00199530
5.89063E+06 0.00199258
5.89453E+06 0.00198986
5.89844E+06 0.00198714
5.90234E+06 0.00198443
5.90625E+06 0.00198173
5.91016E+06 0.00197903
5.91406E+06 0.00197634
5.91797E+06 0.00197365
5.92188E+06 0.00197097
5.92578E+06 0.00196829
5.92969E+06 0.00196562
5.93359E+06 0.00196295
5.93750E+06 0.00196029
5.94141E+06 0.00195764
5.94531E+06 0.00195499
5.94922E+06 0.00195234
