Cu-63(n,tot) ENDFB-8.0
88533.8 3.73282
88534.4 3.73053
88535.0 3.72841
88535.7 3.72638
88536.3 3.72449
88537.5 3.72096
88538.8 3.71774
88540.0 3.71477
88541.3 3.71200
88542.5 3.70940
88545.0 3.70455
88550.0 3.69586
88555.0 3.68799
88565.0 3.67369
88585.0 3.64793
88605.0 3.62391
88656.3 3.56565
88707.7 3.51086
88733.3 3.48529
88759.0 3.46179
88784.6 3.44250
88797.5 3.43564
88810.3 3.43196
88817.5 3.43191
88824.6 3.43399
88831.8 3.43916
88839.0 3.44892
88846.1 3.46576
88849.7 3.47822
88853.3 3.49461
88856.9 3.51668
88860.5 3.54709
88862.3 3.56703
88864.1 3.59117
88865.9 3.62102
88867.7 3.65854
88868.8 3.68872
88870.0 3.72437
88871.2 3.76664
88872.4 3.81692
88873.6 3.87680
88874.7 3.94802
88875.9 4.03248
88877.1 4.13124
88878.3 4.24787
88879.4 4.38326
88880.6 4.53872
88881.8 4.71490
88883.0 4.91163
88884.2 5.12765
88885.3 5.36044
88886.5 5.60395
88889.9 6.32932
88891.6 6.65901
88892.5 6.80413
88893.3 6.93031
88894.4 7.06163
88895.4 7.15444
88896.5 7.20612
88897.6 7.21404
88898.2 7.19752
88898.6 7.17716
88899.6 7.10370
88900.6 6.99415
88901.6 6.85135
88902.5 6.68100
88903.9 6.40435
88905.2 6.09643
88907.9 5.43685
88909.6 5.01684
88911.4 4.62968
88912.2 4.45315
88913.1 4.28960
88914.0 4.13964
88914.8 4.00502
88915.7 3.88249
88916.6 3.77331
88917.5 3.67684
88918.3 3.59230
88920.1 3.45524
88921.8 3.35468
88923.1 3.29899
88924.3 3.25580
88925.6 3.22199
88926.9 3.19601
88928.1 3.17575
88929.4 3.16016
88931.9 3.13832
88934.4 3.12448
88937.0 3.11521
88939.5 3.10861
88942.0 3.10361
88947.1 3.09618
88952.1 3.09046
88957.2 3.08545
88962.3 3.08072
88968.6 3.07482
88974.9 3.06880
88987.5 3.05606
89000.2 3.04223
89012.8 3.02730
89021.7 3.01616
89026.1 3.01035
89028.3 3.00741
89030.5 3.00450
89031.6 3.00306
89032.8 3.00168
89033.9 3.00038
89035.0 2.99921
89036.1 2.99821
89037.2 2.99747
89038.3 2.99709
89039.4 2.99720
89040.5 2.99796
89041.6 2.99955
89042.7 3.00220
89043.8 3.00612
89044.9 3.01161
89046.0 3.01884
89047.1 3.02817
89048.2 3.03962
89049.5 3.05571
89050.8 3.07473
89053.3 3.12091
89054.6 3.14715
89057.2 3.20378
89059.9 3.25179
89062.1 3.27607
89063.1 3.28096
89063.6 3.28205
89063.6 3.28211
89063.7 3.28213
89063.8 3.28218
89063.8 3.28220
89064.0 3.28217
89064.3 3.28180
89065.4 3.27746
89068.0 3.24848
89070.7 3.19746
89071.1 3.18769
89072.9 3.14692
89074.7 3.10639
89076.5 3.06893
89078.0 3.04292
89079.4 3.02052
89080.8 3.00162
89082.2 2.98605
89082.9 2.97937
89083.6 2.97347
89084.3 2.96812
89085.0 2.96342
89085.7 2.95918
89086.4 2.95545
89087.1 2.95207
89087.8 2.94910
89088.5 2.94638
89089.3 2.94394
89090.0 2.94171
89090.7 2.93971
89091.4 2.93784
89092.1 2.93613
89093.5 2.93298
89094.9 2.93014
89096.3 2.92750
89099.1 2.92257
89102.0 2.91788
89104.8 2.91332
89110.4 2.90437
89121.7 2.88670
89150.6 2.84136
89179.5 2.79488
89237.3 2.69702
89266.3 2.64517
89295.2 2.59071
89324.1 2.53268
89353.0 2.46942
89378.3 2.40720
89403.6 2.33449
89416.2 2.29174
89428.9 2.24271
89441.5 2.18520
89454.2 2.11630
89460.5 2.07640
89466.8 2.03247
89473.1 1.98425
89479.5 1.93244
89485.8 1.87904
89492.1 1.83035
89495.3 1.81203
89498.4 1.80220
89501.6 1.80675
89503.2 1.81713
89504.7 1.83490
89506.8 1.87198
89508.8 1.92954
89510.8 2.01424
89511.9 2.06948
89512.9 2.13402
89513.9 2.21036
89514.9 2.29924
89515.9 2.40201
89516.9 2.51888
89518.0 2.65355
89519.0 2.80476
89520.0 2.97683
89521.0 3.16757
89522.2 3.42191
89523.4 3.70502
89524.6 4.02234
89525.8 4.36854
89527.0 4.74856
89528.2 5.15425
89529.4 5.58958
89530.6 6.04344
89533.1 7.04198
89535.5 8.05444
89536.8 8.54684
89538.0 9.01856
89539.3 9.46132
89540.5 9.86745
89541.9 10.2870
89543.4 10.6390
89544.8 10.9177
89546.3 11.1205
89547.1 11.2015
89547.9 11.2588
89549.6 11.3052
89551.2 11.2681
89552.9 11.1590
89554.5 10.9907
89556.1 10.7770
89559.4 10.2670
89563.9 9.52063
89566.1 9.16717
89568.3 8.84216
89570.5 8.54716
89572.8 8.28502
89575.0 8.05491
89577.2 7.85569
89579.5 7.68300
89581.7 7.53512
89583.9 7.40943
89586.1 7.30400
89588.4 7.21576
89590.6 7.14342
89595.0 7.04048
89598.3 6.99572
89601.5 6.97313
89604.4 6.96980
89607.2 6.98060
89612.9 7.04122
89618.5 7.15004
89624.2 7.30432
89628.7 7.45789
89633.2 7.63861
89637.7 7.84745
89642.1 8.08378
89646.6 8.34900
89651.1 8.64215
89655.6 8.96367
89660.1 9.31290
89665.7 9.78860
89671.3 10.2997
89682.6 11.3812
89688.2 11.9144
89693.8 12.4038
89696.7 12.6218
89699.5 12.8139
89702.3 12.9756
89705.1 13.1014
89708.5 13.1996
89712.0 13.2271
89714.6 13.1968
89717.2 13.1205
89719.8 12.9965
89722.4 12.8253
89725.0 12.6059
89727.6 12.3405
89730.2 12.0316
89732.8 11.6838
89735.2 11.3264
89737.6 10.9431
89742.4 10.1093
89747.3 9.21741
89752.1 8.30359
89756.9 7.39518
89761.7 6.52189
89764.2 6.10254
89766.6 5.70043
89769.0 5.31551
89771.4 4.94924
89774.4 4.52258
89777.4 4.12980
89780.1 3.79873
89781.5 3.64442
89782.8 3.49780
89784.2 3.35905
89785.6 3.22835
89787.0 3.10589
89788.3 2.99267
89789.7 2.88725
89791.1 2.79075
89792.4 2.70344
89793.8 2.62616
89795.2 2.55809
89796.5 2.50021
89797.9 2.45291
89799.3 2.41685
89801.3 2.38452
89803.2 2.37826
89805.1 2.39751
89807.0 2.44272
89808.9 2.51561
89810.7 2.61733
89812.6 2.75079
89814.4 2.91635
89816.3 3.11753
89818.2 3.35372
89819.5 3.55146
89820.9 3.76982
89822.3 4.00905
89823.6 4.26724
89825.0 4.54809
89826.4 4.84942
89827.8 5.17064
89829.1 5.50831
89830.3 5.82354
89831.5 6.14887
89833.9 6.83241
89836.3 7.54928
89838.7 8.28413
89841.1 9.02223
89843.5 9.73837
89845.9 10.4172
89848.3 11.0426
89850.2 11.4761
89852.0 11.8660
89853.8 12.2130
89855.6 12.5163
89855.7 12.5348
89856.2 12.6009
89856.6 12.6631
89857.0 12.7147
89857.0 12.7188
89857.1 12.7297
89857.2 12.7405
89857.3 12.7619
89857.7 12.8036
89858.4 12.8986
89859.2 12.9849
89860.8 13.1481
89862.5 13.2763
89864.1 13.3711
89865.8 13.4335
89868.7 13.4685
89871.5 13.4189
89874.4 13.2983
89877.2 13.1240
89880.1 12.9122
89882.9 12.6802
89888.6 12.2042
89893.2 11.8543
89897.7 11.5542
89902.3 11.3164
89906.8 11.1475
89910.7 11.0594
89914.6 11.0257
89919.5 11.0603
89924.4 11.1794
89929.3 11.3819
89934.2 11.6663
89939.1 12.0309
89944.0 12.4714
89948.9 12.9846
89953.8 13.5655
89959.6 14.3421
89965.5 15.1896
89977.3 17.0052
89983.1 17.9151
89989.0 18.7820
89994.9 19.5713
90000.7 20.2513
90006.0 20.7424
90011.2 21.1117
90016.4 21.3526
90021.6 21.4633
90025.5 21.4629
90029.4 21.3943
90033.3 21.2623
90037.3 21.0730
90041.2 20.8317
90045.1 20.5454
90052.9 19.8659
90060.8 19.0856
90068.6 18.2513
90084.3 16.5403
90098.8 15.0213
90106.0 14.3076
90113.3 13.6299
90120.5 12.9871
90127.8 12.3801
90135.0 11.8064
90142.3 11.2638
90152.8 10.5250
90163.4 9.84003
90175.2 9.12423
90187.1 8.46290
90193.0 8.15287
90199.0 7.86051
90204.9 7.59073
90210.8 7.35360
90214.8 7.22175
90218.8 7.12026
90222.7 7.06081
90224.7 7.05175
90226.7 7.05967
90228.5 7.08451
90230.3 7.12856
90232.1 7.19470
90233.9 7.28601
90235.7 7.40647
90237.5 7.55810
90239.4 7.74479
90241.2 7.96960
90243.1 8.26065
90245.1 8.60238
90247.1 8.99576
90249.0 9.43989
90251.0 9.93158
90253.0 10.4650
90255.0 11.0317
90256.9 11.6175
90261.2 12.9209
90263.4 13.5357
90265.6 14.0994
90268.1 14.6701
90269.4 14.9130
90270.6 15.1224
90271.9 15.3000
90273.2 15.4423
90274.4 15.5505
90275.7 15.6251
90277.2 15.6713
90278.7 15.6732
90280.2 15.6339
90281.7 15.5579
90284.7 15.3109
90287.7 14.9678
90290.7 14.5620
90293.7 14.1226
90299.8 13.2257
90303.2 12.7306
90306.7 12.2644
90310.2 11.8307
90313.6 11.4307
90317.1 11.0605
90320.6 10.7195
90324.0 10.4026
90327.5 10.1085
90331.6 9.77915
90335.8 9.47102
90340.0 9.17816
90344.1 8.89457
90347.2 8.68797
90348.7 8.58408
90350.2 8.48024
90351.7 8.37522
90353.2 8.27025
90354.7 8.16650
90356.3 8.06662
90357.8 7.97230
90359.3 7.88844
90360.8 7.82047
90362.3 7.77501
90363.8 7.75846
90365.4 7.77780
90366.9 7.83907
90368.4 7.94508
90369.9 8.10228
90371.5 8.30399
90373.1 8.54138
90374.6 8.79929
90376.7 9.15043
90378.5 9.42917
90378.7 9.45020
90379.1 9.50435
90379.4 9.55426
90380.7 9.69445
90382.0 9.79543
90383.3 9.85580
90384.6 9.87162
90385.8 9.84459
90387.1 9.77939
90389.1 9.62179
90391.0 9.41418
90392.9 9.18090
90394.8 8.94428
90395.8 8.82813
90396.8 8.71734
90397.7 8.61060
90398.7 8.51074
90399.7 8.41601
90400.6 8.32846
90401.6 8.24697
90402.5 8.17128
90403.6 8.09121
90404.7 8.01831
90405.8 7.95115
90406.9 7.88908
90408.0 7.83097
90409.1 7.77729
90411.3 7.67959
90413.5 7.59173
90415.7 7.51206
90420.0 7.36965
90424.4 7.24308
90428.8 7.12815
90437.5 6.92357
90451.9 6.63553
90466.3 6.38863
90480.7 6.17021
90495.1 5.97288
90509.5 5.79220
90523.8 5.62530
90552.6 5.32373
90581.4 5.05519
90610.2 4.81039
90651.3 4.49146
90692.4 4.19835
90737.7 3.89602
90782.9 3.60734
90828.1 3.32691
90850.7 3.18820
90862.0 3.11901
90867.7 3.08447
90870.5 3.06726
90873.3 3.05039
90874.9 3.04142
90876.4 3.03291
90878.0 3.02509
90879.5 3.01837
90880.3 3.01557
90881.0 3.01333
90881.8 3.01172
90882.6 3.01087
90883.4 3.01091
90884.1 3.01203
90884.9 3.01438
90885.7 3.01816
90886.4 3.02365
90887.2 3.03091
90888.0 3.04020
90888.8 3.05173
90890.3 3.08217
90891.8 3.12332
90893.4 3.17555
90894.9 3.23820
90898.0 3.38563
90899.0 3.43733
90901.3 3.54625
90903.7 3.62831
90905.5 3.66282
90906.4 3.66850
90906.7 3.66841
90907.5 3.66319
90908.9 3.63868
90910.8 3.57665
90912.7 3.48797
90918.9 3.13385
90920.4 3.05497
90922.0 2.98571
90923.5 2.92680
90925.0 2.87798
90925.9 2.85503
90926.7 2.83487
90927.6 2.81698
90928.4 2.80113
90929.3 2.78707
90930.1 2.77457
90930.9 2.76340
90931.8 2.75337
90932.6 2.74430
90933.5 2.73602
90935.1 2.72130
90936.8 2.70833
90938.5 2.69651
90941.9 2.67472
90945.2 2.65431
90951.9 2.61521
90964.3 2.54684
90976.6 2.48195
91001.3 2.36357
91013.6 2.31155
91025.9 2.26590
91038.2 2.22812
91050.6 2.20028
91059.5 2.18765
91068.5 2.18277
91076.9 2.18649
91085.3 2.19957
91093.7 2.22356
91102.1 2.26009
91110.5 2.31151
91114.7 2.34364
91118.9 2.38053
91123.1 2.42267
91127.3 2.47024
91131.5 2.52378
91135.7 2.58376
91141.9 2.68464
91148.1 2.80210
91154.2 2.93850
91160.4 3.09559
91166.6 3.27624
91169.6 3.37597
91172.7 3.48250
91175.8 3.59619
91178.9 3.71741
91182.0 3.84654
91185.0 3.98396
91190.0 4.22423
91195.0 4.48834
91199.9 4.77917
91204.9 5.09736
91209.9 5.44592
91214.8 5.82509
91219.8 6.23702
91224.8 6.68300
91228.4 7.03158
91232.0 7.39927
91235.6 7.78617
91239.3 8.19221
91242.9 8.61705
91246.5 9.06008
91253.8 9.99597
91261.0 10.9935
91268.3 12.0384
91282.8 14.1922
91289.7 15.1938
91296.5 16.1538
91303.3 17.0506
91310.1 17.8628
91316.1 18.4900
91322.1 19.0291
91328.1 19.4738
91334.1 19.8207
91340.0 20.0711
91346.0 20.2274
91352.0 20.2957
91358.0 20.2830
91363.2 20.2129
91368.4 20.0940
91378.7 19.7352
91389.1 19.2540
91399.5 18.6924
91420.3 17.4570
91441.1 16.2134
91454.1 15.4706
91467.2 14.7714
91480.2 14.1194
91493.3 13.5153
91506.4 12.9570
91519.4 12.4427
91532.5 11.9687
91545.5 11.5315
91558.6 11.1275
91571.6 10.7540
91584.7 10.4077
91597.7 10.0859
91610.8 9.78594
91623.8 9.50601
91649.9 8.99778
91676.0 8.54742
91702.1 8.14406
91728.2 7.77901
91754.3 7.44529
91792.3 7.00458
91818.4 6.72653
91844.5 6.46574
91870.6 6.22083
91896.7 5.99288
91916.9 5.83074
91937.1 5.68539
91957.2 5.56374
91977.4 5.47794
91991.6 5.44827
92005.7 5.45222
92019.8 5.49580
92033.9 5.58011
92048.0 5.69183
92062.0 5.79104
92068.9 5.81675
92075.9 5.81426
92080.2 5.79528
92084.5 5.76169
92088.8 5.71352
92093.1 5.65225
92101.8 5.50581
92106.1 5.43447
92110.4 5.37867
92114.3 5.35379
92116.3 5.35565
92118.3 5.36986
92120.6 5.40553
92122.9 5.46553
92125.2 5.55470
92127.6 5.67816
92129.9 5.84223
92131.0 5.94115
92132.2 6.05129
92133.3 6.17531
92134.5 6.31181
92135.7 6.46387
92136.8 6.62956
92138.2 6.84894
92139.6 7.09171
92140.9 7.35877
92142.3 7.65086
92143.7 7.96854
92145.1 8.31211
92146.5 8.68164
92147.8 9.07686
92149.2 9.47839
92150.5 9.90208
92153.1 10.8074
92155.7 11.7827
92158.4 12.8100
92163.6 14.9295
92166.3 15.9628
92168.9 16.9421
92171.4 17.7857
92173.8 18.5404
92176.3 19.1917
92178.7 19.7280
92181.2 20.1490
92183.6 20.4514
92186.1 20.6422
92188.6 20.7276
92191.9 20.6940
92195.3 20.5144
92198.7 20.2204
92202.0 19.8442
92208.7 18.9441
92215.5 17.9752
92222.1 17.0377
92228.8 16.1657
92235.4 15.3734
92242.0 14.6624
92248.7 14.0276
92255.3 13.4614
92262.0 12.9556
92268.6 12.5027
92274.0 12.1663
92279.5 11.8578
92290.3 11.3113
92301.2 10.8424
92312.1 10.4369
92325.3 10.0102
92338.6 9.64456
92351.9 9.32789
92365.2 9.05128
92378.5 8.80783
92391.7 8.59292
92405.0 8.40285
92418.3 8.23556
92430.4 8.10290
92442.5 7.99075
92454.5 7.90471
92460.6 7.87546
92466.6 7.85979
92470.2 7.85938
92473.8 7.86827
92477.5 7.88977
92481.1 7.92891
92484.7 7.99396
92488.3 8.09761
92490.1 8.17011
92492.0 8.26098
92493.8 8.37464
92495.6 8.51632
92497.2 8.67700
92498.9 8.87027
92500.6 9.10180
92502.2 9.37584
92503.9 9.69533
92505.5 10.0611
92507.2 10.4710
92508.9 10.9190
92512.1 11.8656
92513.8 12.3397
92515.4 12.7872
92517.1 13.2124
92518.9 13.5520
92519.8 13.6844
92520.6 13.7861
92521.5 13.8567
92522.4 13.8949
92522.9 13.9018
92523.4 13.8979
92524.3 13.8608
92525.2 13.7864
92526.2 13.6745
92527.1 13.5298
92528.0 13.3520
92529.0 13.1481
92530.8 12.6727
92533.4 11.9042
92536.1 11.1048
92538.7 10.3457
92540.0 9.99612
92541.3 9.67508
92543.3 9.23135
92545.3 8.85506
92547.3 8.54191
92549.3 8.28567
92551.4 8.07522
92553.4 7.90343
92555.4 7.76261
92557.4 7.64676
92559.6 7.54420
92561.7 7.45866
92566.0 7.32290
92570.2 7.21950
92574.5 7.13703
92578.8 7.06876
92583.0 7.01056
92591.6 6.91453
92597.3 6.86068
92603.0 6.81250
92614.4 6.72780
92625.7 6.65396
92637.1 6.58752
92659.9 6.46965
92682.7 6.36564
92709.3 6.25610
92735.8 6.15674
92762.4 6.06579
92789.0 5.98243
92819.4 5.89617
92849.7 5.82056
92880.1 5.75879
92895.3 5.73549
92910.5 5.72022
92925.7 5.71700
92933.3 5.72213
92940.8 5.73372
92948.4 5.75420
92956.0 5.78746
92963.6 5.83995
92971.2 5.92256
92974.5 5.97297
92977.9 6.03532
92981.2 6.11347
92984.5 6.21270
92987.8 6.34100
92991.2 6.50852
92992.8 6.61175
92994.5 6.73112
92996.1 6.86948
92997.8 7.03005
92999.5 7.21635
93001.1 7.43209
93002.8 7.68091
93004.4 7.96604
93006.1 8.28988
93007.8 8.65339
93009.4 9.05547
93011.1 9.49234
93013.5 10.1675
93015.8 10.8628
93018.2 11.5330
93019.4 11.8408
93020.6 12.1204
93022.4 12.4663
93023.2 12.6030
93024.1 12.7113
93025.0 12.7918
93025.9 12.8412
93026.7 12.8596
93027.6 12.8462
93028.7 12.7825
93029.9 12.6680
93031.0 12.5053
93032.1 12.3001
93033.2 12.0536
93034.3 11.7732
93036.6 11.1385
93040.4 9.94533
93042.3 9.35837
93044.2 8.80571
93046.1 8.29599
93048.0 7.84512
93049.9 7.45055
93051.8 7.11452
93053.7 6.82893
93055.7 6.59075
93057.6 6.39192
93059.5 6.22617
93061.2 6.09846
93063.0 5.99048
93064.7 5.89821
93066.4 5.81896
93069.9 5.69104
93073.4 5.59337
93076.9 5.51694
93080.4 5.45627
93087.3 5.36681
93095.7 5.29514
93104.0 5.24750
93112.4 5.21613
93120.8 5.19773
93126.3 5.19212
93137.5 5.19808
93148.6 5.23298
93154.2 5.26562
93159.8 5.31250
93165.3 5.37843
93170.9 5.47041
93174.0 5.53746
93177.2 5.61821
93180.3 5.71635
93183.4 5.83528
93186.6 5.98088
93189.7 6.15870
93192.8 6.37800
93194.4 6.50605
93196.0 6.64726
93197.9 6.84239
93199.8 7.06258
93201.7 7.31314
93203.6 7.59436
93205.6 7.91182
93207.5 8.26427
93209.4 8.65652
93211.3 9.08428
93213.3 9.57518
93215.3 10.0980
93219.4 11.2135
93223.4 12.3262
93225.4 12.8381
93227.4 13.2909
93228.9 13.5807
93230.4 13.8202
93231.9 14.0059
93233.4 14.1338
93234.6 14.1929
93235.8 14.2123
93236.8 14.1972
93237.9 14.1532
93240.0 13.9817
93242.0 13.7103
93244.1 13.3559
93246.2 12.9378
93248.3 12.4762
93252.5 11.4970
93256.3 10.6299
93258.2 10.2229
93260.0 9.84155
93261.9 9.48405
93263.8 9.15338
93265.7 8.84937
93267.6 8.57250
93270.0 8.24880
93272.5 7.96302
93274.9 7.70981
93277.3 7.48528
93279.8 7.28505
93282.2 7.10747
93284.6 6.94880
93287.1 6.80654
93290.9 6.61054
93294.7 6.44356
93298.5 6.29967
93302.3 6.17467
93306.2 6.06500
93310.0 5.96858
93317.6 5.80659
93324.9 5.68113
93332.2 5.57676
93339.5 5.48840
93346.8 5.41262
93361.4 5.28852
93376.0 5.19061
93398.3 5.07422
93420.5 4.98395
93440.0 4.91997
93459.4 4.86776
93478.9 4.82721
93488.6 4.81193
93498.3 4.80073
93512.2 4.79432
93519.2 4.79697
93526.1 4.80497
93533.1 4.82008
93540.0 4.84488
93547.0 4.88343
93553.9 4.94249
93560.9 5.03368
93564.4 5.09746
93567.8 5.17835
93571.3 5.28301
93574.8 5.42023
93576.5 5.50569
93578.3 5.60551
93580.0 5.72292
93581.7 5.86116
93583.6 6.03643
93585.4 6.24772
93586.3 6.37143
93587.2 6.50673
93588.1 6.65635
93589.0 6.82188
93590.0 7.00711
93590.9 7.20982
93591.8 7.43377
93592.7 7.68082
93593.6 7.95596
93594.5 8.25502
93595.4 8.58248
93596.3 8.93975
93597.3 9.35019
93598.3 9.79099
93599.2 10.2716
93600.2 10.7814
93601.1 11.3296
93602.1 11.9023
93604.0 13.1291
93607.5 15.4979
93609.2 16.6360
93610.1 17.1696
93611.0 17.6609
93611.8 18.0937
93612.7 18.4747
93613.5 18.8068
93614.3 19.0768
93615.2 19.2867
93616.0 19.4278
93616.8 19.5010
93617.7 19.5033
93618.5 19.4345
93619.3 19.2953
93620.2 19.0880
93621.0 18.8195
93621.9 18.4878
93622.7 18.1060
93623.5 17.6710
93624.4 17.1994
93625.5 16.4966
93626.6 15.7533
93628.9 14.1892
93631.1 12.6615
93632.2 11.9285
93633.4 11.2368
93634.5 10.5803
93635.6 9.97485
93636.7 9.41205
93637.8 8.90261
93638.6 8.55684
93639.4 8.24012
93640.3 7.94721
93641.1 7.67705
93641.9 7.42552
93642.7 7.19745
93643.5 6.98830
93644.3 6.79673
93645.1 6.61933
93645.9 6.45909
93647.6 6.17835
93649.2 5.94299
93650.8 5.74492
93652.4 5.57639
93654.1 5.43380
93655.7 5.31076
93657.3 5.20508
93658.9 5.11246
93660.6 5.03169
93663.8 4.89671
93667.0 4.78820
93670.3 4.69936
93673.5 4.62533
93676.8 4.56302
93680.0 4.50988
93685.7 4.43588
93688.6 4.40770
93691.4 4.38626
93694.2 4.37367
93697.1 4.37433
93699.9 4.39687
93701.3 4.42096
93702.8 4.45737
93703.8 4.49327
93704.8 4.53882
93705.8 4.59697
93706.8 4.66896
93707.8 4.75889
93708.9 4.86794
93709.9 5.00152
93710.9 5.16032
93711.9 5.35094
93712.9 5.57294
93713.9 5.83377
93714.9 6.13086
93716.0 6.47191
93717.0 6.85107
93718.0 7.27547
93719.0 7.73494
93719.8 8.13437
93720.6 8.54939
93722.3 9.42638
93725.5 11.2325
93726.5 11.7527
93727.5 12.2372
93728.5 12.6741
93729.5 13.0525
93730.2 13.2823
93730.9 13.4717
93731.6 13.6234
93732.3 13.7315
93732.7 13.7803
93733.8 13.8195
93734.8 13.7671
93735.8 13.6251
93736.8 13.4022
93737.8 13.1149
93738.8 12.7709
93739.8 12.3774
93740.8 11.9452
93742.5 11.1403
93744.1 10.3109
93745.8 9.49342
93747.5 8.73292
93748.5 8.31915
93749.5 7.93849
93750.5 7.58485
93751.5 7.26592
93752.4 6.97483
93753.4 6.71638
93754.4 6.48587
93755.4 6.28132
93756.4 6.09881
93757.4 5.93969
93758.3 5.79970
93759.3 5.67662
93760.3 5.56732
93761.3 5.47206
93763.2 5.31342
93765.5 5.17161
93767.7 5.06062
93770.0 4.97143
93772.2 4.89824
93774.5 4.83629
93776.7 4.78313
93781.2 4.69605
93785.7 4.62660
93790.2 4.56951
93794.7 4.52110
93799.2 4.47938
93804.3 4.43838
93809.3 4.40231
93819.4 4.34099
93829.5 4.28955
93839.7 4.24475
93849.8 4.20473
93859.9 4.16823
93880.1 4.10265
93898.1 4.04978
93916.1 4.00005
93934.0 3.95250
93952.0 3.90637
93966.1 3.87087
93973.1 3.85320
93980.1 3.83559
93983.6 3.82678
93987.1 3.81806
93988.9 3.81378
93990.6 3.80966
93992.4 3.80577
93993.3 3.80398
93994.2 3.80236
93995.0 3.80093
93995.9 3.79975
93996.8 3.79891
93997.7 3.79850
93998.5 3.79861
93999.4 3.79938
94000.3 3.80096
94001.2 3.80348
94002.1 3.80717
94002.9 3.81223
94003.8 3.81886
94004.7 3.82718
94005.6 3.83759
94006.4 3.85023
94007.3 3.86526
94008.2 3.88263
94009.4 3.91085
94010.6 3.94374
94013.0 4.02327
94017.7 4.20802
94019.7 4.27498
94021.7 4.32357
94023.3 4.34506
94024.1 4.34873
94024.3 4.34883
94024.7 4.34811
94025.1 4.34611
94026.4 4.33170
94027.8 4.30188
94029.3 4.25954
94033.3 4.09961
94035.3 4.01342
94037.3 3.93388
94039.4 3.86277
94040.4 3.83243
94041.4 3.80589
94042.5 3.78253
94043.5 3.76240
94044.6 3.74522
94045.6 3.73080
94046.6 3.71850
94047.7 3.70815
94048.7 3.69943
94049.7 3.69210
94050.8 3.68577
94051.8 3.68030
94052.9 3.67549
94053.9 3.67123
94054.9 3.66733
94056.0 3.66372
94057.0 3.66033
94058.0 3.65714
94060.1 3.65102
94062.2 3.64521
94066.3 3.63397
94070.5 3.62302
94081.9 3.59324
94093.4 3.56372
94116.3 3.50450
94166.6 3.37037
94217.0 3.22803
94267.3 3.07490
94317.7 2.90908
94361.2 2.75510
94382.9 2.67492
94404.7 2.59353
94426.4 2.51214
94448.2 2.43309
94469.9 2.36066
94491.7 2.30206
94505.4 2.27735
94519.1 2.26739
94525.4 2.26953
94531.7 2.27710
94538.0 2.29111
94544.3 2.31265
94550.6 2.34316
94556.9 2.38417
94563.2 2.43773
94569.5 2.50590
94575.6 2.58794
94581.6 2.68860
94584.7 2.74703
94587.7 2.81114
94590.7 2.88183
94593.7 2.95910
94596.8 3.04400
94599.8 3.13680
94602.8 3.23807
94605.8 3.34800
94608.9 3.46793
94611.9 3.59770
94614.9 3.73880
94617.9 3.89097
94622.5 4.14166
94627.0 4.42170
94631.5 4.73279
94636.0 5.07536
94640.5 5.45148
94645.0 5.86023
94649.6 6.30049
94654.1 6.76891
94658.9 7.29754
94663.7 7.84883
94673.4 8.98382
94678.2 9.54549
94683.0 10.0867
94687.8 10.5947
94692.6 11.0576
94696.9 11.4182
94701.1 11.7298
94705.3 11.9892
94709.5 12.1943
94713.7 12.3448
94718.0 12.4419
94722.2 12.4882
94726.4 12.4875
94730.2 12.4510
94733.9 12.3843
94741.5 12.1755
94749.0 11.8906
94756.5 11.5556
94771.6 10.8175
94786.7 10.0774
94801.5 9.39959
94809.0 9.08781
94816.4 8.79531
94823.9 8.52213
94831.3 8.26795
94838.7 8.03230
94846.2 7.81476
94857.0 7.53004
94867.8 7.28432
94875.9 7.12782
94884.1 7.00026
94892.2 6.91112
94896.2 6.88680
94900.3 6.88139
94903.0 6.89155
94905.7 6.91600
94908.4 6.95904
94911.1 7.02607
94913.8 7.12544
94916.5 7.26698
94917.9 7.35851
94919.2 7.46535
94920.6 7.59020
94921.9 7.73522
94923.5 7.92661
94925.0 8.14784
94926.5 8.40216
94928.0 8.69069
94929.5 9.01528
94931.1 9.36941
94932.6 9.75049
94934.1 10.1513
94937.8 11.1505
94939.7 11.6103
94941.6 12.0012
94943.0 12.2373
94944.4 12.4061
94945.8 12.5011
94947.2 12.5154
94947.8 12.4979
94948.8 12.4350
94949.8 12.3329
94950.8 12.1930
94951.8 12.0177
94952.8 11.8079
94953.8 11.5717
94955.7 11.0312
94963.1 8.77051
94964.9 8.25004
94966.8 7.78341
94968.7 7.37205
94970.5 7.01575
94972.4 6.70968
94974.3 6.45178
94976.1 6.23414
94978.0 6.05051
94980.0 5.88132
94982.0 5.73995
94984.1 5.61997
94986.1 5.51692
94990.2 5.34801
94994.2 5.21437
94998.3 5.10351
95002.4 5.00878
95010.5 4.85002
95017.3 4.73791
95024.0 4.63791
95037.6 4.46226
95049.1 4.33276
95060.6 4.22185
95072.2 4.13746
95077.9 4.11113
95083.7 4.10179
95086.9 4.10705
95090.1 4.12258
95093.3 4.15151
95096.5 4.19817
95099.8 4.26861
95101.4 4.31528
95103.0 4.37132
95104.6 4.43832
95106.2 4.51813
95107.8 4.61289
95109.4 4.72427
95111.3 4.87977
95113.1 5.06590
95115.0 5.28818
95116.9 5.55131
95117.8 5.70116
95118.7 5.86115
95119.7 6.03311
95120.6 6.21722
95122.5 6.62184
95124.3 7.07287
