Sm-144(n,g) ENDFB-8.0
Energy(eV) XS(b)
8844.43 0.117298
8845.90 0.123131
8847.37 0.129365
8848.84 0.136025
8850.31 0.143155
8851.77 0.150781
8853.24 0.158950
8854.71 0.167692
8856.18 0.177059
8857.65 0.187088
8859.12 0.197821
8860.59 0.209292
8862.06 0.221554
8863.52 0.234628
8864.99 0.248562
8866.46 0.263357
8867.64 0.275920
8868.83 0.289024
8870.01 0.302662
8871.19 0.316807
8872.38 0.331417
8873.56 0.346432
8875.93 0.377339
8878.29 0.408670
8880.66 0.439148
8883.02 0.467161
8884.21 0.479673
8885.39 0.490874
8886.97 0.503383
8888.55 0.512665
8890.12 0.518346
8891.70 0.520174
8893.28 0.518070
8894.86 0.512127
8896.14 0.504639
8897.42 0.494985
8898.70 0.483417
8899.98 0.470229
8901.26 0.455699
8902.55 0.440139
8905.11 0.407088
8910.24 0.339801
8912.80 0.308051
8915.36 0.278665
8917.89 0.252294
8920.41 0.228464
8922.93 0.207090
8925.45 0.188014
8927.97 0.171032
8930.50 0.155934
8933.02 0.142509
8935.54 0.130563
8938.10 0.119775
8940.65 0.110163
8943.21 0.101578
8945.77 0.0938927
8948.33 0.0869929
8950.88 0.0807878
8953.44 0.0751913
8956.00 0.0701312
8958.56 0.0655429
8961.11 0.0613758
8963.67 0.0575807
8966.23 0.0541164
8968.78 0.0509472
8971.34 0.0480417
8973.90 0.0453724
8976.45 0.0429152
8980.64 0.0392973
8984.82 0.0361244
8989.01 0.0333110
8993.19 0.0308083
8997.38 0.0285766
9001.56 0.0265805
9005.75 0.0247890
9009.93 0.0231783
9014.81 0.0215025
9019.70 0.0200302
9024.58 0.0187877
9027.02 0.0183299
9028.24 0.0182587
9028.85 0.0184308
9029.46 0.0191040
9029.78 0.0199083
9030.10 0.0212893
9030.42 0.0235801
9030.74 0.0272431
9030.90 0.0297936
9031.06 0.0329476
9031.22 0.0368156
9031.38 0.0415190
9031.54 0.0471893
9031.70 0.0539662
9031.86 0.0619941
9032.02 0.0713559
9032.18 0.0823113
9032.34 0.0949401
9032.66 0.125672
9032.98 0.164193
9033.30 0.210394
9033.62 0.263801
9033.94 0.322363
9034.57 0.443965
9034.81 0.485007
9035.04 0.521547
9035.27 0.552317
9035.50 0.575669
9035.79 0.593006
9035.92 0.596083
9035.99 0.596644
9036.00 0.596648
9036.00 0.596645
9036.02 0.596607
9036.04 0.596525
9036.07 0.596237
9036.09 0.595867
9036.17 0.594198
9036.24 0.591610
9036.45 0.579472
9036.65 0.560693
9036.99 0.516305
9037.28 0.470154
9037.56 0.418457
9038.13 0.310072
9038.41 0.258501
9038.69 0.211255
9038.97 0.169515
9039.26 0.133866
9039.54 0.104379
9039.82 0.0807199
9040.11 0.0622848
9040.39 0.0483176
9040.67 0.0380168
9040.96 0.0306126
9041.24 0.0254176
9041.52 0.0218632
9041.75 0.0198249
9041.98 0.0183730
9042.45 0.0166089
9042.91 0.0157212
9043.37 0.0152520
9045.22 0.0144955
9048.93 0.0136746
9056.34 0.0124445
9063.74 0.0114239
9071.15 0.0105387
9077.19 0.00989676
9083.23 0.00931492
9089.26 0.00878543
9095.30 0.00830210
9101.33 0.00785935
9107.37 0.00745301
9119.44 0.00673410
9130.97 0.00614846
9142.49 0.00563795
9154.01 0.00519431
9165.54 0.00480362
9177.06 0.00445906
9188.59 0.00415500
9200.11 0.00388361
9211.63 0.00364075
9223.71 0.00341403
9235.78 0.00321038
9247.85 0.00302729
9259.92 0.00286270
9272.00 0.00271328
9284.07 0.00257817
9308.21 0.00234323
9329.07 0.00217251
9349.92 0.00202639
9370.77 0.00189993
9391.62 0.00179158
9412.48 0.00169799
9433.33 0.00161732
9454.18 0.00154847
9475.03 0.00149126
9501.37 0.00143698
9527.71 0.00141164
9540.33 0.00141915
9552.96 0.00145833
9559.27 0.00150303
9565.58 0.00158345
9571.89 0.00173908
9575.04 0.00187107
9578.20 0.00207264
9580.94 0.00235909
9582.31 0.00256597
9583.69 0.00283844
9585.06 0.00320971
9586.43 0.00373970
9587.12 0.00409584
9587.80 0.00454225
9588.49 0.00511976
9589.17 0.00591793
9589.50 0.00643666
9589.82 0.00711407
9590.15 0.00805115
9590.48 0.00942462
9590.64 0.0103630
9590.80 0.0115381
9590.97 0.0130205
9591.13 0.0149002
9591.29 0.0172911
9591.45 0.0203362
9591.62 0.0242131
9591.78 0.0291064
9591.94 0.0353408
9592.11 0.0432097
9592.27 0.0530943
9592.43 0.0654435
9592.59 0.0807792
9592.76 0.0997003
9592.92 0.122885
9593.08 0.151089
9593.25 0.185143
9593.41 0.225941
9593.57 0.274430
9593.74 0.331587
9593.90 0.398399
9594.06 0.475825
9594.22 0.564766
9594.39 0.665358
9594.52 0.761121
9594.66 0.865659
9594.80 0.979788
9594.94 1.10353
9595.07 1.23673
9595.21 1.37907
9595.35 1.53004
9595.48 1.68892
9595.76 2.02773
9596.03 2.38305
9596.31 2.74296
9596.58 3.09191
9596.80 3.34699
9597.01 3.57549
9597.12 3.67869
9597.22 3.77165
9597.33 3.85455
9597.44 3.92661
9597.59 4.00996
9597.75 4.06785
9597.88 4.09589
9597.94 4.10300
9597.99 4.10483
9598.00 4.10485
9598.01 4.10475
9598.03 4.10448
9598.05 4.10344
9598.11 4.09730
9598.23 4.07404
9598.38 4.02426
9598.52 3.95195
9598.72 3.81966
9598.91 3.65216
9599.11 3.45455
9599.30 3.23383
9599.51 2.97751
9599.72 2.70828
9600.14 2.16053
9600.35 1.89510
9600.56 1.64249
9600.77 1.40673
9600.97 1.19070
9601.18 0.996203
9601.39 0.823987
9601.60 0.673942
9601.81 0.545236
9602.02 0.436490
9602.23 0.345946
9602.44 0.271625
9602.65 0.211459
9602.86 0.163400
9603.06 0.125508
9603.27 0.0959996
9603.48 0.0732912
9603.69 0.0560087
9603.90 0.0429890
9604.11 0.0332693
9604.32 0.0260681
9604.53 0.0207637
9604.74 0.0168857
9604.94 0.0140247
9605.15 0.0119195
9605.36 0.0103595
9605.57 0.00919010
9605.78 0.00829933
9605.99 0.00760704
9606.41 0.00660785
9606.83 0.00591368
9607.24 0.00538933
9608.08 0.00461891
9608.92 0.00406316
9609.75 0.00364082
9611.42 0.00304466
9613.09 0.00264801
9614.77 0.00236971
9616.44 0.00216763
9618.11 0.00201712
9622.29 0.00176900
9626.47 0.00162640
9634.83 0.00146658
9643.18 0.00138695
9651.54 0.00134290
9668.26 0.00130244
9684.98 0.00129245
9709.21 0.00131325
9733.45 0.00138092
9745.57 0.00144611
9757.69 0.00155745
9763.75 0.00164484
9769.81 0.00177003
9775.87 0.00195979
9778.90 0.00208542
9781.93 0.00225482
9784.44 0.00244112
9786.95 0.00268576
9789.45 0.00301514
9791.96 0.00346823
9794.47 0.00413543
9795.72 0.00459776
9796.98 0.00518524
9798.23 0.00595000
9799.48 0.00697730
9800.74 0.00841405
9801.36 0.00936221
9801.99 0.0105310
9802.83 0.0126074
9803.24 0.0139975
9803.66 0.0157883
9803.99 0.0176362
9804.32 0.0201114
9804.64 0.0236153
9804.81 0.0259294
9804.97 0.0287625
9805.13 0.0322800
9805.30 0.0366176
9805.46 0.0420159
9805.62 0.0487483
9805.79 0.0572064
9805.95 0.0676941
9806.11 0.0807436
9806.27 0.0969314
9806.44 0.117070
9806.60 0.141703
9806.76 0.171840
9806.93 0.208498
9807.09 0.253105
9807.25 0.306369
9807.42 0.369876
9807.58 0.445048
9807.74 0.533940
9807.91 0.636965
9808.07 0.756081
9808.23 0.892667
9808.40 1.04796
9808.56 1.22299
9808.72 1.41849
9808.89 1.63488
9809.00 1.80455
9809.12 1.98499
9809.24 2.17587
9809.36 2.37497
9809.47 2.58508
9809.59 2.80181
9809.83 3.25838
9810.06 3.73487
9810.30 4.21892
9810.53 4.69606
9810.77 5.15036
9810.95 5.47769
9811.13 5.77339
9811.32 6.03019
9811.50 6.24151
9811.64 6.36658
9811.77 6.46114
9811.92 6.52577
9811.99 6.54477
9812.06 6.55466
9812.10 6.55606
9812.17 6.55225
9812.22 6.54380
9812.31 6.51713
9812.46 6.44453
9812.59 6.34366
9812.73 6.21264
9812.89 6.02926
9813.04 5.81434
9813.20 5.57075
9813.35 5.30285
9813.57 4.88995
9813.79 4.45302
9814.23 3.55380
9814.45 3.11301
9814.67 2.69449
9814.89 2.30354
9815.00 2.11932
9815.10 1.94545
9815.25 1.72524
9815.40 1.52318
9815.54 1.33791
9815.69 1.16929
9815.84 1.01596
9815.98 0.879403
9816.13 0.757765
9816.27 0.650150
9816.42 0.554964
9816.57 0.472457
9816.71 0.400869
9816.86 0.339135
9817.01 0.286217
9817.15 0.241113
9817.30 0.202884
9817.44 0.170650
9817.59 0.143439
9817.74 0.120885
9817.88 0.102132
9818.03 0.0865999
9818.17 0.0737775
9818.32 0.0632214
9818.47 0.0545489
9818.61 0.0474332
9818.76 0.0415611
9818.91 0.0367782
9819.05 0.0328466
9819.20 0.0296053
9819.49 0.0246891
9819.78 0.0212390
9820.20 0.0178446
9820.62 0.0155405
9821.04 0.0138462
9821.46 0.0125210
9822.30 0.0105289
9823.14 0.00908061
9823.98 0.00797587
9824.82 0.00711125
9825.66 0.00642042
9826.50 0.00586028
9828.19 0.00501921
9829.87 0.00442965
9831.55 0.00399966
9833.23 0.00367972
9836.15 0.00330259
9839.07 0.00307744
9842.00 0.00295400
9844.92 0.00290651
9849.89 0.00297076
9854.86 0.00322365
9857.34 0.00343953
9859.83 0.00373649
9862.31 0.00414840
9864.79 0.00472661
9867.43 0.00561824
9868.74 0.00622611
9870.06 0.00698919
9871.37 0.00796527
9872.69 0.00924012
9874.00 0.0109561
9875.32 0.0133535
9876.05 0.0151284
9876.78 0.0173652
9877.51 0.0202607
9878.24 0.0241654
9878.61 0.0267144
9878.97 0.0298599
9879.34 0.0339034
9879.70 0.0392893
9880.07 0.0468168
9880.25 0.0517445
9880.43 0.0576864
9880.62 0.0649775
9880.80 0.0738685
9880.98 0.0848649
9881.16 0.0983364
9881.36 0.116858
9881.57 0.140115
9881.77 0.169214
9881.97 0.205436
9882.17 0.250242
9882.27 0.276502
9882.37 0.305254
9882.47 0.337298
9882.57 0.372230
9882.67 0.410983
9882.77 0.453025
9882.87 0.499434
9882.97 0.549523
9883.07 0.604523
9883.17 0.663560
9883.27 0.728024
9883.37 0.796823
9883.48 0.871504
9883.58 0.950729
9883.68 1.03620
9883.78 1.12630
9883.88 1.22288
9883.98 1.32402
9884.08 1.43170
9884.18 1.54370
9884.28 1.66090
9884.38 1.78311
9884.52 1.96472
9884.66 2.15494
9884.80 2.35258
9884.95 2.55474
9885.09 2.76261
9885.23 2.97140
9885.51 3.38915
9885.63 3.56075
9885.71 3.67647
9885.91 3.94798
9886.11 4.19651
9886.32 4.41516
9886.48 4.56696
9886.64 4.69158
9886.74 4.75366
9886.84 4.80352
9886.95 4.84457
9887.07 4.87145
9887.20 4.88231
9887.22 4.88194
9887.30 4.87573
9887.38 4.86190
9887.53 4.81420
9887.68 4.73889
9887.81 4.65238
9887.94 4.54828
9888.11 4.39207
9888.27 4.21187
9888.42 4.02770
9888.58 3.83049
9888.73 3.62209
9888.88 3.40556
9889.14 3.01937
9889.40 2.63389
9889.66 2.26043
9889.92 1.90933
9890.16 1.61986
9890.39 1.35809
9890.51 1.23824
9890.62 1.12590
9890.74 1.02107
9890.86 0.924487
9890.97 0.834340
9891.09 0.751296
9891.21 0.675106
9891.32 0.606050
9891.44 0.542618
9891.56 0.485089
9891.68 0.433102
9891.79 0.386667
9891.89 0.351478
9891.98 0.319694
9892.08 0.290734
9892.18 0.264401
9892.37 0.218635
9892.56 0.181415
9892.75 0.151014
9892.95 0.126568
9893.14 0.106781
9893.33 0.0909696
9893.52 0.0782153
9893.72 0.0680249
9893.91 0.0597752
9894.10 0.0531349
9894.29 0.0476982
9894.49 0.0432559
9894.87 0.0364752
9895.23 0.0318784
9895.59 0.0283603
9896.30 0.0232474
9897.02 0.0196452
9897.73 0.0169370
9898.45 0.0148232
9899.16 0.0131319
9899.88 0.0117527
9900.59 0.0106122
9901.80 0.00907827
9903.01 0.00790604
9904.22 0.00698908
9905.43 0.00625841
9907.85 0.00517893
9910.27 0.00443389
9912.69 0.00389674
9915.11 0.00349563
9917.52 0.00318907
9919.94 0.00295013
9924.78 0.00260807
9929.62 0.00238167
9938.42 0.00213440
9947.22 0.00199969
9964.81 0.00188949
9971.85 0.00187751
10000.0 0.00192106
10028.7 0.00206014
10057.4 0.00227670
10086.0 0.00258043
10114.7 0.00300063
10133.5 0.00336522
10142.9 0.00358932
10145.3 0.00366259
10146.4 0.00374828
10147.0 0.00385705
10147.6 0.00407625
10148.2 0.00451627
10148.5 0.00487030
10148.8 0.00532412
10149.1 0.00593128
10149.4 0.00667014
10149.7 0.00757159
10150.0 0.00864033
10150.6 0.0112882
10151.1 0.0142901
10151.7 0.0172707
10152.3 0.0195254
10152.5 0.0200872
10152.8 0.0205323
10152.9 0.0206000
10153.0 0.0206097
10153.0 0.0206097
10153.0 0.0206071
10153.1 0.0206005
10153.2 0.0205492
10153.5 0.0201526
10153.6 0.0199098
10153.9 0.0187613
10154.3 0.0172458
10155.0 0.0136064
10155.8 0.0100194
10156.1 0.00853770
10156.5 0.00730684
10156.8 0.00635527
10157.2 0.00562809
10157.5 0.00509496
10157.9 0.00471981
10158.2 0.00446655
10158.6 0.00430284
10159.3 0.00414474
10162.1 0.00412861
10167.6 0.00430572
10178.8 0.00474003
10184.4 0.00500300
10190.0 0.00533265
10195.5 0.00583604
10198.3 0.00630210
10199.7 0.00681875
10200.1 0.00708763
10200.4 0.00750700
10200.8 0.00819282
10201.1 0.00930022
10201.3 0.0101036
10201.4 0.0110691
10201.6 0.0122900
10201.8 0.0138286
10201.9 0.0157594
10202.1 0.0181704
10202.2 0.0211648
10202.4 0.0248622
10202.6 0.0297140
10202.7 0.0353127
10202.9 0.0420891
10203.0 0.0502336
10203.2 0.0599522
10203.4 0.0714637
10203.5 0.0849965
10203.7 0.100783
10203.9 0.120285
10204.0 0.141442
10204.3 0.192710
10204.7 0.256899
10205.0 0.334488
10205.3 0.424857
10205.6 0.526024
10206.3 0.745380
10206.6 0.855769
10206.8 0.923524
10207.0 0.981459
10207.2 1.03307
10207.4 1.07200
10207.6 1.09518
10207.8 1.10966
10207.9 1.11598
10208.0 1.11733
10208.0 1.11746
10208.1 1.11709
10208.1 1.11455
10208.4 1.09842
10208.6 1.05842
10208.9 0.998938
10209.1 0.943628
10209.3 0.881089
10209.8 0.741972
10210.2 0.596785
10210.6 0.458772
10210.9 0.364469
10211.2 0.284791
10211.6 0.215649
10211.9 0.161265
10212.0 0.137773
10212.2 0.117169
10212.3 0.0992436
10212.5 0.0846733
10212.7 0.0712952
10212.8 0.0605792
10213.0 0.0508804
10213.1 0.0432206
10213.3 0.0363829
10213.4 0.0307341
10213.6 0.0260996
10213.7 0.0225367
10213.9 0.0194379
10214.1 0.0169438
10214.2 0.0149482
10214.4 0.0134492
10214.5 0.0121735
10214.7 0.0111680
10215.0 0.00979505
10215.3 0.00894418
10215.6 0.00841833
10216.3 0.00787800
10216.9 0.00765003
10218.1 0.00747311
10220.6 0.00740324
10223.0 0.00746315
10225.4 0.00758372
10227.7 0.00774157
10230.1 0.00792362
10232.5 0.00812663
10233.7 0.00823461
10234.8 0.00834680
10236.0 0.00846400
10237.2 0.00858420
10237.8 0.00864578
10238.4 0.00870835
10239.0 0.00877191
10239.6 0.00883648
10240.3 0.00891888
10240.7 0.00896068
10241.0 0.00900287
10241.4 0.00904547
10241.8 0.00908847
10242.2 0.00913187
10242.5 0.00917569
10243.0 0.00923194
10243.5 0.00928885
10243.9 0.00934645
10244.4 0.00940348
10244.9 0.00946244
10245.3 0.00952210
10245.8 0.00958246
10246.3 0.00964223
10247.0 0.00974384
10247.8 0.00984609
10248.6 0.00995032
10249.3 0.0100566
10250.1 0.0101664
10250.8 0.0102769
10252.4 0.0105044
10253.9 0.0107426
10255.4 0.0109889
10256.9 0.0112470
10258.5 0.0115144
10260.6 0.0119164
10262.8 0.0123442
10263.9 0.0125697
10265.0 0.0128006
10266.1 0.0130394
10267.1 0.0132865
10268.2 0.0135449
10269.3 0.0138104
10270.4 0.0140885
10271.5 0.0143748
10272.6 0.0146754
10273.6 0.0149857
10274.7 0.0153093
10275.8 0.0156474
10277.5 0.0162052
10279.2 0.0168032
10280.8 0.0174559
10281.7 0.0178043
10282.5 0.0181647
10283.3 0.0185475
10284.2 0.0189501
10285.0 0.0193750
10285.9 0.0198194
10286.7 0.0202975
10287.5 0.0208078
10288.4 0.0213553
10289.2 0.0219380
10290.3 0.0227780
10291.4 0.0237120
10292.5 0.0247734
10293.5 0.0259987
10294.6 0.0274548
10295.7 0.0291931
10296.8 0.0313460
10297.9 0.0341096
10298.7 0.0368976
10299.5 0.0405796
10300.4 0.0459057
10300.8 0.0497709
10301.2 0.0550208
10301.6 0.0630349
10301.8 0.0686305
10302.1 0.0757632
10302.3 0.0849322
10302.5 0.0967819
10302.7 0.112133
10302.9 0.132014
10303.1 0.157695
10303.3 0.190718
10303.5 0.232918
10303.7 0.286436
10303.8 0.319796
10303.9 0.353718
10304.1 0.395360
10304.2 0.437491
10304.3 0.488938
10304.4 0.540708
10304.5 0.597591
10304.6 0.659927
10304.7 0.771848
10304.9 0.891440
10305.0 0.961401
10305.0 1.03585
10305.2 1.18803
10305.3 1.27612
10305.3 1.36916
10305.5 1.55724
10305.6 1.76334
10305.8 1.98753
10306.0 2.24629
10306.1 2.50658
10306.3 2.80191
10306.4 3.09375
10306.6 3.41879
10306.7 3.73385
10307.0 4.38202
10307.3 4.88110
10307.5 5.34588
10307.7 5.78486
10307.9 6.18450
10308.0 6.36544
10308.1 6.53173
10308.2 6.68191
10308.4 6.81466
10308.5 6.93821
10308.6 7.03826
10308.7 7.11887
10308.8 7.16376
10308.9 7.18097
10309.0 7.19001
10309.0 7.19010
10309.0 7.18864
10309.1 7.18426
10309.2 7.16676
10309.3 7.12865
10309.4 7.05949
10309.5 6.97427
10309.6 6.87936
10309.8 6.66908
10310.0 6.41253
10310.1 6.11572
10310.3 5.78539
10310.5 5.42876
10310.7 5.07447
10311.1 4.10107
10311.3 3.63007
10311.6 3.17641
10311.7 2.93929
10311.8 2.72957
10311.9 2.52787
10312.0 2.33477
10312.1 2.15073
10312.2 1.97606
10312.3 1.81100
10312.4 1.65565
10312.6 1.49727
10312.7 1.35038
10312.8 1.18258
10313.0 1.04132
10313.1 0.914223
10313.3 0.800531
10313.4 0.699405
10313.5 0.609949
10313.7 0.531240
10313.8 0.462347
10314.0 0.398378
10314.1 0.346914
10314.2 0.302532
10314.4 0.264425
10314.5 0.231842
10314.7 0.204090
10314.8 0.180537
10314.9 0.160612
10315.1 0.142711
10315.2 0.128740
10315.5 0.107164
10315.8 0.0919983
10316.1 0.0813233
10316.4 0.0737525
10316.6 0.0683078
10317.2 0.0613117
10317.9 0.0565961
10318.5 0.0537308
10319.8 0.0504722
10321.1 0.0489387
10322.4 0.0484067
10323.7 0.0485190
10325.0 0.0490941
10326.3 0.0500240
10327.6 0.0512340
10329.0 0.0527038
10330.3 0.0543878
10331.6 0.0562998
10332.9 0.0584056
10334.2 0.0607386
10335.5 0.0632889
10336.8 0.0660656
10338.1 0.0690576
10339.4 0.0723265
10340.7 0.0758413
10342.0 0.0796783
10343.3 0.0838042
10344.6 0.0883118
10345.9 0.0932043
10347.2 0.0985195
10348.5 0.104255
10349.2 0.107357
10349.9 0.110546
10350.5 0.113875
10351.2 0.117351
10351.8 0.121039
10352.5 0.124835
10353.1 0.128804
10353.8 0.132953
10354.4 0.137361
10355.1 0.141905
10355.7 0.146735
10356.4 0.151717
10357.0 0.157017
10357.7 0.162487
10358.3 0.168218
10359.0 0.174224
10359.7 0.180618
10360.3 0.187224
10361.0 0.194149
10361.6 0.201412
10362.3 0.209147
10362.9 0.217139
10363.6 0.225518
10364.2 0.234301
10364.9 0.243942
10365.6 0.253910
10366.2 0.264363
10366.9 0.275315
10367.6 0.286783
10368.2 0.298778
10368.9 0.311308
10369.6 0.324380
10370.3 0.337992
10370.9 0.352140
10371.6 0.366809
10372.3 0.381979
10373.6 0.413682
10374.9 0.446856
10376.3 0.482161
10377.7 0.517157
10379.1 0.550840
10380.5 0.581698
10381.9 0.608244
10382.6 0.619211
10383.2 0.628458
10383.9 0.635820
10384.6 0.641161
10385.3 0.644380
10386.0 0.645416
10387.0 0.642963
10388.0 0.635896
10388.8 0.626958
10389.7 0.615395
10390.5 0.601492
10391.3 0.585781
10392.1 0.568217
10392.9 0.549337
10394.6 0.509252
10396.2 0.467497
10397.8 0.426471
10399.5 0.387024
10401.1 0.350498
10402.3 0.325575
10403.5 0.302391
10404.7 0.280934
10405.9 0.261152
10407.1 0.242964
10408.3 0.226270
10409.5 0.210965
10410.7 0.197053
10411.9 0.184399
10413.1 0.172785
10414.2 0.162119
10415.4 0.152316
10416.6 0.143299
10417.8 0.134996
10419.0 0.127341
10420.1 0.120275
10422.0 0.110363
10423.8 0.101619
10425.6 0.0937918
10427.4 0.0868296
10429.3 0.0805484
10431.1 0.0749313
10432.9 0.0698660
10434.7 0.0652856
10437.1 0.0599751
10439.4 0.0552779
10441.8 0.0511060
10444.2 0.0474011
10446.5 0.0440708
10448.9 0.0410803
10451.2 0.0383863
10453.6 0.0359618
10455.9 0.0337550
10458.3 0.0317502
10460.7 0.0299244
10463.0 0.0282580
10465.4 0.0267343
10467.7 0.0253388
10470.1 0.0240590
10472.5 0.0228844
10474.8 0.0218061
10477.2 0.0208169
10479.5 0.0199111
10481.9 0.0190848
10486.6 0.0176671
10491.3 0.0165950
10496.5 0.0160255
10498.9 0.0161847
10501.2 0.0169822
10502.4 0.0178991
10503.0 0.0186424
10503.6 0.0197863
10504.2 0.0217863
10504.5 0.0234462
10504.8 0.0257639
10505.1 0.0292873
10505.3 0.0343263
10505.6 0.0417351
10505.8 0.0468285
10505.9 0.0525608
10506.1 0.0638988
10506.4 0.0780075
10506.6 0.0971118
10506.8 0.120438
10507.0 0.151373
10507.2 0.188313
10507.4 0.236158
10507.6 0.291905
10507.9 0.362277
10508.1 0.442123
10508.3 0.540182
10508.5 0.648330
10508.7 0.777298
10508.9 0.915277
10509.1 1.06713
10509.4 1.23159
10509.6 1.40671
10509.8 1.58099
10510.2 1.93958
10510.4 2.12554
10510.6 2.29572
10510.8 2.45488
10511.0 2.59890
10511.1 2.69460
10511.3 2.77803
10511.4 2.84784
10511.6 2.89967
10511.8 2.95333
10511.9 2.96688
10512.0 2.97134
10512.0 2.97138
10512.0 2.97076
10512.1 2.96894
10512.2 2.95915
10512.4 2.91744
10512.6 2.83888
10512.8 2.73452
10513.0 2.63134
10513.2 2.51371
10513.3 2.38398
10513.5 2.24466
10513.8 1.94748
10514.2 1.65102
10514.5 1.39703
10514.7 1.16642
10515.0 0.949060
10515.3 0.763741
10515.6 0.599009
10515.9 0.466124
10516.2 0.357498
10516.4 0.270782
10516.6 0.232353
10516.7 0.201004
10516.9 0.173624
10517.0 0.149833
10517.1 0.129265
10517.3 0.111570
10517.4 0.0964160
10517.6 0.0834970
10517.7 0.0718134
10517.9 0.0626505
10518.0 0.0549321
10518.1 0.0484514
10518.3 0.0430252
10518.4 0.0384927
10518.7 0.0315658
10518.9 0.0278046
10519.1 0.0249438
10519.3 0.0227584
10519.5 0.0211468
10519.9 0.0187758
10520.4 0.0172782
10521.2 0.0154215
10522.0 0.0142695
10523.7 0.0127644
10525.3 0.0117849
10528.6 0.0105305
10531.9 0.00972726
10536.5 0.00895515
10541.0 0.00839553
10545.6 0.00798361
10550.1 0.00774390
10551.7 0.00772825
10554.4 0.00787713
10555.7 0.00813352
10556.4 0.00840257
10557.0 0.00895011
10557.3 0.00947069
10557.7 0.0103070
10558.0 0.0116657
10558.2 0.0126695
10558.3 0.0138706
10558.5 0.0154888
10558.7 0.0174117
10558.8 0.0199803
10559.0 0.0230027
10559.2 0.0269963
10559.3 0.0316405
10559.5 0.0377007
10559.7 0.0446564
10559.8 0.0536092
10560.0 0.0637407
10560.2 0.0765920
10560.3 0.0909197
10560.5 0.108817
10560.6 0.128462
10560.8 0.152611
10561.0 0.178691
10561.3 0.243701
10561.6 0.324982
10562.0 0.422988
10562.3 0.533066
10562.5 0.631722
10562.8 0.732245
10563.3 0.943109
10563.6 1.04250
10563.8 1.13429
10564.1 1.21475
10564.3 1.27807
10564.5 1.32019
10564.7 1.34741
10564.9 1.36045
10565.0 1.36266
10565.0 1.36293
10565.1 1.36207
10565.2 1.35595
10565.4 1.34049
10565.5 1.31657
10565.7 1.28013
10565.9 1.23446
10566.1 1.18064
10566.2 1.11990
10566.3 1.09470
10566.5 1.03437
10566.6 0.971056
10567.0 0.839423
10567.3 0.707280
10567.6 0.584835
10567.9 0.468976
10568.2 0.369975
10568.5 0.283018
10568.8 0.213724
10569.1 0.173050
10569.3 0.138877
10569.5 0.110587
10569.7 0.0884459
10569.9 0.0696759
10570.2 0.0547644
10570.4 0.0430724
10570.6 0.0343812
10570.8 0.0273686
10571.0 0.0220611
10571.2 0.0180854
10571.5 0.0152504
10571.7 0.0130466
10571.9 0.0114325
10572.1 0.0102543
10572.3 0.00942803
10572.8 0.00831826
10573.2 0.00770855
10574.1 0.00707964
10575.8 0.00650406
10579.3 0.00593149
10582.8 0.00559673
10592.9 0.00500539
10603.0 0.00461223
10613.1 0.00431196
10623.2 0.00410235
10628.3 0.00406168
10631.8 0.00410058
10635.4 0.00429868
10636.3 0.00441453
10637.2 0.00461957
10637.6 0.00481124
10638.1 0.00513677
10638.5 0.00576028
10638.7 0.00625386
10638.9 0.00694016
10639.2 0.00794409
10639.4 0.00928046
10639.6 0.0111149
10639.8 0.0136122
10640.1 0.0171564
10640.3 0.0217046
10640.5 0.0276982
10640.7 0.0355009
10641.0 0.0460466
10641.2 0.0589045
10641.4 0.0749867
10641.6 0.0948236
10641.8 0.120151
10642.1 0.149285
10642.3 0.183651
10642.5 0.223569
10642.8 0.291836
10643.1 0.369213
10643.5 0.459348
10643.8 0.554142
10644.4 0.765863
10644.8 0.864338
10645.1 0.945159
10645.4 0.997749
10645.7 1.03156
10645.9 1.04476
10646.0 1.04741
10646.0 1.04774
10646.1 1.04725
10646.2 1.04431
10646.4 1.02550
10646.4 1.02331
10646.5 1.01355
10646.6 1.00374
10646.7 0.978927
10646.9 0.940617
10647.3 0.855956
10647.6 0.756440
10648.1 0.601399
10648.6 0.450317
10648.8 0.396171
10649.2 0.291678
10649.6 0.208261
10649.8 0.173609
10650.0 0.143485
10650.2 0.117625
10650.4 0.0956993
10650.6 0.0765003
10650.8 0.0614423
10651.0 0.0491262
10651.2 0.0391652
10651.4 0.0311968
10651.6 0.0248895
10651.8 0.0199479
10652.0 0.0161141
10652.2 0.0130395
10652.4 0.0108241
10652.6 0.00914931
10652.8 0.00789147
10653.0 0.00695168
10653.2 0.00625194
10653.4 0.00573158
10653.6 0.00534406
10654.0 0.00482587
10654.4 0.00453270
10655.2 0.00422234
10656.8 0.00393112
10658.4 0.00376251
10661.6 0.00356206
10669.4 0.00334850
10677.2 0.00328881
10681.1 0.00333130
10685.0 0.00351519
10687.0 0.00379048
10687.5 0.00394953
10688.0 0.00423298
10688.2 0.00446861
10688.5 0.00479091
10688.7 0.00525095
10688.9 0.00590946
10689.2 0.00689725
10689.4 0.00825379
10689.7 0.0102593
10689.9 0.0129603
10690.1 0.0148296
10690.2 0.0168606
10690.4 0.0219770
10690.7 0.0288274
10690.9 0.0378640
10691.1 0.0501572
10691.4 0.0653094
10691.6 0.0852348
10691.9 0.108955
10692.1 0.139047
10692.4 0.173577
10692.6 0.213939
10692.8 0.260224
10693.2 0.347493
10693.7 0.455296
10694.1 0.568333
10694.5 0.682897
