Sc-45(n,tot) ENDFB-8.0
71694.2 25.7192
71707.0 26.6330
71719.8 27.3999
71732.7 28.0003
71745.5 28.4255
71758.3 28.6743
71771.2 28.7533
71784.0 28.6752
71796.8 28.4574
71809.7 28.1200
71822.5 27.6835
71835.3 27.1692
71861.0 25.9808
71873.8 25.3386
71886.6 24.6817
71899.5 24.0205
71912.3 23.3629
71924.2 22.7614
71936.1 22.1725
71948.0 21.5994
71959.9 21.0445
71971.9 20.5096
71983.8 19.9965
71995.7 19.5069
72007.6 19.0435
72013.5 18.8221
72019.5 18.6088
72025.4 18.4039
72031.4 18.2090
72037.4 18.0252
72043.3 17.8551
72049.3 17.7017
72052.2 17.6326
72055.2 17.5698
72058.2 17.5140
72061.2 17.4667
72064.1 17.4295
72067.1 17.4045
72070.1 17.3945
72071.6 17.3961
72073.1 17.4030
72074.6 17.4156
72076.1 17.4349
72077.5 17.4616
72079.0 17.4965
72080.5 17.5412
72082.0 17.5971
72083.5 17.6656
72085.0 17.7489
72086.5 17.8493
72088.0 17.9695
72089.5 18.1128
72090.9 18.2821
72092.4 18.4842
72093.2 18.5997
72093.9 18.7237
72094.7 18.8604
72095.4 19.0070
72096.1 19.1663
72096.9 19.3393
72097.6 19.5296
72098.4 19.7333
72099.1 19.9571
72099.9 20.1961
72100.6 20.4580
72101.4 20.7366
72102.1 21.0363
72102.8 21.3576
72103.6 21.7153
72104.4 22.0913
72105.1 22.4893
72105.9 22.9074
72107.4 23.7903
72108.9 24.6980
72109.7 25.1407
72110.4 25.5614
72111.2 25.9479
72112.0 26.2868
72112.7 26.5653
72113.5 26.7714
72114.2 26.8958
72115.0 26.9319
72115.8 26.8763
72116.5 26.7323
72117.3 26.5054
72118.1 26.2049
72118.8 25.8422
72119.6 25.4301
72120.3 24.9818
72121.1 24.5096
72122.6 23.5368
72124.1 22.5819
72124.9 22.1256
72125.7 21.6881
72126.4 21.2715
72127.2 20.8768
72128.2 20.3823
72129.2 19.9316
72130.2 19.5142
72131.2 19.1359
72132.3 18.7867
72133.3 18.4706
72134.3 18.1813
72135.3 17.9162
72136.3 17.6708
72137.3 17.4475
72138.3 17.2419
72139.3 17.0522
72140.4 16.8750
72141.4 16.7125
72142.4 16.5614
72143.4 16.4207
72144.4 16.2881
72145.4 16.1653
72147.4 15.9407
72149.5 15.7414
72151.5 15.5639
72153.5 15.4030
72155.5 15.2573
72157.6 15.1231
72159.6 15.0001
72161.6 14.8853
72163.7 14.7782
72165.7 14.6778
72167.7 14.5836
72169.7 14.4939
72171.8 14.4091
72175.8 14.2504
72179.9 14.1037
72183.9 13.9674
72188.0 13.8392
72192.0 13.7177
72196.1 13.6017
72200.1 13.4909
72204.2 13.3842
72208.2 13.2813
72216.3 13.0844
72224.4 12.8982
72232.5 12.7205
72240.6 12.5502
72248.7 12.3863
72256.8 12.2280
72265.0 12.0745
72273.1 11.9258
72289.3 11.6406
72305.5 11.3699
72321.7 11.1122
72337.9 10.8659
72354.1 10.6302
72370.3 10.4041
72386.5 10.1869
72402.7 9.97762
72418.9 9.77592
72435.1 9.58121
72451.4 9.39300
72467.6 9.21086
72483.8 9.03437
72516.2 8.69701
72548.6 8.37805
72581.0 8.07538
72613.4 7.78679
72645.8 7.51067
72678.3 7.24520
72710.7 6.98901
72726.9 6.86397
72743.1 6.74074
72759.3 6.61918
72775.5 6.49921
72791.7 6.38054
72807.9 6.26313
72824.1 6.14684
72840.3 6.03164
72856.6 5.91730
72872.8 5.80382
72889.0 5.69120
72905.2 5.57950
72921.4 5.46872
72937.6 5.35913
72953.8 5.25115
72970.0 5.14543
72978.1 5.09372
72986.2 5.04310
72994.3 4.99369
73002.4 4.94592
73010.5 4.90008
73018.6 4.85679
73026.7 4.81665
73034.8 4.78050
73043.0 4.74942
73047.0 4.73624
73051.1 4.72491
73055.1 4.71565
73059.2 4.70882
73063.2 4.70471
73067.3 4.70373
73071.3 4.70633
73075.4 4.71303
73079.4 4.72446
73083.5 4.74134
73087.5 4.76452
73091.6 4.79500
73095.6 4.83398
73099.7 4.88286
73103.7 4.94348
73107.8 5.01756
73111.8 5.10763
73113.9 5.15967
73115.9 5.21657
73117.9 5.27934
73119.9 5.34822
73122.0 5.42375
73124.0 5.50613
73126.0 5.59682
73128.0 5.69567
73130.1 5.80445
73132.1 5.92299
73134.1 6.05342
73136.2 6.19626
73138.2 6.35270
73140.2 6.52315
73142.2 6.71071
73144.3 6.91508
73146.3 7.13994
73148.3 7.38490
73150.3 7.65436
73152.4 7.94775
73154.4 8.27022
73156.4 8.62094
73158.4 9.00583
73160.5 9.42359
73162.5 9.88082
73164.5 10.3754
73166.7 10.9671
73168.9 11.6113
73171.2 12.3098
73173.4 13.0626
73175.6 13.8685
73177.8 14.7240
73180.0 15.6228
73182.3 16.5513
73184.5 17.5050
73186.7 18.4631
73188.9 19.4054
73191.1 20.3090
73193.4 21.1491
73195.6 21.9009
73197.8 22.5413
73200.0 23.0491
73202.2 23.4152
73204.4 23.6299
73206.7 23.6933
73208.9 23.6121
73211.1 23.3985
73213.3 23.0690
73215.5 22.6424
73217.8 22.1408
73222.2 20.9758
73226.6 19.7078
73228.9 19.0667
73231.1 18.4330
73233.3 17.8133
73235.5 17.2148
73238.1 16.5514
73240.6 15.9201
73243.2 15.3223
73245.7 14.7585
73248.3 14.2281
73250.8 13.7301
73253.4 13.2632
73255.9 12.8273
73258.4 12.4174
73261.0 12.0333
73263.5 11.6734
73266.1 11.3373
73268.6 11.0206
73271.2 10.7232
73273.7 10.4436
73276.3 10.1815
73278.8 9.93366
73281.4 9.69991
73283.9 9.47921
73286.5 9.27137
73289.0 9.07387
73291.6 8.88673
73294.1 8.70917
73296.7 8.54117
73299.2 8.38075
73301.8 8.22801
73304.3 8.08241
73306.8 7.94399
73309.4 7.81122
73311.9 7.68422
73317.0 7.44650
73322.1 7.22719
73327.2 7.02482
73332.3 6.83662
73337.4 6.66165
73342.5 6.49774
73347.6 6.34429
73352.7 6.19960
73357.8 6.06330
73362.9 5.93404
73368.0 5.81160
73373.1 5.69489
73378.2 5.58382
73383.3 5.47748
73388.4 5.37590
73393.5 5.27831
73398.6 5.18482
73403.7 5.09480
73408.8 5.00825
73413.9 4.92500
73418.9 4.84511
73424.0 4.76820
73429.1 4.69455
73434.2 4.62392
73439.3 4.55669
73444.4 4.49276
73449.5 4.43261
73454.6 4.37635
73459.7 4.32463
73464.8 4.27782
73469.9 4.23681
73475.0 4.20235
73480.1 4.17572
73485.2 4.15824
73490.3 4.15178
73495.4 4.15857
73500.5 4.18139
73505.6 4.22393
73508.1 4.25394
73510.7 4.29050
73513.2 4.33464
73515.8 4.38709
73518.3 4.44880
73520.8 4.52055
73523.4 4.60413
73525.9 4.70064
73528.5 4.81166
73531.0 4.93839
73533.6 5.08380
73536.1 5.24966
73538.7 5.43845
73541.2 5.65209
73543.8 5.89537
73546.3 6.17097
73548.9 6.48272
73551.4 6.83334
73554.0 7.23011
73556.5 7.67658
73559.1 8.17778
73561.6 8.73652
73564.0 9.32348
73566.4 9.97167
73568.8 10.6843
73571.2 11.4633
73573.6 12.3095
73576.0 13.2213
73578.4 14.1944
73580.8 15.2213
73583.2 16.2906
73585.6 17.3864
73588.0 18.4889
73590.4 19.5743
73592.8 20.6160
73595.2 21.5863
73597.6 22.4581
73600.0 23.2072
73602.4 23.8145
73604.8 24.2674
73607.2 24.5607
73609.6 24.6964
73612.0 24.6831
73614.4 24.5346
73616.8 24.2683
73619.2 23.9032
73621.6 23.4588
73624.0 22.9537
73628.8 21.8274
73631.2 21.2338
73633.6 20.6345
73636.0 20.0378
73638.4 19.4501
73640.4 18.9661
73642.4 18.4962
73644.5 18.0375
73646.5 17.5955
73648.5 17.1665
73650.5 16.7551
73652.5 16.3593
73654.5 15.9791
73656.5 15.6124
73658.5 15.2625
73660.6 14.9256
73662.6 14.6045
73664.6 14.2955
73666.6 14.0011
73668.6 13.7193
73670.6 13.4494
73672.6 13.1896
73674.7 12.9421
73678.7 12.4764
73682.7 12.0484
73686.7 11.6552
73690.8 11.2917
73694.8 10.9557
73698.8 10.6447
73702.8 10.3567
73706.9 10.0883
73710.9 9.83823
73714.9 9.60479
73719.0 9.38698
73723.0 9.18233
73727.0 8.99019
73731.0 8.80947
73735.1 8.63960
73739.1 8.47887
73743.1 8.32690
73747.2 8.18301
73751.2 8.04689
73759.2 7.79399
73767.3 7.56486
73775.3 7.35566
73783.4 7.16420
73791.5 6.98774
73799.5 6.82482
73807.6 6.67342
73815.6 6.53255
73823.7 6.40072
73831.7 6.27723
73839.8 6.16093
73847.8 6.05135
73863.9 5.84927
73880.1 5.66671
73896.2 5.50043
73912.3 5.34759
73928.4 5.20620
73944.5 5.07459
73960.6 4.95135
73976.7 4.83537
73992.8 4.72568
74008.9 4.62149
74025.0 4.52213
74041.1 4.42701
74057.3 4.33565
74089.5 4.16248
74121.7 3.99978
74153.9 3.84533
74170.0 3.77056
74186.1 3.69719
74202.2 3.62502
74218.3 3.55388
74234.5 3.48361
74250.6 3.41406
74282.8 3.27655
74347.2 3.00419
74379.4 2.86749
74411.7 2.72957
74443.9 2.59027
74476.1 2.45090
74492.2 2.38240
74508.3 2.31613
74516.4 2.28440
74524.4 2.25413
74532.5 2.22573
74540.5 2.19991
74548.6 2.17746
74556.6 2.15957
74564.7 2.14773
74568.7 2.14471
74572.8 2.14404
74576.8 2.14611
74580.8 2.15136
74584.8 2.16034
74588.9 2.17364
74592.9 2.19207
74596.9 2.21652
74601.0 2.24807
74605.0 2.28791
74609.0 2.33782
74613.0 2.39962
74615.1 2.43579
74617.1 2.47566
74619.1 2.51977
74621.1 2.56854
74623.1 2.62271
74625.1 2.68225
74627.1 2.74834
74629.1 2.82094
74631.2 2.90150
74633.2 2.99000
74635.2 3.08770
74637.2 3.19558
74639.2 3.31534
74641.2 3.44703
74643.2 3.59333
74645.3 3.75430
74647.3 3.93324
74649.3 4.13027
74651.3 4.34830
74653.3 4.58961
74655.3 4.85811
74657.3 5.15390
74659.3 5.48122
74661.4 5.84323
74663.4 6.24539
74665.4 6.68718
74667.4 7.17398
74669.4 7.70913
74671.3 8.26823
74673.2 8.87299
74675.1 9.52749
74677.1 10.2319
74679.0 10.9888
74680.9 11.7869
74682.8 12.6242
74684.7 13.4918
74688.5 15.2705
74690.4 16.1426
74692.4 16.9771
74694.3 17.7551
74696.2 18.4453
74698.1 19.0310
74700.0 19.4946
74701.9 19.8250
74703.8 20.0124
74705.7 20.0595
74707.7 19.9726
74709.6 19.7622
74711.5 19.4457
74713.4 19.0401
74715.3 18.5636
74717.2 18.0311
74719.1 17.4645
74723.0 16.2766
74724.9 15.6743
74726.8 15.0827
74728.7 14.5048
74730.6 13.9448
74732.5 13.4003
74734.5 12.8816
74736.4 12.3870
74738.3 11.9169
74740.2 11.4688
74742.1 11.0469
74744.1 10.6480
74746.0 10.2712
74747.9 9.91355
74749.8 9.57778
74751.8 9.26081
74753.7 8.96151
74755.6 8.67736
74757.5 8.41026
74759.4 8.15766
74761.4 7.91863
74763.3 7.69110
74765.2 7.47660
74767.1 7.27310
74769.1 7.07988
74771.0 6.89531
74772.9 6.72067
74774.8 6.55437
74776.7 6.39585
74778.7 6.24385
74780.6 6.09946
74784.4 5.82934
74788.3 5.58153
74792.1 5.35330
74796.0 5.14177
74799.8 4.94602
74803.7 4.76323
74807.5 4.59284
74811.3 4.43261
74815.2 4.28220
74819.0 4.13979
74822.9 4.00522
74826.7 3.87699
74830.6 3.75506
74834.4 3.63815
74838.3 3.52633
74842.1 3.41850
74845.9 3.31479
74849.8 3.21451
74853.6 3.11730
74857.5 3.02262
74861.3 2.93067
74869.0 2.75306
74876.7 2.58289
74884.4 2.41916
74892.1 2.26152
74899.8 2.11048
74903.6 2.03782
74907.5 1.96780
74911.3 1.90076
74915.1 1.83743
74919.0 1.77865
74922.8 1.72605
74926.7 1.68113
74930.5 1.64648
74934.4 1.62508
74936.3 1.62066
74938.2 1.62125
74940.1 1.62759
74942.0 1.64057
74944.0 1.66120
74945.9 1.69068
74947.8 1.73063
74949.7 1.78225
74951.7 1.84762
74953.6 1.92895
74955.5 2.02940
74957.4 2.15096
74959.3 2.29765
74961.3 2.47360
74962.2 2.57511
74963.2 2.68481
74964.2 2.80441
74965.1 2.93470
74966.1 3.07652
74967.0 3.23074
74968.0 3.39834
74969.0 3.58033
74969.9 3.77779
74970.9 3.99186
74971.8 4.22375
74972.8 4.47472
74973.8 4.74608
74974.7 5.03919
74975.7 5.35542
74976.6 5.69617
74977.4 5.97644
74978.1 6.26860
74978.8 6.57693
74979.6 6.90195
74980.3 7.24416
74981.0 7.60403
74981.8 7.98191
74982.5 8.37811
74983.2 8.79280
74983.9 9.22605
74985.4 10.1477
74986.9 11.1404
74988.3 12.1978
74989.8 13.3100
74991.2 14.4624
74994.2 16.8064
74995.6 17.9476
74997.1 19.0305
74998.5 20.0263
75000.0 20.9083
75001.5 21.6591
75002.9 22.2526
75004.4 22.6861
75005.9 22.9587
75007.3 23.0764
75008.8 23.0512
75010.2 22.8987
75011.7 22.6373
75013.2 22.2861
75014.6 21.8637
75017.5 20.8731
75019.0 20.3339
75020.5 19.7809
75023.4 18.6686
75024.9 18.0962
75026.4 17.5413
75027.9 17.0033
75029.5 16.4846
75031.0 15.9865
75032.5 15.5098
75034.0 15.0546
75035.5 14.6208
75037.1 14.2053
75038.6 13.8129
75040.1 13.4401
75041.6 13.0860
75043.2 12.7497
75044.7 12.4303
75046.2 12.1270
75047.7 11.8388
75049.2 11.5632
75050.8 11.3028
75052.3 11.0551
75053.8 10.8194
75055.3 10.5948
75056.8 10.3808
75058.4 10.1767
75059.9 9.98190
75061.4 9.79590
75062.9 9.61814
75064.4 9.44817
75066.0 9.28551
75067.5 9.12976
75069.0 8.98051
75070.5 8.83741
75072.0 8.70009
75075.1 8.44078
75078.1 8.20194
75081.2 7.98066
75084.2 7.77516
75087.3 7.58327
75090.3 7.40487
75093.3 7.23810
75096.4 7.08189
75099.4 6.93482
75102.5 6.79701
75105.5 6.66721
75108.6 6.54475
75111.6 6.42904
75114.6 6.31953
75117.7 6.21574
75120.7 6.11724
75123.8 6.02334
75126.8 5.93428
75129.8 5.84944
75132.9 5.76852
75135.9 5.69101
75139.0 5.61717
75142.0 5.54652
75145.1 5.47886
75151.1 5.35157
75157.2 5.23442
75163.3 5.12609
75169.4 5.02562
75175.5 4.93207
75181.6 4.84506
75187.6 4.76385
75193.7 4.68792
75199.8 4.61672
75205.9 4.55011
75212.0 4.48765
75218.0 4.42906
75224.1 4.37403
75230.2 4.32254
75236.3 4.27426
75242.4 4.22923
75248.5 4.18722
75254.6 4.14831
75260.6 4.11241
75266.7 4.07955
75272.8 4.04974
75278.9 4.02319
75285.0 4.00002
75291.0 3.98047
75297.1 3.96483
75303.2 3.95359
75309.3 3.94726
75315.4 3.94657
75321.5 3.95249
75327.5 3.96623
75330.6 3.97658
75333.6 3.98950
75336.7 4.00534
75339.7 4.02443
75342.8 4.04725
75345.8 4.07412
75348.8 4.10567
75351.9 4.14255
75354.9 4.18552
75358.0 4.23553
75361.0 4.29368
75364.0 4.36132
75367.1 4.44036
75370.1 4.53228
75373.2 4.63979
75374.7 4.70032
75376.2 4.76594
75377.7 4.83716
75379.3 4.91453
75380.8 4.99869
75382.3 5.09034
75383.8 5.19028
75385.3 5.29942
75386.9 5.41875
75388.4 5.54945
75389.9 5.69378
75391.4 5.85135
75392.9 6.02473
75394.5 6.21580
75396.0 6.42672
75397.5 6.65989
75399.0 6.91804
75400.5 7.20423
75402.1 7.52185
75403.6 7.87466
75405.1 8.26672
75406.6 8.70238
75408.1 9.18611
75409.7 9.72228
75411.2 10.3149
75412.7 10.9668
75413.8 11.4716
75414.9 12.0022
75416.0 12.5616
75417.0 13.1473
75419.2 14.3792
75421.4 15.6405
75422.4 16.2600
75423.5 16.8431
75424.6 17.3788
75425.7 17.8495
75426.8 18.2378
75427.8 18.5280
75428.9 18.7075
75430.0 18.7683
75431.1 18.7062
75432.2 18.5252
75433.3 18.2334
75434.3 17.8433
75435.4 17.3705
75436.5 16.8323
75437.6 16.2462
75438.7 15.6291
75440.8 14.3539
75443.0 13.1122
75444.1 12.5209
75445.1 11.9555
75446.2 11.4187
75447.3 10.9118
75448.6 10.3419
75449.9 9.81535
75451.2 9.33057
75452.5 8.88855
75453.8 8.47985
75455.1 8.10531
75456.4 7.76215
75457.7 7.45000
75459.0 7.16151
75460.3 6.89680
75461.6 6.65369
75462.9 6.43180
75464.2 6.22587
75465.5 6.03604
75466.8 5.86080
75468.1 5.69999
75469.4 5.54990
75470.7 5.41075
75472.0 5.28153
75473.3 5.16225
75474.6 5.05028
75475.9 4.94584
75477.2 4.84830
75478.4 4.75774
75481.0 4.59207
75483.6 4.44649
75486.2 4.31691
75488.8 4.20189
75491.4 4.09854
75494.0 4.00596
75496.6 3.92203
75499.2 3.84624
75501.8 3.77698
75504.4 3.71396
75507.0 3.65596
75509.6 3.60282
75512.2 3.55360
75514.8 3.50822
75520.0 3.42673
75525.2 3.35577
75530.3 3.29348
75535.5 3.23809
75540.7 3.18852
75545.9 3.14382
75551.1 3.10324
75556.3 3.06614
75561.5 3.03204
75566.7 3.00052
75571.9 2.97124
75577.0 2.94392
75582.2 2.91831
75592.6 2.87147
75603.0 2.82945
75613.4 2.79135
75623.7 2.75640
75634.1 2.72409
75644.5 2.69402
75654.9 2.66587
75665.3 2.63937
75675.6 2.61432
75686.0 2.59056
75696.4 2.56798
75706.8 2.54641
75717.2 2.52580
75727.5 2.50609
75737.9 2.48724
75748.3 2.46931
75753.5 2.46077
75758.7 2.45267
75761.3 2.44887
75763.9 2.44537
75766.5 2.44235
75767.8 2.44116
75769.1 2.44030
75770.4 2.43996
75771.0 2.44008
75771.7 2.44048
75772.3 2.44124
75773.0 2.44251
75773.6 2.44449
75774.2 2.44746
75774.9 2.45205
75775.2 2.45527
75775.5 2.45919
75775.9 2.46430
75776.2 2.47065
75776.5 2.47888
75776.8 2.48974
75777.2 2.50494
75777.5 2.52550
75777.7 2.53978
75777.8 2.55614
75778.0 2.57615
75778.1 2.60094
75778.3 2.63428
75778.5 2.67462
75778.6 2.72697
75778.8 2.79614
75778.9 2.88923
75779.1 3.01657
75779.2 3.09741
75779.3 3.19248
75779.3 3.30394
75779.4 3.43711
75779.6 3.72677
75779.7 4.03841
75779.9 4.32905
75779.9 4.40955
75780.0 4.43635
75780.1 4.39570
75780.2 4.30411
75780.3 4.02225
75780.4 3.70721
75780.6 3.41629
75780.7 3.18468
75780.9 3.01537
75781.0 2.88363
75781.2 2.79287
75781.4 2.72053
75781.5 2.66901
75781.7 2.62648
75781.8 2.59514
75782.0 2.56843
75782.1 2.54816
75782.3 2.53042
75782.4 2.51662
75782.7 2.49446
75783.0 2.47876
75783.4 2.46650
75783.7 2.45704
75784.0 2.44956
75784.3 2.44370
75784.6 2.43871
75784.9 2.43455
75785.5 2.42809
75786.1 2.42314
75786.7 2.41930
75787.4 2.41612
75788.0 2.41350
75788.6 2.41119
75789.2 2.40919
75790.4 2.40573
75791.7 2.40275
75792.9 2.40011
75794.1 2.39769
75795.4 2.39542
75797.8 2.39119
75800.3 2.38721
75805.2 2.37967
75810.1 2.37249
75820.0 2.35871
75839.7 2.33275
75859.4 2.30853
75879.1 2.28589
75898.8 2.26475
75918.5 2.24505
75938.2 2.22676
75977.6 2.19434
76017.0 2.16741
76056.4 2.14611
76076.1 2.13765
76095.8 2.13073
76115.5 2.12542
76135.2 2.12183
76154.9 2.12010
76174.6 2.12044
76194.3 2.12313
76214.0 2.12856
76223.8 2.13250
76233.7 2.13738
76243.5 2.14335
76253.4 2.15058
76263.2 2.15931
76273.1 2.16985
76282.9 2.18264
76292.8 2.19827
76302.6 2.21762
76312.5 2.24197
76317.4 2.25660
76322.3 2.27325
76327.3 2.29242
76332.2 2.31456
76337.1 2.34049
76342.0 2.37103
76347.0 2.40758
76351.9 2.45168
76356.8 2.50593
76359.3 2.53778
76361.7 2.57351
76364.2 2.61398
76366.7 2.65968
76369.1 2.71180
76371.6 2.77159
76374.0 2.84097
76376.5 2.92140
76379.0 3.01576
76381.4 3.12741
76383.9 3.26142
76385.1 3.33812
76386.4 3.42264
76387.6 3.51606
76388.8 3.61962
76390.0 3.73482
76391.3 3.86340
76392.5 4.00867
76393.7 4.17080
76395.0 4.35383
76396.2 4.56134
76397.4 4.79759
76398.7 5.06779
76399.9 5.37822
76400.5 5.55230
76401.1 5.73651
76401.7 5.93811
76402.4 6.15191
76403.0 6.38642
76403.6 6.63565
76404.2 6.90955
76404.8 7.20119
76405.4 7.52222
76406.0 7.86450
76406.7 8.24168
76407.3 8.64408
76407.9 9.08753
76408.5 9.56039
76409.1 10.0808
76409.7 10.6344
76410.4 11.2414
76411.0 11.8839
76411.5 12.5254
76412.1 13.1940
76412.7 13.9119
76413.2 14.6508
76414.4 16.2205
76415.5 17.8319
76416.1 18.6254
76416.6 19.3682
76417.2 20.0654
76417.7 20.6705
76418.3 21.1829
76418.9 21.5649
76419.4 21.8137
76420.0 21.9102
76420.6 21.8538
76421.1 21.6495
76421.7 21.2999
76422.3 20.8326
76422.8 20.2505
76423.4 19.5954
76424.0 18.8663
76424.5 18.1096
76425.7 16.5342
76426.8 14.9879
76427.4 14.2439
76427.9 13.5445
76428.5 12.8680
76429.0 12.2402
76429.6 11.6495
76430.2 11.0955
76430.7 10.5775
76431.3 10.1023
76431.8 9.65116
76432.4 9.23110
76433.0 8.84025
76433.5 8.48295
76434.1 8.14435
76434.6 7.82937
76435.2 7.53625
76435.7 7.26806
76436.3 7.01352
76436.9 6.77626
76437.4 6.55493
76438.0 6.35186
76439.1 5.97779
76440.2 5.65283
76441.3 5.36436
76442.4 5.11194
76443.5 4.88625
76444.7 4.68735
76445.8 4.50828
76446.9 4.34939
76448.0 4.20541
76449.1 4.07686
76450.2 3.95968
76451.3 3.85447
76452.5 3.75803
76453.6 3.67100
76455.8 3.51815
76458.0 3.38967
76460.3 3.28079
76462.5 3.18787
76464.7 3.10836
76466.9 3.03932
76469.2 2.97933
76471.4 2.92696
76473.6 2.88104
76475.9 2.84062
76478.1 2.80491
76480.3 2.77328
76482.6 2.74518
76487.0 2.69783
76491.5 2.66002
76495.9 2.62968
76500.4 2.60534
76504.8 2.58573
76509.3 2.57004
76513.8 2.55759
76518.2 2.54785
76522.7 2.54040
76527.1 2.53491
76536.1 2.52872
76545.0 2.52766
76553.9 2.53060
76562.8 2.53678
76571.7 2.54562
76580.6 2.55674
76589.6 2.56982
76598.5 2.58465
76607.4 2.60103
76616.3 2.61886
76625.2 2.63801
76643.0 2.68005
76660.9 2.72675
76678.7 2.77777
76696.5 2.83300
76714.4 2.89233
76732.2 2.95572
76750.0 3.02305
76759.0 3.05821
76767.9 3.09434
76776.8 3.13143
76785.7 3.16944
76794.6 3.20843
76803.6 3.24837
76812.5 3.28925
76821.4 3.33103
76830.3 3.37382
76839.2 3.41756
76848.1 3.46241
76857.0 3.50839
76866.0 3.55579
76874.9 3.60487
76883.8 3.65611
76892.7 3.71022
76901.6 3.76854
76906.1 3.79981
76910.5 3.83283
76915.0 3.86818
76919.5 3.90631
76923.9 3.94791
76928.4 3.99375
76932.8 4.04515
76937.3 4.10348
76941.8 4.17062
76946.2 4.24907
76948.4 4.29353
76950.7 4.34211
76952.9 4.39540
76955.1 4.45407
76957.4 4.51891
76959.6 4.59080
76961.8 4.67080
76964.0 4.75972
76966.3 4.85977
76968.5 4.97224
76970.7 5.09909
76973.0 5.24260
76975.2 5.40546
76977.4 5.59084
76979.7 5.80242
76981.9 6.04340
76984.1 6.32099
76986.3 6.64010
76988.6 7.00760
76989.7 7.21287
76990.8 7.43138
76991.9 7.66824
76993.0 7.92042
76994.1 8.19376
76995.3 8.48472
76996.4 8.79994
76997.5 9.13522
76998.6 9.49468
76999.7 9.87974
77001.3 10.4787
77002.9 11.1324
77004.5 11.8476
77006.0 12.6263
77007.6 13.4692
77009.2 14.3750
77010.8 15.3399
77012.4 16.3566
77013.9 17.4213
77015.5 18.5055
77017.1 19.5969
77018.7 20.6730
77020.3 21.7082
77021.8 22.6762
77023.4 23.5511
77025.0 24.3096
77026.6 24.9370
77028.2 25.4131
77029.8 25.7372
77031.3 25.9114
77032.9 25.9438
77034.5 25.8475
77036.1 25.6391
77037.7 25.3367
77039.2 24.9564
77040.8 24.5207
77044.0 23.5396
77045.6 23.0203
77047.1 22.4958
77048.7 21.9740
77050.3 21.4609
77051.5 21.0892
77052.6 20.7263
77053.8 20.3732
77055.0 20.0306
77056.2 19.6991
77057.3 19.3790
77058.5 19.0706
77059.7 18.7738
77060.8 18.4885
77062.0 18.2148
77063.2 17.9523
77064.3 17.7008
77066.7 17.2296
77069.0 16.7985
77071.4 16.4047
77073.7 16.0454
77076.0 15.7176
77078.4 15.4189
77080.7 15.1468
77083.1 14.8989
77085.4 14.6731
77087.7 14.4686
77090.1 14.2816
77092.4 14.1117
77094.8 13.9574
77097.1 13.8174
77099.4 13.6905
77101.8 13.5758
77104.1 13.4724
77106.4 13.3796
77108.8 13.2960
77111.1 13.2213
77113.5 13.1549
77115.8 13.0961
77118.1 13.0446
77120.5 12.9997
77125.2 12.9286
77129.8 12.8794
77134.5 12.8499
77139.2 12.8379
77143.9 12.8416
77148.6 12.8595
77153.2 12.8904
77157.9 12.9331
77162.6 12.9866
77167.3 13.0502
77171.9 13.1232
77176.6 13.2050
77181.3 13.2947
77190.7 13.4972
77200.0 13.7270
77209.4 13.9828
77218.8 14.2614
77228.1 14.5614
77237.5 14.8809
77246.9 15.2189
77256.3 15.5735
77275.0 16.3286
77293.8 17.1351
77312.5 17.9807
77331.3 18.8509
77350.0 19.7283
77387.5 21.4195
77406.3 22.1843
77425.0 22.8598
77443.8 23.4194
77462.5 23.8393
77481.3 24.1002
77500.0 24.1889
77518.8 24.1005
77537.5 23.8380
77556.3 23.4124
77575.0 22.8411
77593.8 22.1463
77612.5 21.3524
77631.3 20.4849
77650.0 19.5674
77668.8 18.6214
77687.5 17.6653
77696.9 17.1878
77706.3 16.7134
77715.6 16.2424
77725.0 15.7768
77734.4 15.3166
77743.8 14.8632
77753.1 14.4164
77762.5 13.9774
77771.9 13.5455
77776.6 13.3324
77781.3 13.1218
77785.9 12.9127
77790.6 12.7056
77795.3 12.5005
77800.0 12.2980
77806.5 12.0186
77813.1 11.7438
77819.6 11.4739
77826.2 11.2104
77832.7 10.9535
77836.0 10.8284
77839.2 10.7059
77842.5 10.5865
77845.8 10.4708
77849.0 10.3596
77852.3 10.2539
77855.6 10.1545
77858.8 10.0631
77862.1 9.98174
77865.4 9.91291
77868.7 9.85994
77870.3 9.84065
77871.9 9.82714
77873.6 9.82000
77875.2 9.82019
77876.8 9.82863
77878.5 9.84648
77880.1 9.87526
77881.7 9.91617
77883.4 9.97148
77885.0 10.0426
77886.6 10.1328
77888.3 10.2437
77889.9 10.3790
77891.5 10.5424
77893.2 10.7393
77894.8 10.9723
77896.4 11.2498
77898.1 11.5747
77899.7 11.9581
77901.3 12.4029
77903.0 12.9196
77904.6 13.5168
77905.9 14.0477
77907.2 14.6371
77908.4 15.2883
77909.7 15.9977
77911.0 16.7772
77912.3 17.6135
77913.5 18.5159
77914.8 19.4637
77916.1 20.4610
77917.4 21.4778
77918.6 22.5115
77919.9 23.5237
77921.2 24.5051
77922.5 25.4144
77923.7 26.2399
77925.0 26.9457
77926.3 27.5245
77927.6 27.9575
77928.8 28.2394
77930.1 28.3711
77931.4 28.3626
77932.7 28.2264
77933.9 27.9767
77935.2 27.6351
77936.5 27.2145
77937.8 26.7389
77940.3 25.6708
77945.4 23.4030
77946.4 22.9705
77947.4 22.5471
77948.4 22.1342
