Hf-177(n,g) ENDFB-8.0
Energy(eV) XS(b)
304.928 98.6753
304.957 87.3388
304.971 81.9567
304.986 76.7774
305.000 71.8073
305.014 67.0840
305.026 63.3532
305.037 59.7689
305.049 56.3316
305.061 53.0408
305.073 49.8957
305.084 46.8950
305.096 44.0366
305.108 41.3408
305.119 38.7586
305.131 36.3106
305.143 33.9934
305.154 31.8214
305.166 29.7535
305.178 27.8046
305.189 25.9706
305.201 24.2613
305.215 22.2971
305.230 20.4831
305.244 18.8109
305.258 17.2722
305.272 15.8589
305.287 14.5630
305.301 13.3765
305.315 12.2919
305.330 11.3019
305.344 10.3994
305.358 9.57760
305.373 8.83022
305.387 8.15117
305.401 7.53473
305.415 6.97556
305.430 6.47201
305.438 6.19332
305.447 5.93354
305.455 5.68558
305.463 5.45446
305.472 5.23389
305.480 5.02829
305.489 4.83431
305.497 4.65125
305.506 4.47650
305.514 4.31354
305.523 4.15792
305.531 4.01274
305.548 3.74453
305.565 3.50641
305.582 3.29212
305.598 3.10011
305.615 2.92770
305.632 2.77336
305.649 2.63317
305.666 2.50626
305.683 2.39102
305.700 2.28663
305.714 2.20485
305.728 2.12888
305.743 2.05813
305.757 1.99209
305.785 1.87235
305.814 1.76690
305.843 1.67257
305.871 1.58782
305.900 1.51114
305.928 1.44155
305.957 1.37759
305.985 1.31874
306.014 1.26435
306.043 1.21407
306.071 1.16712
306.100 1.12330
306.128 1.08231
306.157 1.04402
306.185 1.00791
306.214 0.973928
306.271 0.911770
306.328 0.856212
306.385 0.806300
306.443 0.761181
306.500 0.720372
306.557 0.683256
306.614 0.649383
306.671 0.618320
306.728 0.589850
306.785 0.563592
306.842 0.539399
306.900 0.516974
306.957 0.496216
307.014 0.476924
307.071 0.458959
307.128 0.442171
307.185 0.426509
307.242 0.411822
307.300 0.398076
307.414 0.373006
307.528 0.350794
307.601 0.337916
307.674 0.325940
307.746 0.314766
307.819 0.304322
307.892 0.294530
307.964 0.285362
308.110 0.268650
308.255 0.253810
308.401 0.240576
308.546 0.228696
308.692 0.217995
308.806 0.210304
308.920 0.203176
309.035 0.196557
309.149 0.190402
309.263 0.184657
309.377 0.179289
309.606 0.169556
309.834 0.160965
310.063 0.153341
310.291 0.146533
310.520 0.140426
310.728 0.135401
310.936 0.130813
311.143 0.126603
311.351 0.122726
311.559 0.119143
311.767 0.115828
312.182 0.109899
312.598 0.104757
313.013 0.100266
313.429 0.0963159
313.844 0.0928245
314.218 0.0900174
314.592 0.0874876
314.966 0.0852082
315.340 0.0831568
315.714 0.0812872
316.088 0.0795835
316.836 0.0766352
317.584 0.0742194
318.332 0.0722599
319.080 0.0707010
319.828 0.0695022
320.493 0.0687146
321.158 0.0681739
321.823 0.0678704
322.488 0.0677990
323.402 0.0680785
324.316 0.0688028
325.230 0.0699939
326.145 0.0716876
326.602 0.0727379
327.059 0.0739347
327.516 0.0752878
327.973 0.0768072
328.430 0.0785058
328.887 0.0803990
329.344 0.0825022
329.801 0.0848345
330.383 0.0881704
330.965 0.0919671
331.547 0.0962782
332.128 0.101159
332.710 0.106760
333.292 0.113171
333.583 0.116721
333.874 0.120526
334.165 0.124610
334.455 0.128996
334.913 0.136572
335.370 0.145094
335.827 0.154715
336.055 0.159995
336.284 0.165622
336.513 0.171628
336.741 0.178043
336.970 0.184908
337.198 0.192260
337.427 0.200150
337.655 0.208624
337.884 0.217744
338.112 0.227561
338.362 0.239158
338.611 0.251785
338.860 0.265593
339.110 0.280734
339.359 0.297379
339.608 0.315709
339.858 0.335965
340.107 0.358424
340.336 0.381235
340.564 0.406464
340.793 0.434490
341.021 0.465714
341.135 0.482691
341.250 0.500671
341.364 0.519732
341.478 0.539945
341.593 0.561444
341.707 0.584320
341.821 0.608692
341.935 0.634671
342.102 0.675718
342.268 0.721021
342.434 0.771213
342.600 0.827023
342.683 0.857342
342.767 0.889377
342.850 0.923306
342.933 0.959285
343.016 0.997484
343.099 1.03809
343.182 1.08132
343.265 1.12739
343.359 1.18295
343.452 1.24285
343.546 1.30754
343.639 1.37756
343.733 1.45351
343.779 1.49396
343.826 1.53609
343.873 1.58016
343.920 1.62611
343.966 1.67414
344.013 1.72439
344.065 1.78312
344.117 1.84486
344.169 1.91008
344.221 1.97878
344.273 2.05150
344.325 2.12825
344.377 2.20952
344.403 2.25204
344.429 2.29566
344.461 2.35226
344.494 2.41103
344.526 2.47210
344.559 2.53558
344.579 2.57754
344.618 2.65915
344.657 2.74458
344.683 2.80406
344.709 2.86556
344.735 2.92916
344.761 2.99471
344.787 3.06282
344.813 3.13307
344.839 3.20613
344.865 3.28156
344.894 3.36809
344.922 3.45820
344.951 3.55210
344.979 3.64965
345.008 3.75179
345.036 3.85806
345.065 3.96947
345.093 4.08555
345.108 4.14579
345.122 4.20743
345.136 4.27051
345.151 4.33507
345.165 4.40117
345.179 4.46886
345.194 4.53819
345.208 4.60921
345.222 4.68198
345.236 4.75657
345.251 4.83304
345.265 4.91146
345.279 4.99189
345.294 5.07441
345.308 5.15909
345.322 5.24541
345.336 5.33465
345.351 5.42632
345.365 5.52050
345.379 5.61729
345.394 5.71679
345.408 5.81913
345.422 5.92440
345.436 6.03196
345.451 6.14347
345.465 6.25830
345.479 6.37661
345.494 6.49767
345.508 6.62337
345.522 6.75302
345.536 6.88682
345.551 7.02398
345.565 7.16664
345.579 7.31407
345.594 7.46652
345.608 7.62423
345.622 7.78748
345.636 7.95656
345.651 8.13179
345.665 8.31221
345.679 8.50073
345.694 8.69649
345.708 8.89992
345.722 9.10995
345.736 9.33005
345.751 9.55929
345.765 9.79826
345.779 10.0458
345.793 10.3060
345.808 10.5781
345.822 10.8626
345.836 11.1606
345.851 11.4730
345.865 11.8007
345.879 12.1449
345.893 12.5042
345.908 12.8850
345.922 13.2862
345.936 13.7094
345.951 14.1562
345.965 14.6285
345.979 15.1281
345.994 15.6574
346.008 16.2144
346.022 16.8096
346.036 17.4419
346.051 18.1140
346.065 18.8293
346.079 19.5910
346.094 20.4027
346.108 21.2684
346.122 22.1855
346.136 23.1714
346.151 24.2245
346.165 25.3498
346.179 26.5529
346.194 27.8392
346.208 29.2148
346.222 30.6861
346.236 32.2483
346.251 33.9303
346.265 35.7288
346.279 37.6514
346.294 39.7059
346.308 41.9006
346.322 44.2439
346.336 46.7443
346.351 49.3915
346.365 52.2317
346.379 55.2558
346.394 58.4732
346.408 61.8681
346.422 65.4976
346.436 69.3474
346.451 73.4261
346.465 77.7113
346.483 83.5586
346.501 89.8191
346.519 96.5069
346.538 103.594
346.556 111.168
346.574 119.198
346.592 127.690
346.610 136.592
346.625 143.948
346.639 151.583
346.653 159.495
346.667 167.677
346.696 184.814
346.725 202.841
346.753 221.767
346.782 241.308
346.839 281.745
346.896 322.415
346.925 342.138
346.953 361.000
346.982 378.832
347.010 395.215
347.039 409.979
347.067 422.798
347.087 430.193
347.106 436.541
347.125 441.787
347.144 445.867
347.172 449.724
347.200 450.994
347.207 450.903
347.230 449.476
347.253 446.355
347.275 441.549
347.298 435.160
347.329 423.874
347.361 410.003
347.390 394.646
347.420 377.552
347.447 360.736
347.474 342.955
347.527 305.494
347.587 263.257
347.616 242.432
347.646 222.132
347.675 202.562
347.705 183.889
347.735 166.243
347.764 149.719
347.779 141.899
347.794 134.380
347.809 127.164
347.823 120.253
347.838 113.647
347.853 107.343
347.868 101.338
347.883 95.6282
347.897 90.2070
347.912 85.0681
347.927 80.2043
347.942 75.6074
347.957 71.2688
347.971 67.1792
347.986 63.3292
348.001 59.7327
348.016 56.3085
348.031 53.1178
348.045 50.1266
348.060 47.3250
348.075 44.7030
348.090 42.2508
348.105 39.9588
348.119 37.8178
348.134 35.8187
348.149 33.9527
348.164 32.2114
348.179 30.5868
348.193 29.0713
348.208 27.6574
348.223 26.3383
348.238 25.1073
348.258 23.5584
348.278 22.1474
348.298 20.8610
348.319 19.6869
348.339 18.6138
348.359 17.6317
348.379 16.7313
348.399 15.9083
348.420 15.1472
348.440 14.4455
348.460 13.7973
348.480 13.2001
348.500 12.6433
348.520 12.1258
348.541 11.6436
348.561 11.1957
348.590 10.5879
348.620 10.0345
348.650 9.52862
348.679 9.06451
348.709 8.63722
348.738 8.24255
348.768 7.87691
348.798 7.53725
348.827 7.22091
348.857 6.92561
348.886 6.64936
348.916 6.39041
348.946 6.14724
348.975 5.91850
349.005 5.70299
349.034 5.49965
349.094 5.12516
349.153 4.78977
349.212 4.48750
349.271 4.21397
349.330 3.96552
349.390 3.73909
349.449 3.53208
349.508 3.34226
349.565 3.17511
349.621 3.02077
349.678 2.87768
349.734 2.74475
349.791 2.62102
349.847 2.50564
349.904 2.39787
349.960 2.29703
350.017 2.20254
350.073 2.11387
350.130 2.03055
350.186 1.95214
350.243 1.87826
350.299 1.80857
350.356 1.74276
350.412 1.68054
350.471 1.61892
350.531 1.56068
350.649 1.45341
350.767 1.35700
350.886 1.27004
351.004 1.19132
351.123 1.11983
351.241 1.05469
351.359 0.995192
351.451 0.952663
351.542 0.912864
351.634 0.875564
351.725 0.840557
351.817 0.807655
351.908 0.776688
352.000 0.747503
352.091 0.719964
352.183 0.693945
352.274 0.669338
352.457 0.623965
352.640 0.583149
352.823 0.546322
352.942 0.524343
353.060 0.503717
353.179 0.484320
353.297 0.466054
353.415 0.448835
353.534 0.432583
353.771 0.402702
354.007 0.375914
354.244 0.351805
354.481 0.330030
354.718 0.310295
354.998 0.289264
355.278 0.270395
355.557 0.253402
355.837 0.238056
356.117 0.224150
356.397 0.211516
356.677 0.199974
356.957 0.189402
357.194 0.181134
357.430 0.173437
357.667 0.166259
357.904 0.159554
358.141 0.153281
358.378 0.147404
358.614 0.141890
358.851 0.136710
359.088 0.131836
359.325 0.127247
359.798 0.118836
360.272 0.111325
360.746 0.104590
361.219 0.0985272
361.693 0.0930522
362.167 0.0880907
362.640 0.0835807
363.114 0.0794693
363.587 0.0757113
364.061 0.0722693
364.535 0.0691197
365.008 0.0662202
365.482 0.0635333
365.955 0.0610479
366.429 0.0587473
366.903 0.0566129
367.376 0.0546301
367.850 0.0527857
368.324 0.0510673
368.797 0.0494633
369.271 0.0479656
370.218 0.0452535
371.165 0.0428718
372.112 0.0407726
372.715 0.0395657
373.318 0.0384489
373.921 0.0374144
374.524 0.0364556
375.729 0.0347415
376.935 0.0332662
378.140 0.0320131
379.346 0.0309191
380.552 0.0299839
381.757 0.0291915
382.790 0.0286168
383.824 0.0281274
384.857 0.0277137
385.890 0.0273756
386.924 0.0271123
387.957 0.0269168
388.991 0.0267833
390.024 0.0267139
391.918 0.0267559
392.866 0.0268519
393.813 0.0270055
395.707 0.0274735
396.655 0.0277946
397.602 0.0281787
398.549 0.0286211
399.496 0.0291326
400.443 0.0297210
401.391 0.0303810
402.338 0.0311236
403.285 0.0319644
404.232 0.0328996
405.180 0.0339389
406.213 0.0352182
407.246 0.0366394
408.280 0.0382583
409.313 0.0400845
410.346 0.0421486
411.380 0.0444869
412.413 0.0471450
412.930 0.0486105
413.446 0.0501771
414.308 0.0530394
415.169 0.0562571
416.030 0.0598895
416.460 0.0618836
416.891 0.0640089
417.321 0.0662790
417.752 0.0687057
418.183 0.0713040
418.613 0.0740902
419.044 0.0770820
419.474 0.0802907
419.905 0.0837404
420.335 0.0874792
420.809 0.0919590
421.283 0.0968605
421.756 0.102239
422.230 0.108161
422.704 0.114705
423.177 0.121958
423.651 0.130034
424.124 0.139065
424.555 0.148239
424.986 0.158482
425.201 0.164058
425.416 0.169972
425.631 0.176251
425.847 0.182923
426.062 0.190031
426.277 0.197610
426.493 0.205703
426.708 0.214352
426.923 0.223615
427.138 0.233548
427.354 0.244227
427.569 0.255737
427.806 0.269490
428.043 0.284504
428.279 0.300942
428.516 0.318994
428.753 0.338883
428.990 0.360876
429.227 0.385290
429.463 0.412504
429.689 0.441524
429.802 0.457288
429.915 0.473983
430.029 0.491701
430.142 0.510497
430.255 0.530479
430.368 0.551752
430.481 0.574451
430.594 0.598665
430.707 0.624557
430.820 0.652287
430.933 0.682040
431.046 0.714024
431.159 0.748476
431.272 0.785669
431.385 0.825951
431.498 0.869605
431.611 0.917114
431.724 0.968861
431.780 0.996554
431.837 1.02548
431.893 1.05576
431.950 1.08750
432.006 1.12077
432.063 1.15570
432.119 1.19239
432.176 1.23097
432.224 1.26570
432.273 1.30193
432.321 1.33984
432.370 1.37953
432.418 1.42121
432.467 1.46484
432.515 1.51064
432.563 1.55875
432.610 1.60795
432.658 1.65966
432.679 1.68426
432.682 1.68738
432.693 1.69982
432.730 1.74483
432.769 1.79354
432.808 1.84431
432.847 1.89741
432.886 1.95297
432.935 2.02575
432.959 2.06369
432.983 2.10277
433.008 2.14320
433.032 2.18472
433.056 2.22752
433.080 2.27167
433.104 2.31743
433.129 2.36446
433.153 2.41304
433.177 2.46322
433.201 2.51508
433.225 2.56871
433.250 2.62418
433.274 2.68158
433.303 2.75457
433.333 2.83078
433.363 2.91041
433.392 2.99370
433.422 3.08086
433.451 3.17218
433.481 3.26791
433.511 3.36839
433.540 3.47394
433.570 3.58494
433.599 3.70179
433.629 3.82496
433.659 3.95494
433.688 4.09230
433.718 4.23766
433.747 4.39173
433.777 4.55528
433.807 4.72923
433.836 4.91459
433.851 5.01190
433.866 5.11251
433.881 5.21660
433.895 5.32434
433.910 5.43593
433.925 5.55159
433.940 5.67155
433.955 5.79606
433.969 5.92537
433.984 6.05979
433.999 6.20057
434.014 6.34618
434.029 6.49790
434.044 6.65612
434.058 6.82127
434.073 6.99382
434.088 7.17424
434.103 7.36310
434.118 7.56098
434.132 7.76850
434.147 7.98637
434.162 8.21531
434.177 8.45615
434.192 8.70976
434.206 8.97707
434.221 9.25913
434.236 9.55703
434.251 9.87197
434.266 10.2052
434.280 10.5582
434.295 10.9325
434.310 11.3295
434.325 11.7512
434.340 12.1993
434.354 12.6758
434.369 13.1830
434.384 13.7230
434.399 14.2984
434.414 14.9117
434.428 15.5657
434.443 16.2635
434.458 17.0028
434.473 17.7971
434.487 18.6451
434.502 19.5503
434.517 20.5166
434.532 21.5482
434.547 22.6493
434.561 23.8242
434.576 25.0777
434.591 26.4144
434.606 27.8394
434.621 29.3577
434.635 30.9745
434.650 32.6953
434.665 34.5253
434.680 36.4702
434.695 38.5356
434.709 40.6357
434.723 42.8406
434.737 45.1866
434.751 47.6454
434.765 50.2566
434.780 52.9880
434.794 55.8618
434.808 58.8822
434.822 62.0762
434.836 65.4025
434.850 68.8863
434.864 72.5307
434.878 76.3657
434.893 80.3394
434.907 84.4798
434.921 88.7880
434.936 93.4910
434.950 98.3791
434.965 103.451
434.980 108.705
435.010 119.747
435.039 131.428
435.069 143.776
435.098 156.682
435.128 170.059
435.157 183.800
435.276 239.700
435.322 260.223
435.367 279.091
435.397 290.144
435.427 300.076
435.456 308.730
435.486 315.966
435.508 320.317
435.529 323.793
435.551 326.362
435.573 327.995
435.600 328.717
435.607 328.664
435.629 327.848
435.651 326.063
435.673 323.324
435.695 319.658
435.719 314.851
435.742 309.136
435.765 302.524
435.788 295.136
435.812 286.653
435.836 277.463
435.860 267.660
435.884 257.341
435.933 235.496
435.981 212.792
436.047 181.651
436.080 166.469
436.112 151.817
436.137 141.398
436.161 131.403
436.185 121.824
436.209 112.690
436.233 104.023
436.257 95.8364
436.281 88.1385
436.305 80.9306
436.330 74.1821
436.354 67.9405
436.378 62.1642
436.402 56.8375
436.426 51.9222
436.438 49.6210
436.450 47.4382
436.462 45.3346
436.474 43.3419
436.486 41.4242
436.498 39.6101
436.519 36.6502
436.540 33.9431
436.561 31.4587
436.582 29.1818
436.603 27.0879
436.623 25.1829
436.644 23.4423
436.665 21.8532
436.686 20.3963
436.707 19.0738
436.727 17.8674
436.748 16.7668
436.769 15.7625
436.790 14.8455
436.811 14.0076
436.831 13.2415
436.856 12.4312
436.880 11.7019
436.904 11.0412
436.928 10.4416
436.952 9.89389
436.976 9.39661
437.000 8.94199
437.024 8.52530
437.049 8.14084
437.073 7.78812
437.097 7.46224
437.121 7.16040
437.145 6.88010
437.169 6.61918
437.193 6.37571
437.217 6.14802
437.250 5.86002
437.283 5.59544
437.316 5.35154
437.349 5.12600
437.382 4.91683
437.415 4.72233
437.448 4.54104
437.480 4.37218
437.513 4.21363
437.546 4.06495
437.579 3.92530
437.612 3.79430
437.678 3.55368
437.743 3.33932
437.792 3.19607
437.840 3.06386
437.888 2.94133
437.936 2.82757
437.985 2.72156
438.033 2.62303
438.081 2.53113
438.129 2.44529
438.178 2.36488
438.226 2.28976
438.322 2.15338
438.419 2.03312
438.515 1.92703
438.576 1.86592
438.638 1.80935
438.699 1.75696
438.761 1.70844
438.883 1.62186
439.006 1.54774
439.129 1.48438
439.252 1.43061
439.374 1.38533
439.497 1.34779
439.585 1.32532
439.673 1.30625
439.760 1.29044
439.848 1.27776
439.936 1.26809
440.023 1.26136
440.111 1.25752
440.199 1.25653
440.282 1.25824
440.365 1.26253
440.449 1.26942
440.532 1.27897
440.615 1.29124
440.698 1.30632
440.782 1.32432
440.865 1.34536
440.948 1.36960
441.032 1.39723
441.115 1.42846
441.198 1.46356
441.282 1.50281
441.365 1.54656
441.448 1.59522
441.531 1.64922
441.628 1.71919
441.724 1.79792
441.821 1.88675
441.917 1.98683
442.014 2.10003
442.110 2.22811
442.158 2.29865
442.207 2.37375
442.255 2.45394
442.303 2.53966
442.356 2.64029
442.408 2.74862
442.435 2.80599
442.461 2.86565
442.487 2.92772
442.514 2.99233
442.540 3.05961
442.566 3.12971
442.592 3.20280
442.619 3.27904
442.645 3.35863
442.671 3.44175
442.698 3.52864
442.724 3.61953
442.751 3.71911
442.779 3.82328
442.806 3.93272
442.834 4.04784
442.861 4.16903
442.888 4.29678
442.916 4.43160
442.930 4.50184
442.943 4.57406
442.961 4.66990
442.977 4.76302
442.994 4.85888
443.010 4.95883
443.027 5.06184
443.043 5.16938
443.060 5.28036
443.076 5.39566
443.092 5.51553
443.104 5.60707
443.116 5.70057
443.129 5.79773
443.141 5.89706
443.153 6.00037
443.165 6.10609
443.177 6.21616
443.189 6.32891
443.201 6.44641
443.213 6.56690
443.225 6.69261
443.237 6.82167
443.249 6.95646
443.261 7.09500
443.273 7.23988
443.285 7.38896
443.297 7.54505
443.309 7.70724
443.321 7.87588
443.333 8.04986
443.346 8.23248
443.358 8.42112
443.370 8.61938
443.382 8.82444
443.394 9.04023
443.406 9.26561
443.418 9.50117
443.430 9.74542
443.442 10.0031
443.454 10.2706
443.466 10.5532
443.478 10.8469
443.490 11.1574
443.502 11.4832
443.514 11.8254
443.526 12.1817
443.539 12.5592
443.551 12.9528
443.563 13.3700
443.575 13.8054
443.587 14.2673
443.599 14.7494
443.611 15.2614
443.623 15.7960
443.635 16.3639
443.647 16.9573
443.659 17.5877
443.671 18.2465
443.683 18.9465
443.695 19.6844
443.707 20.4621
443.719 21.2749
443.731 22.1385
443.743 23.0407
443.756 23.9990
443.768 24.9999
443.780 26.0625
443.792 27.1718
443.804 28.3487
443.816 29.5766
443.828 30.8785
443.840 32.2356
443.852 33.6733
443.864 35.1707
443.876 36.7555
443.888 38.4184
443.900 40.1622
443.912 41.9745
443.924 43.8882
443.936 45.8744
443.948 47.9691
443.960 50.1402
443.973 52.4265
443.985 54.7929
443.997 57.2811
444.009 59.8524
444.021 62.5517
444.033 65.3364
444.045 68.2549
444.057 71.2605
444.078 76.7639
444.099 82.5846
444.119 88.7821
444.140 95.2979
444.161 102.193
444.182 109.395
444.203 116.929
444.224 124.781
444.248 134.257
444.272 144.107
444.296 154.292
444.320 164.767
444.368 186.359
444.416 208.367
444.465 230.222
444.513 251.144
444.561 270.451
444.585 279.271
444.609 287.419
444.636 295.445
444.662 302.472
444.696 309.952
444.730 315.443
444.765 318.884
444.800 320.023
444.807 319.971
444.830 319.156
444.853 317.370
444.875 314.615
444.898 310.943
444.935 302.994
444.973 292.847
445.010 280.863
445.047 267.297
445.087 250.967
445.127 233.553
445.164 216.942
445.201 200.062
445.275 166.653
445.312 150.623
445.349 135.312
445.386 120.871
445.405 114.013
445.423 107.446
445.450 98.3158
445.477 89.7585
445.504 81.7801
445.531 74.3791
445.558 67.5464
445.571 64.3271
445.585 61.2672
445.598 58.3183
445.611 55.5213
445.625 52.8313
445.638 50.2848
445.657 46.9650
445.675 43.8638
445.694 40.9715
445.712 38.2779
445.731 35.7729
445.749 33.4463
445.768 31.2878
445.786 29.2876
445.805 27.4357
445.823 25.7227
445.842 24.1391
445.860 22.6761
445.879 21.3252
445.897 20.0781
445.916 18.9272
445.934 17.8706
445.953 16.8899
445.971 15.9847
445.990 15.1488
446.008 14.3766
446.027 13.6628
446.045 13.0025
446.064 12.3913
446.082 11.8249
446.101 11.2996
446.119 10.8117
446.138 10.3581
446.156 9.93581
446.175 9.54215
446.193 9.17465
446.212 8.83107
446.230 8.51107
446.248 8.22197
446.265 7.95124
446.301 7.45334
446.336 7.00808
446.371 6.60775
446.407 6.24599
446.442 5.91750
446.477 5.61787
446.513 5.34343
446.548 5.09112
446.583 4.85833
446.618 4.64288
446.654 4.44290
446.689 4.25679
446.724 4.08318
446.760 3.92087
446.795 3.76881
446.832 3.61945
446.869 3.47944
446.906 3.34796
446.943 3.22428
446.980 3.10778
447.017 2.99787
447.091 2.79611
447.165 2.61493
447.239 2.45173
447.313 2.30414
447.387 2.17034
447.441 2.08051
447.494 1.99643
447.548 1.91761
447.602 1.84361
447.656 1.77402
447.710 1.70851
447.763 1.64674
447.817 1.58842
447.925 1.48116
448.032 1.38490
448.140 1.29816
448.248 1.21969
448.322 1.16998
448.396 1.12340
448.470 1.07969
448.543 1.03866
448.617 0.999989
448.691 0.963553
448.765 0.929176
448.839 0.896746
448.987 0.836961
449.135 0.783299
449.283 0.734905
449.431 0.691099
449.525 0.665325
449.619 0.641076
449.714 0.618183
449.808 0.596593
449.996 0.556854
450.184 0.521197
450.373 0.489065
450.561 0.459988
450.749 0.433575
450.937 0.409513
451.085 0.392054
451.233 0.375768
451.381 0.360532
451.529 0.346276
451.677 0.332897
451.825 0.320340
451.973 0.308523
452.121 0.297401
452.269 0.286906
452.417 0.277004
452.713 0.258778
453.009 0.242419
453.304 0.227680
453.479 0.219638
453.654 0.212051
454.004 0.198097
454.354 0.185582
454.703 0.174317
455.053 0.164141
455.403 0.154917
455.752 0.146508
456.102 0.138815
456.398 0.132807
456.694 0.127218
456.990 0.122008
457.285 0.117144
457.581 0.112594
457.877 0.108333
458.173 0.104335
458.469 0.100579
458.765 0.0970448
459.061 0.0937150
459.652 0.0876088
460.244 0.0821492
460.836 0.0772484
461.186 0.0745833
461.535 0.0720735
462.235 0.0674728
462.934 0.0633634
463.633 0.0596778
464.333 0.0563614
465.032 0.0533806
465.732 0.0506613
466.431 0.0481846
467.023 0.0462605
467.614 0.0444766
468.206 0.0428199
468.798 0.0412802
469.390 0.0398457
469.981 0.0385073
470.573 0.0372574
471.165 0.0360887
472.349 0.0339676
473.532 0.0321003
474.716 0.0304502
475.899 0.0289869
476.760 0.0280261
477.621 0.0271433
478.481 0.0263312
479.342 0.0255837
480.203 0.0248952
481.064 0.0242649
482.785 0.0231458
484.507 0.0221936
486.228 0.0213898
487.950 0.0207161
489.671 0.0201580
490.962 0.0198102
492.253 0.0195163
493.544 0.0192703
494.836 0.0190731
496.127 0.0189255
497.418 0.0188225
498.709 0.0187603
500.000 0.0187412
502.334 0.0188196
504.668 0.0190374
507.002 0.0193992
509.336 0.0199245
510.504 0.0202489
511.671 0.0206256
512.838 0.0210463
514.005 0.0215211
515.172 0.0220608
516.339 0.0226557
517.506 0.0233210
518.673 0.0240574
519.895 0.0249282
521.118 0.0259036
522.341 0.0269974
523.563 0.0282255
524.786 0.0296070
526.008 0.0311653
527.231 0.0329282
528.454 0.0349297
529.509 0.0368828
530.565 0.0390783
531.621 0.0415559
532.677 0.0443644
533.205 0.0459117
533.733 0.0475643
534.261 0.0493346
534.789 0.0512301
535.317 0.0532601
535.845 0.0554325
536.373 0.0577835
536.901 0.0603255
537.512 0.0635297
538.123 0.0670469
538.735 0.0709197
539.346 0.0751977
539.957 0.0799396
540.569 0.0852151
541.180 0.0911075
541.486 0.0943162
541.791 0.0977172
542.319 0.104097
542.847 0.111195
543.375 0.119127
543.639 0.123448
543.903 0.128027
544.167 0.132892
544.431 0.138063
544.695 0.143565
544.959 0.149422
545.223 0.155667
545.487 0.162338
545.751 0.169485
546.015 0.177154
546.321 0.186759
546.626 0.197217
546.932 0.208639
547.237 0.221139
547.543 0.234865
547.849 0.249975
548.154 0.266673
548.460 0.285178
548.766 0.305775
548.919 0.316953
549.071 0.328780
549.224 0.341316
549.377 0.354601
549.530 0.368705
549.683 0.383699
549.836 0.399669
549.988 0.416680
550.141 0.434836
550.294 0.454240
550.447 0.475024
550.600 0.497289
550.752 0.521194
550.905 0.546906
551.065 0.575937
551.225 0.607404
551.385 0.641597
551.465 0.659817
551.544 0.678845
551.624 0.698731
551.704 0.719526
551.784 0.741286
551.864 0.764072
551.944 0.787950
552.024 0.812991
552.104 0.839272
552.184 0.866842
552.281 0.902380
552.329 0.920973
552.378 0.940161
552.427 0.960009
552.475 0.980464
552.524 1.00160
552.573 1.02343
552.616 1.04360
552.659 1.06434
552.677 1.07278
552.718 1.09356
552.758 1.11407
552.798 1.13513
552.838 1.15686
552.878 1.17917
552.937 1.21346
552.996 1.24923
553.055 1.28664
553.114 1.32579
553.173 1.36686
553.232 1.40984
553.291 1.45493
553.350 1.50226
553.406 1.54905
553.462 1.59811
553.489 1.62354
553.517 1.64960
553.545 1.67630
553.573 1.70357
553.601 1.73163
553.628 1.76040
553.656 1.78991
553.684 1.82019
553.712 1.85126
553.740 1.88315
553.767 1.91590
553.795 1.94940
553.833 1.99723
553.872 2.04675
553.910 2.09819
553.948 2.15164
553.986 2.20722
554.024 2.26503
554.063 2.32521
554.101 2.38789
554.139 2.45339
554.177 2.52151
554.215 2.59260
554.254 2.66684
554.292 2.74441
554.330 2.82552
554.368 2.91041
554.406 2.99931
554.445 3.09250
554.483 3.19026
554.521 3.29291
554.559 3.40078
554.597 3.51427
554.636 3.63378
554.674 3.75977
554.712 3.89273
554.750 4.03322
554.788 4.18185
554.827 4.33930
554.865 4.50632
554.903 4.68376
554.941 4.87257
554.979 5.07380
555.018 5.28868
555.056 5.51919
555.094 5.76568
555.132 6.03052
555.171 6.31575
555.209 6.62373
555.247 6.95717
555.266 7.13440
555.285 7.31922
555.304 7.51210
555.323 7.71355
555.342 7.92413
555.362 8.14443
555.381 8.37509
555.400 8.61682
555.419 8.87037
555.438 9.13654
555.457 9.41623
555.476 9.71037
555.495 10.0200
555.514 10.3462
555.533 10.6902
555.553 11.0533
555.572 11.4368
555.591 11.8422
555.610 12.2712
555.629 12.7255
555.648 13.2094
555.667 13.7200
555.686 14.2617
555.705 14.8369
555.725 15.4480
555.744 16.0974
555.763 16.7879
555.782 17.5224
555.801 18.3039
555.820 19.1355
555.839 20.0207
555.858 20.9629
555.877 21.9659
555.896 23.0334
555.916 24.1694
555.935 25.3781
555.954 26.6636
555.973 28.0303
555.992 29.4827
556.011 31.0252
556.030 32.6625
556.049 34.3990
556.068 36.2394
556.087 38.1883
556.107 40.2499
556.126 42.4288
556.145 44.7291
556.164 47.1547
556.183 49.7094
556.202 52.3966
556.221 55.2192
556.240 58.1801
556.261 61.5808
556.282 65.1340
556.303 68.8753
556.324 72.7689
556.345 76.8517
556.365 81.0826
556.386 85.4993
556.407 90.0552
556.445 98.8188
556.483 108.054
556.522 117.697
556.560 127.667
556.636 148.177
556.713 168.619
556.751 178.458
556.789 187.838
556.827 196.602
556.865 204.596
556.903 211.572
556.941 217.518
556.978 222.354
557.016 225.963
557.058 228.487
557.100 229.323
557.112 229.248
557.151 228.041
557.191 225.387
557.230 221.344
