Ga-69(n,g) ENDFB-8.0
Energy(eV) XS(b)
4194.30 0.209671
4194.77 0.224260
4195.23 0.240472
4195.69 0.258562
4196.04 0.273579
4196.39 0.289936
4196.74 0.307907
4197.08 0.327601
4197.43 0.349382
4197.78 0.373418
4198.13 0.400123
4198.47 0.429918
4198.79 0.460477
4199.11 0.494453
4199.43 0.532646
4199.75 0.575533
4200.07 0.624264
4200.38 0.679628
4200.54 0.710461
4200.70 0.743338
4200.86 0.778668
4201.02 0.816702
4201.16 0.852121
4201.30 0.889708
4201.43 0.930236
4201.57 0.973360
4201.71 1.01998
4201.85 1.06971
4201.98 1.12361
4202.12 1.18124
4202.26 1.24382
4202.40 1.31088
4202.53 1.38382
4202.67 1.46209
4202.81 1.54733
4202.95 1.63886
4203.08 1.73785
4203.22 1.84490
4203.38 1.98095
4203.46 2.05374
4203.54 2.12890
4203.62 2.20847
4203.70 2.29059
4203.78 2.37746
4203.86 2.46705
4203.94 2.56173
4204.02 2.65928
4204.10 2.76228
4204.17 2.86826
4204.25 2.98002
4204.33 3.09486
4204.49 3.33986
4204.65 3.60561
4204.81 3.88922
4204.97 4.19250
4205.13 4.51535
4205.29 4.85960
4205.45 5.22018
4205.61 5.59803
4205.77 5.99156
4205.95 6.47432
4206.14 6.97197
4206.33 7.47948
4206.52 7.99092
4206.84 8.84868
4207.16 9.65955
4207.41 10.2474
4207.66 10.7616
4207.79 10.9863
4207.91 11.1866
4208.04 11.3608
4208.16 11.5071
4208.30 11.6305
4208.43 11.7196
4208.57 11.7733
4208.70 11.7910
4208.88 11.7582
4209.03 11.6841
4209.17 11.5695
4209.32 11.4153
4209.46 11.2236
4209.61 10.9950
4209.75 10.7356
4209.90 10.4469
4210.04 10.1324
4210.25 9.64803
4210.45 9.13177
4210.66 8.58913
4210.86 8.03557
4211.27 6.94394
4211.47 6.41067
4211.67 5.89776
4211.83 5.51506
4211.98 5.15011
4212.14 4.79962
4212.29 4.46906
4212.45 4.15485
4212.60 3.86133
4212.76 3.58476
4212.91 3.32848
4213.01 3.17122
4213.12 3.02148
4213.22 2.87907
4213.32 2.74508
4213.42 2.61664
4213.52 2.49603
4213.62 2.38062
4213.72 2.27242
4213.82 2.16903
4213.92 2.07129
4214.02 1.97893
4214.12 1.89253
4214.22 1.81011
4214.32 1.73304
4214.52 1.59084
4214.73 1.46347
4214.93 1.35043
4215.13 1.24948
4215.33 1.15918
4215.53 1.07787
4215.73 1.00520
4215.93 0.939753
4216.13 0.880649
4216.33 0.829154
4216.52 0.782442
4216.71 0.739725
4216.90 0.700559
4217.09 0.664558
4217.29 0.631383
4217.48 0.600741
4217.67 0.572374
4218.06 0.521462
4218.44 0.477410
4218.82 0.438907
4219.21 0.405034
4219.61 0.373664
4220.01 0.345908
4220.42 0.321220
4220.82 0.299207
4221.22 0.279394
4221.62 0.261579
4222.03 0.245420
4222.43 0.230786
4222.94 0.213984
4223.45 0.199025
4223.97 0.185622
4224.48 0.173562
4224.99 0.162650
4225.50 0.152780
4226.53 0.135619
4227.33 0.124115
4228.14 0.114064
4228.94 0.105221
4229.75 0.0973988
4230.55 0.0904387
4231.36 0.0842331
4232.16 0.0786699
4232.97 0.0736635
4234.58 0.0650445
4236.19 0.0579256
4237.80 0.0519808
4239.41 0.0469686
4241.02 0.0426999
4242.63 0.0390367
4244.24 0.0358701
4245.85 0.0331173
4247.46 0.0307101
4249.07 0.0285971
4252.29 0.0250818
4255.51 0.0223049
4258.73 0.0200872
4261.95 0.0183012
4265.17 0.0168578
4268.25 0.0157393
4271.32 0.0148251
4274.39 0.0140864
4277.47 0.0135009
4283.62 0.0127256
4289.76 0.0124185
4295.03 0.0125140
4300.30 0.0129662
4305.57 0.0138387
4310.84 0.0152545
4314.06 0.0164791
4317.28 0.0180627
4320.51 0.0201166
4323.73 0.0228016
4326.36 0.0256361
4329.00 0.0292529
4331.63 0.0339395
4332.95 0.0368145
4334.26 0.0401447
4335.88 0.0449841
4337.49 0.0508891
4339.10 0.0581959
4339.90 0.0625167
4340.71 0.0673823
4341.51 0.0728955
4342.32 0.0791604
4343.12 0.0863301
4343.93 0.0945886
4344.73 0.104170
4345.54 0.115377
4346.34 0.128604
4347.15 0.144376
4347.81 0.159669
4348.46 0.177657
4349.12 0.199033
4349.78 0.224693
4350.11 0.239576
4350.44 0.256024
4350.77 0.274392
4351.10 0.294879
4351.43 0.317995
4351.76 0.344077
4352.09 0.373793
4352.42 0.407915
4352.71 0.442813
4353.00 0.482896
4353.30 0.529323
4353.59 0.583380
4353.81 0.630373
4354.03 0.683588
4354.25 0.744709
4354.47 0.814605
4354.58 0.853640
4354.69 0.895615
4354.80 0.940790
4354.90 0.988989
4355.01 1.04139
4355.12 1.09791
4355.23 1.15887
4355.34 1.22402
4355.44 1.28895
4355.55 1.35858
4355.65 1.43324
4355.75 1.51246
4355.85 1.59817
4355.95 1.68997
4356.05 1.78823
4356.15 1.89226
4356.25 2.00451
4356.35 2.12436
4356.45 2.25217
4356.55 2.38693
4356.65 2.53168
4356.75 2.68387
4356.85 2.84686
4356.95 3.01769
4357.07 3.23356
4357.19 3.46341
4357.31 3.70746
4357.43 3.96581
4357.55 4.23846
4357.67 4.52523
4357.79 4.82583
4357.91 5.13706
4358.01 5.41338
4358.11 5.69831
4358.21 5.99125
4358.31 6.28846
4358.51 6.90412
4358.71 7.53757
4358.89 8.12197
4359.08 8.70544
4359.26 9.27913
4359.44 9.83364
4359.64 10.4117
4359.85 10.9388
4359.98 11.2641
4360.12 11.5574
4360.26 11.8153
4360.39 12.0347
4360.55 12.2298
4360.70 12.3711
4360.85 12.4565
4361.00 12.4846
4361.12 12.4656
4361.32 12.3563
4361.52 12.1525
4361.72 11.8596
4361.91 11.4873
4362.10 11.0749
4362.28 10.6090
4362.47 10.0989
4362.65 9.55768
4362.83 8.98304
4363.02 8.39690
4363.39 7.21487
4363.58 6.63863
4363.76 6.08043
4363.95 5.54579
4364.13 5.03905
4364.28 4.64586
4364.43 4.27489
4364.59 3.92689
4364.74 3.60425
4364.89 3.30266
4365.04 3.02397
4365.19 2.76755
4365.34 2.53403
4365.44 2.40030
4365.53 2.27395
4365.62 2.15471
4365.72 2.04347
4365.81 1.93753
4365.90 1.83783
4365.99 1.74409
4366.09 1.65693
4366.18 1.57415
4366.27 1.49645
4366.46 1.35587
4366.64 1.23215
4366.83 1.12329
4367.03 1.01879
4367.23 0.928235
4367.43 0.849191
4367.64 0.780001
4367.84 0.719234
4368.04 0.665660
4368.24 0.618232
4368.44 0.576063
4368.63 0.541237
4368.82 0.509897
4369.00 0.481285
4369.19 0.455351
4369.56 0.409754
4369.93 0.371249
4370.30 0.338191
4370.67 0.309616
4371.04 0.284707
4371.41 0.262886
4371.78 0.243543
4372.15 0.226347
4372.52 0.210980
4372.89 0.197219
4373.63 0.173547
4374.38 0.154020
4374.98 0.140451
4375.59 0.128670
4376.20 0.118337
4376.80 0.109249
4377.41 0.101184
4378.01 0.0940160
4379.23 0.0818358
4379.97 0.0755484
4380.71 0.0699870
4382.19 0.0606047
4383.68 0.0530447
4385.16 0.0468608
4386.91 0.0409014
4388.66 0.0360546
4390.42 0.0320590
4392.17 0.0287222
4393.65 0.0263075
4395.13 0.0242007
4398.10 0.0207218
4401.06 0.0179849
4404.03 0.0157928
4407.00 0.0140076
4409.96 0.0125342
4412.93 0.0113030
4415.89 0.0102647
4421.82 0.00861455
4427.75 0.00737283
4433.68 0.00641413
4439.61 0.00565691
4446.08 0.00499739
4452.55 0.00446617
4459.02 0.00403114
4465.49 0.00367072
4474.12 0.00327459
4482.75 0.00295342
4491.37 0.00268897
4492.45 0.00266549
4493.53 0.00270194
4494.07 0.00282396
4494.34 0.00295231
4494.61 0.00315644
4494.88 0.00347407
4495.15 0.00395203
4495.42 0.00465946
4495.69 0.00567507
4495.96 0.00711156
4496.23 0.00909289
4496.50 0.0117667
4496.77 0.0152828
4497.04 0.0198420
4497.30 0.0255854
4497.57 0.0327203
4497.84 0.0413320
4498.11 0.0515827
4498.38 0.0634381
4498.65 0.0769602
4498.92 0.0919464
4499.46 0.125721
4500.00 0.162482
4500.00 0.322541
4843.75 0.312240
5187.50 0.302941
5531.25 0.294490
5875.00 0.286764
6562.50 0.273106
7250.00 0.261368
7937.50 0.251132
8625.00 0.242100
9312.50 0.234050
10000.0 0.226813
10937.5 0.215092
11875.0 0.204868
12812.5 0.195855
13750.0 0.187834
14687.5 0.180639
15625.0 0.174141
16562.5 0.168235
17500.0 0.162838
18437.5 0.157884
19375.0 0.153314
20312.5 0.149084
21250.0 0.145154
23125.0 0.138065
25000.0 0.131836
26562.5 0.127189
28125.0 0.122957
29687.5 0.119084
31250.0 0.115522
32812.5 0.112233
34375.0 0.109185
37500.0 0.103703
40625.0 0.0989037
43750.0 0.0946585
46875.0 0.0908703
50000.0 0.0874640
52500.0 0.0850776
55000.0 0.0828630
60000.0 0.0788742
65000.0 0.0753747
70000.0 0.0722732
73750.0 0.0703395
77500.0 0.0685497
85000.0 0.0653368
92500.0 0.0625279
100000 0.0600452
100000 0.0600452
106533 0.0584369
113066 0.0569636
126132 0.0543528
135366 0.0527301
144599 0.0512583
153833 0.0499150
163066 0.0486822
181533 0.0464923
200000 0.0445995
225000 0.0428313
250000 0.0413091
275000 0.0399788
300000 0.0388017
323359 0.0379856
323360 0.0379855
323364 0.0379853
323364 0.0379853
324562 0.0379192
325759 0.0378534
328154 0.0377230
330548 0.0375939
332943 0.0374662
337733 0.0372148
342522 0.0369685
347312 0.0367273
352101 0.0364910
361680 0.0360322
371260 0.0355908
380840 0.0351660
390420 0.0347565
400000 0.0343616
425000 0.0338353
450000 0.0333465
475000 0.0328906
500000 0.0324638
541246 0.0321074
582492 0.0317806
582500 0.0317778
582501 0.0317776
582501 0.0317775
584688 0.0310104
586876 0.0302646
591250 0.0288341
595625 0.0274810
600000 0.0262007
612500 0.0256961
625000 0.0252112
650000 0.0242957
675000 0.0234462
700000 0.0226557
725000 0.0221983
750000 0.0217651
775000 0.0213543
800000 0.0209638
842374 0.0205326
884747 0.0201308
884760 0.0201304
884760 0.0201304
886665 0.0200777
888570 0.0200253
892380 0.0199212
900000 0.0197158
912500 0.0195800
925000 0.0194469
950000 0.0191888
975000 0.0189406
1.00000E+06 0.0187018
1.04353E+06 0.0184908
1.04355E+06 0.0184907
1.04370E+06 0.0184898
1.04618E+06 0.0184748
1.04865E+06 0.0184600
1.05360E+06 0.0184303
1.06350E+06 0.0183716
1.07340E+06 0.0183137
1.08330E+06 0.0182564
1.10310E+06 0.0181440
1.12290E+06 0.0180342
1.12298E+06 0.0180338
1.12643E+06 0.0180025
1.12988E+06 0.0179713
1.13678E+06 0.0179095
1.15058E+06 0.0177875
1.15060E+06 0.0177873
1.15060E+06 0.0177873
1.15371E+06 0.0177601
1.15681E+06 0.0177331
1.16303E+06 0.0176794
1.17545E+06 0.0175733
1.18788E+06 0.0174689
1.20030E+06 0.0173662
1.22515E+06 0.0171658
1.25000E+06 0.0169716
1.27654E+06 0.0167709
1.30307E+06 0.0165766
1.32961E+06 0.0163883
1.35614E+06 0.0162059
1.35616E+06 0.0162056
1.35630E+06 0.0162033
1.36079E+06 0.0161296
1.36528E+06 0.0160566
1.37426E+06 0.0159122
1.38324E+06 0.0157700
1.39223E+06 0.0156300
1.41019E+06 0.0153563
1.42815E+06 0.0150908
1.44611E+06 0.0148331
1.46408E+06 0.0145830
1.50000E+06 0.0141039
1.50930E+06 0.0140505
1.50975E+06 0.0140479
1.51456E+06 0.0139576
1.51936E+06 0.0138682
1.52898E+06 0.0136918
1.53859E+06 0.0135188
1.54820E+06 0.0133491
1.54821E+06 0.0133489
1.54823E+06 0.0133488
1.54823E+06 0.0133487
1.55137E+06 0.0133265
1.55450E+06 0.0133043
1.56077E+06 0.0132601
1.57330E+06 0.0131728
1.58584E+06 0.0130866
1.59838E+06 0.0130017
1.62347E+06 0.0128355
1.64856E+06 0.0126739
1.67364E+06 0.0125167
1.69873E+06 0.0123637
1.74890E+06 0.0120699
1.74893E+06 0.0120698
1.75000E+06 0.0120646
1.75508E+06 0.0120404
1.76015E+06 0.0120163
1.77030E+06 0.0119683
1.79060E+06 0.0118739
1.79063E+06 0.0118737
1.79464E+06 0.0118483
1.79866E+06 0.0118230
1.80670E+06 0.0117728
1.82276E+06 0.0116735
1.83884E+06 0.0115759
1.85493E+06 0.0114800
1.88709E+06 0.0112929
1.91925E+06 0.0111119
1.91928E+06 0.0111118
1.92341E+06 0.0110939
1.92755E+06 0.0110762
1.93581E+06 0.0110408
1.95233E+06 0.0109709
1.95236E+06 0.0109707
1.95831E+06 0.0109347
1.96426E+06 0.0108990
1.97617E+06 0.0108281
2.00000E+06 0.0106889
2.00123E+06 0.0106819
2.00127E+06 0.0106779
2.00194E+06 0.0106019
2.00198E+06 0.0106015
2.00634E+06 0.0105519
2.01069E+06 0.0105026
2.01945E+06 0.0104047
2.03695E+06 0.0102129
2.03698E+06 0.0102127
2.04108E+06 0.0101848
2.04518E+06 0.0101570
2.05338E+06 0.0101019
2.05342E+06 0.0101017
2.05884E+06 0.0100651
2.06426E+06 0.0100287
2.07510E+06 0.00995675
2.07513E+06 0.00995665
2.07997E+06 0.00994060
2.08481E+06 0.00992461
2.09450E+06 0.00989283
2.11386E+06 0.00983001
2.13324E+06 0.00976810
2.15262E+06 0.00970714
2.19137E+06 0.00958796
2.23013E+06 0.00947230
2.23017E+06 0.00947219
2.23556E+06 0.00945636
2.24095E+06 0.00944060
2.25174E+06 0.00940927
2.25178E+06 0.00940913
2.25245E+06 0.00940657
2.26032E+06 0.00937906
2.26818E+06 0.00935172
2.28391E+06 0.00929756
2.28394E+06 0.00929745
2.29262E+06 0.00926786
2.30130E+06 0.00923848
2.31866E+06 0.00918032
2.33604E+06 0.00912291
2.35341E+06 0.00906627
2.35345E+06 0.00906616
2.36201E+06 0.00903853
2.37057E+06 0.00901108
2.38770E+06 0.00895673
2.38774E+06 0.00895661
2.39661E+06 0.00892875
2.40548E+06 0.00890108
2.42321E+06 0.00884630
2.44097E+06 0.00879220
2.45872E+06 0.00873881
2.45876E+06 0.00873868
2.46420E+06 0.00872248
2.46424E+06 0.00872235
2.46552E+06 0.00871855
2.46556E+06 0.00871843
2.47389E+06 0.00869375
2.48222E+06 0.00866923
2.49893E+06 0.00862051
2.51563E+06 0.00857238
2.53233E+06 0.00852484
2.56574E+06 0.00843148
2.59914E+06 0.00834032
2.63255E+06 0.00825129
2.66595E+06 0.00816432
2.73276E+06 0.00799625
2.79957E+06 0.00783558
2.86638E+06 0.00768182
2.93319E+06 0.00753451
3.00000E+06 0.00739325
3.06250E+06 0.00719919
3.12500E+06 0.00701399
3.18750E+06 0.00683708
3.25000E+06 0.00666795
3.37500E+06 0.00635109
3.50000E+06 0.00606002
3.62500E+06 0.00579181
3.75000E+06 0.00554397
3.87500E+06 0.00531436
4.00000E+06 0.00510110
4.11171E+06 0.00482377
4.22342E+06 0.00456836
4.33513E+06 0.00433262
4.44684E+06 0.00411459
4.44745E+06 0.00411345
4.54811E+06 0.00393079
4.66108E+06 0.00373985
4.77406E+06 0.00356243
4.88703E+06 0.00339729
5.00000E+06 0.00324332
5.12500E+06 0.00303674
5.25000E+06 0.00284783
5.37500E+06 0.00267471
5.50000E+06 0.00251575
5.62500E+06 0.00236949
5.75000E+06 0.00223467
5.87500E+06 0.00211018
6.00000E+06 0.00199503
6.08796E+06 0.00190243
6.17592E+06 0.00181537
6.26388E+06 0.00173344
6.35185E+06 0.00165627
6.43981E+06 0.00158353
6.52777E+06 0.00151491
6.61573E+06 0.00145012
6.70369E+06 0.00138891
6.85185E+06 0.00129322
7.00000E+06 0.00120596
7.12500E+06 0.00112846
7.25000E+06 0.00105716
7.37500E+06 0.000991473
7.50000E+06 0.000930869
7.62500E+06 0.000874882
7.75000E+06 0.000823091
7.87500E+06 0.000775123
8.00000E+06 0.000730641
8.11142E+06 0.000692938
8.22283E+06 0.000657655
8.33425E+06 0.000624608
8.44566E+06 0.000593628
8.48528E+06 0.000583080
8.61396E+06 0.000556264
8.74264E+06 0.000531051
8.87132E+06 0.000507325
9.00000E+06 0.000484978
9.00972E+06 0.000483659
9.24021E+06 0.000453794
9.48683E+06 0.000433438
9.74004E+06 0.000424336
9.87002E+06 0.000425825
1.00000E+07 0.000427300
1.02411E+07 0.000437540
1.04591E+07 0.000456813
1.04606E+07 0.000456945
1.04881E+07 0.000459409
1.05607E+07 0.000469232
1.07410E+07 0.000494237
1.08705E+07 0.000518565
1.10000E+07 0.000543780
1.12446E+07 0.000578530
1.14891E+07 0.000614681
1.17446E+07 0.000669571
1.18723E+07 0.000698344
1.20000E+07 0.000728022
1.22500E+07 0.000747705
1.25000E+07 0.000767507
1.27500E+07 0.000787426
1.28750E+07 0.000797428
1.30000E+07 0.000807459
1.32500E+07 0.000798285
1.35000E+07 0.000789384
1.37500E+07 0.000780743
1.38750E+07 0.000776516
1.40000E+07 0.000772350
1.42500E+07 0.000756212
1.45000E+07 0.000740684
1.47939E+07 0.000722216
1.50000E+07 0.000709751
1.52500E+07 0.000696474
1.55000E+07 0.000683656
1.57500E+07 0.000671273
1.60000E+07 0.000659304
1.62500E+07 0.000650816
1.65000E+07 0.000642565
1.67500E+07 0.000634539
1.70000E+07 0.000626731
1.72500E+07 0.000622186
1.75000E+07 0.000617739
1.77500E+07 0.000613385
1.80000E+07 0.000609123
1.82500E+07 0.000607540
1.85000E+07 0.000605983
1.87500E+07 0.000604451
1.90000E+07 0.000602943
1.92500E+07 0.000603593
1.95000E+07 0.000604236
1.97500E+07 0.000604870
2.00000E+07 0.000605498
