Au-197(n,g) ENDFB-8.0
1400.05 0.202757
1400.26 0.196416
1400.47 0.190946
1400.68 0.186245
1401.07 0.179068
1401.46 0.173481
1401.85 0.169096
1402.24 0.165644
1402.64 0.162929
1403.03 0.160807
1403.42 0.159167
1403.81 0.157928
1404.53 0.156506
1405.25 0.156003
1405.91 0.156208
1406.58 0.156967
1407.24 0.158235
1407.90 0.159986
1408.56 0.162219
1409.22 0.164942
1409.88 0.168188
1410.54 0.171989
1411.21 0.176416
1411.87 0.181539
1412.53 0.187456
1413.19 0.194279
1413.85 0.202188
1414.52 0.211371
1415.18 0.222082
1415.51 0.228107
1415.84 0.234619
1416.20 0.242387
1416.56 0.250915
1416.92 0.260311
1417.28 0.270666
1417.64 0.282177
1418.00 0.294982
1418.36 0.309281
1418.72 0.325270
1419.06 0.341747
1419.39 0.360211
1419.72 0.381004
1420.05 0.404545
1420.21 0.417546
1420.38 0.431358
1420.55 0.446237
1420.71 0.462101
1420.88 0.479252
1421.04 0.497610
1421.21 0.517543
1421.37 0.538977
1421.57 0.566806
1421.76 0.597407
1421.96 0.631554
1422.15 0.669459
1422.35 0.712205
1422.45 0.735589
1422.55 0.760219
1422.64 0.786747
1422.74 0.815095
1422.84 0.845454
1422.94 0.877699
1423.09 0.932848
1423.24 0.994641
1423.31 1.02908
1423.39 1.06545
1423.46 1.10446
1423.54 1.14646
1423.61 1.19251
1423.69 1.24191
1423.76 1.29593
1423.84 1.35540
1423.91 1.42143
1423.99 1.49545
1424.06 1.57933
1424.14 1.67552
1424.19 1.75265
1424.25 1.83893
1424.30 1.93609
1424.35 2.04395
1424.40 2.16907
1424.46 2.30948
1424.48 2.39033
1424.51 2.47392
1424.53 2.56363
1424.56 2.65997
1424.60 2.83105
1424.64 3.01863
1424.69 3.23464
1424.73 3.47177
1424.75 3.60430
1424.77 3.74492
1424.79 3.89411
1424.81 4.04461
1424.83 4.21195
1424.85 4.38068
1424.87 4.56817
1424.89 4.75707
1424.91 4.96682
1424.93 5.18883
1424.95 5.42368
1424.97 5.65984
1425.00 5.92153
1425.02 6.18436
1425.04 6.47523
1425.06 6.76699
1425.08 7.08943
1425.10 7.42897
1425.12 7.78621
1425.14 8.14346
1425.16 8.53702
1425.18 8.92994
1425.20 9.36203
1425.22 9.79266
1425.24 10.2654
1425.26 10.7596
1425.30 11.7882
1425.35 12.9318
1425.39 14.1381
1425.43 15.4673
1425.47 16.8567
1425.51 18.3358
1425.55 19.9030
1425.59 21.4312
1425.63 22.9856
1425.67 24.6458
1425.70 26.3188
1425.78 29.8540
1425.85 33.5262
1425.94 37.6523
1426.02 41.7209
1426.10 45.5927
1426.14 47.3887
1426.18 49.0849
1426.23 50.7018
1426.27 52.1470
1426.31 53.4466
1426.35 54.5882
1426.39 55.5614
1426.43 56.3579
1426.47 56.9717
1426.51 57.3910
1426.53 57.5338
1426.54 57.5733
1426.56 57.6591
1426.58 57.6957
1426.62 57.6388
1426.66 57.4210
1426.70 57.0503
1426.74 56.5214
1426.78 55.8721
1426.86 54.2086
1426.94 52.1601
1426.98 50.8459
1427.03 49.5191
1427.07 48.3574
1427.11 47.2382
1427.15 46.1241
1427.19 45.0896
1427.20 44.7341
1427.24 43.8665
1427.27 43.0757
1427.31 42.3738
1427.34 41.7721
1427.38 41.2331
1427.42 40.8500
1427.46 40.6134
1427.50 40.5430
1427.54 40.6415
1427.58 40.9080
1427.62 41.3584
1427.66 41.9704
1427.70 42.7733
1427.74 43.7231
1427.78 44.8626
1427.82 46.1271
1427.86 47.5716
1427.90 49.1536
1427.94 50.8596
1427.98 52.6275
1428.06 56.4596
1428.13 60.4541
1428.29 68.5985
1428.37 72.3095
1428.45 75.5800
1428.50 77.4535
1428.56 78.9971
1428.61 80.2372
1428.66 81.1010
1428.72 81.6070
1428.77 81.7011
1428.81 81.5243
1428.87 80.8377
1428.92 79.6640
1428.98 78.0247
1429.04 75.9898
1429.09 74.1460
1429.13 72.1407
1429.17 69.9565
1429.22 67.6160
1429.26 65.1427
1429.31 62.6202
1429.39 57.2911
1429.46 53.0114
1429.53 48.7835
1429.59 44.6148
1429.66 40.5665
1429.71 37.9983
1429.75 35.5714
1429.79 33.1825
1429.84 30.9478
1429.88 28.7693
1429.92 26.7500
1429.97 24.8416
1430.01 23.0452
1430.05 21.3224
1430.10 19.7504
1430.14 18.2533
1430.18 16.8960
1430.23 15.6113
1430.27 14.4532
1430.31 13.3625
1430.36 12.3839
1430.40 11.5061
1430.44 10.7189
1430.48 9.97903
1430.52 9.31715
1430.56 8.69631
1430.61 8.14173
1430.65 7.62206
1430.69 7.15810
1430.73 6.72340
1430.77 6.33516
1430.81 5.97111
1430.85 5.64557
1430.90 5.33982
1430.94 5.06586
1430.98 4.80795
1431.02 4.57625
1431.07 4.31288
1431.12 4.07403
1431.17 3.85686
1431.22 3.66257
1431.27 3.48122
1431.32 3.31810
1431.38 3.16501
1431.43 3.02655
1431.48 2.89593
1431.53 2.77489
1431.58 2.66245
1431.63 2.55975
1431.68 2.46194
1431.73 2.37221
1431.78 2.28640
1431.83 2.20739
1431.89 2.12437
1431.94 2.04662
1432.00 1.97367
1432.05 1.90511
1432.11 1.84057
1432.17 1.77972
1432.28 1.66794
1432.39 1.56778
1432.50 1.47760
1432.61 1.39607
1432.73 1.32270
1432.83 1.26045
1432.93 1.20317
1433.03 1.15034
1433.14 1.10194
1433.24 1.05664
1433.34 1.01498
1433.44 0.975821
1433.55 0.939676
1433.65 0.905593
1433.75 0.874028
1433.85 0.844173
1433.96 0.816444
1434.16 0.765658
1434.37 0.720650
1434.57 0.680403
1434.78 0.644620
1434.98 0.612529
1435.19 0.583657
1435.39 0.557609
1435.60 0.534051
1435.80 0.512695
1436.01 0.493300
1436.20 0.476393
1436.40 0.460924
1436.60 0.446754
1436.79 0.433764
1436.99 0.421848
1437.18 0.410915
1437.38 0.400888
1437.57 0.391740
1437.97 0.375617
1438.36 0.362221
1438.75 0.351168
1439.14 0.342272
1439.59 0.334469
1440.04 0.329058
1440.48 0.325920
1440.93 0.325054
1441.30 0.326108
1441.68 0.328867
1442.05 0.333466
1442.42 0.340100
1442.80 0.349034
1443.17 0.360626
1443.36 0.367585
1443.54 0.375367
1443.73 0.384143
1443.91 0.393926
1444.12 0.406132
1444.33 0.419899
1444.53 0.435508
1444.74 0.453234
1444.94 0.473408
1445.15 0.496437
1445.35 0.522818
1445.56 0.553175
1445.72 0.581559
1445.89 0.613670
1446.06 0.650168
1446.23 0.691873
1446.40 0.739824
1446.48 0.766541
1446.56 0.795343
1446.65 0.826461
1446.73 0.860156
1446.82 0.896735
1446.90 0.936058
1447.00 0.989864
1447.10 1.04948
1447.21 1.11723
1447.31 1.19326
1447.36 1.23602
1447.41 1.28096
1447.46 1.32921
1447.51 1.38113
1447.57 1.43833
1447.62 1.49912
1447.67 1.56517
1447.72 1.63720
1447.77 1.70959
1447.81 1.78852
1447.86 1.87490
1447.91 1.96763
1447.95 2.07193
1448.00 2.18469
1448.05 2.31238
1448.09 2.45134
1448.14 2.60969
1448.19 2.78701
1448.23 2.98607
1448.26 3.09235
1448.28 3.20498
1448.30 3.32977
1448.33 3.45678
1448.35 3.59154
1448.37 3.73456
1448.40 3.89319
1448.42 4.05480
1448.44 4.22640
1448.46 4.40861
1448.49 4.62818
1448.52 4.86314
1448.54 5.11453
1448.57 5.37275
1448.59 5.65954
1448.62 5.95392
1448.64 6.28062
1448.67 6.61564
1448.70 6.98704
1448.72 7.38317
1448.75 7.80535
1448.77 8.23713
1448.80 8.71439
1448.82 9.20167
1448.85 9.73931
1448.87 10.2872
1448.90 10.9384
1448.93 11.6307
1448.96 12.3659
1448.99 13.1454
1449.01 13.9708
1449.04 14.8432
1449.07 15.7639
1449.10 16.7340
1449.13 17.7544
1449.15 18.8257
1449.18 19.9484
1449.21 21.1227
1449.24 22.3487
1449.27 23.6260
1449.29 24.9540
1449.32 26.3319
1449.35 27.6549
1449.37 29.0185
1449.40 30.4211
1449.43 31.8051
1449.48 34.7272
1449.53 37.7659
1449.57 40.2159
1449.61 42.6478
1449.69 47.6477
1449.79 54.1326
1449.84 57.2405
1449.89 60.2250
1449.94 63.0440
1449.99 65.6561
1450.04 68.0650
1450.10 70.1399
1450.15 71.9581
1450.20 73.3995
1450.24 74.1133
1450.27 74.6421
1450.30 75.0139
1450.34 75.2041
1450.36 75.2368
1450.38 75.1904
1450.42 74.9432
1450.45 74.5005
1450.49 73.8622
1450.53 73.0339
1450.58 71.5165
1450.63 69.6442
1450.68 67.4942
1450.73 65.0685
1450.77 63.0510
1450.81 60.9126
1450.89 56.3470
1450.94 53.2119
1450.99 50.0069
1451.09 43.6057
1451.19 37.2980
1451.24 34.2766
1451.29 31.4306
1451.34 28.7696
1451.39 26.2983
1451.44 23.9695
1451.49 21.7889
1451.54 19.7186
1451.56 18.7623
1451.58 17.8437
1451.61 16.9624
1451.63 16.1182
1451.66 15.3105
1451.68 14.5387
1451.71 13.7422
1451.73 13.0143
1451.76 12.2958
1451.78 11.6408
1451.81 10.9959
1451.83 10.4093
1451.86 9.85458
1451.88 9.33040
1451.91 8.81638
1451.93 8.35080
1451.96 7.91208
1451.98 7.49901
1452.01 7.09533
1452.03 6.73084
1452.06 6.38837
1452.08 6.06678
1452.12 5.62676
1452.16 5.22651
1452.20 4.86272
1452.23 4.53223
1452.27 4.23209
1452.31 3.95953
1452.34 3.71199
1452.38 3.49288
1452.42 3.28789
1452.45 3.10139
1452.49 2.93155
1452.53 2.77668
1452.56 2.63528
1452.60 2.50596
1452.64 2.38750
1452.67 2.28160
1452.73 2.14559
1452.78 2.02395
1452.83 1.91473
1452.88 1.81809
1452.93 1.72875
1452.98 1.64905
1453.03 1.57479
1453.08 1.50803
1453.13 1.44537
1453.18 1.38755
1453.23 1.33403
1453.28 1.28528
1453.33 1.23897
1453.38 1.19655
1453.48 1.11882
1453.55 1.07369
1453.61 1.03252
1453.68 0.993666
1453.74 0.958044
1453.87 0.893183
1454.00 0.836254
1454.13 0.785952
1454.26 0.741244
1454.39 0.701302
1454.52 0.665716
1454.62 0.639878
1454.72 0.616246
1454.82 0.594153
1454.92 0.573859
1455.12 0.537250
1455.33 0.505556
1455.53 0.477674
1455.73 0.453256
1455.93 0.431553
1456.14 0.412371
1456.28 0.399649
1456.43 0.388005
1456.73 0.367242
1457.02 0.349441
1457.32 0.334147
1457.61 0.320861
1457.91 0.309323
1458.20 0.299284
1458.49 0.290573
1458.90 0.280371
1459.31 0.272007
1459.71 0.265195
1460.12 0.259742
1460.52 0.255502
1460.93 0.252373
1461.33 0.250288
1461.74 0.249212
1462.14 0.249147
1462.55 0.250128
1462.95 0.252230
1463.36 0.255586
1463.76 0.260396
1464.17 0.266964
1464.57 0.275750
1464.77 0.281198
1464.98 0.287470
1465.18 0.294788
1465.38 0.303333
1465.59 0.313381
1465.79 0.325240
1465.99 0.339543
1466.19 0.356994
1466.40 0.378782
1466.50 0.391823
1466.60 0.406821
1466.73 0.429749
1466.86 0.458668
1466.92 0.476415
1466.99 0.496656
1467.05 0.520745
1467.11 0.548847
1467.18 0.583026
1467.24 0.623703
1467.31 0.674044
1467.37 0.734813
1467.44 0.810822
1467.47 0.854594
1467.50 0.903206
1467.53 0.957193
1467.57 1.01714
1467.60 1.08368
1467.63 1.15750
1467.67 1.27225
1467.72 1.40424
1467.76 1.55571
1467.80 1.72489
1467.85 1.92221
1467.87 2.03088
1467.89 2.14671
1467.91 2.27004
1467.94 2.40125
1467.96 2.54069
1467.98 2.68183
1468.00 2.83847
1468.02 3.00444
1468.05 3.18012
1468.07 3.36587
1468.09 3.56206
1468.11 3.76902
1468.13 3.98710
1468.15 4.20593
1468.18 4.44664
1468.20 4.69938
1468.22 4.96440
1468.24 5.24194
1468.26 5.53222
1468.29 5.83541
1468.31 6.15168
1468.33 6.46586
1468.36 6.87157
1468.38 7.27916
1468.41 7.72120
1468.43 8.16356
1468.48 9.11764
1468.53 10.1178
1468.58 11.1993
1468.63 12.3136
1468.68 13.4971
1468.73 14.6935
1468.79 15.9390
1468.84 17.1963
1468.89 18.4504
1468.94 19.6612
1469.01 21.3842
1469.08 22.9565
1469.14 23.9525
1469.19 24.8449
1469.25 25.7819
1469.30 26.4008
1469.35 26.8525
1469.38 27.0639
1469.41 27.2091
1469.46 27.3173
1469.47 27.3202
1469.50 27.3013
1469.56 27.1123
1469.61 26.7579
1469.66 26.2386
1469.72 25.4505
1469.78 24.6153
1469.83 23.6760
1469.89 22.4242
1469.95 21.0581
1470.00 19.8234
1470.06 18.5723
1470.16 16.0245
1470.25 13.9485
1470.29 12.9429
1470.33 11.9679
1470.38 11.0291
1470.42 10.1312
1470.46 9.27775
1470.50 8.48989
1470.53 7.93843
1470.57 7.41306
1470.60 6.91402
1470.63 6.44139
1470.66 5.99504
1470.69 5.57469
1470.72 5.17994
1470.75 4.81023
1470.78 4.46489
1470.81 4.14317
1470.84 3.84423
1470.88 3.56716
1470.91 3.31100
1470.94 3.07478
1470.97 2.85747
1471.00 2.66420
1471.04 2.43644
1471.08 2.23829
1471.11 2.06172
1471.15 1.90494
1471.19 1.76625
1471.23 1.64399
1471.27 1.53664
1471.30 1.44274
1471.34 1.36097
1471.38 1.29009
1471.42 1.22896
1471.46 1.17657
1471.49 1.13199
1471.53 1.09440
1471.57 1.06306
1471.61 1.03732
1471.66 1.00973
1471.71 0.990975
1471.77 0.979352
1471.82 0.974578
1471.87 0.975962
1471.92 0.983171
1471.97 0.996098
1472.03 1.01487
1472.08 1.04035
1472.13 1.07215
1472.18 1.11144
1472.24 1.15927
1472.29 1.21815
1472.34 1.28752
1472.39 1.37035
1472.44 1.46901
1472.49 1.56451
1472.53 1.67455
1472.57 1.80118
1472.62 1.94669
1472.66 2.11364
1472.70 2.30484
1472.72 2.41303
1472.75 2.52338
1472.77 2.64105
1472.79 2.76645
1472.81 2.90657
1472.83 3.04914
1472.85 3.20824
1472.87 3.36989
1472.90 3.55001
1472.92 3.73274
1472.94 3.92652
1472.96 4.13184
1472.98 4.35990
1473.00 4.59047
1473.02 4.84611
1473.04 5.10411
1473.07 5.38961
1473.09 5.67718
1473.11 5.97996
1473.13 6.29845
1473.16 6.73178
1473.18 7.17526
1473.21 7.64529
1473.23 8.14263
1473.26 8.68877
1473.29 9.24389
1473.31 9.82821
1473.34 10.4422
1473.37 11.1115
1473.39 11.7867
1473.42 12.4922
1473.44 13.2279
1473.47 13.9934
1473.50 14.7886
1473.52 15.6127
1473.55 16.4651
1473.58 17.5169
1473.61 18.6057
1473.64 19.7291
1473.67 20.8842
1473.70 22.0681
1473.73 23.2771
1473.80 25.7140
1473.85 27.8710
1473.90 29.9972
1474.01 34.2085
1474.05 36.0451
1474.10 37.7575
1474.15 39.5584
1474.21 41.1625
1474.27 42.8259
1474.32 43.9830
1474.37 44.9005
1474.42 45.5613
1474.46 45.8348
1474.49 46.0007
1474.52 46.0694
1474.55 46.0359
1474.59 45.8619
1474.62 45.5514
1474.67 45.0341
1474.71 44.3659
1474.75 43.5443
1474.79 42.6038
1474.83 41.5082
1474.87 40.2912
1474.93 38.2153
1475.00 35.9355
1475.08 32.7509
1475.16 29.4297
1475.25 25.7999
1475.34 22.2669
1475.38 20.7013
1475.42 19.1866
1475.46 17.7299
1475.50 16.3368
1475.54 15.0118
1475.58 13.7583
1475.62 12.5784
1475.67 11.4733
1475.71 10.4432
1475.75 9.48736
1475.79 8.60451
1475.81 8.17993
1475.83 7.79258
1475.85 7.40335
1475.87 7.04898
1475.89 6.69362
1475.91 6.37072
1475.93 6.04755
1475.95 5.75445
1475.97 5.47526
1475.99 5.20954
1476.01 4.94455
1476.03 4.70506
1476.05 4.46664
1476.07 4.25152
1476.10 4.03769
1476.12 3.84507
1476.14 3.65388
1476.16 3.48190
1476.18 3.31145
1476.20 3.15832
1476.22 3.00675
1476.24 2.87074
1476.26 2.73627
1476.28 2.61574
1476.32 2.39527
1476.36 2.19533
1476.40 2.01896
1476.44 1.86356
1476.48 1.72674
1476.52 1.60633
1476.57 1.50037
1476.61 1.40708
1476.65 1.32679
1476.70 1.23446
1476.75 1.15714
1476.80 1.09082
1476.86 1.03371
1476.91 0.984296
1476.96 0.941329
1477.01 0.903764
1477.06 0.870734
1477.12 0.841525
1477.17 0.815548
1477.27 0.771438
1477.38 0.735467
1477.48 0.705635
1477.57 0.683701
1477.66 0.664883
1477.75 0.648455
1477.84 0.634057
1478.02 0.610171
1478.19 0.591835
1478.37 0.577714
1478.55 0.567168
1478.73 0.559527
1478.91 0.554356
1479.14 0.550736
1479.31 0.550161
1479.47 0.550987
1479.64 0.553104
1479.80 0.556405
1480.13 0.566396
1480.45 0.580645
1480.78 0.599105
1481.11 0.621720
1481.44 0.648741
1481.76 0.680508
1482.08 0.715814
1482.39 0.756349
1482.54 0.778835
1482.70 0.802940
1482.86 0.828783
1483.01 0.856499
1483.17 0.886435
1483.32 0.918382
1483.48 0.952712
1483.64 0.989641
1483.79 1.02941
1483.95 1.07230
1484.10 1.11863
1484.26 1.16874
1484.41 1.22052
1484.56 1.27653
1484.71 1.33723
1484.86 1.40269
1485.02 1.48195
1485.18 1.56864
1485.35 1.66488
1485.51 1.77080
1485.67 1.88921
1485.76 1.95343
1485.84 2.02049
1485.92 2.09232
1486.00 2.16845
1486.08 2.24923
1486.16 2.33398
1486.28 2.46005
1486.39 2.59761
1486.50 2.74814
1486.56 2.82881
1486.61 2.91184
1486.67 3.00052
1486.72 3.09368
1486.78 3.19163
1486.83 3.29283
1486.89 3.40134
1486.95 3.51579
1487.00 3.63665
1487.06 3.76209
1487.14 3.96270
1487.22 4.18145
1487.30 4.42079
1487.34 4.54907
1487.38 4.68028
1487.42 4.82142
1487.47 4.96979
1487.51 5.12594
1487.55 5.29049
1487.59 5.46409
1487.63 5.64750
1487.67 5.84154
1487.71 6.04195
1487.75 6.25975
1487.79 6.49118
1487.83 6.73747
1487.87 6.99999
1487.92 7.28025
1487.96 7.57993
1488.00 7.90085
1488.04 8.23637
1488.08 8.60545
1488.12 9.00244
1488.16 9.43001
1488.20 9.89108
1488.24 10.3888
1488.28 10.9267
1488.32 11.5083
1488.36 12.1219
1488.40 12.6820
1488.43 13.2623
1488.47 13.9004
1488.50 14.5614
1488.53 15.2883
1488.57 16.0410
1488.60 16.8680
1488.63 17.7238
1488.67 18.6631
1488.70 19.6337
1488.73 20.6975
1488.77 21.7947
1488.80 22.9948
1488.83 24.2299
1488.87 25.5367
1488.90 26.9176
1488.94 28.7395
1488.98 30.6822
1489.02 32.7485
1489.06 34.9400
1489.10 37.2574
1489.15 39.7001
1489.19 42.2665
1489.23 44.9533
1489.27 47.7556
1489.31 50.6672
1489.35 53.6798
1489.39 56.7837
1489.47 63.2172
1489.55 69.7720
1489.68 80.0378
1489.74 85.0415
1489.81 89.8502
1489.89 96.0135
1489.94 98.8577
1489.98 101.426
1490.03 104.016
1490.08 106.241
1490.12 108.134
1490.17 109.673
1490.22 110.924
1490.27 111.710
1490.33 112.066
1490.38 111.883
1490.43 111.241
1490.48 110.152
1490.53 108.669
1490.59 106.505
1490.64 103.926
1490.70 100.887
1490.76 97.5457
1490.81 94.1746
1490.86 90.5904
1490.91 86.8380
1490.97 82.9617
1491.07 75.0073
1491.17 67.0418
1491.29 58.6794
1491.34 54.6579
1491.40 50.8682
1491.46 47.1931
1491.51 43.7743
1491.57 40.4980
1491.63 37.4829
1491.68 34.6701
1491.74 32.1017
1491.79 29.6793
1491.85 27.4823
1491.90 25.4224
1491.96 23.5639
1492.01 21.8288
1492.07 20.2687
1492.10 19.4485
1492.13 18.6930
1492.19 17.2664
1492.25 15.9755
1492.31 14.8258
1492.37 13.7673
1492.43 12.8238
1492.49 11.9540
1492.55 11.1773
1492.61 10.5159
1492.67 9.90954
1492.72 9.35305
1492.78 8.85030
1492.83 8.37872
1492.89 7.95139
1492.94 7.54930
1493.00 7.18379
1493.06 6.83876
1493.11 6.51860
1493.17 6.22103
1493.22 5.94879
1493.28 5.69020
1493.33 5.45290
1493.39 5.22683
1493.44 5.01878
1493.50 4.82001
1493.56 4.63335
1493.61 4.45784
1493.67 4.29546
1493.72 4.13952
1493.78 3.99491
1493.89 3.72636
1494.00 3.48330
1494.11 3.26636
1494.22 3.07017
1494.33 2.89214
1494.42 2.77240
1494.50 2.66042
1494.58 2.55552
1494.66 2.45711
1494.74 2.36467
1494.82 2.27771
1494.90 2.19582
1494.98 2.11952
1495.14 1.97760
1495.31 1.85059
1495.47 1.73646
1495.63 1.63414
1495.74 1.56875
1495.85 1.50818
1495.96 1.45147
1496.07 1.39831
1496.19 1.34799
1496.30 1.30116
1496.41 1.25713
1496.52 1.21570
1496.74 1.13960
1496.96 1.07229
1497.19 1.01240
1497.41 0.959133
1497.63 0.911649
1497.85 0.869914
1498.08 0.833265
1498.30 0.801949
1498.52 0.775893
1498.63 0.765138
1498.74 0.756066
1498.85 0.748951
1498.96 0.744223
1499.08 0.742568
1499.19 0.745063
1499.27 0.750439
1499.35 0.759848
1499.43 0.774570
1499.51 0.796321
1499.57 0.819941
1499.64 0.850207
1499.70 0.889062
1499.76 0.938439
1499.83 1.00172
1499.89 1.07962
1499.92 1.12606
1499.95 1.17602
1499.99 1.23314
1500.02 1.29431
1500.05 1.36395
1500.08 1.44072
1500.11 1.52512
1500.14 1.61470
1500.18 1.71576
1500.21 1.82251
1500.24 1.94237
1500.27 2.06836
1500.30 2.20913
1500.33 2.35637
1500.36 2.52004
1500.40 2.69034
1500.43 2.87867
1500.46 3.07357
1500.49 3.28792
1500.52 3.50853
1500.55 3.71887
1500.58 3.93977
1500.61 4.17123
1500.63 4.40436
1500.66 4.65628
1500.69 4.91836
1500.74 5.46158
1500.80 6.05070
1500.85 6.66049
1500.91 7.30754
1500.97 7.96207
1501.10 9.56143
1501.16 10.3452
1501.23 11.0835
1501.30 11.8310
1501.37 12.4860
1501.43 12.9376
1501.48 13.3146
1501.54 13.6046
1501.56 13.6890
1501.61 13.8608
1501.67 13.9407
1501.69 13.9475
1501.74 13.9062
1501.79 13.7977
1501.83 13.6321
1501.87 13.4469
1501.91 13.2222
1501.95 12.9304
1501.99 12.6048
1502.03 12.2610
1502.07 11.8973
1502.14 11.0985
1502.21 10.3452
1502.27 9.56832
1502.40 7.96663
1502.46 7.33987
1502.51 6.72873
1502.56 6.13897
1502.61 5.58596
1502.66 5.05180
1502.72 4.55052
1502.74 4.31287
1502.77 4.08410
1502.79 3.86435
1502.82 3.66160
1502.86 3.36953
1502.89 3.09678
1502.93 2.84308
1502.97 2.60801
1503.01 2.39103
1503.05 2.19145
1503.08 2.00853
1503.12 1.84145
1503.16 1.68933
1503.20 1.55126
1503.24 1.42632
1503.27 1.31358
1503.31 1.21212
1503.35 1.12104
1503.39 1.03947
1503.43 0.966571
1503.46 0.911315
1503.49 0.862679
1503.55 0.778300
1503.61 0.708762
1503.68 0.651545
1503.74 0.603785
1503.80 0.565119
1503.86 0.533155
1503.92 0.506599
1503.99 0.484060
1504.05 0.465379
1504.17 0.435785
1504.30 0.413400
1504.42 0.395709
1504.55 0.381053
1504.67 0.368711
1504.80 0.357878
1504.92 0.348347
1505.17 0.331913
1505.42 0.318170
1505.67 0.306287
1505.91 0.295864
1506.16 0.286592
1506.41 0.278284
1506.67 0.270305
1506.94 0.263068
1507.46 0.250280
1507.99 0.239285
1508.51 0.229679
1509.04 0.221197
1509.56 0.213642
1510.09 0.206867
1510.61 0.200759
1511.39 0.192784
1512.16 0.185848
1512.93 0.179786
1513.71 0.174484
1514.48 0.169850
1515.26 0.165787
1516.03 0.162243
1516.80 0.159193
1517.80 0.155950
1518.79 0.153456
1519.79 0.151773
1520.78 0.151033
1521.31 0.151093
1521.83 0.151510
1522.36 0.152353
1522.88 0.153746
1523.41 0.155847
1523.93 0.158880
1524.46 0.163196
1524.98 0.169356
1525.25 0.173404
1525.51 0.178309
1525.77 0.184301
1526.03 0.191674
1526.30 0.200945
1526.56 0.212732
1526.82 0.228222
1526.95 0.237849
1527.08 0.249210
1527.24 0.265313
1527.39 0.285911
1527.46 0.298596
1527.54 0.313441
1527.62 0.331050
1527.69 0.352236
1527.77 0.378076
1527.84 0.409992
1527.92 0.449841
1528.00 0.500025
1528.07 0.563603
1528.11 0.601580
1528.15 0.644414
1528.19 0.692724
1528.22 0.747193
1528.26 0.808569
1528.30 0.875742
1528.34 0.968482
1528.39 1.07484
1528.43 1.19651
1528.48 1.33533
1528.52 1.49324
1528.57 1.67225
1528.61 1.87445
1528.66 2.10197
1528.68 2.22872
1528.70 2.35693
1528.73 2.49851
1528.75 2.64139
1528.77 2.79883
1528.79 2.95736
1528.82 3.13162
1528.84 3.30666
1528.86 3.49861
1528.88 3.69093
1528.91 3.90129
1528.93 4.11152
1528.95 4.34086
1528.97 4.56945
1529.02 5.05390
1529.04 5.34538
1529.07 5.63624
1529.12 6.24996
1529.16 6.90519
1529.21 7.59977
1529.26 8.34624
1529.31 9.11002
1529.36 9.90101
1529.40 10.7133
1529.47 11.8520
1529.54 12.9976
1529.60 14.1269
1529.67 15.1994
1529.74 16.3703
1529.78 16.9107
1529.82 17.4146
1529.87 18.0705
1529.91 18.4767
1529.95 18.8211
1529.99 19.0977
1530.02 19.3233
1530.06 19.5041
1530.11 19.6397
1530.15 19.6884
1530.18 19.6708
1530.22 19.6067
1530.25 19.5000
1530.31 19.1914
1530.37 18.7442
1530.41 18.3571
1530.45 17.9238
1530.51 17.1940
1530.56 16.3852
1530.61 15.6591
1530.66 14.8921
1530.76 13.2750
1530.83 11.9753
1530.91 10.6812
1530.98 9.42275
1531.02 8.80690
1531.06 8.22488
1531.11 7.33802
1531.14 6.90844
1531.17 6.50778
1531.20 6.10897
1531.23 5.73900
1531.26 5.37265
1531.29 5.03453
1531.32 4.70139
1531.35 4.39542
1531.38 4.09539
1531.41 3.82113
1531.44 3.55342
1531.47 3.30979
1531.50 3.08068
1531.53 2.86566
1531.55 2.69125
1531.58 2.53305
1531.60 2.38359
1531.62 2.24259
1531.65 2.10971
1531.67 1.98465
1531.70 1.86708
1531.72 1.75669
1531.74 1.65314
1531.77 1.55613
1531.82 1.38042
1531.86 1.22708
1531.91 1.09374
1531.96 0.975924
1532.01 0.876318
1532.06 0.790418
1532.10 0.716469
1532.15 0.652889
1532.20 0.598261
1532.25 0.551325
1532.30 0.510975
1532.36 0.465125
1532.43 0.428076
1532.49 0.397462
1532.55 0.371992
1532.62 0.350326
1532.68 0.332295
1532.81 0.303585
1532.94 0.281638
1533.07 0.264501
1533.20 0.250480
1533.32 0.238908
1533.56 0.221905
1533.80 0.208896
1534.03 0.198580
1534.27 0.190313
1534.50 0.183535
1534.74 0.177964
1534.97 0.173324
1535.21 0.169435
1535.57 0.164582
1535.94 0.160839
1536.30 0.157952
1536.66 0.155748
1537.03 0.154093
1537.39 0.152903
1538.12 0.151690
1538.67 0.151647
1539.23 0.152265
1539.79 0.153507
1540.34 0.155389
1540.90 0.157967
1541.46 0.161301
1542.01 0.165498
1542.57 0.170709
1542.91 0.174520
1543.25 0.178846
1543.60 0.183790
1543.94 0.189419
1544.28 0.195886
1544.62 0.203303
1544.97 0.211904
1545.31 0.221875
1545.54 0.229722
1545.78 0.238458
1546.02 0.248303
1546.25 0.259351
1546.49 0.271915
1546.72 0.286156
1546.96 0.302457
1547.19 0.321237
1547.36 0.336856
1547.53 0.354241
1547.71 0.373790
1547.88 0.395890
1548.05 0.421177
1548.22 0.449965
1548.39 0.483163
1548.56 0.521773
1548.68 0.552252
1548.80 0.586497
1548.92 0.625219
1549.03 0.668934
1549.15 0.719590
1549.27 0.777937
1549.33 0.811101
1549.39 0.847240
1549.44 0.886798
1549.50 0.929532
1549.56 0.973290
1549.61 1.02149
