Ti-50(n,tot) ENDFB-8.0
Energy(eV) XS(b)
462886 2.84485
463399 2.84389
463911 2.84352
464423 2.84413
464936 2.84616
465418 2.85004
465900 2.85690
466141 2.86197
466382 2.86858
466623 2.87721
466864 2.88854
467136 2.90577
467407 2.92977
467678 2.96376
467814 2.98596
467949 3.01321
468115 3.05518
468281 3.11000
468446 3.18292
468529 3.22858
468612 3.28199
468703 3.35105
468793 3.43459
468883 3.53621
468974 3.66085
469057 3.80093
469098 3.88236
469140 3.97237
469181 4.07250
469222 4.18349
469264 4.30692
469305 4.44429
469347 4.59758
469388 4.76817
469430 4.95776
469471 5.16741
469513 5.39948
469554 5.65432
469596 5.93193
469637 6.23110
469728 6.94072
469819 7.65616
469864 7.97469
469887 8.11466
469909 8.23816
469932 8.34266
469955 8.42597
469977 8.48635
470000 8.52246
470030 8.53233
470057 8.50502
470083 8.44561
470110 8.35653
470136 8.24149
470163 8.10341
470189 7.94675
470242 7.59449
470348 6.83377
470401 6.46495
470454 6.12121
470499 5.84967
470545 5.60130
470590 5.37528
470635 5.17061
470681 4.98543
470726 4.81887
470771 4.66880
470816 4.53353
470862 4.41049
470908 4.29946
470954 4.19910
470999 4.10822
471091 3.95080
471182 3.82014
471290 3.69286
471398 3.58851
471506 3.50235
471614 3.42990
471797 3.33157
471979 3.25577
472162 3.19598
472345 3.14800
472611 3.09330
472877 3.05142
473142 3.01837
473408 2.99177
473807 2.96044
474206 2.93634
474605 2.91720
475003 2.90164
475369 2.88974
475734 2.87943
476465 2.86255
477196 2.84911
477927 2.83799
478592 2.82938
479256 2.82172
480586 2.80846
481915 2.79718
483244 2.78713
484839 2.77622
486966 2.76311
489092 2.75126
490554 2.74402
492016 2.73781
493478 2.73320
494940 2.73130
495738 2.73218
496535 2.73516
497333 2.74119
498130 2.75177
498662 2.76251
499194 2.77743
499725 2.79806
500257 2.82679
500622 2.85301
500988 2.88628
501353 2.92875
501719 2.98351
502084 3.05506
502267 3.09883
502450 3.14949
502633 3.20766
502815 3.27547
502998 3.35442
503181 3.44609
503397 3.57601
503505 3.64973
503613 3.73189
503721 3.82243
503829 3.92233
503937 4.03258
504045 4.15416
504150 4.28404
504254 4.42663
504359 4.58309
504464 4.75432
504568 4.94175
504673 5.14452
504778 5.36352
504883 5.59891
505022 5.93708
505162 6.29211
505441 7.01836
505581 7.35689
505721 7.65243
505791 7.77624
505860 7.88093
505930 7.96607
506000 8.02916
506093 8.07636
506186 8.08179
506262 8.05593
506338 8.00476
506413 7.93119
506489 7.83789
506640 7.60108
506792 7.31667
507094 6.70009
507246 6.39489
507397 6.10465
507611 5.72889
507718 5.55737
507825 5.39727
508039 5.10869
508252 4.85951
508462 4.64863
508672 4.46635
508881 4.30833
509091 4.17094
509272 4.06644
509453 3.97352
509634 3.88997
509815 3.81522
510177 3.68676
510539 3.58094
510959 3.48068
511378 3.39845
511797 3.33001
512216 3.27247
512712 3.21548
513207 3.16775
514198 3.09258
515037 3.04409
515875 3.00510
516714 2.97308
517552 2.94632
518391 2.92367
519229 2.90416
520906 2.87214
522583 2.84691
524260 2.82623
525937 2.80884
527614 2.79388
529901 2.77644
532188 2.76147
536761 2.73642
550178 2.68229
556276 2.66185
572741 2.60298
574418 2.59481
575256 2.59033
576095 2.58549
576933 2.58027
577772 2.57453
578610 2.56822
579449 2.56130
580059 2.55580
580669 2.54997
580974 2.54697
581278 2.54395
581583 2.54098
581888 2.53816
582146 2.53603
582403 2.53430
582660 2.53320
582917 2.53287
583175 2.53425
583432 2.53802
583689 2.54586
583946 2.56021
584146 2.57905
584347 2.60868
584447 2.62951
584547 2.65580
584647 2.68941
584747 2.73203
584852 2.79065
584956 2.86825
585009 2.91634
585061 2.97214
585114 3.03710
585166 3.11292
585217 3.19950
585268 3.30073
585320 3.41932
585371 3.55842
585422 3.72160
585473 3.91276
585499 4.02007
585524 4.13575
585550 4.26013
585575 4.39326
585600 4.53196
585625 4.67987
585675 5.00291
585724 5.35634
585774 5.72998
585823 6.11072
585873 6.47400
585898 6.64042
585922 6.79092
585947 6.92315
585972 7.03291
586000 7.12852
586028 7.18971
586057 7.21506
586080 7.20985
586103 7.18257
586126 7.13485
586149 7.06871
586195 6.89052
586241 6.66686
586425 5.66055
586471 5.42788
586517 5.21239
586564 5.01491
586610 4.83559
586656 4.67275
586702 4.52555
586749 4.39263
586795 4.27283
586846 4.15324
586897 4.04634
586923 3.99628
586949 3.93723
586962 3.88713
586968 3.85088
586974 3.80492
586981 3.74858
586987 3.68261
587000 3.53253
587000 3.16731
600000 3.15476
650000 3.11879
700000 3.09950
750000 3.09374
800000 3.09891
850000 3.11290
900000 3.13392
950000 3.16045
1.00000E+06 3.19121
1.10000E+06 3.26114
1.20000E+06 3.33661
1.30000E+06 3.41256
1.40000E+06 3.48549
1.50000E+06 3.55315
1.54259E+06 3.57916
1.58518E+06 3.60517
1.58518E+06 3.60517
1.58520E+06 3.60518
1.58890E+06 3.60748
1.59260E+06 3.60975
1.60000E+06 3.61422
1.61250E+06 3.62195
1.62500E+06 3.62939
1.65000E+06 3.64341
1.67500E+06 3.65630
1.70000E+06 3.66811
1.72500E+06 3.68027
1.75000E+06 3.69141
1.80000E+06 3.71470
1.90000E+06 3.75421
2.00000E+06 3.78706
2.12500E+06 3.80911
2.25000E+06 3.82897
2.37500E+06 3.85070
2.50000E+06 3.87087
2.72890E+06 3.86935
2.72892E+06 3.86935
2.72892E+06 3.86935
2.72892E+06 3.86935
2.73740E+06 3.86937
2.74587E+06 3.86938
2.76281E+06 3.86939
2.77975E+06 3.86938
2.79669E+06 3.86935
2.83058E+06 3.86924
2.86446E+06 3.86904
2.89835E+06 3.86878
2.93223E+06 3.86844
3.00000E+06 3.86755
3.06583E+06 3.86159
3.13165E+06 3.85548
3.19748E+06 3.84922
3.26330E+06 3.84283
3.26330E+06 3.84283
3.27070E+06 3.84215
3.27810E+06 3.84148
3.29289E+06 3.84012
3.32248E+06 3.83739
3.35206E+06 3.83465
3.38165E+06 3.83188
3.44083E+06 3.82628
3.50000E+06 3.82060
3.51340E+06 3.81877
3.51340E+06 3.81877
3.59684E+06 3.80757
3.68028E+06 3.79624
3.76372E+06 3.78479
3.84716E+06 3.77322
3.85954E+06 3.77160
3.87193E+06 3.76995
3.89669E+06 3.76661
3.92146E+06 3.76319
3.94622E+06 3.75970
3.95967E+06 3.75789
3.97311E+06 3.75606
4.00000E+06 3.75236
4.05507E+06 3.74370
4.06607E+06 3.74199
4.07707E+06 3.74028
4.09907E+06 3.73685
4.14307E+06 3.72995
4.18706E+06 3.72301
4.23106E+06 3.71602
4.23110E+06 3.71601
4.24358E+06 3.71405
4.25605E+06 3.71209
4.25656E+06 3.71201
4.25660E+06 3.71200
4.26544E+06 3.71066
4.27428E+06 3.70931
4.29197E+06 3.70660
4.32733E+06 3.70109
4.36270E+06 3.69547
4.39806E+06 3.68976
4.39810E+06 3.68975
4.41078E+06 3.68780
4.42347E+06 3.68583
4.44884E+06 3.68186
4.49957E+06 3.67379
4.49960E+06 3.67378
4.50000E+06 3.67372
4.50008E+06 3.67371
4.51280E+06 3.67172
4.52552E+06 3.66972
4.55096E+06 3.66569
4.60184E+06 3.65752
4.65271E+06 3.64922
4.70359E+06 3.64078
4.75447E+06 3.63220
4.80535E+06 3.62349
4.90710E+06 3.60569
5.00000E+06 3.59016
5.12500E+06 3.56927
5.25000E+06 3.54801
5.37500E+06 3.52641
5.50000E+06 3.50448
5.62500E+06 3.48327
5.75000E+06 3.46175
5.87500E+06 3.43995
6.00000E+06 3.41787
6.22945E+06 3.37781
6.36473E+06 3.35428
6.50000E+06 3.33059
6.62500E+06 3.30874
6.75000E+06 3.28678
6.87500E+06 3.26470
7.00000E+06 3.24251
7.25000E+06 3.19824
7.50000E+06 3.15374
7.75000E+06 3.10946
7.87500E+06 3.08724
8.00000E+06 3.06497
8.25000E+06 3.02122
8.50000E+06 2.97744
8.75000E+06 2.93511
9.00000E+06 2.89275
9.25000E+06 2.85261
9.50000E+06 2.81246
9.75000E+06 2.77514
1.00000E+07 2.73782
1.01471E+07 2.71775
1.03236E+07 2.69367
1.05000E+07 2.66960
1.07185E+07 2.64273
1.09370E+07 2.61586
1.10000E+07 2.60810
1.11691E+07 2.58949
1.11691E+07 2.58948
1.15000E+07 2.55151
1.17500E+07 2.52729
1.20000E+07 2.50391
1.22083E+07 2.48364
1.24166E+07 2.46447
1.24166E+07 2.46447
1.25000E+07 2.45705
1.27500E+07 2.43792
1.30000E+07 2.42024
1.32500E+07 2.40064
1.35000E+07 2.38220
1.37500E+07 2.36626
1.40000E+07 2.35139
1.40963E+07 2.34514
1.40964E+07 2.34514
1.43558E+07 2.32880
1.45000E+07 2.32002
1.47500E+07 2.30664
1.50000E+07 2.29385
1.52500E+07 2.28088
1.55000E+07 2.26827
1.57500E+07 2.25723
1.60000E+07 2.24651
1.62500E+07 2.23634
1.65000E+07 2.22638
1.67500E+07 2.21786
1.70000E+07 2.20953
1.72500E+07 2.20211
1.75000E+07 2.19484
1.77500E+07 2.18893
1.80000E+07 2.18317
1.82500E+07 2.17846
1.85000E+07 2.17385
1.87500E+07 2.17051
1.90000E+07 2.16727
1.94770E+07 2.16325
1.95000E+07 2.16305
1.97500E+07 2.16204
2.00000E+07 2.16109
