Pt-198(n,g) ENDFB-8.0
Energy(eV) XS(b)
7555.63 0.0657746
7555.73 0.0582326
7555.83 0.0519505
7556.02 0.0421456
7556.22 0.0351434
7556.41 0.0300751
7556.61 0.0263325
7556.80 0.0234975
7557.00 0.0212868
7557.19 0.0195106
7557.58 0.0167990
7557.97 0.0147789
7558.36 0.0131833
7558.75 0.0118788
7559.53 0.00986734
7560.31 0.00839429
7561.09 0.00727689
7561.80 0.00647418
7562.51 0.00582099
7563.93 0.00483238
7565.35 0.00413021
7566.76 0.00361571
7569.17 0.00300054
7571.58 0.00258196
7573.99 0.00228596
7576.40 0.00206863
7581.22 0.00177925
7586.04 0.00158831
7590.87 0.00145775
7595.69 0.00136340
7605.33 0.00123701
7615.53 0.00115385
7625.74 0.00110046
7646.16 0.00105374
7654.10 0.00106112
7662.03 0.00109027
7669.97 0.00116037
7673.94 0.00123682
7677.91 0.00136832
7681.03 0.00155679
7682.59 0.00170595
7684.15 0.00192191
7685.71 0.00225362
7686.49 0.00248951
7687.27 0.00279790
7688.05 0.00321622
7688.83 0.00381435
7689.22 0.00422781
7689.61 0.00477884
7690.00 0.00558282
7690.19 0.00615197
7690.39 0.00689766
7690.61 0.00807944
7690.83 0.00978500
7690.94 0.0109244
7691.05 0.0123127
7691.16 0.0140066
7691.27 0.0160534
7691.39 0.0185704
7691.50 0.0216356
7691.61 0.0253602
7691.72 0.0298280
7691.83 0.0352669
7691.94 0.0418079
7692.05 0.0496397
7692.16 0.0588815
7692.27 0.0699313
7692.38 0.0829642
7692.49 0.0982509
7692.60 0.115905
7692.71 0.136544
7692.83 0.160323
7693.05 0.218222
7693.27 0.292419
7693.49 0.384104
7693.71 0.495199
7693.93 0.624644
7694.09 0.729289
7694.25 0.841155
7694.57 1.08229
7694.89 1.32947
7695.05 1.44820
7695.21 1.55830
7695.34 1.64193
7695.47 1.71587
7695.61 1.77841
7695.74 1.82809
7695.86 1.85996
7695.97 1.88040
7696.07 1.88862
7696.12 1.88976
7696.12 1.88975
7696.13 1.88965
7696.14 1.88947
7696.16 1.88885
7696.20 1.88655
7696.34 1.86864
7696.52 1.81825
7696.55 1.80901
7696.60 1.78817
7696.66 1.76560
7696.86 1.66327
7697.06 1.53798
7697.26 1.39598
7697.46 1.24391
7697.70 1.05720
7697.94 0.875285
7698.18 0.706185
7698.42 0.555485
7698.66 0.426288
7698.90 0.319466
7699.14 0.234113
7699.26 0.198852
7699.38 0.168092
7699.54 0.132075
7699.71 0.103020
7699.88 0.0799000
7700.04 0.0618381
7700.21 0.0477299
7700.38 0.0369087
7700.54 0.0286939
7700.71 0.0225451
7700.88 0.0179202
7701.04 0.0144831
7701.21 0.0119352
7701.38 0.0100548
7701.54 0.00864401
7701.71 0.00758939
7701.88 0.00678120
7702.04 0.00615899
7702.38 0.00526514
7702.71 0.00465898
7703.04 0.00421000
7703.38 0.00385818
7704.04 0.00332675
7704.71 0.00294012
7705.78 0.00250138
7706.84 0.00220028
7707.91 0.00198320
7708.98 0.00182064
7711.11 0.00159825
7713.24 0.00146075
7715.81 0.00135570
7718.37 0.00128610
7723.49 0.00121158
7733.73 0.00117405
7743.11 0.00120256
7752.50 0.00127367
7761.89 0.00139841
7766.58 0.00149227
7771.28 0.00162061
7776.82 0.00184736
7779.60 0.00201215
7782.37 0.00223364
7785.14 0.00253698
7787.92 0.00299030
7789.30 0.00331008
7790.69 0.00372376
7792.08 0.00427150
7793.46 0.00502033
7794.37 0.00567766
7795.28 0.00653457
7796.19 0.00768352
7797.09 0.00927774
7797.55 0.0103281
7798.00 0.0116211
7798.45 0.0132728
7798.91 0.0154945
7799.13 0.0169600
7799.36 0.0187984
7799.59 0.0211890
7799.81 0.0243965
7800.04 0.0288835
7800.27 0.0352670
7800.38 0.0395056
7800.49 0.0445861
7800.61 0.0507334
7800.72 0.0581743
7800.91 0.0740639
7801.09 0.0957349
7801.28 0.125065
7801.47 0.164118
7801.65 0.216052
7801.84 0.283857
7802.03 0.371066
7802.21 0.480781
7802.40 0.617958
7802.59 0.785628
7802.68 0.882401
7802.77 0.986773
7802.87 1.09995
7802.96 1.22205
7803.05 1.35457
7803.15 1.49462
7803.33 1.80046
7803.52 2.13961
7803.71 2.50294
7803.96 3.02630
7804.21 3.55430
7804.34 3.81188
7804.47 4.05865
7804.59 4.29012
7804.72 4.50029
7804.83 4.66045
7804.93 4.80008
7805.04 4.91974
7805.15 5.01539
7805.23 5.07585
7805.32 5.11935
7805.41 5.14526
7805.49 5.15386
7805.49 5.15388
7805.51 5.15340
7805.53 5.15198
7805.57 5.14632
7805.65 5.12343
7805.73 5.08485
7805.82 5.03187
7805.92 4.94488
7806.02 4.83761
7806.12 4.70944
7806.22 4.56458
7806.34 4.36683
7806.47 4.15102
7806.59 3.91949
7806.71 3.67620
7807.20 2.66260
7807.31 2.44430
7807.42 2.23067
7807.52 2.02720
7807.63 1.83144
7807.74 1.64803
7807.85 1.47432
7807.96 1.31402
7808.07 1.16442
7808.17 1.02833
7808.28 0.903079
7808.39 0.790667
7808.50 0.688568
7808.61 0.598107
7808.72 0.516971
7808.83 0.445958
7808.93 0.383020
7809.04 0.328569
7809.15 0.280849
7809.26 0.240010
7809.37 0.204591
7809.48 0.174581
7809.59 0.148801
7809.69 0.127153
7809.80 0.108710
7809.91 0.0933412
7810.02 0.0803362
7810.13 0.0695621
7810.24 0.0604890
7810.34 0.0529993
7810.45 0.0467062
7810.56 0.0415151
7810.78 0.0335376
7811.00 0.0279441
7811.21 0.0239533
7811.42 0.0211857
7811.62 0.0190754
7812.03 0.0160494
7812.43 0.0139538
7812.84 0.0123776
7813.25 0.0111287
7813.65 0.0101078
7814.47 0.00853921
7815.28 0.00739477
7816.10 0.00653409
7816.91 0.00587191
7817.72 0.00535328
7818.70 0.00486561
7819.68 0.00448475
7821.63 0.00393968
7823.58 0.00358715
7825.53 0.00335644
7829.44 0.00311342
7833.34 0.00304257
7838.12 0.00309558
7842.89 0.00325819
7847.66 0.00351585
7852.44 0.00387203
7857.21 0.00434394
7861.98 0.00496282
7866.76 0.00578000
7871.53 0.00687489
7876.31 0.00838208
7878.69 0.00935694
7881.08 0.0105315
7883.47 0.0119651
7885.85 0.0137380
7888.24 0.0159682
7890.62 0.0188254
7892.25 0.0212627
7893.88 0.0242245
7895.51 0.0278796
7897.13 0.0324688
7898.33 0.0366265
7899.52 0.0416605
7900.71 0.0478491
7901.91 0.0555642
7902.99 0.0643745
7904.08 0.0755233
7904.62 0.0822523
7905.16 0.0899321
7905.70 0.0987720
7906.25 0.109025
7906.84 0.122347
7907.44 0.138366
7908.04 0.157888
7908.63 0.182017
7908.93 0.196367
7909.23 0.212522
7909.53 0.230880
7909.83 0.251891
7910.13 0.276225
7910.42 0.304485
7910.72 0.337767
7911.02 0.377457
7911.32 0.425637
7911.47 0.453561
7911.62 0.484626
7911.77 0.519568
7911.92 0.558497
7912.06 0.602307
7912.21 0.651779
7912.29 0.679104
7912.36 0.708218
7912.44 0.739257
7912.51 0.771914
7912.59 0.807223
7912.66 0.844404
7912.74 0.884634
7912.81 0.927021
7912.89 0.972903
7912.96 1.02125
7913.03 1.07359
7913.11 1.12874
7913.18 1.18841
7913.26 1.25125
7913.33 1.31920
7913.41 1.39068
7913.46 1.44160
7913.51 1.49365
7913.55 1.54788
7913.60 1.60437
7913.65 1.66442
7913.70 1.72569
7913.75 1.78944
7913.80 1.85574
7913.85 1.92608
7913.90 1.99772
7913.95 2.07211
7914.00 2.14930
7914.05 2.22936
7914.10 2.31233
7914.14 2.39828
7914.19 2.48724
7914.23 2.56403
7914.27 2.64104
7914.35 2.79104
7914.42 2.94844
7914.50 3.11331
7914.57 3.28332
7914.65 3.45570
7914.72 3.63236
7914.79 3.81555
7914.86 4.00512
7914.93 4.20088
7915.00 4.40259
7915.07 4.60998
7915.14 4.82268
7915.21 5.03104
7915.28 5.24353
7915.35 5.45973
7915.41 5.67916
7915.55 6.12557
7915.69 6.57476
7915.83 7.07129
7915.98 7.56116
7916.13 8.03922
7916.28 8.49041
7916.43 8.90924
7916.58 9.28481
7916.74 9.63032
7916.89 9.91150
7917.02 10.0898
7917.15 10.2193
7917.27 10.2978
7917.40 10.3241
7917.49 10.3098
7917.59 10.2680
7917.72 10.1534
7917.86 9.97909
7918.00 9.74869
7918.14 9.46897
7918.23 9.25691
7918.32 9.02903
7918.51 8.52656
7918.63 8.15194
7918.75 7.76241
7918.88 7.36006
7919.00 6.94979
7919.18 6.34298
7919.37 5.74262
7919.55 5.16036
7919.73 4.60573
7919.82 4.34113
7919.91 4.08598
7920.00 3.84084
7920.09 3.60614
7920.19 3.38218
7920.28 3.16915
7920.37 2.96712
7920.46 2.77608
7920.60 2.50151
7920.74 2.25230
7920.88 2.02735
7921.02 1.82666
7921.16 1.64584
7921.30 1.48473
7921.44 1.34164
7921.58 1.21570
7921.77 1.07266
7921.95 0.951518
7922.13 0.848368
7922.31 0.760449
7922.50 0.685348
7922.68 0.620985
7922.86 0.565591
7923.04 0.517679
7923.22 0.476012
7923.41 0.439565
7923.59 0.407496
7923.77 0.379114
7924.13 0.331249
7924.50 0.292552
7924.86 0.260617
7925.23 0.234006
7925.59 0.211478
7925.95 0.192200
7926.32 0.175550
7926.68 0.161054
7927.41 0.137133
7928.14 0.118295
7928.87 0.103212
7929.60 0.0909040
7930.32 0.0807498
7931.38 0.0688427
7932.44 0.0594789
7933.50 0.0519709
7934.56 0.0458571
7936.02 0.0391462
7937.48 0.0338938
7938.93 0.0297128
7940.39 0.0263396
7941.98 0.0233590
7943.57 0.0209441
7946.74 0.0173577
7949.66 0.0151040
7952.57 0.0135638
7955.48 0.0125916
7958.40 0.0121315
7960.52 0.0121133
7962.77 0.0124245
7965.02 0.0131721
7967.27 0.0145058
7969.52 0.0167230
7970.98 0.0188790
7972.43 0.0219013
7973.89 0.0262421
7974.62 0.0291361
7975.35 0.0327099
7976.14 0.0376604
7976.94 0.0441376
7977.73 0.0528863
7978.53 0.0651596
7978.89 0.0726059
7979.25 0.0817072
7979.62 0.0931792
7979.98 0.108212
7980.35 0.128983
7980.53 0.142562
7980.71 0.159174
7980.89 0.179754
7981.08 0.205532
7981.26 0.238094
7981.44 0.279465
7981.62 0.332504
7981.80 0.399760
7981.99 0.485238
7982.17 0.593337
7982.35 0.729081
7982.44 0.809041
7982.53 0.898033
7982.62 0.996808
7982.71 1.10613
7982.81 1.22675
7982.90 1.35941
7982.98 1.49152
7983.06 1.63476
7983.15 1.78960
7983.23 1.95439
7983.31 2.13349
7983.39 2.32527
7983.48 2.52992
7983.56 2.74487
7983.64 2.97534
7983.72 3.21868
7983.81 3.47464
7983.89 3.73953
7983.97 4.01928
7984.06 4.31006
7984.14 4.61101
7984.22 4.91734
7984.31 5.26640
7984.40 5.62333
7984.49 5.98616
7984.58 6.35269
7984.77 7.08715
7984.95 7.80572
7985.06 8.24502
7985.18 8.66254
7985.30 9.05224
7985.41 9.40533
7985.43 9.45438
7985.47 9.58276
7985.52 9.70194
7985.61 9.92244
7985.70 10.1137
7985.79 10.2736
7985.91 10.4286
7985.99 10.5063
7986.12 10.5695
7986.17 10.5733
7986.24 10.5622
7986.32 10.5188
7986.41 10.4440
7986.51 10.3240
7986.60 10.1687
7986.70 9.97646
7986.79 9.75357
7986.89 9.50065
7986.98 9.22041
7987.08 8.91249
7987.17 8.58649
7987.36 7.88410
7987.57 7.06456
7987.78 6.22512
7987.97 5.46330
7988.16 4.73491
7988.26 4.38330
7988.35 4.04843
7988.45 3.72789
7988.54 3.42270
7988.65 3.08075
7988.77 2.76244
7988.88 2.46817
7988.99 2.20020
7989.11 1.95335
7989.22 1.73131
7989.33 1.52919
7989.44 1.34945
7989.54 1.21075
7989.63 1.08659
7989.73 0.973491
7989.82 0.872930
7989.92 0.781911
7990.02 0.701474
7990.21 0.566060
7990.40 0.458981
7990.59 0.375795
7990.78 0.310789
7990.97 0.260616
7991.23 0.209518
7991.49 0.172962
7991.75 0.146348
7992.01 0.126502
7992.27 0.111279
7992.53 0.0992598
7993.05 0.0814348
7993.43 0.0716899
7993.81 0.0638313
7994.57 0.0518602
7995.33 0.0431917
7996.10 0.0366658
7996.69 0.0326478
7997.27 0.0293087
7998.45 0.0240994
7999.63 0.0202562
8000.81 0.0173314
8002.33 0.0144726
8003.86 0.0123297
8005.38 0.0106781
8006.91 0.00937664
8009.54 0.00769198
8012.17 0.00647931
8014.81 0.00557302
8017.44 0.00487567
8020.49 0.00424896
8023.54 0.00375957
8026.59 0.00336827
8029.64 0.00304955
8034.91 0.00262180
8040.17 0.00230002
8045.44 0.00205131
8050.71 0.00185468
8057.91 0.00164586
8065.12 0.00148749
8072.33 0.00136700
8079.54 0.00127511
8090.62 0.00118274
8101.71 0.00115118
8107.26 0.00116604
8112.80 0.00121273
8118.34 0.00131129
8121.12 0.00139351
8123.89 0.00150401
8125.92 0.00161582
8127.95 0.00176789
8129.98 0.00197288
8132.01 0.00225486
8134.04 0.00266802
8135.05 0.00294876
8136.07 0.00330043
8137.08 0.00374819
8138.10 0.00433059
8139.11 0.00511129
8140.13 0.00619978
8140.83 0.00722203
8141.52 0.00859339
8141.87 0.00947341
8142.22 0.0105428
8142.57 0.0119033
8142.92 0.0137331
8143.27 0.0164215
8143.44 0.0182972
8143.61 0.0207195
8143.79 0.0239240
8143.96 0.0281719
8144.14 0.0338823
8144.31 0.0415955
8144.49 0.0520926
8144.66 0.0661799
8144.83 0.0850803
8145.01 0.110251
8145.18 0.143685
8145.36 0.187120
8145.53 0.243169
8145.71 0.314583
8145.85 0.387437
8145.99 0.473986
8146.14 0.577220
8146.28 0.697413
8146.42 0.837827
8146.57 0.997846
8146.71 1.18071
8146.85 1.38441
8147.00 1.61180
8147.14 1.85904
8147.28 2.12816
8147.43 2.41319
8147.57 2.71503
8147.71 3.02557
8148.00 3.66176
8148.20 4.08473
8148.29 4.28851
8148.39 4.48166
8148.49 4.66609
8148.59 4.83601
8148.68 4.99146
8148.78 5.13063
8148.86 5.23438
8148.94 5.32443
8149.03 5.40002
8149.11 5.46046
8149.24 5.52532
8149.31 5.54123
8149.37 5.54678
8149.38 5.54684
8149.39 5.54651
8149.41 5.54564
8149.44 5.54206
8149.51 5.52579
8149.64 5.46457
8149.72 5.40124
8149.81 5.32086
8149.90 5.22423
8149.98 5.11365
8150.06 4.99676
8150.14 4.87014
8150.30 4.58573
8150.47 4.26918
8150.63 3.93193
8151.07 2.94803
8151.29 2.47226
8151.41 2.24718
8151.52 2.03207
8151.63 1.82640
8151.74 1.63477
8151.85 1.45441
8151.96 1.28891
8152.07 1.13542
8152.19 0.996604
8152.30 0.870735
8152.41 0.757372
8152.56 0.618887
8152.72 0.501776
8152.87 0.403926
8153.03 0.323587
8153.18 0.257504
8153.34 0.204420
8153.49 0.161655
8153.64 0.127973
8153.80 0.101332
8153.95 0.0805798
8154.11 0.0645262
8154.26 0.0522466
8154.42 0.0427684
8154.57 0.0355622
8154.73 0.0300105
8154.88 0.0257770
8155.04 0.0224877
8155.19 0.0199282
8155.35 0.0179127
8155.50 0.0163115
8155.81 0.0139240
8156.12 0.0122318
8156.43 0.0109498
8156.74 0.00992621
8157.35 0.00835803
8158.15 0.00691773
8158.94 0.00587180
8159.73 0.00508419
8160.52 0.00447663
8161.31 0.00399738
8162.10 0.00361385
8163.69 0.00304344
8165.27 0.00264701
8166.85 0.00236498
8168.44 0.00216273
8170.02 0.00201902
8172.39 0.00188699
8174.77 0.00182741
8176.95 0.00182981
8179.12 0.00189023
8181.30 0.00201594
8183.48 0.00223981
8184.57 0.00240542
8185.65 0.00261960
8186.74 0.00289833
8187.83 0.00326422
8188.92 0.00375577
8190.01 0.00443766
8191.10 0.00542474
8191.64 0.00609338
8192.18 0.00693566
8192.80 0.00820765
8193.11 0.00903509
8193.42 0.0100668
8193.73 0.0114226
8194.04 0.0133061
8194.19 0.0145637
8194.35 0.0161127
8194.50 0.0180733
8194.66 0.0205524
8194.81 0.0237569
8194.97 0.0279018
8195.12 0.0332812
8195.28 0.0402176
8195.43 0.0492658
8195.59 0.0608767
8195.74 0.0758957
8195.89 0.0949505
8196.05 0.119259
8196.20 0.149613
8196.36 0.187659
8196.51 0.234271
8196.67 0.291526
8196.82 0.360194
8196.98 0.442684
8197.13 0.539357
8197.24 0.619605
8197.35 0.707848
8197.47 0.805981
8197.58 0.912439
8197.69 1.02920
8197.80 1.15407
8197.91 1.28779
8198.02 1.42990
8198.24 1.73791
8198.47 2.06757
8198.91 2.75056
8199.10 3.02224
8199.28 3.27155
8199.38 3.38476
8199.47 3.48877
8199.56 3.58250
8199.65 3.66411
8199.80 3.77066
8199.95 3.84258
8200.00 3.85857
8200.09 3.87777
8200.17 3.88287
8200.17 3.88289
8200.18 3.88281
8200.19 3.88260
8200.21 3.88177
8200.24 3.87846
8200.33 3.86146
8200.43 3.82638
8200.53 3.77570
8200.66 3.68699
8200.79 3.57532
8200.91 3.44133
8201.04 3.28976
8201.16 3.14024
8201.27 2.98185
8201.50 2.64389
8201.74 2.26949
8201.99 1.89996
8202.11 1.72163
8202.23 1.55180
8202.35 1.39035
8202.47 1.23832
8202.59 1.09534
8202.71 0.964262
8202.83 0.844095
8202.96 0.734850
8203.08 0.635567
8203.20 0.547517
8203.32 0.469352
8203.44 0.400482
8203.60 0.323883
8203.75 0.260258
8203.91 0.208013
8204.07 0.165580
8204.23 0.131473
8204.38 0.104327
8204.54 0.0829133
8204.70 0.0661594
8204.85 0.0531430
8205.01 0.0430879
8205.17 0.0353522
8205.32 0.0294139
8205.48 0.0248550
8205.64 0.0213456
8205.80 0.0186290
8205.95 0.0165079
8206.11 0.0148325
8206.27 0.0134902
8206.58 0.0114916
8206.89 0.0100729
8207.21 0.00899847
8207.84 0.00743346
8208.46 0.00631614
8209.01 0.00557158
8209.55 0.00497141
8210.63 0.00406575
8211.72 0.00342374
8212.80 0.00295229
8213.89 0.00259404
8214.97 0.00231356
8216.06 0.00208893
8217.14 0.00190668
8219.31 0.00163239
8221.48 0.00144056
8223.65 0.00130243
8225.82 0.00119527
8228.56 0.00109358
8231.30 0.00101862
8236.78 0.000920732
8244.09 0.000852442
8251.40 0.000826141
8256.88 0.000828708
8262.36 0.000849498
8267.84 0.000890171
8273.32 0.000955880
8276.98 0.00102183
8280.63 0.00111394
8284.28 0.00124238
8287.94 0.00142612
8291.59 0.00169362
8293.42 0.00187645
8295.25 0.00211139
8297.07 0.00241617
8298.90 0.00282027
8300.73 0.00336995
8302.55 0.00414092
8303.64 0.00476066
8304.72 0.00556244
8305.81 0.00662512
8306.89 0.00807527
8307.44 0.00900917
8307.98 0.0101314
8308.52 0.0115048
8309.06 0.0132128
8309.61 0.0154051
8310.15 0.0183508
8310.42 0.0202839
8310.69 0.0227142
8310.96 0.0259116
8311.23 0.0303376
8311.46 0.0355994
8311.69 0.0429944
8311.81 0.0478732
8311.92 0.0537046
8312.03 0.0607480
8312.15 0.0692673
8312.26 0.0796758
8312.38 0.0921652
8312.49 0.107251
8312.60 0.125437
8312.72 0.147302
8312.83 0.173505
8312.95 0.204793
8313.06 0.241998
8313.18 0.286463
8313.29 0.338430
8313.40 0.399345
8313.52 0.470372
8313.63 0.553506
8313.75 0.648574
8313.86 0.757526
8313.97 0.881631
8314.09 1.02342
8314.20 1.18159
8314.32 1.35829
8314.43 1.55440
8314.55 1.77052
8314.66 2.00703
8314.77 2.26397
8314.89 2.54101
8314.98 2.77348
8315.07 3.01471
8315.16 3.26655
8315.24 3.52809
8315.42 4.07909
8315.60 4.65092
8315.96 5.81400
8316.14 6.37217
8316.32 6.88673
8316.44 7.20675
8316.56 7.49160
8316.68 7.73904
8316.80 7.94461
8316.90 8.08020
8317.00 8.18202
8317.11 8.25432
8317.18 8.28082
8317.24 8.28803
8317.24 8.28806
8317.26 8.28764
8317.27 8.28643
8317.30 8.28159
8317.36 8.26318
8317.46 8.20361
8317.56 8.11506
8317.65 7.99779
8317.77 7.81269
8317.89 7.58720
8318.00 7.32513
8318.12 7.03348
8318.29 6.56730
8318.45 6.05969
8318.62 5.52565
8318.79 4.97980
8318.95 4.43578
8319.12 3.90570
8319.29 3.39978
8319.45 2.92882
8319.55 2.66041
8319.65 2.40932
8319.75 2.17345
8319.85 1.95317
8319.95 1.74862
8320.05 1.55974
8320.15 1.38626
8320.25 1.22779
8320.35 1.08378
8320.45 0.953571
8320.55 0.836431
8320.65 0.731561
8320.75 0.638125
8320.85 0.555262
8320.95 0.482110
8321.05 0.417816
8321.16 0.361024
8321.26 0.312053
8321.36 0.269545
8321.46 0.232786
8321.56 0.201114
8321.66 0.173916
8321.76 0.150635
8321.86 0.130762
8321.96 0.113842
8322.06 0.0994670
8322.16 0.0872766
8322.26 0.0769522
8322.46 0.0608236
8322.66 0.0492678
8322.79 0.0432038
8322.93 0.0383512
8323.07 0.0344399
8323.21 0.0312584
8323.49 0.0264637
8323.77 0.0230537
8324.05 0.0204947
8324.32 0.0184783
8324.88 0.0154324
8325.44 0.0131860
8325.99 0.0114421
8326.55 0.0100503
8327.10 0.00891947
8328.21 0.00720139
8329.33 0.00597422
8330.44 0.00506155
8331.55 0.00436176
8332.80 0.00375449
8334.04 0.00328272
8335.29 0.00290887
8336.53 0.00260761
8339.02 0.00215854
8341.51 0.00184757
8344.00 0.00161850
8346.49 0.00144698
8348.98 0.00131663
8351.47 0.00121776
8357.17 0.00106309
8362.86 0.000972645
8368.55 0.000926204
8374.24 0.000913458
8379.93 0.000935750
8385.63 0.00100797
8388.47 0.00107474
8391.32 0.00117565
8393.10 0.00126743
8394.88 0.00139677
8396.66 0.00158662
8397.54 0.00171716
8398.43 0.00188365
8399.15 0.00205360
8399.86 0.00227034
8400.57 0.00255832
8401.28 0.00296599
8401.64 0.00325276
8401.99 0.00364549
8402.35 0.00423356
8402.53 0.00465214
8402.70 0.00519540
8402.88 0.00592005
8403.06 0.00689308
8403.24 0.00820874
8403.41 0.00999243
8403.55 0.0117416
8403.68 0.0139167
8403.82 0.0166535
8403.95 0.0200314
8404.08 0.0242427
8404.22 0.0293854
8404.35 0.0356689
8404.48 0.0432953
8404.62 0.0525619
8404.75 0.0635712
8404.88 0.0767455
8405.02 0.0921506
8405.15 0.110285
8405.28 0.131134
8405.42 0.155061
8405.55 0.182273
8405.73 0.224115
8405.93 0.279078
8406.13 0.341857
8406.33 0.412211
8406.53 0.489107
8407.33 0.821729
8407.49 0.885177
8407.66 0.942306
8407.83 0.991287
8408.00 1.03049
8408.14 1.05554
8408.28 1.07145
8408.39 1.07731
8408.46 1.07816
8408.52 1.07730
8408.65 1.06934
8408.80 1.05044
8408.96 1.02161
8409.12 0.981492
8409.28 0.932593
8409.44 0.876422
8409.60 0.815036
8410.08 0.616583
8410.31 0.517527
8410.55 0.424809
8410.79 0.340602
8411.03 0.267406
8411.26 0.205574
8411.50 0.154944
8411.64 0.130653
8411.77 0.109711
8411.91 0.0915524
8412.04 0.0761766
8412.18 0.0630770
8412.31 0.0521725
8412.45 0.0430348
8412.58 0.0354991
8412.72 0.0293316
8412.86 0.0243535
8412.99 0.0203031
8413.13 0.0170765
8413.26 0.0144830
8413.40 0.0124399
8413.53 0.0108137
8413.67 0.00953506
8413.81 0.00853276
8413.94 0.00775392
8414.21 0.00666478
8414.48 0.00599975
8414.75 0.00559339
8415.02 0.00534676
8415.57 0.00512731
8416.11 0.00512096
8416.65 0.00526205
8417.19 0.00553874
8417.84 0.00606560
8418.48 0.00688144
8418.80 0.00745415
8419.12 0.00820541
8419.45 0.00924645
8419.77 0.0107927
8419.93 0.0118727
8420.09 0.0132568
8420.25 0.0150532
8420.41 0.0174073
8420.57 0.0205118
8420.73 0.0246186
8420.90 0.0300531
8421.06 0.0372288
8421.22 0.0466638
8421.38 0.0589958
8421.54 0.0749969
8421.70 0.0955839
8421.86 0.121824
8422.02 0.154931
8422.18 0.196256
8422.34 0.247258
8422.48 0.299007
8422.62 0.359681
8422.75 0.430184
8422.89 0.510720
8423.02 0.603215
8423.16 0.706883
8423.29 0.823643
8423.43 0.951908
8423.57 1.09341
8423.70 1.24558
8423.84 1.40977
8423.97 1.58232
8424.24 1.95032
8424.51 2.33142
8424.73 2.62364
8424.94 2.89686
8425.04 3.02225
8425.15 3.13802
8425.26 3.24265
8425.36 3.33394
8425.52 3.44726
8425.68 3.52513
8425.82 3.56138
8425.90 3.56960
8425.93 3.57023
8425.93 3.57022
8425.95 3.56995
8425.96 3.56933
8425.99 3.56708
8426.08 3.55279
8426.18 3.52193
8426.28 3.47666
8426.38 3.41667
8426.48 3.34389
8426.58 3.25871
8426.68 3.16219
8426.81 3.02506
8426.93 2.87409
8427.06 2.71201
8427.19 2.54300
8427.69 1.83469
8427.88 1.58181
8428.07 1.34533
8428.26 1.12809
8428.44 0.932812
8428.63 0.760885
8428.82 0.612476
8429.00 0.486774
8429.19 0.382233
8429.38 0.296809
8429.56 0.228179
8429.75 0.173935
8429.94 0.131724
8430.13 0.0993597
8430.22 0.0861832
8430.31 0.0748856
8430.41 0.0650195
8430.50 0.0566107
8430.59 0.0493084
8430.69 0.0431165
8430.80 0.0367311
8430.91 0.0314688
8431.03 0.0271413
8431.14 0.0236157
8431.26 0.0206940
8431.37 0.0183143
8431.48 0.0163388
8431.60 0.0147235
8431.82 0.0122618
8432.05 0.0105372
8432.28 0.00929141
8432.50 0.00835789
8432.96 0.00704263
8433.41 0.00613239
8433.87 0.00544248
8434.32 0.00489230
8435.23 0.00406409
8436.14 0.00347326
8437.04 0.00303573
8437.95 0.00270256
8439.02 0.00240221
8440.09 0.00217100
8442.23 0.00184384
8444.36 0.00163257
8446.50 0.00149384
8449.06 0.00138621
8451.63 0.00131960
8454.19 0.00128571
8456.76 0.00127839
8459.32 0.00129850
8461.89 0.00135234
8464.02 0.00143176
8466.16 0.00156013
8468.30 0.00177186
8469.37 0.00192935
8470.43 0.00214313
8471.29 0.00237631
8472.14 0.00269517
8472.78 0.00302076
8473.43 0.00346881
8473.75 0.00377035
8474.07 0.00415946
8474.39 0.00469834
8474.71 0.00549685
8474.92 0.00627554
8475.14 0.00736440
8475.35 0.00891336
8475.46 0.00992455
8475.56 0.0111378
8475.67 0.0125937
8475.78 0.0143399
8475.88 0.0164318
8475.99 0.0189079
8476.10 0.0218875
8476.20 0.0254325
8476.31 0.0296371
8476.42 0.0346063
8476.53 0.0404570
8476.63 0.0473175
8476.74 0.0553274
8476.85 0.0645436
8476.95 0.0752990
8477.06 0.0876812
8477.27 0.118029
8477.49 0.157011
8477.70 0.205743
8477.91 0.265854
8478.13 0.337582
8478.34 0.421856
8478.55 0.517415
8478.72 0.599650
8478.89 0.687185
8479.22 0.872101
8479.56 1.05680
8479.72 1.14317
8479.89 1.22219
8480.02 1.27584
8480.14 1.32281
8480.27 1.36219
8480.40 1.39299
8480.61 1.42478
8480.69 1.42967
8480.75 1.43086
8480.82 1.42964
8480.94 1.42048
8481.08 1.39951
8481.21 1.36804
8481.39 1.31325
8481.56 1.24469
8481.74 1.16457
8481.91 1.07567
8482.37 0.822482
8482.60 0.696169
8482.83 0.576790
8483.06 0.467932
8483.29 0.371889
8483.52 0.289724
8483.75 0.221719
8483.93 0.176361
8484.11 0.138974
8484.30 0.108476
8484.48 0.0839872
8484.66 0.0646177
8484.84 0.0495164
8485.03 0.0379011
8485.21 0.0290787
8485.39 0.0224529
8485.58 0.0175255
8485.76 0.0138896
8485.94 0.0112214
8486.13 0.00926794
8486.31 0.00783597
8486.49 0.00678043
8486.67 0.00599432
8486.92 0.00523434
8487.16 0.00469208
8487.41 0.00428868
8487.65 0.00397543
8488.14 0.00351083
8488.63 0.00317394
8489.60 0.00270297
8490.58 0.00238848
8491.56 0.00216798
8492.53 0.00200830
8494.00 0.00184121
