Hf-174(n,g) ENDFB-8.0
122.580 74.3735
122.625 78.2202
122.671 82.3753
122.716 86.8724
122.762 91.7608
122.807 97.0628
122.852 102.838
122.898 109.144
122.943 116.063
122.989 123.639
123.034 131.996
123.080 141.198
123.125 151.407
123.148 156.912
123.170 162.717
123.193 168.843
123.216 175.314
123.239 182.153
123.261 189.389
123.284 197.084
123.307 205.204
123.329 213.815
123.352 222.954
123.375 232.706
123.398 243.027
123.420 254.008
123.443 265.696
123.466 278.202
123.489 291.475
123.511 305.627
123.534 320.723
123.557 336.831
123.579 354.021
123.602 372.365
123.625 391.937
123.652 416.824
123.678 443.560
123.705 472.462
123.732 503.421
123.759 536.759
123.786 572.296
123.813 610.191
123.839 650.443
123.864 689.101
123.888 729.600
123.913 771.819
123.937 815.590
123.986 906.854
124.035 1000.76
124.072 1073.50
124.110 1144.09
124.148 1210.44
124.186 1270.37
124.224 1321.73
124.242 1343.56
124.261 1362.52
124.280 1378.42
124.299 1391.09
124.318 1400.40
124.337 1406.22
124.360 1408.58
124.379 1406.53
124.398 1400.94
124.417 1391.83
124.436 1379.38
124.455 1363.60
124.474 1344.83
124.493 1323.05
124.512 1298.73
124.550 1242.92
124.587 1179.50
124.625 1110.68
124.663 1038.80
124.725 919.436
124.787 804.048
124.818 749.319
124.848 697.220
124.879 648.028
124.910 602.049
124.941 559.585
124.971 520.283
125.002 483.813
125.032 450.297
125.062 419.366
125.093 391.058
125.123 365.009
125.154 341.211
125.184 319.331
125.215 299.341
125.245 280.950
125.276 264.126
125.306 248.621
125.336 234.407
125.367 221.316
125.397 209.243
125.428 198.058
125.458 187.747
125.489 178.167
125.519 169.309
125.550 161.054
125.580 153.400
125.610 146.268
125.641 139.613
125.671 133.376
125.702 127.560
125.732 122.095
125.763 116.986
125.793 112.172
125.823 107.662
125.854 103.416
125.884 99.4156
125.915 95.6294
125.945 92.0660
125.976 88.6867
126.006 85.4999
126.067 79.6111
126.128 74.3187
126.189 69.5302
126.249 65.1980
126.310 61.2539
126.371 57.6646
126.413 55.3888
126.454 53.2512
126.496 51.2361
126.537 49.3345
126.579 47.5380
126.620 45.8390
126.703 42.7065
126.786 39.8879
126.869 37.3425
126.952 35.0357
127.035 32.9390
127.096 31.5197
127.157 30.1918
127.218 28.9476
127.279 27.7823
127.340 26.6858
127.401 25.6545
127.461 24.6834
127.522 23.7693
127.583 22.9052
127.644 22.0888
127.766 20.5868
127.888 19.2371
128.009 18.0216
128.131 16.9216
128.253 15.9246
128.375 15.0168
128.496 14.1893
128.618 13.4319
128.740 12.7382
128.861 12.1012
128.983 11.5149
129.105 10.9733
129.227 10.4725
129.348 10.0077
129.470 9.57654
129.592 9.17534
129.714 8.80219
129.835 8.45406
129.957 8.12937
130.079 7.82565
130.201 7.54167
130.322 7.27541
130.444 7.02589
130.566 6.79144
130.688 6.57130
130.931 6.16917
131.175 5.81228
131.418 5.49466
131.662 5.21134
131.905 4.95813
132.149 4.73151
132.392 4.52851
132.636 4.34658
132.879 4.18356
133.078 4.06292
133.278 3.95294
133.477 3.85303
133.676 3.76248
133.875 3.68012
134.074 3.60537
134.274 3.53800
134.473 3.47773
134.672 3.42414
134.871 3.37702
135.270 3.30098
135.668 3.24792
136.067 3.21675
136.421 3.20694
136.841 3.21706
137.262 3.25125
137.683 3.31059
137.893 3.35021
138.103 3.39685
138.313 3.45086
138.524 3.51265
138.734 3.58271
138.944 3.66149
139.155 3.74934
139.365 3.84703
139.575 3.95609
139.785 4.07743
139.963 4.18989
140.140 4.31244
140.317 4.44594
140.494 4.59128
140.671 4.74953
140.760 4.83397
140.848 4.92208
140.937 5.01427
141.025 5.11053
141.114 5.21115
141.202 5.31634
141.280 5.41240
141.357 5.51231
141.435 5.61626
141.512 5.72432
141.590 5.83697
141.628 5.89511
141.667 5.95431
141.706 6.01489
141.745 6.07658
141.783 6.13956
141.822 6.20386
141.858 6.26490
141.894 6.32714
141.930 6.39062
141.966 6.45518
142.002 6.52122
142.038 6.58859
142.074 6.65731
142.110 6.72724
142.140 6.78777
142.171 6.84915
142.201 6.91180
142.232 6.97534
142.262 7.04021
142.292 7.10601
142.323 7.17297
142.353 7.24113
142.386 7.31695
142.420 7.39427
142.453 7.47311
142.486 7.55352
142.517 7.62881
142.547 7.70523
142.577 7.78332
142.608 7.86260
142.638 7.94363
142.669 8.02592
142.699 8.11003
142.730 8.19547
142.760 8.28282
142.791 8.37156
142.821 8.46201
142.851 8.55422
142.867 8.60131
142.882 8.64855
142.897 8.69625
142.912 8.74441
142.927 8.79305
142.943 8.84217
142.958 8.89178
142.973 8.94188
143.004 9.04391
143.034 9.14767
143.064 9.25388
143.095 9.36190
143.125 9.47250
143.156 9.58503
143.186 9.69989
143.217 9.81716
143.253 9.95923
143.289 10.1049
143.325 10.2542
143.360 10.4070
143.396 10.5641
143.432 10.7248
143.468 10.8902
143.504 11.0595
143.535 11.2069
143.565 11.3571
143.596 11.5113
143.626 11.6684
143.657 11.8298
143.687 11.9943
143.717 12.1633
143.748 12.3358
143.778 12.5129
143.809 12.6937
143.839 12.8795
143.870 13.0693
143.900 13.2643
143.931 13.4636
143.961 13.6678
143.991 13.8773
144.022 14.0927
144.052 14.3130
144.083 14.5397
144.113 14.7716
144.144 15.0104
144.174 15.2548
144.204 15.5057
144.235 15.7635
144.296 16.3012
144.357 16.8684
144.417 17.4693
144.478 18.1044
144.539 18.7788
144.600 19.4943
144.661 20.2547
144.722 21.0622
144.783 21.9238
144.844 22.8430
144.904 23.8250
144.965 24.8739
145.026 25.9997
145.087 27.2083
145.118 27.8472
145.148 28.5080
145.178 29.1937
145.209 29.9058
145.239 30.6480
145.270 31.4171
145.300 32.2195
145.331 33.0518
145.361 33.9212
145.391 34.8240
145.422 35.7650
145.452 36.7463
145.483 37.7738
145.513 38.8434
145.544 39.9648
145.574 41.1336
145.605 42.3607
145.635 43.6414
145.665 44.9836
145.696 46.3911
145.726 47.8733
145.757 49.4253
145.787 51.0623
145.818 52.7794
145.848 54.5938
145.878 56.5005
145.909 58.5124
145.939 60.6376
145.964 62.4688
145.989 64.3870
146.014 66.3981
146.039 68.5081
146.064 70.7238
146.089 73.0524
146.114 75.5018
146.138 78.0808
146.163 80.7987
146.188 83.6658
146.213 86.6936
146.238 89.8945
146.263 93.2821
146.288 96.8716
146.313 100.679
146.338 104.724
146.368 110.031
146.399 115.747
146.429 121.958
146.459 128.676
146.490 136.011
146.520 143.985
146.551 152.705
146.581 162.267
146.612 172.820
146.627 178.478
146.642 184.426
146.657 190.724
146.673 197.312
146.688 204.253
146.703 211.572
146.718 219.348
146.733 227.507
146.749 236.129
146.764 245.249
146.779 254.901
146.794 265.124
146.809 275.959
146.825 287.448
146.840 299.721
146.855 312.666
146.870 326.414
146.886 341.019
146.901 356.644
146.916 373.145
146.931 390.683
146.946 409.324
146.962 429.266
146.977 450.318
146.992 472.673
147.007 496.400
147.023 521.564
147.038 548.232
147.053 576.464
147.068 606.319
147.086 643.845
147.104 683.794
147.122 726.224
147.140 771.172
147.158 818.650
147.176 868.639
147.194 921.091
147.212 975.608
147.243 1073.54
147.273 1176.66
147.303 1284.00
147.334 1393.91
147.372 1532.48
147.410 1666.78
147.448 1792.19
147.467 1849.71
147.486 1902.59
147.504 1948.10
147.522 1988.65
147.540 2023.75
147.558 2052.85
147.576 2075.93
147.594 2092.45
147.612 2102.38
147.630 2105.51
147.644 2103.10
147.668 2089.91
147.691 2065.47
147.715 2030.31
147.738 1985.34
147.761 1931.09
147.785 1869.05
147.808 1799.87
147.831 1725.35
147.862 1619.66
147.893 1509.55
147.955 1285.79
147.989 1165.01
148.024 1050.11
148.041 994.987
148.058 942.164
148.075 891.442
148.092 842.907
148.107 803.508
148.121 765.743
148.136 729.616
148.150 695.120
148.165 662.239
148.179 630.947
148.194 601.209
148.208 572.985
148.223 546.229
148.237 520.890
148.252 496.915
148.266 474.248
148.281 452.831
148.295 432.605
148.310 413.511
148.324 395.493
148.339 378.491
148.353 362.451
148.368 347.317
148.382 333.036
148.397 319.559
148.411 306.837
148.426 294.823
148.440 283.473
148.455 272.746
148.469 262.603
148.484 253.006
148.498 243.922
148.527 227.160
148.556 212.130
148.576 202.691
148.596 193.882
148.615 185.650
148.635 177.984
148.655 170.765
148.675 163.992
148.694 157.630
148.714 151.676
148.734 146.041
148.754 140.728
148.774 135.714
148.793 131.000
148.833 122.296
148.872 114.476
148.901 109.230
148.930 104.358
148.959 99.8255
148.988 95.6019
149.017 91.6595
149.046 87.9742
149.075 84.5243
149.104 81.2902
149.133 78.2546
149.162 75.4017
149.191 72.7175
149.220 70.1892
149.278 65.5551
149.336 61.4257
149.394 57.7205
149.452 54.3914
149.510 51.3919
149.568 48.6825
149.626 46.2299
149.684 44.0056
149.742 41.9852
149.800 40.1508
149.853 38.6214
149.906 37.2190
149.958 35.9303
150.011 34.7459
150.064 33.6577
150.116 32.6588
150.169 31.7429
150.222 30.9045
150.275 30.1376
150.327 29.4408
150.380 28.8091
150.433 28.2393
150.485 27.7288
150.538 27.2753
150.591 26.8770
150.643 26.5323
150.728 26.0893
150.812 25.7788
150.897 25.5994
150.981 25.5536
151.049 25.6179
151.118 25.7772
151.187 26.0373
151.255 26.4046
151.324 26.8891
151.358 27.1785
151.392 27.5004
151.426 27.8586
151.461 28.2529
151.495 28.6879
151.529 29.1636
151.561 29.6442
151.592 30.1638
151.624 30.7265
151.656 31.3353
151.672 31.6601
151.687 31.9957
151.703 32.3444
151.719 32.7069
151.735 33.0837
151.751 33.4752
151.766 33.8820
151.782 34.3049
151.797 34.7075
151.811 35.1247
151.826 35.5569
151.840 36.0047
151.855 36.4688
151.869 36.9498
151.884 37.4484
151.898 37.9616
151.909 38.3774
151.921 38.8014
151.932 39.2375
151.943 39.6860
151.954 40.1476
151.965 40.6225
151.977 41.1112
151.988 41.6142
151.998 42.0993
152.013 42.7913
152.020 43.1498
152.027 43.5102
152.035 43.8827
152.042 44.2572
152.049 44.6444
152.056 45.0338
152.064 45.4363
152.071 45.8412
152.078 46.2600
152.085 46.6812
152.093 47.1169
152.100 47.5553
152.114 48.4653
152.125 49.1940
152.137 49.9462
152.148 50.7228
152.159 51.5248
152.170 52.3535
152.181 53.2098
152.193 54.0951
152.204 55.0106
152.218 56.2429
152.233 57.5314
152.247 58.8794
152.262 60.2907
152.276 61.7692
152.291 63.3194
152.305 64.9459
152.320 66.6540
152.334 68.4492
152.349 70.3378
152.363 72.3263
152.378 74.4222
152.392 76.6334
152.407 78.9688
152.421 81.4380
152.436 84.0332
152.450 86.8215
152.465 89.7602
152.479 92.8820
152.494 96.2024
152.508 99.7384
152.523 103.509
152.537 107.535
152.552 111.838
152.566 116.444
152.581 121.380
152.595 126.675
152.610 132.363
152.617 135.387
152.624 138.479
152.632 141.732
152.639 145.061
152.646 148.564
152.653 152.151
152.661 155.874
152.668 159.739
152.675 163.809
152.682 167.979
152.690 172.372
152.697 176.873
152.704 181.614
152.711 186.474
152.719 191.595
152.726 196.843
152.733 202.373
152.740 208.041
152.748 214.013
152.755 220.134
152.762 226.582
152.769 233.189
152.777 240.148
152.784 247.276
152.798 262.468
152.813 278.837
152.827 296.457
152.842 315.400
152.856 335.739
152.871 357.541
152.885 380.871
152.900 405.787
152.914 432.340
152.929 460.572
152.943 490.515
152.958 522.188
152.972 555.594
152.987 590.722
153.001 627.542
153.016 666.002
153.030 706.032
153.045 747.539
153.059 790.404
153.074 834.485
153.103 925.607
153.132 1018.95
153.171 1147.32
153.211 1270.44
153.229 1324.56
153.248 1375.46
153.266 1422.48
153.285 1464.95
153.311 1517.02
153.325 1538.45
153.338 1556.66
153.351 1571.49
153.365 1582.82
153.378 1590.58
153.391 1594.69
153.400 1595.39
153.418 1591.87
153.432 1584.16
153.447 1572.28
153.461 1556.30
153.476 1536.37
153.490 1512.51
153.504 1485.24
153.519 1454.68
153.533 1421.08
153.553 1370.21
153.573 1314.92
153.593 1256.06
153.613 1194.81
153.652 1069.84
153.690 943.973
153.728 827.148
153.746 771.018
153.765 717.270
153.783 665.592
153.802 616.742
153.820 570.579
153.839 527.189
153.858 484.707
153.878 445.307
153.897 408.935
153.916 375.500
153.936 344.881
153.955 316.935
153.975 291.501
153.984 279.673
153.994 268.410
154.005 256.721
154.015 245.652
154.026 235.173
154.036 225.256
154.047 215.875
154.058 207.001
154.068 198.609
154.079 190.673
154.089 183.169
154.100 176.071
154.111 169.358
154.121 163.007
154.132 156.997
154.142 151.309
154.163 140.868
154.183 132.163
154.202 124.303
154.222 117.153
154.241 110.637
154.261 104.685
154.280 99.2359
154.299 94.2355
154.319 89.6361
154.338 85.3746
154.358 81.4576
154.377 77.8295
154.396 74.4618
154.416 71.3292
154.435 68.4092
154.455 65.6822
154.474 63.1307
154.494 60.7272
154.513 58.4825
154.532 56.3717
154.552 54.3836
154.591 50.7378
154.629 47.4776
154.668 44.5410
154.707 41.8980
154.746 39.5031
154.785 37.3250
154.820 35.5096
154.855 33.8348
154.891 32.2860
154.926 30.8503
154.961 29.5167
154.996 28.2754
155.032 27.1177
155.067 26.0360
155.102 25.0236
155.138 24.0746
155.173 23.1835
155.208 22.3456
155.244 21.5567
155.279 20.8128
155.349 19.4486
155.388 18.7582
155.427 18.1093
155.505 16.9168
155.582 15.8499
155.660 14.8923
155.738 14.0268
155.815 13.2437
155.893 12.5307
155.971 11.8812
156.038 11.3641
156.105 10.8842
156.172 10.4376
156.239 10.0219
156.306 9.63283
156.373 9.26923
156.440 8.92778
156.507 8.60757
156.574 8.30595
156.641 8.02186
156.775 7.50130
156.910 7.03588
157.044 6.61777
157.199 6.18391
157.354 5.79682
157.510 5.44948
157.665 5.13635
157.820 4.85284
157.976 4.59514
158.131 4.36008
158.286 4.14503
158.427 3.96498
158.569 3.79803
158.710 3.64271
158.851 3.49777
158.992 3.36228
159.133 3.23545
159.275 3.11656
159.416 3.00500
159.557 2.90000
159.698 2.80110
159.980 2.61966
160.263 2.45731
160.545 2.31137
160.856 2.16696
161.166 2.03722
161.477 1.92007
161.788 1.81385
162.098 1.71714
162.409 1.62882
162.720 1.54793
163.030 1.47383
163.341 1.40552
163.651 1.34210
163.962 1.28330
164.273 1.22871
164.583 1.17790
164.894 1.13052
165.204 1.08626
165.515 1.04483
165.826 1.00598
166.136 0.969505
166.447 0.935209
166.758 0.902906
167.068 0.872959
167.146 0.867318
167.185 0.865883
167.223 0.866395
167.262 0.870320
167.282 0.874248
167.301 0.880005
167.321 0.888100
167.340 0.899156
167.359 0.913936
167.379 0.933358
167.398 0.958666
167.418 0.990902
167.427 1.01013
167.437 1.03170
167.447 1.05584
167.456 1.08281
167.466 1.11285
167.476 1.14625
167.486 1.18328
167.495 1.22428
167.505 1.26955
167.515 1.31944
167.524 1.37431
167.534 1.43454
167.544 1.50122
167.554 1.57339
167.563 1.65213
167.573 1.73786
167.583 1.83101
167.592 1.93204
167.602 2.04140
167.612 2.15954
167.621 2.28692
167.631 2.42401
167.641 2.57125
167.651 2.72910
167.660 2.89800
167.670 3.07838
167.680 3.27065
167.689 3.47521
167.699 3.69473
167.709 3.92510
167.719 4.16879
167.728 4.42610
167.738 4.69726
167.748 4.98250
167.757 5.28197
167.767 5.59580
167.777 5.92405
167.786 6.26673
167.796 6.62382
167.806 6.99523
167.825 7.78029
167.845 8.61999
167.864 9.51614
167.884 10.4557
167.903 11.4382
167.922 12.4579
167.961 14.5828
168.000 16.7714
168.000 32.7417
170.000 32.4430
200.000 28.5852
230.000 25.6079
250.000 23.8308
300.000 20.2942
350.000 17.9669
400.000 16.1581
450.000 14.7080
500.000 13.5172
600.000 11.6719
675.000 10.6118
720.000 10.0711
850.000 8.80089
1000.00 7.70980
1250.00 6.43822
1400.00 5.87613
1500.00 5.56112
1700.00 5.03406
2000.00 4.42781
2500.00 3.71487
3000.00 3.22660
3500.00 2.87335
4000.00 2.60463
4500.00 2.39340
5000.00 2.22424
6000.00 1.96875
6750.00 1.82620
7200.00 1.75276
8500.00 1.58422
10000.0 1.44461
12500.0 1.29050
14000.0 1.22544
15000.0 1.18621
17000.0 1.12202
20000.0 1.05082
25000.0 0.945742
30000.0 0.872686
35000.0 0.814828
40000.0 0.768938
50000.0 0.699330
50000.0 0.768397
60000.0 0.722919
80000.0 0.664125
91512.6 0.607828
91512.6 0.607828
100000 0.566324
120000 0.484291
150000 0.414399
200000 0.353755
250000 0.321882
299105 0.304468
299105 0.304468
300000 0.304150
350000 0.291632
400000 0.284124
450000 0.280163
500000 0.278830
600000 0.281959
611787 0.283064
700000 0.291328
800000 0.305698
832932 0.308398
832932 0.308398
900000 0.313898
905460 0.313057
905461 0.313057
1.00000E+06 0.298498
1.01546E+06 0.300039
1.01546E+06 0.300039
1.06833E+06 0.305309
1.06833E+06 0.305309
1.10000E+06 0.308465
1.20000E+06 0.319551
1.23388E+06 0.319358
1.23389E+06 0.319358
1.30000E+06 0.318983
1.31092E+06 0.314335
1.31092E+06 0.314334
1.31498E+06 0.312605
1.31498E+06 0.312604
1.31628E+06 0.312052
1.31628E+06 0.312052
1.32705E+06 0.307467
1.32705E+06 0.307466
1.32866E+06 0.306782
1.32866E+06 0.306781
1.34423E+06 0.300153
1.34423E+06 0.300153
1.40000E+06 0.276411
1.40269E+06 0.276071
1.40269E+06 0.276071
1.43351E+06 0.272176
1.43351E+06 0.272176
1.45103E+06 0.269961
1.45103E+06 0.269961
1.45725E+06 0.269175
1.45725E+06 0.269174
1.49452E+06 0.264464
1.49452E+06 0.264464
1.50000E+06 0.263771
1.50504E+06 0.262947
1.50504E+06 0.262947
1.51201E+06 0.261807
1.51201E+06 0.261807
1.51695E+06 0.260999
1.51695E+06 0.260999
1.55828E+06 0.254238
1.55829E+06 0.254238
1.57078E+06 0.252194
1.57078E+06 0.252194
1.60000E+06 0.247414
1.63543E+06 0.243357
1.63543E+06 0.243357
1.63684E+06 0.243196
1.63684E+06 0.243196
1.63996E+06 0.242839
1.63996E+06 0.242839
1.64388E+06 0.242390
1.64388E+06 0.242389
1.65167E+06 0.241497
1.65167E+06 0.241497
1.65789E+06 0.240785
1.65789E+06 0.240785
1.66017E+06 0.240524
1.66017E+06 0.240524
1.66803E+06 0.239624
1.66803E+06 0.239624
1.70000E+06 0.235963
1.72344E+06 0.234209
1.72344E+06 0.234208
1.73242E+06 0.233536
1.73242E+06 0.233536
1.74748E+06 0.232409
1.74748E+06 0.232409
1.77791E+06 0.230131
1.77791E+06 0.230131
1.79022E+06 0.229209
1.80000E+06 0.228477
1.80792E+06 0.227670
1.80793E+06 0.227670
1.80893E+06 0.227567
1.80893E+06 0.227567
1.90000E+06 0.218289
2.00000E+06 0.205144
2.10000E+06 0.197941
2.20000E+06 0.184605
2.30000E+06 0.170782
2.40000E+06 0.157069
2.50000E+06 0.144009
2.60000E+06 0.131889
2.70000E+06 0.120784
2.80000E+06 0.110648
2.90000E+06 0.101387
3.00000E+06 0.0929047
3.10000E+06 0.0851041
3.20000E+06 0.0779049
3.30000E+06 0.0712398
3.40000E+06 0.0650517
3.50000E+06 0.0592940
3.60000E+06 0.0539262
3.80000E+06 0.0442393
4.00000E+06 0.0358097
4.50000E+06 0.0198711
5.00000E+06 0.0107734
5.50000E+06 0.00599558
6.00000E+06 0.00338507
6.28937E+06 0.00258247
6.28937E+06 0.00258246
6.50000E+06 0.00199827
7.00000E+06 0.00129004
7.50000E+06 0.000924820
8.00000E+06 0.000738306
8.50000E+06 0.000646352
8.55563E+06 0.000641137
9.00000E+06 0.000599486
9.50000E+06 0.000568883
1.00000E+07 0.000542872
1.05000E+07 0.000522155
1.10000E+07 0.000512749
1.15000E+07 0.000520465
1.20000E+07 0.000546258
1.25000E+07 0.000583709
1.30000E+07 0.000624594
1.35000E+07 0.000665920
1.40000E+07 0.000705639
1.45000E+07 0.000734474
1.50000E+07 0.000739740
1.55000E+07 0.000716809
1.56777E+07 0.000701127
1.56777E+07 0.000701126
1.60000E+07 0.000672681
1.65000E+07 0.000618973
1.70000E+07 0.000564566
1.75000E+07 0.000513852
1.80000E+07 0.000468196
1.85000E+07 0.000427560
1.90000E+07 0.000391465
1.95000E+07 0.000359386
2.00000E+07 0.000330876
