Er-166(n,g) ENDFB-8.0
Energy(eV) XS(b)
296.825 1.49169
296.928 1.54861
297.030 1.60908
297.133 1.67338
297.235 1.74186
297.338 1.81489
297.440 1.89289
297.543 1.97635
297.622 2.04499
297.701 2.11740
297.781 2.19397
297.860 2.27502
297.939 2.36091
298.018 2.45206
298.097 2.54889
298.137 2.59960
298.177 2.65191
298.226 2.71898
298.275 2.78861
298.324 2.86124
298.372 2.93675
298.421 3.01560
298.470 3.09766
298.519 3.18328
298.568 3.27269
298.598 3.33008
298.629 3.38907
298.659 3.44971
298.689 3.51208
298.717 3.57108
298.755 3.65243
298.787 3.72593
298.820 3.80177
298.852 3.88006
298.885 3.96091
298.932 4.08113
298.978 4.20717
299.025 4.33940
299.048 4.40797
299.071 4.47825
299.095 4.55030
299.118 4.62417
299.141 4.69994
299.165 4.77766
299.188 4.85742
299.211 4.93927
299.234 5.02330
299.258 5.10958
299.293 5.24361
299.328 5.38281
299.363 5.52830
299.398 5.67959
299.433 5.83790
299.450 5.91966
299.467 6.00275
299.485 6.08816
299.502 6.17549
299.520 6.26479
299.537 6.35560
299.563 6.49354
299.589 6.63565
299.614 6.78327
299.640 6.93549
299.666 7.09375
299.691 7.25708
299.717 7.42638
299.742 7.60193
299.770 7.80150
299.798 8.00863
299.826 8.22531
299.854 8.45048
299.882 8.68634
299.910 8.93178
299.938 9.18923
299.966 9.45754
299.992 9.71576
300.017 9.98417
300.043 10.2644
300.069 10.5573
300.094 10.8648
300.120 11.1854
300.145 11.5212
300.171 11.8733
300.197 12.2442
300.222 12.6324
300.248 13.0405
300.274 13.4700
300.299 13.9244
300.325 14.4020
300.350 14.9065
300.376 15.4400
300.402 16.0075
300.427 16.6072
300.453 17.2469
300.479 17.9253
300.504 18.6516
300.530 19.4246
300.556 20.2523
300.581 21.1404
300.607 22.0995
300.632 23.1298
300.658 24.2438
300.684 25.4515
300.697 26.0991
300.709 26.7698
300.722 27.4702
300.735 28.2021
300.748 28.9676
300.761 29.7687
300.773 30.6079
300.786 31.4875
300.799 32.4176
300.812 33.3866
300.825 34.4046
300.837 35.4749
300.850 36.6009
300.863 37.7864
300.876 39.0353
300.889 40.3518
300.902 41.7517
300.914 43.2180
300.927 44.7663
300.940 46.4022
300.953 48.1313
300.966 49.9598
300.978 51.8939
300.991 53.9406
301.004 56.1243
301.017 58.4187
301.030 60.8481
301.042 63.4207
301.055 66.1452
301.068 69.0304
301.081 72.0856
301.094 75.3206
301.107 78.7727
301.119 82.3988
301.132 86.2353
301.145 90.2933
301.158 94.5835
301.171 99.1173
301.183 103.906
301.196 108.961
301.209 114.336
301.222 119.960
301.235 125.885
301.247 132.121
301.260 138.680
301.273 145.573
301.286 152.808
301.299 160.397
301.312 168.412
301.324 176.736
301.337 185.438
301.350 194.525
301.363 204.001
301.376 213.872
301.388 224.141
301.401 234.808
301.418 249.059
301.434 263.868
301.450 279.314
301.466 295.381
301.483 312.052
301.499 329.303
301.532 365.419
301.557 395.236
301.583 425.909
301.634 489.206
301.685 553.289
301.737 615.186
301.762 644.540
301.788 672.123
301.814 697.674
301.839 720.826
301.865 741.310
301.891 758.719
301.916 772.780
301.942 783.268
301.971 790.622
302.000 793.028
302.008 792.797
302.035 789.241
302.062 781.450
302.089 769.565
302.116 753.798
302.137 739.476
302.157 723.320
302.177 705.418
302.198 685.938
302.237 644.191
302.277 598.650
302.334 528.089
302.392 456.465
302.431 408.367
302.471 362.338
302.490 340.282
302.510 319.108
302.530 298.763
302.549 279.292
302.569 260.635
302.589 243.004
302.609 226.232
302.628 210.489
302.648 195.611
302.668 181.732
302.688 168.755
302.707 156.654
302.724 147.338
302.740 138.627
302.756 130.392
302.772 122.714
302.788 115.476
302.804 108.743
302.820 102.411
302.837 96.5335
302.853 91.0154
302.869 85.9023
302.885 81.1086
302.901 76.6721
302.917 72.5167
302.933 68.6737
302.950 65.0975
302.966 61.7698
302.985 57.9926
303.005 54.5514
303.025 51.3830
303.045 48.4933
303.064 45.8290
303.084 43.3947
303.104 41.1565
303.124 39.0957
303.143 37.1866
303.163 35.4330
303.183 33.8034
303.203 32.3016
303.222 30.9012
303.242 29.6062
303.262 28.4001
303.281 27.2749
303.303 26.1256
303.325 25.0608
303.346 24.0633
303.368 23.1354
303.389 22.2626
303.411 21.4478
303.432 20.6819
303.454 19.9609
303.497 18.6361
303.540 17.4513
303.583 16.3861
303.626 15.4258
303.666 14.6221
303.705 13.8844
303.745 13.2053
303.784 12.5799
303.823 11.9996
303.863 11.4612
303.902 10.9607
303.942 10.4957
303.981 10.0605
304.021 9.65360
304.060 9.27258
304.100 8.91609
304.139 8.58035
304.179 8.26456
304.218 7.96713
304.258 7.68733
304.337 7.17212
304.416 6.71139
304.495 6.29666
304.573 5.92290
304.652 5.58406
304.731 5.27668
304.810 4.99665
304.889 4.74086
304.961 4.52685
305.033 4.32891
305.105 4.14547
305.176 3.97541
305.248 3.81705
305.320 3.66956
305.392 3.53201
305.463 3.40372
305.535 3.28359
305.607 3.17114
305.679 3.06575
305.750 2.96703
305.894 2.78698
306.038 2.62784
306.196 2.47331
306.353 2.33757
306.511 2.21799
306.669 2.11249
306.827 2.01933
306.985 1.93706
307.143 1.86449
307.301 1.80061
307.516 1.72597
307.731 1.66408
307.947 1.61342
308.162 1.57280
308.377 1.54139
308.593 1.51853
308.808 1.50374
309.023 1.49667
309.167 1.49613
309.310 1.49890
309.454 1.50497
309.597 1.51435
309.741 1.52709
309.885 1.54325
310.028 1.56295
310.172 1.58627
310.315 1.61339
310.459 1.64447
310.602 1.67974
310.746 1.71940
310.889 1.76378
311.033 1.81318
311.176 1.86803
311.320 1.92883
311.478 2.00331
311.636 2.08645
311.794 2.17921
311.952 2.28272
312.110 2.39829
312.267 2.52745
312.425 2.67205
312.583 2.83428
312.687 2.95211
312.791 3.07959
312.896 3.21772
313.000 3.36747
313.052 3.44731
313.104 3.53044
313.156 3.61737
313.208 3.70798
313.260 3.80284
313.312 3.90181
313.364 4.00533
313.416 4.11368
313.455 4.19939
313.495 4.28819
313.534 4.38023
313.574 4.47542
313.613 4.57440
313.653 4.67712
313.692 4.78375
313.732 4.89422
313.762 4.98268
313.793 5.07382
313.823 5.16775
313.854 5.26458
313.884 5.36444
313.915 5.46745
313.945 5.57374
313.976 5.68345
313.990 5.73611
314.015 5.83087
314.040 5.92781
314.065 6.02739
314.090 6.12972
314.116 6.23533
314.141 6.34347
314.166 6.45467
314.191 6.56906
314.211 6.66162
314.230 6.75581
314.250 6.85266
314.270 6.95125
314.290 7.05266
314.309 7.15594
314.329 7.26166
314.349 7.36990
314.369 7.48133
314.388 7.59488
314.408 7.71182
314.428 7.83104
314.448 7.95387
314.467 8.07914
314.487 8.20760
314.507 8.33934
314.521 8.43778
314.536 8.53808
314.564 8.74373
314.593 8.95737
314.622 9.17942
314.650 9.41034
314.679 9.65061
314.708 9.90076
314.736 10.1613
314.756 10.3475
314.776 10.5382
314.796 10.7354
314.815 10.9376
314.835 11.1469
314.855 11.3615
314.875 11.5828
314.894 11.8109
314.914 12.0475
314.934 12.2903
314.954 12.5424
314.973 12.8013
314.993 13.0702
315.013 13.3468
315.033 13.6327
315.052 13.9285
315.072 14.2362
315.092 14.5531
315.112 14.8832
315.131 15.2234
315.151 15.5781
315.171 15.9442
315.190 16.3242
315.210 16.7189
315.230 17.1311
315.250 17.5576
315.269 18.0036
315.289 18.4657
315.309 18.9496
315.329 19.4516
315.348 19.9753
315.368 20.5222
315.388 21.0966
315.408 21.6945
315.427 22.3235
315.447 22.9793
315.467 23.6707
315.487 24.3930
315.506 25.1520
315.526 25.9505
315.546 26.7959
315.565 27.6830
315.585 28.6244
315.605 29.6146
315.625 30.6682
315.644 31.7793
315.664 32.9585
315.684 34.2117
315.704 35.5524
315.723 36.9741
315.743 38.4994
315.763 40.1215
315.783 41.8666
315.802 43.7275
315.822 45.7244
315.842 47.8697
315.862 50.1894
315.881 52.6752
315.901 55.3687
315.921 58.2605
315.941 61.3993
315.960 64.7740
315.980 68.4221
316.000 72.3671
316.019 76.6566
316.039 81.2740
316.059 86.2945
316.079 91.6969
316.098 97.5666
316.118 103.876
316.138 110.686
316.158 118.030
316.177 125.981
316.197 134.493
316.217 143.637
316.236 153.443
316.256 163.996
316.276 175.216
316.296 187.180
316.315 199.909
316.335 213.490
316.355 227.797
316.375 242.982
316.394 258.891
316.414 275.678
316.434 293.159
316.454 311.487
316.473 330.443
316.493 350.179
316.513 370.442
316.552 412.587
316.592 456.471
316.631 501.096
316.678 553.821
316.724 604.607
316.764 644.846
316.803 681.202
316.832 704.290
316.860 724.504
316.888 741.508
316.916 754.970
316.937 762.620
316.958 768.125
316.979 771.428
317.000 772.499
317.011 772.193
317.045 767.324
317.079 756.689
317.113 740.556
317.147 719.337
317.181 694.046
317.214 665.035
317.247 632.780
317.281 598.158
317.315 560.555
317.350 521.941
317.419 444.151
317.453 406.098
317.487 369.476
317.522 334.476
317.556 301.607
317.580 280.433
317.603 260.352
317.627 241.394
317.650 223.570
317.674 206.878
317.697 191.306
317.721 176.827
317.744 163.463
317.762 154.236
317.779 145.591
317.796 137.456
317.813 129.808
317.830 122.588
317.848 115.856
317.865 109.549
317.882 103.643
317.899 98.0864
317.917 92.9219
317.934 88.0951
317.951 83.5858
317.968 79.3741
317.985 75.4409
318.003 71.7680
318.020 68.3379
318.037 65.1161
318.054 62.1239
318.071 59.3273
318.089 56.7122
318.106 54.2518
318.123 51.9622
318.140 49.8172
318.158 47.8062
318.175 45.9085
318.192 44.1369
318.209 42.4715
318.226 40.9044
318.244 39.4200
318.261 38.0287
318.295 35.4747
318.328 33.2843
318.361 31.3074
318.394 29.5163
318.427 27.8923
318.460 26.4055
318.493 25.0440
318.526 23.7934
318.558 22.6444
318.591 21.5794
318.624 20.5928
318.657 19.6766
318.690 18.8263
318.723 18.0308
318.756 17.2873
318.789 16.5912
318.821 15.9402
318.856 15.2979
318.890 14.6971
318.925 14.1308
318.959 13.5995
318.994 13.0973
319.028 12.6248
319.097 11.7548
319.166 10.9745
319.235 10.2719
319.304 9.63657
319.372 9.06093
319.423 8.67453
319.473 8.31303
319.523 7.97429
319.573 7.65642
319.623 7.35769
319.673 7.07657
319.723 6.81168
319.773 6.56176
319.823 6.32569
319.873 6.10244
319.974 5.69077
320.074 5.32029
320.174 4.98560
320.243 4.77386
320.312 4.57563
320.381 4.38977
320.450 4.21527
320.519 4.05121
320.587 3.89678
320.656 3.75122
320.725 3.61407
320.794 3.48430
320.863 3.36157
321.001 3.13542
321.138 2.93176
321.276 2.74793
321.414 2.58118
321.552 2.42956
321.690 2.29127
321.827 2.16489
321.965 2.04892
322.103 1.94239
322.241 1.84418
322.378 1.75355
322.516 1.66960
322.654 1.59170
322.792 1.51928
322.929 1.45187
323.067 1.38893
323.205 1.33012
323.343 1.27510
323.480 1.22358
323.618 1.17520
323.756 1.12974
323.894 1.08697
324.032 1.04670
324.169 1.00870
324.307 0.972828
324.583 0.906802
324.858 0.847521
325.134 0.794123
325.409 0.745829
325.685 0.702001
325.960 0.662085
326.236 0.625649
326.511 0.592283
326.787 0.561647
327.012 0.538402
327.238 0.516671
327.463 0.496318
327.689 0.477236
327.914 0.459277
328.139 0.442354
328.365 0.426387
328.590 0.411314
329.041 0.383600
329.492 0.358758
329.943 0.336400
330.394 0.316205
330.669 0.304802
330.945 0.294052
331.496 0.274305
332.047 0.256621
332.598 0.240722
333.149 0.226368
333.700 0.213364
334.251 0.201545
334.802 0.190771
335.203 0.183519
335.604 0.176715
336.005 0.170321
336.405 0.164307
336.806 0.158645
337.207 0.153329
338.009 0.143541
338.810 0.134742
339.612 0.126835
340.413 0.119701
341.215 0.113244
341.766 0.109156
342.317 0.105325
342.868 0.101729
343.419 0.0983541
344.521 0.0921905
345.623 0.0867209
346.726 0.0818455
347.828 0.0774894
348.930 0.0735853
350.032 0.0700778
350.884 0.0676103
351.735 0.0653342
352.587 0.0632327
353.439 0.0612923
354.290 0.0595191
355.142 0.0578751
355.994 0.0563366
356.845 0.0549261
358.548 0.0524193
360.252 0.0503016
361.955 0.0485313
363.658 0.0470757
365.662 0.0457367
366.664 0.0452019
367.666 0.0447682
368.668 0.0444071
369.670 0.0441441
371.674 0.0438659
373.477 0.0439191
375.281 0.0442659
377.084 0.0449209
377.986 0.0453606
378.888 0.0459075
379.790 0.0465242
380.691 0.0472593
381.593 0.0480822
382.495 0.0490225
383.397 0.0500596
384.298 0.0512456
385.200 0.0525725
386.102 0.0540519
387.204 0.0560896
388.306 0.0584080
389.408 0.0610455
390.510 0.0640468
391.613 0.0674649
392.715 0.0713660
393.266 0.0735215
393.817 0.0758293
394.368 0.0783016
394.919 0.0809517
395.771 0.0854383
396.622 0.0904585
397.474 0.0960932
398.326 0.102439
398.752 0.105914
399.177 0.109612
399.603 0.113533
400.029 0.117707
400.455 0.122186
400.881 0.126983
401.306 0.132121
401.732 0.137631
402.283 0.145375
402.834 0.153892
403.386 0.163287
403.937 0.173681
404.488 0.185221
405.039 0.198077
405.590 0.212459
405.865 0.220296
406.141 0.228610
406.617 0.244218
407.093 0.261601
407.331 0.271047
407.569 0.281042
407.807 0.291639
408.044 0.302877
408.282 0.314818
408.520 0.327517
408.758 0.341034
408.996 0.355425
409.234 0.370776
409.472 0.387173
409.710 0.404751
409.948 0.423619
410.224 0.447258
410.499 0.473004
410.775 0.501119
411.050 0.531903
411.326 0.565718
411.601 0.602946
411.877 0.644079
412.152 0.689684
412.428 0.740455
412.566 0.768018
412.703 0.797161
412.841 0.828053
412.979 0.860814
413.117 0.895599
413.255 0.932549
413.392 0.971907
413.530 1.01386
413.668 1.05863
413.806 1.10645
413.943 1.15766
414.081 1.21252
414.219 1.27147
414.357 1.33481
414.507 1.40958
414.657 1.49091
414.808 1.57962
414.958 1.67665
415.108 1.78306
415.258 1.90011
415.409 2.02924
415.484 2.09882
415.559 2.17210
415.634 2.24944
415.709 2.33093
415.784 2.41712
415.860 2.50813
415.935 2.60459
416.010 2.70666
416.047 2.76008
416.085 2.81511
416.123 2.87183
416.160 2.93015
416.202 2.99812
416.245 3.06853
416.287 3.14149
416.329 3.21694
416.372 3.29538
416.414 3.37676
416.456 3.46125
416.498 3.54880
416.548 3.65696
416.589 3.74877
416.630 3.84414
416.670 3.94326
416.711 4.04633
416.746 4.13696
416.780 4.23045
416.815 4.32749
416.849 4.42768
416.883 4.53176
416.918 4.63932
416.952 4.75115
416.987 4.86682
417.021 4.98721
417.056 5.11186
417.090 5.24172
417.125 5.37630
417.159 5.51667
417.193 5.66232
417.228 5.81394
417.262 5.97189
417.280 6.05383
417.297 6.13703
417.331 6.30877
417.366 6.48856
417.400 6.67581
417.435 6.87209
417.469 7.07682
417.503 7.29174
417.538 7.51626
417.572 7.75236
417.607 7.99940
417.641 8.25965
417.676 8.53246
417.710 8.82040
417.745 9.12286
417.779 9.44182
417.813 9.77855
417.848 10.1355
417.882 10.5123
417.917 10.9127
417.951 11.3365
417.986 11.7883
418.020 12.2678
418.055 12.7807
418.089 13.3271
418.123 13.9137
418.141 14.2218
418.158 14.5411
418.175 14.8722
418.192 15.2156
418.209 15.5721
418.227 15.9424
418.244 16.3295
418.261 16.7299
418.278 17.1465
418.296 17.5805
418.313 18.0328
418.330 18.5045
418.347 18.9970
418.364 19.5113
418.382 20.0523
418.399 20.6152
418.416 21.2046
418.433 21.8223
418.451 22.4741
418.468 23.1546
418.485 23.8695
418.502 24.6214
418.519 25.4175
418.537 26.2514
418.554 27.1306
418.571 28.0583
418.588 29.0438
418.606 30.0794
418.623 31.1746
418.640 32.3337
418.657 33.5687
418.674 34.8700
418.692 36.2498
418.709 37.7136
418.726 39.2766
418.743 40.9269
418.761 42.6799
418.778 44.5424
418.795 46.5336
418.812 48.6382
418.829 50.8754
418.847 53.2535
418.864 55.7811
418.881 58.4674
418.898 61.3216
418.915 64.3534
418.932 67.4377
418.948 70.6829
418.965 74.1375
418.981 77.7686
418.998 81.6295
419.014 85.6825
419.031 89.9858
419.047 94.4961
419.064 99.2771
419.080 104.279
419.096 109.571
419.113 115.096
419.129 120.929
419.146 127.005
419.162 133.364
419.179 140.011
419.196 147.338
419.213 154.949
419.230 162.885
419.247 171.146
419.265 179.732
419.282 188.639
419.299 197.862
419.316 207.394
419.351 227.404
419.385 248.453
419.420 270.523
419.454 293.310
419.523 340.395
419.592 387.561
419.626 410.408
419.661 432.213
419.695 452.689
419.730 471.485
419.765 488.627
419.800 503.286
419.835 515.223
419.870 524.194
419.910 530.567
419.930 532.161
419.950 532.676
419.962 532.482
419.999 529.414
420.036 522.685
420.073 512.454
420.110 498.999
420.138 487.015
420.166 473.589
420.193 458.785
420.221 442.882
420.248 426.510
420.274 409.389
420.328 373.575
420.406 319.963
420.445 293.476
420.484 267.710
420.511 250.523
420.538 233.972
420.565 218.061
420.591 202.845
420.618 188.366
420.645 174.653
420.672 161.722
420.699 149.580
420.725 138.183
420.752 127.605
420.779 117.782
420.806 108.690
420.833 100.300
420.859 92.5784
420.886 85.4895
420.913 78.9956
420.935 74.0823
420.957 69.5425
420.979 65.3133
421.001 61.4124
421.023 57.7836
421.045 54.4402
421.067 51.3461
421.089 48.4832
421.111 45.8226
421.132 43.3721
421.154 41.0938
421.176 38.9939
421.198 37.0396
421.220 35.2361
421.242 33.5624
421.264 32.0079
421.291 30.2469
421.318 28.6397
421.345 27.1643
421.371 25.8076
421.398 24.5574
421.425 23.4031
421.452 22.3351
421.479 21.3449
421.505 20.4217
421.532 19.5656
421.559 18.7670
421.586 18.0207
421.613 17.3220
421.639 16.6665
421.666 16.0507
421.693 15.4710
421.722 14.8753
421.752 14.3177
421.781 13.7913
421.810 13.2970
421.839 12.8289
421.869 12.3880
421.927 11.5742
421.986 10.8418
422.044 10.1799
422.103 9.57918
422.161 9.03209
422.215 8.57153
422.268 8.14720
422.322 7.75455
422.376 7.39039
422.429 7.05135
422.483 6.73624
422.536 6.44228
422.590 6.16755
422.644 5.90993
422.697 5.66886
422.751 5.44252
422.805 5.22971
422.858 5.02936
422.912 4.84049
422.965 4.66223
423.019 4.49379
423.126 4.18328
423.233 3.90455
423.341 3.65290
423.448 3.42531
423.555 3.21840
423.662 3.03007
423.770 2.85799
423.877 2.70033
423.965 2.58084
424.052 2.46931
424.140 2.36482
424.228 2.26701
424.316 2.17509
424.403 2.08878
424.491 2.00746
424.579 1.93091
424.667 1.85859
424.754 1.79036
424.930 1.66469
425.105 1.55188
425.281 1.45028
425.388 1.39300
425.495 1.33912
425.603 1.28829
425.710 1.24036
425.817 1.19504
425.924 1.15221
426.139 1.07320
426.353 1.00211
426.568 0.937900
426.782 0.879718
426.997 0.826828
427.231 0.774434
427.465 0.726908
427.699 0.683666
427.933 0.644227
428.167 0.608138
428.401 0.575054
428.635 0.544642
428.869 0.516614
429.083 0.492772
429.298 0.470546
429.512 0.449799
429.727 0.430409
429.941 0.412262
430.156 0.395254
430.370 0.379292
430.585 0.364291
430.799 0.350176
431.014 0.336879
431.228 0.324337
431.443 0.312494
431.872 0.290706
432.300 0.271163
432.729 0.253559
433.158 0.237648
433.587 0.223220
434.016 0.210098
434.445 0.198125
434.874 0.187174
435.303 0.177129
435.732 0.167894
436.083 0.160880
436.434 0.154313
436.785 0.148165
437.136 0.142401
437.487 0.136970
437.838 0.131843
438.189 0.127006
438.540 0.122441
439.242 0.114045
439.944 0.106519
440.646 0.0997449
441.348 0.0936268
441.777 0.0901743
442.206 0.0869192
442.635 0.0838467
443.064 0.0809440
443.922 0.0755969
444.780 0.0707936
445.638 0.0664614
446.496 0.0625413
447.354 0.0589816
448.211 0.0557399
448.796 0.0536925
449.381 0.0517652
449.966 0.0499488
450.551 0.0482352
451.721 0.0450854
452.891 0.0422793
454.061 0.0397394
455.231 0.0374434
456.401 0.0353634
457.571 0.0334730
458.429 0.0321958
459.287 0.0309987
460.145 0.0298745
461.003 0.0288225
461.861 0.0278332
462.718 0.0269002
464.434 0.0251960
466.150 0.0236740
467.866 0.0223125
469.582 0.0210888
471.298 0.0199839
472.468 0.0192921
473.638 0.0186451
475.978 0.0174706
478.318 0.0164353
480.657 0.0155256
482.997 0.0147093
485.337 0.0139821
487.677 0.0133329
490.017 0.0127523
492.513 0.0121992
495.008 0.0117067
497.504 0.0112679
500.000 0.0108780
503.483 0.0104057
506.965 0.0100078
510.447 0.00967693
513.930 0.00940726
517.412 0.00919448
520.895 0.00903576
524.377 0.00892958
527.859 0.00887572
531.124 0.00887394
534.389 0.00892157
537.654 0.00902182
540.918 0.00917929
544.183 0.00939438
547.448 0.00968580
550.713 0.0100608
553.977 0.0105350
556.263 0.0109376
558.548 0.0114069
560.833 0.0119531
563.119 0.0125937
565.404 0.0133438
567.689 0.0142222
569.975 0.0152629
571.117 0.0158518
572.260 0.0164909
573.457 0.0172312
574.654 0.0180467
575.851 0.0189472
577.048 0.0199446
578.245 0.0210526
579.443 0.0222878
580.640 0.0236699
581.837 0.0252224
582.925 0.0268062
584.013 0.0285809
585.101 0.0305783
586.190 0.0328369
587.278 0.0354046
588.366 0.0383398
588.910 0.0399671
589.454 0.0417097
589.999 0.0435792
590.543 0.0456022
591.141 0.0480202
591.740 0.0506590
592.338 0.0535472
592.937 0.0567160
593.535 0.0602044
594.134 0.0640559
594.732 0.0683235
595.331 0.0730696
595.930 0.0783700
596.528 0.0843128
596.827 0.0875592
597.127 0.0910090
597.426 0.0946799
597.725 0.0985897
598.024 0.102763
598.324 0.107222
598.623 0.111993
598.922 0.117106
599.222 0.122595
599.521 0.128494
599.820 0.134844
600.119 0.141690
600.419 0.149097
600.718 0.157134
601.017 0.165874
601.316 0.175394
601.616 0.185793
601.915 0.197179
602.214 0.209682
602.513 0.223448
602.813 0.238664
603.112 0.255538
603.411 0.274320
603.561 0.284515
603.711 0.295303
603.860 0.306741
604.010 0.318865
604.159 0.331739
604.309 0.345427
604.459 0.360010
604.608 0.375546
604.758 0.392130
604.908 0.409857
605.098 0.434257
605.288 0.460926
605.479 0.490191
605.669 0.522375
605.860 0.557929
606.050 0.597308
606.241 0.641131
606.336 0.664900
606.431 0.690044
606.581 0.732625
606.730 0.779322
606.880 0.830758
607.030 0.887525
607.179 0.950482
607.329 1.02048
607.404 1.05847
607.479 1.09867
607.553 1.14126
607.628 1.18642
607.696 1.22996
607.764 1.27592
607.832 1.32456
607.900 1.37610
607.968 1.43078
608.036 1.48886
608.104 1.55064
608.172 1.61644
608.240 1.68674
608.308 1.76174
608.376 1.84201
608.444 1.92805
608.512 2.02046
608.580 2.11991
608.648 2.22716
608.716 2.34307
608.785 2.46884
608.853 2.60526
608.921 2.75386
608.989 2.91620
609.057 3.09416
609.091 3.18968
609.125 3.28996
609.159 3.39535
609.193 3.50625
609.227 3.62307
609.261 3.74628
609.298 3.89023
609.335 4.04297
609.373 4.20577
609.410 4.37966
609.448 4.56579
609.485 4.76552
609.504 4.87096
609.522 4.98041
609.541 5.09409
609.560 5.21227
609.577 5.32384
609.594 5.43957
609.611 5.55970
609.628 5.68449
609.645 5.81421
609.662 5.94917
609.679 6.08968
609.696 6.23610
609.703 6.29730
609.728 6.53286
609.754 6.78434
609.767 6.91707
609.779 7.05333
609.792 7.19551
609.805 7.34162
609.820 7.52469
609.835 7.71589
609.851 7.91573
609.866 8.12475
609.881 8.34354
609.897 8.57270
609.912 8.81290
609.927 9.06483
609.942 9.32925
609.958 9.60694
609.973 9.89877
609.988 10.2056
610.004 10.5285
610.019 10.8684
610.034 11.2263
610.050 11.6035
610.062 11.9136
610.073 12.2341
610.085 12.5682
610.097 12.9166
610.109 13.2800
610.121 13.6589
610.133 14.0543
610.145 14.4668
610.157 14.8973
610.169 15.3465
610.181 15.8154
610.192 16.3048
610.204 16.8157
610.216 17.3490
610.228 17.9057
610.240 18.4868
610.259 19.4518
610.277 20.4839
610.296 21.5876
610.315 22.7674
610.334 24.0281
610.352 25.3747
610.371 26.8122
610.390 28.3459
610.408 29.9812
610.427 31.7234
610.446 33.5782
610.464 35.5510
610.483 37.6475
610.502 39.8733
610.521 42.2339
610.539 44.7346
610.558 47.3955
610.577 50.1932
610.595 53.1465
610.614 56.2599
610.633 59.5376
610.652 62.9836
610.670 66.6011
610.689 70.3931
610.708 74.3619
610.726 78.5091
610.745 82.8357
610.764 87.3418
610.782 92.0268
610.801 96.8892
610.820 101.927
610.839 107.135
610.857 112.511
610.876 118.048
610.913 129.579
610.951 141.661
610.988 154.209
611.026 167.151
611.063 180.298
611.138 206.734
611.185 223.178
611.233 238.901
611.270 250.506
611.308 261.256
611.345 270.979
611.383 279.513
611.422 287.108
611.462 293.049
611.487 295.886
611.512 297.989
611.537 299.355
611.562 299.971
611.570 300.009
611.578 299.962
611.605 299.231
611.632 297.620
611.659 295.145
611.686 291.830
611.714 287.622
611.741 282.615
611.769 276.857
611.796 270.403
611.825 263.042
611.853 255.068
611.882 246.556
611.910 237.584
611.967 218.581
612.024 198.694
612.102 171.248
612.141 157.745
612.180 144.630
612.208 135.294
612.237 126.255
612.265 117.548
612.294 109.202
612.322 101.238
612.351 93.6724
612.379 86.5164
612.408 79.7755
612.436 73.4292
612.465 67.5185
612.493 62.0136
612.522 56.9044
612.550 52.1779
612.579 47.8192
612.607 43.8115
612.636 40.1366
612.661 37.2063
612.685 34.5096
612.710 32.0215
612.734 29.7294
612.759 27.6207
612.784 25.6830
612.808 23.9045
612.833 22.2735
612.857 20.7789
612.882 19.4102
612.907 18.1571
612.931 17.0103
612.956 15.9607
612.980 15.0001
613.005 14.1206
613.030 13.3150
613.058 12.4624
613.087 11.6937
613.115 10.9971
613.144 10.3648
613.172 9.78989
613.201 9.26613
613.229 8.78795
613.258 8.35040
613.286 7.94909
613.315 7.58011
613.343 7.24002
613.372 6.92578
613.400 6.63471
613.429 6.36443
613.457 6.11286
613.486 5.87815
613.519 5.62018
613.553 5.38118
613.587 5.15913
613.620 4.95287
613.654 4.75966
613.688 4.57881
613.722 4.40915
613.755 4.25013
613.789 4.09993
613.823 3.95823
613.890 3.69802
613.957 3.46402
614.025 3.25315
614.082 3.09006
614.139 2.93954
614.196 2.80026
614.253 2.67107
614.310 2.55096
614.367 2.43908
614.424 2.33466
614.481 2.23702
614.538 2.14557
614.595 2.05979
614.652 1.97919
614.709 1.90337
614.766 1.83194
614.823 1.76455
614.880 1.70092
614.937 1.64074
615.051 1.52972
615.165 1.42991
615.279 1.33977
615.393 1.25806
615.507 1.18376
615.621 1.11598
615.735 1.05398
615.849 0.997108
615.952 0.949358
616.056 0.905065
616.160 0.863821
616.263 0.825420
616.367 0.789534
616.471 0.756010
616.574 0.724612
616.678 0.695163
616.781 0.667479
616.885 0.641469
616.989 0.616980
617.092 0.593893
617.196 0.572085
617.300 0.551500
617.507 0.513600
617.621 0.494429
617.735 0.476337
617.849 0.459246
617.963 0.443081
618.191 0.413276
618.419 0.386461
618.647 0.362248
618.875 0.340312
619.103 0.320375
619.331 0.302204
619.476 0.291465
619.621 0.281314
619.911 0.262609
620.201 0.245802
620.492 0.230650
620.782 0.216941
621.072 0.204490
621.362 0.193144
621.652 0.182783
621.880 0.175258
622.108 0.168230
622.336 0.161656
622.564 0.155499
622.792 0.149725
623.020 0.144305
623.248 0.139211
623.476 0.134418
623.932 0.125649
624.388 0.117843
624.844 0.110871
625.300 0.104626
625.756 0.0990178
626.212 0.0939707
626.668 0.0894202
627.124 0.0853115
627.580 0.0815978
628.036 0.0782393
628.492 0.0752048
628.948 0.0724683
629.363 0.0702106
629.777 0.0681483
630.192 0.0662693
630.606 0.0645651
631.021 0.0630246
631.436 0.0616389
632.265 0.0592988
633.094 0.0574927
633.923 0.0561856
634.752 0.0553576
635.581 0.0550030
636.244 0.0550660
636.908 0.0554496
637.571 0.0561730
