Yb-174(n,tot) ENDFB-8.0
1278.01 13.8690
1278.18 13.7409
1278.34 13.6258
1278.51 13.5200
1278.68 13.4232
1278.85 13.3334
1279.02 13.2496
1279.26 13.1409
1279.50 13.0407
1279.73 12.9478
1279.97 12.8611
1280.44 12.7032
1280.92 12.5617
1281.32 12.4507
1281.73 12.3479
1282.14 12.2517
1282.54 12.1615
1283.36 11.9954
1284.17 11.8450
1284.91 11.7177
1285.66 11.5990
1286.40 11.4875
1287.15 11.3820
1287.89 11.2815
1288.64 11.1855
1290.13 11.0040
1291.21 10.8790
1292.30 10.7585
1293.38 10.6411
1294.46 10.5260
1295.96 10.3688
1296.70 10.2898
1297.45 10.2100
1298.19 10.1288
1298.94 10.0455
1299.68 9.95938
1300.43 9.86936
1301.17 9.77410
1301.92 9.67185
1302.29 9.61733
1302.66 9.56024
1303.03 9.49982
1303.41 9.43585
1303.88 9.34785
1304.35 9.25087
1304.59 9.19825
1304.83 9.14238
1305.06 9.08279
1305.30 9.01893
1305.49 8.96511
1305.67 8.90816
1305.86 8.84703
1306.05 8.78187
1306.23 8.71141
1306.42 8.63576
1306.61 8.55401
1306.70 8.51075
1306.79 8.46596
1306.90 8.41081
1307.01 8.35510
1307.12 8.29994
1307.18 8.27343
1307.23 8.24834
1307.29 8.22543
1307.34 8.20565
1307.40 8.19027
1307.45 8.18085
1307.51 8.17941
1307.56 8.18843
1307.62 8.21095
1307.67 8.25072
1307.72 8.30171
1307.77 8.37184
1307.81 8.46488
1307.86 8.58228
1307.88 8.65539
1307.91 8.73392
1307.93 8.82140
1307.95 8.91854
1307.98 9.03096
1308.00 9.15008
1308.02 9.28115
1308.05 9.42499
1308.07 9.58962
1308.09 9.76224
1308.12 9.95032
1308.14 10.1548
1308.16 10.3866
1308.19 10.6276
1308.21 10.8879
1308.23 11.1686
1308.26 11.4843
1308.28 11.8098
1308.30 12.1588
1308.33 12.5322
1308.35 12.9490
1308.37 13.3755
1308.40 13.8295
1308.42 14.3118
1308.44 14.8922
1308.47 15.4866
1308.50 16.1437
1308.52 16.8137
1308.55 17.5510
1308.57 18.2998
1308.60 19.0879
1308.62 19.9159
1308.65 20.8194
1308.67 21.7290
1308.72 23.7079
1308.77 25.8485
1308.82 28.0968
1308.86 29.7049
1308.89 31.3721
1308.96 34.8620
1309.03 38.5145
1309.10 42.2096
1309.19 47.4147
1309.24 49.9644
1309.28 52.3873
1309.33 54.9550
1309.38 57.1785
1309.43 59.1933
1309.49 61.6458
1309.54 63.1813
1309.58 64.4013
1309.62 65.2947
1309.66 66.1020
1309.70 66.6169
1309.71 66.7300
1309.76 66.9892
1309.80 66.9621
1309.84 66.7092
1309.90 66.0271
1309.94 65.2731
1309.98 64.3208
1310.02 63.1827
1310.06 61.9072
1310.13 59.4464
1310.19 56.6904
1310.28 52.9254
1310.36 48.9744
1310.48 43.0454
1310.54 40.1570
1310.59 37.3571
1310.64 35.4811
1310.68 33.6727
1310.72 31.9394
1310.76 30.3264
1310.80 28.7575
1310.84 27.2768
1310.88 25.8862
1310.90 25.2408
1310.92 24.6168
1310.95 23.6631
1310.98 22.7908
1311.02 21.9429
1311.05 21.1711
1311.08 20.4242
1311.11 19.7473
1311.14 19.0951
1311.17 18.5065
1311.20 17.9415
1311.24 17.4335
1311.27 16.9477
1311.30 16.5125
1311.33 16.0977
1311.36 15.7273
1311.39 15.3859
1311.42 15.0719
1311.46 14.7306
1311.50 14.4230
1311.53 14.1466
1311.57 13.8991
1311.61 13.6785
1311.65 13.4827
1311.68 13.3102
1311.72 13.1596
1311.76 13.0295
1311.79 12.9191
1311.83 12.8276
1311.87 12.7544
1311.90 12.6993
1311.94 12.6620
1311.98 12.6426
1312.02 12.6412
1312.06 12.6645
1312.10 12.7144
1312.15 12.7943
1312.19 12.9019
1312.22 12.9702
1312.24 13.0435
1312.28 13.2143
1312.30 13.3120
1312.33 13.4182
1312.35 13.5331
1312.37 13.6568
1312.39 13.7957
1312.42 13.9378
1312.44 14.0891
1312.46 14.2497
1312.48 14.4276
1312.50 14.6073
1312.55 14.9951
1312.59 15.4306
1312.64 15.8938
1312.68 16.3928
1312.73 16.9258
1312.77 17.5564
1312.82 18.2081
1312.92 19.5914
1313.01 21.0378
1313.11 22.4842
1313.16 23.1421
1313.20 23.7627
1313.24 24.3665
1313.29 24.9196
1313.34 25.5160
1313.39 26.0310
1313.42 26.2979
1313.47 26.6916
1313.51 26.9311
1313.54 27.0728
1313.57 27.1840
1313.60 27.2492
1313.61 27.2705
1313.65 27.3010
1313.68 27.2914
1313.70 27.2536
1313.76 27.0948
1313.79 26.9343
1313.83 26.7367
1313.88 26.3343
1313.93 25.8475
1313.99 25.3022
1314.04 24.6921
1314.09 24.0279
1314.14 23.3347
1314.25 21.8380
1314.35 20.3020
1314.40 19.5439
1314.45 18.8037
1314.51 18.0886
1314.56 17.4173
1314.60 16.8289
1314.65 16.2722
1314.67 16.0008
1314.70 15.7491
1314.72 15.4953
1314.74 15.2607
1314.77 15.0250
1314.79 14.8077
1314.82 14.5899
1314.84 14.3898
1314.86 14.1899
1314.89 14.0066
1314.91 13.8314
1314.93 13.6641
1314.96 13.4978
1314.98 13.3460
1315.00 13.1955
1315.03 13.0586
1315.07 12.7999
1315.12 12.5726
1315.17 12.3649
1315.21 12.1798
1315.26 12.0154
1315.31 11.8724
1315.34 11.7690
1315.38 11.6751
1315.42 11.5898
1315.45 11.5122
1315.49 11.4417
1315.53 11.3775
1315.60 11.2656
1315.68 11.1719
1315.75 11.0928
1315.82 11.0251
1315.90 10.9664
1315.97 10.9148
1316.05 10.8688
1316.19 10.7894
1316.34 10.7216
1316.49 10.6620
1316.71 10.5844
1316.92 10.5162
1317.14 10.4546
1317.36 10.3984
1317.79 10.2984
1318.23 10.2109
1318.64 10.1360
1319.06 10.0679
1319.47 10.0050
1319.88 9.94649
1320.71 9.83969
1321.54 9.74340
1322.21 9.67109
1322.88 9.60280
1324.23 9.47524
1325.57 9.35616
1326.91 9.24273
1328.17 9.13927
1329.20 9.05663
1330.22 8.97455
1331.25 8.89254
1332.28 8.81014
1333.30 8.72683
1334.33 8.64216
1335.35 8.55562
1336.38 8.46669
1337.88 8.33115
1338.63 8.26035
1339.38 8.18711
1340.13 8.11110
1340.88 8.03191
1341.63 7.94911
1342.38 7.86206
1343.25 7.75500
1343.68 7.69870
1344.12 7.64027
1344.55 7.57951
1344.99 7.51621
1345.42 7.45010
1345.85 7.38091
1346.17 7.32843
1346.49 7.27402
1346.80 7.21755
1347.12 7.15908
1347.43 7.09808
1347.75 7.03459
1348.06 6.96846
1348.38 6.89982
1348.60 6.85070
1348.81 6.80049
1349.03 6.74904
1349.25 6.69643
1349.47 6.64284
1349.68 6.58856
1349.90 6.53407
1350.12 6.48008
1350.30 6.43459
1350.49 6.39173
1350.68 6.35280
1350.77 6.33572
1350.87 6.32101
1350.96 6.30900
1351.05 6.30074
1351.15 6.29741
1351.24 6.30056
1351.34 6.31253
1351.43 6.33619
1351.52 6.37657
1351.62 6.43915
1351.69 6.51657
1351.77 6.62412
1351.81 6.69311
1351.85 6.77171
1351.89 6.86574
1351.93 6.97243
1351.97 7.09956
1352.01 7.24326
1352.05 7.41385
1352.09 7.60598
1352.13 7.83319
1352.17 8.08810
1352.21 8.38833
1352.25 8.72374
1352.28 9.06495
1352.32 9.43686
1352.35 9.86566
1352.39 10.3313
1352.42 10.8660
1352.45 11.4443
1352.49 12.1057
1352.52 12.8178
1352.56 13.6285
1352.59 14.4976
1352.63 15.4823
1352.66 16.5326
1352.70 17.7169
1352.73 18.9737
1352.77 20.3834
1352.80 21.8715
1352.82 22.9954
1352.85 24.1316
1352.87 25.3807
1352.89 26.6400
1352.92 28.0207
1352.94 29.4090
1352.96 30.9268
1352.99 32.4487
1353.01 34.1079
1353.03 35.7668
1353.08 39.3676
1353.13 43.2519
1353.18 47.4160
1353.23 52.5352
1353.28 57.9922
1353.34 63.7572
1353.39 69.7904
1353.45 76.1597
1353.50 82.5733
1353.61 95.5949
1353.68 103.812
1353.75 111.732
1353.80 117.707
1353.86 123.179
1353.91 128.261
1353.96 132.685
1354.02 136.408
1354.07 139.459
1354.12 141.786
1354.18 143.331
1354.20 143.806
1354.21 143.934
1354.24 144.191
1354.27 144.214
1354.32 143.598
1354.36 142.657
1354.40 141.308
1354.44 139.517
1354.48 137.333
1354.52 135.050
1354.55 132.563
1354.62 126.877
1354.69 120.094
1354.77 112.754
1354.85 103.983
1354.93 95.0594
1355.00 86.7973
1355.07 78.8197
1355.15 71.1593
1355.18 67.4356
1355.22 63.9310
1355.26 60.4604
1355.29 57.1311
1355.33 53.9492
1355.37 50.9990
1355.40 48.1192
1355.44 45.3950
1355.48 42.8263
1355.51 40.4748
1355.54 38.6249
1355.57 36.8726
1355.60 35.2159
1355.63 33.6520
1355.66 32.1781
1355.69 30.7913
1355.72 29.4882
1355.75 28.2654
1355.78 27.1195
1355.81 26.0469
1355.84 25.0439
1355.87 24.1071
1355.90 23.2327
1355.93 22.4172
1355.96 21.6573
1355.99 20.9495
1356.03 20.1434
1356.07 19.4057
1356.11 18.7307
1356.14 18.1291
1356.18 17.5626
1356.22 17.0439
1356.25 16.5688
1356.29 16.1443
1356.33 15.7434
1356.36 15.3749
1356.40 15.0356
1356.44 14.7310
1356.47 14.4413
1356.51 14.1803
1356.55 13.9311
1356.58 13.7055
1356.64 13.3949
1356.69 13.1184
1356.74 12.8616
1356.80 12.6307
1356.85 12.4142
1356.90 12.2179
1357.01 11.8653
1357.12 11.5536
1357.22 11.2773
1357.33 11.0297
1357.44 10.8075
1357.58 10.5309
1357.73 10.2843
1357.88 10.0621
1358.02 9.86154
1358.17 9.67662
1358.32 9.50621
1358.46 9.34822
1358.61 9.20189
1358.85 8.97982
1359.09 8.77855
1359.33 8.59329
1359.57 8.42106
1359.81 8.25884
1360.05 8.10605
1360.29 7.96046
1360.53 7.82078
1360.83 7.65617
1361.12 7.49773
1361.41 7.34307
1361.71 7.19216
1362.00 7.04317
1362.29 6.89652
1362.59 6.75138
1362.88 6.60776
1363.11 6.49782
1363.33 6.38953
1363.56 6.28370
1363.79 6.18163
1363.90 6.13238
1364.01 6.08531
1364.13 6.04003
1364.24 5.99785
1364.35 5.95870
1364.47 5.92409
1364.58 5.89471
1364.69 5.87193
1364.82 5.85640
1364.95 5.85483
1365.07 5.87200
1365.14 5.88981
1365.20 5.91476
1365.27 5.94904
1365.33 5.99325
1365.39 6.05088
1365.46 6.12267
1365.52 6.21408
1365.58 6.32614
1365.65 6.46483
1365.71 6.63596
1365.75 6.75438
1365.78 6.88811
1365.82 7.03903
1365.86 7.20441
1365.89 7.39575
1365.93 7.60520
1365.97 7.84727
1366.00 8.11197
1366.04 8.41751
1366.08 8.76095
1366.11 9.14666
1366.15 9.56708
1366.19 10.0507
1366.22 10.5767
1366.26 11.1803
1366.29 11.8352
1366.33 12.5208
1366.36 13.2542
1366.40 14.0860
1366.43 14.9733
1366.46 15.9765
1366.50 17.0434
1366.53 18.2087
1366.56 19.4795
1366.60 20.9065
1366.63 22.4131
1366.66 24.0984
1366.70 25.8707
1366.73 27.8448
1366.76 29.9120
1366.80 32.1346
1366.83 34.5192
1366.87 37.3927
1366.90 40.4848
1366.94 43.8020
1366.98 47.2506
1367.01 51.0261
1367.05 55.0380
1367.09 59.2869
1367.12 63.6469
1367.16 68.3565
1367.20 73.2920
1367.23 78.4446
1367.27 83.6560
1367.31 89.2021
1367.34 94.9246
1367.42 106.654
1367.49 118.814
1367.56 131.186
1367.64 143.688
1367.71 155.700
1367.78 167.250
1367.86 177.729
1367.89 182.600
1367.93 187.011
1367.97 191.067
1368.00 194.739
1368.04 198.170
1368.08 201.048
1368.11 203.505
1368.15 205.394
1368.20 207.110
1368.21 207.413
1368.25 207.944
1368.29 207.844
1368.34 207.111
1368.38 205.791
1368.41 204.161
1368.44 202.165
1368.51 197.022
1368.58 190.371
1368.65 182.594
1368.72 173.679
1368.79 163.965
1368.85 154.146
1368.92 144.174
1369.05 123.906
1369.12 113.494
1369.19 103.611
1369.22 98.7106
1369.26 94.0883
1369.29 89.6123
1369.32 85.2908
1369.37 79.5835
1369.42 74.1966
1369.46 69.1371
1369.51 64.5043
1369.56 60.0948
1369.58 57.9677
1369.60 56.0068
1369.63 54.0406
1369.65 52.2313
1369.67 50.4941
1369.70 48.8274
1369.73 46.4225
1369.77 44.2329
1369.80 42.1233
1369.84 40.2079
1369.87 38.3671
1369.90 36.6994
1369.94 35.1437
1369.97 33.6937
1370.01 32.3045
1370.04 31.0493
1370.08 29.8807
1370.11 28.7930
1370.14 27.7518
1370.18 26.8111
1370.21 25.9350
1370.25 25.1186
1370.29 24.2072
1370.33 23.3883
1370.37 22.6142
1370.41 21.9167
1370.45 21.2553
1370.49 20.6572
1370.53 20.0878
1370.57 19.5708
1370.61 19.0764
1370.65 18.6256
1370.69 18.1926
1370.73 17.7957
1370.81 17.0603
1370.89 16.4026
1370.96 15.9360
1371.02 15.5098
1371.08 15.1058
1371.14 14.7334
1371.21 14.3774
1371.27 14.0468
1371.33 13.7334
1371.39 13.4354
1371.46 13.1468
1371.52 12.8753
1371.64 12.3613
1371.77 11.8854
1371.89 11.4454
1371.96 11.2131
1372.03 10.9892
1372.10 10.7737
1372.17 10.5698
1372.24 10.3723
1372.30 10.1878
1372.37 10.0127
1372.44 9.85467
1372.51 9.71251
1372.58 9.59354
1372.65 9.50419
1372.68 9.47354
1372.72 9.45328
1372.75 9.44470
1372.79 9.44984
1372.82 9.46997
1372.85 9.50695
1372.89 9.56482
1372.92 9.64260
1372.96 9.74415
1372.99 9.87222
1373.03 10.0349
1373.06 10.2261
1373.09 10.4608
1373.13 10.7295
1373.16 11.0520
1373.20 11.4143
1373.23 11.8292
1373.27 12.3015
1373.30 12.8526
1373.33 13.4561
1373.37 14.1319
1373.40 14.8851
1373.44 15.7469
1373.47 16.6732
1373.51 17.6927
1373.54 18.8103
1373.56 19.6974
1373.59 20.6420
1373.61 21.6457
1373.64 22.7102
1373.66 23.8369
1373.69 25.0271
1373.71 26.2820
1373.74 27.6026
1373.76 28.9895
1373.79 30.4433
1373.81 31.9644
1373.84 33.5526
1373.86 35.2077
1373.89 36.9293
1373.94 40.4923
1373.98 43.4221
1374.01 46.4076
1374.05 49.5160
1374.09 52.7374
1374.14 57.6170
1374.19 62.5743
1374.30 72.7897
1374.37 79.3813
1374.44 85.8422
1374.48 90.1556
1374.53 94.2887
1374.60 99.9294
1374.63 102.555
1374.67 104.932
1374.70 107.121
1374.74 109.108
1374.77 110.978
1374.81 112.553
1374.85 114.143
1374.89 115.338
1374.90 115.495
1374.92 115.794
1374.96 116.408
1375.01 116.531
1375.04 116.321
1375.08 115.875
1375.14 114.319
1375.19 112.499
1375.24 110.241
1375.31 106.609
1375.37 102.404
1375.44 97.6873
1375.50 92.5776
1375.57 87.3627
1375.63 82.0823
1375.69 76.7509
1375.75 71.4558
1375.82 65.9456
1375.88 60.7214
1375.92 58.1662
1375.95 55.7592
1375.98 53.3554
1376.01 51.1047
1376.04 49.2697
1376.07 47.4948
1376.09 45.7814
1376.12 44.1902
1376.15 42.5993
1376.17 41.0712
1376.20 39.6058
1376.23 38.2536
1376.25 36.9098
1376.28 35.6269
1376.31 34.4036
1376.33 33.2808
1376.36 32.1709
1376.39 31.1545
1376.41 30.1519
1376.44 29.2357
1376.47 28.1399
1376.51 27.1157
1376.54 26.1598
1376.57 25.2944
1376.60 24.4621
1376.64 23.7099
1376.67 22.9872
1376.70 22.3348
1376.73 21.7084
1376.77 21.1260
1376.80 20.5844
1376.83 20.0953
1376.86 19.6255
1376.90 19.2008
1376.93 18.7923
1376.96 18.4225
1377.02 17.8214
1377.07 17.2944
1377.13 16.8134
1377.19 16.3878
1377.24 15.9954
1377.30 15.6443
1377.36 15.3224
1377.41 15.0257
1377.47 14.7460
1377.53 14.4901
1377.58 14.2505
1377.64 14.0252
1377.69 13.8087
1377.75 13.6071
1377.86 13.2325
1377.93 13.0272
1377.99 12.8347
1378.06 12.6512
1378.12 12.4760
1378.19 12.3061
1378.25 12.1467
1378.32 11.9951
1378.38 11.8517
1378.45 11.7153
1378.52 11.5910
1378.58 11.4784
1378.65 11.3797
1378.71 11.2982
1378.78 11.2379
1378.84 11.2043
1378.91 11.2044
1378.95 11.2264
1378.99 11.2677
1379.03 11.3336
1379.07 11.4245
1379.11 11.5492
1379.15 11.7061
1379.20 11.9085
1379.24 12.1524
1379.28 12.4565
1379.32 12.8133
1379.34 13.0215
1379.36 13.2483
1379.38 13.4949
1379.40 13.7493
1379.42 14.0380
1379.45 14.3502
1379.47 14.6871
1379.49 15.0323
1379.51 15.4215
1379.53 15.8396
1379.55 16.2880
1379.57 16.7447
1379.60 17.5387
1379.63 18.3870
1379.66 19.3182
1379.69 20.3375
1379.73 21.4875
1379.76 22.7018
1379.79 24.0198
1379.82 25.4464
1379.85 27.0381
1379.88 28.6999
1379.91 30.4840
1379.94 32.3941
1379.98 34.4337
1380.01 36.6054
1380.04 38.9116
1380.07 41.3537
1380.12 45.4049
1380.15 48.3797
1380.18 51.4103
1380.21 54.6830
1380.25 57.9955
1380.28 61.5492
1380.31 65.1221
1380.38 72.7301
1380.43 79.7334
1380.49 86.8456
1380.60 101.566
1380.67 110.018
1380.73 118.132
1380.80 126.111
1380.86 133.408
1380.90 137.148
1380.93 140.545
1381.00 146.150
1381.03 148.610
1381.06 150.727
1381.10 152.983
1381.14 154.788
1381.20 156.548
1381.22 156.850
1381.26 157.350
1381.31 157.208
1381.34 156.694
1381.38 155.839
1381.41 154.651
1381.44 153.190
1381.49 150.300
1381.55 146.815
1381.61 141.450
1381.68 135.259
1381.74 128.300
1381.81 120.951
1381.94 106.058
1382.00 98.5844
1382.06 91.2202
1382.13 83.6249
1382.16 80.0054
1382.20 76.4804
1382.23 72.9571
1382.26 69.6506
1382.30 66.4619
1382.33 63.3961
1382.37 59.5918
1382.41 56.0888
1382.46 52.7984
1382.50 49.7204
1382.52 48.2603
1382.54 46.8522
1382.56 45.4955
1382.58 44.1895
1382.60 42.9333
1382.62 41.7260
1382.65 40.5668
1382.67 39.4544
1382.70 37.7502
1382.73 36.2062
1382.77 34.7660
1382.80 33.4246
1382.83 32.1405
1382.87 30.9841
1382.90 29.9111
1382.93 28.9164
1382.97 27.9683
1383.00 27.1176
1383.03 26.3305
1383.07 25.6027
1383.10 24.9102
1383.13 24.2895
1383.17 23.7155
1383.20 23.1845
1383.23 22.6788
1383.27 22.2247
1383.30 21.8038
1383.33 21.4133
1383.37 21.0399
1383.40 20.7032
1383.43 20.3896
1383.46 20.0971
1383.50 19.8157
1383.53 19.5603
1383.60 19.0958
1383.66 18.6843
1383.73 18.3170
1383.80 17.9818
1383.86 17.6828
1383.93 17.4061
1384.00 17.1560
1384.06 16.9215
1384.13 16.7073
1384.19 16.5074
1384.26 16.3203
1384.39 15.9761
1384.53 15.6687
1384.66 15.3916
1384.79 15.1415
1384.94 14.8911
1385.08 14.6624
1385.23 14.4523
1385.37 14.2597
1385.52 14.0798
1385.66 13.9123
1385.81 13.7558
1385.95 13.6101
1386.22 13.3632
1386.48 13.1406
1386.75 12.9385
1387.01 12.7544
1387.28 12.5844
1387.54 12.4277
1387.81 12.2816
1388.07 12.1457
1388.44 11.9731
1388.80 11.8146
1389.16 11.6678
1389.52 11.5309
1389.89 11.4027
1390.25 11.2820
1390.61 11.1680
1390.97 11.0598
1391.50 10.9103
1392.03 10.7703
1392.56 10.6382
1393.10 10.5128
1393.63 10.3931
1394.16 10.2780
1394.69 10.1667
1395.22 10.0586
1395.99 9.90508
1396.48 9.81069
1396.96 9.71679
1397.44 9.62282
1397.92 9.52837
1398.41 9.43234
1398.89 9.33412
1399.37 9.23271
1399.85 9.12713
1400.39 9.00369
1400.65 8.93847
1400.92 8.87065
1401.18 8.79922
1401.45 8.72415
1401.71 8.64415
1401.98 8.55899
1402.15 8.50138
1402.32 8.44083
1402.49 8.37701
1402.66 8.30956
1402.82 8.23817
1402.99 8.16269
1403.16 8.08356
1403.25 8.04288
1403.33 8.00270
1403.40 7.97119
1403.46 7.94125
1403.53 7.91279
1403.60 7.88780
1403.66 7.86707
1403.73 7.85326
1403.80 7.84868
1403.86 7.85676
1403.93 7.88245
1403.96 7.90328
1404.00 7.93058
1404.03 7.96643
1404.06 8.00975
1404.10 8.06258
1404.13 8.12614
1404.16 8.20424
1404.20 8.29378
1404.23 8.39844
1404.26 8.51989
1404.29 8.65996
1404.33 8.82059
1404.36 9.00384
1404.39 9.21189
1404.43 9.47749
1404.47 9.77183
1404.50 10.1049
1404.54 10.4800
1404.58 10.9130
1404.61 11.3841
1404.65 11.9078
1404.67 12.1906
1404.68 12.4877
1404.70 12.8176
1404.72 13.1459
1404.76 13.8500
1404.79 14.6203
1404.83 15.4596
1404.86 16.3704
1404.90 17.3551
1404.94 18.4155
1404.97 19.5527
1405.02 21.1189
1405.06 22.7738
1405.11 24.5482
1405.15 26.4387
1405.20 28.4851
1405.24 30.5906
1405.29 32.7884
1405.33 35.0663
1405.40 38.2557
1405.46 41.4694
1405.58 47.9343
1405.62 50.5113
1405.67 52.9566
1405.74 55.9975
1405.80 58.7868
1405.83 60.1654
1405.87 61.4073
1405.90 62.5464
1405.93 63.5756
1405.96 64.4882
1406.00 65.2787
1406.03 65.9419
1406.08 66.6467
1406.10 66.9105
1406.11 67.0232
1406.16 67.2507
1406.20 67.2145
1406.25 66.9246
1406.30 66.3425
1406.34 65.6302
1406.38 64.7296
1406.42 63.5374
1406.47 62.1813
1406.53 60.0237
1406.59 57.5909
1406.68 53.6628
1406.77 49.4440
1406.89 43.5477
1406.95 40.6141
1407.01 37.8084
1407.06 35.7761
1407.10 33.8184
1407.15 31.9448
1407.19 30.2011
1407.23 28.5136
1407.28 26.9608
1407.30 26.1881
1407.32 25.4742
1407.35 24.7849
1407.37 24.1203
1407.40 23.2253
1407.43 22.4048
1407.46 21.6034
1407.49 20.8718
1407.52 20.1601
1407.55 19.5128
1407.58 18.9050
1407.61 18.3351
1407.64 17.7846
1407.67 17.2872
1407.70 16.8230
1407.73 16.3903
1407.76 15.9745
1407.79 15.6008
1407.82 15.2536
1407.85 14.9314
1407.88 14.7002
1407.90 14.4913
1407.94 14.0987
1407.99 13.7488
1408.03 13.4435
1408.08 13.1650
1408.12 12.9218
1408.17 12.6996
1408.21 12.5052
1408.25 12.3268
1408.30 12.1700
1408.34 12.0254
1408.39 11.8975
1408.43 11.7788
1408.48 11.6729
1408.57 11.4848
1408.63 11.3585
1408.70 11.2458
1408.77 11.1444
1408.84 11.0521
1408.98 10.8897
1409.12 10.7506
1409.25 10.6272
1409.39 10.5177
1409.53 10.4179
1409.67 10.3275
1409.85 10.2201
1410.02 10.1233
1410.20 10.0349
1410.38 9.95350
1410.74 9.80771
1411.09 9.67975
1411.42 9.57519
1411.74 9.47953
1412.06 9.39103
1412.39 9.30860
1412.71 9.23067
1413.03 9.15666
1413.68 9.01797
1414.33 8.88776
1414.98 8.76293
1415.43 8.67720
1415.88 8.59214
1416.34 8.50674
1416.79 8.42012
1417.24 8.33108
1417.70 8.23882
1418.15 8.14169
1418.38 8.09060
1418.60 8.03773
1418.80 7.99023
1418.99 7.94097
1419.19 7.88910
1419.38 7.83481
1419.58 7.77716
1419.77 7.71652
1419.96 7.65300
1420.06 7.62073
1420.16 7.58887
1420.23 7.56702
1420.30 7.54651
1420.37 7.52813
1420.43 7.51300
1420.50 7.50259
1420.57 7.49886
1420.64 7.50433
1420.71 7.52186
1420.74 7.53681
1420.78 7.55594
1420.81 7.58103
1420.85 7.61136
1420.88 7.64950
1420.92 7.69411
1420.95 7.74707
1420.98 7.80933
1421.02 7.88421
1421.05 7.96856
1421.09 8.06857
1421.12 8.17979
1421.16 8.31012
1421.19 8.45349
1421.23 8.61478
1421.26 8.79541
1421.30 9.04101
1421.34 9.31219
1421.38 9.62503
1421.42 9.96661
1421.44 10.1611
1421.46 10.3564
1421.48 10.5618
1421.50 10.7775
1421.52 11.0153
1421.54 11.2529
1421.58 11.7613
1421.62 12.3293
1421.66 12.9304
1421.71 13.5953
1421.75 14.2916
1421.79 15.0537
1421.83 15.8435
1421.87 16.6988
1421.91 17.5755
1421.95 18.5614
1421.99 19.5635
1422.08 21.6884
1422.16 23.8989
1422.25 26.1315
1422.34 28.4134
1422.38 29.5174
1422.43 30.5494
1422.48 31.7985
1422.54 32.9087
1422.58 33.6364
1422.64 34.5685
1422.68 35.1192
1422.72 35.4514
1422.74 35.6452
1422.76 35.8305
1422.79 36.0078
1422.80 36.0353
1422.81 36.0873
1422.85 36.1769
1422.89 36.1845
1422.93 36.1030
1422.97 35.9227
1423.00 35.6793
1423.04 35.3618
1423.08 34.8776
1423.13 34.2941
1423.16 33.7162
1423.20 33.0932
1423.28 31.6712
1423.34 30.2983
1423.41 28.8304
1423.53 25.7672
1423.59 24.5442
1423.64 23.3351
1423.69 22.1519
1423.74 21.0050
1423.79 19.9030
1423.84 18.8532
1423.87 18.3399
1423.89 17.8610
1423.92 17.3787
1423.94 16.9304
1423.98 16.2786
1424.02 15.6786
1424.06 15.0982
1424.09 14.5677
1424.13 14.0580
1424.17 13.5952
1424.21 13.1533
1424.24 12.7544
1424.28 12.3757
1424.32 12.0357
1424.36 11.7146
1424.39 11.4276
1424.43 11.1576
1424.47 10.9174
1424.51 10.6922
1424.54 10.4924
1424.58 10.3150
1424.61 10.1530
1424.65 10.0052
1424.69 9.87404
1424.72 9.75082
1424.76 9.63843
1424.79 9.53587
1424.83 9.44469
1424.86 9.35885
1424.90 9.28027
1424.97 9.14379
1425.04 9.02635
1425.11 8.92712
1425.19 8.83991
1425.26 8.76448
1425.33 8.69654
1425.40 8.63630
1425.54 8.53037
1425.69 8.43924
1425.81 8.36921
1425.93 8.30495
1426.18 8.18963
1426.42 8.08652
1426.67 7.99208
1426.91 7.90369
1427.16 7.82044
1427.40 7.74076
1427.65 7.66373
1428.08 7.53097
1428.44 7.42512
1428.79 7.32010
1429.15 7.21448
1429.50 7.10721
1429.86 6.99699
1430.21 6.88341
1430.56 6.76514
1430.92 6.64105
1431.14 6.56119
1431.35 6.47832
1431.57 6.39207
1431.79 6.30206
1432.01 6.20785
1432.23 6.10894
1432.44 6.00481
1432.66 5.89488
1432.81 5.81556
1432.96 5.73301
1433.11 5.64704
1433.26 5.55751
1433.41 5.46435
1433.56 5.36767
1433.71 5.26798
1433.86 5.16726
1433.93 5.11877
1434.01 5.07106
1434.08 5.02495
1434.15 4.98210
1434.22 4.94284
1434.29 4.91031
1434.36 4.88646
1434.43 4.87570
1434.51 4.88285
1434.58 4.91428
1434.61 4.94207
1434.65 4.97955
1434.69 5.02818
1434.72 5.08775
1434.76 5.16346
1434.79 5.25589
1434.83 5.36732
1434.86 5.49630
1434.90 5.65292
1434.94 5.83687
1434.97 6.05149
1435.01 6.29299
1435.04 6.59608
1435.08 6.93669
1435.12 7.33842
1435.16 7.78544
1435.19 8.30776
1435.23 8.88380
1435.25 9.20746
1435.27 9.55110
1435.29 9.91559
1435.31 10.2809
1435.33 10.6885
1435.34 11.1195
1435.36 11.5747
1435.38 12.0293
1435.40 12.5344
1435.42 13.0664
1435.44 13.6261
1435.46 14.1828
1435.48 14.7991
1435.49 15.4457
1435.53 16.7947
1435.57 18.2673
1435.61 19.8688
1435.63 20.9313
1435.65 21.9969
1435.67 23.1115
1435.69 24.2756
1435.72 25.5463
1435.74 26.8134
1435.76 28.1315
1435.78 29.5006
1435.83 32.4597
1435.87 35.5571
1435.92 38.8514
1435.96 42.3345
1436.02 46.9363
1436.07 51.6958
1436.12 56.7520
1436.18 61.8770
1436.29 72.4926
1436.36 79.7958
1436.44 86.8896
