Br-79(n,tot) ENDFB-8.0
4400.88 7.47771
4400.95 7.80103
4401.01 8.14612
4401.07 8.51391
4401.14 8.90534
4401.20 9.32132
4401.26 9.76276
4401.32 10.2077
4401.38 10.6772
4401.44 11.1721
4401.50 11.6930
4401.56 12.2405
4401.62 12.8154
4401.68 13.4180
4401.74 14.0382
4401.80 14.6974
4401.86 15.3858
4401.92 16.1035
4401.98 16.8508
4402.10 18.4348
4402.22 20.1230
4402.32 21.6310
4402.42 23.2186
4402.52 24.8830
4402.62 26.6028
4402.72 28.4081
4402.82 30.2763
4402.92 32.2006
4403.02 34.1534
4403.16 37.1224
4403.31 40.1257
4403.60 46.1757
4403.75 49.1441
4403.90 51.9931
4404.04 54.7193
4404.19 57.2440
4404.34 59.5468
4404.48 61.5907
4404.63 63.3866
4404.78 64.8355
4404.89 65.6770
4405.00 66.3164
4405.08 66.6621
4405.17 66.9022
4405.26 67.0012
4405.35 66.9629
4405.44 66.7887
4405.60 66.1199
4405.77 65.0201
4405.93 63.5313
4406.09 61.6872
4406.26 59.5334
4406.42 57.1202
4406.58 54.6163
4406.73 51.9706
4407.04 46.4384
4407.21 43.4956
4407.37 40.6049
4407.53 37.7864
4407.70 35.0717
4407.80 33.4061
4407.91 31.7986
4408.01 30.2538
4408.11 28.7749
4408.22 27.3645
4408.32 26.0241
4408.43 24.7546
4408.53 23.5672
4408.61 22.6713
4408.69 21.8187
4408.77 21.0087
4408.86 20.2494
4408.94 19.5210
4409.02 18.8403
4409.10 18.1892
4409.18 17.5821
4409.26 17.0028
4409.34 16.4638
4409.43 15.9503
4409.51 15.4735
4409.59 15.0200
4409.67 14.5993
4409.75 14.1997
4409.83 13.8293
4409.92 13.4776
4410.00 13.1478
4410.08 12.8387
4410.16 12.5524
4410.24 12.2804
4410.32 12.0283
4410.49 11.5664
4410.65 11.1584
4410.81 10.7968
4410.98 10.4752
4411.14 10.1878
4411.30 9.92847
4411.47 9.69600
4411.63 9.48522
4411.79 9.29311
4411.96 9.11610
4412.12 8.95418
4412.44 8.66534
4412.77 8.41345
4413.10 8.19198
4413.42 7.99370
4413.75 7.81551
4414.08 7.65304
4414.40 7.50477
4414.73 7.36779
4415.06 7.24133
4415.71 7.01337
4416.36 6.81308
4417.01 6.63406
4417.67 6.47235
4418.32 6.32471
4418.97 6.18882
4419.63 6.06230
4420.28 5.94377
4420.93 5.83195
4421.58 5.72592
4422.53 5.57966
4423.48 5.44113
4424.43 5.30845
4425.38 5.18016
4426.27 5.06234
4427.16 4.94615
4428.05 4.83048
4428.50 4.77264
4428.94 4.71482
4429.39 4.65735
4429.83 4.60113
4430.28 4.54815
4430.50 4.52395
4430.72 4.50234
4430.95 4.48412
4431.17 4.47065
4431.39 4.46333
4431.61 4.46401
4431.84 4.47476
4432.06 4.49776
4432.28 4.53565
4432.39 4.56078
4432.50 4.59047
4432.63 4.63038
4432.76 4.67658
4432.88 4.72967
4433.01 4.78988
4433.13 4.85735
4433.26 4.93214
4433.39 5.01420
4433.51 5.10332
4433.64 5.19998
4433.77 5.30218
4434.02 5.52280
4434.27 5.75918
4434.52 6.00233
4434.73 6.20049
4434.94 6.38920
4435.04 6.47784
4435.15 6.56153
4435.25 6.63942
4435.35 6.71008
4435.51 6.80317
4435.66 6.87752
4435.69 6.88951
4435.77 6.91669
4435.85 6.93860
4436.00 6.96578
4436.11 6.97183
4436.22 6.96595
4436.34 6.94761
4436.50 6.90008
4436.66 6.82842
4436.83 6.73421
4436.99 6.62030
4437.15 6.48778
4437.31 6.34105
4437.58 6.07658
4437.84 5.79443
4438.11 5.50630
4438.24 5.36354
4438.37 5.22329
4438.50 5.08658
4438.63 4.95430
4438.77 4.82718
4438.90 4.70576
4439.03 4.59046
4439.16 4.48152
4439.29 4.37909
4439.43 4.28316
4439.59 4.17353
4439.75 4.07390
4439.91 3.98253
4440.08 3.89992
4440.26 3.81556
4440.44 3.73971
4440.63 3.67132
4440.81 3.60938
4440.99 3.55294
4441.17 3.50113
4441.36 3.45319
4441.54 3.40868
4441.91 3.32653
4442.27 3.25141
4442.64 3.18096
4443.00 3.11385
4443.37 3.04884
4443.73 2.98565
4444.10 2.92409
4444.47 2.86434
4444.83 2.80623
4445.20 2.75038
4445.56 2.69691
4445.93 2.64670
4446.38 2.59045
4446.82 2.54200
4447.27 2.50375
4447.72 2.47910
4447.94 2.47327
4448.16 2.47276
4448.39 2.47842
4448.61 2.49126
4448.83 2.51265
4449.06 2.54388
4449.28 2.58707
4449.50 2.64402
4449.71 2.71060
4449.91 2.79312
4450.11 2.89486
4450.22 2.95435
4450.32 3.01944
4450.43 3.09953
4450.54 3.18876
4450.65 3.28810
4450.76 3.39758
4450.88 3.52038
4450.99 3.65689
4451.10 3.80861
4451.21 3.97562
4451.32 4.16278
4451.44 4.37072
4451.55 4.60172
4451.66 4.85592
4451.77 5.14069
4451.88 5.45694
4451.99 5.80809
4452.05 5.99790
4452.11 6.19421
4452.17 6.44730
4452.24 6.71245
4452.30 6.99427
4452.37 7.29375
4452.44 7.61193
4452.50 7.94990
4452.57 8.30878
4452.63 8.68975
4452.70 9.09406
4452.77 9.52299
4452.83 9.97785
4452.90 10.4600
4452.96 10.9710
4453.03 11.5121
4453.10 12.0849
4453.16 12.6910
4453.22 13.2326
4453.27 13.8002
4453.33 14.3949
4453.39 15.0177
4453.44 15.6696
4453.50 16.3517
4453.55 17.0650
4453.61 17.7970
4453.67 18.5752
4453.72 19.3878
4453.83 21.1040
4453.94 22.9847
4454.06 25.0039
4454.17 27.2056
4454.28 29.5791
4454.39 32.1306
4454.50 34.8401
4454.61 37.7605
4454.73 40.8711
4454.84 44.1733
4454.95 47.6347
4455.05 50.9794
4455.15 54.4781
4455.26 58.1261
4455.36 61.8797
4455.46 65.8056
4455.56 69.8177
4455.76 78.2120
4455.99 87.8756
4456.21 97.7410
4456.43 107.641
4456.66 117.338
4456.79 122.798
4456.91 128.013
4457.04 132.975
4457.17 137.637
4457.36 143.917
4457.56 149.261
4457.75 153.586
4457.94 156.797
4458.00 157.601
4458.13 158.831
4458.23 159.429
4458.34 159.667
4458.44 159.546
4458.54 159.076
4458.65 158.256
4458.75 157.111
4458.96 153.861
4459.14 149.991
4459.32 145.337
4459.51 139.997
4459.69 134.100
4459.88 127.703
4460.06 121.040
4460.43 107.311
4460.61 100.470
4460.80 93.7735
4460.98 87.3000
4461.16 81.1123
4461.26 78.1095
4461.35 75.2279
4461.44 72.4386
4461.53 69.7446
4461.62 67.1482
4461.72 64.6510
4461.81 62.2539
4461.90 59.9572
4461.99 57.7608
4462.08 55.6640
4462.18 53.6659
4462.27 51.7651
4462.36 49.9600
4462.45 48.2486
4462.54 46.6290
4462.64 45.0989
4462.73 43.6410
4462.82 42.2843
4462.91 41.0104
4463.01 39.8171
4463.10 38.7021
4463.19 37.6635
4463.28 36.6992
4463.37 35.8075
4463.47 34.9866
4463.56 34.2351
4463.65 33.5515
4463.74 32.9347
4463.83 32.3836
4463.93 31.8972
4464.02 31.4749
4464.11 31.1160
4464.18 30.8941
4464.24 30.7054
4464.31 30.5496
4464.38 30.4282
4464.46 30.3236
4464.54 30.2657
4464.62 30.2530
4464.69 30.2853
4464.77 30.3633
4464.85 30.4846
4464.93 30.6518
4465.01 30.8602
4465.09 31.1146
4465.17 31.4077
4465.33 32.1205
4465.49 32.9897
4465.65 34.0038
4465.80 35.0879
4465.95 36.2745
4466.10 37.5459
4466.25 38.8731
4466.52 41.3328
4466.79 43.7766
4466.97 45.3875
4467.16 46.8661
4467.34 48.1741
4467.52 49.2681
4467.67 49.9711
4467.82 50.4924
4467.91 50.7136
4468.00 50.8604
4468.08 50.9290
4468.25 50.8843
4468.41 50.5803
4468.55 50.1418
4468.68 49.5389
4468.82 48.7863
4468.95 47.8909
4469.15 46.3550
4469.35 44.5882
4469.62 41.8738
4469.89 38.9553
4470.19 35.6903
4470.33 34.0745
4470.48 32.5028
4470.62 31.0902
4470.75 29.7368
4470.89 28.4299
4471.02 27.1945
4471.16 26.0166
4471.29 24.9161
4471.36 24.3882
4471.43 23.8855
4471.50 23.3930
4471.56 22.9250
4471.65 22.3428
4471.74 21.7952
4471.82 21.2746
4471.91 20.7806
4472.00 20.3070
4472.08 19.8639
4472.17 19.4448
4472.25 19.0487
4472.34 18.6705
4472.43 18.3179
4472.51 17.9853
4472.60 17.6717
4472.68 17.3761
4472.77 17.0976
4472.94 16.5874
4473.08 16.2244
4473.21 15.8954
4473.35 15.5924
4473.48 15.3168
4473.62 15.0617
4473.76 14.8285
4473.89 14.6129
4474.03 14.4130
4474.16 14.2257
4474.30 14.0521
4474.57 13.7355
4474.84 13.4539
4475.11 13.2014
4475.33 13.0109
4475.55 12.8335
4476.00 12.5118
4476.44 12.2247
4476.88 11.9653
4477.32 11.7286
4477.77 11.5110
4478.21 11.3097
4478.65 11.1226
4479.20 10.9105
4479.74 10.7145
4480.28 10.5325
4480.82 10.3632
4481.36 10.2044
4481.90 10.0557
4482.99 9.78334
4484.02 9.55002
4485.05 9.33839
4486.09 9.14509
4487.12 8.96745
4488.16 8.80333
4489.19 8.65095
4490.22 8.50881
4491.26 8.37578
4492.34 8.24465
4493.42 8.12125
4495.59 7.89369
4497.76 7.68678
4499.92 7.49580
4502.29 7.30054
4503.47 7.20652
4504.65 7.11411
4505.68 7.03391
4506.72 6.95384
4507.75 6.87332
4508.79 6.79162
4509.82 6.70783
4510.85 6.62079
4511.37 6.57568
4511.89 6.52953
4512.41 6.48290
4512.66 6.45997
4512.92 6.43780
4513.14 6.41986
4513.37 6.40363
4513.59 6.38997
4513.81 6.38003
4514.03 6.37517
4514.25 6.37721
4514.47 6.38833
4514.69 6.41097
4514.92 6.44821
4515.03 6.47325
4515.14 6.50282
4515.25 6.53786
4515.36 6.57853
4515.47 6.62523
4515.58 6.67781
4515.69 6.73758
4515.80 6.80439
4515.91 6.87850
4516.02 6.95933
4516.13 7.04848
4516.25 7.14530
4516.36 7.24973
4516.47 7.36061
4516.64 7.54924
4516.81 7.75270
4516.98 7.97120
4517.16 8.19935
4517.50 8.67506
4517.67 8.91250
4517.85 9.14360
4517.99 9.32594
4518.13 9.49750
4518.27 9.65541
4518.41 9.79602
4518.55 9.91326
4518.68 10.0116
4518.74 10.0499
4518.87 10.1148
4519.00 10.1597
4519.13 10.1841
4519.28 10.1851
4519.39 10.1688
4519.49 10.1391
4519.60 10.0939
4519.71 10.0354
4519.81 9.96325
4519.92 9.87946
4520.05 9.76151
4520.18 9.62829
4520.31 9.48175
4520.44 9.32392
4520.71 8.98284
4520.97 8.62186
4521.16 8.35943
4521.34 8.10142
4521.53 7.85082
4521.72 7.61127
4521.91 7.38446
4522.00 7.27702
4522.09 7.17492
4522.19 7.07613
4522.28 6.98288
4522.37 6.89326
4522.47 6.80927
4522.64 6.66170
4522.82 6.53172
4523.00 6.41968
4523.18 6.32608
4523.36 6.25172
4523.53 6.19785
4523.71 6.16630
4523.80 6.15967
4523.89 6.15959
4523.98 6.16650
4524.07 6.18094
4524.16 6.20347
4524.25 6.23469
4524.33 6.27527
4524.42 6.32593
4524.51 6.38746
4524.60 6.45978
4524.69 6.54540
4524.78 6.64451
4524.87 6.75804
4524.96 6.88700
4525.05 7.03238
4525.13 7.19523
4525.22 7.37656
4525.31 7.57502
4525.41 7.80917
4525.50 8.06731
4525.59 8.35050
4525.69 8.65632
4525.78 8.99219
4525.87 9.35171
4525.97 9.74321
4526.06 10.1588
4526.15 10.6076
4526.25 11.0853
4526.34 11.5917
4526.44 12.1205
4526.53 12.6822
4526.62 13.2640
4526.81 14.5066
4527.02 15.9728
4527.22 17.5158
4527.43 19.1030
4527.63 20.6884
4527.84 22.2521
4527.94 23.0021
4528.05 23.7257
4528.12 24.2262
4528.25 25.0653
4528.38 25.8352
4528.48 26.3851
4528.59 26.8813
4528.74 27.4959
4528.89 28.0012
4529.00 28.2572
4529.08 28.3973
4529.17 28.5132
4529.27 28.5709
4529.38 28.5649
4529.48 28.4815
4529.59 28.3206
4529.70 28.0878
4529.85 27.6572
4530.00 27.1106
4530.11 26.6392
4530.22 26.1154
4530.44 24.9399
4530.63 23.7405
4530.83 22.4707
4531.03 21.1608
4531.23 19.8445
4531.38 18.8679
4531.53 17.9219
4531.67 17.0030
4531.82 16.1311
4531.90 15.7067
4531.97 15.3003
4532.05 14.9066
4532.12 14.5260
4532.19 14.1540
4532.27 13.8005
4532.34 13.4608
4532.42 13.1349
4532.53 12.6799
4532.63 12.2543
4532.74 11.8577
4532.85 11.4892
4532.96 11.1479
4533.07 10.8325
4533.18 10.5419
4533.29 10.2746
4533.40 10.0293
4533.51 9.80451
4533.62 9.59886
4533.72 9.41091
4533.83 9.23926
4533.94 9.08259
4534.05 8.93960
4534.16 8.80909
4534.26 8.69514
4534.37 8.59057
4534.58 8.40616
4534.78 8.24966
4534.99 8.11587
4535.20 8.00047
4535.41 7.89993
4535.62 7.81145
4535.82 7.73274
4536.03 7.66203
4536.24 7.59791
4536.66 7.48524
4537.07 7.38840
4537.49 7.30337
4538.12 7.19079
4538.76 7.09368
4539.39 7.00827
4540.02 6.93200
4540.66 6.86304
4541.29 6.80004
4542.56 6.68802
4543.43 6.61943
4544.30 6.55619
4546.05 6.44215
4547.79 6.34024
4549.53 6.24683
4550.80 6.18269
4552.07 6.12086
4553.34 6.06067
4554.61 6.00149
4556.82 5.89849
4557.93 5.84624
4559.04 5.79275
4560.15 5.73707
4561.26 5.67820
4561.82 5.64711
4562.37 5.61491
4562.93 5.58186
4563.20 5.56549
4563.48 5.54974
4563.71 5.53773
4563.94 5.52724
4564.16 5.51912
4564.39 5.51457
4564.62 5.51519
4564.85 5.52306
4565.08 5.54083
4565.30 5.57161
4565.42 5.59319
4565.53 5.61957
4565.65 5.65136
4565.76 5.68915
4565.87 5.73360
4565.99 5.78538
4566.10 5.84516
4566.22 5.91363
4566.33 5.99145
4566.44 6.07928
4566.56 6.17774
4566.67 6.28739
4566.79 6.40873
4566.90 6.54216
4567.01 6.68798
4567.13 6.84494
4567.31 7.11892
4567.48 7.42156
4567.66 7.75260
4567.84 8.10922
4568.02 8.48952
4568.20 8.88395
4568.55 9.69483
4568.72 10.0757
4568.89 10.4417
4569.06 10.7897
4569.23 11.1080
4569.36 11.3293
4569.48 11.5272
4569.59 11.6743
4569.70 11.8002
4569.83 11.9242
4569.96 12.0128
4570.00 12.0375
4570.07 12.0678
4570.22 12.1007
4570.31 12.0992
4570.40 12.0805
4570.55 12.0178
4570.69 11.9159
4570.84 11.7771
4570.98 11.6043
4571.13 11.4012
4571.27 11.1716
4571.43 10.9037
4571.58 10.6180
4571.89 10.0075
4572.04 9.69280
4572.19 9.38078
4572.35 9.07158
4572.50 8.77286
4572.66 8.46915
4572.83 8.18122
4572.99 7.91123
4573.15 7.66065
4573.31 7.43030
4573.47 7.22041
4573.64 7.03072
4573.80 6.86057
4573.96 6.70898
4574.12 6.57472
4574.28 6.45644
4574.45 6.35267
4574.61 6.26192
4574.77 6.18273
4574.93 6.11370
4575.09 6.05387
4575.26 5.99857
4575.43 5.95076
4575.60 5.90876
4575.77 5.87208
4575.95 5.83946
4576.12 5.81054
4576.46 5.76085
4576.80 5.71933
4577.14 5.68351
4577.82 5.62293
4578.50 5.57158
4579.18 5.52603
4580.55 5.44587
4581.44 5.39890
4582.32 5.35468
4584.09 5.27164
4585.87 5.19310
4587.64 5.11695
4589.41 5.04176
4591.19 4.96669
4592.96 4.89102
4594.73 4.81409
4596.50 4.73537
4598.28 4.65432
4600.05 4.57044
4601.82 4.48320
4603.32 4.40630
4604.82 4.32628
4606.32 4.24268
4607.82 4.15508
4609.33 4.06292
4610.83 3.96581
4612.33 3.86311
4613.83 3.75421
4615.33 3.63829
4616.83 3.51473
4618.33 3.38267
4619.08 3.31324
4619.83 3.24144
4620.58 3.16709
4621.33 3.09036
4622.08 3.01115
4622.83 2.92952
4623.58 2.84560
4624.33 2.75963
4625.08 2.67205
4625.83 2.58353
4626.48 2.50707
4627.12 2.43168
4627.77 2.35878
4628.42 2.29045
4628.74 2.25889
4629.07 2.22969
4629.39 2.20348
4629.72 2.18097
4630.04 2.16309
4630.36 2.15096
4630.69 2.14597
4631.01 2.14986
4631.28 2.16166
4631.56 2.18301
4631.83 2.21599
4632.10 2.26298
4632.37 2.32760
4632.51 2.36788
4632.65 2.41386
4632.78 2.46694
4632.92 2.52714
4633.06 2.59573
4633.19 2.67376
4633.30 2.73985
4633.40 2.81187
4633.50 2.89105
4633.60 2.97807
4633.70 3.07469
4633.81 3.17986
4633.91 3.29541
4634.01 3.42238
4634.11 3.56331
4634.22 3.71674
4634.32 3.88534
4634.42 4.07063
4634.52 4.27636
4634.62 4.50036
4634.73 4.74654
4634.83 5.01707
4634.92 5.27788
4635.01 5.56126
4635.10 5.86908
4635.19 6.19952
4635.28 6.56215
4635.37 6.95115
4635.46 7.37772
4635.55 7.83489
4635.64 8.33568
4635.72 8.87179
4635.81 9.45828
4635.90 10.0852
4635.99 10.7700
4636.08 11.5008
4636.17 12.2975
4636.26 13.1460
4636.36 14.1117
4636.45 15.1530
4636.54 16.2745
4636.64 17.4671
4636.73 18.7610
4636.82 20.1328
4636.92 21.6162
4637.01 23.1836
4637.10 24.8726
4637.20 26.6704
4637.29 28.5804
4637.39 30.5832
4637.48 32.7244
4637.57 34.9849
4637.67 37.3660
4637.76 39.8412
4637.85 42.4637
4637.95 45.2066
4638.04 48.0683
4638.14 51.0461
4638.23 54.1366
4638.32 57.3353
4638.51 63.9969
4638.70 71.0453
4638.89 78.3321
4639.26 93.3979
4639.45 100.954
4639.64 108.304
4639.82 115.355
4640.01 121.972
4640.20 127.991
4640.38 133.326
4640.57 137.866
4640.75 141.501
4640.88 143.408
4641.00 144.861
4641.12 145.872
4641.23 146.355
4641.33 146.530
4641.43 146.400
4641.53 145.973
4641.73 144.246
4641.93 141.416
4642.09 138.381
4642.25 134.774
4642.42 130.624
4642.58 126.058
4642.74 121.134
4642.90 115.932
4643.23 105.019
4643.42 98.4646
4643.61 91.9595
4643.80 85.6011
4643.99 79.4725
4644.15 74.5056
4644.32 69.7865
4644.48 65.3413
4644.56 63.2276
4644.64 61.1893
4644.72 59.2276
4644.80 57.3439
4644.88 55.5391
4644.96 53.8137
4645.04 52.1682
4645.13 50.6026
4645.21 49.1171
4645.29 47.7282
4645.37 46.4010
4645.45 45.1529
4645.53 43.9833
4645.61 42.8915
4645.69 41.8770
4645.77 40.9389
4645.85 40.0765
4645.93 39.2890
4646.02 38.5754
4646.10 37.9350
4646.18 37.3669
4646.26 36.8700
4646.34 36.4436
4646.42 36.0867
4646.50 35.7982
4646.58 35.5794
4646.72 35.3518
4646.86 35.3163
4647.00 35.4664
4647.14 35.7913
4647.28 36.2872
4647.42 36.9371
4647.56 37.7388
4647.70 38.6680
4647.85 39.7871
4647.99 41.0121
4648.16 42.4674
4648.32 43.9933
4648.64 47.1587
4648.82 48.8692
4648.99 50.5008
4649.16 51.8843
4649.32 53.1196
4649.48 54.1960
4649.64 55.0634
4649.82 55.7615
4650.00 56.1541
4650.06 56.2154
4650.16 56.2377
4650.26 56.1642
4650.35 55.9932
4650.45 55.7289
4650.61 55.0714
4650.78 54.1602
4650.94 53.0129
4651.11 51.6520
4651.30 49.8030
4651.49 47.7523
4651.82 43.9303
4652.15 39.9147
4652.31 37.8971
4652.48 35.9115
4652.64 33.9798
4652.80 32.1203
4652.96 30.4216
4653.12 28.8224
4653.20 28.0582
4653.27 27.3184
4653.35 26.6036
4653.43 25.9139
4653.51 25.2412
4653.59 24.6026
4653.66 23.9892
4653.74 23.4008
4653.82 22.8372
4653.90 22.2980
4653.98 21.7825
4654.05 21.2904
4654.14 20.7508
4654.23 20.2459
4654.32 19.7632
4654.41 19.3125
4654.50 18.8823
4654.59 18.4811
4654.68 18.0986
4654.77 17.7422
4654.86 17.4026
4654.95 17.0862
4655.13 16.5038
4655.31 15.9862
4655.49 15.5276
4655.65 15.1483
4655.81 14.8052
4655.98 14.4937
4656.14 14.2113
4656.30 13.9511
4656.47 13.7117
4656.63 13.4906
4656.80 13.2866
4657.12 12.9161
4657.45 12.5901
4657.78 12.2974
4658.11 12.0334
4658.52 11.7285
4658.94 11.4542
4659.36 11.2045
4659.77 10.9754
4660.19 10.7640
4660.61 10.5680
4661.03 10.3853
4661.44 10.2144
4662.10 9.96639
4662.75 9.74063
4663.41 9.53320
4664.06 9.34213
4664.72 9.16474
4665.38 8.99985
4666.03 8.84570
4666.69 8.70110
4667.64 8.50542
4668.59 8.32528
4669.55 8.15825
4670.50 8.00250
4671.45 7.85633
4672.41 7.71876
4673.36 7.58856
4674.31 7.46481
4675.62 7.30363
4676.93 7.15140
4678.24 7.00631
4679.55 6.86718
4680.86 6.73257
4682.17 6.60157
4683.49 6.47288
4684.80 6.34565
4685.93 6.23594
4687.06 6.12595
4688.19 6.01489
4689.32 5.90201
4690.46 5.78650
4691.59 5.66748
4692.72 5.54393
4693.85 5.41467
4695.16 5.25606
4695.82 5.17253
4696.47 5.08569
4697.13 4.99501
4697.78 4.90037
4698.44 4.80117
4699.09 4.69694
4699.66 4.60247
4700.23 4.50360
4700.79 4.40009
4701.36 4.29179
4701.92 4.17878
4702.49 4.06157
4702.77 4.00178
4703.06 3.94159
4703.34 3.88149
4703.62 3.82223
4703.95 3.75609
4704.28 3.69536
4704.61 3.64448
4704.93 3.61057
4705.10 3.60315
4705.26 3.60453
4705.43 3.61708
4705.59 3.64370
4705.75 3.68793
4705.92 3.75407
4706.08 3.84730
4706.16 3.90596
4706.24 3.97291
4706.37 4.09811
4706.50 4.25147
4706.63 4.43736
4706.75 4.65873
4706.82 4.78693
4706.88 4.92443
4706.94 5.07390
4707.00 5.23610
4707.07 5.41473
4707.13 5.60506
4707.19 5.81063
4707.26 6.03232
4707.32 6.27500
4707.38 6.53204
4707.45 6.80806
4707.51 7.10407
4707.57 7.42626
4707.64 7.76564
4707.70 8.12809
4707.76 8.51469
4707.83 8.93323
4707.89 9.37173
4707.95 9.83756
4708.02 10.3318
4708.08 10.8640
4708.14 11.4187
4708.21 12.0048
4708.27 12.6234
4708.33 13.2435
4708.39 13.8836
4708.45 14.5660
4708.51 15.2687
4708.57 16.0161
4708.63 16.7971
4708.69 17.6123
4708.75 18.4475
4708.87 20.2352
4708.98 22.1619
4709.10 24.2280
4709.22 26.4322
4709.34 28.7713
4709.46 31.2403
4709.62 34.8426
4709.79 38.6530
4709.95 42.6386
4710.12 46.7593
4710.47 55.9591
4710.64 60.1654
4710.80 64.2725
4710.97 68.2155
4711.13 71.9077
4711.29 75.3318
4711.46 78.4059
4711.65 81.4898
4711.84 83.9514
4712.00 85.4888
4712.07 85.9744
4712.17 86.5862
4712.27 86.9800
4712.38 87.1635
4712.48 87.1349
4712.58 86.9196
4712.68 86.5308
4712.87 85.2438
4713.07 83.3094
4713.27 80.8265
4713.46 77.8562
4713.66 74.5213
4713.86 70.8835
4714.05 67.0532
4714.09 66.3595
4714.19 64.3835
4714.29 62.4158
4714.48 58.4620
4714.70 54.2347
4714.87 50.9730
4715.00 48.4829
4715.08 47.1250
4715.24 44.2374
4715.39 41.6749
4715.55 39.2476
4715.70 36.9595
4715.84 34.9876
4715.98 33.1452
4716.12 31.4161
4716.26 29.7972
4716.38 28.4945
4716.50 27.2774
4716.62 26.1318
4716.74 25.0549
4716.86 24.0437
4716.98 23.0950
4717.10 22.2059
4717.22 21.3733
4717.37 20.3750
4717.45 19.9076
4717.52 19.4603
4717.60 19.0324
4717.68 18.6232
4717.83 17.8579
4717.99 17.1591
4718.14 16.5214
4718.29 15.9400
4718.45 15.4101
4718.57 15.0301
4718.69 14.6796
4718.81 14.3534
4718.93 14.0499
4719.04 13.7672
4719.16 13.5038
4719.28 13.2584
4719.40 13.0293
4719.52 12.8154
4719.64 12.6154
4719.76 12.4282
4719.88 12.2526
4720.12 11.9327
4720.35 11.6488
4720.51 11.4804
4720.66 11.3243
4720.97 11.0412
4721.28 10.7902
4721.59 10.5653
4721.90 10.3612
4722.20 10.1757
4722.51 10.0053
4722.82 9.84791
4723.27 9.63831
4723.72 9.44911
4724.16 9.27673
4724.61 9.11877
4725.06 8.97297
4725.51 8.83838
4726.41 8.59676
4727.02 8.44829
4727.64 8.31224
4728.87 8.07027
4730.10 7.86025
4731.34 7.67532
4732.34 7.53870
4733.35 7.41302
4734.36 7.29647
4735.37 7.18768
4737.39 6.98841
4739.40 6.80782
4741.65 6.62242
4743.89 6.44740
4745.29 6.34100
4746.69 6.23559
4748.09 6.13011
4749.49 6.02346
4750.89 5.91445
4752.29 5.80178
4753.69 5.68397
4755.09 5.55923
4756.33 5.44200
4757.56 5.31600
4758.18 5.24890
4758.79 5.17882
4759.41 5.10531
4760.02 5.02797
4760.64 4.94623
4761.26 4.85989
4761.87 4.76818
4762.49 4.67093
4763.11 4.56745
4763.72 4.45802
4764.03 4.40119
4764.34 4.34326
4764.65 4.28468
4764.96 4.22626
4765.26 4.16918
4765.57 4.11610
4765.88 4.07052
4766.19 4.03832
4766.34 4.02990
4766.50 4.02867
4766.65 4.03645
4766.81 4.05557
4766.96 4.08879
4767.11 4.13946
4767.27 4.21152
4767.42 4.30962
4767.55 4.41392
4767.67 4.54192
4767.80 4.69812
4767.93 4.88668
4768.05 5.11216
4768.18 5.37954
4768.24 5.53060
4768.30 5.69418
4768.37 5.87100
4768.43 6.06182
4768.49 6.26739
4768.56 6.48850
4768.62 6.72595
4768.68 6.98056
4768.75 7.25314
4768.81 7.54453
4768.87 7.85555
4768.93 8.18705
4769.00 8.53985
4769.06 8.91477
4769.12 9.31263
4769.19 9.73422
4769.25 10.1803
4769.31 10.6517
4769.38 11.1490
4769.44 11.6729
4769.55 12.6722
4769.66 13.7608
4769.77 14.9413
4769.89 16.2157
4770.00 17.5849
4770.11 19.0491
4770.22 20.6075
4770.33 22.2580
4770.43 23.7912
4770.53 25.3743
4770.63 27.0189
4770.73 28.7206
4770.92 32.2731
4771.12 35.9805
4771.39 41.1450
4771.65 46.2904
4771.81 49.1782
4771.96 51.9463
4772.11 54.5517
4772.27 56.9529
4772.37 58.4527
4772.48 59.8279
4772.61 61.3310
4772.74 62.6126
4772.87 63.6866
4773.00 64.4923
4773.08 64.8544
4773.25 65.2841
4773.43 65.2510
4773.55 64.9475
4773.67 64.4230
4773.79 63.6778
4773.92 62.7356
4774.12 60.7896
4774.31 58.4197
4774.44 56.7863
4774.56 55.0388
4774.80 51.2800
4775.05 47.2985
4775.29 43.2414
4775.41 41.2259
4775.53 39.2388
4775.66 37.2927
4775.78 35.3989
4775.90 33.5669
4776.02 31.8046
4776.14 30.1183
4776.27 28.5128
4776.39 26.9795
4776.51 25.5451
4776.63 24.1976
4776.76 22.9368
4776.88 21.7521
4777.00 20.6606
4777.12 19.6495
4777.24 18.7157
4777.34 18.0396
4777.43 17.4126
4777.53 16.8255
4777.62 16.2763
4777.72 15.7577
4777.81 15.2787
4777.90 14.8316
4778.00 14.4146
4778.09 14.0217
4778.19 13.6594
4778.28 13.3216
4778.38 13.0067
4778.47 12.7100
4778.56 12.4364
4778.66 12.1812
4778.75 11.9431
4778.86 11.6824
4778.97 11.4420
4779.09 11.2205
4779.20 11.0164
4779.31 10.8285
4779.42 10.6559
4779.53 10.4977
4779.64 10.3532
4779.75 10.2220
4779.86 10.1038
4779.97 9.99835
4780.08 9.90572
4780.20 9.82606
4780.31 9.75963
4780.42 9.70687
4780.53 9.66831
4780.66 9.64160
4780.80 9.63779
4780.93 9.65805
4781.06 9.70397
4781.20 9.77787
4781.33 9.88032
4781.46 10.0134
4781.59 10.1788
4781.73 10.3793
4781.86 10.6133
4781.99 10.8828
4782.13 11.1884
4782.26 11.5300
4782.39 11.9072
