Bi-209(n,tot) ENDFB-8.0
5007.25 8.21585
5014.50 8.08089
5021.75 7.92765
5028.99 7.75162
5033.68 7.62323
5038.37 7.48143
5043.06 7.32408
5047.75 7.14862
5052.23 6.96141
5056.71 6.75171
5061.19 6.51578
5065.66 6.24970
5070.35 5.93324
5072.70 5.75921
5075.04 5.57426
5077.60 5.36022
5080.16 5.13494
5082.72 4.90192
5085.27 4.66898
5086.87 4.52983
5088.47 4.40286
5090.07 4.29810
5090.87 4.25869
5091.67 4.23136
5092.52 4.21930
5093.11 4.22390
5093.70 4.24139
5094.28 4.27431
5094.87 4.32573
5095.46 4.39953
5096.04 4.49996
5096.63 4.63264
5096.92 4.71312
5097.21 4.80430
5097.61 4.94804
5098.01 5.11693
5098.41 5.31465
5098.81 5.54493
5099.21 5.81399
5099.41 5.96470
5099.61 6.12730
5099.81 6.30269
5100.01 6.49188
5100.21 6.69595
5100.41 6.91493
5100.71 7.27025
5101.00 7.66618
5101.29 8.10900
5101.58 8.60460
5101.88 9.15974
5102.17 9.78218
5102.32 10.1226
5102.46 10.4809
5102.61 10.8633
5102.76 11.2662
5102.90 11.6965
5103.05 12.1533
5103.20 12.6383
5103.34 13.1501
5103.49 13.6976
5103.64 14.2756
5103.78 14.8946
5103.93 15.5488
5104.08 16.2500
5104.22 16.9918
5104.37 17.7876
5104.52 18.6303
5104.66 19.5353
5104.81 20.4946
5104.96 21.5260
5105.10 22.6203
5105.22 23.5267
5105.33 24.4731
5105.44 25.4699
5105.55 26.5202
5105.67 27.6373
5105.78 28.8049
5105.89 30.0361
5106.01 31.3348
5106.12 32.7173
5106.23 34.1637
5106.35 35.6902
5106.46 37.3014
5106.57 39.0177
5106.69 40.8142
5106.80 42.7108
5106.91 44.7130
5107.06 47.4851
5107.21 50.4377
5107.35 53.6245
5107.50 57.0156
5107.65 60.6709
5107.79 64.5540
5107.94 68.7311
5108.09 73.1573
5108.24 78.2047
5108.40 83.5560
5108.55 89.2886
5108.71 95.3342
5108.86 101.772
5109.02 108.514
5109.17 115.639
5109.33 123.037
5109.57 135.322
5109.82 148.206
5110.31 174.977
5110.55 188.338
5110.80 201.264
5111.04 213.408
5111.29 224.378
5111.47 231.484
5111.64 237.704
5111.82 242.939
5112.00 247.109
5112.13 249.512
5112.27 251.264
5112.40 252.359
5112.54 252.796
5112.68 252.548
5112.83 251.564
5112.97 249.877
5113.11 247.544
5113.26 244.581
5113.40 241.054
5113.69 232.580
5113.98 222.550
5114.27 211.525
5114.56 199.927
5114.85 188.152
5115.05 180.191
5115.24 172.380
5115.44 164.784
5115.64 157.487
5115.83 150.452
5116.03 143.771
5116.23 137.391
5116.42 131.381
5116.62 125.678
5116.82 120.307
5117.01 115.256
5117.21 110.536
5117.41 106.084
5117.60 101.930
5117.80 98.0128
5118.00 94.3579
5118.35 88.2530
5118.71 82.8235
5119.07 77.9566
5119.43 73.6065
5119.78 69.6851
5120.14 66.1591
5120.50 62.9695
5120.86 60.0756
5121.25 57.1898
5121.64 54.5794
5122.03 52.2102
5122.43 50.0528
5122.82 48.0823
5123.21 46.2770
5123.61 44.6186
5124.00 43.0909
5124.43 41.5563
5124.86 40.1454
5125.29 38.8448
5125.72 37.6429
5126.14 36.5296
5126.57 35.4958
5127.43 33.6365
5128.22 32.1389
5129.00 30.8093
5129.79 29.6209
5130.58 28.5533
5131.36 27.5899
5132.15 26.7166
5132.93 25.9220
5133.72 25.1961
5134.51 24.5300
5135.29 23.9183
5136.87 22.8321
5138.44 21.8977
5140.01 21.0869
5141.15 20.5614
5142.30 20.0825
5144.59 19.2432
5146.87 18.5299
5149.16 17.9172
5152.30 17.2045
5155.45 16.6090
5158.59 16.1044
5161.74 15.6715
5164.88 15.2963
5168.03 14.9681
5171.17 14.6786
5174.32 14.4219
5180.61 13.9854
5186.90 13.6285
5193.19 13.3315
5199.48 13.0806
5205.77 12.8658
5212.06 12.6799
5218.35 12.5173
5224.64 12.3739
5233.79 12.1932
5242.94 12.0392
5252.09 11.9058
5261.23 11.7894
5273.81 11.6515
5286.39 11.5339
5298.97 11.4323
5311.55 11.3436
5326.42 11.2523
5341.29 11.1727
5371.02 11.0406
5396.18 10.9497
5421.34 10.8729
5446.50 10.8069
5471.66 10.7494
5501.40 10.6903
5531.13 10.6386
5590.60 10.5519
5640.92 10.4914
5691.24 10.4392
5741.56 10.3934
5791.88 10.3526
5892.52 10.2820
5993.15 10.2216
6048.05 10.1919
6091.51 10.1696
6134.96 10.1482
6156.69 10.1378
6178.42 10.1276
6200.15 10.1176
6211.02 10.1126
6221.88 10.1077
6232.74 10.1029
6238.18 10.1005
6243.61 10.0981
6249.04 10.0957
6251.76 10.0946
6254.47 10.0934
6257.19 10.0923
6259.91 10.0912
6262.62 10.0902
6263.98 10.0897
6265.34 10.0893
6266.91 10.0888
6268.48 10.0885
6270.06 10.0882
6271.63 10.0881
6272.41 10.0881
6273.20 10.0883
6273.99 10.0885
6274.77 10.0889
6275.56 10.0895
6276.35 10.0903
6277.13 10.0916
6277.92 10.0934
6278.49 10.0953
6279.06 10.0978
6279.63 10.1014
6279.92 10.1039
6280.21 10.1069
6280.49 10.1110
6280.78 10.1167
6280.92 10.1205
6281.06 10.1253
6281.21 10.1314
6281.35 10.1393
6281.49 10.1495
6281.64 10.1630
6281.78 10.1807
6281.92 10.2042
6282.06 10.2351
6282.21 10.2756
6282.35 10.3284
6282.49 10.3963
6282.63 10.4776
6282.76 10.5794
6282.89 10.7054
6283.03 10.8599
6283.16 11.0471
6283.30 11.2714
6283.43 11.5368
6283.56 11.8470
6283.70 12.2049
6283.83 12.6121
6283.97 13.0691
6284.10 13.5743
6284.23 14.1245
6284.37 14.7140
6284.50 15.3350
6284.64 15.9774
6284.82 16.8910
6285.01 17.7830
6285.20 18.6096
6285.29 18.9844
6285.39 19.3229
6285.53 19.7693
6285.67 20.1124
6285.75 20.2482
6285.83 20.3498
6285.91 20.4217
6285.97 20.4455
6286.00 20.4486
6286.07 20.4353
6286.14 20.3869
6286.25 20.2566
6286.35 20.0699
6286.45 19.8278
6286.58 19.4592
6286.70 19.0251
6286.82 18.5338
6286.95 17.9975
6287.13 17.1478
6287.31 16.2720
6287.49 15.4018
6287.67 14.5686
6287.85 13.7965
6288.03 13.1024
6288.22 12.4957
6288.40 11.9793
6288.57 11.5656
6288.74 11.2272
6288.92 10.9562
6289.09 10.7433
6289.27 10.5792
6289.35 10.5126
6289.44 10.4549
6289.53 10.4051
6289.61 10.3622
6289.70 10.3254
6289.79 10.2942
6289.90 10.2593
6290.02 10.2311
6290.14 10.2084
6290.25 10.1902
6290.35 10.1779
6290.44 10.1678
6290.63 10.1521
6290.82 10.1408
6291.01 10.1325
6291.19 10.1262
6291.38 10.1214
6291.76 10.1142
6292.14 10.1091
6292.51 10.1051
6292.89 10.1018
6293.27 10.0991
6294.02 10.0949
6294.77 10.0917
6295.53 10.0892
6296.28 10.0871
6297.27 10.0850
6298.25 10.0832
6299.24 10.0817
6300.22 10.0805
6301.21 10.0793
6302.19 10.0784
6304.16 10.0766
6306.14 10.0751
6308.11 10.0738
6310.08 10.0725
6312.05 10.0714
6314.02 10.0703
6315.99 10.0693
6319.93 10.0673
6323.87 10.0654
6327.81 10.0636
6331.76 10.0618
6335.70 10.0601
6343.58 10.0566
6351.47 10.0533
6359.35 10.0500
6375.11 10.0436
6387.17 10.0388
6399.23 10.0341
6411.29 10.0295
6423.34 10.0251
6435.40 10.0209
6441.43 10.0190
6447.46 10.0172
6453.49 10.0156
6459.51 10.0143
6465.54 10.0133
6471.57 10.0129
6475.05 10.0130
6478.53 10.0135
6482.01 10.0146
6485.48 10.0163
6488.96 10.0191
6492.44 10.0234
6495.92 10.0301
6497.66 10.0347
6499.40 10.0406
6500.85 10.0467
6502.29 10.0542
6503.74 10.0635
6505.19 10.0754
6506.64 10.0906
6508.09 10.1107
6509.54 10.1375
6510.99 10.1744
6512.27 10.2199
6512.90 10.2493
6513.54 10.2847
6514.18 10.3279
6514.82 10.3813
6515.45 10.4486
6516.09 10.5350
6516.73 10.6493
6517.37 10.8056
6517.69 10.9069
6518.00 11.0301
6518.32 11.1830
6518.64 11.3764
6518.84 11.5293
6519.05 11.7128
6519.25 11.9356
6519.45 12.2094
6519.66 12.5493
6519.86 12.9747
6519.96 13.2282
6520.06 13.5099
6520.16 13.8260
6520.26 14.1807
6520.41 14.7663
6520.55 15.4550
6520.70 16.2620
6520.77 16.7180
6520.84 17.2031
6520.92 17.7327
6520.99 18.2942
6521.06 18.9051
6521.13 19.5504
6521.21 20.2497
6521.28 20.9852
6521.35 21.7788
6521.42 22.6096
6521.50 23.5896
6521.58 24.6301
6521.66 25.7311
6521.74 26.8770
6521.90 29.3550
6522.06 32.0460
6522.21 34.7899
6522.37 37.6634
6522.67 43.5967
6522.83 46.6839
6522.99 49.6207
6523.15 52.3558
6523.31 54.7681
6523.47 56.8400
6523.55 57.6945
6523.63 58.4217
6523.72 59.0846
6523.82 59.5661
6523.91 59.8603
6524.00 59.9636
6524.10 59.8577
6524.20 59.5263
6524.30 58.9743
6524.40 58.2102
6524.50 57.2556
6524.60 56.1175
6524.70 54.8118
6524.80 53.3717
6524.90 51.6870
6525.00 49.8972
6525.21 46.0344
6525.63 37.9141
6525.76 35.3947
6525.90 32.9680
6526.03 30.6609
6526.16 28.5095
6526.27 26.9061
6526.37 25.4173
6526.48 24.0168
6526.58 22.7319
6526.69 21.5368
6526.79 20.4520
6526.89 19.4621
6527.00 18.5628
6527.08 17.9219
6527.16 17.3305
6527.24 16.7857
6527.32 16.2908
6527.40 15.8306
6527.48 15.4090
6527.56 15.0230
6527.64 14.6743
6527.81 14.0571
6527.97 13.5459
6528.13 13.1198
6528.29 12.7642
6528.41 12.5303
6528.54 12.3274
6528.78 11.9910
6529.03 11.7279
6529.28 11.5186
6529.52 11.3489
6529.77 11.2090
6530.26 10.9924
6530.68 10.8541
6531.10 10.7441
6531.52 10.6547
6531.93 10.5810
6532.77 10.4668
6533.60 10.3832
6534.44 10.3200
6535.28 10.2709
6536.11 10.2318
6536.95 10.2002
6537.78 10.1743
6538.62 10.1527
6540.29 10.1191
6541.50 10.1005
6542.72 10.0852
6543.93 10.0725
6545.15 10.0618
6547.73 10.0442
6550.31 10.0311
6552.89 10.0212
6555.47 10.0133
6558.06 10.0068
6560.64 10.0015
6563.22 9.99692
6565.80 9.99300
6569.90 9.98781
6574.00 9.98336
6578.10 9.97954
6582.20 9.97617
6586.31 9.97314
6590.41 9.97036
6598.61 9.96537
6606.81 9.96095
6615.01 9.95681
6623.21 9.95293
6631.41 9.94923
6642.95 9.94425
6654.50 9.93946
6677.58 9.93023
6700.67 9.92130
6723.75 9.91259
6769.92 9.89552
6816.09 9.87877
6835.53 9.87179
6913.29 9.84414
6991.05 9.81680
7146.57 9.76257
7360.40 9.68791
7574.24 9.61199
8001.92 9.45221
8351.83 9.30863
8526.79 9.23092
8701.75 9.14826
8755.21 9.12183
8808.67 9.09479
8835.40 9.08104
8862.13 9.06711
8888.86 9.05301
8915.59 9.03877
8924.09 9.03421
8932.60 9.02966
8941.10 9.02512
8949.61 9.02063
8953.86 9.01840
8958.11 9.01622
8962.36 9.01409
8966.62 9.01205
8970.87 9.01013
8975.12 9.00840
8979.37 9.00697
8981.50 9.00644
8983.63 9.00610
8985.90 9.00600
8988.18 9.00631
8990.46 9.00720
8992.74 9.00895
8993.88 9.01029
8995.02 9.01208
8996.16 9.01446
8997.29 9.01762
8998.43 9.02184
8999.57 9.02752
9000.71 9.03529
9001.85 9.04614
9002.61 9.05588
9003.37 9.06855
9004.13 9.08545
9004.89 9.10869
9005.27 9.12383
9005.65 9.14229
9006.03 9.16537
9006.41 9.19512
9006.79 9.23551
9007.17 9.29328
9007.36 9.33248
9007.55 9.38152
9007.74 9.44363
9007.93 9.52254
9008.08 9.60199
9008.23 9.69938
9008.38 9.81882
9008.53 9.96519
9008.69 10.1441
9008.84 10.3621
9008.99 10.6264
9009.14 10.9427
9009.29 11.3237
9009.44 11.7767
9009.60 12.3107
9009.75 12.9347
9009.90 13.6572
9010.05 14.4853
9010.20 15.4248
9010.36 16.4714
9010.49 17.4873
9010.62 18.5895
9010.75 19.7738
9010.89 21.0335
9011.02 22.3594
9011.15 23.7396
9011.42 26.6018
9011.70 29.6758
9011.85 31.1458
9011.99 32.5369
9012.17 34.1419
9012.35 35.5180
9012.45 36.1947
9012.56 36.7625
9012.71 37.3944
9012.84 37.7347
9013.00 37.8962
9013.01 37.8964
9013.03 37.8934
9013.05 37.8854
9013.09 37.8542
9013.18 37.7314
9013.27 37.5148
9013.35 37.2150
9013.45 36.7992
9013.54 36.2979
9013.67 35.4744
9013.80 34.5087
9013.99 32.8759
9014.18 31.0515
9014.93 23.0139
9015.11 21.1970
9015.29 19.5093
9015.47 17.9626
9015.56 17.2467
9015.65 16.5704
9015.75 15.9274
9015.84 15.3318
9015.93 14.7761
9016.02 14.2594
9016.11 13.7809
9016.20 13.3393
9016.29 12.9332
9016.38 12.5610
9016.48 12.1566
9016.59 11.7985
9016.70 11.4769
9016.81 11.1943
9016.91 10.9425
9017.02 10.7228
9017.13 10.5299
9017.23 10.3610
9017.45 10.0837
9017.66 9.87453
9017.88 9.71587
9018.09 9.59653
9018.31 9.50545
9018.52 9.43562
9018.74 9.38133
9018.95 9.33857
9019.17 9.30391
9019.38 9.27553
9019.81 9.23132
9020.22 9.19937
9020.63 9.17410
9021.05 9.15348
9021.46 9.13630
9022.28 9.10933
9023.11 9.08917
9023.93 9.07358
9024.75 9.06118
9025.58 9.05111
9026.40 9.04276
9027.64 9.03265
9028.87 9.02467
9030.11 9.01821
9031.35 9.01287
9032.58 9.00834
9033.82 9.00443
9036.29 8.99800
9038.76 8.99288
9041.24 8.98864
9043.71 8.98503
9046.18 8.98185
9049.07 8.97858
9051.95 8.97561
9057.72 8.97031
9063.49 8.96560
9069.26 8.96129
9075.02 8.95715
9080.79 8.95321
9086.56 8.94937
9092.33 8.94561
9102.77 8.93901
9107.99 8.93579
9113.21 8.93265
9118.43 8.92962
9123.64 8.92677
9126.25 8.92547
9128.86 8.92432
9131.47 8.92339
9134.08 8.92283
9135.59 8.92276
9137.10 8.92297
9138.62 8.92362
9140.13 8.92493
9140.88 8.92595
9141.64 8.92729
9142.39 8.92907
9143.15 8.93142
9143.90 8.93456
9144.66 8.93879
9145.41 8.94465
9146.17 8.95304
9146.75 8.96239
9147.04 8.96857
9147.34 8.97628
9147.63 8.98628
9147.92 8.99977
9148.21 9.01880
9148.50 9.04661
9148.65 9.06547
9148.80 9.08878
9148.94 9.11768
9149.09 9.15359
9149.23 9.19820
9149.38 9.25354
9149.53 9.32199
9149.67 9.40634
9149.82 9.50977
9149.96 9.63586
9150.11 9.78855
9150.26 9.97214
9150.40 10.1911
9150.55 10.4502
9150.69 10.7540
9150.84 11.1043
9150.95 11.3991
9151.05 11.7212
9151.16 12.0777
9151.27 12.4629
9151.38 12.8844
9151.48 13.3344
9151.59 13.8161
9151.70 14.3284
9151.91 15.4434
9152.13 16.6541
9152.56 19.2221
9152.88 21.1255
9153.05 21.9956
9153.21 22.7789
9153.37 23.4524
9153.53 23.9954
9153.63 24.2423
9153.72 24.4376
9153.82 24.5801
9153.93 24.6758
9154.00 24.6942
9154.11 24.6629
9154.20 24.5740
9154.33 24.3672
9154.51 23.8913
9154.70 23.2284
9154.89 22.4054
9155.11 21.2699
9155.32 20.0205
9155.76 17.3921
9156.03 15.8325
9156.17 15.1035
9156.30 14.4155
9156.44 13.7685
9156.58 13.1752
9156.71 12.6326
9156.85 12.1410
9156.98 11.6966
9157.12 11.3043
9157.25 10.9584
9157.39 10.6558
9157.52 10.3913
9157.66 10.1654
9157.79 9.97220
9157.93 9.80811
9158.13 9.60848
9158.33 9.45568
9158.54 9.33996
9158.74 9.25336
9158.94 9.18821
9159.14 9.13951
9159.35 9.10299
9159.55 9.07549
9159.75 9.05432
9159.96 9.03783
9160.16 9.02473
9160.36 9.01415
9160.77 8.99784
9161.17 8.98579
9161.58 8.97631
9161.98 8.96860
9162.79 8.95667
9163.33 8.95050
9163.88 8.94534
9164.89 8.93762
9165.90 8.93168
9166.92 8.92695
9167.93 8.92309
9168.95 8.91986
9169.96 8.91710
9171.99 8.91261
9174.02 8.90900
9176.04 8.90597
9178.07 8.90334
9180.10 8.90100
9182.80 8.89820
9185.51 8.89568
9188.21 8.89332
9190.92 8.89108
9196.32 8.88690
9201.73 8.88295
9207.14 8.87917
9212.55 8.87549
9223.36 8.86829
9236.34 8.85986
9249.32 8.85148
9275.28 8.83482
9301.24 8.81812
9327.19 8.80130
9422.37 8.73796
9469.96 8.70516
9517.55 8.67154
9547.83 8.64967
9578.12 8.62743
9593.26 8.61617
9608.40 8.60482
9623.54 8.59339
9638.68 8.58187
9645.17 8.57692
9651.66 8.57196
9658.15 8.56699
9664.64 8.56204
9671.13 8.55711
9674.38 8.55466
9677.62 8.55224
9680.87 8.54985
9684.11 8.54750
9685.73 8.54636
9687.36 8.54525
9688.98 8.54418
9690.60 8.54317
9691.95 8.54240
9693.30 8.54170
9694.66 8.54113
9696.01 8.54076
9696.68 8.54069
9697.36 8.54072
9698.04 8.54089
9698.71 8.54124
9699.39 8.54188
9700.06 8.54293
9700.40 8.54370
9700.74 8.54471
9701.08 8.54610
9701.42 8.54809
9701.67 8.55023
9701.92 8.55324
9702.18 8.55764
9702.43 8.56412
9702.56 8.56851
9702.68 8.57388
9702.81 8.58046
9702.94 8.58846
9703.06 8.59830
9703.19 8.61031
9703.32 8.62489
9703.44 8.64240
9703.57 8.66366
9703.70 8.68917
9703.82 8.71960
9703.95 8.75542
9704.08 8.79798
9704.20 8.84788
9704.33 8.90603
9704.46 8.97276
9704.58 9.05003
9704.71 9.13823
9704.96 9.34965
9705.22 9.61384
9705.47 9.93113
9705.66 10.1982
9705.84 10.4914
9706.03 10.8070
9706.22 11.1392
9706.59 11.8238
9706.77 12.1576
9706.96 12.4721
9707.11 12.7071
9707.26 12.9164
9707.42 13.0948
9707.57 13.2375
9707.69 13.3267
9707.82 13.3863
9707.96 13.4179
9708.00 13.4196
9708.12 13.4071
9708.30 13.3398
9708.41 13.2658
9708.52 13.1702
9708.75 12.9184
9708.99 12.5784
9709.23 12.1847
9709.47 11.7563
9709.70 11.3187
9709.96 10.8651
9710.21 10.4418
9710.46 10.0603
9710.71 9.72868
9710.95 9.46201
9711.19 9.24314
9711.42 9.06677
9711.66 8.92937
9711.78 8.87274
9711.90 8.82396
9712.02 8.78178
9712.14 8.74551
9712.26 8.71422
9712.38 8.68780
9712.50 8.66539
9712.62 8.64644
9712.74 8.63034
9712.86 8.61695
9712.97 8.60571
9713.09 8.59631
9713.21 8.58837
9713.33 8.58180
9713.45 8.57629
9713.57 8.57166
9713.81 8.56444
9714.05 8.55924
9714.29 8.55537
9714.52 8.55241
9714.93 8.54870
9715.33 8.54596
9715.73 8.54380
9716.13 8.54201
9716.94 8.53917
9717.74 8.53700
9718.54 8.53527
9719.35 8.53386
9720.15 8.53268
9720.95 8.53169
9722.56 8.53013
9724.17 8.52901
9725.78 8.52825
9727.38 8.52783
9728.99 8.52775
9731.10 8.52821
9733.21 8.52947
9735.32 8.53175
9737.43 8.53543
9739.54 8.54116
9741.65 8.54994
9742.70 8.55599
9743.76 8.56353
9744.81 8.57303
9745.87 8.58516
9746.72 8.59761
9747.57 8.61320
9748.43 8.63298
9749.28 8.65852
9750.14 8.69222
9750.99 8.73803
9751.84 8.80286
9752.27 8.84615
9752.70 8.90003
9753.10 8.96463
9753.50 9.04870
9753.90 9.16210
9754.30 9.32064
9754.51 9.42491
9754.71 9.55155
9754.91 9.70624
9755.11 9.89598
9755.31 10.1291
9755.51 10.4155
9755.71 10.7664
9755.91 11.1921
9756.10 11.6766
9756.29 12.2498
9756.38 12.5777
9756.48 12.9292
9756.57 13.3090
9756.67 13.7183
9756.76 14.1630
9756.85 14.6345
9756.95 15.1383
9757.04 15.6746
9757.23 16.8457
9757.42 18.1460
9757.53 18.9869
9757.64 19.8692
9757.87 21.7431
9758.10 23.7285
9758.32 25.7631
9758.60 28.2503
9758.87 30.5783
9759.05 31.9170
9759.23 33.0975
9759.36 33.8899
9759.50 34.5447
9759.60 34.9186
9759.69 35.2158
9759.79 35.4377
9759.88 35.5822
9760.00 35.6521
9760.10 35.6180
9760.19 35.5033
9760.29 35.3066
9760.39 35.0339
9760.55 34.4101
9760.71 33.5923
9760.87 32.6016
9761.03 31.4631
9761.17 30.3821
9761.31 29.2299
9761.59 26.7873
9761.97 23.3718
9762.16 21.7204
9762.35 20.1492
9762.51 18.8981
9762.67 17.7317
9762.83 16.6566
9762.99 15.6762
9763.15 14.7912
9763.31 13.9997
9763.47 13.2981
9763.63 12.6845
9763.79 12.1672
9763.94 11.7183
9764.09 11.3257
9764.25 10.9884
9764.40 10.6958
9764.55 10.4459
9764.71 10.2302
9764.86 10.0466
9765.02 9.88820
9765.17 9.75324
9765.48 9.53656
9765.78 9.37447
9766.09 9.25097
9766.44 9.14278
9766.79 9.05906
9767.14 8.99244
9767.49 8.93811
9768.20 8.85471
9768.90 8.79371
9769.60 8.74715
9770.30 8.71064
9771.00 8.68133
9771.70 8.65740
9772.41 8.63747
9773.11 8.62067
9774.51 8.59402
9775.91 8.57393
9777.32 8.55835
9778.72 8.54587
9780.12 8.53561
9781.53 8.52702
9782.93 8.51972
9784.80 8.51150
9786.67 8.50460
9788.55 8.49869
9790.42 8.49356
9794.16 8.48488
9797.90 8.47762
9801.64 8.47135
9805.39 8.46578
9809.13 8.46070
9812.87 8.45599
9820.36 8.44728
9827.84 8.43921
9835.33 8.43154
9842.81 8.42413
9850.30 8.41690
9869.01 8.39926
9887.72 8.38189
9906.44 8.36459
9925.15 8.34725
9962.58 8.31222
10000.0 8.27655
10092.3 8.18513
10184.5 8.08795
10369.0 7.87330
10568.9 7.60411
10668.8 7.45274
10768.8 7.28876
10853.3 7.13925
10937.9 6.97982
11022.4 6.81074
11107.0 6.63323
11172.4 6.49213
11237.7 6.35086
11303.0 6.21423
11368.4 6.09124
11422.2 6.01088
11476.0 5.96347
11518.3 5.96444
11539.4 5.98246
11560.6 6.01676
11581.7 6.06872
11602.9 6.14507
11624.0 6.24983
11645.1 6.38779
11661.5 6.52480
11677.8 6.69263
11694.2 6.89690
11710.5 7.14411
11718.7 7.28545
11726.8 7.44276
11735.0 7.61145
11743.2 7.79639
11751.3 8.00199
11759.5 8.22760
11767.7 8.47518
11775.8 8.74657
11786.4 9.13872
11797.0 9.57988
11807.5 10.0780
11818.1 10.6424
11828.7 11.2778
11839.2 11.9989
11844.5 12.3935
11849.8 12.8155
11855.1 13.2636
11860.4 13.7383
11865.7 14.2485
11871.0 14.7897
11876.2 15.3646
11881.5 15.9798
11886.8 16.6373
11892.1 17.3322
11897.4 18.0781
11902.7 18.8743
11908.0 19.7194
11913.2 20.6207
11918.5 21.5889
11923.8 22.6131
11929.1 23.7065
11934.4 24.8777
11939.7 26.1227
11944.9 27.4421
11950.5 28.9196
11956.0 30.4915
11961.5 32.1613
11967.0 33.9419
11972.5 35.8492
11978.0 37.8551
11983.5 39.9833
11989.0 42.2488
11994.5 44.6295
12000.0 47.1302
12005.5 49.7743
12011.0 52.5207
12016.5 55.3831
12022.0 58.3578
12033.0 64.5444
12049.3 74.0378
12057.4 78.7524
12065.5 83.2945
12073.6 87.5549
12081.8 91.4018
12089.9 94.7312
12098.0 97.4395
12104.1 99.0103
12110.2 100.174
12116.3 100.957
12122.4 101.333
12128.5 101.284
12134.6 100.869
12140.7 100.136
12146.8 99.0933
12152.9 97.7591
12159.0 96.2031
12171.1 92.5789
12183.3 88.4420
12195.5 84.1139
12207.7 79.7279
12219.9 75.4285
12237.7 69.4877
12246.6 66.7050
12255.4 64.0629
12264.3 61.5598
12273.2 59.1970
12282.1 56.9722
12291.0 54.8772
12299.7 52.9581
12308.3 51.1533
12317.0 49.4559
12325.7 47.8609
12343.0 44.9465
12360.3 42.3637
12376.8 40.1745
12393.4 38.2059
12409.9 36.4441
12426.4 34.8498
12443.0 33.4076
12459.5 32.1081
12476.0 30.9219
12492.6 29.8378
12509.9 28.8063
12527.2 27.8608
12544.5 26.9943
12561.9 26.2012
12579.2 25.4669
12596.5 24.7911
12631.1 23.5824
12668.9 22.4495
12706.7 21.4728
12744.5 20.6232
12782.3 19.8784
12817.0 19.2744
12851.6 18.7286
12886.2 18.2353
12920.9 17.7905
12955.5 17.3823
12990.2 17.0106
13059.5 16.3521
13128.7 15.7894
13198.0 15.3005
13267.3 14.8706
13336.6 14.4888
13450.0 13.9472
13563.4 13.4810
13676.7 13.0704
13790.1 12.7006
13941.3 12.2519
14092.5 11.8323
14199.5 11.5417
14306.6 11.2486
14413.7 10.9455
14520.8 10.6231
14590.1 10.3986
14659.4 10.1573
14728.7 9.89440
14797.9 9.60380
14842.0 9.40022
14886.1 9.18049
14930.2 8.94028
14974.3 8.67698
15009.0 8.45097
15043.6 8.20618
15078.2 7.94068
15112.9 7.65262
15144.4 7.37011
15175.9 7.06982
15207.4 6.75544
15238.9 6.43896
15256.2 6.27258
15273.5 6.12093
15290.8 5.99613
15299.5 5.94945
15308.1 5.91725
15314.4 5.90541
15321.9 5.90702
15329.4 5.92940
15336.9 5.97726
15344.4 6.05653
15351.8 6.17488
15359.3 6.34200
15363.1 6.44705
15366.8 6.56642
15370.5 6.70642
15374.3 6.86750
15378.6 7.08319
15382.9 7.33436
15387.3 7.62594
15391.6 7.96360
15395.9 8.35384
15400.3 8.80414
15402.4 9.05506
15404.6 9.32313
15406.8 9.61209
15408.9 9.92065
15411.1 10.2531
15413.3 10.6097
15415.4 10.9921
15417.6 11.4002
15419.8 11.8396
15421.9 12.3083
15424.1 12.8129
15426.2 13.3509
15428.4 13.9298
15430.6 14.5470
15432.7 15.2107
15434.9 15.9179
15437.1 16.6780
15439.2 17.4872
15441.4 18.3563
15443.6 19.2807
15445.3 20.0568
15447.0 20.8689
15448.7 21.7284
15450.4 22.6264
15453.8 24.5629
15455.5 25.6016
15457.2 26.6924
15460.6 29.0410
15464.0 31.6169
15467.4 34.4174
15470.8 37.4304
15473.3 39.7393
15475.7 42.1592
15478.2 44.6830
15480.6 47.3010
15485.5 52.7641
15490.4 58.3916
15495.3 64.0083
15500.2 69.3620
15502.7 71.8594
15505.1 74.1943
15507.6 76.3371
15510.0 78.2545
15512.2 79.7989
15514.5 81.1318
15516.7 82.2440
15518.9 83.1269
15521.1 83.7882
15523.4 84.2260
15525.6 84.4470
15527.8 84.4617
15530.5 84.2235
