Nd-145(n,g) ENDFB-8.0
2197.70 0.787456
2197.87 0.735067
2198.05 0.688051
2198.26 0.634765
2198.48 0.588015
2198.70 0.546391
2198.92 0.509483
2199.13 0.476304
2199.35 0.446624
2199.57 0.419842
2199.78 0.395588
2200.13 0.361757
2200.47 0.332457
2200.81 0.306913
2201.15 0.284513
2201.49 0.264766
2201.84 0.247275
2202.18 0.231716
2202.52 0.217859
2202.86 0.205402
2203.20 0.194203
2203.55 0.184107
2203.89 0.175007
2204.23 0.166740
2204.57 0.159261
2205.25 0.146256
2205.94 0.135447
2206.62 0.126455
2207.30 0.118988
2207.99 0.112837
2208.67 0.107821
2209.35 0.103834
2210.04 0.100782
2210.72 0.0986229
2211.47 0.0972582
2212.21 0.0969490
2212.80 0.0974963
2213.39 0.0988043
2213.99 0.100966
2214.58 0.104096
2215.17 0.108377
2215.76 0.114029
2216.35 0.121390
2216.94 0.130937
2217.28 0.137727
2217.62 0.145648
2217.96 0.154919
2218.30 0.165786
2218.65 0.178674
2218.99 0.194028
2219.33 0.212484
2219.67 0.234835
2219.94 0.255679
2220.20 0.280293
2220.46 0.309797
2220.60 0.326822
2220.73 0.345669
2220.86 0.366801
2220.99 0.390271
2221.12 0.416692
2221.26 0.446658
2221.39 0.480938
2221.52 0.520540
2221.59 0.542739
2221.65 0.566803
2221.72 0.592969
2221.78 0.621512
2221.84 0.645396
2221.89 0.670534
2221.94 0.698115
2221.99 0.727255
2222.04 0.759349
2222.09 0.793383
2222.14 0.831001
2222.19 0.871031
2222.24 0.915418
2222.29 0.962793
2222.34 1.01547
2222.39 1.07183
2222.44 1.13464
2222.49 1.20196
2222.54 1.27554
2222.59 1.35602
2222.63 1.43125
2222.68 1.51252
2222.72 1.60031
2222.76 1.69286
2222.81 1.79508
2222.85 1.90543
2222.89 2.02449
2222.93 2.14979
2222.98 2.28790
2223.02 2.43661
2223.06 2.59659
2223.10 2.76438
2223.15 2.94866
2223.19 3.14627
2223.23 3.35790
2223.28 3.57882
2223.30 3.73421
2223.33 3.89040
2223.36 4.05299
2223.38 4.22212
2223.41 4.40461
2223.44 4.58755
2223.47 4.77749
2223.49 4.97455
2223.52 5.18655
2223.55 5.39847
2223.60 5.84477
2223.66 6.32153
2223.71 6.82918
2223.75 7.25566
2223.80 7.70182
2223.84 8.16751
2223.88 8.64096
2223.92 9.14429
2223.97 9.65357
2224.01 10.1923
2224.05 10.7347
2224.13 11.8357
2224.22 12.9849
2224.30 14.1712
2224.38 15.3666
2224.55 17.8851
2224.63 19.1248
2224.72 20.3125
2224.81 21.4133
2224.89 22.4198
2224.98 23.3213
2225.06 24.0775
2225.15 24.7019
2225.24 25.1501
2225.32 25.3996
2225.40 25.4813
2225.43 25.4672
2225.49 25.3849
2225.54 25.2335
2225.59 25.0134
2225.65 24.7266
2225.70 24.3611
2225.76 23.9301
2225.81 23.4373
2225.87 22.8979
2225.92 22.2854
2225.98 21.6363
2226.09 20.2200
2226.20 18.6705
2226.31 17.0629
2226.47 14.6739
2226.55 13.4906
2226.63 12.3522
2226.74 10.8432
2226.80 10.1195
2226.85 9.43656
2226.91 8.77121
2226.96 8.14856
2227.02 7.54693
2227.07 6.98835
2227.13 6.45272
2227.18 5.95904
2227.24 5.48895
2227.30 5.05860
2227.35 4.65146
2227.41 4.28102
2227.46 3.93858
2227.52 3.62285
2227.57 3.32743
2227.63 3.06143
2227.68 2.81366
2227.74 2.59151
2227.79 2.38537
2227.85 2.20118
2227.90 2.03368
2227.96 1.88155
2228.02 1.74111
2228.07 1.61616
2228.13 1.50096
2228.18 1.39853
2228.24 1.30412
2228.29 1.22016
2228.35 1.14403
2228.40 1.07495
2228.46 1.01112
2228.51 0.954161
2228.57 0.901398
2228.62 0.854176
2228.74 0.770852
2228.85 0.701435
2228.96 0.642028
2229.07 0.591215
2229.18 0.547346
2229.29 0.509448
2229.46 0.459290
2229.63 0.417442
2229.80 0.381977
2229.97 0.351526
2230.14 0.325096
2230.31 0.301949
2230.49 0.281523
2230.66 0.263381
2230.88 0.242673
2231.10 0.224717
2231.32 0.208891
2231.54 0.194980
2231.76 0.182572
2231.99 0.171548
2232.43 0.152720
2232.75 0.141218
2233.07 0.131247
2233.40 0.122516
2233.72 0.114823
2234.04 0.108007
2234.36 0.101938
2235.01 0.0916320
2235.45 0.0856937
2235.89 0.0805113
2236.33 0.0759623
2236.78 0.0719487
2237.66 0.0652242
2238.55 0.0598660
2239.35 0.0558892
2240.16 0.0525877
2240.97 0.0498208
2241.77 0.0475002
2242.58 0.0455479
2243.38 0.0439120
2244.99 0.0414154
2246.12 0.0401791
2247.25 0.0393039
2248.37 0.0387564
2249.50 0.0385223
2250.55 0.0385889
2251.60 0.0389479
2252.64 0.0396163
2253.69 0.0406279
2254.74 0.0420667
2255.78 0.0440717
2256.83 0.0468271
2257.88 0.0506288
2258.76 0.0550636
2259.21 0.0578749
2259.65 0.0612152
2260.09 0.0652293
2260.53 0.0701207
2260.98 0.0761825
2261.42 0.0838332
2261.76 0.0912941
2262.10 0.100586
2262.45 0.112519
2262.79 0.128536
2262.96 0.138991
2263.13 0.151819
2263.30 0.168183
2263.47 0.189863
2263.64 0.219716
2263.73 0.239154
2263.82 0.262244
2263.90 0.290485
2263.99 0.324365
2264.07 0.366091
2264.16 0.416349
2264.24 0.474366
2264.32 0.544244
2264.40 0.628217
2264.44 0.675646
2264.48 0.727453
2264.52 0.785462
2264.56 0.847214
2264.60 0.914441
2264.64 0.987537
2264.68 1.06898
2264.72 1.15521
2264.76 1.24858
2264.80 1.34951
2264.84 1.46127
2264.88 1.57886
2264.92 1.70536
2264.96 1.84118
2265.00 1.99053
2265.04 2.14654
2265.08 2.31312
2265.12 2.49065
2265.17 2.68435
2265.21 2.88507
2265.25 3.09769
2265.29 3.32241
2265.33 3.56552
2265.37 3.81528
2265.41 4.07752
2265.45 4.35225
2265.51 4.79506
2265.57 5.25815
2265.63 5.75592
2265.69 6.27058
2265.75 6.81727
2265.81 7.37561
2265.87 7.96120
2265.93 8.55139
2266.05 9.76817
2266.17 10.9791
2266.30 12.2569
2266.37 12.8656
2266.43 13.4322
2266.52 14.1199
2266.60 14.7162
2266.66 15.0513
2266.71 15.3425
2266.79 15.6490
2266.84 15.8295
2266.90 15.9583
2266.97 16.0503
2267.00 16.0562
2267.01 16.0551
2267.05 16.0319
2267.09 15.9804
2267.18 15.7810
2267.26 15.4578
2267.35 15.0146
2267.41 14.6484
2267.46 14.2437
2267.55 13.5716
2267.64 12.8362
2267.70 12.2548
2267.76 11.6595
2267.88 10.4253
2268.06 8.70174
2268.14 7.85655
2268.23 7.05085
2268.30 6.34532
2268.38 5.67794
2268.42 5.35993
2268.46 5.05293
2268.50 4.75727
2268.54 4.48032
2268.58 4.20766
2268.62 3.94685
2268.65 3.69790
2268.69 3.46078
2268.73 3.23542
2268.77 3.02167
2268.81 2.81933
2268.85 2.63296
2268.90 2.38152
2268.96 2.15498
2269.01 1.94401
2269.07 1.75528
2269.12 1.58072
2269.18 1.42561
2269.23 1.28308
2269.28 1.15720
2269.34 1.04221
2269.39 0.941230
2269.45 0.849474
2269.50 0.769299
2269.56 0.696785
2269.61 0.633692
2269.67 0.576846
2269.72 0.527554
2269.81 0.460692
2269.89 0.405975
2269.98 0.361252
2270.06 0.325085
2270.15 0.295101
2270.23 0.270757
2270.32 0.250439
2270.41 0.233789
2270.58 0.208047
2270.75 0.189570
2270.92 0.175858
2271.09 0.165357
2271.34 0.153909
2271.59 0.145550
2271.84 0.139347
2272.09 0.134758
2272.33 0.131444
2272.58 0.129177
2273.08 0.127196
2273.55 0.127902
2274.02 0.130766
2274.48 0.135678
2274.95 0.142694
2275.42 0.152021
2275.88 0.164048
2276.35 0.179393
2276.58 0.188563
2276.82 0.198936
2277.07 0.211564
2277.31 0.226067
2277.56 0.242811
2277.81 0.262266
2278.06 0.285051
2278.19 0.297996
2278.31 0.312000
2278.44 0.327444
2278.56 0.344264
2278.68 0.362958
2278.81 0.383499
2278.89 0.398336
2278.97 0.414303
2279.05 0.431538
2279.14 0.449962
2279.22 0.470218
2279.30 0.492309
2279.38 0.516500
2279.46 0.542766
2279.54 0.572129
2279.63 0.604731
2279.71 0.641110
2279.79 0.681384
2279.83 0.703645
2279.87 0.727308
2279.91 0.752492
2279.95 0.779327
2279.99 0.807953
2280.04 0.838524
2280.08 0.871206
2280.12 0.905298
2280.16 0.944585
2280.20 0.986843
2280.25 1.03234
2280.29 1.08016
2280.33 1.13291
2280.37 1.18979
2280.42 1.25117
2280.46 1.31582
2280.50 1.38722
2280.54 1.46430
2280.59 1.54752
2280.63 1.63518
2280.67 1.73196
2280.72 1.83637
2280.76 1.94896
2280.80 2.06737
2280.84 2.17593
2280.87 2.28807
2280.91 2.40707
2280.94 2.53327
2280.98 2.66701
2281.01 2.80864
2281.05 2.95851
2281.08 3.11698
2281.12 3.28440
2281.15 3.46111
2281.19 3.64747
2281.22 3.84379
2281.26 4.05042
2281.29 4.26765
2281.33 4.49579
2281.36 4.73511
2281.40 5.04481
2281.45 5.37220
2281.49 5.71764
2281.53 6.07273
2281.58 6.45459
2281.62 6.85508
2281.66 7.27423
2281.70 7.70154
2281.75 8.15714
2281.79 8.63075
2281.83 9.12190
2281.87 9.61797
2281.96 10.6810
2282.05 11.7875
2282.13 12.9535
2282.22 14.1535
2282.39 16.5795
2282.49 18.0048
2282.59 19.3601
2282.68 20.4324
2282.76 21.4209
2282.85 22.3157
2282.93 23.0778
2283.02 23.7150
2283.11 24.1888
2283.15 24.3851
2283.20 24.5260
2283.25 24.6105
2283.30 24.6380
2283.32 24.6346
2283.37 24.5796
2283.42 24.4583
2283.48 24.2715
2283.53 24.0263
2283.58 23.7024
2283.64 23.3228
2283.69 22.8768
2283.75 22.3846
2283.80 21.8113
2283.86 21.1994
2283.97 19.8400
2284.09 18.3530
2284.20 16.7860
2284.35 14.6043
2284.51 12.4643
2284.62 10.9577
2284.68 10.2390
2284.73 9.55889
2284.79 8.89504
2284.85 8.27234
2284.90 7.66972
2284.96 7.10911
2285.02 6.57087
2285.07 6.07395
2285.13 5.60037
2285.19 5.16624
2285.24 4.75530
2285.30 4.38103
2285.36 4.02895
2285.41 3.71018
2285.47 3.42704
2285.52 3.16647
2285.57 2.92718
2285.63 2.70790
2285.68 2.50732
2285.74 2.32418
2285.79 2.15722
2285.84 2.00522
2285.90 1.86701
2285.95 1.74146
2286.01 1.62752
2286.06 1.52417
2286.11 1.43046
2286.17 1.34553
2286.22 1.26855
2286.27 1.20000
2286.33 1.13326
2286.39 1.07403
2286.44 1.01954
2286.50 0.971097
2286.56 0.926431
2286.61 0.886629
2286.67 0.849830
2286.73 0.816943
2286.78 0.786445
2286.84 0.759101
2286.95 0.710777
2287.07 0.670150
2287.18 0.635797
2287.27 0.611442
2287.36 0.590307
2287.46 0.571541
2287.55 0.555227
2287.64 0.540750
2287.73 0.528208
2287.83 0.517152
2287.92 0.507676
2288.10 0.492567
2288.29 0.482165
2288.47 0.475998
2288.66 0.473779
2288.77 0.474313
2288.89 0.476261
2289.00 0.479633
2289.11 0.484459
2289.22 0.490786
2289.34 0.498682
2289.45 0.508239
2289.56 0.519573
2289.68 0.532832
2289.79 0.548197
2289.90 0.565897
2290.02 0.586214
2290.13 0.609497
2290.24 0.636185
2290.35 0.666823
2290.41 0.683989
2290.47 0.702102
2290.52 0.720126
2290.57 0.739030
2290.62 0.759665
2290.67 0.781354
2290.73 0.805085
2290.78 0.830090
2290.83 0.856972
2290.88 0.885907
2290.93 0.917729
2290.98 0.951436
2291.03 0.988602
2291.08 1.02807
2291.14 1.07170
2291.19 1.11813
2291.24 1.16854
2291.29 1.22331
2291.33 1.27439
2291.38 1.32933
2291.42 1.38845
2291.46 1.45059
2291.51 1.51899
2291.55 1.59266
2291.60 1.67200
2291.64 1.75543
2291.68 1.84730
2291.71 1.89584
2291.73 1.94620
2291.75 1.99845
2291.77 2.05265
2291.81 2.16448
2291.84 2.22485
2291.86 2.28744
2291.90 2.41647
2291.95 2.55815
2291.99 2.70662
2292.02 2.81263
2292.05 2.91967
2292.07 3.03147
2292.10 3.14821
2292.13 3.27448
2292.16 3.40174
2292.19 3.53442
2292.21 3.67268
2292.24 3.82192
2292.27 3.97202
2292.30 4.12815
2292.33 4.29047
2292.36 4.46526
2292.38 4.64061
2292.41 4.82255
2292.44 5.01121
2292.49 5.35785
2292.54 5.72592
2292.59 6.11585
2292.64 6.52794
2292.69 6.96237
2292.73 7.41915
2292.78 7.89816
2292.83 8.39908
2292.89 9.00866
2292.95 9.63465
2293.00 10.2860
2293.06 10.9610
2293.11 11.6699
2293.17 12.3981
2293.28 13.8862
2293.40 15.4078
2293.51 16.9278
2293.62 18.4065
2293.74 19.8011
2293.85 21.0682
2293.91 21.6357
2293.96 22.1567
2294.02 22.6265
2294.07 23.0341
2294.13 23.3906
2294.18 23.6801
2294.24 23.9070
2294.29 24.0669
2294.35 24.1629
2294.40 24.1943
2294.44 24.1758
2294.51 24.0699
2294.57 23.8754
2294.63 23.5936
2294.70 23.2281
2294.79 22.5487
2294.88 21.7250
2294.98 20.7817
2295.07 19.7440
2295.14 18.8764
2295.21 17.9698
2295.35 16.0829
2295.54 13.6036
2295.63 12.3939
2295.72 11.2384
2295.81 10.1244
2295.90 9.07485
2295.95 8.57664
2295.99 8.09706
2296.04 7.63657
2296.09 7.20490
2296.13 6.80099
2296.17 6.41509
2296.22 6.04716
2296.26 5.69706
2296.31 5.36456
2296.35 5.04936
2296.39 4.75109
2296.44 4.47554
2296.48 4.20943
2296.52 3.95883
2296.57 3.72319
2296.61 3.50680
2296.66 3.29899
2296.70 3.10435
2296.74 2.92225
2296.79 2.75581
2296.83 2.58970
2296.88 2.43523
2296.92 2.29172
2296.97 2.15848
2297.02 2.03487
2297.06 1.92023
2297.11 1.81396
2297.15 1.71755
2297.20 1.62615
2297.25 1.54146
2297.29 1.46298
2297.34 1.39025
2297.43 1.26026
2297.52 1.14942
2297.59 1.07751
2297.65 1.01274
2297.72 0.954296
2297.79 0.902176
2297.85 0.854155
2297.92 0.810487
2298.05 0.734766
2298.19 0.670550
2298.32 0.616288
2298.46 0.569232
2298.59 0.528626
2298.77 0.480445
2298.96 0.439822
2299.14 0.404760
2299.32 0.374516
2299.51 0.347910
2299.69 0.324586
2299.87 0.303782
2300.06 0.285324
2300.32 0.261735
2300.59 0.241425
2300.86 0.223796
2301.12 0.208383
2301.39 0.194822
2301.66 0.182821
2301.93 0.172148
2302.19 0.162610
2302.56 0.151044
2302.93 0.141041
2303.29 0.132311
2303.66 0.124653
2304.03 0.117904
2304.40 0.111931
2305.13 0.101908
2305.76 0.0949018
2306.40 0.0891238
2307.03 0.0843344
2307.67 0.0803654
2308.30 0.0770924
2308.93 0.0744205
2309.57 0.0722763
2310.20 0.0706041
2311.27 0.0687461
2312.34 0.0679954
2313.07 0.0680996
2313.81 0.0687171
2314.54 0.0698751
2315.28 0.0716223
2316.01 0.0740361
2316.74 0.0772162
2317.48 0.0813151
2318.21 0.0865426
2318.75 0.0912195
2319.28 0.0968001
2319.81 0.103483
2320.35 0.111535
2320.88 0.121324
2321.42 0.133363
2321.95 0.148383
2322.22 0.157324
2322.48 0.167441
2322.82 0.182092
2323.15 0.199485
2323.49 0.220380
2323.65 0.232456
2323.82 0.245752
2324.00 0.262245
2324.19 0.280915
2324.37 0.302202
2324.55 0.326530
2324.65 0.340173
2324.74 0.354913
2324.83 0.370884
2324.92 0.388053
2325.01 0.406984
2325.11 0.427726
2325.20 0.450550
2325.29 0.475496
2325.35 0.493106
2325.41 0.511656
2325.46 0.531919
2325.52 0.553356
2325.58 0.576879
2325.64 0.601876
2325.70 0.628942
2325.76 0.658309
2325.81 0.690816
2325.87 0.725658
2325.93 0.764379
2325.99 0.806037
2326.05 0.852492
2326.11 0.902626
2326.16 0.957688
2326.22 1.01823
2326.27 1.07053
2326.31 1.12697
2326.36 1.18790
2326.41 1.25368
2326.45 1.32470
2326.50 1.40137
2326.54 1.48412
2326.59 1.57340
2326.64 1.66968
2326.68 1.77346
2326.73 1.88523
2326.77 2.00552
2326.82 2.13485
2326.87 2.27378
2326.91 2.42283
2326.96 2.57896
2326.99 2.70401
2327.02 2.83143
2327.06 2.96916
2327.09 3.10928
2327.13 3.26047
2327.16 3.41403
2327.19 3.57446
2327.22 3.74191
2327.26 3.92194
2327.29 4.10408
2327.33 4.29949
2327.36 4.49678
2327.43 4.92075
2327.49 5.36935
2327.54 5.70021
2327.58 6.04589
2327.63 6.40617
2327.68 6.78074
2327.72 7.16913
2327.77 7.57078
2327.86 8.40151
2327.95 9.28406
2328.04 10.2002
2328.23 12.0751
2328.35 13.3586
2328.48 14.5778
2328.57 15.4149
2328.66 16.1734
2328.75 16.8530
2328.84 17.4238
2328.90 17.7190
2328.95 17.9682
2329.01 18.1692
2329.07 18.3200
2329.13 18.4328
2329.20 18.4704
2329.22 18.4669
2329.28 18.4120
2329.35 18.2909
2329.41 18.1050
2329.47 17.8609
2329.56 17.4215
2329.65 16.8779
2329.73 16.2726
2329.81 15.5943
2329.89 14.9196
2329.96 14.2136
2330.11 12.7203
2330.28 11.0268
2330.44 9.36613
2330.53 8.56646
2330.61 7.80053
2330.69 7.07397
2330.77 6.39897
2330.86 5.76191
2330.90 5.45781
2330.94 5.17294
2330.98 4.89344
2331.02 4.63258
2331.06 4.38349
2331.10 4.14602
2331.15 3.91464
2331.19 3.70014
2331.23 3.49662
2331.27 3.30380
2331.31 3.11704
2331.35 2.94490
2331.39 2.78247
2331.43 2.62938
2331.48 2.48185
2331.52 2.34652
2331.56 2.21639
2331.60 2.09726
2331.64 1.98292
2331.68 1.87842
2331.72 1.78058
2331.77 1.68904
2331.81 1.60142
2331.85 1.52154
2331.89 1.44515
2331.93 1.37557
2331.97 1.30906
2332.01 1.24850
2332.06 1.19197
2332.10 1.13919
2332.17 1.05484
2332.24 0.981007
2332.31 0.914468
2332.38 0.856077
2332.45 0.803286
2332.53 0.756775
2332.60 0.715087
2332.67 0.677623
2332.74 0.643409
2332.81 0.612934
2332.88 0.584934
2332.95 0.559840
2333.03 0.536640
2333.10 0.515722
2333.24 0.478866
2333.32 0.459943
2333.40 0.442666
2333.57 0.412480
2333.74 0.386734
2333.90 0.364857
2334.07 0.345923
2334.23 0.329658
2334.40 0.315554
2334.56 0.303307
2334.80 0.288260
2335.04 0.276121
2335.28 0.266349
2335.52 0.258699
2335.76 0.252858
2336.00 0.248689
2336.25 0.246023
2336.49 0.244786
2336.82 0.245297
2337.15 0.248324
2337.48 0.253906
2337.81 0.262148
2338.14 0.273346
2338.47 0.287805
2338.80 0.306151
2338.97 0.316956
2339.13 0.329019
2339.28 0.341278
2339.43 0.354739
2339.58 0.369726
2339.73 0.386214
2339.88 0.404625
2340.03 0.424955
2340.18 0.447609
2340.33 0.472931
2340.41 0.486911
2340.48 0.501547
2340.56 0.517085
2340.63 0.533603
2340.71 0.551186
2340.78 0.569932
2340.86 0.589950
2340.93 0.611363
2341.01 0.634629
2341.09 0.659297
2341.16 0.685847
2341.24 0.714485
2341.31 0.745454
2341.39 0.779026
2341.46 0.815519
2341.54 0.855296
2341.58 0.879158
2341.62 0.903649
2341.66 0.930050
2341.70 0.957194
2341.74 0.986505
2341.78 1.01669
2341.83 1.04855
2341.87 1.08219
2341.91 1.11864
2341.95 1.15630
2341.99 1.19717
2342.03 1.23945
2342.07 1.28540
2342.12 1.33301
2342.16 1.38354
2342.20 1.43718
2342.24 1.49560
2342.28 1.55625
2342.32 1.62234
2342.36 1.69100
2342.41 1.76587
2342.45 1.84366
2342.49 1.92643
2342.53 2.01447
2342.57 2.11049
2342.61 2.21025
2342.65 2.31634
2342.69 2.42912
2342.74 2.55199
2342.78 2.67948
2342.82 2.81485
2342.86 2.95849
2342.89 3.08416
2342.93 3.21605
2342.96 3.35436
2342.99 3.49935
2343.03 3.65125
2343.06 3.81027
2343.10 3.97665
2343.13 4.14538
2343.16 4.32688
2343.20 4.51637
2343.23 4.71403
2343.26 4.91386
2343.30 5.12814
2343.33 5.35108
2343.37 5.58282
2343.40 5.81627
2343.44 6.12567
2343.48 6.44108
2343.52 6.77796
2343.57 7.12027
2343.61 7.48466
2343.65 7.85363
2343.69 8.23552
2343.73 8.63004
2343.81 9.46586
2343.90 10.3480
2343.98 11.2708
2344.06 12.2159
2344.14 13.1976
2344.23 14.1828
2344.39 16.1658
2344.47 17.1380
2344.56 18.0748
2344.64 18.9619
2344.72 19.7754
2344.83 20.6881
2344.93 21.4498
2345.00 21.9072
2345.08 22.2697
2345.15 22.5316
2345.23 22.6875
2345.30 22.7391
2345.33 22.7328
2345.41 22.6302
2345.49 22.4037
2345.57 22.0575
2345.65 21.5979
2345.72 21.1305
2345.79 20.5947
2345.85 19.9971
2345.92 19.3546
2345.99 18.6555
2346.06 17.9279
2346.19 16.3755
2346.33 14.7587
2346.46 13.1342
2346.58 11.7588
2346.69 10.4419
2346.75 9.80687
2346.81 9.20440
2346.87 8.62520
2346.93 8.07053
2347.00 7.45275
2347.06 6.87929
2347.13 6.33347
2347.20 5.83133
2347.27 5.35742
2347.33 4.92489
2347.40 4.51973
2347.47 4.15251
2347.51 3.93287
2347.55 3.72526
2347.60 3.52924
2347.64 3.34436
2347.68 3.17015
2347.73 3.00612
2347.77 2.85182
2347.81 2.70677
2347.85 2.57050
2347.90 2.44255
2347.94 2.32247
2347.98 2.20982
2348.03 2.10418
2348.07 2.00513
2348.11 1.91227
2348.16 1.82523
2348.22 1.69856
2348.29 1.58575
2348.36 1.48221
2348.43 1.38986
2348.49 1.30493
2348.56 1.22898
2348.63 1.15891
2348.70 1.09604
2348.76 1.03781
2348.83 0.985349
2348.90 0.936543
2348.97 0.892365
2349.10 0.813524
2349.24 0.746036
2349.37 0.687327
2349.51 0.636562
2349.64 0.591959
2349.78 0.552483
2349.91 0.517316
2350.05 0.485805
2350.18 0.457422
2350.32 0.431739
2350.45 0.409392
2350.57 0.388930
2350.83 0.352819
2351.09 0.322019
2351.35 0.295498
2351.61 0.272473
2351.86 0.252338
2352.12 0.234616
2352.38 0.218986
2352.65 0.204358
2352.92 0.191397
2353.19 0.179813
2353.46 0.169415
2353.73 0.160011
2354.00 0.151540
2354.54 0.136852
2355.06 0.125107
2355.57 0.115137
2356.09 0.106597
2356.60 0.0992426
2357.12 0.0928424
2357.64 0.0872525
2358.15 0.0823453
2358.67 0.0780254
2359.31 0.0733437
2359.95 0.0692949
2360.58 0.0657782
2361.22 0.0627182
2362.50 0.0577007
2363.78 0.0538390
2364.76 0.0514836
2365.74 0.0495758
2366.72 0.0480482
2367.71 0.0468559
2368.69 0.0459606
2369.67 0.0453384
2370.65 0.0449712
2371.64 0.0448491
2372.72 0.0449950
2373.80 0.0454405
2374.88 0.0462020
2375.96 0.0473070
2377.04 0.0488006
2378.12 0.0507441
2379.20 0.0532244
2380.28 0.0563584
2381.56 0.0611413
2382.20 0.0640858
2382.84 0.0674889
2383.48 0.0714538
2384.11 0.0760825
2384.75 0.0815375
2385.39 0.0879961
2385.88 0.0938270
2386.37 0.100549
2386.86 0.108370
2387.36 0.117543
2387.90 0.129626
2388.17 0.136609
2388.44 0.144351
2388.71 0.153002
2388.98 0.162639
2389.25 0.173459
2389.52 0.185672
2389.76 0.198226
2390.01 0.212387
2390.26 0.228451
2390.50 0.246711
2390.62 0.256872
2390.75 0.267788
2390.87 0.279540
2390.99 0.292114
2391.11 0.305822
2391.24 0.320689
2391.36 0.336859
2391.48 0.354351
2391.62 0.375798
2391.75 0.399429
2391.89 0.425787
2392.02 0.455356
2392.09 0.471652
2392.16 0.488742
2392.23 0.507239
2392.29 0.526712
2392.36 0.547871
2392.43 0.570239
2392.50 0.594649
2392.56 0.620568
2392.63 0.648984
2392.70 0.679296
2392.77 0.712684
2392.83 0.748469
2392.90 0.788066
2392.97 0.830698
2393.04 0.878078
2393.10 0.929297
2393.17 0.986439
2393.24 1.04843
2393.31 1.11779
2393.37 1.19323
2393.44 1.27781
2393.51 1.36995
2393.54 1.42035
2393.58 1.47336
2393.61 1.52914
2393.64 1.58604
2393.68 1.64766
2393.71 1.71247
2393.75 1.78062
2393.78 1.85226
2393.81 1.92757
2393.85 2.00669
2393.88 2.08980
2393.91 2.17443
2393.95 2.26589
2393.98 2.36184
2394.02 2.46245
2394.05 2.56473
2394.08 2.67503
2394.12 2.79050
2394.15 2.91131
2394.18 3.03382
2394.22 3.16562
2394.25 3.30322
2394.32 3.59192
2394.39 3.90960
2394.45 4.24780
2394.52 4.61729
2394.59 5.00764
2394.66 5.43068
2394.72 5.87378
2394.79 6.30660
2394.85 6.75314
2394.91 7.22702
2394.97 7.71168
2395.03 8.22135
2395.09 8.73767
2395.22 9.80523
2395.49 12.2382
2395.62 13.4059
2395.76 14.4782
2395.82 14.9752
2395.89 15.4265
2395.96 15.8405
2396.03 16.2003
2396.11 16.5694
2396.19 16.8510
2396.27 17.0452
2396.35 17.1484
2396.40 17.1658
2396.43 17.1612
2396.51 17.0840
2396.59 16.9156
2396.67 16.6585
2396.75 16.3174
2396.82 15.9761
2396.88 15.5915
2396.95 15.1633
2397.02 14.6962
2397.08 14.1952
2397.15 13.6737
2397.28 12.5584
2397.42 11.2833
2397.56 10.0057
2397.69 8.85425
2397.76 8.29342
2397.82 7.75759
2397.89 7.23271
2397.96 6.73664
2398.02 6.25569
2398.09 5.80559
2398.15 5.37327
2398.22 4.97228
2398.28 4.59038
2398.35 4.23898
2398.41 3.90686
2398.48 3.60344
2398.54 3.32273
2398.61 3.06379
2398.66 2.88595
2398.71 2.71899
2398.75 2.56243
2398.80 2.41876
2398.85 2.28139
2398.90 2.15559
2398.94 2.03554
2398.99 1.92577
2399.04 1.82116
2399.09 1.72564
2399.13 1.63469
2399.18 1.55171
2399.23 1.47275
2399.28 1.40073
2399.32 1.33221
2399.37 1.26970
2399.44 1.18899
2399.50 1.11683
2399.57 1.05026
2399.63 0.990628
2399.70 0.935488
2399.76 0.885959
2399.83 0.840011
2399.89 0.798593
2399.96 0.760023
2400.03 0.725116
2400.09 0.692475
2400.16 0.662806
2400.22 0.634942
2400.29 0.609505
2400.42 0.563842
2400.50 0.537541
2400.58 0.513683
2400.67 0.491702
2400.75 0.471392
2400.83 0.452359
2400.92 0.434899
2401.08 0.403480
2401.25 0.375870
2401.42 0.351720
2401.58 0.330207
2401.75 0.311166
2401.88 0.297566
2402.01 0.285072
2402.14 0.273565
2402.27 0.262946
2402.54 0.244023
2402.80 0.227780
2403.06 0.213646
2403.32 0.201333
2403.58 0.190562
2403.84 0.181139
2404.20 0.170039
2404.56 0.160675
2404.91 0.152760
2405.27 0.146088
2405.63 0.140443
2405.98 0.135717
2406.34 0.131774
2406.70 0.128547
2407.17 0.125217
2407.65 0.122903
2408.12 0.121517
2408.60 0.121007
2409.12 0.121424
2409.65 0.122864
2410.17 0.125373
2410.69 0.129020
2411.22 0.133946
2411.74 0.140316
2412.26 0.148398
2412.79 0.158550
2413.14 0.166917
2413.50 0.176685
2413.86 0.188124
2414.04 0.194592
2414.21 0.201578
2414.39 0.209219
2414.57 0.217499
2414.75 0.226591
2414.93 0.236485
2415.11 0.247400
2415.29 0.259338
2415.46 0.272504
2415.64 0.287073
2415.83 0.304406
2416.01 0.322691
2416.19 0.343073
2416.28 0.354332
2416.37 0.366171
2416.46 0.378773
2416.55 0.392212
2416.64 0.406735
2416.72 0.422113
2416.81 0.438609
2416.90 0.456345
2416.99 0.475462
2417.08 0.496126
2417.17 0.518527
2417.26 0.542891
2417.32 0.562380
2417.39 0.582893
2417.46 0.605199
2417.52 0.628777
2417.59 0.654534
2417.65 0.681889
2417.72 0.711916
2417.78 0.743964
2417.85 0.779318
