Co-59(n,g) ENDFB-8.0
Energy(eV) XS(b)
45081.1 0.0120446
45084.6 0.0123858
45088.0 0.0127426
45091.5 0.0131162
45094.9 0.0135076
45098.4 0.0139182
45101.5 0.0143096
45104.7 0.0147178
45107.8 0.0151452
45110.9 0.0155931
45114.1 0.0160630
45117.2 0.0165565
45120.3 0.0170753
45123.4 0.0176213
45126.6 0.0181968
45129.7 0.0188043
45132.8 0.0194466
45136.0 0.0201269
45139.1 0.0208488
45142.2 0.0216160
45145.4 0.0224329
45148.5 0.0233046
45153.2 0.0247450
45158.0 0.0263444
45162.7 0.0281341
45167.5 0.0301483
45172.2 0.0324332
45174.6 0.0336879
45176.9 0.0350282
45179.3 0.0364619
45181.7 0.0379977
45184.1 0.0396446
45186.4 0.0414123
45189.3 0.0437619
45192.2 0.0463248
45195.2 0.0491161
45198.1 0.0521474
45201.0 0.0554242
45203.9 0.0589421
45206.8 0.0626825
45209.7 0.0666069
45216.5 0.0760238
45219.8 0.0805734
45223.2 0.0846971
45226.6 0.0881585
45230.0 0.0906896
45231.6 0.0915488
45233.3 0.0921075
45235.0 0.0923624
45236.7 0.0923073
45239.6 0.0915007
45242.5 0.0898641
45244.9 0.0879384
45247.4 0.0856112
45249.8 0.0829596
45252.2 0.0801008
45257.1 0.0740615
45261.9 0.0680742
45266.7 0.0624713
45271.6 0.0574375
45276.4 0.0530147
45281.3 0.0491768
45287.7 0.0448691
45294.1 0.0412793
45306.9 0.0356381
45319.6 0.0313301
45332.4 0.0278628
45353.6 0.0232899
45374.8 0.0197424
45385.4 0.0182639
45396.0 0.0169541
45406.6 0.0157941
45417.2 0.0147674
45427.4 0.0138914
45437.6 0.0131153
45447.8 0.0124275
45457.9 0.0118201
45468.1 0.0112842
45478.3 0.0108135
45488.5 0.0104009
45498.7 0.0100417
45510.8 0.00967905
45522.8 0.00937719
45534.9 0.00913052
45546.9 0.00893546
45559.0 0.00878877
45571.0 0.00868279
45583.1 0.00861760
45595.1 0.00859178
45613.6 0.00862606
45632.2 0.00874792
45650.7 0.00895750
45669.2 0.00925734
45678.5 0.00944293
45687.8 0.00965306
45697.1 0.00988891
45706.3 0.0101517
45715.6 0.0104427
45724.9 0.0107638
45734.1 0.0111163
45743.4 0.0114992
45753.6 0.0119625
45763.8 0.0124737
45774.0 0.0130351
45784.2 0.0136490
45794.4 0.0143202
45804.6 0.0150516
45814.8 0.0158486
45824.9 0.0167136
45830.9 0.0172520
45836.8 0.0178158
45842.8 0.0184056
45848.7 0.0190220
45854.7 0.0196655
45860.6 0.0203367
45866.6 0.0210352
45872.5 0.0217603
45878.5 0.0225115
45884.4 0.0232883
45890.4 0.0240895
45896.3 0.0249136
45902.3 0.0257583
45908.2 0.0266210
45920.1 0.0283845
45932.2 0.0302035
45944.4 0.0319962
45968.6 0.0352449
45980.7 0.0365517
45992.8 0.0375463
46004.9 0.0381652
46011.0 0.0383193
46017.0 0.0383656
46023.1 0.0383029
46029.1 0.0381322
46035.2 0.0378557
46041.2 0.0374789
46047.3 0.0370064
46053.3 0.0364473
46059.4 0.0358081
46065.4 0.0351001
46072.9 0.0341506
46080.3 0.0331286
46087.7 0.0320516
46095.1 0.0309363
46110.0 0.0286525
46124.8 0.0263833
46154.5 0.0221182
46184.2 0.0184779
46198.6 0.0169475
46213.0 0.0155701
46227.4 0.0143361
46241.8 0.0132358
46256.3 0.0122606
46270.7 0.0114048
46285.1 0.0106661
46299.5 0.0100675
46320.8 0.00960324
46328.7 0.00972997
46332.7 0.00995060
46336.7 0.0103839
46340.7 0.0113233
46342.7 0.0122824
46343.7 0.0130271
46344.7 0.0140422
46345.7 0.0154700
46346.7 0.0174714
46347.7 0.0202742
46348.7 0.0241290
46349.7 0.0294808
46350.7 0.0366574
46351.7 0.0463063
46352.7 0.0587672
46353.4 0.0706275
46354.2 0.0847200
46354.9 0.101220
46355.7 0.119976
46356.5 0.144543
46357.4 0.171923
46359.1 0.234885
46362.5 0.369717
46363.9 0.416021
46365.4 0.447678
46366.5 0.459791
46367.0 0.461180
46367.9 0.457208
46369.4 0.432044
46370.4 0.407524
46371.3 0.377774
46373.1 0.307539
46376.0 0.193275
46377.5 0.144656
46378.9 0.104894
46379.6 0.0883778
46380.4 0.0742994
46381.1 0.0621284
46381.8 0.0520228
46382.5 0.0435002
46383.3 0.0365865
46384.0 0.0309501
46384.7 0.0263968
46385.5 0.0223908
46386.3 0.0192830
46387.1 0.0168858
46387.9 0.0150627
46388.7 0.0136406
46389.5 0.0125555
46391.1 0.0110368
46392.7 0.0100679
46394.3 0.00941550
46397.4 0.00857253
46403.8 0.00762150
46410.2 0.00705352
46422.9 0.00636046
46435.7 0.00592085
46452.6 0.00550630
46469.6 0.00520508
46486.6 0.00499629
46503.6 0.00490783
46515.2 0.00497852
46521.0 0.00509527
46526.8 0.00531474
46532.6 0.00572863
46535.5 0.00608070
46538.4 0.00664153
46539.8 0.00707833
46541.3 0.00771195
46542.7 0.00868242
46544.1 0.0102189
46544.9 0.0113335
46545.6 0.0127416
46546.3 0.0145694
46547.0 0.0168706
46547.8 0.0198351
46548.5 0.0235262
46549.2 0.0281423
46549.9 0.0338641
46550.7 0.0415362
46551.5 0.0508581
46552.3 0.0621638
46553.0 0.0756811
46554.0 0.0973105
46555.1 0.123146
46556.1 0.153703
46557.1 0.188031
46561.1 0.345206
46562.7 0.396834
46564.2 0.433061
46565.5 0.447160
46566.0 0.448700
46566.8 0.445323
46567.7 0.434767
46568.5 0.417791
46569.6 0.389687
46570.6 0.355127
46572.7 0.275815
46574.1 0.219164
46575.5 0.167514
46577.0 0.123098
46577.7 0.104201
46578.4 0.0877761
46579.1 0.0733010
46579.8 0.0609042
46580.6 0.0504249
46581.3 0.0417860
46582.0 0.0345457
46582.7 0.0287083
46583.4 0.0239156
46584.1 0.0201232
46584.7 0.0177204
46585.2 0.0157116
46586.3 0.0126680
46587.4 0.0105449
46588.5 0.00909054
46589.6 0.00806618
46590.7 0.00734449
46592.9 0.00641747
46595.1 0.00585115
46597.3 0.00546255
46601.6 0.00494638
46606.0 0.00460976
46610.4 0.00437116
46619.1 0.00405350
46636.6 0.00371963
46654.1 0.00355438
46689.1 0.00345094
46708.8 0.00350245
46728.4 0.00366049
46748.1 0.00399206
46758.0 0.00426608
46767.8 0.00466209
46774.4 0.00502506
46780.9 0.00550320
46787.5 0.00614657
46794.0 0.00703536
46800.6 0.00830961
46803.9 0.00916627
46807.2 0.0102341
46810.4 0.0115889
46813.7 0.0133445
46817.0 0.0156814
46820.3 0.0188995
46821.8 0.0208095
46823.3 0.0230723
46824.8 0.0258195
46826.3 0.0291481
46827.8 0.0332807
46829.3 0.0383922
46830.8 0.0447971
46831.6 0.0485926
46832.3 0.0528484
46833.1 0.0580903
46833.9 0.0640160
46834.8 0.0706963
46835.6 0.0781988
46836.4 0.0865841
46837.2 0.0959010
46838.0 0.106181
46838.9 0.117431
46839.5 0.127027
46840.2 0.137194
46841.5 0.159064
46842.8 0.182507
46844.1 0.206524
46845.6 0.235231
46846.4 0.248803
46847.2 0.261234
46848.3 0.276818
46848.9 0.283386
46849.4 0.289017
46850.0 0.293634
46850.6 0.297172
46851.1 0.299581
46851.7 0.300813
46852.0 0.301005
46852.6 0.300369
46853.1 0.298558
46853.7 0.295597
46854.2 0.291530
46854.8 0.286413
46855.4 0.280318
46856.5 0.265536
46857.6 0.247451
46858.8 0.227339
46861.1 0.184709
46862.3 0.162394
46863.5 0.141400
46864.8 0.122218
46865.4 0.113330
46866.0 0.105123
46867.1 0.0920246
46868.1 0.0806456
46869.2 0.0707674
46870.3 0.0622634
46871.3 0.0549869
46872.4 0.0487849
46873.4 0.0435084
46874.5 0.0390189
46875.3 0.0359375
46876.2 0.0332176
46877.8 0.0286987
46879.5 0.0250932
46881.2 0.0222113
46882.9 0.0198469
46884.5 0.0179041
46887.9 0.0148923
46891.3 0.0126902
46894.6 0.0110361
46898.0 0.00975632
46901.3 0.00874477
46908.0 0.00726429
46914.7 0.00624973
46921.9 0.00548420
46929.0 0.00493103
46936.2 0.00452089
46943.3 0.00420927
46957.6 0.00377839
46971.9 0.00351345
46986.2 0.00335399
47000.5 0.00326841
47029.1 0.00323401
47052.3 0.00331686
47075.6 0.00349913
47098.8 0.00379445
47122.1 0.00423336
47141.7 0.00476039
47161.4 0.00549259
47181.0 0.00653094
47190.9 0.00721520
47200.7 0.00805071
47215.0 0.00963390
47229.3 0.0118524
47236.5 0.0133019
47243.6 0.0150692
47250.8 0.0172561
47257.9 0.0199937
47263.3 0.0225238
47265.7 0.0238519
47268.2 0.0253044
47270.7 0.0268965
47273.1 0.0286381
47275.6 0.0305632
47278.0 0.0326879
47280.5 0.0350386
47282.9 0.0376347
47285.3 0.0403961
47287.6 0.0434585
47288.8 0.0451221
47290.0 0.0468620
47291.2 0.0486977
47292.3 0.0506352
47293.5 0.0526991
47294.7 0.0548613
47295.8 0.0571462
47297.0 0.0595616
47298.2 0.0621377
47299.4 0.0648396
47300.5 0.0676970
47301.7 0.0707188
47302.9 0.0740828
47304.2 0.0776490
47305.4 0.0814276
47306.6 0.0854285
47307.9 0.0896607
47309.1 0.0941320
47310.3 0.0988486
47311.5 0.103774
47312.9 0.109685
47314.3 0.115868
47315.7 0.122354
47317.1 0.129123
47318.4 0.136149
47319.8 0.143392
47321.2 0.150802
47322.6 0.158314
47324.6 0.169550
47326.7 0.180478
47330.8 0.200110
47332.9 0.208053
47334.9 0.214172
47337.0 0.218197
47338.0 0.219357
47339.0 0.219914
47340.9 0.219384
47342.7 0.216878
47343.7 0.214904
47344.6 0.212508
47346.5 0.206467
47347.6 0.202152
47348.7 0.197388
47349.8 0.192241
47351.0 0.186826
47353.2 0.175261
47355.4 0.163182
47357.6 0.151017
47359.9 0.139108
47364.3 0.116995
47368.3 0.100073
47372.2 0.0856675
47376.1 0.0736075
47378.1 0.0683638
47380.0 0.0635885
47382.0 0.0592405
47383.9 0.0552799
47387.9 0.0483757
47391.8 0.0426142
47395.7 0.0377799
47398.4 0.0349174
47401.0 0.0323695
47403.7 0.0300858
47406.4 0.0280328
47411.7 0.0245009
47417.1 0.0216018
47421.0 0.0197918
47424.9 0.0182038
47428.8 0.0168039
47432.8 0.0155643
47436.7 0.0144617
47440.6 0.0134770
47448.4 0.0118019
47456.3 0.0104349
47464.1 0.00930696
47471.9 0.00836586
47479.8 0.00757338
47487.3 0.00692776
47494.8 0.00637039
47509.7 0.00546107
47524.7 0.00475750
47539.6 0.00420282
47555.3 0.00373844
47571.0 0.00336376
47586.7 0.00305751
47602.4 0.00280534
47622.3 0.00254515
47642.3 0.00234092
47662.2 0.00219061
47682.2 0.00212522
47691.1 0.00216429
47695.5 0.00222735
47700.0 0.00237931
47702.2 0.00257344
47703.3 0.00275303
47704.5 0.00303354
47705.6 0.00348420
47706.1 0.00380181
47706.7 0.00419389
47707.2 0.00469414
47707.8 0.00530730
47708.4 0.00608286
47708.9 0.00702405
47709.5 0.00820146
47710.0 0.00964162
47710.6 0.0113915
47711.1 0.0134616
47711.7 0.0159826
47712.3 0.0189802
47712.8 0.0225170
47713.4 0.0265772
47713.9 0.0313712
47714.5 0.0368915
47715.6 0.0501929
47716.7 0.0668896
47717.8 0.0870967
47719.3 0.120054
47720.8 0.157270
47723.9 0.232148
47725.1 0.256613
47726.4 0.273616
47727.4 0.280972
47727.9 0.282130
47728.0 0.282168
47728.4 0.281647
47729.2 0.277612
47730.7 0.260327
47732.6 0.221445
47734.5 0.173095
47735.0 0.160758
47736.0 0.136313
47737.9 0.0920150
47738.9 0.0734827
47739.9 0.0576143
47740.7 0.0466629
47741.5 0.0374035
47742.3 0.0297104
47743.0 0.0234256
47743.8 0.0183744
47744.6 0.0143779
47745.4 0.0112633
47746.2 0.00887055
47747.0 0.00705692
47747.8 0.00569921
47748.6 0.00469398
47749.4 0.00395663
47750.2 0.00341961
47750.9 0.00303014
47751.7 0.00274788
47752.5 0.00254478
47754.1 0.00228094
47755.7 0.00212901
47758.8 0.00196406
47765.1 0.00179795
47777.8 0.00163130
47790.4 0.00153836
47825.4 0.00139012
47860.3 0.00129658
47895.3 0.00123130
47930.2 0.00121038
47939.0 0.00122887
47947.7 0.00129068
47949.9 0.00134056
47952.1 0.00145636
47953.2 0.00157157
47954.3 0.00175641
47955.4 0.00205344
47955.9 0.00226450
47956.5 0.00252432
47957.0 0.00285449
47957.6 0.00326494
47958.1 0.00377207
47958.7 0.00438218
47959.2 0.00513871
47959.8 0.00603671
47960.3 0.00713482
47960.8 0.00841976
47961.4 0.00996807
47961.9 0.0117885
47962.5 0.0139120
47963.0 0.0163212
47964.1 0.0222738
47965.2 0.0298350
47966.2 0.0380055
47967.2 0.0475285
47969.1 0.0700802
47973.0 0.118825
47974.1 0.130240
47975.3 0.138370
47976.3 0.142226
47976.7 0.143027
47977.0 0.143145
47977.3 0.143006
47977.8 0.142221
47978.1 0.141271
47978.9 0.137326
47979.7 0.131398
47980.9 0.119889
47982.1 0.105857
47984.5 0.0749999
47986.4 0.0526822
47987.3 0.0430159
47988.2 0.0345258
47989.1 0.0272654
47990.1 0.0212127
47991.0 0.0162890
47991.9 0.0123770
47992.7 0.00966093
47993.5 0.00752403
47994.3 0.00587037
47995.1 0.00462442
47995.9 0.00367629
47996.7 0.00298256
47997.5 0.00246893
47998.3 0.00210241
47999.2 0.00183692
48000.0 0.00164886
48000.8 0.00151628
48001.6 0.00142381
48003.2 0.00131037
48004.8 0.00125003
48008.0 0.00119056
48011.2 0.00115858
48017.7 0.00111896
48043.5 0.00104822
48095.1 0.000990548
48207.1 0.000923195
48319.2 0.000885213
48431.2 0.000865228
48543.2 0.000858473
48696.6 0.000867252
48849.9 0.000894693
49003.2 0.000941829
49156.5 0.00101272
49292.1 0.00110932
49359.9 0.00118694
49393.8 0.00125087
49410.8 0.00130281
49427.7 0.00138898
49438.8 0.00149152
49444.3 0.00157481
49449.9 0.00170031
49455.4 0.00191381
49458.2 0.00210537
49459.5 0.00225513
49460.9 0.00247803
49462.3 0.00283480
49463.0 0.00309092
49463.7 0.00342301
49464.4 0.00385522
49465.1 0.00441833
49465.8 0.00515102
49466.5 0.00610117
49467.1 0.00732715
49467.8 0.00889892
49468.5 0.0108988
49469.2 0.0134220
49469.9 0.0165759
49470.6 0.0204794
49471.3 0.0252601
49472.0 0.0310513
49472.6 0.0370128
49473.2 0.0439248
49473.8 0.0518655
49474.4 0.0609022
49475.6 0.0824506
49476.8 0.108475
49478.0 0.139090
49479.2 0.173197
49480.4 0.209272
49481.6 0.244939
49483.1 0.287701
49484.7 0.320283
49486.0 0.335881
49486.7 0.339503
49487.0 0.339994
49487.1 0.339960
49487.4 0.339466
49487.7 0.338438
49488.7 0.329906
49489.9 0.310492
49491.1 0.282871
49491.9 0.261472
49492.7 0.238369
49494.3 0.190423
49495.9 0.144230
49497.5 0.103753
49498.2 0.0873113
49499.0 0.0728938
49499.7 0.0602721
49500.5 0.0493898
49501.2 0.0400296
49502.0 0.0323043
49502.7 0.0259227
49503.4 0.0207203
49504.2 0.0164823
49504.9 0.0131625
49505.7 0.0105527
49506.4 0.00852264
49507.2 0.00694034
49507.9 0.00575009
49508.6 0.00484728
49509.4 0.00416604
49510.1 0.00364756
49510.9 0.00326361
49511.6 0.00297407
49512.3 0.00275437
49513.8 0.00245373
49515.3 0.00226805
49518.3 0.00205230
49521.3 0.00192634
49525.5 0.00181187
49529.7 0.00173882
49538.2 0.00165756
49555.2 0.00161617
49580.7 0.00167957
49606.1 0.00185848
49618.9 0.00201538
49631.6 0.00225489
49638.0 0.00242990
49644.3 0.00266192
49650.7 0.00297895
49657.1 0.00342847
49660.7 0.00377631
49664.3 0.00422604
49667.9 0.00482365
49671.5 0.00564364
49675.1 0.00683468
49676.9 0.00765619
49678.7 0.00870580
49680.5 0.0101079
49682.3 0.0120301
49683.2 0.0132755
49684.1 0.0147755
49685.0 0.0165941
49685.9 0.0188099
49686.6 0.0208359
49687.3 0.0231996
49688.0 0.0259560
49688.7 0.0291655
49689.4 0.0328933
49690.1 0.0372080
49690.8 0.0421803
49691.4 0.0478803
49692.1 0.0543747
49692.8 0.0617238
49693.5 0.0699768
49694.2 0.0791681
49694.9 0.0893124
49695.6 0.100400
49696.3 0.112393
49697.0 0.125222
49697.6 0.136775
49698.1 0.148570
49699.3 0.173253
49700.5 0.198236
49701.6 0.222056
49702.2 0.233372
49702.8 0.243737
49703.4 0.253179
49704.0 0.261537
49704.5 0.268218
49705.0 0.273639
49705.6 0.277918
49706.1 0.280832
49706.6 0.282271
49707.0 0.282742
49707.5 0.282147
49708.0 0.280406
49708.5 0.277543
49709.0 0.273594
49709.6 0.267127
49710.2 0.259282
49710.8 0.250122
49711.4 0.239823
49712.3 0.222362
49713.3 0.203615
49715.1 0.164431
49716.1 0.143573
49717.1 0.124018
49717.6 0.114699
49718.1 0.105983
49718.6 0.0975462
49719.1 0.0897461
49719.6 0.0822773
49720.1 0.0753092
49720.6 0.0688400
49721.1 0.0629765
49721.6 0.0574667
49722.1 0.0525142
49722.6 0.0478965
49723.0 0.0437759
49723.6 0.0394548
49724.2 0.0356043
49724.8 0.0321846
49725.3 0.0292061
49725.9 0.0265243
49726.5 0.0241588
49727.6 0.0202703
49728.7 0.0172256
49729.9 0.0148763
49731.0 0.0130181
49732.1 0.0115586
49733.3 0.0103764
49734.4 0.00942167
49736.7 0.00796291
49738.9 0.00691094
49741.2 0.00611822
49744.9 0.00518041
49748.6 0.00451815
49752.3 0.00402994
49756.0 0.00365839
49763.3 0.00313922
49770.7 0.00280449
49778.1 0.00257784
49785.5 0.00241667
49800.2 0.00221290
49813.9 0.00210789
49827.5 0.00204917
49854.7 0.00200031
49891.0 0.00201369
49927.4 0.00207367
49963.7 0.00216607
50000.0 0.00228532
50047.2 0.00248167
50094.4 0.00273411
50118.0 0.00288657
50141.6 0.00306135
50165.2 0.00326399
50188.8 0.00350051
50225.7 0.00396040
50262.6 0.00458572
50299.5 0.00546478
50317.9 0.00608217
50327.1 0.00646689
50336.3 0.00694076
50344.1 0.00748346
50348.0 0.00786854
50351.8 0.00851280
50353.8 0.00913549
50355.7 0.0102802
50356.7 0.0112061
50357.6 0.0124996
50358.6 0.0142990
50359.6 0.0167491
50360.5 0.0201114
50361.5 0.0246120
50362.5 0.0305266
50363.4 0.0380565
50364.4 0.0476363
50365.4 0.0594390
50366.4 0.0736316
50367.3 0.0900831
50368.2 0.107187
50369.1 0.126018
50370.8 0.167112
50372.6 0.209287
50373.5 0.229095
50374.3 0.246707
50375.5 0.265844
50376.6 0.278544
50377.6 0.283683
50378.0 0.284105
50378.6 0.283040
50379.6 0.276731
50380.7 0.263253
50381.8 0.244267
50383.1 0.216801
50384.4 0.186132
50385.7 0.154789
50387.0 0.125165
50388.3 0.0983915
50389.6 0.0758136
50390.9 0.0574110
50392.2 0.0433097
50393.2 0.0350058
50394.2 0.0286331
50395.2 0.0237572
50396.2 0.0201525
50397.1 0.0175462
50398.1 0.0157174
50399.1 0.0144351
50400.1 0.0135661
50402.1 0.0126238
50404.5 0.0122195
50407.0 0.0121746
50412.0 0.0124425
50414.4 0.0126543
50416.9 0.0128985
50419.4 0.0131700
50421.8 0.0134661
50424.3 0.0137850
50426.8 0.0141260
50429.2 0.0144887
50431.7 0.0148733
50434.2 0.0152802
50436.7 0.0157101
50439.1 0.0161637
50441.6 0.0166404
50444.3 0.0171977
50447.0 0.0177887
50449.7 0.0184152
50452.5 0.0190771
50455.2 0.0197817
50457.9 0.0205291
50460.6 0.0213223
50463.3 0.0221614
50466.0 0.0230558
50468.8 0.0240062
50471.5 0.0250165
50474.2 0.0260868
50476.9 0.0272294
50479.6 0.0284405
50482.3 0.0297338
50485.1 0.0311048
50487.7 0.0325410
50490.4 0.0340670
50493.1 0.0356876
50495.7 0.0374074
50498.4 0.0392308
50501.1 0.0411616
50503.7 0.0432030
50506.4 0.0453488
50509.0 0.0475548
50511.6 0.0498671
50514.2 0.0522826
50516.8 0.0547955
50519.4 0.0573967
50522.0 0.0600735
50524.6 0.0628094
50527.2 0.0655832
50531.2 0.0698638
50535.2 0.0740562
50543.2 0.0815969
50547.2 0.0846200
50551.2 0.0869319
50553.2 0.0877786
50555.2 0.0884013
50557.2 0.0887904
50559.2 0.0889401
50562.4 0.0886773
50565.6 0.0878083
50568.8 0.0863681
50572.0 0.0844124
50574.2 0.0828055
50576.4 0.0810147
50578.6 0.0790674
50580.8 0.0769915
50583.0 0.0748146
50585.2 0.0725631
50589.6 0.0679331
50594.0 0.0632739
50598.4 0.0587188
50607.2 0.0502672
50614.7 0.0439468
50622.3 0.0385163
50626.0 0.0361153
50629.8 0.0339165
50633.6 0.0318948
50637.3 0.0300471
50641.1 0.0283501
50644.9 0.0267995
50648.6 0.0253785
50652.4 0.0240754
50656.1 0.0228797
50659.9 0.0217821
50663.7 0.0207737
50667.4 0.0198462
50674.9 0.0182016
50682.5 0.0168001
50690.0 0.0155987
50697.5 0.0145683
50705.0 0.0136792
50712.6 0.0129115
50720.1 0.0122453
50727.6 0.0116672
50737.2 0.0110382
50746.8 0.0105107
50756.4 0.0100685
50765.9 0.00969990
50775.5 0.00939456
50785.1 0.00914164
50794.7 0.00893528
50804.2 0.00877166
50812.4 0.00866235
50820.7 0.00857994
50837.1 0.00849243
50846.7 0.00848940
50856.2 0.00852471
50865.8 0.00860308
50875.4 0.00873444
50885.0 0.00894203
50894.5 0.00926273
50904.1 0.00977515
50913.7 0.0106600
50920.5 0.0117724
50924.0 0.0126263
50927.4 0.0138528
50929.9 0.0151507
50932.3 0.0170913
50933.6 0.0184712
50934.8 0.0202814
50936.1 0.0227076
50937.3 0.0260126
50938.5 0.0305570
50939.8 0.0368167
50940.4 0.0407724
50941.0 0.0453912
50941.6 0.0507656
50942.3 0.0569934
50942.9 0.0641752
50943.5 0.0724122
50944.1 0.0818027
50944.7 0.0924383
50945.4 0.104400
50946.0 0.117751
50946.6 0.132535
50947.2 0.148768
50948.0 0.170919
50948.8 0.195168
50949.5 0.221304
50950.3 0.249009
50953.4 0.365102
50954.1 0.389631
50954.7 0.412120
50955.4 0.432691
50956.1 0.450251
50956.5 0.459968
50957.0 0.468264
50957.4 0.475050
50957.9 0.480150
50958.4 0.484535
50959.0 0.485980
50959.8 0.483384
50960.5 0.475654
50961.4 0.462079
50962.2 0.443761
50963.0 0.422134
50963.7 0.397642
50964.5 0.370772
50965.3 0.342292
50967.3 0.263445
50968.4 0.225868
50969.4 0.190978
50969.9 0.174638
50970.4 0.159246
50971.0 0.144843
50971.5 0.131702
50972.0 0.119314
50972.5 0.108144
50973.0 0.0977330
50973.5 0.0884484
50974.3 0.0759275
50975.1 0.0654076
50975.9 0.0564247
50976.6 0.0490138
50977.4 0.0427857
50978.2 0.0377161
50979.0 0.0335007
50979.7 0.0300953
50981.3 0.0250002
50982.8 0.0215757
50984.4 0.0192297
50985.9 0.0175821
50989.0 0.0154444
50992.1 0.0141395
50998.3 0.0126440
51005.4 0.0117625
51012.5 0.0112956
51021.9 0.0109997
51031.4 0.0109079
51043.8 0.0109596
51056.1 0.0111260
51068.5 0.0113706
51080.9 0.0116744
51093.3 0.0120277
51105.7 0.0124252
51118.1 0.0128647
51130.5 0.0133459
51142.9 0.0138699
51155.3 0.0144379
51167.7 0.0150532
51180.1 0.0157205
51192.5 0.0164479
51204.9 0.0172491
51217.3 0.0181595
51229.6 0.0193014
51236.7 0.0204559
51238.5 0.0210807
51240.3 0.0221524
51242.0 0.0240978
51242.9 0.0256228
51243.8 0.0276529
51244.7 0.0303928
51245.6 0.0339656
51246.5 0.0386667
51247.3 0.0446211
51248.2 0.0522081
51249.1 0.0614918
51250.0 0.0728948
51250.9 0.0863198
51251.8 0.102155
51252.7 0.120024
51254.4 0.161874
51258.0 0.255634
51259.6 0.292618
51261.2 0.318123
51262.3 0.326976
51263.0 0.328532
51263.8 0.326564
51265.2 0.313588
51266.3 0.295838
51267.4 0.273025
51269.5 0.217747
51271.5 0.164287
51273.6 0.117522
51274.6 0.0979424
51275.6 0.0812829
51276.6 0.0675032
51277.6 0.0565075
51278.6 0.0477847
51279.6 0.0411114
51280.6 0.0361288
51281.6 0.0325258
51282.6 0.0299275
51283.6 0.0281169
51285.6 0.0260687
51287.8 0.0251742
51289.9 0.0248674
51294.1 0.0248661
51302.5 0.0254225
51310.9 0.0261759
51319.4 0.0270212
51327.8 0.0279292
51336.2 0.0288845
51344.7 0.0298810
51353.1 0.0309146
51362.5 0.0321074
51371.9 0.0333333
51381.3 0.0345877
51390.7 0.0358660
51400.1 0.0371628
51409.5 0.0384669
51428.2 0.0410620
51447.0 0.0435621
51465.8 0.0458543
51484.6 0.0478198
51503.4 0.0493354
51514.1 0.0499586
51524.9 0.0503845
51535.6 0.0506038
51546.3 0.0506100
51560.6 0.0502865
51575.0 0.0495987
51589.3 0.0485762
51603.6 0.0472612
51614.7 0.0460658
51625.9 0.0447502
51637.0 0.0433395
51648.1 0.0418583
51659.3 0.0403289
51670.4 0.0387763
51692.7 0.0356736
51715.0 0.0326400
51737.3 0.0297838
51781.8 0.0247250
51810.5 0.0219527
51839.1 0.0195476
51867.8 0.0174688
51896.4 0.0156771
51921.2 0.0143307
51945.9 0.0131503
51970.7 0.0121046
51995.4 0.0111825
