Sn-117(n,tot) ENDFB-8.0
1627.14 4.88297
1627.27 4.88289
1627.40 4.88287
1627.52 4.88291
1627.65 4.88305
1627.78 4.88332
1627.91 4.88375
1628.04 4.88440
1628.17 4.88531
1628.29 4.88653
1628.42 4.88810
1628.55 4.89008
1628.68 4.89243
1628.93 4.89823
1629.45 4.91182
1629.61 4.91550
1629.77 4.91829
1629.92 4.91989
1630.00 4.92027
1630.12 4.92024
1630.32 4.91865
1630.57 4.91406
1630.83 4.90766
1631.04 4.90216
1631.24 4.89691
1631.44 4.89231
1631.55 4.89032
1631.65 4.88857
1631.75 4.88702
1631.85 4.88568
1631.95 4.88453
1632.05 4.88356
1632.16 4.88274
1632.26 4.88205
1632.36 4.88147
1632.46 4.88098
1632.59 4.88046
1632.73 4.88003
1632.86 4.87967
1633.00 4.87937
1633.13 4.87910
1633.26 4.87886
1633.53 4.87844
1634.07 4.87769
1634.60 4.87702
1635.67 4.87577
1636.75 4.87457
1638.89 4.87225
1641.03 4.86999
1649.26 4.86132
1657.49 4.85238
1661.17 4.84820
1664.86 4.84384
1666.70 4.84156
1668.54 4.83918
1669.47 4.83793
1669.93 4.83728
1670.39 4.83662
1670.62 4.83630
1670.85 4.83599
1670.96 4.83586
1671.08 4.83574
1671.19 4.83566
1671.31 4.83562
1671.42 4.83565
1671.54 4.83576
1671.65 4.83599
1671.77 4.83636
1671.88 4.83692
1672.00 4.83772
1672.11 4.83879
1672.23 4.84018
1672.37 4.84246
1672.52 4.84540
1672.66 4.84900
1672.81 4.85322
1673.39 4.87375
1673.57 4.87963
1673.75 4.88415
1673.91 4.88659
1674.00 4.88722
1674.12 4.88720
1674.31 4.88512
1674.58 4.87883
1674.84 4.86998
1675.05 4.86213
1675.27 4.85471
1675.48 4.84827
1675.59 4.84552
1675.70 4.84309
1675.80 4.84099
1675.91 4.83918
1676.02 4.83764
1676.12 4.83636
1676.23 4.83528
1676.34 4.83438
1676.45 4.83363
1676.55 4.83301
1676.63 4.83262
1676.71 4.83227
1676.86 4.83168
1677.02 4.83119
1677.18 4.83078
1677.33 4.83041
1677.49 4.83008
1677.80 4.82947
1678.42 4.82837
1679.05 4.82734
1680.29 4.82538
1681.54 4.82346
1685.28 4.81769
1689.02 4.81165
1696.49 4.79820
1701.48 4.78782
1706.46 4.77588
1711.45 4.76183
1713.94 4.75376
1716.43 4.74481
1719.86 4.73075
1723.29 4.71406
1726.72 4.69380
1728.43 4.68192
1730.14 4.66857
1732.01 4.65198
1733.88 4.63269
1735.75 4.60997
1737.62 4.58280
1739.18 4.55571
1739.96 4.54026
1740.74 4.52329
1741.52 4.50458
1742.30 4.48385
1743.07 4.46078
1743.85 4.43499
1744.71 4.40281
1745.14 4.38498
1745.57 4.36593
1746.00 4.34544
1746.42 4.32351
1746.85 4.29994
1747.28 4.27479
1747.65 4.25172
1748.02 4.22753
1748.39 4.20245
1748.76 4.17700
1748.95 4.16443
1749.13 4.15224
1749.32 4.14074
1749.50 4.13041
1749.69 4.12200
1749.87 4.11670
1750.06 4.11645
1750.24 4.12455
1750.33 4.13341
1750.43 4.14658
1750.52 4.16567
1750.61 4.19195
1750.70 4.22817
1750.80 4.27630
1750.89 4.34092
1750.98 4.42496
1751.07 4.53571
1751.17 4.67736
1751.21 4.76453
1751.26 4.86104
1751.30 4.96984
1751.35 5.09225
1751.40 5.23288
1751.44 5.38729
1751.49 5.55994
1751.54 5.75259
1751.58 5.97200
1751.63 6.21082
1751.67 6.47551
1751.72 6.76821
1751.76 7.03995
1751.80 7.33479
1751.85 7.74014
1751.90 8.18702
1751.95 8.67828
1751.99 9.20528
1752.04 9.79274
1752.09 10.4193
1752.14 11.1136
1752.19 11.8497
1752.24 12.6604
1752.29 13.5329
1752.33 14.4689
1752.38 15.4485
1752.43 16.5136
1752.48 17.6209
1752.53 18.8165
1752.58 20.0509
1752.63 21.5128
1752.68 23.0496
1752.74 24.6577
1752.79 26.3006
1752.85 28.0347
1752.90 29.7890
1753.01 33.4566
1753.24 41.6840
1753.35 45.3952
1753.45 48.8592
1753.52 50.9005
1753.59 52.7848
1753.64 54.1524
1753.70 55.3927
1753.75 56.4760
1753.80 57.4169
1753.87 58.3779
1753.93 59.0845
1754.00 59.5498
1754.01 59.6066
1754.05 59.7276
1754.09 59.7665
1754.16 59.6124
1754.23 59.1279
1754.31 58.3246
1754.39 57.1700
1754.46 55.7358
1754.54 54.0157
1754.62 52.0878
1754.72 49.1286
1754.83 45.9074
1754.98 40.9352
1755.14 35.9148
1755.22 33.4516
1755.30 31.0668
1755.37 28.7823
1755.45 26.6423
1755.52 24.8835
1755.58 23.2268
1755.62 22.4264
1755.65 21.6760
1755.69 20.9301
1755.72 20.2327
1755.75 19.5416
1755.79 18.8971
1755.82 18.2600
1755.85 17.6675
1755.89 17.0832
1755.92 16.5411
1755.95 16.0231
1755.99 15.5286
1756.02 14.9739
1756.06 14.4502
1756.10 13.9564
1756.14 13.4915
1756.18 13.0542
1756.22 12.6434
1756.26 12.2579
1756.30 11.9053
1756.34 11.5660
1756.37 11.2483
1756.41 10.9511
1756.45 10.6732
1756.49 10.4135
1756.53 10.1709
1756.61 9.73800
1756.67 9.40618
1756.74 9.11123
1756.81 8.84888
1756.88 8.61525
1756.94 8.40684
1757.01 8.22055
1757.08 8.05358
1757.14 7.90349
1757.21 7.76812
1757.28 7.64559
1757.41 7.43272
1757.55 7.25425
1757.68 7.10332
1757.83 6.95191
1757.99 6.82269
1758.14 6.70997
1758.30 6.61042
1758.45 6.52164
1758.61 6.44179
1758.76 6.36949
1758.92 6.30366
1759.20 6.19771
1759.48 6.10634
1759.77 6.02667
1760.05 5.95654
1760.33 5.89432
1760.61 5.83871
1760.89 5.78872
1761.18 5.74353
1761.49 5.69847
1761.80 5.65784
1762.42 5.58720
1763.04 5.52780
1763.66 5.47729
1764.28 5.43367
1764.90 5.39571
1765.52 5.36226
1766.14 5.33267
1767.38 5.28250
1768.62 5.24165
1770.20 5.19935
1771.78 5.16512
1773.36 5.13679
1774.94 5.11288
1777.42 5.08203
1779.90 5.05721
1782.38 5.03675
1784.87 5.01956
1786.67 5.00866
1790.28 4.99001
1793.44 4.97634
1796.60 4.96452
1799.76 4.95415
1802.92 4.94495
1805.62 4.93777
1806.98 4.93438
1808.33 4.93107
1808.71 4.93018
1808.89 4.92976
1809.08 4.92937
1809.27 4.92902
1809.45 4.92876
1809.55 4.92868
1809.64 4.92863
1809.73 4.92863
1809.83 4.92869
1809.92 4.92882
1810.01 4.92902
1810.11 4.92931
1810.20 4.92969
1810.39 4.93078
1810.58 4.93233
1810.76 4.93433
1810.95 4.93673
1811.32 4.94201
1811.53 4.94471
1811.75 4.94669
1811.91 4.94754
1812.00 4.94768
1812.15 4.94743
1812.38 4.94586
1812.56 4.94375
1812.74 4.94110
1813.10 4.93506
1813.25 4.93247
1813.41 4.93008
1813.57 4.92792
1813.72 4.92606
1813.88 4.92447
1814.03 4.92315
1814.19 4.92207
1814.35 4.92118
1814.50 4.92043
1814.66 4.91981
1814.82 4.91928
1814.97 4.91881
1815.13 4.91839
1815.29 4.91800
1815.60 4.91728
1816.22 4.91595
1816.85 4.91470
1818.10 4.91232
1823.10 4.90368
1826.78 4.89794
1834.14 4.88754
1840.58 4.87933
1847.02 4.87172
1853.46 4.86457
1859.90 4.85771
1862.32 4.85517
1864.73 4.85261
1865.94 4.85129
1866.54 4.85062
1867.15 4.84993
1867.45 4.84959
1867.60 4.84942
1867.75 4.84927
1867.90 4.84913
1868.05 4.84903
1868.20 4.84898
1868.35 4.84900
1868.43 4.84904
1868.51 4.84912
1868.58 4.84924
1868.66 4.84940
1868.73 4.84961
1868.81 4.84988
1868.88 4.85021
1868.96 4.85061
1869.11 4.85167
1869.26 4.85311
1869.41 4.85497
1869.56 4.85726
1869.79 4.86160
1870.02 4.86673
1870.25 4.87217
1870.48 4.87725
1870.64 4.88016
1870.80 4.88230
1870.96 4.88351
1871.00 4.88366
1871.14 4.88363
1871.37 4.88181
1871.65 4.87718
1871.93 4.87096
1872.26 4.86335
1872.42 4.85988
1872.59 4.85683
1872.75 4.85422
1872.91 4.85207
1872.99 4.85116
1873.08 4.85034
1873.16 4.84962
1873.24 4.84899
1873.32 4.84843
1873.40 4.84793
1873.49 4.84750
1873.57 4.84712
1873.65 4.84679
1873.73 4.84649
1873.81 4.84622
1873.89 4.84599
1874.06 4.84559
1874.22 4.84525
1874.38 4.84496
1874.55 4.84470
1874.94 4.84414
1875.33 4.84365
1876.10 4.84273
1877.66 4.84104
1880.77 4.83789
1887.00 4.83179
1894.10 4.82486
1895.87 4.82309
1897.65 4.82127
1898.54 4.82031
1898.98 4.81982
1899.20 4.81958
1899.42 4.81934
1899.65 4.81910
1899.76 4.81900
1899.87 4.81890
1899.98 4.81882
1900.09 4.81876
1900.20 4.81874
1900.31 4.81875
1900.42 4.81881
1900.53 4.81894
1900.64 4.81916
1900.76 4.81948
1900.87 4.81993
1900.98 4.82054
1901.09 4.82131
1901.20 4.82227
1901.35 4.82390
1901.49 4.82593
1901.64 4.82838
1901.79 4.83121
1902.38 4.84432
1902.58 4.84811
1902.77 4.85092
1902.93 4.85223
1903.00 4.85253
1903.13 4.85252
1903.34 4.85107
1903.63 4.84677
1903.91 4.84076
1904.14 4.83562
1904.36 4.83076
1904.59 4.82654
1904.70 4.82472
1904.81 4.82313
1904.92 4.82173
1905.04 4.82053
1905.15 4.81950
1905.26 4.81864
1905.37 4.81790
1905.49 4.81730
1905.60 4.81678
1905.71 4.81635
1905.86 4.81588
1906.01 4.81549
1906.15 4.81516
1906.30 4.81488
1906.45 4.81462
1906.60 4.81439
1906.89 4.81397
1907.49 4.81322
1908.08 4.81252
1909.26 4.81120
1910.44 4.80994
1915.18 4.80502
1927.29 4.79232
1943.96 4.77329
1952.29 4.76273
1960.62 4.75122
1966.68 4.74212
1974.25 4.72969
1981.82 4.71581
1989.40 4.70010
1996.97 4.68203
2000.00 4.67396
2001.62 4.66938
2004.85 4.65958
2006.47 4.65425
2007.28 4.65143
2008.09 4.64848
2008.54 4.64674
2009.00 4.64495
2009.23 4.64405
2009.45 4.64318
2009.68 4.64240
2009.80 4.64207
2009.91 4.64182
2010.02 4.64167
2010.14 4.64167
2010.25 4.64185
2010.36 4.64228
2010.48 4.64303
2010.59 4.64418
2010.71 4.64583
2010.82 4.64806
2010.93 4.65100
2011.05 4.65475
2011.16 4.65941
2011.27 4.66501
2011.39 4.67170
2011.50 4.67946
2011.73 4.69797
2012.13 4.73801
2012.34 4.75850
2012.54 4.77669
2012.71 4.78916
2012.90 4.79755
2012.93 4.79822
2013.00 4.79953
2013.11 4.79980
2013.22 4.79811
2013.30 4.79534
2013.34 4.79391
2013.47 4.78627
2013.61 4.77619
2013.89 4.75090
2014.13 4.72637
2014.37 4.70280
2014.61 4.68228
2014.74 4.67351
2014.86 4.66585
2014.98 4.65916
2015.10 4.65345
2015.22 4.64862
2015.34 4.64458
2015.46 4.64122
2015.58 4.63843
2015.70 4.63612
2015.82 4.63420
2015.93 4.63278
2016.03 4.63155
2016.13 4.63047
2016.24 4.62951
2016.44 4.62785
2016.65 4.62641
2016.86 4.62512
2017.07 4.62392
2017.48 4.62169
2018.59 4.61616
2019.69 4.61086
2021.63 4.60163
2023.56 4.59215
2027.43 4.57188
2031.30 4.54909
2035.16 4.52311
2038.20 4.49990
2041.24 4.47368
2044.28 4.44376
2047.32 4.40926
2049.81 4.37682
2052.29 4.33968
2054.78 4.29675
2057.27 4.24655
2058.79 4.21136
2060.31 4.17205
2061.83 4.12786
2063.35 4.07781
2064.87 4.02065
2066.39 3.95482
2067.15 3.91797
2067.91 3.87808
2068.67 3.83479
2069.43 3.78773
2070.25 3.73132
2071.08 3.66887
2071.91 3.59938
2072.33 3.56161
2072.74 3.52171
2073.12 3.48299
2073.50 3.44211
2073.88 3.39890
2074.26 3.35318
2074.64 3.30477
2075.02 3.25346
2075.40 3.19906
2075.78 3.14136
2076.16 3.08020
2076.54 3.01543
2076.92 2.94699
2077.30 2.87498
2077.49 2.83773
2077.68 2.79976
2077.87 2.76118
2078.06 2.72218
2078.25 2.68299
2078.44 2.64398
2078.63 2.60564
2078.82 2.56888
2079.03 2.53126
2079.24 2.49878
2079.34 2.48531
2079.44 2.47457
2079.55 2.46712
2079.65 2.46408
2079.75 2.46667
2079.86 2.47649
2079.96 2.49595
2080.06 2.52750
2080.17 2.57551
2080.27 2.64386
2080.32 2.68813
2080.37 2.74016
2080.43 2.80105
2080.48 2.87052
2080.54 2.97515
2080.61 3.10063
2080.67 3.25045
2080.74 3.42566
2080.80 3.63621
2080.83 3.75731
2080.87 3.88478
2080.90 4.02738
2080.93 4.17722
2080.96 4.33927
2081.00 4.51438
2081.03 4.70958
2081.06 4.91402
2081.09 5.14153
2081.13 5.37940
2081.16 5.64364
2081.19 5.91943
2081.22 6.21567
2081.25 6.53360
2081.29 6.88556
2081.32 7.25158
2081.35 7.65604
2081.38 8.07588
2081.42 8.53894
2081.45 9.01871
2081.48 9.53033
2081.51 10.0754
2081.55 10.7118
2081.58 11.3723
2081.62 12.2488
2081.67 13.1724
2081.71 14.1669
2081.75 15.2360
2081.79 16.3832
2081.83 17.6123
2081.87 18.9267
2081.91 20.3300
2081.95 21.8254
2081.99 23.4161
2082.03 25.1052
2082.08 26.8953
2082.12 28.7890
2082.16 30.7884
2082.20 32.8954
2082.24 35.1114
2082.29 37.8455
2082.33 40.6695
2082.38 43.7034
2082.43 46.8198
2082.48 50.1488
2082.52 53.5486
2082.57 57.0826
2082.62 60.7452
2082.69 66.7554
2082.77 73.0342
2082.84 79.5408
2082.91 86.1356
2083.10 103.625
2083.20 112.376
2083.29 120.892
2083.39 129.008
2083.48 136.555
2083.55 141.588
2083.62 146.177
2083.72 151.669
2083.77 154.231
2083.82 156.415
2083.90 159.095
2083.97 160.942
2084.00 161.369
2084.01 161.558
2084.06 161.967
2084.10 162.111
2084.18 161.645
2084.24 160.804
2084.29 159.549
2084.36 157.409
2084.43 154.672
2084.53 149.618
2084.64 143.502
2084.74 136.499
2084.84 128.880
2084.99 116.882
2085.13 104.418
2085.24 95.8391
2085.34 87.4465
2085.44 79.3692
2085.49 75.4820
2085.54 71.7833
2085.59 68.1339
2085.64 64.6163
2085.69 61.2363
2085.75 57.9986
2085.80 54.9061
2085.85 51.9606
2085.90 49.1627
2085.95 46.5625
2086.00 44.1501
2086.05 41.9155
2086.09 39.7627
2086.14 37.7765
2086.19 35.8705
2086.24 34.1185
2086.29 32.4429
2086.34 30.9077
2086.39 29.4440
2086.43 28.1067
2086.48 26.8350
2086.53 25.6759
2086.58 24.5759
2086.63 23.5752
2086.68 22.6271
2086.72 21.7657
2086.78 20.9184
2086.83 20.1363
2086.88 19.4143
2086.93 18.7480
2086.98 18.1329
2087.03 17.5649
2087.08 17.0401
2087.13 16.5640
2087.18 16.1144
2087.23 15.6979
2087.28 15.3118
2087.34 14.9533
2087.39 14.6200
2087.44 14.3096
2087.49 14.0203
2087.54 13.7551
2087.61 13.4116
2087.68 13.1012
2087.75 12.8118
2087.82 12.5485
2087.89 12.3012
2087.96 12.0748
2088.09 11.6663
2088.23 11.3047
2088.37 10.9836
2088.51 10.6959
2088.65 10.4378
2088.85 10.0978
2089.06 9.80001
2089.26 9.53400
2089.46 9.29688
2089.67 9.08200
2089.87 8.88809
2090.07 8.71134
2090.28 8.54950
2090.48 8.40005
2090.68 8.26290
2090.89 8.13538
2091.09 8.01761
2091.50 7.80526
2091.90 7.62001
2092.27 7.47031
2092.64 7.33592
2093.01 7.21461
2093.38 7.10481
2093.75 7.00446
2094.12 6.91261
2094.49 6.82824
2094.86 6.75067
2095.27 6.67185
2095.67 6.59928
2096.49 6.47029
2097.30 6.35882
2098.11 6.26175
2099.22 6.14770
2100.33 6.05075
2101.44 5.96720
2102.55 5.89440
2104.18 5.80308
2105.81 5.72637
2107.43 5.66097
2109.06 5.60454
2110.69 5.55534
2112.31 5.51207
2113.94 5.47369
2115.57 5.43945
2118.68 5.38328
2121.78 5.33654
2124.89 5.29703
2127.99 5.26316
2131.25 5.23248
2134.50 5.20574
2137.76 5.18220
2141.01 5.16130
2144.56 5.14098
2148.11 5.12282
2151.66 5.10643
2155.21 5.09139
2155.80 5.08898
2156.39 5.08661
2156.77 5.08516
2156.96 5.08449
2157.15 5.08389
2157.34 5.08339
2157.53 5.08305
2157.72 5.08291
2157.91 5.08306
2158.10 5.08356
2158.29 5.08446
2158.48 5.08581
2158.67 5.08757
2159.42 5.09671
2159.60 5.09840
2159.78 5.09954
2159.92 5.09996
2160.00 5.09997
2160.11 5.09971
2160.35 5.09808
2160.65 5.09432
2160.95 5.08931
2161.43 5.08068
2161.67 5.07689
2161.79 5.07521
2161.91 5.07369
2162.03 5.07231
2162.15 5.07108
2162.27 5.06999
2162.39 5.06901
2162.51 5.06814
2162.63 5.06736
2162.75 5.06665
2162.87 5.06601
2163.11 5.06486
2163.35 5.06384
2163.59 5.06291
2163.83 5.06202
2164.79 5.05872
2167.46 5.05029
2170.12 5.04244
2175.45 5.02804
2180.78 5.01501
2186.10 5.00308
2190.84 4.99316
2192.39 4.99000
2193.17 4.98842
2193.95 4.98683
2194.34 4.98605
2194.53 4.98567
2194.72 4.98531
2194.92 4.98499
2195.11 4.98474
2195.21 4.98464
2195.31 4.98458
2195.40 4.98455
2195.50 4.98457
2195.60 4.98464
2195.70 4.98477
2195.79 4.98497
2195.89 4.98525
2195.99 4.98561
2196.08 4.98607
2196.28 4.98731
2196.47 4.98898
2196.67 4.99107
2197.05 4.99619
2197.35 5.00023
2197.65 5.00348
2197.88 5.00493
2197.99 5.00520
2198.00 5.00520
2198.02 5.00521
2198.03 5.00521
2198.06 5.00520
2198.12 5.00511
2198.30 5.00430
2198.55 5.00203
2198.80 4.99874
2199.43 4.98874
2199.59 4.98649
2199.75 4.98446
2199.91 4.98269
2200.07 4.98119
2200.23 4.97991
2200.38 4.97884
2200.54 4.97794
2200.70 4.97720
2200.86 4.97657
2201.02 4.97603
2201.18 4.97556
2201.34 4.97514
2201.53 4.97466
2201.73 4.97422
2202.12 4.97341
2202.89 4.97191
2204.45 4.96908
2207.56 4.96371
2213.79 4.95363
2226.89 4.93393
2240.00 4.91515
2247.87 4.90381
2255.73 4.89207
2262.28 4.88162
2268.84 4.87016
2272.77 4.86254
2274.73 4.85843
2276.70 4.85406
2277.79 4.85150
2278.06 4.85084
2278.33 4.85019
2278.60 4.84956
2278.74 4.84927
2278.87 4.84901
2279.01 4.84878
2279.14 4.84861
2279.28 4.84851
2279.41 4.84851
2279.55 4.84863
2279.69 4.84890
2279.82 4.84935
2279.96 4.85002
2280.09 4.85093
2280.23 4.85210
2280.36 4.85356
2280.50 4.85528
2280.77 4.85948
2281.04 4.86436
2281.35 4.86989
2281.66 4.87425
2281.87 4.87599
2281.99 4.87636
2282.00 4.87636
2282.03 4.87637
2282.06 4.87636
2282.11 4.87626
2282.34 4.87481
2282.62 4.87100
2282.90 4.86564
2283.22 4.85882
2283.53 4.85231
2283.69 4.84940
2283.85 4.84681
2284.01 4.84454
2284.16 4.84260
2284.32 4.84094
2284.48 4.83953
2284.64 4.83834
2284.79 4.83732
2284.95 4.83644
2285.11 4.83566
2285.27 4.83495
2285.42 4.83431
2285.70 4.83324
2285.98 4.83224
2286.54 4.83032
2288.79 4.82266
2290.47 4.81654
2292.15 4.80992
2294.11 4.80139
2295.09 4.79673
2295.59 4.79432
2296.08 4.79198
2296.32 4.79102
2296.57 4.79050
2296.69 4.79057
2296.81 4.79098
2296.93 4.79188
2297.06 4.79348
2297.18 4.79604
2297.30 4.79990
2297.43 4.80550
2297.55 4.81329
2297.67 4.82405
2297.79 4.83837
2297.92 4.85737
2298.04 4.88173
2298.16 4.91296
2298.28 4.95206
2298.41 5.00026
2298.53 5.05822
2298.65 5.12802
2298.77 5.20946
2298.90 5.30463
2299.02 5.41241
2299.14 5.53466
2299.26 5.67024
2299.39 5.81838
2299.51 5.97653
2299.63 6.14563
2299.75 6.32093
2300.00 6.68620
2300.00 8.60100
2500.00 8.43935
2625.00 8.35017
2750.00 8.26636
3000.00 8.11272
3250.00 7.98205
3500.00 7.86362
3750.00 7.76096
4000.00 7.66663
4250.00 7.58546
4500.00 7.51006
4750.00 7.43972
5000.00 7.37387
5500.00 7.26413
6000.00 7.16610
6500.00 7.08482
7000.00 7.01089
7500.00 6.94845
8000.00 6.89088
8500.00 6.84309
9000.00 6.79865
10000.0 6.71825
10625.0 6.67947
11250.0 6.64344
11875.0 6.60982
12500.0 6.57833
13750.0 6.52971
15000.0 6.48650
16000.0 6.45939
17000.0 6.43442
18500.0 6.40536
20000.0 6.37939
21250.0 6.36411
22500.0 6.35015
23750.0 6.33732
25000.0 6.32548
26250.0 6.31786
27500.0 6.31087
30000.0 6.29848
32500.0 6.29195
35000.0 6.28655
37500.0 6.28474
40000.0 6.28351
42500.0 6.28519
45000.0 6.28713
47500.0 6.28928
50000.0 6.29160
52500.0 6.29581
55000.0 6.30003
60000.0 6.30841
65000.0 6.31837
70000.0 6.32801
75000.0 6.33808
80000.0 6.34777
85000.0 6.35731
90000.0 6.36650
99999.9 6.38354
100000 6.34451
112500 6.33632
125000 6.32927
137500 6.32310
150000 6.31763
159968 6.31594
159969 6.31593
160594 6.31571
161220 6.31549
162471 6.31508
163722 6.31471
164972 6.31436
167474 6.31378
169976 6.31331
172478 6.31295
174980 6.31271
179984 6.31251
184988 6.31269
189992 6.31319
194996 6.31399
200000 6.31505
206250 6.31576
212500 6.31656
225000 6.31835
237500 6.32036
250000 6.32256
262500 6.32568
275000 6.32873
300000 6.33464
317314 6.33943
317315 6.33943
318028 6.33967
318742 6.33991
320169 6.34039
323023 6.34134
325878 6.34229
328732 6.34323
334441 6.34508
340150 6.34690
345859 6.34870
351568 6.35046
357277 6.35220
362986 6.35390
374403 6.35724
385821 6.36048
397239 6.36363
408657 6.36669
420075 6.36967
431493 6.37256
454329 6.37814
477164 6.38345
500000 6.38851
511140 6.38967
522279 6.39082
533419 6.39193
544558 6.39303
555698 6.39410
566837 6.39516
589117 6.39720
611396 6.39917
633675 6.40107
655954 6.40291
678233 6.40468
700000 6.40636
717740 6.40543
720311 6.40507
722881 6.40471
728023 6.40401
733164 6.40333
738305 6.40266
748588 6.40135
758870 6.40009
769153 6.39887
779435 6.39770
800000 6.39549
825000 6.38902
850000 6.38279
875000 6.37678
900000 6.37098
925000 6.36108
950000 6.35150
975000 6.34224
1.00000E+06 6.33325
1.01317E+06 6.32736
1.01705E+06 6.32553
1.02094E+06 6.32372
1.02870E+06 6.32014
1.02870E+06 6.32014
1.03122E+06 6.31850
1.03374E+06 6.31686
1.03877E+06 6.31360
1.04884E+06 6.30719
1.05890E+06 6.30091
1.06897E+06 6.29474
1.08911E+06 6.28277
1.10924E+06 6.27124
1.12938E+06 6.26014
1.14951E+06 6.24944
1.16965E+06 6.23914
1.18978E+06 6.22920
1.19354E+06 6.22652
1.19731E+06 6.22384
1.20484E+06 6.21855
1.21236E+06 6.21333
1.21989E+06 6.20817
1.23495E+06 6.19804
1.25000E+06 6.18815
1.26639E+06 6.17561
1.28278E+06 6.16335
1.29916E+06 6.15136
1.31555E+06 6.13963
1.31556E+06 6.13962
1.32003E+06 6.13559
1.32451E+06 6.13159
1.33347E+06 6.12364
1.34243E+06 6.11579
1.35138E+06 6.10803
1.36930E+06 6.09278
1.38722E+06 6.07786
1.40513E+06 6.06327
1.42305E+06 6.04900
1.44096E+06 6.03504
1.45888E+06 6.02138
1.45888E+06 6.02138
1.46402E+06 6.01671
1.46916E+06 6.01206
1.47944E+06 6.00286
1.48972E+06 5.99378
1.50000E+06 5.98482
1.51012E+06 5.97567
1.51523E+06 5.97068
1.52035E+06 5.96573
1.53057E+06 5.95593
1.54080E+06 5.94625
1.55102E+06 5.93669
1.57147E+06 5.91792
1.59192E+06 5.89962
1.59758E+06 5.89385
1.60323E+06 5.88812
1.61454E+06 5.87677
1.62585E+06 5.86558
1.63716E+06 5.85454
1.65977E+06 5.83292
1.68239E+06 5.81187
1.68239E+06 5.81186
1.68662E+06 5.80749
1.69084E+06 5.80313
1.69929E+06 5.79449
1.71620E+06 5.77745
1.73310E+06 5.76074
1.75000E+06 5.74436
1.76764E+06 5.72633
1.78527E+06 5.70863
1.78527E+06 5.70863
1.79088E+06 5.70230
1.79649E+06 5.69602
1.80771E+06 5.68356
1.81894E+06 5.67126
1.83016E+06 5.65910
1.85260E+06 5.63521
1.87504E+06 5.61189
1.89748E+06 5.58911
1.91993E+06 5.56685
1.94237E+06 5.54511
1.96481E+06 5.52385
1.96921E+06 5.51922
1.97361E+06 5.51460
1.98241E+06 5.50543
2.00000E+06 5.48733
2.00702E+06 5.47814
2.01405E+06 5.46902
2.02107E+06 5.45997
2.02809E+06 5.45098
2.03512E+06 5.44206
2.04214E+06 5.43321
2.04916E+06 5.42442
2.05619E+06 5.41570
2.06321E+06 5.40704
2.07023E+06 5.39844
2.07726E+06 5.38991
2.08428E+06 5.38144
2.09130E+06 5.37303
2.09833E+06 5.36468
2.10535E+06 5.35639
2.11237E+06 5.34816
2.11940E+06 5.33999
2.12642E+06 5.33188
2.13344E+06 5.32383
2.14047E+06 5.31583
2.14749E+06 5.30789
2.15451E+06 5.30001
2.16154E+06 5.29218
2.16856E+06 5.28441
2.17558E+06 5.27669
2.18261E+06 5.26903
2.18963E+06 5.26142
2.19665E+06 5.25387
2.20368E+06 5.24636
2.21070E+06 5.23891
2.21772E+06 5.23151
2.22475E+06 5.22416
2.23177E+06 5.21686
2.23879E+06 5.20961
2.24582E+06 5.20241
2.25284E+06 5.19526
2.25986E+06 5.18816
2.26689E+06 5.18110
2.27391E+06 5.17410
2.28093E+06 5.16714
2.28796E+06 5.16023
2.29498E+06 5.15336
2.30200E+06 5.14654
2.30903E+06 5.13977
2.31605E+06 5.13304
2.32307E+06 5.12636
2.33010E+06 5.11972
2.33712E+06 5.11312
2.34414E+06 5.10657
2.35117E+06 5.10006
2.35819E+06 5.09360
2.36521E+06 5.08717
2.37224E+06 5.08079
2.37926E+06 5.07445
2.38628E+06 5.06815
2.39330E+06 5.06190
2.40033E+06 5.05568
2.40735E+06 5.04950
2.41437E+06 5.04337
2.42140E+06 5.03727
2.42842E+06 5.03121
2.43544E+06 5.02519
2.44247E+06 5.01921
2.44949E+06 5.01327
2.45809E+06 5.00473
2.46669E+06 4.99627
2.47530E+06 4.98787
2.48390E+06 4.97954
2.49250E+06 4.97128
2.50110E+06 4.96309
2.50970E+06 4.95495
2.51830E+06 4.94689
2.52691E+06 4.93889
2.53551E+06 4.93095
2.54411E+06 4.92307
2.55271E+06 4.91526
2.56131E+06 4.90751
2.56992E+06 4.89982
2.57852E+06 4.89219
2.58712E+06 4.88462
2.59572E+06 4.87710
2.60432E+06 4.86965
2.61292E+06 4.86225
2.62153E+06 4.85491
2.63013E+06 4.84763
2.63873E+06 4.84040
2.64733E+06 4.83323
2.65593E+06 4.82611
2.66453E+06 4.81905
2.67314E+06 4.81204
2.68174E+06 4.80508
2.69034E+06 4.79818
2.69894E+06 4.79133
2.70754E+06 4.78453
2.71614E+06 4.77778
2.72475E+06 4.77108
2.73335E+06 4.76443
2.74195E+06 4.75784
2.75055E+06 4.75128
2.75915E+06 4.74478
2.76775E+06 4.73833
2.77636E+06 4.73192
2.78496E+06 4.72556
2.79356E+06 4.71925
2.80216E+06 4.71299
2.81076E+06 4.70677
2.81937E+06 4.70059
2.82797E+06 4.69446
2.83657E+06 4.68838
2.84517E+06 4.68234
2.85377E+06 4.67634
2.86237E+06 4.67038
2.87098E+06 4.66447
2.87958E+06 4.65860
2.88818E+06 4.65278
2.89678E+06 4.64699
