Mo-96(n,g) ENDFB-8.0
Energy(eV) XS(b)
452.698 0.00224154
455.040 0.00206768
458.475 0.00186512
461.909 0.00170549
465.343 0.00157740
468.778 0.00147313
475.647 0.00131160
482.516 0.00119267
491.258 0.00108001
500.000 0.000993338
507.327 0.000934991
514.654 0.000885818
525.645 0.000824903
536.635 0.000773889
547.626 0.000731511
558.616 0.000694652
580.598 0.000634719
602.579 0.000587566
622.728 0.000552651
642.877 0.000523170
663.027 0.000498316
683.176 0.000477473
723.475 0.000444471
763.774 0.000420934
800.409 0.000406661
837.044 0.000399110
866.352 0.000400621
881.006 0.000406057
895.660 0.000417726
910.314 0.000441878
921.305 0.000479822
926.800 0.000510862
932.296 0.000554575
937.791 0.000627903
940.539 0.000681309
943.286 0.000752177
946.034 0.000852808
948.781 0.000991066
950.155 0.00108699
951.529 0.00120697
952.903 0.00135921
954.277 0.00155275
955.364 0.00174994
956.452 0.00200436
957.540 0.00233654
958.627 0.00278149
959.715 0.00339705
960.259 0.00379703
960.802 0.00428015
961.346 0.00487038
961.890 0.00560579
962.434 0.00654468
962.978 0.00777137
963.436 0.00912080
963.893 0.0108854
964.351 0.0132596
964.809 0.0165747
965.038 0.0187653
965.267 0.0214766
965.496 0.0249318
965.725 0.0295415
965.840 0.0325200
965.954 0.0361730
966.069 0.0407807
966.183 0.0467605
966.298 0.0547577
966.412 0.0657066
966.527 0.0809680
966.584 0.0907818
966.641 0.102445
966.716 0.121193
966.791 0.144670
966.867 0.174068
966.942 0.210628
967.017 0.255967
967.054 0.282441
967.092 0.311674
967.130 0.344064
967.167 0.379687
967.205 0.418992
967.242 0.462031
967.280 0.509303
967.317 0.560967
967.355 0.617290
967.392 0.678368
967.430 0.744781
967.468 0.816617
967.505 0.894107
967.543 0.977229
967.580 1.06661
967.618 1.16220
967.656 1.26411
967.693 1.37215
967.731 1.48691
967.768 1.60780
967.806 1.73540
967.843 1.86892
967.875 1.98843
967.908 2.11229
967.972 2.37227
968.036 2.64701
968.101 2.93405
968.358 4.13588
968.423 4.42858
968.487 4.70839
968.552 4.97018
968.616 5.20893
968.688 5.44152
968.759 5.63355
968.798 5.72032
968.838 5.79246
968.891 5.86661
968.931 5.90260
968.987 5.92647
969.000 5.92727
969.004 5.92714
969.019 5.92538
969.033 5.92154
969.061 5.90769
969.104 5.87112
969.145 5.81790
969.187 5.74757
969.228 5.66111
969.266 5.56910
969.296 5.48663
969.338 5.36102
969.379 5.22284
969.421 5.07301
969.462 4.91277
969.545 4.56592
969.628 4.19354
969.794 3.41578
969.885 2.99513
969.976 2.59179
970.021 2.39916
970.066 2.21373
970.112 2.03620
970.157 1.86711
970.202 1.70689
970.248 1.55581
970.293 1.41404
970.338 1.28163
970.383 1.15852
970.429 1.04457
970.474 0.939549
970.519 0.843168
970.550 0.783353
970.580 0.727313
970.610 0.674723
970.640 0.625456
970.701 0.536358
970.761 0.458927
970.821 0.392052
970.882 0.334634
970.942 0.285607
971.003 0.243958
971.063 0.208687
971.124 0.179040
971.184 0.154164
971.244 0.133351
971.305 0.115976
971.365 0.101490
971.426 0.0894185
971.486 0.0793531
971.607 0.0638980
971.728 0.0529880
971.848 0.0451140
971.969 0.0392693
972.090 0.0347867
972.211 0.0312412
972.453 0.0259310
972.619 0.0231652
972.785 0.0208792
973.117 0.0172983
973.449 0.0146210
973.782 0.0125510
974.114 0.0109097
974.446 0.00958430
974.778 0.00849715
975.111 0.00759455
975.775 0.00619381
976.440 0.00517192
977.104 0.00440313
977.769 0.00380545
978.675 0.00318006
979.581 0.00271062
980.487 0.00235007
981.393 0.00206712
982.300 0.00184085
983.206 0.00165715
985.018 0.00138339
986.831 0.00118641
988.643 0.00104081
990.455 0.000930860
992.267 0.000846857
996.134 0.000719832
1000.00 0.000636402
1004.20 0.000575250
1008.41 0.000532918
1016.81 0.000479244
1025.21 0.000447712
1033.62 0.000427977
1050.43 0.000405875
1067.23 0.000395034
1100.85 0.000387708
1134.47 0.000389848
1168.08 0.000399643
1187.52 0.000411096
1206.95 0.000432525
1216.67 0.000451593
1226.39 0.000483523
1236.10 0.000546032
1240.96 0.000604494
1243.39 0.000644438
1245.82 0.000698448
1247.73 0.000755324
1249.63 0.000829883
1251.53 0.000930466
1253.44 0.00106999
1255.34 0.00126807
1256.29 0.00140493
1257.25 0.00157750
1258.20 0.00179908
1259.15 0.00208976
1260.10 0.00247942
1261.05 0.00302163
1261.64 0.00347714
1262.24 0.00406757
1262.83 0.00485143
1263.42 0.00592428
1263.71 0.00661804
1264.01 0.00745326
1264.30 0.00848217
1264.60 0.00976832
1264.90 0.0114373
1265.19 0.0137014
1265.34 0.0152008
1265.49 0.0170698
1265.63 0.0195205
1265.78 0.0228186
1265.90 0.0266132
1266.03 0.0317321
1266.15 0.0387974
1266.27 0.0486403
1266.34 0.0549992
1266.40 0.0623928
1266.46 0.0712649
1266.52 0.0815530
1266.58 0.0938510
1266.64 0.108042
1266.70 0.124908
1266.77 0.144241
1266.83 0.167047
1266.89 0.193436
1266.95 0.223832
1267.01 0.258076
1267.07 0.297734
1267.14 0.341962
1267.20 0.392644
1267.26 0.448552
1267.32 0.511898
1267.38 0.580963
1267.44 0.658282
1267.50 0.741545
1267.57 0.833577
1267.63 0.931395
1267.69 1.03806
1267.75 1.14987
1267.83 1.30206
1267.91 1.46346
1267.98 1.63242
1268.06 1.80688
1268.22 2.16224
1268.30 2.33727
1268.37 2.50624
1268.44 2.64994
1268.51 2.78360
1268.58 2.90485
1268.65 3.01005
1268.73 3.10487
1268.80 3.17820
1268.84 3.21065
1268.88 3.23519
1268.93 3.25472
1268.99 3.26468
1269.00 3.26508
1269.01 3.26501
1269.01 3.26473
1269.01 3.26461
1269.02 3.26396
1269.03 3.26315
1269.04 3.26069
1269.07 3.25313
1269.13 3.22642
1269.17 3.19834
1269.21 3.16934
1269.22 3.15635
1269.26 3.11608
1269.30 3.07126
1269.38 2.96463
1269.42 2.89167
1269.47 2.81428
1269.56 2.64206
1269.65 2.45313
1269.74 2.25510
1269.96 1.74665
1270.08 1.50051
1270.13 1.38258
1270.19 1.27099
1270.24 1.16222
1270.30 1.05879
1270.36 0.961018
1270.41 0.869151
1270.47 0.783322
1270.52 0.703579
1270.58 0.629892
1270.63 0.563317
1270.71 0.479461
1270.79 0.405987
1270.87 0.342191
1270.94 0.287280
1271.02 0.240409
1271.10 0.200719
1271.17 0.167360
1271.25 0.139850
1271.33 0.116709
1271.40 0.0976319
1271.48 0.0819852
1271.56 0.0693570
1271.63 0.0589286
1271.71 0.0504596
1271.79 0.0435888
1271.86 0.0380780
1271.94 0.0335320
1272.02 0.0298233
1272.17 0.0242723
1272.33 0.0204296
1272.48 0.0176804
1272.63 0.0156005
1272.79 0.0139824
1273.09 0.0115649
1273.30 0.0103156
1273.51 0.00928379
1273.93 0.00767731
1274.35 0.00648448
1274.77 0.00557008
1275.19 0.00485253
1275.61 0.00427877
1276.03 0.00381253
1276.45 0.00342789
1277.28 0.00283299
1278.12 0.00239775
1278.96 0.00207037
1279.80 0.00181847
1280.58 0.00163254
1281.36 0.00148311
1282.93 0.00125797
1284.49 0.00109505
1286.06 0.000975574
1287.62 0.000885447
1289.18 0.000815951
1292.31 0.000720483
1295.44 0.000653845
1298.57 0.000607972
1304.83 0.000551596
1313.77 0.000511145
1322.71 0.000491147
1340.59 0.000477006
1360.26 0.000479762
1379.92 0.000493000
1399.59 0.000517020
1419.26 0.000558997
1433.12 0.000611113
1440.04 0.000650970
1446.97 0.000707172
1453.90 0.000790794
1457.36 0.000846883
1460.83 0.000921182
1464.29 0.00101932
1467.76 0.00115301
1471.22 0.00134210
1472.95 0.00146078
1474.68 0.00161100
1476.47 0.00180839
1478.26 0.00206243
1480.05 0.00239719
1481.84 0.00285091
1483.62 0.00347822
1484.52 0.00388936
1485.41 0.00439763
1486.31 0.00503207
1487.20 0.00583622
1488.09 0.00687685
1488.99 0.00825668
1489.66 0.00960858
1490.33 0.0113422
1491.00 0.0136347
1491.67 0.0167673
1492.01 0.0187974
1492.34 0.0212417
1492.68 0.0242344
1493.01 0.0279662
1493.35 0.0327538
1493.68 0.0391103
1493.85 0.0432109
1494.02 0.0482066
1494.19 0.0545838
1494.35 0.0629659
1494.47 0.0707915
1494.59 0.0808447
1494.71 0.0940003
1494.83 0.111299
1494.95 0.134667
1495.07 0.166168
1495.13 0.186014
1495.18 0.208672
1495.24 0.234920
1495.30 0.265286
1495.36 0.300992
1495.42 0.341500
1495.48 0.388913
1495.54 0.442424
1495.60 0.504696
1495.66 0.574541
1495.72 0.653852
1495.78 0.743590
1495.84 0.846566
1495.90 0.960371
1495.96 1.08992
1496.02 1.23189
1496.08 1.39211
1496.13 1.56615
1496.19 1.75737
1496.25 1.96649
1496.30 2.15418
1496.35 2.35487
1496.40 2.56871
1496.45 2.79575
1496.50 3.03596
1496.55 3.28914
1496.60 3.55501
1496.64 3.82731
1496.69 4.11683
1496.74 4.41728
1496.84 5.04724
1496.94 5.70820
1497.03 6.38176
1497.22 7.65002
1497.31 8.26028
1497.40 8.83628
1497.45 9.15041
1497.50 9.44011
1497.56 9.70899
1497.61 9.95473
1497.67 10.2299
1497.74 10.4603
1497.82 10.6680
1497.88 10.7816
1497.91 10.8310
1497.97 10.8723
1498.00 10.8766
1498.05 10.8631
1498.10 10.8172
1498.14 10.7554
1498.20 10.6376
1498.28 10.3885
1498.36 10.1141
1498.43 9.79184
1498.49 9.49874
1498.54 9.18487
1498.60 8.84255
1498.66 8.48698
1498.73 7.98932
1498.81 7.47220
1498.93 6.61440
1499.05 5.76512
1499.16 5.03641
1499.22 4.68541
1499.27 4.35169
1499.32 4.02399
1499.38 3.71553
1499.43 3.41558
1499.48 3.13590
1499.54 2.86642
1499.59 2.61284
1499.65 2.37527
1499.70 2.15763
1499.75 1.95148
1499.81 1.76414
1499.86 1.58811
1499.91 1.42938
1499.95 1.33733
1499.98 1.25028
1500.04 1.09288
1500.11 0.953024
1500.17 0.829392
1500.24 0.720630
1500.30 0.625396
1500.37 0.542378
1500.43 0.470314
1500.50 0.407118
1500.56 0.353568
1500.63 0.307595
1500.69 0.268244
1500.76 0.234649
1500.82 0.206030
1500.89 0.181689
1500.95 0.161011
1501.02 0.143204
1501.09 0.128329
1501.22 0.104921
1501.35 0.0878696
1501.48 0.0752732
1501.61 0.0657835
1501.74 0.0584611
1501.87 0.0526611
1502.00 0.0479449
1502.18 0.0425654
1502.36 0.0382421
1502.73 0.0316239
1503.10 0.0267362
1503.47 0.0229775
1503.83 0.0199905
1504.20 0.0175821
1504.57 0.0155993
1504.94 0.0139551
1505.67 0.0113933
1506.41 0.00951670
1507.14 0.00808948
1507.88 0.00697476
1508.86 0.00583318
1509.84 0.00497207
1510.82 0.00430523
1511.80 0.00377918
1512.78 0.00335699
1513.76 0.00301614
1515.72 0.00249561
1517.68 0.00211893
1519.64 0.00184138
1521.60 0.00163110
1523.56 0.00146814
1526.99 0.00126498
1530.43 0.00111747
1533.86 0.00101159
1537.29 0.000934175
1545.13 0.000817994
1552.97 0.000749747
1560.82 0.000707874
1568.66 0.000681367
1584.34 0.000653889
1600.03 0.000644697
1637.28 0.000655306
1674.53 0.000687499
1711.79 0.000732959
1749.04 0.000790032
1792.17 0.000872790
1835.31 0.000977070
1856.87 0.00103903
1878.44 0.00110981
1900.01 0.00119049
1921.58 0.00128241
1941.18 0.00137990
1960.79 0.00149098
1980.39 0.00162247
2000.00 0.00177968
2013.11 0.00190597
2026.23 0.00205845
2039.34 0.00225931
2045.90 0.00239226
2052.46 0.00257344
2058.03 0.00280080
2063.60 0.00318142
2066.39 0.00349707
2069.18 0.00399009
2070.57 0.00434134
2071.96 0.00481811
2073.36 0.00550448
2074.75 0.00652535
2075.45 0.00724190
2076.14 0.00817481
2076.84 0.00942260
2077.54 0.0111454
2077.89 0.0122736
2078.23 0.0136507
2078.58 0.0153808
2078.93 0.0176250
2079.28 0.0207499
2079.45 0.0228601
2079.63 0.0255673
2079.80 0.0291709
2079.98 0.0341395
2080.15 0.0411954
2080.24 0.0458281
2080.32 0.0514265
2080.46 0.0629294
2080.60 0.0784471
2080.74 0.0996394
2080.88 0.127999
2081.02 0.166176
2081.09 0.189523
2081.15 0.216275
2081.22 0.246826
2081.29 0.281596
2081.36 0.321023
2081.43 0.365561
2081.50 0.416446
2081.57 0.472697
2081.64 0.535466
2081.71 0.605207
2081.78 0.682350
2081.85 0.767294
2081.91 0.860395
2081.98 0.961949
2082.05 1.07385
2082.12 1.19304
2082.19 1.32112
2082.26 1.45802
2082.33 1.60357
2082.40 1.75745
2082.47 1.91923
2082.54 2.08832
2082.63 2.32645
2082.72 2.57156
2082.91 3.07920
2083.09 3.58776
2083.18 3.83283
2083.27 4.06626
2083.36 4.26114
2083.44 4.44058
2083.52 4.60183
2083.60 4.74235
2083.68 4.85340
2083.76 4.94255
2083.81 4.98970
2083.86 5.02533
2083.91 5.05173
2083.97 5.06605
2084.00 5.06753
2084.00 5.06751
2084.01 5.06730
2084.02 5.06696
2084.03 5.06569
2084.05 5.06124
2084.10 5.04488
2084.17 5.00845
2084.26 4.92477
2084.36 4.80692
2084.45 4.65748
2084.55 4.46128
2084.65 4.23822
2084.76 3.99185
2084.83 3.81479
2084.95 3.46808
2085.08 3.11326
2085.21 2.75807
2085.34 2.41174
2085.40 2.24436
2085.47 2.08197
2085.53 1.92525
2085.59 1.77479
2085.66 1.63108
2085.72 1.49447
2085.79 1.36523
2085.85 1.24354
2085.93 1.09877
2086.01 0.968013
2086.09 0.849214
2086.18 0.742000
2086.26 0.645870
2086.34 0.560223
2086.42 0.484384
2086.50 0.417631
2086.58 0.358541
2086.66 0.307792
2086.74 0.263867
2086.82 0.226043
2086.91 0.193631
2086.99 0.165982
2087.07 0.142497
2087.15 0.122626
2087.23 0.105681
2087.31 0.0916250
2087.39 0.0798369
2087.47 0.0699690
2087.55 0.0617177
2087.64 0.0548208
2087.80 0.0442237
2087.96 0.0367179
2088.12 0.0313874
2088.28 0.0274874
2088.45 0.0245517
2088.65 0.0217366
2088.86 0.0195996
2089.27 0.0164907
2089.68 0.0142798
2090.09 0.0126039
2090.50 0.0112894
2090.91 0.0102350
2091.73 0.00866377
2092.31 0.00784721
2092.89 0.00719706
2094.05 0.00623635
2095.21 0.00557559
2096.38 0.00510721
2098.70 0.00451204
2101.02 0.00415670
2103.35 0.00394008
2105.67 0.00380629
2110.32 0.00367796
2114.69 0.00365060
2120.16 0.00368552
2125.63 0.00376397
2136.56 0.00400290
2147.49 0.00432313
2158.43 0.00471483
2170.46 0.00523660
2182.49 0.00587098
2188.50 0.00623825
2194.51 0.00664615
2200.53 0.00709953
2206.54 0.00760426
2212.28 0.00814382
2218.02 0.00874654
2223.76 0.00942212
2229.50 0.0101862
2235.25 0.0110526
2240.99 0.0120377
2246.73 0.0131703
2252.47 0.0144699
2258.48 0.0160669
2261.49 0.0169701
2264.50 0.0179545
2267.50 0.0190298
2270.51 0.0202079
2273.52 0.0215023
2276.52 0.0229286
2279.53 0.0245059
2282.54 0.0262559
2285.54 0.0282050
2288.55 0.0303848
2291.56 0.0328330
2294.57 0.0355961
2297.57 0.0387302
2300.58 0.0423051
2302.49 0.0448492
2304.41 0.0476335
2306.32 0.0506839
2308.23 0.0540271
2310.15 0.0577348
2312.06 0.0618448
2313.98 0.0664180
2315.89 0.0715212
2317.39 0.0759627
2318.90 0.0808322
2320.40 0.0861939
2321.90 0.0921085
2323.41 0.0986638
2324.91 0.105946
2326.41 0.114077
2327.92 0.123177
2328.74 0.128611
2329.56 0.134406
2330.38 0.140610
2331.20 0.147261
2331.61 0.150768
2332.02 0.154402
2332.43 0.158170
2332.84 0.162078
2333.25 0.166134
2333.66 0.170344
2334.07 0.174716
2334.48 0.179259
2335.06 0.186007
2335.35 0.189531
2335.64 0.193145
2335.93 0.196876
2336.22 0.200705
2336.51 0.204660
2336.66 0.206676
2336.80 0.208721
2337.04 0.212175
2337.16 0.213934
2337.28 0.215700
2337.50 0.219055
2337.72 0.222489
2337.95 0.226006
2338.17 0.229607
2338.46 0.234459
2338.75 0.239450
2339.04 0.244621
2339.33 0.249944
2339.62 0.255461
2339.91 0.261145
2340.20 0.267020
2340.49 0.273097
2340.87 0.281290
2341.24 0.289859
2341.62 0.298827
2342.00 0.308219
2342.37 0.318062
2342.56 0.323162
2342.75 0.328386
2342.94 0.333738
2343.12 0.339223
2343.31 0.344844
2343.50 0.350606
2343.69 0.356515
2343.88 0.362574
2344.06 0.368790
2344.25 0.375168
2344.44 0.381713
2344.63 0.388431
2344.82 0.395329
2345.00 0.402374
2345.19 0.409649
2345.38 0.417124
2345.57 0.424805
2345.75 0.432702
2345.94 0.440821
2346.13 0.449171
2346.32 0.457762
2346.51 0.466554
2346.69 0.475651
2346.88 0.485018
2347.07 0.494665
2347.26 0.504604
2347.45 0.514845
2347.63 0.525403
2347.82 0.536289
2348.01 0.547517
2348.20 0.559103
2348.39 0.571061
2348.57 0.583407
2348.76 0.596159
2348.95 0.609335
2349.14 0.622953
2349.33 0.637033
2349.51 0.651597
2349.70 0.666667
2349.89 0.682267
2350.08 0.698422
2350.27 0.715158
2350.45 0.732503
2350.64 0.750489
2350.83 0.769146
2351.02 0.788508
2351.21 0.808612
2351.39 0.829495
2351.58 0.851198
2351.77 0.873766
2351.96 0.897244
2352.15 0.921681
2352.33 0.947132
2352.52 0.973508
2352.71 1.00115
2352.90 1.02999
2353.08 1.06010
2353.27 1.09154
2353.46 1.12440
2353.65 1.15877
2353.84 1.19474
2354.02 1.23241
2354.21 1.27189
2354.40 1.31330
2354.59 1.35675
2354.78 1.40240
2354.96 1.45038
2355.15 1.50087
2355.34 1.55403
2355.53 1.60975
2355.77 1.68576
2356.01 1.76692
2356.25 1.85407
2356.48 1.94781
2356.72 2.04882
2356.96 2.15788
2357.20 2.27585
2357.44 2.40373
2357.63 2.51260
2357.82 2.62836
2358.01 2.75225
2358.19 2.88504
2358.38 3.02758
2358.57 3.18085
2358.76 3.34591
2358.95 3.52397
2359.13 3.71640
2359.32 3.92474
2359.51 4.15071
2359.70 4.39627
2359.89 4.66364
2360.07 4.95530
2360.26 5.27408
2360.36 5.44461
2360.45 5.62120
2360.54 5.80810
2360.64 6.00394
2360.73 6.20922
2360.82 6.42450
2360.92 6.65033
2361.01 6.88732
2361.11 7.13610
2361.20 7.39732
2361.29 7.67166
2361.39 7.95984
2361.48 8.26258
2361.58 8.58066
2361.67 8.91484
2361.76 9.26591
2361.86 9.63467
2361.95 10.0177
2362.05 10.4241
2362.14 10.8505
2362.23 11.2977
2362.33 11.7664
2362.42 12.2574
2362.52 12.7712
2362.61 13.3083
2362.70 13.8692
2362.80 14.4542
2362.89 15.0634
2362.99 15.6969
2363.08 16.3544
2363.27 17.7400
2363.45 19.2063
2363.65 20.8096
2363.84 22.4716
2364.03 24.1786
2364.23 25.9029
2364.61 29.2754
2364.81 30.8363
2365.00 32.2604
2365.13 33.0900
2365.25 33.8338
2365.38 34.4817
2365.50 35.0247
2365.63 35.4549
2365.75 35.7663
2365.88 35.9540
2366.00 36.0154
2366.13 35.9495
2366.23 35.8021
2366.33 35.5720
2366.43 35.2615
2366.53 34.8778
2366.63 34.4171
2366.74 33.8926
2366.94 32.6527
2367.14 31.2019
2367.34 29.5882
2367.55 27.8611
2367.75 26.0686
2368.08 23.1534
2368.40 20.3429
2368.57 19.0088
2368.73 17.7351
2368.89 16.5282
2369.06 15.3920
2369.22 14.3410
2369.38 13.3611
2369.54 12.4509
2369.70 11.6082
2369.86 10.8301
2370.02 10.1130
2370.18 9.45307
2370.34 8.84632
2370.52 8.23916
2370.70 7.68563
2370.87 7.18084
2371.05 6.72269
2371.22 6.30169
2371.40 5.91876
2371.57 5.56599
2371.75 5.24421
2371.91 4.96960
2372.07 4.71679
2372.23 4.48220
2372.39 4.26423
2372.55 4.06140
2372.72 3.87239
2372.88 3.69603
2373.04 3.53124
2373.20 3.37706
2373.36 3.23262
2373.52 3.09714
2373.68 2.96990
2373.84 2.85026
2374.00 2.73764
2374.16 2.63150
2374.33 2.53137
2374.49 2.43681
2374.65 2.34741
2374.97 2.18269
2375.29 2.03463
2375.61 1.90109
2375.94 1.78022
2376.26 1.67050
2376.58 1.57060
2376.90 1.47938
2377.14 1.41773
2377.37 1.36009
2377.60 1.30590
2377.84 1.25488
2378.07 1.20660
2378.31 1.16124
2378.54 1.11838
2378.78 1.07786
2379.24 1.00297
2379.71 0.935743
2380.18 0.874907
2380.65 0.819909
2380.97 0.785018
2381.29 0.752304
2381.62 0.721591
2381.94 0.692719
2382.26 0.665544
2382.58 0.639937
2382.90 0.615780
2383.23 0.592964
2383.55 0.571393
2383.87 0.550977
2384.51 0.513296
2385.16 0.479352
2385.80 0.448666
2386.45 0.420794
2387.09 0.395479
2387.73 0.372382
2388.38 0.351251
2389.02 0.331871
2389.67 0.314057
2390.31 0.297648
2390.95 0.282504
2391.57 0.269103
2392.18 0.256633
2392.80 0.245006
2393.41 0.234161
2394.03 0.224000
2394.64 0.214484
2395.26 0.205563
2395.87 0.197201
2396.49 0.189328
2397.10 0.181917
2397.72 0.174935
2398.33 0.168358
2399.56 0.156255
2400.79 0.145423
2402.08 0.135233
2403.37 0.126089
2404.66 0.117845
2405.94 0.110388
2407.23 0.103616
2408.52 0.0974571
2409.81 0.0918351
2411.10 0.0866896
2412.97 0.0799487
2414.84 0.0739735
2416.72 0.0686654
2418.59 0.0639200
2420.47 0.0596433
2422.34 0.0557907
2424.21 0.0523062
2426.09 0.0491484
2428.66 0.0452650
2431.24 0.0418426
2433.82 0.0388115
2436.39 0.0361191
2438.97 0.0337184
2441.54 0.0315747
2444.12 0.0296568
2446.70 0.0279404
2449.27 0.0264058
2451.85 0.0250397
2454.43 0.0238319
2457.00 0.0227782
2459.58 0.0218810
2462.15 0.0211537
2464.73 0.0206232
2467.31 0.0203375
2468.24 0.0203113
2470.82 0.0205487
2472.11 0.0208961
2473.40 0.0214644
2474.68 0.0223405
2475.97 0.0236634
2477.26 0.0256675
2478.55 0.0287681
2479.19 0.0309519
2479.84 0.0337606
2480.48 0.0374533
2481.12 0.0424492
2481.77 0.0494727
2482.09 0.0541448
2482.41 0.0599953
2482.73 0.0676381
2483.06 0.0783086
2483.22 0.0855103
2483.38 0.0946339
2483.54 0.106484
2483.70 0.122219
2483.83 0.139155
2483.96 0.161025
2484.10 0.189420
2484.23 0.226059
2484.36 0.274043
2484.43 0.303160
2484.49 0.336289
2484.56 0.373932
2484.62 0.416634
2484.69 0.464988
2484.75 0.518757
2484.82 0.580271
2484.89 0.649483
2484.95 0.727164
2485.02 0.814127
2485.08 0.911216
2485.15 1.01931
2485.22 1.13930
2485.28 1.26998
2485.35 1.41628
2485.41 1.57719
2485.48 1.75359
2485.55 1.94631
2485.61 2.15616
2485.68 2.38386
2485.74 2.63003
2485.81 2.89106
2485.87 3.14427
2485.93 3.41320
2485.99 3.69791
2486.04 3.99317
2486.10 4.30902
2486.16 4.63447
2486.22 4.98035
2486.28 5.33437
2486.34 5.70804
2486.39 6.08784
2486.51 6.88743
2486.63 7.72313
2486.75 8.58252
2486.99 10.4206
2487.12 11.3064
2487.24 12.1307
2487.31 12.5396
2487.38 12.9233
2487.44 13.2788
2487.51 13.5983
2487.59 13.9499
2487.67 14.2423
2487.76 14.4963
2487.84 14.6641
2487.90 14.7513
2487.97 14.7979
2488.00 14.8012
2488.06 14.7797
2488.12 14.7289
2488.17 14.6571
2488.24 14.5082
2488.34 14.2220
2488.41 13.9535
2488.48 13.6442
2488.55 13.3347
2488.61 13.0008
2488.74 12.2569
2488.85 11.5456
2488.95 10.7946
2489.17 9.21432
2489.40 7.48608
2489.52 6.65284
2489.64 5.86604
2489.70 5.48719
2489.76 5.12164
2489.82 4.77019
