Ca-42(n,g) ENDFB-8.0
Energy(eV) XS(b)
251294 0.000182863
251516 0.000207674
251739 0.000239490
251850 0.000258817
251961 0.000281204
252090 0.000311744
252219 0.000348490
252348 0.000393317
252412 0.000419516
252476 0.000448697
252538 0.000479903
252599 0.000514820
252661 0.000554047
252722 0.000598272
252784 0.000648494
252845 0.000705592
252907 0.000771117
252968 0.000846033
253000 0.000890068
253032 0.000937715
253065 0.000989324
253097 0.00104532
253129 0.00110616
253161 0.00117239
253193 0.00124458
253225 0.00132316
253258 0.00140933
253290 0.00150370
253322 0.00160716
253354 0.00172073
253386 0.00184549
253419 0.00198262
253451 0.00213336
253483 0.00229900
253503 0.00240938
253523 0.00252562
253543 0.00264852
253562 0.00277831
253582 0.00291518
253602 0.00305925
253642 0.00336888
253681 0.00370685
253721 0.00406833
253800 0.00481979
253825 0.00505134
253850 0.00527076
253875 0.00547187
253900 0.00564813
253925 0.00579315
253950 0.00590119
253975 0.00596770
254000 0.00598976
254020 0.00597409
254041 0.00592892
254061 0.00585562
254081 0.00575629
254102 0.00563367
254122 0.00549095
254142 0.00533157
254163 0.00515905
254203 0.00478707
254244 0.00440206
254284 0.00402221
254325 0.00365776
254353 0.00342260
254381 0.00320172
254409 0.00299398
254436 0.00280130
254464 0.00262205
254492 0.00245686
254520 0.00230438
254548 0.00216383
254580 0.00201442
254612 0.00187872
254645 0.00175546
254677 0.00164356
254709 0.00154222
254742 0.00144961
254774 0.00136510
254806 0.00128823
254831 0.00123232
254857 0.00118021
254908 0.00108638
254958 0.00100430
255009 0.000932539
255060 0.000869347
255111 0.000813765
255161 0.000764544
255212 0.000721015
255267 0.000679002
255323 0.000642011
255378 0.000609389
255434 0.000580622
255489 0.000555147
255544 0.000532659
255655 0.000495361
255738 0.000472818
255821 0.000454354
255904 0.000439369
255987 0.000427464
256153 0.000411583
256319 0.000404932
256578 0.000410799
256836 0.000436348
257094 0.000482037
257223 0.000514931
257353 0.000555804
257454 0.000594783
257556 0.000640671
257657 0.000694988
257759 0.000759699
257860 0.000836533
257962 0.000929179
258063 0.00104128
258165 0.00117770
258225 0.00127323
258285 0.00138209
258345 0.00150419
258404 0.00164593
258434 0.00172484
258464 0.00180970
258494 0.00190109
258524 0.00199966
258554 0.00210613
258584 0.00222127
258614 0.00234594
258644 0.00248023
258670 0.00260331
258695 0.00273591
258721 0.00287853
258746 0.00303140
258771 0.00319673
258797 0.00337502
258822 0.00356749
258847 0.00377460
258870 0.00397830
258894 0.00419713
258905 0.00431311
258917 0.00443232
258928 0.00455591
258940 0.00468404
258951 0.00481806
258963 0.00495584
258974 0.00509867
258986 0.00524671
258997 0.00540144
259009 0.00556037
259020 0.00572503
259032 0.00589568
259045 0.00609605
259058 0.00630453
259071 0.00652128
259084 0.00674646
259097 0.00698025
259110 0.00722277
259123 0.00747411
259136 0.00773427
259144 0.00790079
259152 0.00807069
259160 0.00824394
259168 0.00841827
259184 0.00878086
259200 0.00915329
259217 0.00953917
259233 0.00993235
259249 0.0103360
259265 0.0107428
259278 0.0110814
259292 0.0114177
259305 0.0117523
259318 0.0120830
259344 0.0127261
259371 0.0133215
259424 0.0142864
259450 0.0146097
259477 0.0148035
259500 0.0148582
259521 0.0148125
259541 0.0146810
259562 0.0144679
259582 0.0141821
259603 0.0138295
259623 0.0134240
259644 0.0129724
259665 0.0124900
259681 0.0120800
259698 0.0116602
259731 0.0108096
259765 0.00996928
259798 0.00916135
259865 0.00769371
259932 0.00645410
260008 0.00530080
260047 0.00481883
260085 0.00439246
260123 0.00401320
260161 0.00367641
260200 0.00337688
260238 0.00311062
260276 0.00287216
260314 0.00265920
260353 0.00246755
260391 0.00229553
260429 0.00213993
260467 0.00199957
260544 0.00175631
260621 0.00155419
260697 0.00138518
260774 0.00124228
260850 0.00112084
260923 0.00102145
260996 0.000934744
261069 0.000858971
261142 0.000792433
261215 0.000733615
261288 0.000681590
261434 0.000593727
261588 0.000519918
261741 0.000460200
261894 0.000411235
262047 0.000370664
262179 0.000340977
262311 0.000315420
262575 0.000273652
262840 0.000241440
263104 0.000216123
263410 0.000193302
263716 0.000175575
264022 0.000161666
264329 0.000150736
264885 0.000136635
265442 0.000127782
265998 0.000123105
266555 0.000121633
267000 0.000122638
267668 0.000127639
268336 0.000137272
269004 0.000152668
269338 0.000163263
269672 0.000176074
270006 0.000191977
270339 0.000211766
270673 0.000236659
271007 0.000268453
271160 0.000286116
271313 0.000306052
271467 0.000328825
271620 0.000355107
271773 0.000385313
271926 0.000420747
272079 0.000462482
272232 0.000511779
272357 0.000559785
272482 0.000616205
272607 0.000683102
272733 0.000763170
272858 0.000860176
272983 0.000979068
273046 0.00104773
273108 0.00112622
273171 0.00121470
273234 0.00131491
273293 0.00142194
273322 0.00148068
273352 0.00154361
273382 0.00161082
273411 0.00168259
273426 0.00172038
273441 0.00175955
273456 0.00180014
273470 0.00184190
273489 0.00189873
273509 0.00195798
273528 0.00202011
273547 0.00208530
273566 0.00215410
273585 0.00222603
273604 0.00230170
273623 0.00238143
273638 0.00244610
273653 0.00251332
273682 0.00265611
273712 0.00281114
273742 0.00297918
273756 0.00306900
273771 0.00316268
273786 0.00326038
273801 0.00336169
273815 0.00346840
273830 0.00358010
273845 0.00369697
273860 0.00381840
273879 0.00398545
273898 0.00416175
273917 0.00434879
273936 0.00454728
273955 0.00475908
273975 0.00498274
273994 0.00522009
274013 0.00547191
274031 0.00572888
274049 0.00599910
274059 0.00614065
274068 0.00628452
274077 0.00643392
274086 0.00658566
274095 0.00674313
274104 0.00690470
274114 0.00707042
274123 0.00723842
274132 0.00741243
274141 0.00758865
274150 0.00777094
274159 0.00795530
274169 0.00815406
274178 0.00835497
274198 0.00877105
274217 0.00920206
274236 0.00964593
274255 0.0100998
274274 0.0105601
274293 0.0110219
274312 0.0114777
274336 0.0120270
274359 0.0125479
274406 0.0134447
274430 0.0137899
274453 0.0140479
274477 0.0142077
274500 0.0142624
274515 0.0142420
274529 0.0141799
274544 0.0140771
274559 0.0139356
274574 0.0137576
274588 0.0135462
274603 0.0133047
274618 0.0130385
274635 0.0126882
274653 0.0123117
274670 0.0119154
274688 0.0115078
274705 0.0110897
274723 0.0106714
274758 0.00984005
274793 0.00903146
274828 0.00827386
274899 0.00693333
274960 0.00595128
274991 0.00552527
275022 0.00513992
275053 0.00478950
275084 0.00447311
275115 0.00418559
275145 0.00392591
275176 0.00368972
275207 0.00347543
275238 0.00328085
275269 0.00310451
275300 0.00294350
275331 0.00279683
275362 0.00266308
275392 0.00254136
275446 0.00235509
275499 0.00219590
275552 0.00205827
275606 0.00193987
275659 0.00183797
275712 0.00175032
275766 0.00167508
275819 0.00161075
275875 0.00155337
275931 0.00150557
275987 0.00146623
276043 0.00143453
276099 0.00140984
276156 0.00139160
276212 0.00137937
276268 0.00137281
276330 0.00137189
276391 0.00137729
276453 0.00138890
276515 0.00140667
276576 0.00143066
276638 0.00146095
276700 0.00149775
276762 0.00154133
276812 0.00158233
276863 0.00162838
276913 0.00167977
276938 0.00170760
276964 0.00173681
276989 0.00176762
277014 0.00179990
277039 0.00183389
277065 0.00186936
277090 0.00190658
277115 0.00194558
277140 0.00198666
277166 0.00202952
277188 0.00206947
277219 0.00212706
277250 0.00218771
277281 0.00225198
277311 0.00231961
277342 0.00239123
277373 0.00246655
277404 0.00254623
277435 0.00262997
277466 0.00271848
277481 0.00276465
277497 0.00281172
277512 0.00286033
277528 0.00290987
277543 0.00296069
277558 0.00301279
277574 0.00306657
277589 0.00312134
277605 0.00317785
277620 0.00323537
277636 0.00329469
277651 0.00335505
277666 0.00341685
277682 0.00348010
277698 0.00354737
277714 0.00361580
277730 0.00368627
277746 0.00375789
277762 0.00383157
277778 0.00390639
277793 0.00398278
277809 0.00406075
277825 0.00414078
277841 0.00422184
277857 0.00430493
277873 0.00438898
277889 0.00447498
277905 0.00456181
277921 0.00464995
277937 0.00473932
277954 0.00483958
277972 0.00494112
277990 0.00504379
278007 0.00514744
278025 0.00525187
278042 0.00535689
278078 0.00556777
278113 0.00577806
278148 0.00598532
278183 0.00618627
278218 0.00637898
278254 0.00656000
278289 0.00672595
278359 0.00700037
278430 0.00717820
278465 0.00722575
278500 0.00724388
278553 0.00721504
278579 0.00717595
278606 0.00712147
278632 0.00705215
278659 0.00696900
278685 0.00687342
278711 0.00676624
278738 0.00664938
278764 0.00652366
278817 0.00625231
278870 0.00596302
278923 0.00566560
278991 0.00528175
279059 0.00491226
279128 0.00456715
279196 0.00425290
279333 0.00372826
279470 0.00334922
279531 0.00322751
279593 0.00313560
279654 0.00307698
279715 0.00305312
279743 0.00305432
279780 0.00306876
279818 0.00309889
279855 0.00314619
279893 0.00321191
279931 0.00329817
279968 0.00340646
280006 0.00353946
280043 0.00369864
280086 0.00391358
280128 0.00416711
280171 0.00445995
280213 0.00478935
280383 0.00620916
280412 0.00639077
280442 0.00652385
280471 0.00659857
280500 0.00660833
280521 0.00657493
280541 0.00650916
280562 0.00641264
280582 0.00628804
280603 0.00613877
280623 0.00596849
280664 0.00558112
280746 0.00473887
280787 0.00432610
280828 0.00393937
280882 0.00348188
280909 0.00327545
280936 0.00308446
280963 0.00290684
280990 0.00274258
281016 0.00259084
281043 0.00245125
281088 0.00224330
281132 0.00206169
281176 0.00190088
281221 0.00175931
281265 0.00163373
281309 0.00152241
281354 0.00142291
281398 0.00133405
281449 0.00124215
281501 0.00116057
281552 0.00108779
281604 0.00102269
281706 0.000910900
281809 0.000818973
281898 0.000751855
281987 0.000694166
282075 0.000643578
282164 0.000599207
282341 0.000524946
282519 0.000465348
282724 0.000409782
282930 0.000364792
283135 0.000327636
283341 0.000296535
283537 0.000271378
283733 0.000249504
284125 0.000213826
284517 0.000185959
284909 0.000163644
285320 0.000144764
285731 0.000129270
286142 0.000116360
286553 0.000105492
287375 8.83346E-05
288196 7.54269E-05
289018 6.54451E-05
289840 5.75593E-05
290736 5.07095E-05
291633 4.51973E-05
292529 4.06889E-05
293426 3.69518E-05
295069 3.15787E-05
296713 2.75386E-05
298356 2.44207E-05
299178 2.31267E-05
299589 2.25317E-05
299795 2.22477E-05
299897 2.21058E-05
299923 2.21944E-05
299929 2.25484E-05
299936 2.37372E-05
299939 2.50618E-05
299942 2.72981E-05
299945 3.09694E-05
299949 3.68317E-05
299950 4.11847E-05
299952 4.62890E-05
299954 5.25631E-05
299955 6.02224E-05
299957 6.95087E-05
299958 8.06903E-05
299960 9.40621E-05
299962 0.000109943
299963 0.000128676
299965 0.000150621
299966 0.000176153
299968 0.000205656
299971 0.000278101
299974 0.000370887
299978 0.000486511
299981 0.000626700
299984 0.000792078
299987 0.000981899
299994 0.00142422
300000 2.19636E-05
300000 0.00383007
312500 0.00379691
325000 0.00376532
337500 0.00373517
350000 0.00370634
400000 0.00360240
400781 0.00360139
401563 0.00360038
402344 0.00359937
403125 0.00359836
403906 0.00359736
404688 0.00359635
405469 0.00359535
406250 0.00359436
407031 0.00359336
407813 0.00359237
408594 0.00359138
409375 0.00359039
410156 0.00358940
410938 0.00358842
411719 0.00358743
412500 0.00358645
413281 0.00358548
414063 0.00358450
414844 0.00358353
415625 0.00358255
416406 0.00358158
417188 0.00358062
417969 0.00357965
418750 0.00357869
419531 0.00357773
420313 0.00357677
421094 0.00357581
421875 0.00357485
422656 0.00357390
423438 0.00357295
424219 0.00357200
425000 0.00357105
425781 0.00357011
426563 0.00356916
427344 0.00356822
428125 0.00356728
428906 0.00356634
429688 0.00356541
430469 0.00356447
431250 0.00356354
432031 0.00356261
432813 0.00356169
433594 0.00356076
434375 0.00355984
435156 0.00355891
435938 0.00355799
436719 0.00355707
437500 0.00355616
438281 0.00355524
439063 0.00355433
439844 0.00355342
440625 0.00355251
441406 0.00355160
442188 0.00355070
442969 0.00354979
443750 0.00354889
444531 0.00354799
445313 0.00354709
446094 0.00354620
446875 0.00354530
447656 0.00354441
448438 0.00354352
449219 0.00354263
450000 0.00354174
450781 0.00354086
451563 0.00353997
452344 0.00353909
453125 0.00353821
453906 0.00353733
454688 0.00353646
455469 0.00353558
456250 0.00353471
457031 0.00353384
457813 0.00353297
458594 0.00353210
459375 0.00353123
460156 0.00353037
460938 0.00352950
461719 0.00352864
462500 0.00352778
463281 0.00352692
464063 0.00352607
464844 0.00352521
465625 0.00352436
466406 0.00352351
467188 0.00352266
467969 0.00352181
468750 0.00352096
469531 0.00352011
470313 0.00351927
471094 0.00351843
471875 0.00351759
472656 0.00351675
473438 0.00351591
474219 0.00351508
475000 0.00351424
475781 0.00351341
476563 0.00351258
477344 0.00351175
478125 0.00351092
478906 0.00351010
479688 0.00350927
480469 0.00350845
481250 0.00350763
482031 0.00350681
482813 0.00350599
483594 0.00350517
484375 0.00350435
485156 0.00350354
485938 0.00350273
486719 0.00350192
487500 0.00350111
489063 0.00349949
490625 0.00349788
492188 0.00349628
493750 0.00349468
495313 0.00349309
496875 0.00349151
498438 0.00348992
500000 0.00348835
501563 0.00348748
503125 0.00348661
504688 0.00348574
506250 0.00348488
507813 0.00348401
509375 0.00348315
510938 0.00348230
512500 0.00348145
514063 0.00348060
515625 0.00347975
517188 0.00347890
518750 0.00347806
520313 0.00347722
521875 0.00347639
523438 0.00347555
525000 0.00347472
526563 0.00347389
528125 0.00347307
529688 0.00347224
531250 0.00347142
532813 0.00347061
534375 0.00346979
535938 0.00346898
537500 0.00346817
539063 0.00346736
540625 0.00346655
542188 0.00346575
543750 0.00346495
545313 0.00346415
546875 0.00346336
548438 0.00346257
550000 0.00346178
551563 0.00346099
553125 0.00346020
554688 0.00345942
556250 0.00345864
557813 0.00345786
559375 0.00345708
560938 0.00345631
562500 0.00345554
564063 0.00345477
565625 0.00345400
567188 0.00345324
568750 0.00345248
570313 0.00345172
571875 0.00345096
573438 0.00345020
575000 0.00344945
576563 0.00344870
578125 0.00344795
579688 0.00344720
581250 0.00344646
582813 0.00344572
584375 0.00344498
585938 0.00344424
587500 0.00344350
589063 0.00344277
590625 0.00344204
592188 0.00344131
593750 0.00344058
595313 0.00343985
596875 0.00343913
598438 0.00343841
600000 0.00343769
601563 0.00343760
603125 0.00343752
604688 0.00343743
606250 0.00343734
607813 0.00343726
609375 0.00343717
610938 0.00343708
612500 0.00343700
614063 0.00343691
615625 0.00343683
617188 0.00343674
618750 0.00343666
620313 0.00343657
621875 0.00343649
623438 0.00343640
625000 0.00343632
626563 0.00343623
628125 0.00343615
629688 0.00343607
631250 0.00343598
632813 0.00343590
634375 0.00343582
635938 0.00343573
637500 0.00343565
639063 0.00343557
640625 0.00343549
642188 0.00343541
643750 0.00343532
645313 0.00343524
646875 0.00343516
648438 0.00343508
650000 0.00343500
651563 0.00343492
653125 0.00343484
654688 0.00343476
656250 0.00343468
657813 0.00343460
659375 0.00343452
660938 0.00343444
662500 0.00343436
664063 0.00343428
665625 0.00343420
668750 0.00343404
671875 0.00343389
675000 0.00343373
678125 0.00343358
681250 0.00343342
684375 0.00343327
687500 0.00343312
690625 0.00343296
693750 0.00343281
696875 0.00343266
700000 0.00343251
703125 0.00343349
706250 0.00343446
709375 0.00343543
712500 0.00343639
715625 0.00343735
718750 0.00343830
721875 0.00343926
725000 0.00344020
728125 0.00344115
731250 0.00344209
734375 0.00344303
737500 0.00344396
740625 0.00344489
743750 0.00344581
746875 0.00344674
750000 0.00344765
753125 0.00344857
756250 0.00344948
759375 0.00345039
762500 0.00345129
765625 0.00345219
768750 0.00345309
771875 0.00345398
775000 0.00345487
778125 0.00345576
781250 0.00345665
784375 0.00345753
787500 0.00345840
790625 0.00345928
793750 0.00346015
796875 0.00346102
800000 0.00346188
803125 0.00346373
806250 0.00346558
809375 0.00346742
812500 0.00346926
815625 0.00347108
818750 0.00347291
821875 0.00347472
825000 0.00347653
828125 0.00347834
831250 0.00348014
834375 0.00348193
837500 0.00348372
840625 0.00348550
843750 0.00348727
846875 0.00348904
850000 0.00349081
853125 0.00349257
856250 0.00349432
859375 0.00349607
862500 0.00349781
865625 0.00349955
868750 0.00350128
871875 0.00350300
875000 0.00350472
878125 0.00350644
881250 0.00350815
884375 0.00350985
887500 0.00351155
890625 0.00351325
893750 0.00351494
896875 0.00351662
900000 0.00351830
902999 0.00352076
905998 0.00352322
908997 0.00352566
911996 0.00352810
914994 0.00353054
917993 0.00353297
920992 0.00353539
923991 0.00353781
926990 0.00354022
929989 0.00354262
932988 0.00354502
935987 0.00354741
938985 0.00354980
941984 0.00355218
944983 0.00355455
947982 0.00355692
950000 0.00355851
953125 0.00356097
956250 0.00356342
959375 0.00356586
962500 0.00356830
965625 0.00357073
968750 0.00357316
971875 0.00357558
975000 0.00357799
978125 0.00358040
981250 0.00358280
984375 0.00358519
987500 0.00358758
990625 0.00358997
993750 0.00359234
996875 0.00359471
1.00000E+06 0.00359708
1.00313E+06 0.00360064
1.00625E+06 0.00360420
1.00938E+06 0.00360775
1.01250E+06 0.00361129
1.01563E+06 0.00361482
1.01875E+06 0.00361835
1.02188E+06 0.00362187
1.02500E+06 0.00362538
1.02813E+06 0.00362889
1.03125E+06 0.00363238
1.03438E+06 0.00363587
1.03750E+06 0.00363936
1.04063E+06 0.00364283
1.04375E+06 0.00364630
1.04688E+06 0.00364976
1.05000E+06 0.00365322
1.05313E+06 0.00365666
1.05625E+06 0.00366010
1.05938E+06 0.00366354
1.06250E+06 0.00366696
1.06563E+06 0.00367038
1.06875E+06 0.00367380
1.07188E+06 0.00367720
1.07500E+06 0.00368060
1.07813E+06 0.00368399
1.08125E+06 0.00368738
1.08438E+06 0.00369076
1.08750E+06 0.00369413
1.09063E+06 0.00369750
1.09375E+06 0.00370086
1.09688E+06 0.00370421
1.10000E+06 0.00370756
1.10313E+06 0.00371089
1.10625E+06 0.00371423
1.10938E+06 0.00371755
1.11250E+06 0.00372088
1.11563E+06 0.00372419
1.11875E+06 0.00372750
1.12188E+06 0.00373080
1.12500E+06 0.00373409
1.12813E+06 0.00373738
1.13125E+06 0.00374067
1.13438E+06 0.00374394
1.13750E+06 0.00374721
1.14063E+06 0.00375048
1.14375E+06 0.00375374
1.14688E+06 0.00375699
1.15000E+06 0.00376023
1.15313E+06 0.00376347
1.15625E+06 0.00376671
1.15938E+06 0.00376994
1.16250E+06 0.00377316
1.16563E+06 0.00377637
1.16875E+06 0.00377958
1.17188E+06 0.00378279
1.17500E+06 0.00378599
1.17813E+06 0.00378918
1.18125E+06 0.00379237
1.18438E+06 0.00379555
1.18750E+06 0.00379872
1.19063E+06 0.00380189
1.19375E+06 0.00380506
1.19688E+06 0.00380822
1.20000E+06 0.00381137
1.20433E+06 0.00381767
1.20732E+06 0.00382202
1.21031E+06 0.00382635
1.21330E+06 0.00383069
1.21629E+06 0.00383501
1.21928E+06 0.00383933
1.22227E+06 0.00384365
1.22526E+06 0.00384795
1.22825E+06 0.00385226
1.23124E+06 0.00385655
1.23423E+06 0.00386085
1.23722E+06 0.00386513
1.24021E+06 0.00386941
1.24320E+06 0.00387369
1.24619E+06 0.00387796
1.25217E+06 0.00388648
1.25815E+06 0.00389498
1.26412E+06 0.00390346
1.27010E+06 0.00391191
1.27608E+06 0.00392035
1.28206E+06 0.00392876
1.28804E+06 0.00393715
1.29402E+06 0.00394553
1.30000E+06 0.00395388
1.30625E+06 0.00396258
1.31250E+06 0.00397127
1.31875E+06 0.00397993
1.32500E+06 0.00398857
1.33125E+06 0.00399718
1.33750E+06 0.00400578
1.34375E+06 0.00401435
1.35000E+06 0.00402290
1.35625E+06 0.00403143
1.36250E+06 0.00403994
1.36875E+06 0.00404843
1.37500E+06 0.00405690
1.38125E+06 0.00406534
1.38750E+06 0.00407377
1.39375E+06 0.00408218
1.40000E+06 0.00409056
1.40625E+06 0.00405765
1.41250E+06 0.00402515
1.41875E+06 0.00399305
1.42500E+06 0.00396135
1.43125E+06 0.00393004
1.43750E+06 0.00389911
1.44375E+06 0.00386855
1.45000E+06 0.00383837
1.45625E+06 0.00380854
1.46250E+06 0.00377908
1.46875E+06 0.00374997
1.47500E+06 0.00372120
1.48125E+06 0.00369278
1.48750E+06 0.00366469
1.49375E+06 0.00363693
1.50000E+06 0.00360950
1.50767E+06 0.00357625
1.51535E+06 0.00354349
1.52302E+06 0.00351118
1.53069E+06 0.00347933
1.53836E+06 0.00344793
1.54604E+06 0.00341696
1.55371E+06 0.00338642
1.56138E+06 0.00335631
1.56139E+06 0.00335629
1.56621E+06 0.00333755
1.57104E+06 0.00331898
1.57587E+06 0.00330057
1.58069E+06 0.00328231
1.58552E+06 0.00326421
1.59035E+06 0.00324627
1.59517E+06 0.00322848
1.60000E+06 0.00321084
1.60625E+06 0.00317199
1.61250E+06 0.00313376
1.61875E+06 0.00309614
1.62500E+06 0.00305911
1.63125E+06 0.00302266
1.63750E+06 0.00298678
1.64375E+06 0.00295146
1.65000E+06 0.00291670
1.65625E+06 0.00288247
1.66250E+06 0.00284877
1.66875E+06 0.00281558
1.67500E+06 0.00278291
1.68125E+06 0.00275074
1.68750E+06 0.00271905
1.69375E+06 0.00268784
1.70000E+06 0.00265711
1.70584E+06 0.00262883
1.71167E+06 0.00260094
1.71751E+06 0.00257345
1.72334E+06 0.00254634
1.72918E+06 0.00251960
1.73501E+06 0.00249324
1.74085E+06 0.00246723
1.74669E+06 0.00244159
1.75252E+06 0.00241629
1.75836E+06 0.00239134
1.76419E+06 0.00236672
1.77003E+06 0.00234245
1.77586E+06 0.00231850
1.78170E+06 0.00229487
1.78754E+06 0.00227156
1.79337E+06 0.00224856
1.80000E+06 0.00222280
1.80255E+06 0.00221911
1.80509E+06 0.00221544
1.80764E+06 0.00221178
1.81018E+06 0.00220812
1.81273E+06 0.00220448
1.81528E+06 0.00220085
1.81782E+06 0.00219724
1.82037E+06 0.00219363
1.82291E+06 0.00219003
1.82546E+06 0.00218644
1.82801E+06 0.00218287
1.83055E+06 0.00217931
1.83310E+06 0.00217575
1.83564E+06 0.00217221
1.83819E+06 0.00216868
1.84074E+06 0.00216516
1.84328E+06 0.00216165
1.84583E+06 0.00215815
1.84837E+06 0.00215466
1.85092E+06 0.00215118
1.85347E+06 0.00214771
1.85601E+06 0.00214425
1.85856E+06 0.00214080
1.86110E+06 0.00213736
1.86365E+06 0.00213393
1.86620E+06 0.00213052
1.86874E+06 0.00212711
1.87129E+06 0.00212371
1.87383E+06 0.00212032
1.87638E+06 0.00211694
1.87893E+06 0.00211358
1.88147E+06 0.00211022
1.88379E+06 0.00210717
1.88610E+06 0.00210414
1.88842E+06 0.00210111
1.89074E+06 0.00209808
1.89305E+06 0.00209507
1.89537E+06 0.00209206
1.89768E+06 0.00208907
1.90000E+06 0.00208608
1.90156E+06 0.00208406
1.90313E+06 0.00208206
1.90469E+06 0.00208005
1.90625E+06 0.00207805
1.90781E+06 0.00207605
1.90938E+06 0.00207406
1.91094E+06 0.00207206
1.91250E+06 0.00207008
1.91406E+06 0.00206809
1.91563E+06 0.00206611
1.91719E+06 0.00206414
1.91875E+06 0.00206216
1.92031E+06 0.00206019
1.92188E+06 0.00205823
1.92344E+06 0.00205626
1.92500E+06 0.00205430
1.92656E+06 0.00205235
1.92813E+06 0.00205039
1.92969E+06 0.00204845
1.93125E+06 0.00204650
1.93281E+06 0.00204456
1.93438E+06 0.00204262
1.93594E+06 0.00204068
1.93750E+06 0.00203875
1.93906E+06 0.00203682
1.94063E+06 0.00203490
1.94219E+06 0.00203297
1.94375E+06 0.00203106
1.94531E+06 0.00202914
1.94688E+06 0.00202723
1.94844E+06 0.00202532
1.95000E+06 0.00202341
1.95156E+06 0.00202151
1.95313E+06 0.00201961
1.95469E+06 0.00201772
1.95625E+06 0.00201583
1.95781E+06 0.00201394
1.95938E+06 0.00201205
1.96094E+06 0.00201017
1.96250E+06 0.00200829
1.96406E+06 0.00200641
1.96563E+06 0.00200454
1.96719E+06 0.00200267
1.96875E+06 0.00200081
1.97031E+06 0.00199894
1.97188E+06 0.00199708
1.97344E+06 0.00199523
1.97500E+06 0.00199337
1.97656E+06 0.00199152
1.97813E+06 0.00198968
1.97969E+06 0.00198783
1.98125E+06 0.00198599
1.98281E+06 0.00198416
1.98438E+06 0.00198232
1.98594E+06 0.00198049
1.98750E+06 0.00197866
1.98906E+06 0.00197684
1.99063E+06 0.00197502
1.99219E+06 0.00197320
1.99375E+06 0.00197138
1.99531E+06 0.00196957
1.99688E+06 0.00196776
1.99844E+06 0.00196595
2.00000E+06 0.00196415
2.00305E+06 0.00196322
2.00610E+06 0.00196230
2.00915E+06 0.00196138
2.01220E+06 0.00196046
2.01525E+06 0.00195954
2.01830E+06 0.00195862
2.02136E+06 0.00195770
2.02441E+06 0.00195679
2.02746E+06 0.00195588
2.03051E+06 0.00195497
2.03356E+06 0.00195406
2.03661E+06 0.00195315
2.03966E+06 0.00195225
2.04271E+06 0.00195134
2.04576E+06 0.00195044
2.04881E+06 0.00194954
2.05087E+06 0.00194894
2.05293E+06 0.00194833
2.05499E+06 0.00194773
2.05705E+06 0.00194712
2.05910E+06 0.00194652
2.06116E+06 0.00194592
2.06322E+06 0.00194532
2.06528E+06 0.00194472
2.06745E+06 0.00194408
2.06962E+06 0.00194345
2.07179E+06 0.00194282
2.07396E+06 0.00194219
2.07613E+06 0.00194156
2.07830E+06 0.00194094
2.08047E+06 0.00194031
2.08264E+06 0.00193968
2.08481E+06 0.00193906
2.08698E+06 0.00193843
2.08915E+06 0.00193781
2.09132E+06 0.00193719
2.09349E+06 0.00193657
2.09566E+06 0.00193594
2.09783E+06 0.00193532
2.10000E+06 0.00193470
2.10264E+06 0.00193395
2.10529E+06 0.00193320
2.10793E+06 0.00193245
2.11057E+06 0.00193170
2.11322E+06 0.00193095
2.11586E+06 0.00193020
2.11850E+06 0.00192946
2.12115E+06 0.00192871
2.12379E+06 0.00192797
2.12643E+06 0.00192723
2.12908E+06 0.00192649
2.13172E+06 0.00192575
2.13436E+06 0.00192501
2.13700E+06 0.00192427
2.13965E+06 0.00192353
2.14229E+06 0.00192280
2.14536E+06 0.00192195
2.14844E+06 0.00192110
2.15151E+06 0.00192025
2.15458E+06 0.00191940
2.15765E+06 0.00191855
2.16073E+06 0.00191771
2.16380E+06 0.00191686
2.16687E+06 0.00191602
2.16994E+06 0.00191518
2.17302E+06 0.00191434
2.17609E+06 0.00191350
2.17916E+06 0.00191267
2.18223E+06 0.00191183
2.18531E+06 0.00191100
2.18838E+06 0.00191017
2.19145E+06 0.00190934
2.19359E+06 0.00190876
2.19573E+06 0.00190819
2.19786E+06 0.00190761
2.20000E+06 0.00190704
2.20174E+06 0.00190721
2.20348E+06 0.00190739
2.20522E+06 0.00190756
2.20696E+06 0.00190774
2.20869E+06 0.00190791
2.21043E+06 0.00190808
2.21217E+06 0.00190826
2.21391E+06 0.00190843
2.21651E+06 0.00190869
2.21911E+06 0.00190895
2.22171E+06 0.00190921
2.22432E+06 0.00190947
2.22692E+06 0.00190972
2.22952E+06 0.00190998
2.23212E+06 0.00191024
2.23472E+06 0.00191050
2.23676E+06 0.00191070
2.23880E+06 0.00191090
2.24084E+06 0.00191110
2.24288E+06 0.00191130
2.24492E+06 0.00191150
2.24696E+06 0.00191171
2.24900E+06 0.00191191
2.25104E+06 0.00191211
2.25308E+06 0.00191231
2.25512E+06 0.00191251
2.25716E+06 0.00191271
2.25920E+06 0.00191291
2.26124E+06 0.00191311
2.26328E+06 0.00191331
2.26532E+06 0.00191351
2.26736E+06 0.00191370
2.26940E+06 0.00191390
2.27144E+06 0.00191410
2.27348E+06 0.00191430
2.27552E+06 0.00191450
2.27756E+06 0.00191470
2.27960E+06 0.00191490
2.28164E+06 0.00191509
2.28368E+06 0.00191529
2.28572E+06 0.00191549
2.28776E+06 0.00191569
2.28980E+06 0.00191589
2.29184E+06 0.00191608
2.29388E+06 0.00191628
