Tm-169(n,g) ENDFB-8.0
1713.05 20.8316
1713.12 18.5371
1713.15 17.4153
1713.19 16.3650
1713.22 15.3559
1713.26 14.3889
1713.31 13.0317
1713.36 11.7933
1713.39 11.1974
1713.41 10.6466
1713.44 10.0969
1713.46 9.59017
1713.49 9.08557
1713.52 8.60343
1713.54 8.14329
1713.57 7.72115
1713.59 7.30273
1713.62 6.91971
1713.64 6.54088
1713.67 6.19482
1713.71 5.72672
1713.74 5.30435
1713.78 4.91266
1713.81 4.55001
1713.85 4.20561
1713.88 3.89694
1713.92 3.61248
1713.95 3.35068
1713.99 3.10345
1714.02 2.88303
1714.06 2.68087
1714.09 2.49562
1714.13 2.32137
1714.16 2.16657
1714.20 2.02500
1714.23 1.89558
1714.28 1.75491
1714.32 1.62867
1714.36 1.51535
1714.40 1.41591
1714.44 1.32427
1714.48 1.24373
1714.53 1.16935
1714.57 1.10382
1714.61 1.04313
1714.65 0.988216
1714.69 0.938434
1714.73 0.894226
1714.82 0.816076
1714.90 0.750423
1714.97 0.702198
1715.04 0.660481
1715.11 0.623063
1715.18 0.590197
1715.25 0.560288
1715.32 0.533663
1715.46 0.487059
1715.60 0.447872
1715.75 0.414402
1715.89 0.385468
1716.03 0.360379
1716.21 0.332457
1716.39 0.308633
1716.57 0.287902
1716.74 0.269934
1716.92 0.254091
1717.10 0.240203
1717.28 0.227899
1717.46 0.216955
1717.74 0.202036
1718.03 0.189473
1718.31 0.178835
1718.59 0.169820
1718.87 0.162107
1719.15 0.155526
1719.43 0.149916
1719.72 0.145159
1720.05 0.140457
1720.38 0.136636
1720.71 0.133581
1721.05 0.131203
1721.38 0.129432
1721.71 0.128213
1722.38 0.127277
1722.94 0.127918
1723.51 0.129795
1724.07 0.132884
1724.63 0.137199
1725.20 0.142820
1725.76 0.149838
1726.33 0.158438
1726.89 0.168807
1727.25 0.176477
1727.61 0.185080
1727.97 0.194727
1728.32 0.205524
1728.68 0.217697
1729.04 0.231375
1729.40 0.246867
1729.76 0.264370
1730.04 0.279823
1730.32 0.296963
1730.60 0.316029
1730.88 0.337227
1731.17 0.361050
1731.45 0.387840
1731.73 0.418098
1732.01 0.452308
1732.23 0.482113
1732.45 0.515232
1732.67 0.552176
1732.88 0.593560
1733.10 0.640134
1733.21 0.665646
1733.32 0.692817
1733.43 0.721794
1733.54 0.752746
1733.65 0.785859
1733.75 0.821007
1733.86 0.856908
1733.96 0.894976
1734.06 0.936211
1734.16 0.980093
1734.27 1.02781
1734.37 1.07880
1734.42 1.10636
1734.47 1.13448
1734.52 1.16377
1734.57 1.19427
1734.63 1.22671
1734.68 1.25990
1734.73 1.29455
1734.78 1.33075
1734.83 1.36859
1734.88 1.40819
1734.93 1.44965
1734.98 1.49311
1735.05 1.55719
1735.12 1.62482
1735.16 1.66147
1735.20 1.69840
1735.23 1.73668
1735.27 1.77637
1735.30 1.81876
1735.34 1.86157
1735.37 1.90604
1735.41 1.95227
1735.44 2.00175
1735.48 2.05185
1735.51 2.10403
1735.55 2.15840
1735.58 2.21677
1735.62 2.27602
1735.65 2.33791
1735.69 2.40258
1735.72 2.47220
1735.76 2.54309
1735.79 2.61734
1735.83 2.69517
1735.87 2.77920
1735.90 2.86502
1735.94 2.95518
1735.97 3.04996
1736.01 3.14966
1736.04 3.25462
1736.08 3.36519
1736.11 3.48174
1736.15 3.60828
1736.18 3.73822
1736.22 3.87543
1736.25 4.02039
1736.29 4.17810
1736.32 4.34037
1736.36 4.51202
1736.39 4.69364
1736.43 4.89153
1736.46 5.09536
1736.50 5.31116
1736.53 5.53966
1736.57 5.78872
1736.60 6.04529
1736.64 6.31691
1736.67 6.60438
1736.70 6.85519
1736.73 7.11796
1736.76 7.39318
1736.79 7.68135
1736.82 7.98297
1736.85 8.29855
1736.88 8.62860
1736.91 8.96144
1736.93 9.32135
1736.96 9.69717
1736.99 10.0894
1737.02 10.4840
1737.05 10.9098
1737.08 11.3531
1737.11 11.8146
1737.14 12.2776
1737.17 12.8986
1737.21 13.5305
1737.24 14.2099
1737.28 14.8993
1737.31 15.6383
1737.35 16.3859
1737.38 17.1621
1737.42 17.9666
1737.45 18.8233
1737.49 19.6839
1737.56 21.4840
1737.63 23.3819
1737.70 25.3659
1737.77 27.4509
1737.84 29.5597
1737.98 33.8762
1738.12 38.1050
1738.19 40.0972
1738.26 41.9764
1738.34 43.9459
1738.42 45.6823
1738.50 47.1445
1738.58 48.2967
1738.64 48.8937
1738.69 49.3168
1738.75 49.5764
1738.80 49.6601
1738.86 49.5700
1738.90 49.3653
1738.94 49.0529
1738.99 48.6320
1739.03 48.1058
1739.08 47.4630
1739.12 46.7371
1739.21 45.0190
1739.27 43.6888
1739.33 42.2607
1739.38 40.7303
1739.44 39.1154
1739.50 37.3158
1739.57 35.4918
1739.69 31.7344
1739.80 28.2945
1739.91 24.9689
1739.97 23.3605
1740.03 21.8360
1740.08 20.3728
1740.14 18.9757
1740.20 17.6252
1740.25 16.3709
1740.31 15.1693
1740.37 14.0627
1740.42 13.0111
1740.48 12.0497
1740.54 11.1423
1740.59 10.3179
1740.63 9.84871
1740.66 9.41504
1740.69 8.98993
1740.73 8.59766
1740.76 8.21367
1740.79 7.85980
1740.83 7.52374
1740.86 7.20474
1740.89 6.89314
1740.93 6.60651
1740.96 6.33475
1740.99 6.07712
1741.03 5.82576
1741.06 5.59476
1741.09 5.37586
1741.12 5.16845
1741.18 4.83545
1741.24 4.53699
1741.29 4.25969
1741.35 4.01080
1741.41 3.77911
1741.46 3.57070
1741.52 3.37618
1741.58 3.20068
1741.63 3.03635
1741.69 2.88757
1741.75 2.74776
1741.80 2.62071
1741.86 2.50087
1741.92 2.39155
1741.97 2.28979
1742.03 2.19488
1742.08 2.10469
1742.14 2.02180
1742.20 1.94275
1742.25 1.86986
1742.31 1.80012
1742.37 1.73560
1742.42 1.67474
1742.48 1.61724
1742.59 1.51045
1742.70 1.41452
1742.82 1.32795
1742.93 1.25018
1743.03 1.18788
1743.12 1.13092
1743.22 1.07763
1743.32 1.02868
1743.42 0.982685
1743.51 0.940264
1743.61 0.900253
1743.71 0.863219
1743.81 0.828170
1743.90 0.795625
1744.00 0.764733
1744.10 0.735965
1744.29 0.683018
1744.49 0.636028
1744.71 0.587384
1744.94 0.544329
1745.17 0.506031
1745.39 0.471953
1745.62 0.441232
1745.84 0.413560
1746.07 0.388547
1746.29 0.365958
1746.60 0.338284
1746.91 0.313838
1747.22 0.292141
1747.53 0.272859
1747.83 0.255542
1748.14 0.240035
1748.45 0.226011
1748.76 0.213378
1749.21 0.196899
1749.66 0.182622
1750.11 0.170188
1750.56 0.159340
1751.01 0.149858
1751.46 0.141626
1751.91 0.134502
1752.37 0.128401
1752.94 0.122025
1753.51 0.117210
1754.09 0.114030
1754.66 0.112748
1754.97 0.113006
1755.28 0.114083
1755.59 0.116169
1755.89 0.119538
1756.20 0.124649
1756.51 0.132227
1756.66 0.137331
1756.82 0.143678
1756.97 0.151759
1757.13 0.162327
1757.27 0.175854
1757.41 0.194936
1757.49 0.207567
1757.56 0.223037
1757.63 0.242137
1757.70 0.265502
1757.77 0.295031
1757.84 0.331984
1757.92 0.378272
1757.99 0.435316
1758.06 0.507462
1758.13 0.597261
1758.17 0.649949
1758.20 0.708520
1758.24 0.773535
1758.27 0.843490
1758.33 0.960959
1758.38 1.09362
1758.43 1.24560
1758.48 1.41900
1758.53 1.62013
1758.58 1.84353
1758.61 1.96810
1758.63 2.09505
1758.66 2.23482
1758.68 2.37692
1758.71 2.53299
1758.74 2.69776
1758.76 2.87151
1758.79 3.04725
1758.81 3.23928
1758.84 3.43302
1758.86 3.64414
1758.89 3.85657
1758.92 4.08744
1758.94 4.32856
1758.97 4.58001
1758.99 4.83160
1759.04 5.37469
1759.09 5.95756
1759.15 6.65501
1759.21 7.38542
1759.26 8.17166
1759.32 8.98184
1759.38 9.83934
1759.43 10.7075
1759.55 12.4891
1759.68 14.6123
1759.75 15.6289
1759.81 16.5764
1759.89 17.6514
1759.94 18.1367
1759.98 18.5819
1760.03 19.1010
1760.08 19.5365
1760.13 19.8074
1760.18 20.0685
1760.21 20.1942
1760.24 20.2658
1760.26 20.3082
1760.30 20.3339
1760.30 20.3343
1760.31 20.3320
1760.32 20.3255
1760.36 20.2617
1760.40 20.1618
1760.44 19.9966
1760.50 19.6291
1760.54 19.3548
1760.58 19.0396
1760.64 18.4148
1760.70 17.7023
1760.75 17.0396
1760.80 16.3407
1760.86 15.6017
1760.91 14.8308
1760.98 13.7525
1761.04 12.6679
1761.18 10.4908
1761.24 9.52204
1761.31 8.58859
1761.37 7.69900
1761.43 6.87289
1761.46 6.46732
1761.49 6.08857
1761.53 5.71258
1761.56 5.36310
1761.59 5.01777
1761.62 4.69824
1761.65 4.39350
1761.68 4.10347
1761.71 3.88019
1761.73 3.67467
1761.76 3.47767
1761.78 3.28908
1761.80 3.10142
1761.83 2.92951
1761.85 2.76553
1761.88 2.60927
1761.90 2.45450
1761.93 2.31340
1761.97 2.05228
1762.02 1.81315
1762.07 1.60391
1762.12 1.41387
1762.17 1.24892
1762.22 1.10026
1762.26 0.972162
1762.31 0.857526
1762.36 0.759399
1762.41 0.673782
1762.46 0.599279
1762.52 0.516215
1762.58 0.447460
1762.65 0.390704
1762.71 0.344610
1762.77 0.305986
1762.83 0.274177
1762.90 0.247942
1762.96 0.226559
1763.02 0.208488
1763.09 0.193403
1763.21 0.170149
1763.34 0.153155
1763.46 0.140272
1763.59 0.130065
1763.71 0.121831
1763.96 0.108998
1764.21 0.0993210
1764.46 0.0916812
1764.72 0.0854815
1764.97 0.0803540
1765.47 0.0724132
1765.88 0.0675138
1766.29 0.0636409
1766.70 0.0605166
1767.11 0.0579814
1767.93 0.0542029
1768.75 0.0516994
1769.66 0.0500309
1770.58 0.0493271
1771.17 0.0493370
1771.76 0.0497053
1772.35 0.0504531
1772.95 0.0516253
1773.54 0.0532821
1774.13 0.0555056
1774.73 0.0584131
1775.32 0.0621651
1775.91 0.0670156
1776.50 0.0733185
1777.10 0.0816156
1777.39 0.0867666
1777.69 0.0927449
1777.94 0.0986129
1778.19 0.105367
1778.44 0.113193
1778.69 0.122330
1778.95 0.133094
1779.20 0.145907
1779.45 0.161351
1779.70 0.180174
1779.83 0.192366
1779.97 0.206231
1780.11 0.222152
1780.24 0.240514
1780.38 0.262353
1780.52 0.288700
1780.66 0.321348
1780.72 0.340710
1780.79 0.362774
1780.85 0.386146
1780.92 0.412946
1780.98 0.443903
1781.04 0.479295
1781.11 0.521340
1781.17 0.570827
1781.23 0.629347
1781.29 0.697603
1781.36 0.780022
1781.42 0.878251
1781.48 0.995389
1781.51 1.06104
1781.54 1.13261
1781.58 1.21322
1781.61 1.29838
1781.64 1.39420
1781.67 1.49532
1781.70 1.60892
1781.73 1.72861
1781.76 1.85847
1781.80 1.99925
1781.84 2.21401
1781.88 2.45334
1781.92 2.71943
1781.97 3.01455
1782.01 3.34101
1782.03 3.52092
1782.05 3.70117
1782.08 3.89922
1782.10 4.09736
1782.12 4.30465
1782.14 4.52135
1782.16 4.75876
1782.18 4.99554
1782.20 5.25453
1782.22 5.51243
1782.27 6.07402
1782.31 6.66744
1782.35 7.32250
1782.40 8.02689
1782.44 8.78158
1782.48 9.56781
1782.51 10.1190
1782.54 10.6709
1782.59 11.8341
1782.64 13.0747
1782.70 14.3887
1782.75 15.7711
1782.81 17.2148
1782.86 18.7113
1782.91 20.2504
1782.98 22.0839
1783.04 23.9376
1783.16 27.5801
1783.23 29.5095
1783.30 31.3089
1783.37 32.9715
1783.43 34.2348
1783.48 35.3591
1783.55 36.4190
1783.61 37.2558
1783.66 37.7881
1783.70 38.0810
1783.76 38.3373
1783.80 38.4005
1783.82 38.3931
1783.85 38.3299
1783.88 38.2023
1783.94 37.8263
1783.98 37.4307
1784.02 36.9503
1784.06 36.3651
1784.10 35.7083
1784.14 34.8939
1784.19 33.9907
1784.27 32.0990
1784.35 30.0124
1784.43 27.7683
1784.51 25.4266
1784.64 21.5201
1784.71 19.6130
1784.78 17.7593
1784.86 15.5606
1784.90 14.5135
1784.94 13.5297
1784.98 12.5622
1785.02 11.6601
1785.06 10.7797
1785.10 9.96489
1785.15 9.04515
1785.20 8.18882
1785.24 7.39526
1785.27 7.02166
1785.29 6.66324
1785.32 6.31976
1785.34 5.99097
1785.36 5.67657
1785.39 5.37624
1785.41 5.08966
1785.44 4.81647
1785.46 4.55630
1785.48 4.31886
1785.52 3.92334
1785.57 3.56167
1785.61 3.23184
1785.65 2.93880
1785.69 2.66590
1785.73 2.42457
1785.77 2.20084
1785.81 2.00382
1785.85 1.82189
1785.89 1.66228
1785.93 1.51539
1785.97 1.38693
1786.01 1.26904
1786.05 1.16618
1786.09 1.07198
1786.13 0.989927
1786.18 0.908007
1786.22 0.837353
1786.27 0.774942
1786.31 0.719796
1786.35 0.669998
1786.40 0.626967
1786.44 0.588836
1786.49 0.554992
1786.58 0.497501
1786.66 0.452193
1786.75 0.415261
1786.84 0.385475
1786.92 0.362391
1787.00 0.343079
1787.08 0.326560
1787.17 0.312322
1787.33 0.289236
1787.49 0.271716
1787.65 0.258483
1787.81 0.249029
1787.98 0.242980
1788.14 0.240423
1788.26 0.241058
1788.37 0.244284
1788.47 0.249143
1788.56 0.256558
1788.65 0.267361
1788.74 0.282659
1788.84 0.304249
1788.93 0.333750
1789.02 0.374110
1789.07 0.399447
1789.11 0.428919
1789.16 0.463935
1789.21 0.503698
1789.25 0.549655
1789.30 0.602648
1789.34 0.663596
1789.39 0.733509
1789.44 0.813480
1789.48 0.904687
1789.53 1.00839
1789.57 1.12592
1789.62 1.25869
1789.67 1.40816
1789.71 1.57582
1789.76 1.76322
1789.80 1.97190
1789.85 2.20338
1789.89 2.43012
1789.93 2.67716
1789.97 2.94544
1790.01 3.22847
1790.05 3.54115
1790.09 3.86882
1790.13 4.22836
1790.17 4.60255
1790.22 5.01022
1790.26 5.43146
1790.30 5.88703
1790.34 6.35421
1790.38 6.85560
1790.42 7.36574
1790.46 7.90882
1790.50 8.45681
1790.55 9.13550
1790.59 9.83381
1790.69 11.2722
1790.79 12.7327
1790.88 14.1693
1790.99 15.6264
1791.04 16.3088
1791.09 16.9327
1791.16 17.7126
1791.23 18.3639
1791.27 18.6847
1791.31 18.9514
1791.32 18.9931
1791.34 19.1301
1791.37 19.2435
1791.41 19.3919
1791.44 19.4673
1791.46 19.5115
1791.50 19.5359
1791.50 19.5360
1791.51 19.5342
1791.52 19.5298
1791.54 19.5077
1791.56 19.4696
1791.61 19.3532
1791.65 19.1559
1791.70 18.8643
1791.75 18.5273
1791.80 18.1379
1791.86 17.4630
1791.93 16.6956
1791.98 16.0532
1792.03 15.3828
1792.13 13.9357
1792.23 12.5373
1792.32 11.1224
1792.41 9.73240
1792.46 9.05074
1792.51 8.40217
1792.54 7.86904
1792.58 7.36602
1792.62 6.88053
1792.66 6.41365
1792.70 5.96624
1792.73 5.53896
1792.77 5.13225
1792.81 4.74642
1792.85 4.38155
1792.89 4.03760
1792.92 3.71438
1792.96 3.41154
1793.00 3.12866
1793.04 2.86518
1793.08 2.62049
1793.11 2.39388
1793.14 2.23803
1793.17 2.09636
1793.20 1.95805
1793.22 1.83267
1793.25 1.71060
1793.28 1.60024
1793.31 1.49308
1793.33 1.39645
1793.39 1.21867
1793.44 1.06435
1793.50 0.931011
1793.55 0.818251
1793.61 0.719728
1793.66 0.635659
1793.72 0.564182
1793.77 0.503608
1793.83 0.452422
1793.88 0.409277
1793.94 0.372984
1793.99 0.343011
1794.06 0.311926
1794.13 0.286927
1794.20 0.266821
1794.26 0.250847
1794.40 0.227306
1794.53 0.211810
1794.67 0.201481
1794.80 0.194739
1794.94 0.190460
1795.07 0.188032
1795.29 0.187178
1795.51 0.189565
1795.73 0.194962
1795.95 0.203418
1796.17 0.215371
1796.39 0.231379
1796.61 0.252737
1796.72 0.265978
1796.83 0.281257
1796.97 0.304149
1797.10 0.332502
1797.24 0.368794
1797.31 0.391167
1797.37 0.416687
1797.44 0.446911
1797.51 0.481921
1797.58 0.523992
1797.64 0.573366
1797.71 0.633365
1797.78 0.704422
1797.85 0.791353
1797.91 0.894750
1797.96 0.979751
1798.01 1.07447
1798.05 1.18458
1798.10 1.30709
1798.15 1.44919
1798.19 1.60684
1798.24 1.78910
1798.28 1.99050
1798.33 2.22232
1798.38 2.47727
1798.40 2.62218
1798.42 2.76918
1798.45 2.92448
1798.47 3.08843
1798.49 3.26910
1798.52 3.45180
1798.54 3.64421
1798.56 3.84669
1798.59 4.06909
1798.61 4.29322
1798.63 4.52847
1798.66 4.77518
1798.69 5.16153
1798.72 5.57462
1798.76 6.01539
1798.79 6.47050
1798.83 6.96829
1798.86 7.49607
1798.89 8.05440
1798.93 8.62593
1798.96 9.24555
1798.99 9.89652
1799.03 10.5788
1799.06 11.2706
1799.10 12.0136
1799.13 12.7864
1799.16 13.5881
1799.20 14.3930
1799.24 15.5303
1799.29 16.6835
1799.33 17.9002
1799.37 19.1213
1799.42 20.3961
1799.46 21.6613
1799.55 24.2180
1799.64 26.8980
1799.74 29.4731
1799.75 29.9256
1799.79 30.8600
1799.83 31.7580
1799.90 33.4243
1799.94 34.3841
1799.99 35.2507
1800.03 35.9219
1800.07 36.5110
1800.12 37.0922
1800.16 37.5473
1800.21 37.8604
1800.27 38.0929
1800.30 38.1150
1800.32 38.1045
1800.39 37.8837
1800.42 37.6447
1800.46 37.3238
1800.50 36.9233
1800.53 36.4458
1800.61 35.2734
1800.67 34.1073
1800.73 32.7825
1800.80 30.9948
1800.88 29.0501
1800.96 26.7939
1801.04 24.4609
1801.19 20.1504
1801.26 18.0487
1801.34 16.0607
1801.38 15.0809
1801.41 14.1570
1801.45 13.2649
1801.49 12.4063
1801.52 11.5825
1801.56 10.7946
1801.60 10.0432
1801.64 9.32876
1801.67 8.75873
1801.70 8.23183
1801.73 7.71274
1801.76 7.23471
1801.79 6.76549
1801.82 6.33492
1801.85 5.92699
1801.88 5.54116
1801.91 5.16502
1801.94 4.82218
1801.97 4.48904
1802.00 4.18636
1802.03 3.89316
1802.06 3.62757
1802.09 3.37906
1802.12 3.14685
1802.16 2.87488
1802.20 2.63250
1802.23 2.41079
1802.27 2.20836
1802.31 2.01908
1802.35 1.85158
1802.38 1.69937
1802.42 1.56124
1802.46 1.43283
1802.49 1.31980
1802.53 1.21757
1802.57 1.12518
1802.61 1.04175
1802.64 0.966440
1802.68 0.898485
1802.72 0.837176
1802.77 0.762368
1802.82 0.697414
1802.87 0.640958
1802.92 0.592710
1802.97 0.549718
1803.02 0.512803
1803.07 0.479723
1803.12 0.451130
1803.22 0.402394
1803.32 0.363964
1803.43 0.332739
1803.53 0.306881
1803.68 0.275860
1803.82 0.250924
1803.97 0.230336
1804.12 0.213098
1804.27 0.198251
1804.42 0.185498
1804.57 0.174303
1804.72 0.164546
1804.93 0.152270
1805.15 0.142015
1805.36 0.133359
1805.58 0.126027
1805.80 0.119811
1806.01 0.114550
1806.44 0.106417
1806.77 0.102066
1807.09 0.0990305
1807.42 0.0971821
1807.74 0.0964665
1808.08 0.0969274
1808.42 0.0986895
1808.76 0.101906
1809.09 0.106818
1809.43 0.113860
1809.77 0.123611
1809.94 0.129817
1810.11 0.137124
1810.27 0.145767
1810.44 0.156002
1810.59 0.166814
1810.74 0.179744
1810.89 0.195519
1811.04 0.215147
1811.19 0.240796
1811.26 0.256648
1811.33 0.275275
1811.41 0.297730
1811.48 0.324356
1811.56 0.356616
1811.63 0.396014
1811.69 0.433091
1811.75 0.475988
1811.80 0.527486
1811.86 0.587265
1811.92 0.659154
1811.98 0.742618
1812.03 0.842857
1812.09 0.958928
1812.15 1.09779
1812.21 1.25777
1812.24 1.34920
1812.26 1.44801
1812.29 1.55471
1812.32 1.66568
1812.35 1.78937
1812.38 1.92250
1812.41 2.06564
1812.44 2.21386
1812.47 2.37832
1812.49 2.54822
1812.52 2.73626
1812.55 2.93003
1812.59 3.21314
1812.63 3.51223
1812.66 3.83563
1812.70 4.18446
1812.74 4.55981
1812.77 4.96268
1812.81 5.39399
1812.85 5.85452
1812.89 6.35861
1812.92 6.88026
1812.96 7.43266
1813.00 8.01596
1813.03 8.63009
1813.07 9.27477
1813.11 9.94947
1813.14 10.6534
1813.19 11.6083
1813.24 12.5863
1813.29 13.6032
1813.33 14.6545
1813.38 15.7584
1813.43 16.8628
1813.52 19.1136
1813.64 22.0306
1813.71 23.4437
1813.77 24.7777
1813.84 26.3368
1813.91 27.7224
1813.93 27.9475
1813.97 28.6644
1814.02 29.3068
1814.05 29.7850
1814.09 30.2032
1814.14 30.6760
1814.18 30.9407
1814.22 31.1419
1814.25 31.2701
1814.30 31.3261
1814.32 31.3200
1814.37 31.1914
1814.42 30.9609
1814.47 30.6207
1814.54 29.9074
1814.58 29.3244
1814.63 28.6535
1814.68 27.9012
1814.72 27.0753
1814.77 26.2236
1814.81 25.3193
1814.90 23.3832
1814.99 21.2342
1815.08 19.0265
1815.17 16.8251
1815.27 14.6871
1815.31 13.6571
1815.36 12.6598
1815.40 11.6995
1815.45 10.7795
1815.50 9.88406
1815.54 9.05340
1815.59 8.26938
1815.63 7.53281
1815.68 6.84395
1815.73 6.20252
1815.77 5.60783
1815.80 5.32768
1815.82 5.05877
1815.84 4.81190
1815.86 4.57496
1815.88 4.34776
1815.91 4.13008
1815.93 3.92172
1815.95 3.72245
1815.97 3.53203
1815.99 3.35023
1816.04 3.01148
1816.08 2.70419
1816.13 2.42631
1816.17 2.17577
1816.21 1.95055
1816.26 1.74865
1816.30 1.56811
1816.35 1.40709
1816.39 1.26379
1816.43 1.13655
1816.48 1.02378
1816.52 0.926135
1816.57 0.824668
1816.62 0.738519
1816.67 0.662509
1816.72 0.598102
1816.77 0.541334
1816.82 0.493234
1816.87 0.451571
1816.92 0.415436
1816.98 0.383454
1817.03 0.356181
1817.13 0.311467
1817.23 0.276525
1817.33 0.249270
1817.42 0.228731
1817.51 0.211813
1817.60 0.197473
1817.70 0.185125
1817.88 0.164726
1818.06 0.148607
1818.25 0.135332
1818.43 0.124290
1818.62 0.114916
1818.80 0.106872
1819.02 0.0987239
1819.24 0.0917890
1819.67 0.0807223
1820.11 0.0723607
1820.54 0.0659681
1820.91 0.0616963
1821.28 0.0582593
1821.65 0.0555109
1822.02 0.0533519
1822.76 0.0504988
1823.49 0.0493558
1823.93 0.0494367
1824.37 0.0501079
1824.80 0.0514394
1825.24 0.0535436
1825.67 0.0566110
1826.11 0.0609012
1826.54 0.0668641
1826.98 0.0751726
1827.35 0.0849424
1827.53 0.0911765
1827.72 0.0985762
1827.90 0.107606
1828.09 0.118782
1828.27 0.133223
1828.45 0.152927
1828.60 0.175631
1828.68 0.190460
1828.76 0.208178
1828.83 0.230147
1828.91 0.256904
1828.98 0.290601
1829.06 0.332124
1829.13 0.384822
1829.21 0.450001
1829.28 0.532720
1829.32 0.581589
1829.36 0.634688
1829.40 0.695483
1829.44 0.763273
1829.47 0.838758
1829.51 0.920365
1829.55 1.01328
1829.59 1.11340
1829.62 1.22700
1829.66 1.34896
1829.71 1.52142
1829.75 1.71089
1829.80 1.92260
1829.85 2.15838
1829.89 2.42004
1829.94 2.70937
1829.98 3.02812
1830.01 3.19904
1830.03 3.37792
1830.05 3.56495
1830.08 3.76030
1830.10 3.96414
1830.12 4.17662
1830.14 4.39787
1830.17 4.62801
1830.21 5.11536
1830.26 5.63926
1830.31 6.19996
1830.35 6.79732
1830.40 7.43077
1830.45 8.23405
1830.51 9.06887
1830.56 9.96245
1830.62 10.8776
1830.67 11.8424
1830.72 12.8150
1830.78 13.8233
1830.83 14.8219
1830.97 17.2746
1831.03 18.4491
1831.10 19.5610
1831.18 20.7773
1831.26 21.8275
1831.31 22.3578
1831.35 22.8214
1831.42 23.4024
1831.47 23.6701
1831.51 23.8401
1831.53 23.9154
1831.56 23.9748
1831.60 24.0060
1831.62 24.0007
1831.66 23.9242
1831.70 23.8074
1831.74 23.6080
1831.81 23.1775
1831.88 22.5409
1831.94 21.8564
1832.00 21.0777
1832.07 19.9463
1832.15 18.7113
1832.22 17.4965
1832.29 16.2322
1832.36 14.9422
1832.43 13.6486
1832.53 11.7814
1832.58 10.8879
1832.64 10.0227
1832.69 9.19062
1832.74 8.39560
1832.79 7.64077
1832.84 6.92846
1832.88 6.45214
1832.91 6.01046
1832.95 5.59003
1832.98 5.19089
1833.02 4.81292
1833.05 4.45591
1833.09 4.11953
1833.12 3.80336
1833.16 3.49870
1833.19 3.22188
1833.23 2.96354
1833.26 2.72297
1833.30 2.49945
1833.33 2.29221
1833.37 2.10049
1833.40 1.92348
1833.43 1.77384
1833.47 1.63521
1833.50 1.50700
1833.53 1.38860
1833.56 1.27943
1833.59 1.17892
1833.63 1.08651
1833.66 1.00165
1833.69 0.923837
1833.72 0.852570
1833.79 0.727791
1833.85 0.623789
1833.91 0.538636
1833.98 0.466878
1834.04 0.407557
1834.10 0.358567
1834.17 0.318682
1834.23 0.285131
1834.30 0.257328
1834.36 0.234205
1834.42 0.215160
1834.51 0.194547
1834.59 0.177898
1834.67 0.164266
1834.75 0.152940
1834.92 0.135219
1835.09 0.121915
1835.25 0.111467
1835.42 0.102987
1835.75 0.0900576
1836.06 0.0813082
1836.36 0.0747377
1836.67 0.0697505
1836.98 0.0660263
1837.28 0.0633054
1837.59 0.0614492
1837.89 0.0603474
1838.20 0.0599439
1838.53 0.0602763
1838.86 0.0614369
1839.20 0.0635059
1839.53 0.0666274
1839.86 0.0710304
1840.19 0.0770693
1840.52 0.0853018
1840.86 0.0966633
1841.04 0.104647
1841.21 0.114507
1841.39 0.127059
1841.57 0.143662
1841.66 0.154405
1841.75 0.167234
1841.84 0.182976
1841.93 0.202610
1842.02 0.227772
1842.11 0.259690
1842.20 0.300955
1842.29 0.354616
1842.35 0.400538
1842.41 0.455627
1842.47 0.521660
1842.53 0.599268
1842.59 0.693334
1842.65 0.805300
1842.71 0.938092
1842.74 1.01201
1842.77 1.09215
1842.80 1.18195
1842.83 1.27607
1842.86 1.38128
1842.89 1.49126
1842.92 1.61386
1842.95 1.74167
1842.98 1.87900
1843.01 2.02634
1843.05 2.18965
1843.08 2.35889
1843.11 2.53965
1843.14 2.73242
1843.17 2.94473
1843.20 3.16335
1843.23 3.39535
1843.26 3.64113
1843.29 3.95480
1843.33 4.27987
1843.36 4.62523
1843.40 4.99126
1843.43 5.37822
1843.47 5.78629
1843.50 6.21550
1843.54 6.66576
1843.57 7.13686
1843.61 7.62840
1843.64 8.13985
1843.68 8.67051
1843.75 9.78574
1843.82 10.9649
1843.91 12.5553
1844.00 14.1802
1844.09 15.8188
1844.17 17.4272
1844.28 19.1721
1844.33 19.9833
1844.38 20.7413
1844.45 21.6544
1844.51 22.4278
1844.54 22.7385
1844.62 23.3281
1844.66 23.6247
1844.70 23.7827
1844.73 23.8991
1844.76 23.9640
1844.80 23.9889
1844.82 23.9830
1844.87 23.9051
1844.90 23.7995
1844.94 23.5994
1845.01 23.1744
1845.07 22.6051
1845.13 21.9387
1845.19 21.1633
1845.27 19.9730
1845.35 18.6630
1845.42 17.5576
1845.48 16.4281
1845.61 14.0959
1845.71 12.1862
1845.77 11.2678
1845.82 10.3762
1845.87 9.50056
1845.92 8.67849
1845.97 7.89677
1846.03 7.15813
1846.06 6.72587
1846.09 6.31097
1846.12 5.91363
1846.15 5.53393
1846.19 5.17188
1846.22 4.82740
1846.25 4.50031
1846.28 4.19980
1846.31 3.90620
1846.35 3.62909
1846.38 3.36806
1846.41 3.12265
1846.44 2.89237
1846.47 2.67667
1846.51 2.47501
1846.54 2.29250
1846.57 2.11677
1846.60 1.95333
1846.63 1.80157
1846.66 1.66089
1846.70 1.53068
