Se-78(n,tot) ENDFB-8.0
Energy(eV) XS(b)
11985.9 13.8973
11989.5 13.8766
11990.3 13.8710
11990.8 13.8678
11991.2 13.8643
11991.7 13.8602
11992.1 13.8552
11992.5 13.8489
11993.0 13.8409
11993.2 13.8359
11993.4 13.8301
11993.6 13.8235
11993.8 13.8158
11994.1 13.8069
11994.3 13.7967
11994.5 13.7850
11994.7 13.7716
11995.2 13.7390
11995.6 13.6972
11996.0 13.6448
11996.5 13.5804
11996.9 13.5028
11997.4 13.4115
11997.8 13.3065
11998.2 13.1884
11999.1 12.9197
12000.0 12.6284
12000.0 11.4222
12750.0 11.2842
13500.0 11.1557
14250.0 11.0355
15000.0 10.9228
16000.0 10.7891
17000.0 10.6650
18500.0 10.5008
20000.0 10.3519
21250.0 10.2431
22500.0 10.1418
23750.0 10.0469
25000.0 9.95786
26250.0 9.87806
27500.0 9.80265
28750.0 9.73119
30000.0 9.66331
32500.0 9.54195
35000.0 9.43109
37500.0 9.33231
40000.0 9.24095
42500.0 9.15886
45000.0 9.08223
47500.0 9.01040
50000.0 8.94284
52500.0 8.88125
55000.0 8.82296
60000.0 8.71505
65000.0 8.61913
70000.0 8.53130
75000.0 8.45159
80000.0 8.37774
85000.0 8.30969
90000.0 8.24606
99999.9 8.13009
100000 8.08212
112500 8.05555
125000 8.03191
137500 8.01063
150000 7.99129
175000 7.93238
200000 7.88172
250000 7.74970
300000 7.59935
350000 7.38491
400000 7.20413
450000 7.04841
500000 6.91201
507609 6.88186
515218 6.85228
522827 6.82327
530437 6.79480
538046 6.76685
545655 6.73941
553264 6.71247
560873 6.68599
568482 6.65998
576091 6.63442
583700 6.60928
591310 6.58457
598919 6.56027
606528 6.53636
614137 6.51284
621746 6.48970
624192 6.48030
626637 6.47100
631528 6.45268
636419 6.43475
641310 6.41719
651091 6.38312
660873 6.35042
670655 6.31899
680437 6.28878
690218 6.25973
700000 6.23178
706250 6.20985
712500 6.18831
718750 6.16717
725000 6.14639
731250 6.12599
737500 6.10595
743750 6.08625
750000 6.06690
756250 6.04788
762500 6.02919
768750 6.01081
775000 5.99275
781250 5.97499
787500 5.95753
793750 5.94036
800000 5.92347
806250 5.90392
812500 5.88466
818750 5.86567
825000 5.84696
831250 5.82852
837500 5.81034
843750 5.79242
850000 5.77475
856250 5.75732
862500 5.74014
868750 5.72319
875000 5.70648
881250 5.68999
887500 5.67373
893750 5.65768
900000 5.64185
906250 5.62448
912500 5.60734
918750 5.59040
925000 5.57367
931250 5.55715
937500 5.54082
943750 5.52469
950000 5.50876
956250 5.49301
962500 5.47746
968750 5.46208
975000 5.44688
981250 5.43186
987500 5.41701
993750 5.40234
1.00000E+06 5.38783
1.00781E+06 5.36824
1.01563E+06 5.34891
1.02344E+06 5.32984
1.03125E+06 5.31103
1.03906E+06 5.29246
1.04688E+06 5.27413
1.05469E+06 5.25604
1.06250E+06 5.23819
1.07031E+06 5.22056
1.07813E+06 5.20316
1.08594E+06 5.18597
1.09375E+06 5.16901
1.10156E+06 5.15225
1.10938E+06 5.13570
1.11719E+06 5.11935
1.12500E+06 5.10320
1.13281E+06 5.08725
1.14063E+06 5.07149
1.14844E+06 5.05592
1.15625E+06 5.04053
1.16406E+06 5.02533
1.17188E+06 5.01030
1.17969E+06 4.99545
1.18750E+06 4.98077
1.19531E+06 4.96626
1.20313E+06 4.95192
1.21094E+06 4.93774
1.21875E+06 4.92372
1.22656E+06 4.90985
1.23438E+06 4.89615
1.24219E+06 4.88259
1.25000E+06 4.86919
1.25944E+06 4.85260
1.26889E+06 4.83623
1.27833E+06 4.82006
1.28777E+06 4.80410
1.29721E+06 4.78834
1.30666E+06 4.77278
1.31610E+06 4.75741
1.32554E+06 4.74223
1.32554E+06 4.74223
1.32827E+06 4.73771
1.33099E+06 4.73322
1.33645E+06 4.72430
1.34735E+06 4.70673
1.35825E+06 4.68951
1.36916E+06 4.67263
1.38006E+06 4.65608
1.39096E+06 4.63985
1.40187E+06 4.62394
1.41277E+06 4.60833
1.42367E+06 4.59302
1.43458E+06 4.57801
1.44548E+06 4.56328
1.45639E+06 4.54883
1.46729E+06 4.53465
1.47819E+06 4.52074
1.48910E+06 4.50709
1.50000E+06 4.49370
1.50900E+06 4.48240
1.51800E+06 4.47125
1.51800E+06 4.47125
1.52205E+06 4.46627
1.52205E+06 4.46626
1.52561E+06 4.46174
1.52918E+06 4.45724
1.53630E+06 4.44833
1.54342E+06 4.43952
1.55054E+06 4.43083
1.55767E+06 4.42225
1.56479E+06 4.41377
1.57192E+06 4.40539
1.57904E+06 4.39712
1.58616E+06 4.38895
1.59329E+06 4.38088
1.60041E+06 4.37291
1.60753E+06 4.36504
1.61466E+06 4.35726
1.62178E+06 4.34957
1.62890E+06 4.34198
1.63603E+06 4.33448
1.64315E+06 4.32707
1.65027E+06 4.31975
1.65740E+06 4.31252
1.66452E+06 4.30538
1.67164E+06 4.29832
1.67877E+06 4.29134
1.68589E+06 4.28445
1.69301E+06 4.27764
1.70014E+06 4.27091
1.70726E+06 4.26426
1.71438E+06 4.25769
1.72151E+06 4.25120
1.72863E+06 4.24478
1.73575E+06 4.23844
1.74288E+06 4.23217
1.75000E+06 4.22598
1.75787E+06 4.21892
1.76574E+06 4.21195
1.77360E+06 4.20504
1.78147E+06 4.19821
1.78750E+06 4.19300
1.79354E+06 4.18782
1.79957E+06 4.18270
1.80560E+06 4.17762
1.81164E+06 4.17258
1.81767E+06 4.16758
1.82370E+06 4.16263
1.82974E+06 4.15772
1.83577E+06 4.15284
1.84180E+06 4.14802
1.84784E+06 4.14323
1.85387E+06 4.13848
1.85990E+06 4.13377
1.86593E+06 4.12910
1.87197E+06 4.12447
1.87800E+06 4.11988
1.87800E+06 4.11987
1.88182E+06 4.11694
1.88563E+06 4.11403
1.89325E+06 4.10826
1.90088E+06 4.10256
1.90850E+06 4.09692
1.91613E+06 4.09134
1.92375E+06 4.08583
1.93138E+06 4.08038
1.93900E+06 4.07499
1.94663E+06 4.06966
1.95425E+06 4.06439
1.96188E+06 4.05918
1.96950E+06 4.05403
1.97713E+06 4.04894
1.98475E+06 4.04390
1.99238E+06 4.03892
2.00000E+06 4.03400
2.01092E+06 4.02694
2.02184E+06 4.01999
2.02832E+06 4.01588
2.03479E+06 4.01181
2.04127E+06 4.00778
2.04775E+06 4.00379
2.05422E+06 3.99983
2.06070E+06 3.99591
2.06717E+06 3.99203
2.07365E+06 3.98818
2.08013E+06 3.98437
2.08660E+06 3.98059
2.09308E+06 3.97685
2.09956E+06 3.97314
2.10603E+06 3.96946
2.11251E+06 3.96582
2.11898E+06 3.96222
2.12546E+06 3.95864
2.12546E+06 3.95864
2.13081E+06 3.95571
2.13616E+06 3.95280
2.14686E+06 3.94705
2.15756E+06 3.94136
2.16826E+06 3.93575
2.17896E+06 3.93021
2.18966E+06 3.92474
2.20036E+06 3.91934
2.21106E+06 3.91400
2.22176E+06 3.90874
2.23245E+06 3.90354
2.24315E+06 3.89841
2.25385E+06 3.89334
2.26455E+06 3.88833
2.27525E+06 3.88339
2.28595E+06 3.87851
2.29665E+06 3.87369
2.29665E+06 3.87369
2.30488E+06 3.87008
2.31311E+06 3.86651
2.32134E+06 3.86297
2.32957E+06 3.85945
2.32957E+06 3.85945
2.33654E+06 3.85652
2.34350E+06 3.85361
2.35047E+06 3.85073
2.35743E+06 3.84787
2.36492E+06 3.84483
2.36492E+06 3.84483
2.37138E+06 3.84224
2.37784E+06 3.83967
2.38429E+06 3.83712
2.39075E+06 3.83460
2.39076E+06 3.83459
2.40009E+06 3.83107
2.40941E+06 3.82758
2.41875E+06 3.82414
2.42808E+06 3.82072
2.43741E+06 3.81734
2.44674E+06 3.81400
2.45607E+06 3.81070
2.46541E+06 3.80743
2.47474E+06 3.80419
2.48407E+06 3.80099
2.49340E+06 3.79782
2.50273E+06 3.79468
2.51207E+06 3.79158
2.52140E+06 3.78851
2.53073E+06 3.78547
2.54006E+06 3.78246
2.54006E+06 3.78246
2.54761E+06 3.78012
2.55516E+06 3.77780
2.56270E+06 3.77550
2.57025E+06 3.77322
2.57156E+06 3.77283
2.57157E+06 3.77282
2.57846E+06 3.77085
2.58535E+06 3.76888
2.59224E+06 3.76693
2.59914E+06 3.76499
2.60603E+06 3.76306
2.61293E+06 3.76114
2.61982E+06 3.75924
2.62672E+06 3.75734
2.63361E+06 3.75546
2.64050E+06 3.75358
2.64740E+06 3.75172
2.65429E+06 3.74987
2.66119E+06 3.74803
2.66808E+06 3.74620
2.67498E+06 3.74438
2.68187E+06 3.74257
2.68188E+06 3.74257
2.69010E+06 3.74055
2.69833E+06 3.73854
2.70656E+06 3.73654
2.71479E+06 3.73456
2.71480E+06 3.73455
2.71682E+06 3.73408
2.71682E+06 3.73408
2.72622E+06 3.73191
2.73561E+06 3.72976
2.74501E+06 3.72762
2.75440E+06 3.72550
2.75440E+06 3.72550
2.76159E+06 3.72394
2.76879E+06 3.72239
2.77598E+06 3.72085
2.78317E+06 3.71932
2.78995E+06 3.71809
2.79672E+06 3.71686
2.80350E+06 3.71564
2.81027E+06 3.71443
2.81705E+06 3.71322
2.82383E+06 3.71202
2.83060E+06 3.71082
2.83738E+06 3.70963
2.84415E+06 3.70844
2.85093E+06 3.70726
2.85771E+06 3.70608
2.86448E+06 3.70491
2.87126E+06 3.70374
2.87803E+06 3.70258
2.88481E+06 3.70143
2.89159E+06 3.70027
2.89836E+06 3.69913
2.90514E+06 3.69799
2.91191E+06 3.69685
2.91869E+06 3.69572
2.92547E+06 3.69459
2.93224E+06 3.69347
2.93902E+06 3.69235
2.94579E+06 3.69124
2.95257E+06 3.69013
2.95935E+06 3.68903
2.96612E+06 3.68793
2.97290E+06 3.68684
2.97967E+06 3.68575
2.98645E+06 3.68466
2.99323E+06 3.68358
3.00000E+06 3.68251
3.00866E+06 3.68246
3.01733E+06 3.68241
3.02599E+06 3.68237
3.03465E+06 3.68232
3.04332E+06 3.68228
3.05198E+06 3.68223
3.06064E+06 3.68219
3.06931E+06 3.68214
3.07797E+06 3.68210
3.08663E+06 3.68205
3.09530E+06 3.68201
3.10396E+06 3.68197
3.11262E+06 3.68193
3.12129E+06 3.68188
3.12995E+06 3.68184
3.13861E+06 3.68180
3.14728E+06 3.68176
3.15594E+06 3.68171
3.16460E+06 3.68167
3.17327E+06 3.68163
3.18193E+06 3.68159
3.19059E+06 3.68155
3.19926E+06 3.68151
3.20792E+06 3.68147
3.21658E+06 3.68143
3.22525E+06 3.68139
3.23391E+06 3.68135
3.24257E+06 3.68132
3.25124E+06 3.68128
3.25990E+06 3.68124
3.26856E+06 3.68120
3.27723E+06 3.68116
3.28589E+06 3.68113
3.29455E+06 3.68109
3.30322E+06 3.68105
3.31188E+06 3.68101
3.32054E+06 3.68098
3.32921E+06 3.68094
3.33787E+06 3.68090
3.34653E+06 3.68087
3.35520E+06 3.68083
3.36386E+06 3.68080
3.37252E+06 3.68076
3.38119E+06 3.68073
3.38985E+06 3.68069
3.39851E+06 3.68066
3.40718E+06 3.68062
3.41584E+06 3.68059
3.42450E+06 3.68055
3.43317E+06 3.68052
3.44183E+06 3.68049
3.45049E+06 3.68045
3.45916E+06 3.68042
3.46782E+06 3.68039
3.47648E+06 3.68035
3.48514E+06 3.68032
3.49381E+06 3.68029
3.50247E+06 3.68026
3.51113E+06 3.68023
3.51980E+06 3.68019
3.52846E+06 3.68016
3.53712E+06 3.68013
3.54579E+06 3.68010
3.55445E+06 3.68007
3.56837E+06 3.68001
3.58230E+06 3.67995
3.59622E+06 3.67989
3.61014E+06 3.67983
3.62407E+06 3.67977
3.63799E+06 3.67972
3.65192E+06 3.67966
3.66584E+06 3.67960
3.67976E+06 3.67955
3.69369E+06 3.67949
3.70761E+06 3.67943
3.72153E+06 3.67938
3.73546E+06 3.67932
3.74938E+06 3.67927
3.76330E+06 3.67922
3.77723E+06 3.67916
3.79115E+06 3.67911
3.80507E+06 3.67906
3.81900E+06 3.67901
3.83292E+06 3.67896
3.84684E+06 3.67890
3.86077E+06 3.67885
3.87469E+06 3.67880
3.88861E+06 3.67875
3.90254E+06 3.67870
3.91646E+06 3.67866
3.93038E+06 3.67861
3.94431E+06 3.67856
3.95823E+06 3.67851
3.97215E+06 3.67846
3.98608E+06 3.67841
4.00000E+06 3.67837
4.01563E+06 3.68108
4.03125E+06 3.68380
4.04688E+06 3.68651
4.06250E+06 3.68922
4.07813E+06 3.69192
4.09375E+06 3.69463
4.10938E+06 3.69733
4.12500E+06 3.70002
4.14063E+06 3.70272
4.15625E+06 3.70541
4.17188E+06 3.70810
4.18750E+06 3.71079
4.20313E+06 3.71347
4.21875E+06 3.71615
4.23438E+06 3.71883
4.25000E+06 3.72151
4.26563E+06 3.72418
4.28125E+06 3.72685
4.29688E+06 3.72952
4.31250E+06 3.73218
4.32813E+06 3.73485
4.34375E+06 3.73750
4.35938E+06 3.74016
4.37500E+06 3.74282
4.39063E+06 3.74547
4.40625E+06 3.74812
4.42188E+06 3.75076
4.43750E+06 3.75341
4.45313E+06 3.75605
4.46875E+06 3.75869
4.48438E+06 3.76132
4.50000E+06 3.76396
4.51563E+06 3.76659
4.53125E+06 3.76921
4.54688E+06 3.77184
4.56250E+06 3.77446
4.57813E+06 3.77708
4.59375E+06 3.77970
4.60938E+06 3.78232
4.62500E+06 3.78493
4.64063E+06 3.78754
4.65625E+06 3.79015
4.67188E+06 3.79275
4.68750E+06 3.79535
4.70313E+06 3.79795
4.71875E+06 3.80055
4.73438E+06 3.80314
4.75000E+06 3.80574
4.76563E+06 3.80832
4.78125E+06 3.81091
4.79688E+06 3.81350
4.81250E+06 3.81608
4.82813E+06 3.81866
4.84375E+06 3.82124
4.85938E+06 3.82381
4.87500E+06 3.82638
4.89063E+06 3.82895
4.90625E+06 3.83152
4.92188E+06 3.83408
4.93750E+06 3.83665
4.95313E+06 3.83921
4.96875E+06 3.84176
4.98438E+06 3.84432
5.00000E+06 3.84687
5.00781E+06 3.84896
5.01563E+06 3.85104
5.02344E+06 3.85313
5.03125E+06 3.85521
5.03906E+06 3.85729
5.04688E+06 3.85937
5.05469E+06 3.86145
5.06250E+06 3.86353
5.07031E+06 3.86561
5.07813E+06 3.86768
5.08594E+06 3.86976
5.09375E+06 3.87183
5.10156E+06 3.87391
5.10938E+06 3.87598
5.11719E+06 3.87805
5.12500E+06 3.88012
5.13281E+06 3.88219
5.14063E+06 3.88426
5.14844E+06 3.88632
5.15625E+06 3.88839
5.16406E+06 3.89045
5.17188E+06 3.89252
5.17969E+06 3.89458
5.18750E+06 3.89664
5.19531E+06 3.89870
5.20313E+06 3.90076
5.21094E+06 3.90282
5.21875E+06 3.90487
5.22656E+06 3.90693
5.23438E+06 3.90898
5.24219E+06 3.91104
5.25000E+06 3.91309
5.25781E+06 3.91514
5.26563E+06 3.91719
5.27344E+06 3.91924
5.28125E+06 3.92129
5.28906E+06 3.92334
5.29688E+06 3.92538
5.30469E+06 3.92743
5.31250E+06 3.92947
5.32031E+06 3.93151
5.32813E+06 3.93356
5.33594E+06 3.93560
5.34375E+06 3.93764
5.35156E+06 3.93968
5.35938E+06 3.94171
5.36719E+06 3.94375
5.37500E+06 3.94579
5.38281E+06 3.94782
5.39063E+06 3.94985
5.39844E+06 3.95189
5.40625E+06 3.95392
5.41406E+06 3.95595
5.42188E+06 3.95798
5.42969E+06 3.96001
5.43750E+06 3.96204
5.44531E+06 3.96406
5.45313E+06 3.96609
5.46094E+06 3.96811
5.46875E+06 3.97014
5.47656E+06 3.97216
5.48438E+06 3.97418
5.49219E+06 3.97620
5.50000E+06 3.97822
5.50781E+06 3.98024
5.51563E+06 3.98226
5.52344E+06 3.98427
5.53125E+06 3.98629
5.53906E+06 3.98830
5.54688E+06 3.99031
5.55469E+06 3.99233
5.56250E+06 3.99434
5.57031E+06 3.99635
5.57813E+06 3.99836
5.58594E+06 4.00037
5.59375E+06 4.00238
5.60156E+06 4.00438
5.60938E+06 4.00639
5.61719E+06 4.00839
5.62500E+06 4.01040
5.63281E+06 4.01240
5.64063E+06 4.01440
5.64844E+06 4.01640
5.65625E+06 4.01840
5.66406E+06 4.02040
5.67188E+06 4.02240
5.67969E+06 4.02439
5.68750E+06 4.02639
5.69531E+06 4.02839
5.70313E+06 4.03038
5.71094E+06 4.03237
5.71875E+06 4.03436
5.72656E+06 4.03636
5.73438E+06 4.03835
5.74219E+06 4.04034
5.75000E+06 4.04232
5.75781E+06 4.04431
5.76563E+06 4.04630
5.77344E+06 4.04828
5.78125E+06 4.05027
5.78906E+06 4.05225
5.79688E+06 4.05423
5.80469E+06 4.05622
5.81250E+06 4.05820
5.82031E+06 4.06018
5.82813E+06 4.06216
5.83594E+06 4.06414
5.84375E+06 4.06611
5.85156E+06 4.06809
5.85938E+06 4.07006
5.86719E+06 4.07204
5.87500E+06 4.07401
5.88281E+06 4.07599
5.89063E+06 4.07796
5.89844E+06 4.07993
5.90625E+06 4.08190
5.91406E+06 4.08387
5.92188E+06 4.08584
5.92969E+06 4.08780
5.93750E+06 4.08977
5.94531E+06 4.09174
5.95313E+06 4.09370
5.96094E+06 4.09567
5.96875E+06 4.09763
5.97656E+06 4.09959
5.98438E+06 4.10155
5.99219E+06 4.10351
6.00000E+06 4.10547
6.01367E+06 4.10902
6.02734E+06 4.11256
6.04101E+06 4.11610
6.05468E+06 4.11963
6.06835E+06 4.12317
6.08202E+06 4.12669
6.09569E+06 4.13022
6.10936E+06 4.13374
6.13625E+06 4.14060
6.16313E+06 4.14745
6.19002E+06 4.15429
6.21691E+06 4.16112
6.24379E+06 4.16793
6.27068E+06 4.17472
6.29756E+06 4.18151
6.32445E+06 4.18828
6.35134E+06 4.19504
6.37822E+06 4.20179
6.40511E+06 4.20852
6.43200E+06 4.21524
6.45888E+06 4.22195
6.48577E+06 4.22865
6.51265E+06 4.23533
6.53954E+06 4.24200
6.56783E+06 4.24895
6.59612E+06 4.25588
6.62441E+06 4.26279
6.65270E+06 4.26970
6.68098E+06 4.27659
6.70927E+06 4.28347
6.73756E+06 4.29033
6.76585E+06 4.29719
6.79512E+06 4.30422
6.82439E+06 4.31124
6.85366E+06 4.31825
6.88293E+06 4.32524
6.91219E+06 4.33222
6.94146E+06 4.33919
6.97073E+06 4.34614
7.00000E+06 4.35309
7.00743E+06 4.35422
7.01485E+06 4.35534
7.02228E+06 4.35647
7.02970E+06 4.35759
7.03713E+06 4.35872
7.04455E+06 4.35984
7.05198E+06 4.36096
7.05941E+06 4.36209
7.06683E+06 4.36321
7.07426E+06 4.36433
7.08168E+06 4.36545
7.08911E+06 4.36657
7.09653E+06 4.36769
7.10396E+06 4.36881
7.11139E+06 4.36993
7.11881E+06 4.37105
7.12624E+06 4.37216
7.13366E+06 4.37328
7.14109E+06 4.37440
7.14851E+06 4.37552
7.15594E+06 4.37663
7.16336E+06 4.37775
7.17079E+06 4.37886
7.17822E+06 4.37997
7.18564E+06 4.38109
7.19307E+06 4.38220
7.20049E+06 4.38331
7.20792E+06 4.38443
7.21534E+06 4.38554
7.22277E+06 4.38665
7.23020E+06 4.38776
7.23762E+06 4.38887
7.24530E+06 4.39000
7.25298E+06 4.39114
7.26065E+06 4.39227
7.26833E+06 4.39341
7.27601E+06 4.39454
7.28369E+06 4.39567
7.29137E+06 4.39681
7.29904E+06 4.39794
7.30672E+06 4.39907
7.31440E+06 4.40020
7.32208E+06 4.40133
7.32975E+06 4.40246
7.33743E+06 4.40359
7.34511E+06 4.40472
7.35279E+06 4.40585
7.36047E+06 4.40697
7.36814E+06 4.40810
7.37582E+06 4.40923
7.38350E+06 4.41036
7.39118E+06 4.41148
7.39886E+06 4.41261
7.40653E+06 4.41373
7.41421E+06 4.41486
7.42189E+06 4.41598
7.42957E+06 4.41710
7.43724E+06 4.41822
7.44492E+06 4.41935
7.45260E+06 4.42047
7.46028E+06 4.42159
7.46796E+06 4.42271
7.47563E+06 4.42383
7.48331E+06 4.42495
7.49125E+06 4.42609
7.49919E+06 4.42724
7.50713E+06 4.42838
7.51506E+06 4.42952
7.52300E+06 4.43067
7.53094E+06 4.43181
7.53888E+06 4.43295
7.54682E+06 4.43409
7.55476E+06 4.43523
7.56270E+06 4.43637
7.57063E+06 4.43751
7.57857E+06 4.43865
7.58651E+06 4.43978
7.59445E+06 4.44092
7.60239E+06 4.44206
7.61033E+06 4.44320
7.61826E+06 4.44433
7.62620E+06 4.44547
7.63414E+06 4.44660
7.64208E+06 4.44774
7.65002E+06 4.44887
7.65796E+06 4.45000
7.66590E+06 4.45114
7.67383E+06 4.45227
7.68177E+06 4.45340
7.68971E+06 4.45454
7.69765E+06 4.45567
7.70559E+06 4.45680
7.71353E+06 4.45793
7.72146E+06 4.45906
7.72940E+06 4.46019
7.73734E+06 4.46132
7.74555E+06 4.46247
7.75376E+06 4.46362
7.76197E+06 4.46477
7.77017E+06 4.46593
7.77838E+06 4.46708
7.78659E+06 4.46823
7.79480E+06 4.46938
7.80301E+06 4.47053
7.81121E+06 4.47168
7.81942E+06 4.47283
7.82763E+06 4.47397
7.83584E+06 4.47512
7.84405E+06 4.47627
7.85225E+06 4.47742
7.86046E+06 4.47856
7.86867E+06 4.47971
7.87688E+06 4.48085
7.88509E+06 4.48200
7.89330E+06 4.48314
7.90150E+06 4.48429
7.90971E+06 4.48543
7.91792E+06 4.48658
7.92613E+06 4.48772
7.93434E+06 4.48886
7.94254E+06 4.49000
7.95075E+06 4.49115
7.95896E+06 4.49229
7.96717E+06 4.49343
7.97538E+06 4.49457
7.98358E+06 4.49571
7.99179E+06 4.49685
8.00000E+06 4.49799
8.00638E+06 4.49815
8.01276E+06 4.49830
8.01914E+06 4.49846
8.02552E+06 4.49862
8.03190E+06 4.49878
8.03828E+06 4.49894
8.04466E+06 4.49910
8.05104E+06 4.49926
8.05742E+06 4.49942
8.06380E+06 4.49958
8.07018E+06 4.49973
8.07656E+06 4.49989
8.08295E+06 4.50005
8.08933E+06 4.50021
8.09571E+06 4.50037
8.10209E+06 4.50053
8.10847E+06 4.50069
8.11485E+06 4.50085
8.12123E+06 4.50101
8.12761E+06 4.50117
8.13399E+06 4.50133
8.14037E+06 4.50149
8.14675E+06 4.50165
8.15313E+06 4.50181
8.15951E+06 4.50197
8.16589E+06 4.50213
8.17227E+06 4.50229
8.17865E+06 4.50245
8.18503E+06 4.50261
8.19141E+06 4.50277
8.19779E+06 4.50293
8.20417E+06 4.50309
8.21296E+06 4.50330
8.22174E+06 4.50351
8.23053E+06 4.50372
8.23931E+06 4.50394
8.24809E+06 4.50415
8.25688E+06 4.50436
8.26566E+06 4.50457
8.27445E+06 4.50479
8.28323E+06 4.50500
8.29202E+06 4.50521
8.30080E+06 4.50543
8.30959E+06 4.50564
8.31837E+06 4.50585
8.32716E+06 4.50606
8.33594E+06 4.50628
8.34473E+06 4.50649
8.35351E+06 4.50670
8.36230E+06 4.50692
8.37108E+06 4.50713
8.37986E+06 4.50734
8.38865E+06 4.50756
8.39743E+06 4.50777
8.40622E+06 4.50798
8.41500E+06 4.50820
8.42379E+06 4.50841
8.43257E+06 4.50862
8.44136E+06 4.50884
8.45014E+06 4.50905
8.45893E+06 4.50926
8.46771E+06 4.50948
8.47650E+06 4.50969
8.48528E+06 4.50991
8.49321E+06 4.51009
8.50113E+06 4.51028
8.50905E+06 4.51046
8.51698E+06 4.51065
8.52490E+06 4.51084
8.53283E+06 4.51102
8.54075E+06 4.51121
8.54867E+06 4.51139
8.55660E+06 4.51158
8.56452E+06 4.51177
8.57245E+06 4.51195
8.58037E+06 4.51214
8.58829E+06 4.51233
8.59622E+06 4.51251
8.60414E+06 4.51270
8.61207E+06 4.51289
8.61999E+06 4.51307
8.62791E+06 4.51326
8.63584E+06 4.51345
8.64376E+06 4.51363
8.65169E+06 4.51382
8.65961E+06 4.51401
8.66753E+06 4.51419
8.67546E+06 4.51438
8.68338E+06 4.51457
8.69131E+06 4.51476
8.69923E+06 4.51494
8.70715E+06 4.51513
8.71508E+06 4.51532
8.72300E+06 4.51551
8.73093E+06 4.51570
8.73885E+06 4.51588
8.74701E+06 4.51607
8.75517E+06 4.51625
8.76333E+06 4.51644
8.77149E+06 4.51662
8.77966E+06 4.51681
8.78782E+06 4.51700
8.79598E+06 4.51718
8.80414E+06 4.51737
8.81230E+06 4.51755
8.82046E+06 4.51774
8.82862E+06 4.51793
8.83678E+06 4.51811
8.84494E+06 4.51830
8.85310E+06 4.51848
8.86127E+06 4.51867
8.86943E+06 4.51886
8.87759E+06 4.51904
8.88575E+06 4.51923
8.89391E+06 4.51942
8.90207E+06 4.51960
8.91023E+06 4.51979
8.91839E+06 4.51998
8.92655E+06 4.52017
8.93471E+06 4.52035
8.94287E+06 4.52054
8.95104E+06 4.52073
8.95920E+06 4.52092
8.96736E+06 4.52110
8.97552E+06 4.52129
8.98368E+06 4.52148
8.99184E+06 4.52167
9.00000E+06 4.52186
9.00761E+06 4.52124
9.01521E+06 4.52062
9.02282E+06 4.52001
9.03043E+06 4.51940
9.03803E+06 4.51878
9.04564E+06 4.51817
9.05325E+06 4.51756
9.06085E+06 4.51695
9.06846E+06 4.51633
9.07607E+06 4.51572
9.08368E+06 4.51511
9.09128E+06 4.51450
9.09889E+06 4.51390
9.10650E+06 4.51329
9.11410E+06 4.51268
9.12171E+06 4.51207
9.12932E+06 4.51147
9.13692E+06 4.51086
9.14453E+06 4.51025
9.15214E+06 4.50965
9.15974E+06 4.50905
9.16735E+06 4.50844
9.17496E+06 4.50784
9.18256E+06 4.50724
9.19017E+06 4.50663
9.19778E+06 4.50603
9.20538E+06 4.50543
9.21299E+06 4.50483
9.22060E+06 4.50423
9.22820E+06 4.50363
9.23581E+06 4.50304
9.24342E+06 4.50244
9.25102E+06 4.50184
9.25863E+06 4.50124
9.26624E+06 4.50065
9.27384E+06 4.50005
9.28145E+06 4.49946
9.28906E+06 4.49886
9.29666E+06 4.49827
9.30427E+06 4.49767
9.31188E+06 4.49708
9.31948E+06 4.49649
9.32709E+06 4.49590
9.33470E+06 4.49531
9.34230E+06 4.49471
9.34991E+06 4.49412
9.35752E+06 4.49354
9.36512E+06 4.49295
9.37273E+06 4.49236
9.38034E+06 4.49177
9.38794E+06 4.49118
9.39555E+06 4.49060
9.40316E+06 4.49001
9.41076E+06 4.48943
9.41837E+06 4.48884
9.42598E+06 4.48826
9.43358E+06 4.48767
9.44119E+06 4.48709
9.44880E+06 4.48651
9.45640E+06 4.48592
9.46401E+06 4.48534
9.47162E+06 4.48476
9.47922E+06 4.48418
9.48683E+06 4.48360
9.49485E+06 4.48299
9.50287E+06 4.48238
9.51089E+06 4.48177
9.51890E+06 4.48116
9.52692E+06 4.48055
9.53494E+06 4.47994
9.54296E+06 4.47933
9.55098E+06 4.47872
9.55900E+06 4.47812
9.56701E+06 4.47751
9.57503E+06 4.47691
9.58305E+06 4.47630
9.59107E+06 4.47570
9.59909E+06 4.47509
9.60711E+06 4.47449
9.61512E+06 4.47389
9.62314E+06 4.47328
9.63116E+06 4.47269
9.63918E+06 4.47208
9.64720E+06 4.47148
9.65522E+06 4.47088
9.66323E+06 4.47028
9.67125E+06 4.46969
9.67927E+06 4.46909
9.68729E+06 4.46849
9.69531E+06 4.46790
9.70332E+06 4.46730
9.71134E+06 4.46670
9.71936E+06 4.46611
9.72738E+06 4.46552
9.73540E+06 4.46492
9.74342E+06 4.46433
9.75143E+06 4.46374
9.75945E+06 4.46314
9.76747E+06 4.46256
9.77549E+06 4.46196
9.78351E+06 4.46137
9.79153E+06 4.46078
9.79954E+06 4.46020
9.80756E+06 4.45961
9.81558E+06 4.45902
9.82360E+06 4.45843
9.83162E+06 4.45785
9.83964E+06 4.45726
9.84765E+06 4.45668
9.85567E+06 4.45609
9.86369E+06 4.45551
9.87171E+06 4.45492
