>,14-Si-30:0.030920
1.852820e+05,2.33321229e-03
1.853650e+05,2.31694531e-03
1.853740e+05,2.31516582e-03
1.854620e+05,2.29964448e-03
1.855490e+05,2.28550000e-03
1.855830e+05,2.28031474e-03
1.856370e+05,2.27204723e-03
1.857240e+05,2.25935132e-03
1.858010e+05,2.24856387e-03
1.858120e+05,2.24701787e-03
1.859000e+05,2.23502063e-03
1.859830e+05,2.22407780e-03
1.860190e+05,2.21912967e-03
1.860750e+05,2.21143209e-03
1.862130e+05,2.19304107e-03
1.862380e+05,2.18976104e-03
1.863510e+05,2.17497045e-03
1.864890e+05,2.15715455e-03
1.866280e+05,2.13940439e-03
1.866740e+05,2.13359462e-03
1.869040e+05,2.10486301e-03
1.870730e+05,2.08397479e-03
1.871100e+05,2.07928599e-03
1.871810e+05,2.07041755e-03
1.874750e+05,2.03394532e-03
1.875460e+05,2.02518520e-03
1.878440e+05,1.98917880e-03
1.879820e+05,1.97256664e-03
1.881640e+05,1.95130705e-03
1.882130e+05,1.94553075e-03
1.888550e+05,1.87010903e-03
1.889500e+05,1.85932282e-03
1.893560e+05,1.81336510e-03
1.896240e+05,1.78367768e-03
1.898350e+05,1.76042472e-03
1.898580e+05,1.75789463e-03
1.903550e+05,1.70434517e-03
1.903590e+05,1.70392128e-03
1.908610e+05,1.65184241e-03
1.909410e+05,1.64367637e-03
1.910850e+05,1.62899319e-03
1.913620e+05,1.60139971e-03
1.918640e+05,1.55226782e-03
1.920470e+05,1.53461001e-03
1.923650e+05,1.50395035e-03
1.925460e+05,1.48671548e-03
1.928670e+05,1.45787082e-03
1.933680e+05,1.41344397e-03
1.938700e+05,1.36938430e-03
1.940060e+05,1.35755892e-03
1.942590e+05,1.33762876e-03
1.943710e+05,1.32881224e-03
1.948720e+05,1.28976490e-03
1.953740e+05,1.25094580e-03
1.958750e+05,1.21250108e-03
1.968780e+05,1.13624990e-03
1.969270e+05,1.13256442e-03
1.978810e+05,1.07219880e-03
1.986830e+05,1.02195201e-03
1.988840e+05,1.00936434e-03
1.998480e+05,9.49475448e-04
1.998870e+05,9.47424266e-04
2.008900e+05,8.95079813e-04
2.018020e+05,8.47791346e-04
2.019890e+05,8.38140131e-04
2.027140e+05,8.05720369e-04
2.034020e+05,7.75094232e-04
2.036250e+05,7.65169681e-04
2.041290e+05,7.42828784e-04
2.045370e+05,7.27199434e-04
2.062700e+05,6.61216175e-04
2.063610e+05,6.58218962e-04
2.081210e+05,6.00636017e-04
2.081840e+05,5.98575219e-04
2.084100e+05,5.91224177e-04
2.101610e+05,5.41518880e-04
2.101900e+05,5.40789200e-04
2.119120e+05,4.97701237e-04
2.121960e+05,4.91339679e-04
2.136640e+05,4.58613096e-04
2.142020e+05,4.47875236e-04
2.154150e+05,4.23766022e-04
2.162080e+05,4.09633485e-04
2.171660e+05,3.92624905e-04
2.175580e+05,3.86370715e-04
2.182130e+05,3.75924205e-04
2.189170e+05,3.64733719e-04
2.202190e+05,3.47007808e-04
2.222250e+05,3.19787358e-04
2.224200e+05,3.17149198e-04
2.242310e+05,2.96583323e-04
2.245600e+05,2.92862722e-04
2.266020e+05,2.72193625e-04
2.267000e+05,2.71208870e-04
2.288410e+05,2.52060357e-04
2.289720e+05,2.51020684e-04
2.297930e+05,2.44587155e-04
2.306130e+05,2.38248044e-04
2.309810e+05,2.35475637e-04
2.314340e+05,2.32583934e-04
2.318440e+05,2.30074784e-04
2.322540e+05,2.27701589e-04
2.324370e+05,2.26706498e-04
2.327790e+05,2.25013208e-04
2.331210e+05,2.23663841e-04
2.332920e+05,2.23182021e-04
2.334620e+05,2.22927538e-04
2.336330e+05,2.22973708e-04
2.338040e+05,2.23482658e-04
2.339640e+05,2.24615837e-04
2.341230e+05,2.26749663e-04
2.342030e+05,2.28418690e-04
2.342830e+05,2.30671023e-04
2.343630e+05,2.33729656e-04
2.344430e+05,2.37929980e-04
2.345170e+05,2.43327912e-04
2.345910e+05,2.50835021e-04
2.346280e+05,2.55768173e-04
2.346650e+05,2.61730034e-04
2.347020e+05,2.69054849e-04
2.347390e+05,2.78115821e-04
2.347820e+05,2.91565440e-04
2.348240e+05,3.09431901e-04
2.348460e+05,3.20666896e-04
2.348670e+05,3.33898006e-04
2.348890e+05,3.49742555e-04
2.349100e+05,3.68723548e-04
2.349360e+05,3.97187178e-04
2.349480e+05,4.14271747e-04
2.349610e+05,4.33750531e-04
2.349740e+05,4.56273699e-04
2.349870e+05,4.82071603e-04
2.350000e+05,5.12052365e-04
2.350120e+05,5.47173498e-04
2.350200e+05,5.71920650e-04
2.350280e+05,5.99054827e-04
2.350360e+05,6.29676779e-04
2.350440e+05,6.63477308e-04
2.350520e+05,7.01888008e-04
2.350600e+05,7.44605865e-04
2.350670e+05,7.92877492e-04
2.350750e+05,8.47632504e-04
2.350810e+05,8.95697505e-04
2.350870e+05,9.49052919e-04
2.350930e+05,1.00842846e-03
2.350990e+05,1.07352419e-03
2.351060e+05,1.14746870e-03
2.351120e+05,1.22891493e-03
2.351180e+05,1.32181702e-03
2.351240e+05,1.42447438e-03
2.351280e+05,1.49984591e-03
2.351320e+05,1.57917520e-03
2.351350e+05,1.66471685e-03
2.351390e+05,1.75688722e-03
2.351430e+05,1.85610425e-03
2.351470e+05,1.96276064e-03
2.351510e+05,2.07718104e-03
2.351550e+05,2.19961899e-03
2.351600e+05,2.36501666e-03
2.351650e+05,2.54319665e-03
2.351700e+05,2.73357767e-03
2.351740e+05,2.93071835e-03
2.351840e+05,3.35267202e-03
2.351940e+05,3.78310395e-03
2.351980e+05,3.97926446e-03
2.352030e+05,4.15967997e-03
2.352070e+05,4.32374552e-03
2.352120e+05,4.46643863e-03
2.352170e+05,4.58544702e-03
2.352210e+05,4.67150141e-03
2.352260e+05,4.72434100e-03
2.352300e+05,4.74209311e-03
2.352320e+05,4.73883306e-03
2.352350e+05,4.72155953e-03
2.352380e+05,4.69105225e-03
2.352410e+05,4.64561060e-03
2.352430e+05,4.58901355e-03
2.352460e+05,4.51806291e-03
2.352490e+05,4.43860926e-03
2.352550e+05,4.25168844e-03
2.352600e+05,4.03116431e-03
2.352620e+05,3.95082071e-03
2.352660e+05,3.79013855e-03
2.352770e+05,3.28891167e-03
2.352830e+05,3.04842025e-03
2.352880e+05,2.81734016e-03
2.352940e+05,2.59909260e-03
2.352990e+05,2.39936229e-03
2.353050e+05,2.21176572e-03
2.353100e+05,2.04035505e-03
2.353160e+05,1.88470502e-03
2.353210e+05,1.74643440e-03
2.353270e+05,1.61499783e-03
2.353330e+05,1.49719079e-03
2.353380e+05,1.39167682e-03
2.353440e+05,1.29872018e-03
2.353500e+05,1.21380893e-03
2.353550e+05,1.13885938e-03
2.353610e+05,1.07019659e-03
2.353660e+05,1.00937438e-03
2.353730e+05,9.44190817e-04
2.353800e+05,8.86223978e-04
2.353870e+05,8.34518439e-04
2.353930e+05,7.88912692e-04
2.354000e+05,7.47321086e-04
2.354070e+05,7.09872759e-04
2.354130e+05,6.76062992e-04
2.354200e+05,6.45865405e-04
2.354310e+05,5.99963354e-04
2.354430e+05,5.61009752e-04
2.354540e+05,5.27420046e-04
2.354650e+05,4.98273544e-04
2.354770e+05,4.72615542e-04
2.354880e+05,4.50309471e-04
2.354990e+05,4.30629436e-04
2.355100e+05,4.13183062e-04
2.355280e+05,3.89838819e-04
2.355450e+05,3.70164985e-04
2.355630e+05,3.53416906e-04
2.355800e+05,3.39027299e-04
2.356150e+05,3.15702170e-04
2.356500e+05,2.97851736e-04
2.356790e+05,2.86068408e-04
2.357080e+05,2.76295808e-04
2.357660e+05,2.61158563e-04
2.358230e+05,2.50126151e-04
2.358810e+05,2.41739360e-04
2.359380e+05,2.35233945e-04
2.359960e+05,2.30059743e-04
2.360540e+05,2.25863911e-04
2.361110e+05,2.22406373e-04
2.362260e+05,2.17060842e-04
2.363420e+05,2.13062909e-04
2.364340e+05,2.10620777e-04
2.364730e+05,2.09585674e-04
2.366050e+05,2.06854380e-04
2.367370e+05,2.04628042e-04
2.368680e+05,2.02753123e-04
2.370000e+05,2.01113924e-04
2.371320e+05,1.99656720e-04
2.373950e+05,1.97125271e-04
2.376910e+05,1.94665925e-04
2.379880e+05,1.92457296e-04
2.382840e+05,1.90404177e-04
2.385800e+05,1.88455167e-04
2.391730e+05,1.84747969e-04
2.395430e+05,1.82532629e-04
2.397650e+05,1.81431292e-04
2.410160e+05,1.75481759e-04
2.422670e+05,1.69691108e-04
2.442130e+05,1.60829800e-04
2.447680e+05,1.58753459e-04
2.488820e+05,1.43569356e-04
2.492450e+05,1.42458682e-04
2.494110e+05,1.41954722e-04
2.535520e+05,1.29394879e-04
2.537220e+05,1.28963492e-04
2.581990e+05,1.17653543e-04
2.582220e+05,1.17595612e-04
2.623080e+05,1.08893591e-04
2.623880e+05,1.08744629e-04
2.626760e+05,1.08209390e-04
2.663950e+05,1.01320903e-04
2.684690e+05,9.79470499e-05
2.704810e+05,9.46844334e-05
2.742620e+05,8.93837632e-05
2.745670e+05,8.89575083e-05
2.753640e+05,8.80364582e-05
2.800560e+05,8.26385181e-05
2.827390e+05,7.95646284e-05
2.858490e+05,7.70425085e-05
2.883410e+05,7.50364310e-05
2.890100e+05,7.45020462e-05
2.909110e+05,7.29972645e-05
2.912480e+05,7.28732145e-05
2.924680e+05,7.24415787e-05
2.934860e+05,7.28916948e-05
2.946060e+05,7.34004973e-05
2.948030e+05,7.34952870e-05
2.951250e+05,7.46832781e-05
2.957250e+05,7.69008576e-05
2.959710e+05,7.78184736e-05
2.965540e+05,8.27018950e-05
2.968440e+05,8.74920103e-05
2.968460e+05,8.75251540e-05
2.971380e+05,9.46797537e-05
2.974040e+05,1.06991661e-04
2.974060e+05,1.07084345e-04
2.975390e+05,1.15983468e-04
2.976730e+05,1.29324276e-04
2.978070e+05,1.49000804e-04
2.978740e+05,1.62920397e-04
2.979410e+05,1.80483721e-04
2.979630e+05,1.87817279e-04
2.980080e+05,2.02821915e-04
2.980740e+05,2.32892887e-04
2.981410e+05,2.75061991e-04
2.982080e+05,3.35746706e-04
2.982460e+05,3.83188180e-04
2.982840e+05,4.43935589e-04
2.983220e+05,5.22967130e-04
2.983600e+05,6.31737822e-04
2.983790e+05,7.01794622e-04
2.983980e+05,7.85908974e-04
2.984170e+05,8.88125779e-04
2.984360e+05,1.01407341e-03
2.984550e+05,1.17163323e-03
2.984740e+05,1.37191075e-03
2.984930e+05,1.63181044e-03
2.985120e+05,1.97981077e-03
2.985260e+05,2.31148602e-03
2.985400e+05,2.74172922e-03
2.985530e+05,3.31459498e-03
2.985560e+05,3.48224944e-03
2.985670e+05,4.09698423e-03
2.985740e+05,4.61386982e-03
2.985810e+05,5.23597263e-03
2.985880e+05,6.02446417e-03
2.985940e+05,7.02508659e-03
2.986010e+05,8.38868999e-03
2.986080e+05,1.02917426e-02
2.986110e+05,1.15644214e-02
2.986150e+05,1.31438344e-02
2.986180e+05,1.51291204e-02
2.986220e+05,1.76501302e-02
2.986250e+05,2.03485766e-02
2.986270e+05,2.35595980e-02
2.986300e+05,2.76622318e-02
2.986330e+05,3.25407377e-02
2.986360e+05,3.87443037e-02
2.986390e+05,4.60584190e-02
2.986420e+05,5.52478891e-02
2.986440e+05,6.59197512e-02
2.986470e+05,7.90879981e-02
2.986500e+05,9.40690725e-02
2.986530e+05,1.12135560e-01
2.986560e+05,1.32180230e-01
2.986590e+05,1.55702630e-01
2.986620e+05,1.81051045e-01
2.986640e+05,2.09879034e-01
2.986670e+05,2.39918833e-01
2.986720e+05,2.99950475e-01
2.986780e+05,3.60899736e-01
2.986830e+05,4.20070938e-01
2.986850e+05,4.46717852e-01
2.986880e+05,4.69575324e-01
2.986900e+05,4.86227110e-01
2.986920e+05,4.99604057e-01
2.986940e+05,5.10312071e-01
2.986960e+05,5.18154716e-01
2.986980e+05,5.23143981e-01
2.987000e+05,5.24712695e-01
2.987030e+05,5.21857472e-01
2.987050e+05,5.13386791e-01
2.987070e+05,5.03666487e-01
2.987090e+05,4.91884078e-01
2.987110e+05,4.77820071e-01
2.987130e+05,4.61702259e-01
2.987150e+05,4.39806675e-01
2.987180e+05,4.16845916e-01
2.987220e+05,3.66818629e-01
2.987310e+05,2.61355178e-01
2.987340e+05,2.28989517e-01
2.987370e+05,1.98678585e-01
2.987400e+05,1.70820785e-01
2.987420e+05,1.46481292e-01
2.987450e+05,1.24027759e-01
2.987480e+05,1.05000312e-01
2.987510e+05,8.79383202e-02
2.987540e+05,7.38566995e-02
2.987570e+05,6.15323881e-02
2.987600e+05,5.15827267e-02
2.987620e+05,4.30436157e-02
2.987650e+05,3.62657799e-02
2.987680e+05,3.05295108e-02
2.987710e+05,2.60249720e-02
2.987740e+05,2.22394959e-02
2.987770e+05,1.92764646e-02
2.987810e+05,1.56163201e-02
2.987860e+05,1.30048438e-02
2.987900e+05,1.10213134e-02
2.987940e+05,9.54897514e-03
2.987990e+05,8.37621452e-03
2.988030e+05,7.46055271e-03
2.988120e+05,6.07045206e-03
2.988210e+05,5.07321217e-03
2.988300e+05,4.32091657e-03
2.988390e+05,3.73417969e-03
2.988480e+05,3.27040374e-03
2.988580e+05,2.83881410e-03
2.988680e+05,2.49471642e-03
2.988780e+05,2.21006568e-03
2.988880e+05,1.97359224e-03
2.989080e+05,1.62543229e-03
2.989270e+05,1.36616562e-03
2.989460e+05,1.16617067e-03
2.989650e+05,1.01023065e-03
2.989840e+05,8.85058989e-04
2.990030e+05,7.84179787e-04
2.990220e+05,7.01142047e-04
2.990410e+05,6.32626662e-04
2.990790e+05,5.24516104e-04
2.991170e+05,4.44358336e-04
2.991480e+05,3.94948550e-04
2.991550e+05,3.83792828e-04
2.991930e+05,3.36943992e-04
2.992290e+05,3.02155667e-04
2.992640e+05,2.74086043e-04
2.993360e+05,2.32083149e-04
2.994070e+05,2.01388894e-04
2.994440e+05,1.89682640e-04
2.994780e+05,1.78931978e-04
2.995490e+05,1.62030202e-04
2.996200e+05,1.49094015e-04
2.997410e+05,1.34482706e-04
2.997620e+05,1.31952518e-04
2.999050e+05,1.20439926e-04
3.000370e+05,1.13932581e-04
3.000470e+05,1.13443912e-04
3.001890e+05,1.09859878e-04
3.003310e+05,1.09320125e-04
3.003330e+05,1.09365289e-04
3.004940e+05,1.13095595e-04
3.005800e+05,1.18385275e-04
3.006160e+05,1.20629538e-04
3.006770e+05,1.26906198e-04
3.007380e+05,1.35675645e-04
3.007990e+05,1.48253903e-04
3.008270e+05,1.56472618e-04
3.008600e+05,1.66187417e-04
3.009210e+05,1.94513707e-04
3.009500e+05,2.14013171e-04
3.009510e+05,2.14686400e-04
3.009820e+05,2.40891639e-04
3.010230e+05,2.89645099e-04
3.010530e+05,3.42969372e-04
3.010680e+05,3.78271420e-04
3.010740e+05,3.94348335e-04
3.010840e+05,4.21154512e-04
3.010990e+05,4.74582446e-04
3.011140e+05,5.41279425e-04
3.011290e+05,6.26634039e-04
3.011440e+05,7.38748078e-04
3.011550e+05,8.35400768e-04
3.011660e+05,9.73827711e-04
3.011780e+05,1.15513401e-03
3.011890e+05,1.40608131e-03
3.011950e+05,1.56880673e-03
3.011970e+05,1.64915195e-03
3.012000e+05,1.76967396e-03
3.012060e+05,2.03151057e-03
3.012120e+05,2.37715943e-03
3.012180e+05,2.86785664e-03
3.012210e+05,3.20380972e-03
3.012230e+05,3.60725363e-03
3.012260e+05,4.13326910e-03
3.012290e+05,4.77820613e-03
3.012320e+05,5.63207436e-03
3.012350e+05,6.68901764e-03
3.012380e+05,8.09358629e-03
3.012400e+05,9.82920066e-03
3.012430e+05,1.21200416e-02
3.012460e+05,1.49194923e-02
3.012490e+05,1.78721255e-02
3.012510e+05,2.14238320e-02
3.012530e+05,2.56633377e-02
3.012560e+05,3.06817661e-02
3.012580e+05,3.65686513e-02
3.012610e+05,4.34084839e-02
3.012630e+05,5.12752124e-02
3.012650e+05,5.98321378e-02
3.012700e+05,8.10177336e-02
3.012750e+05,1.06025327e-01
3.012800e+05,1.35271121e-01
3.012840e+05,1.66246089e-01
3.012880e+05,1.92348915e-01
3.012920e+05,2.16767750e-01
3.012960e+05,2.38810920e-01
3.013000e+05,2.57131048e-01
3.013060e+05,2.77156393e-01
3.013080e+05,2.79087557e-01
3.013100e+05,2.79586498e-01
3.013150e+05,2.74189644e-01
3.013200e+05,2.58688838e-01
3.013210e+05,2.52729857e-01
3.013240e+05,2.34852917e-01
3.013310e+05,1.97457478e-01
3.013370e+05,1.56719868e-01
3.013430e+05,1.17673629e-01
3.013490e+05,8.38677761e-02
3.013520e+05,6.75797468e-02
3.013560e+05,5.40557423e-02
3.013590e+05,4.24337357e-02
3.013630e+05,3.32151619e-02
3.013660e+05,2.56233926e-02
3.013700e+05,1.98347767e-02
3.013730e+05,1.52356437e-02
3.013760e+05,1.18389142e-02
3.013800e+05,9.21203473e-03
3.013830e+05,7.31282229e-03
3.013870e+05,5.86479255e-03
3.013900e+05,4.82424079e-03
3.013940e+05,4.02824610e-03
3.013970e+05,3.44849579e-03
3.014010e+05,2.99440866e-03
3.014040e+05,2.65265824e-03
3.014090e+05,2.27875912e-03
3.014140e+05,1.99851246e-03
3.014190e+05,1.77958487e-03
3.014240e+05,1.60585577e-03
3.014330e+05,1.33348542e-03
3.014430e+05,1.13471837e-03
3.014520e+05,9.95784560e-04
3.014530e+05,9.80350422e-04
3.014630e+05,8.59693493e-04
3.014720e+05,7.61445528e-04
3.014820e+05,6.81851812e-04
3.015020e+05,5.59793361e-04
3.015210e+05,4.72305320e-04
3.015470e+05,3.88811736e-04
3.015730e+05,3.29610613e-04
3.015840e+05,3.12181702e-04
3.016090e+05,2.72680366e-04
3.016450e+05,2.33661114e-04
3.016810e+05,2.06059993e-04
3.017160e+05,1.85651257e-04
3.017520e+05,1.69985015e-04
3.017820e+05,1.59912459e-04
3.017880e+05,1.57926223e-04
3.018470e+05,1.44020459e-04
3.018590e+05,1.41261982e-04
3.019080e+05,1.34315663e-04
3.019300e+05,1.31197132e-04
3.019310e+05,1.31065590e-04
3.020020e+05,1.25445961e-04
3.020120e+05,1.25041733e-04
3.020530e+05,1.23793747e-04
3.020940e+05,1.22889220e-04
3.021350e+05,1.22404433e-04
3.021450e+05,1.22413499e-04
3.021760e+05,1.23559224e-04
3.022220e+05,1.25978088e-04
3.022670e+05,1.29495136e-04
3.022900e+05,1.31733430e-04
3.023010e+05,1.33068352e-04
3.023120e+05,1.34566418e-04
3.023350e+05,1.37994585e-04
3.023580e+05,1.41965398e-04
3.023750e+05,1.45498501e-04
3.023930e+05,1.49434266e-04
3.024100e+05,1.53898061e-04
3.024280e+05,1.58895928e-04
3.024450e+05,1.64573643e-04
3.024580e+05,1.69193026e-04
3.024630e+05,1.71032703e-04
3.024800e+05,1.78551290e-04
3.024970e+05,1.87038910e-04
3.025090e+05,1.93210288e-04
3.025200e+05,1.99896171e-04
3.025310e+05,2.07189942e-04
3.025430e+05,2.15139530e-04
3.025540e+05,2.23858403e-04
3.025650e+05,2.33411188e-04
3.025770e+05,2.43873026e-04
3.025880e+05,2.55387067e-04
3.025990e+05,2.68169137e-04
3.026110e+05,2.82101436e-04
3.026220e+05,2.97469964e-04
3.026330e+05,3.14405827e-04
3.026450e+05,3.33046933e-04
3.026560e+05,3.53593943e-04
3.026670e+05,3.76185383e-04
3.026780e+05,4.00967814e-04
3.026850e+05,4.17221254e-04
3.026920e+05,4.34352822e-04
3.027060e+05,4.71275078e-04
3.027200e+05,5.11635638e-04
3.027340e+05,5.55035634e-04
3.027470e+05,6.00677943e-04
3.027610e+05,6.47207043e-04
3.027700e+05,6.76494465e-04
3.027750e+05,6.92805017e-04
3.027890e+05,7.34819819e-04
3.028020e+05,7.68933407e-04
3.028080e+05,7.83172811e-04
3.028140e+05,7.95272552e-04
3.028210e+05,8.04992607e-04
3.028270e+05,8.12160607e-04
3.028340e+05,8.16608802e-04
3.028400e+05,8.18263767e-04
3.028490e+05,8.16013907e-04
3.028560e+05,8.10456391e-04
3.028630e+05,8.01692470e-04
3.028700e+05,7.89932401e-04
3.028770e+05,7.75670904e-04
3.028840e+05,7.58815219e-04
3.028900e+05,7.40192847e-04
3.029040e+05,6.98037226e-04
3.029600e+05,5.13735207e-04
3.029700e+05,4.84443870e-04
3.029780e+05,4.59876518e-04
3.029790e+05,4.56810089e-04
3.029890e+05,4.30937026e-04
3.029990e+05,4.07055211e-04
3.030080e+05,3.84648820e-04
3.030180e+05,3.64102036e-04
3.030280e+05,3.44915733e-04
3.030370e+05,3.27397484e-04
3.030460e+05,3.11882233e-04
3.030560e+05,2.97520068e-04
3.030650e+05,2.84238477e-04
3.030740e+05,2.72075881e-04
3.030830e+05,2.60688450e-04
3.030920e+05,2.50141425e-04
3.031020e+05,2.40359130e-04
3.031110e+05,2.31385932e-04
3.031270e+05,2.16535089e-04
3.031440e+05,2.03498401e-04
3.031610e+05,1.92011733e-04
3.031770e+05,1.81861347e-04
3.031940e+05,1.72850134e-04
3.032110e+05,1.64827434e-04
3.032280e+05,1.57659671e-04
3.032440e+05,1.51275651e-04
3.032630e+05,1.44932684e-04
3.032810e+05,1.39271732e-04
3.032990e+05,1.34194550e-04
3.033180e+05,1.29640614e-04
3.033360e+05,1.25509893e-04
3.033540e+05,1.21784842e-04
3.033910e+05,1.15282209e-04
3.034190e+05,1.10994899e-04
3.034480e+05,1.07232690e-04
3.034760e+05,1.03921833e-04
3.034980e+05,1.01689107e-04
3.035050e+05,1.00998217e-04
3.035610e+05,9.61645855e-05
3.036180e+05,9.22614839e-05
3.036910e+05,8.82218482e-05
3.037650e+05,8.50171380e-05
3.038380e+05,8.24179723e-05
3.039120e+05,8.02678814e-05
3.040180e+05,7.78309850e-05
3.040520e+05,7.71050717e-05
3.041920e+05,7.48851211e-05
3.043320e+05,7.31693211e-05
3.044720e+05,7.17945996e-05
3.045930e+05,7.08055789e-05
3.047130e+05,6.99548392e-05
3.049530e+05,6.85250538e-05
3.050590e+05,6.80048644e-05
3.051930e+05,6.74952192e-05
3.054340e+05,6.67464800e-05
3.056340e+05,6.62109678e-05
3.058340e+05,6.57327287e-05
3.062350e+05,6.48968505e-05
3.066350e+05,6.41658038e-05
3.070360e+05,6.35026448e-05
3.071390e+05,6.33476851e-05
3.077840e+05,6.27064202e-05
3.085310e+05,6.20467213e-05
3.086920e+05,6.19133586e-05
3.089590e+05,6.16970044e-05
3.104540e+05,6.05593535e-05
3.113010e+05,5.99493620e-05
3.119490e+05,5.96307509e-05
3.149400e+05,5.82370714e-05
3.154750e+05,5.79953842e-05
3.181440e+05,5.68670381e-05
3.193090e+05,5.63812460e-05
3.200410e+05,5.60968084e-05
3.212260e+05,5.57699871e-05
3.213480e+05,5.57402125e-05
3.231430e+05,5.53088106e-05
3.245440e+05,5.50337152e-05
3.259450e+05,5.48352570e-05
3.266460e+05,5.47764836e-05
3.273460e+05,5.47591804e-05
3.277570e+05,5.47774914e-05
3.280460e+05,5.47911756e-05
3.287470e+05,5.48912174e-05
3.287800e+05,5.49005889e-05
3.294840e+05,5.51575132e-05
3.298530e+05,5.53418599e-05
3.302210e+05,5.55692797e-05
3.305900e+05,5.58548692e-05
3.309590e+05,5.62065173e-05
3.313270e+05,5.66388589e-05
3.316960e+05,5.71722850e-05
3.318990e+05,5.75253624e-05
3.321020e+05,5.79239311e-05
3.323040e+05,5.83774727e-05
3.325070e+05,5.88967270e-05
3.327100e+05,5.94871934e-05
3.329130e+05,6.01688766e-05
3.331150e+05,6.09556623e-05
3.333180e+05,6.18615229e-05
3.334560e+05,6.25661096e-05
3.335950e+05,6.33491989e-05
3.337330e+05,6.42234764e-05
3.338710e+05,6.52000742e-05
3.340090e+05,6.62847081e-05
3.341480e+05,6.75108579e-05
3.342860e+05,6.88935047e-05
3.344240e+05,7.04543220e-05
3.345260e+05,7.17299058e-05
3.346270e+05,7.31285826e-05
3.347280e+05,7.46650452e-05
3.348300e+05,7.63536118e-05
3.349310e+05,7.82122150e-05
3.350320e+05,8.02605138e-05
3.351340e+05,8.25162934e-05
3.352350e+05,8.49965492e-05
3.353510e+05,8.81372618e-05
3.354660e+05,9.16261814e-05
3.355820e+05,9.54974728e-05
3.356980e+05,9.97575256e-05
3.358130e+05,1.04414697e-04
3.359290e+05,1.09434657e-04
3.361600e+05,1.20278821e-04
3.363370e+05,1.28685130e-04
3.364260e+05,1.32621558e-04
3.365140e+05,1.36193324e-04
3.366030e+05,1.39251315e-04
3.366920e+05,1.41648252e-04
3.367800e+05,1.43257003e-04
3.368690e+05,1.43983270e-04
3.369380e+05,1.43907354e-04
3.370070e+05,1.43271581e-04
3.370760e+05,1.42101249e-04
3.371450e+05,1.40438993e-04
3.372130e+05,1.38338987e-04
3.372820e+05,1.35862478e-04
3.373510e+05,1.33079101e-04
3.374200e+05,1.30046481e-04
3.375200e+05,1.25289991e-04
3.376960e+05,1.16941913e-04
3.378340e+05,1.10485978e-04
3.379020e+05,1.07389592e-04
3.379710e+05,1.04411101e-04
3.380680e+05,1.00443632e-04
3.381650e+05,9.67511735e-05
3.382620e+05,9.33355982e-05
3.383590e+05,9.01947981e-05
3.384560e+05,8.73126569e-05
3.385530e+05,8.46764782e-05
3.386500e+05,8.22685059e-05
3.387460e+05,8.00711501e-05
3.388420e+05,7.80863059e-05
3.389380e+05,7.62731670e-05
3.390340e+05,7.46131807e-05
3.391290e+05,7.30963470e-05
3.392250e+05,7.17041085e-05
3.393210e+05,7.04288544e-05
3.394170e+05,6.92564829e-05
3.395120e+05,6.81790554e-05
3.396040e+05,6.72366802e-05
3.396950e+05,6.63595461e-05
3.398780e+05,6.47866551e-05
3.399690e+05,6.40861455e-05
3.400610e+05,6.34348962e-05
3.401520e+05,6.28210122e-05
3.402440e+05,6.22557326e-05
3.404260e+05,6.12266086e-05
3.405740e+05,6.05010637e-05
3.406090e+05,6.03295517e-05
3.407920e+05,5.95368432e-05
3.409750e+05,5.88346957e-05
3.412360e+05,5.79680251e-05
3.414970e+05,5.72310822e-05
3.417580e+05,5.65995049e-05
3.420190e+05,5.60593320e-05
3.422800e+05,5.55843274e-05
3.425410e+05,5.51700405e-05
3.428020e+05,5.48071011e-05
3.430630e+05,5.44878728e-05
3.433420e+05,5.41878454e-05
3.436210e+05,5.39235177e-05
3.441780e+05,5.34822614e-05
3.447350e+05,5.31330654e-05
3.452920e+05,5.28540039e-05
3.458490e+05,5.26294757e-05
3.462590e+05,5.24965167e-05
3.464060e+05,5.25076032e-05
3.475200e+05,5.26927688e-05
3.487030e+05,5.30005206e-05
